
[00:00:00.000 --> 00:00:02.760]  天國人間的系列是甚麼呢?
[00:18:40.240 --> 00:18:42.240]  所以
[00:18:42.240 --> 00:18:44.240]  今天我們弟兄姊妹
[00:18:44.240 --> 00:18:48.240]  不要認為我們在門口派下秩序表
[00:18:48.240 --> 00:18:50.240]  我們崇拜之前
[00:18:50.240 --> 00:18:52.240]  踏一踏
[00:18:52.240 --> 00:18:54.240]  撿一撿椅子
[00:18:54.240 --> 00:18:56.240]  又或者
[00:18:56.240 --> 00:18:58.240]  在我們的環境裡
[00:18:58.240 --> 00:19:00.240]  你作為一個會友
[00:19:00.240 --> 00:19:02.240]  你看到教會有什麼地方不好
[00:19:02.240 --> 00:19:06.240]  你能夠表達一下你的聲音
[00:19:06.240 --> 00:19:09.240]  你都是一個負責任的
[00:19:09.240 --> 00:19:11.240]  好管家
[00:19:11.240 --> 00:19:13.240]  因為這個就是我們家
[00:19:13.240 --> 00:19:15.240]  這個是神
[00:19:15.240 --> 00:19:18.240]  讓我們照顧這個地方的一個家
[00:19:18.240 --> 00:19:20.240]  如果我們浸信會
[00:19:20.240 --> 00:19:22.240]  我們在主要學友廳
[00:19:22.240 --> 00:19:23.240]  吳博士說
[00:19:23.240 --> 00:19:25.240]  會友的責任
[00:19:25.240 --> 00:19:27.240]  就是每一個人去負責
[00:19:27.240 --> 00:19:29.240]  在我們這個教會裡
[00:19:29.240 --> 00:19:31.240]  一同去治理
[00:19:31.240 --> 00:19:33.240]  每一個都有他的責任
[00:19:33.240 --> 00:19:35.240]  人盡其才
[00:19:35.240 --> 00:19:37.240]  每一個都會
[00:19:37.240 --> 00:19:39.240]  可以發揮
[00:19:39.240 --> 00:19:41.240]  然後在神裡面
[00:19:41.240 --> 00:19:43.240]  我們只是作謙卑的服事
[00:19:43.240 --> 00:19:46.240]  所以我作為一個教會的目者
[00:19:46.240 --> 00:19:47.240]  我就想
[00:19:47.240 --> 00:19:49.240]  我怎樣將會眾裡面
[00:19:49.240 --> 00:19:51.240]  你們最好的東西
[00:19:51.240 --> 00:19:53.240]  拿出來我一起奉獻給神
[00:19:53.240 --> 00:19:55.240]  又或者你的小的事
[00:19:55.240 --> 00:19:57.240]  或者你一些小的恩賜財幹
[00:19:57.240 --> 00:19:59.240]  我都願意
[00:19:59.240 --> 00:20:01.240]  給大家機會
[00:20:01.240 --> 00:20:03.240]  一同的我們去發揮
[00:20:03.240 --> 00:20:05.240]  我相信會眾裡面
[00:20:05.240 --> 00:20:07.240]  應該有一些臥虎藏龍
[00:20:07.240 --> 00:20:09.240]  不過藏起來不知道是什麼料
[00:20:09.240 --> 00:20:11.240]  不知道他有些什麼
[00:20:11.240 --> 00:20:13.240]  藏起來就沒有人知道
[00:20:13.240 --> 00:20:15.240]  所以有時候
[00:20:15.240 --> 00:20:17.240]  我都很忍心
[00:20:17.240 --> 00:20:19.240]  忍心是什麼呢
[00:20:19.240 --> 00:20:21.240]  看到文亮坐在那裡
[00:20:21.240 --> 00:20:22.240]  歎月
[00:20:22.240 --> 00:20:24.240]  很急又走來這裡指揮
[00:20:24.240 --> 00:20:26.240]  指揮完一會可能走過這邊
[00:20:26.240 --> 00:20:28.240]  又歎氣
[00:20:28.240 --> 00:20:30.240]  不是
[00:20:30.240 --> 00:20:32.240]  不是
[00:20:32.240 --> 00:20:34.240]  有些情景是兩邊走
[00:20:34.240 --> 00:20:36.240]  一邊彈琴
[00:20:36.240 --> 00:20:38.240]  教會不夠私琴
[00:20:38.240 --> 00:20:40.240]  我知道好像有些人都會彈琴
[00:20:40.240 --> 00:20:42.240]  不過沒有機會和我們一起去服事
[00:20:42.240 --> 00:20:44.240]  是不是想一想
[00:20:44.240 --> 00:20:46.240]  你可以去服事
[00:20:46.240 --> 00:20:48.240]  原來
[00:20:48.240 --> 00:20:50.240]  等姐妹
[00:20:50.240 --> 00:20:52.240]  忠心良善的服事
[00:20:52.240 --> 00:20:54.240]  是不需要懼怕
[00:20:54.240 --> 00:20:56.240]  不需要懼怕
[00:20:56.240 --> 00:20:58.240]  你所呈現的是什麼
[00:20:58.240 --> 00:21:00.240]  不同僕人的結局
[00:21:00.240 --> 00:21:02.240]  我們就可以看得到
[00:21:02.240 --> 00:21:04.240]  在過程裡面
[00:21:04.240 --> 00:21:06.240]  二十五章
[00:21:06.240 --> 00:21:08.240]  二十一、二十三我們都可以看得到
[00:21:08.240 --> 00:21:10.240]  三十節都是這樣說
[00:21:10.240 --> 00:21:12.240]  進來
[00:21:12.240 --> 00:21:14.240]  享受你主人的快樂
[00:21:14.240 --> 00:21:18.240]  享受主人
[00:21:18.240 --> 00:21:20.240]  給你的快樂
[00:21:20.240 --> 00:21:24.240]  但是
[00:21:24.240 --> 00:21:26.240]  不是忠心良善的
[00:21:26.240 --> 00:21:28.240]  馬太的描述
[00:21:28.240 --> 00:21:30.240]  就是
[00:21:30.240 --> 00:21:32.240]  在外面
[00:21:32.240 --> 00:21:34.240]  其實不單止這個比喻
[00:21:34.240 --> 00:21:36.240]  其他的比喻都是
[00:21:36.240 --> 00:21:38.240]  關在門外
[00:21:38.240 --> 00:21:40.240]  在外面愛哭切齒
[00:21:40.240 --> 00:21:42.240]  所以弟兄姊妹
[00:21:42.240 --> 00:21:44.240]  我們應該要學的
[00:21:44.240 --> 00:21:46.240]  在這個比喻裡面
[00:21:46.240 --> 00:21:48.240]  第一
[00:21:48.240 --> 00:21:50.240]  我們在不多的事上
[00:21:50.240 --> 00:21:52.240]  要忠心
[00:21:52.240 --> 00:21:54.240]  你不用做很多
[00:21:54.240 --> 00:21:56.240]  你將你所擁有的
[00:21:56.240 --> 00:21:58.240]  你能力所及的呈現給神
[00:21:58.240 --> 00:22:00.240]  你不需要
[00:22:00.240 --> 00:22:02.240]  用很多不同的服事
[00:22:02.240 --> 00:22:04.240]  去肯定你自己
[00:22:04.240 --> 00:22:06.240]  你那五千就用那五千
[00:22:06.240 --> 00:22:08.240]  你不需要用到
[00:22:08.240 --> 00:22:10.240]  八千、九千
[00:22:10.240 --> 00:22:12.240]  將你自己榨乾
[00:22:12.240 --> 00:22:14.240]  榨淨
[00:22:14.240 --> 00:22:16.240]  在這裡
[00:22:16.240 --> 00:22:18.240]  更加重要的是
[00:22:18.240 --> 00:22:20.240]  將你自己的恩賜和才幹
[00:22:20.240 --> 00:22:22.240]  可以盡情的發揮
[00:22:22.240 --> 00:22:24.240]  所以作為一個門徒
[00:22:24.240 --> 00:22:26.240]  就是樂於領受
[00:22:26.240 --> 00:22:28.240]  領受神給我們一切
[00:22:28.240 --> 00:22:30.240]  不要懼怕主人
[00:22:30.240 --> 00:22:32.240]  可能對你的嚴苛
[00:22:32.240 --> 00:22:34.240]  而你不做任何事
[00:22:34.240 --> 00:22:36.240]  有的時候
[00:22:36.240 --> 00:22:38.240]  我們上台服事都有一些懼怕
[00:22:38.240 --> 00:22:40.240]  懼怕什麼?其實都不是
[00:22:40.240 --> 00:22:42.240]  怕主人對我們有什麼
[00:22:42.240 --> 00:22:44.240]  指控,我們懼怕
[00:22:44.240 --> 00:22:46.240]  匯總對我們有什麼批評
[00:22:46.240 --> 00:22:48.240]  所以有時候我們上台
[00:22:48.240 --> 00:22:50.240]  第一次上台他們很害怕,我第一次
[00:22:50.240 --> 00:22:52.240]  似乎很害怕
[00:22:52.240 --> 00:22:54.240]  領事,我第一次領事
[00:22:54.240 --> 00:22:56.240]  我還記得領
[00:22:56.240 --> 00:22:58.240]  感謝神
[00:22:58.240 --> 00:23:00.240]  數算主恩,好像是這兩首
[00:23:00.240 --> 00:23:02.240]  其中一首,我的腳在顫抖
[00:23:02.240 --> 00:23:04.240]  害怕
[00:23:04.240 --> 00:23:06.240]  害怕是因為沒有那個經驗
[00:23:06.240 --> 00:23:08.240]  但是你侍奉
[00:23:08.240 --> 00:23:10.240]  幾次,你就知道
[00:23:10.240 --> 00:23:12.240]  神要用你在哪一方面
[00:23:12.240 --> 00:23:14.240]  你一定要嘗試
[00:23:14.240 --> 00:23:16.240]  一定要去學習
[00:23:16.240 --> 00:23:18.240]  不需要懼怕
[00:23:18.240 --> 00:23:20.240]  所以到了台上
[00:23:20.240 --> 00:23:22.240]  我們就能夠輕鬆
[00:23:22.240 --> 00:23:24.240]  放膽地來到神的面前
[00:23:24.240 --> 00:23:26.240]  當然你要知道你和神的關係是怎麼樣
[00:23:26.240 --> 00:23:30.240]  也都不需要
[00:23:30.240 --> 00:23:32.240]  懼怕
[00:23:32.240 --> 00:23:34.240]  其他人怎麼看,最重要
[00:23:34.240 --> 00:23:36.240]  是神怎麼看
[00:23:36.240 --> 00:23:38.240]  當然不同的人對我們有不同的看法
[00:23:38.240 --> 00:23:40.240]  有的時候很奇怪
[00:23:40.240 --> 00:23:42.240]  一篇道有些弟兄姊妹有領袖
[00:23:42.240 --> 00:23:44.240]  同一篇道弟兄姊妹沒有領袖
[00:23:44.240 --> 00:23:46.240]  都有的
[00:23:46.240 --> 00:23:48.240]  但是同樣聖靈
[00:23:48.240 --> 00:23:50.240]  親自動功
[00:23:50.240 --> 00:23:52.240]  我們的心態是什麼
[00:23:52.240 --> 00:23:54.240]  我們要對得準常
[00:23:54.240 --> 00:23:56.240]  用我
[00:23:56.240 --> 00:23:58.240]  的恩賜
[00:23:58.240 --> 00:24:00.240]  和才幹
[00:24:00.240 --> 00:24:02.240]  用你的恩賜和能力
[00:24:02.240 --> 00:24:04.240]  盡情發揮
[00:24:04.240 --> 00:24:06.240]  讓姊妹
[00:24:06.240 --> 00:24:08.240]  忠心的僕人
[00:24:08.240 --> 00:24:10.240]  五千、二千
[00:24:10.240 --> 00:24:12.240]  都倍增
[00:24:12.240 --> 00:24:14.240]  我很想我們的教會
[00:24:14.240 --> 00:24:16.240]  分堂崇拜之後
[00:24:16.240 --> 00:24:18.240]  不知道什麼時間,不知道什麼時候
[00:24:18.240 --> 00:24:20.240]  拓滿到好像現在這樣
[00:24:20.240 --> 00:24:22.240]  我們就要想第三堂
[00:24:22.240 --> 00:24:24.240]  不過第三堂已經太遠了
[00:24:24.240 --> 00:24:26.240]  我很想在第二堂裡面
[00:24:26.240 --> 00:24:28.240]  我們的弟兄姊妹
[00:24:28.240 --> 00:24:30.240]  你今天要去想
[00:24:30.240 --> 00:24:32.240]  第二堂崇拜你
[00:24:32.240 --> 00:24:34.240]  侍奉的機會多了,你可以做些什麼
[00:24:34.240 --> 00:24:38.240]  如果你說,牧師我想講道
[00:24:38.240 --> 00:24:40.240]  那你有這個信心
[00:24:40.240 --> 00:24:42.240]  那OK
[00:24:42.240 --> 00:24:46.240]  你祈禱,你祈禱完之後
[00:24:46.240 --> 00:24:48.240]  牧師我想講道,行
[00:24:48.240 --> 00:24:50.240]  我和你一起祈禱,然後給你機會
[00:24:50.240 --> 00:24:52.240]  都OK的,都不是不行的
[00:24:52.240 --> 00:24:54.240]  講道不一定要
[00:24:54.240 --> 00:24:56.240]  必然是讀過神學
[00:24:56.240 --> 00:24:58.240]  但是你一定要在神面前祈禱
[00:24:58.240 --> 00:25:00.240]  你知道你侍奉
[00:25:00.240 --> 00:25:02.240]  的工作是什麼
[00:25:02.240 --> 00:25:06.240]  我更想去提
[00:25:06.240 --> 00:25:08.240]  更想去說
[00:25:08.240 --> 00:25:10.240]  今天我們在神裡面
[00:25:10.240 --> 00:25:12.240]  在教會,我們要去擴展
[00:25:12.240 --> 00:25:14.240]  實的國
[00:25:16.240 --> 00:25:18.240]  你有沒有想過
[00:25:18.240 --> 00:25:20.240]  我們離開西環
[00:25:20.240 --> 00:25:26.240]  先不要講西環
[00:25:26.240 --> 00:25:28.240]  有沒有想過我們這一區是不是叫石塘咀
[00:25:28.240 --> 00:25:30.240]  電車起碼是這樣
[00:25:30.240 --> 00:25:32.240]  巴士都不見車牌
[00:25:32.240 --> 00:25:34.240]  路牌叫做石塘咀的巴士
[00:25:34.240 --> 00:25:36.240]  是電車叫石塘咀
[00:25:36.240 --> 00:25:38.240]  我們這一區屬於石塘咀
[00:25:38.240 --> 00:25:40.240]  有沒有想過
[00:25:40.240 --> 00:25:42.240]  殺出西環
[00:25:44.240 --> 00:25:46.240]  這個太遠了
[00:25:46.240 --> 00:25:48.240]  這樣講好像不太好
[00:25:48.240 --> 00:25:50.240]  我意思是要擴展神的國
[00:25:50.240 --> 00:25:52.240]  由一點去到一個面的時候
[00:25:52.240 --> 00:25:54.240]  我們都要去做事
[00:25:54.240 --> 00:25:58.240]  為什麼香港的教會在不同的地區
[00:25:58.240 --> 00:26:00.240]  都有教會
[00:26:00.240 --> 00:26:02.240]  就是不斷
[00:26:02.240 --> 00:26:04.240]  去擴展
[00:26:04.240 --> 00:26:06.240]  不斷直堂
[00:26:06.240 --> 00:26:08.240]  從一個
[00:26:08.240 --> 00:26:10.240]  大的教會錯不了
[00:26:10.240 --> 00:26:12.240]  去到四五堂崇拜
[00:26:12.240 --> 00:26:14.240]  都是這個地方
[00:26:14.240 --> 00:26:16.240]  唯有猜一群人
[00:26:16.240 --> 00:26:18.240]  出去另一區
[00:26:18.240 --> 00:26:22.240]  頂姐妹
[00:26:22.240 --> 00:26:24.240]  當我們體會神的國度要去擴展的時候
[00:26:24.240 --> 00:26:26.240]  我們就去接納神
[00:26:26.240 --> 00:26:28.240]  給我們的恩典和賞賜
[00:26:28.240 --> 00:26:30.240]  由神去判定
[00:26:30.240 --> 00:26:32.240]  頂姐妹
[00:26:32.240 --> 00:26:34.240]  所以你要想的一個問題
[00:26:34.240 --> 00:26:36.240]  今天聽完這篇道之後
[00:26:36.240 --> 00:26:38.240]  你就要去想分堂崇拜我可以做些什麼
[00:26:38.240 --> 00:26:40.240]  第二
[00:26:40.240 --> 00:26:42.240]  你想的問題
[00:26:42.240 --> 00:26:44.240]  究竟神給了我什麼恩賜
[00:26:44.240 --> 00:26:46.240]  你應該
[00:26:46.240 --> 00:26:48.240]  我看是18歲以上的人
[00:26:48.240 --> 00:26:50.240]  你應該知道你做了兩年
[00:26:50.240 --> 00:26:52.240]  一年的基督徒
[00:26:52.240 --> 00:26:54.240]  你應該知道你有什麼恩賜
[00:26:54.240 --> 00:26:56.240]  每個人都有他的
[00:26:56.240 --> 00:26:58.240]  獨特的恩賜
[00:26:58.240 --> 00:27:00.240]  最重要的就是
[00:27:00.240 --> 00:27:02.240]  不要埋藏起來
[00:27:02.240 --> 00:27:04.240]  最終我們都要交賬
[00:27:04.240 --> 00:27:08.240]  當我思想去想
[00:27:08.240 --> 00:27:10.240]  我就想
[00:27:10.240 --> 00:27:12.240]  林海誠有什麼恩賜神
[00:27:12.240 --> 00:27:14.240]  究竟你給我的恩賜
[00:27:14.240 --> 00:27:16.240]  要怎樣去發揮
[00:27:16.240 --> 00:27:18.240]  昨晚就發了一個夢
[00:27:18.240 --> 00:27:20.240]  昨晚
[00:27:20.240 --> 00:27:22.240]  我11點鬆一點就睡了
[00:27:22.240 --> 00:27:24.240]  發了這個夢
[00:27:24.240 --> 00:27:26.240]  這個夢都很特別
[00:27:26.240 --> 00:27:28.240]  就和
[00:27:28.240 --> 00:27:30.240]  一個人去銀行
[00:27:30.240 --> 00:27:34.240]  然後去銀行
[00:27:34.240 --> 00:27:36.240]  銀行的人就來
[00:27:36.240 --> 00:27:38.240]  申請一張信用卡
[00:27:38.240 --> 00:27:40.240]  申請信用卡
[00:27:40.240 --> 00:27:42.240]  申請信用卡
[00:27:42.240 --> 00:27:44.240]  有一個就說我不申請
[00:27:44.240 --> 00:27:46.240]  可能他申請過不行
[00:27:46.240 --> 00:27:48.240]  為什麼你不申請
[00:27:48.240 --> 00:27:50.240]  他叫你申請就申請
[00:27:50.240 --> 00:27:52.240]  然後
[00:27:52.240 --> 00:27:54.240]  那個條款是什麼
[00:27:54.240 --> 00:27:56.240]  那個條款就是
[00:27:56.240 --> 00:28:00.240]  要30歲以下
[00:28:00.240 --> 00:28:02.240]  才可以申請
[00:28:02.240 --> 00:28:04.240]  原來他
[00:28:04.240 --> 00:28:06.240]  女士是四五十歲
[00:28:06.240 --> 00:28:08.240]  那我就說
[00:28:08.240 --> 00:28:10.240]  為什麼有這個規定
[00:28:10.240 --> 00:28:12.240]  去評機會告他
[00:28:12.240 --> 00:28:18.240]  一定可以告的
[00:28:18.240 --> 00:28:20.240]  30歲以下才可以申請
[00:28:20.240 --> 00:28:22.240]  很奇怪 去評機會告他
[00:28:22.240 --> 00:28:24.240]  醒來我就想
[00:28:24.240 --> 00:28:26.240]  為什麼這麼有趣 發這個夢
[00:28:26.240 --> 00:28:30.240]  第一 我們不應該年齡歧視
[00:28:30.240 --> 00:28:32.240]  所有弟兄姊妹
[00:28:32.240 --> 00:28:34.240]  年輕人都應該去服侍
[00:28:34.240 --> 00:28:36.240]  由小朋友到少年人
[00:28:36.240 --> 00:28:38.240]  我們都應該給機會他服侍
[00:28:38.240 --> 00:28:40.240]  長者
[00:28:40.240 --> 00:28:42.240]  我們都給機會他服侍
[00:28:42.240 --> 00:28:44.240]  當我在長者主席
[00:28:44.240 --> 00:28:46.240]  想哪一個可以
[00:28:46.240 --> 00:28:48.240]  去做主席的時候
[00:28:48.240 --> 00:28:50.240]  想來想去 一個 兩個
[00:28:50.240 --> 00:28:52.240]  想不到第三個
[00:28:52.240 --> 00:28:54.240]  為什麼呢
[00:28:54.240 --> 00:28:56.240]  其實長者都可以服侍
[00:28:56.240 --> 00:29:00.240]  少年人都可以服侍
[00:29:00.240 --> 00:29:02.240]  兒童主人我就找個八九歲來讀經
[00:29:02.240 --> 00:29:04.240]  他一樣可以讀經
[00:29:04.240 --> 00:29:06.240]  去參與
[00:29:06.240 --> 00:29:08.240]  在想我的恩賜
[00:29:08.240 --> 00:29:10.240]  我去發這個夢的時候
[00:29:10.240 --> 00:29:12.240]  我都在想
[00:29:12.240 --> 00:29:14.240]  我都是要做一些
[00:29:14.240 --> 00:29:16.240]  不平則名的工作
[00:29:16.240 --> 00:29:18.240]  見到不對勁
[00:29:18.240 --> 00:29:20.240]  就出聲
[00:29:20.240 --> 00:29:22.240]  原來發覺
[00:29:22.240 --> 00:29:24.240]  這麼多年都是
[00:29:24.240 --> 00:29:26.240]  我都是一個行動派的人
[00:29:28.240 --> 00:29:30.240]  做一些不公道的事
[00:29:30.240 --> 00:29:32.240]  就出聲
[00:29:32.240 --> 00:29:34.240]  所以弟兄姊妹
[00:29:34.240 --> 00:29:36.240]  星期一看到報紙有我們教會的名字
[00:29:36.240 --> 00:29:38.240]  看到嗎 大部分都不知道
[00:29:38.240 --> 00:29:40.240]  我們希望
[00:29:40.240 --> 00:29:42.240]  政府
[00:29:42.240 --> 00:29:44.240]  立法和候選的
[00:29:44.240 --> 00:29:46.240]  立法會議員
[00:29:46.240 --> 00:29:48.240]  同意
[00:29:48.240 --> 00:29:50.240]  將現在18歲
[00:29:50.240 --> 00:29:52.240]  可以合法賭錢的
[00:29:52.240 --> 00:29:54.240]  升到21歲
[00:29:54.240 --> 00:29:56.240]  香港西區浸信教會
[00:29:56.240 --> 00:29:58.240]  我們就在明報裡面
[00:29:58.240 --> 00:30:00.240]  半版有個名字
[00:30:00.240 --> 00:30:02.240]  看禮拜一的明報
[00:30:02.240 --> 00:30:04.240]  我們教會都還有個傳遞
[00:30:04.240 --> 00:30:06.240]  原來在很多不同的事務上
[00:30:06.240 --> 00:30:08.240]  教會都可以有
[00:30:08.240 --> 00:30:10.240]  責任和參與
[00:30:10.240 --> 00:30:12.240]  弟兄姊妹你先要想你有什麼恩賜
[00:30:12.240 --> 00:30:14.240]  你是不是有先知講道的恩賜
[00:30:14.240 --> 00:30:16.240]  你是不是有服侍的恩賜
[00:30:16.240 --> 00:30:18.240]  你是不是能夠有
[00:30:18.240 --> 00:30:20.240]  教導的恩賜
[00:30:20.240 --> 00:30:22.240]  弟兄姊妹
[00:30:22.240 --> 00:30:24.240]  我們不同年紀群的弟兄姊妹
[00:30:24.240 --> 00:30:26.240]  退休就不用做
[00:30:26.240 --> 00:30:28.240]  我現在都在想我什麼時候退休
[00:30:28.240 --> 00:30:30.240]  但是我用什麼方式去
[00:30:30.240 --> 00:30:32.240]  侍奉是最重要
[00:30:32.240 --> 00:30:34.240]  每個不同的年紀都可以去
[00:30:34.240 --> 00:30:36.240]  服侍神
[00:30:36.240 --> 00:30:38.240]  所以我們就問
[00:30:38.240 --> 00:30:40.240]  教會分堂
[00:30:40.240 --> 00:30:42.240]  是不是要將我們一遷變二遷
[00:30:42.240 --> 00:30:44.240]  改變了之後
[00:30:44.240 --> 00:30:46.240]  教會是可以怎樣發展
[00:30:46.240 --> 00:30:48.240]  當我們說
[00:30:48.240 --> 00:30:50.240]  我們又沒錢又沒人的時候
[00:30:50.240 --> 00:30:52.240]  我們要去想
[00:30:52.240 --> 00:30:54.240]  大專團契又說要成立
[00:30:54.240 --> 00:30:56.240]  又要找一個成人團契
[00:30:56.240 --> 00:30:58.240]  我們那班
[00:30:58.240 --> 00:31:00.240]  沒有團契的
[00:31:00.240 --> 00:31:02.240]  要找弟兄姊妹去負責
[00:31:02.240 --> 00:31:04.240]  一會兒我們又要想
[00:31:04.240 --> 00:31:06.240]  兒童可以怎樣
[00:31:06.240 --> 00:31:08.240]  再找多一個
[00:31:08.240 --> 00:31:10.240]  傳導人
[00:31:10.240 --> 00:31:12.240]  因為現在來說已經三四十個
[00:31:12.240 --> 00:31:14.240]  兒童
[00:31:14.240 --> 00:31:16.240]  今年又加多三個
[00:31:16.240 --> 00:31:18.240]  明年又不知道多少個
[00:31:18.240 --> 00:31:20.240]  出世 我們越來越多
[00:31:20.240 --> 00:31:22.240]  那我們是不是要
[00:31:22.240 --> 00:31:24.240]  有更多的人服侍
[00:31:24.240 --> 00:31:26.240]  弟兄姊妹
[00:31:26.240 --> 00:31:28.240]  讓我們真正的擁有
[00:31:28.240 --> 00:31:30.240]  世區
[00:31:30.240 --> 00:31:34.240]  這個是我們的地方
[00:31:34.240 --> 00:31:36.240]  橋下祝福站
[00:31:36.240 --> 00:31:38.240]  我們可以設
[00:31:38.240 --> 00:31:40.240]  橋下健康站
[00:31:40.240 --> 00:31:42.240]  我們醫護人員
[00:31:42.240 --> 00:31:44.240]  可以幫老人家
[00:31:44.240 --> 00:31:46.240]  在橋底下量血壓
[00:31:46.240 --> 00:31:48.240]  他們在那裡捉棋
[00:31:48.240 --> 00:31:50.240]  血壓
[00:31:50.240 --> 00:31:56.240]  橋下健康站
[00:31:56.240 --> 00:31:58.240]  可以真正去服侍社區
[00:31:58.240 --> 00:32:00.240]  和橋下的祝福站
[00:32:00.240 --> 00:32:02.240]  一起去搭檔
[00:32:02.240 --> 00:32:04.240]  弟兄姊妹我們有沒有想
[00:32:04.240 --> 00:32:06.240]  容讓將
[00:32:06.240 --> 00:32:08.240]  屬天的喜樂
[00:32:08.240 --> 00:32:10.240]  擺在我們的生命裏面
[00:32:10.240 --> 00:32:12.240]  我們可以和每個人分享
[00:32:12.240 --> 00:32:14.240]  令我們的生命這個豐盛
[00:32:14.240 --> 00:32:16.240]  可以和我們四周的人分享
[00:32:16.240 --> 00:32:18.240]  我很感恩
[00:32:18.240 --> 00:32:20.240]  我們教會有綜合服務中心
[00:32:20.240 --> 00:32:22.240]  我們有老人中心
[00:32:22.240 --> 00:32:24.240]  所以如無意外
[00:32:24.240 --> 00:32:26.240]  告訴大家
[00:32:26.240 --> 00:32:28.240]  我們的會眾
[00:32:28.240 --> 00:32:30.240]  如果我們不再變
[00:32:30.240 --> 00:32:32.240]  我們一定是老化的
[00:32:32.240 --> 00:32:34.240]  因為阿松的工作做得很好
[00:32:34.240 --> 00:32:36.240]  帶了很多長者來我們教會
[00:32:36.240 --> 00:32:38.240]  如果我們做青少年工作
[00:32:38.240 --> 00:32:40.240]  就多帶一些青少年
[00:32:40.240 --> 00:32:42.240]  但是過往我們很大場
[00:32:42.240 --> 00:32:44.240]  一段時間我們做不到青少年工作
[00:32:46.240 --> 00:32:48.240]  為願神
[00:32:48.240 --> 00:32:50.240]  賜福我們西區
[00:32:50.240 --> 00:32:52.240]  鎮信教會
[00:32:52.240 --> 00:32:54.240]  但是你和我
[00:32:54.240 --> 00:32:56.240]  都要將你那一千拿出來
[00:32:56.240 --> 00:32:58.240]  你說神啊
[00:32:58.240 --> 00:33:00.240]  我有五千當然好
[00:33:00.240 --> 00:33:02.240]  但是盼望我們都能夠
[00:33:02.240 --> 00:33:04.240]  將你所擁有的
[00:33:04.240 --> 00:33:06.240]  拿出來
[00:33:06.240 --> 00:33:08.240]  而不是埋藏
[00:33:08.240 --> 00:33:10.240]  我們祈禱
[00:33:10.240 --> 00:33:12.240]  真主求你去賜福我們
[00:33:12.240 --> 00:33:14.240]  因為你愛我們
[00:33:14.240 --> 00:33:16.240]  你交託我們
[00:33:16.240 --> 00:33:18.240]  不單止我們才幹
[00:33:18.240 --> 00:33:20.240]  你給我們的時間
[00:33:20.240 --> 00:33:22.240]  你給我們有事業
[00:33:22.240 --> 00:33:24.240]  你給我們有家庭
[00:33:24.240 --> 00:33:26.240]  我們願意做一個忠心良善的管家
[00:33:26.240 --> 00:33:30.240]  以為我們一無所有
[00:33:30.240 --> 00:33:32.240]  但是你叫我們在生命裡
[00:33:32.240 --> 00:33:34.240]  都去領受
[00:33:34.240 --> 00:33:36.240]  你給我們的一切
[00:33:36.240 --> 00:33:38.240]  我們彼此的服侍
[00:33:38.240 --> 00:33:40.240]  為要願你的名得著高舉
[00:33:40.240 --> 00:33:42.240]  但願聖靈
[00:33:42.240 --> 00:33:44.240]  顯在我們個人身上
[00:33:44.240 --> 00:33:46.240]  都得著
[00:33:46.240 --> 00:33:48.240]  你要我們得著的好處
[00:33:48.240 --> 00:33:50.240]  我們願意
[00:33:50.240 --> 00:33:52.240]  作神百般恩賜的好管家
[00:33:52.240 --> 00:33:54.240]  主我們多謝你
[00:33:54.240 --> 00:33:56.240]  你聽我們祈禱
[00:33:56.240 --> 00:33:58.240]  奉耶穌的聖名
