
[00:00:00.000 --> 00:00:02.160]  今天這個題目
[00:18:27.400 --> 00:18:31.080]  會不會
[00:18:31.080 --> 00:18:33.680]  Hopefully not
[00:18:33.680 --> 00:18:35.360]  希望不要
[00:18:35.360 --> 00:18:36.520]  是不是
[00:18:36.520 --> 00:18:39.040]  但是聖經把這個例子擺出來
[00:18:39.040 --> 00:18:40.880]  讓我們看見證實
[00:18:40.880 --> 00:18:42.440]  這位神是活的
[00:18:42.440 --> 00:18:43.920]  Amen
[00:18:43.920 --> 00:18:45.200]  我們的神是公益的
[00:18:45.200 --> 00:18:47.160]  祂見慘人心
[00:18:47.160 --> 00:18:53.600]  所以我們不要輕慢的意思在這裡
[00:18:53.600 --> 00:18:55.960]  所以親愛的牛仔妹
[00:18:55.960 --> 00:18:57.080]  保羅在這裡提到說
[00:18:57.080 --> 00:18:59.760]  為什麼我們要致死我們的救人
[00:18:59.760 --> 00:19:02.280]  因為我們的救人太糟糕了
[00:19:02.280 --> 00:19:04.160]  我們救人他該死
[00:19:04.160 --> 00:19:06.120]  跟你旁邊說你的救人該死
[00:19:06.120 --> 00:19:14.120]  不要說他該死
[00:19:14.120 --> 00:19:15.440]  我們的救人該死
[00:19:15.440 --> 00:19:16.960]  但是親愛的牛仔妹
[00:19:16.960 --> 00:19:19.160]  我不知道我們有多少
[00:19:19.160 --> 00:19:21.040]  我們多少弟兄姊妹
[00:19:21.040 --> 00:19:25.920]  你真感覺到你的只有救人該死
[00:19:25.920 --> 00:19:27.640]  你真覺得你的救人
[00:19:27.640 --> 00:19:32.240]  他太糟糕該死
[00:19:32.240 --> 00:19:35.280]  我覺得坦白說
[00:19:35.280 --> 00:19:36.600]  大部分的基督徒
[00:19:36.600 --> 00:19:41.840]  可能我們都不會覺得我們該死
[00:19:41.840 --> 00:19:43.560]  至少就是說
[00:19:43.560 --> 00:19:45.440]  理智上面我們承認
[00:19:45.440 --> 00:19:46.200]  我們應該死
[00:19:46.200 --> 00:19:48.120]  因為聖經上說對不對
[00:19:48.120 --> 00:19:50.560]  但是實際上呢
[00:19:50.560 --> 00:19:52.520]  其實我們很捨不得他死
[00:19:52.520 --> 00:19:54.000]  不要說捨不得他死
[00:19:54.000 --> 00:19:56.800]  我們捨不得他受委屈會不會
[00:19:56.800 --> 00:19:57.560]  會不會
[00:19:57.560 --> 00:20:00.280]  所以當別人講一句話
[00:20:00.280 --> 00:20:02.720]  這個刺傷到我們的時候
[00:20:02.720 --> 00:20:04.760]  你會怎麼樣
[00:20:04.760 --> 00:20:06.640]  你會怎麼辦
[00:20:06.640 --> 00:20:07.800]  要感謝主
[00:20:07.800 --> 00:20:13.320]  葛國光該死
[00:20:13.320 --> 00:20:16.320]  你會這樣子嗎
[00:20:16.320 --> 00:20:20.080]  你可能心中開始怎麼樣
[00:20:20.080 --> 00:20:21.360]  也許稍微脾氣暴一點
[00:20:21.360 --> 00:20:22.920]  怎麼樣
[00:20:22.920 --> 00:20:24.320]  馬上回他一嘴
[00:20:24.320 --> 00:20:26.800]  是不是
[00:20:26.800 --> 00:20:28.600]  忍耐一下
[00:20:28.600 --> 00:20:29.320]  好了
[00:20:29.320 --> 00:20:30.800]  接下來保羅就讓我們看見
[00:20:30.800 --> 00:20:32.280]  有許許多多
[00:20:32.280 --> 00:20:34.640]  這些都是我們救人所發出來的
[00:20:34.640 --> 00:20:37.240]  那什麼叫做救人
[00:20:37.240 --> 00:20:41.320]  聖經裡面提到老我
[00:20:41.320 --> 00:20:43.240]  其實老我這個字
[00:20:43.240 --> 00:20:45.760]  在聖經裡面沒有
[00:20:45.760 --> 00:20:47.440]  但是加拿大書第二三項事件說
[00:20:47.440 --> 00:20:50.880]  保羅說我已經與基督同地十字架
[00:20:50.880 --> 00:20:52.440]  有沒有
[00:20:52.440 --> 00:20:53.960]  那個我就是這裡
[00:20:53.960 --> 00:20:56.920]  就是在講這個
[00:20:56.920 --> 00:20:58.200]  現在活著的不再是我
[00:20:58.200 --> 00:21:01.640]  是基督在我裡面活著
[00:21:01.640 --> 00:21:04.680]  保羅講的這個我就是老我
[00:21:04.680 --> 00:21:06.600]  也就是救人
[00:21:06.600 --> 00:21:11.680]  那麼有時候保羅也把它講作是肉體
[00:21:11.680 --> 00:21:14.440]  在我肉體之中沒有良善
[00:21:14.440 --> 00:21:16.600]  保羅講的就是這個
[00:21:16.600 --> 00:21:19.400]  所以他該不該死
[00:21:19.400 --> 00:21:20.720]  他沒有良善
[00:21:20.720 --> 00:21:22.200]  他裡面都是壞的
[00:21:22.200 --> 00:21:23.840]  該不該死
[00:21:23.840 --> 00:21:25.640]  該死
[00:21:25.640 --> 00:21:27.600]  再給你旁邊說
[00:21:27.600 --> 00:21:29.520]  你的救
[00:21:29.520 --> 00:21:30.840]  你的老我該死
[00:21:30.840 --> 00:21:38.640]  換一個名詞
[00:21:38.640 --> 00:21:40.760]  如果以後
[00:21:40.760 --> 00:21:45.480]  夫妻都能夠看見這個真理
[00:21:45.480 --> 00:21:48.160]  彼此勉勵
[00:21:48.160 --> 00:21:50.760]  你的老我又出來了
[00:21:50.760 --> 00:21:53.720]  不要講對方的老我了
[00:21:53.720 --> 00:21:54.880]  提醒自己
[00:21:54.880 --> 00:21:58.760]  我的老我又出來了
[00:21:58.760 --> 00:22:00.160]  我們的救人
[00:22:00.160 --> 00:22:05.680]  我們的老我是一切問題的源頭
[00:22:05.680 --> 00:22:09.080]  所以保羅說要脫去救人
[00:22:09.080 --> 00:22:12.480]  要支持這個救人
[00:22:12.480 --> 00:22:14.560]  好了那接著我們來看看
[00:22:14.560 --> 00:22:17.720]  接著他就把救人
[00:22:17.720 --> 00:22:23.000]  這個舉了三組的名單
[00:22:23.000 --> 00:22:25.080]  第一組的名單
[00:22:25.080 --> 00:22:28.680]  就是從這個救人所帶出來的罪惡
[00:22:28.680 --> 00:22:29.920]  第一個
[00:22:29.920 --> 00:22:34.120]  他說 淫亂 汙穢 邪情 惡意 還有貪婪
[00:22:34.120 --> 00:22:37.480]  這是第一組名單
[00:22:37.480 --> 00:22:45.920]  淫亂 汙穢 邪情 惡意
[00:22:45.920 --> 00:22:54.160]  基本上這都跟情慾有關係
[00:22:54.160 --> 00:23:00.840]  最近臺灣不是
[00:23:00.840 --> 00:23:03.120]  也是一段時間
[00:23:03.120 --> 00:23:06.400]  新聞很轟動的就是什麼
[00:23:06.400 --> 00:23:12.360]  就是Me Too
[00:23:12.360 --> 00:23:18.280]  從民進黨的一個黨工
[00:23:18.280 --> 00:23:22.280]  這個旅黨他揭發出來說
[00:23:22.280 --> 00:23:30.800]  他當時候被民進黨的一個民意代表
[00:23:30.800 --> 00:23:35.360]  被他性侵 性騷擾
[00:23:35.360 --> 00:23:38.600]  之後慢慢的這個民眾黨也出來了
[00:23:38.600 --> 00:23:40.000]  這個國民黨也出來了
[00:23:40.000 --> 00:23:44.600]  反正就是轟轟烈烈的一下子全都爆出來
[00:23:44.600 --> 00:23:45.560]  但是現在就你知道嗎
[00:23:45.560 --> 00:23:50.320]  其實這個事情在美國早就已經
[00:23:50.320 --> 00:23:53.320]  在2017年的10月
[00:23:53.320 --> 00:23:56.720]  美國有一個很有名的一個製片人
[00:23:56.720 --> 00:23:58.680]  他也是電影公司的
[00:23:58.680 --> 00:24:02.360]  兩家電影公司的founder
[00:24:02.360 --> 00:24:07.600]  這個人叫做Harvey Winston
[00:24:07.600 --> 00:24:10.840]  他被爆料出來說
[00:24:10.840 --> 00:24:18.840]  他曾經性侵數十位這些隱居圈的女性
[00:24:18.840 --> 00:24:22.320]  那麼這個女性把他爆料出來之後呢
[00:24:22.320 --> 00:24:25.240]  接著陸陸續續的有更多的人就爆料出來
[00:24:25.240 --> 00:24:30.480]  還講到說不止這十幾個
[00:24:30.480 --> 00:24:32.440]  因為這件事情所以這個人
[00:24:32.440 --> 00:24:36.200]  他後來被這個電影學會除名
[00:24:36.200 --> 00:24:38.360]  他的公司也把他除名
[00:24:38.360 --> 00:24:40.400]  他的太太也跟他離婚
[00:24:40.400 --> 00:24:48.320]  可以說真是搞到後來完全是名譽掃地
[00:24:48.320 --> 00:24:50.240]  那從那個時候2017年之後
[00:24:50.240 --> 00:24:52.960]  美國就開始越來越多的這些人就開始
[00:24:52.960 --> 00:24:55.520]  甚至有一個隱形他就在推特上面
[00:24:55.520 --> 00:24:59.400]  他就鼓勵大家把自己的這個過去被性侵的經驗
[00:24:59.400 --> 00:25:00.560]  也都能夠講出來
[00:25:00.560 --> 00:25:04.120]  所以就造成了很大的一個影響
[00:25:04.120 --> 00:25:07.480]  許多的人就這樣子勇敢的把他們自己
[00:25:07.480 --> 00:25:09.520]  你會發現這個問題很普遍
[00:25:09.520 --> 00:25:10.960]  不僅是在隱居圈
[00:25:10.960 --> 00:25:12.640]  也不僅是在政治界
[00:25:12.640 --> 00:25:15.120]  也不僅是在這些所謂有名的人身上
[00:25:15.120 --> 00:25:20.360]  他其實在一般的職場裡面都出現
[00:25:20.360 --> 00:25:22.760]  今天我們所處的這個環境
[00:25:22.760 --> 00:25:25.920]  不管是美國也好台灣也好中國大陸也好
[00:25:25.920 --> 00:25:32.520]  天下烏鴉怎麼樣一樣黑
[00:25:32.520 --> 00:25:40.680]  淫亂是一個今天最大的問題
[00:25:40.680 --> 00:25:44.200]  所以這就是為什麼保羅說
[00:25:44.200 --> 00:25:48.560]  咎人 這個咎人我們要把他致死
[00:25:48.560 --> 00:25:51.880]  千秋之輩 淫亂汙穢邪情惡意在我們的裡面
[00:25:51.880 --> 00:25:57.360]  要不要致死他 要不要
[00:25:57.360 --> 00:25:59.360]  但是親愛的同學你可能會說
[00:25:59.360 --> 00:26:01.680]  牧師我沒有淫亂
[00:26:01.680 --> 00:26:03.480]  我沒有誤會
[00:26:03.480 --> 00:26:05.080]  我沒有邪情
[00:26:05.080 --> 00:26:11.880]  我沒有惡意 OK 有沒有
[00:26:11.880 --> 00:26:14.840]  耶穌說當你看到一個婦女
[00:26:14.840 --> 00:26:17.760]  你動了淫戀
[00:26:17.760 --> 00:26:21.400]  這個叫做什麼 結淫是不是
[00:26:21.400 --> 00:26:23.640]  那請問我們在這裡的
[00:26:23.640 --> 00:26:25.440]  不管是弟兄或姐妹
[00:26:25.440 --> 00:26:30.440]  當你看到一個漂亮的女孩
[00:26:30.440 --> 00:26:34.360]  穿得很暴露
[00:26:34.360 --> 00:26:37.320]  你看了之後會不會想去看
[00:26:37.320 --> 00:26:40.160]  我先問會不會想去看 請告訴我
[00:26:40.160 --> 00:26:43.960]  你不用舉手
[00:26:43.960 --> 00:26:45.600]  會不會
[00:26:45.600 --> 00:26:48.080]  你幫別人回答好了 會不會
[00:26:48.080 --> 00:26:49.720]  會
[00:26:49.720 --> 00:26:55.080]  你說我已經八十歲了 老生入病了 不會
[00:26:55.080 --> 00:26:57.200]  我不曉得我還沒到八十歲
[00:26:57.200 --> 00:26:58.440]  我一直在探討這個問題
[00:26:58.440 --> 00:27:00.360]  我也沒時間去查考
[00:27:00.360 --> 00:27:06.160]  也許你不用告訴我了
[00:27:06.160 --> 00:27:10.600]  我就在想說對男人來講
[00:27:10.600 --> 00:27:15.160]  正常的男人來講
[00:27:15.160 --> 00:27:18.120]  所以你知道為什麼現在
[00:27:18.120 --> 00:27:24.880]  整個可以說是一個性化的世界
[00:27:24.880 --> 00:27:27.440]  連看這些報紙的上面的
[00:27:27.440 --> 00:27:29.240]  這個網路報紙
[00:27:29.240 --> 00:27:31.200]  什麼報什麼報 中國時報
[00:27:31.200 --> 00:27:33.440]  或者是自由時報 聯合日報
[00:27:33.440 --> 00:27:35.480]  或者是你看國內新聞的話
[00:27:35.480 --> 00:27:38.680]  你看什麼 中國日報
[00:27:38.680 --> 00:27:41.080]  或者是國內的什麼新華報
[00:27:41.080 --> 00:27:45.600]  新華報大概比較乾淨一點
[00:27:45.600 --> 00:27:48.000]  我不曉得 我沒有去看
[00:27:48.000 --> 00:27:50.680]  但是現在你一去看這些網路
[00:27:50.680 --> 00:27:52.360]  這些報紙
[00:27:52.360 --> 00:27:53.400]  你看到這個新聞
[00:27:53.400 --> 00:27:57.080]  烏克蘭現在各物戰爭看完之後
[00:27:57.080 --> 00:27:59.800]  然後你就會發現
[00:27:59.800 --> 00:28:02.720]  就有一些砰砰砰
[00:28:02.720 --> 00:28:04.160]  有沒有
[00:28:04.160 --> 00:28:06.080]  放了一大堆的東西
[00:28:06.080 --> 00:28:07.160]  有沒有
[00:28:07.160 --> 00:28:08.240]  那這些東西
[00:28:08.240 --> 00:28:12.160]  那新聞有時候那些資源都很聳動的
[00:28:12.160 --> 00:28:16.720]  那它就在勾引你要做什麼
[00:28:16.720 --> 00:28:19.600]  點一下 進去看一下
[00:28:19.600 --> 00:28:21.400]  是不是
[00:28:21.400 --> 00:28:24.040]  那天也有弟兄在問我這個問題
[00:28:24.040 --> 00:28:25.720]  怎麼辦
[00:28:25.720 --> 00:28:29.360]  怎麼避免這個事態
[00:28:29.360 --> 00:28:31.920]  怎麼避免這個事態
[00:28:31.920 --> 00:28:34.400]  我告訴你 很多的人避免不了
[00:28:34.400 --> 00:28:37.240]  很多人不僅他根本不知道要避免
[00:28:37.240 --> 00:28:39.560]  他根本看的時候就進去了
[00:28:39.560 --> 00:28:41.440]  所以根據美國的統計
[00:28:41.440 --> 00:28:43.960]  美國有87%的人
[00:28:43.960 --> 00:28:47.200]  有internet poagraphy的問題
[00:28:47.200 --> 00:28:50.600]  有網路色情的問題
[00:28:50.600 --> 00:28:53.480]  就是他會經常去看這些網路色情
[00:28:53.480 --> 00:28:58.600]  87%
[00:28:58.600 --> 00:28:59.520]  到一個地步
[00:28:59.520 --> 00:29:01.600]  大家覺得這已經是一個
[00:29:01.600 --> 00:29:02.680]  大家都有的問題
[00:29:02.680 --> 00:29:04.800]  你就會覺得這不是什麼大問題
[00:29:04.800 --> 00:29:06.720]  你懂我意思嗎
[00:29:06.720 --> 00:29:07.880]  我今天沒有時間多講
[00:29:07.880 --> 00:29:09.720]  但是根據專家研究
[00:29:09.720 --> 00:29:11.160]  這種poagraphy的東西
[00:29:11.160 --> 00:29:12.560]  帶來很多的影響
[00:29:12.560 --> 00:29:14.080]  帶來夫妻關係的不協調
[00:29:14.080 --> 00:29:16.440]  帶來對性的一些的這種不滿足
[00:29:16.440 --> 00:29:17.680]  等等 等等影響
[00:29:17.680 --> 00:29:19.440]  影響你的婚姻 影響你的家庭
[00:29:19.440 --> 00:29:23.000]  影響你的整個人
[00:29:23.000 --> 00:29:23.920]  仇敵很厲害
[00:29:23.920 --> 00:29:25.760]  那你說 牧師啊 我不是弟兄
[00:29:25.760 --> 00:29:26.560]  我沒這個問題
[00:29:26.560 --> 00:29:28.800]  告訴你 有沒有姐妹
[00:29:28.800 --> 00:29:30.560]  有沒有
[00:29:30.560 --> 00:29:32.480]  有
[00:29:32.480 --> 00:29:33.280]  有
[00:29:33.280 --> 00:29:35.720]  有沒有女的 有
[00:29:35.720 --> 00:29:37.120]  也許沒有那麼高
[00:29:37.120 --> 00:29:39.600]  如果是60%是男的話
[00:29:39.600 --> 00:29:44.960]  大概40%左右是女的
[00:29:44.960 --> 00:29:48.760]  這些東西保羅說
[00:29:48.760 --> 00:29:51.280]  他說你們要制止他
[00:29:51.280 --> 00:29:53.680]  這個制止不僅僅只是說
[00:29:53.680 --> 00:29:55.040]  針對這個行為
[00:29:55.040 --> 00:29:56.840]  他要從心裡面來解決
[00:29:56.840 --> 00:29:59.600]  連這種思想你都要制止他
[00:29:59.600 --> 00:30:04.320]  Amen
[00:30:04.320 --> 00:30:10.000]  所以 根本 耶穌就教導我們說
[00:30:10.000 --> 00:30:12.000]  他說我們要禱告
[00:30:12.000 --> 00:30:17.920]  求主保守我們不進入事態
[00:30:17.920 --> 00:30:21.600]  中文翻譯 荷本沒有翻譯出來
[00:30:21.600 --> 00:30:23.880]  其實他是禱告說
[00:30:23.880 --> 00:30:26.200]  不是要我們不碰見事態
[00:30:26.200 --> 00:30:30.840]  是禱告不要進入這個事態
[00:30:30.840 --> 00:30:33.240]  就像我常常講的馬丁路德
[00:30:33.240 --> 00:30:35.600]  馬丁路德說 他說你不能夠阻擋
[00:30:35.600 --> 00:30:40.120]  非要在你的頭上撒一趴尿
[00:30:40.120 --> 00:30:42.520]  可是你可以怎麼樣
[00:30:42.520 --> 00:30:45.280]  你可以不要讓他在你的頭髮上
[00:30:45.280 --> 00:30:46.800]  頭上面怎麼樣
[00:30:46.800 --> 00:30:50.160]  築一個巢
[00:30:50.160 --> 00:30:52.320]  所以你不小心看到了
[00:30:52.320 --> 00:30:54.840]  所以在這邊 順便提醒一下
[00:30:54.840 --> 00:30:57.000]  所以姐妹們 你知道嗎
[00:30:57.000 --> 00:31:00.640]  你們的穿著也要小心注意
[00:31:00.640 --> 00:31:02.640]  因為弟兄 我有一次
[00:31:02.640 --> 00:31:05.240]  我女兒還在讀高中的時候
[00:31:05.240 --> 00:31:06.600]  我跟她談這個問題
[00:31:06.600 --> 00:31:08.240]  因為我看到我去接孩子們的時候
[00:31:08.240 --> 00:31:10.920]  我就看見接女孩子們
[00:31:10.920 --> 00:31:14.920]  穿的都很暴露
[00:31:14.920 --> 00:31:17.360]  那時候叫做流行這個什麼露胸什麼
[00:31:17.360 --> 00:31:20.200]  那叫做什麼
[00:31:20.200 --> 00:31:23.040]  又叫什麼線
[00:31:23.040 --> 00:31:28.960]  Spaghetti
[00:31:28.960 --> 00:31:30.600]  我就跟他 我就跟他講
[00:31:30.600 --> 00:31:34.160]  我說 我說爸爸告訴你
[00:31:34.160 --> 00:31:37.360]  作為一個男人
[00:31:37.360 --> 00:31:39.080]  當我看到的時候
[00:31:39.080 --> 00:31:41.640]  我會受試探
[00:31:41.640 --> 00:31:44.520]  我就這麼直白告訴他
[00:31:44.520 --> 00:31:45.800]  所以我的意思就是說
[00:31:45.800 --> 00:31:48.360]  如果你今天你也這樣做的時候
[00:31:48.360 --> 00:31:50.000]  你在試探別的男人
[00:31:50.000 --> 00:31:54.080]  你懂我意思嗎
[00:31:54.080 --> 00:31:55.720]  其實這個什麼
[00:31:55.720 --> 00:31:57.200]  今天這一個事態
[00:31:57.200 --> 00:31:59.400]  已經讓媒體讓你覺得說
[00:31:59.400 --> 00:32:00.960]  這些都沒有關係 都沒有什麼
[00:32:00.960 --> 00:32:03.200]  甚至你覺得要這樣做
[00:32:03.200 --> 00:32:08.000]  你才能夠得到別人的注意力
[00:32:08.000 --> 00:32:09.360]  但是聖經上告訴我們說
[00:32:09.360 --> 00:32:13.000]  保羅告訴我們說 支持他
[00:32:13.000 --> 00:32:15.920]  跟你旁邊說 支持他
[00:32:15.920 --> 00:32:17.440]  這些淫穢的思想
[00:32:17.440 --> 00:32:19.560]  這些的想法 異戀 邪情 食慾
[00:32:19.560 --> 00:32:22.920]  支持他
[00:32:22.920 --> 00:32:24.560]  好了 那在這一組名單裡面
[00:32:24.560 --> 00:32:26.360]  還有一個東西跟他掛在一起的
[00:32:26.360 --> 00:32:28.080]  叫做貪婪 奇怪了
[00:32:28.080 --> 00:32:29.440]  前面都是講淫亂的問題
[00:32:29.440 --> 00:32:31.120]  怎麼竟然突然來一個貪婪
[00:32:31.120 --> 00:32:31.960]  親愛的公子妹
[00:32:31.960 --> 00:32:33.040]  貪婪的原文
[00:32:33.040 --> 00:32:34.880]  希臘文的意思就是說
[00:32:34.880 --> 00:32:40.920]  想得到更多 叫做貪婪
[00:32:40.920 --> 00:32:43.200]  有沒有人不貪的
[00:32:43.200 --> 00:32:46.880]  每個人都會貪 是不是
[00:32:46.880 --> 00:32:54.200]  貪吃 貪錢 貪財 貪多 是不是
[00:32:54.200 --> 00:33:00.640]  去吃自助餐的時候 就是很大的姿態
[00:33:00.640 --> 00:33:04.080]  所有的都要把它吃掉
[00:33:04.080 --> 00:33:07.440]  每一個都要吃到
[00:33:07.440 --> 00:33:12.480]  特別你們剛從臺灣回來的
[00:33:12.480 --> 00:33:15.680]  自助餐實在是太豐富了
[00:33:15.680 --> 00:33:20.120]  連甜點都有十幾道甜點可以選擇
[00:33:20.120 --> 00:33:27.720]  吃到完了之後 一天都不用吃飯
[00:33:27.720 --> 00:33:29.880]  所以貪婪
[00:33:29.880 --> 00:33:35.880]  聖經上說貪財是萬惡之根
[00:33:35.880 --> 00:33:37.240]  所以你看到沒有
[00:33:37.240 --> 00:33:43.400]  錢財跟旅社 有沒有 連在一起
[00:33:43.400 --> 00:33:46.680]  以這個錢財跟這個色情
[00:33:46.680 --> 00:33:47.440]  這兩個東西
[00:33:47.440 --> 00:33:50.760]  常常是好像是孿生兄弟不分家的
[00:33:50.760 --> 00:33:54.000]  是不是
[00:33:54.000 --> 00:33:55.280]  根據統計
[00:33:55.280 --> 00:33:57.720]  中國大陸在掃貪
[00:33:57.720 --> 00:33:59.160]  這個樹貪
[00:33:59.160 --> 00:34:03.280]  這個樹貪的貪官的中間
[00:34:03.280 --> 00:34:10.800]  百分之九十都跟包二來
[00:34:10.800 --> 00:34:13.520]  楊小三有關係
[00:34:13.520 --> 00:34:15.080]  錢跟色
[00:34:15.080 --> 00:34:21.640]  你可以看見中間好像有一個不可分的一個袋子
[00:34:21.640 --> 00:34:22.400]  第二組名單
[00:34:22.400 --> 00:34:24.280]  我們來看看
[00:34:24.280 --> 00:34:31.000]  老恨憤怒惡毒
[00:34:31.000 --> 00:34:33.040]  尼弗洛書第四章三十一節也提到說
[00:34:33.040 --> 00:34:34.360]  他說一切的苦讀
[00:34:34.360 --> 00:34:36.920]  老恨憤怒攘鬧毀謗
[00:34:36.920 --> 00:34:40.480]  並一切的惡毒都當從你們中間怎麼樣
[00:34:40.480 --> 00:34:42.520]  除掉
[00:34:42.520 --> 00:34:44.160]  保羅說除掉
[00:34:44.160 --> 00:34:45.960]  除掉就好像是動手術一樣
[00:34:45.960 --> 00:34:47.280]  發現有一個癌細胞
[00:34:47.280 --> 00:34:50.040]  發現有一個小的一個一個腫瘤在那個地方
[00:34:50.040 --> 00:34:52.360]  怎麼辦
[00:34:52.360 --> 00:34:55.160]  動手術把它除掉
[00:34:55.160 --> 00:34:56.560]  是不是
[00:34:56.560 --> 00:34:58.240]  現在在我們生命裡面
[00:34:58.240 --> 00:34:59.360]  在我們的思想裡面
[00:34:59.360 --> 00:35:00.440]  有沒有憤恨
[00:35:00.440 --> 00:35:01.440]  有沒有
[00:35:01.440 --> 00:35:03.440]  有沒有anger
[00:35:03.440 --> 00:35:04.920]  有沒有
[00:35:04.920 --> 00:35:08.240]  anger是今天很大的一個問題
[00:35:08.240 --> 00:35:10.400]  特別對來人來講
[00:35:10.400 --> 00:35:12.120]  美國為了處理這個問題
[00:35:12.120 --> 00:35:16.880]  他有專門做所謂的anger management
[00:35:16.880 --> 00:35:17.800]  教你怎麼樣
[00:35:17.800 --> 00:35:24.720]  怎麼樣manage你的anger
[00:35:24.720 --> 00:35:26.520]  這個世界太多
[00:35:26.520 --> 00:35:29.480]  這些想要賺錢的
[00:35:29.480 --> 00:35:30.360]  現在有什麼
[00:35:30.360 --> 00:35:32.240]  憤怒
[00:35:32.240 --> 00:35:33.720]  怒氣
[00:35:33.720 --> 00:35:34.920]  這些在我們的裡面
[00:35:34.920 --> 00:35:42.800]  普通
[00:35:42.800 --> 00:35:46.160]  這個裡面其實
[00:35:46.160 --> 00:35:48.320]  那我們看見
[00:35:48.320 --> 00:35:50.160]  這一個
[00:35:50.160 --> 00:35:53.080]  是心思意念裡面的東西
[00:35:53.080 --> 00:35:55.600]  但是這個心思意念會帶出他的行動
[00:35:55.600 --> 00:35:56.520]  對不對
[00:35:56.520 --> 00:35:58.680]  所以耶穌也講說
[00:35:58.680 --> 00:36:01.160]  耶穌說什麼
[00:36:01.160 --> 00:36:02.000]  他說
[00:36:02.000 --> 00:36:04.560]  恨人就是什麼
[00:36:04.560 --> 00:36:09.040]  就是殺人
[00:36:09.040 --> 00:36:11.680]  所以為什麼聖經裡面提醒我們說
[00:36:11.680 --> 00:36:16.800]  他說不可含怒到日落
[00:36:16.800 --> 00:36:19.840]  為什麼
[00:36:19.840 --> 00:36:22.960]  其實就是怒氣很容易帶來
[00:36:22.960 --> 00:36:24.560]  邪惡的結果就是
[00:36:24.560 --> 00:36:29.040]  傷害別人甚至是殺死別人
[00:36:29.040 --> 00:36:31.560]  所以我們每個人都有吧
[00:36:31.560 --> 00:36:32.800]  有沒有人
[00:36:32.800 --> 00:36:36.000]  有沒有說我從來不發脾氣的
[00:36:36.000 --> 00:36:39.880]  在教會都是吼哩吼哩吼哩
[00:36:39.880 --> 00:36:42.920]  回家的時候原形畢露
[00:36:42.920 --> 00:36:45.080]  你完全可以不用遮掩了
[00:36:45.080 --> 00:36:46.080]  在太太的面前
[00:36:46.080 --> 00:36:48.000]  你可以完全不用遮掩了
[00:36:48.000 --> 00:36:48.880]  在這個地方的時候
[00:36:48.880 --> 00:36:50.200]  還可以忍耐一下
[00:36:50.200 --> 00:36:52.400]  回去之後就可以說
[00:36:52.400 --> 00:36:54.240]  整個人
[00:36:54.240 --> 00:36:56.720]  就呈現出來了
[00:36:56.720 --> 00:36:58.920]  所以我們的怒氣
[00:36:58.920 --> 00:37:00.360]  我們的這一些的不好的
[00:37:00.360 --> 00:37:02.920]  這些的憤怒苦讀在我們的裡面
[00:37:02.920 --> 00:37:04.280]  該不該死
[00:37:04.280 --> 00:37:05.080]  該不該死
[00:37:05.080 --> 00:37:05.680]  該死
[00:37:05.680 --> 00:37:06.680]  跟你旁邊說
[00:37:06.680 --> 00:37:11.000]  怒氣都要死掉
[00:37:11.000 --> 00:37:15.320]  好了最後
[00:37:15.320 --> 00:37:17.840]  最後他這邊講的連續講到幾個
[00:37:17.840 --> 00:37:23.720]  都是跟講話言語有關係的
[00:37:23.720 --> 00:37:25.160]  他說
[00:37:25.160 --> 00:37:27.360]  誹謗
[00:37:27.360 --> 00:37:29.800]  誤會的話語
[00:37:29.800 --> 00:37:35.200]  說謊
[00:37:35.200 --> 00:37:36.800]  這只是
[00:37:36.800 --> 00:37:39.080]  這只是保羅在這裡提到
[00:37:39.080 --> 00:37:40.600]  在聖經上裡面
[00:37:40.600 --> 00:37:42.000]  不是只有這個
[00:37:42.000 --> 00:37:44.160]  可是就是簡單的說
[00:37:44.160 --> 00:37:47.200]  就是在講到話語重要性
[00:37:47.200 --> 00:37:48.080]  雅各也說了
[00:37:48.080 --> 00:37:49.480]  我們一起來讀這段聖經好不好
[00:37:49.480 --> 00:37:50.120]  來一起來讀
[00:37:50.120 --> 00:37:51.240]  預備請
[00:37:51.240 --> 00:37:54.200]  若有人自以為虔誠
[00:37:54.200 --> 00:37:57.760]  卻不勒住他的舌頭
[00:37:57.760 --> 00:38:00.600]  反欺哄自己的心
[00:38:00.600 --> 00:38:04.920]  這人的虔誠是虛的
[00:38:04.920 --> 00:38:07.480]  你可以在這邊唱詩歌敬拜的時候
[00:38:07.480 --> 00:38:08.600]  舉手拍手
[00:38:08.600 --> 00:38:10.960]  你很虔誠地在那邊敬拜神
[00:38:10.960 --> 00:38:12.400]  但是保羅在這個
[00:38:12.400 --> 00:38:14.280]  雅各在這裡提醒我們一件事情
[00:38:14.280 --> 00:38:18.720]  他說你如果不勒住你的舌頭
[00:38:18.720 --> 00:38:23.520]  你的虔誠是假的
[00:38:23.520 --> 00:38:24.920]  話語
[00:38:24.920 --> 00:38:27.040]  講話
[00:38:27.040 --> 00:38:30.520]  是很容易產生問題的
[00:38:30.520 --> 00:38:31.720]  所以誹謗是什麼呢
[00:38:31.720 --> 00:38:33.920]  誹謗就是道人長短
[00:38:33.920 --> 00:38:35.080]  造謠聲勢
[00:38:35.080 --> 00:38:38.240]  說東說西
[00:38:38.240 --> 00:38:41.000]  有沒有這個問題
