
[00:00:00.000 --> 00:00:05.000]  今年教會的主題就是做門徒訓練
[00:20:35.000 --> 00:20:39.000]  你知道前面的機會不大
[00:20:39.000 --> 00:20:41.000]  你是用昂貴的金錢
[00:20:41.000 --> 00:20:44.000]  買生命的可能性
[00:20:44.000 --> 00:20:46.000]  那劑中藥運下來
[00:20:46.000 --> 00:20:48.000]  是用一個紙皮箱運
[00:20:48.000 --> 00:20:51.000]  一劑不是那張白紙吸印
[00:20:51.000 --> 00:20:53.000]  然後有幾粒塵微
[00:20:53.000 --> 00:20:55.000]  整個箱有什麼呢?
[00:20:55.000 --> 00:20:57.000]  砒霜、蕨齒
[00:20:57.000 --> 00:20:59.000]  這些東西
[00:20:59.000 --> 00:21:00.000]  要熬
[00:21:00.000 --> 00:21:02.000]  你想想這箱東西要熬多久?
[00:21:02.000 --> 00:21:05.000]  熬很久成為一碗
[00:21:05.000 --> 00:21:09.000]  被芝麻糊結成黑色的東西
[00:21:09.000 --> 00:21:12.000]  吃下去
[00:21:12.000 --> 00:21:15.000]  我們看看他智不智慧
[00:21:15.000 --> 00:21:17.000]  或者運用金錢
[00:21:17.000 --> 00:21:18.000]  對不對
[00:21:18.000 --> 00:21:19.000]  這是另外一回事
[00:21:19.000 --> 00:21:22.000]  但是我們看到一個人
[00:21:22.000 --> 00:21:24.000]  是覺得他掌握的時間
[00:21:24.000 --> 00:21:26.000]  生命再沒有的時候
[00:21:26.000 --> 00:21:29.000]  哪些東西能夠換取呢?
[00:21:29.000 --> 00:21:33.000]  唯一就是他帶不走的東西
[00:21:33.000 --> 00:21:35.000]  用多少錢他都肯
[00:21:35.000 --> 00:21:37.000]  只要能夠現場去生活
[00:21:37.000 --> 00:21:39.000]  所以耶穌一早就指出
[00:21:39.000 --> 00:21:41.000]  人要賺得全世界
[00:21:41.000 --> 00:21:43.000]  他要賠償自己的生命
[00:21:43.000 --> 00:21:45.000]  有什麼益處呢?
[00:21:45.000 --> 00:21:47.000]  耶穌也告訴我們
[00:21:47.000 --> 00:21:49.000]  生命的底線在哪裡
[00:21:49.000 --> 00:21:53.000]  他說不要為生命憂慮吃什麼喝什麼
[00:21:53.000 --> 00:21:57.000]  不要為身體憂慮穿什麼
[00:21:57.000 --> 00:21:59.000]  他說什麼呢?
[00:21:59.000 --> 00:22:01.000]  生命不勝於飲食
[00:22:01.000 --> 00:22:04.000]  身體不勝於衣裳
[00:22:04.000 --> 00:22:07.000]  2003年有很多人燒炭
[00:22:07.000 --> 00:22:09.000]  不是BBQ燒雞翼
[00:22:09.000 --> 00:22:10.000]  是什麼呢?
[00:22:10.000 --> 00:22:11.000]  是另類的燒炭
[00:22:11.000 --> 00:22:13.000]  為什麼他會呢?
[00:22:13.000 --> 00:22:14.000]  如果分析的話
[00:22:14.000 --> 00:22:16.000]  最簡單的理由
[00:22:16.000 --> 00:22:18.000]  這些人就是上得不下得
[00:22:18.000 --> 00:22:21.000]  他可能基層貧苦出身
[00:22:21.000 --> 00:22:23.000]  這樣炒炒炒上去
[00:22:23.000 --> 00:22:25.000]  很成功了
[00:22:25.000 --> 00:22:27.000]  習慣了一種生活
[00:22:27.000 --> 00:22:29.000]  沒有魚翅撈飯不行
[00:22:29.000 --> 00:22:31.000]  魚翅不能撈
[00:22:31.000 --> 00:22:32.000]  欠人收身債
[00:22:32.000 --> 00:22:35.000]  18元雙拼飯盒就吃不下
[00:22:35.000 --> 00:22:38.000]  那時候深水埗有一間
[00:22:38.000 --> 00:22:39.000]  10元也不知道
[00:22:39.000 --> 00:22:41.000]  雙拼還是三拼
[00:22:41.000 --> 00:22:42.000]  多划算
[00:22:42.000 --> 00:22:46.000]  不過那些禽鳥類的來源不知道
[00:22:46.000 --> 00:22:50.000]  真的很厲害
[00:22:50.000 --> 00:22:52.000]  原來如果你的生命底線
[00:22:52.000 --> 00:22:55.000]  知道什麼是最基本的時候
[00:22:55.000 --> 00:23:01.000]  你生存的能力和彈性就高很多
[00:23:01.000 --> 00:23:03.000]  另外我們和耶穌看看
[00:23:03.000 --> 00:23:04.000]  他和家庭的關係
[00:23:04.000 --> 00:23:06.000]  和他生活節奏
[00:23:06.000 --> 00:23:10.000]  看到他時間的運用是怎樣
[00:23:10.000 --> 00:23:13.000]  耶穌很小就知道他人生的方向
[00:23:13.000 --> 00:23:16.000]  在12歲他去聖殿的時候
[00:23:16.000 --> 00:23:18.000]  三天三夜他家裡找不到他
[00:23:18.000 --> 00:23:21.000]  最後發現他在聖殿裡面
[00:23:21.000 --> 00:23:25.000]  和民事對談去求問聖經
[00:23:25.000 --> 00:23:26.000]  他家人說
[00:23:26.000 --> 00:23:28.000]  你知不知道很多人很擔心你
[00:23:28.000 --> 00:23:29.000]  他怎麼說呢
[00:23:29.000 --> 00:23:30.000]  他說豈不知
[00:23:30.000 --> 00:23:34.000]  我應當以我父的事為憐
[00:23:34.000 --> 00:23:37.000]  耶穌一生人很短33年
[00:23:37.000 --> 00:23:42.000]  但是他有30年給了家
[00:23:42.000 --> 00:23:46.000]  只有十分一三年的時間
[00:23:46.000 --> 00:23:49.000]  很明顯出來工作全奴
[00:23:49.000 --> 00:23:52.000]  他知道他人生有不同的階段
[00:23:52.000 --> 00:23:55.000]  為什麼不12歲就開始出來傳道呢
[00:23:55.000 --> 00:23:57.000]  類似薩姆爾
[00:23:57.000 --> 00:23:59.000]  童子薩姆爾已經去聖殿
[00:23:59.000 --> 00:24:01.000]  因為約瑟早死
[00:24:01.000 --> 00:24:03.000]  因為他還有兄弟姊妹
[00:24:03.000 --> 00:24:06.000]  因為他要供養瑪利亞
[00:24:06.000 --> 00:24:09.000]  他盡了人子的責任到30
[00:24:09.000 --> 00:24:11.000]  然後最後的時間
[00:24:11.000 --> 00:24:15.000]  他就全時間出來做神的工作
[00:24:15.000 --> 00:24:18.000]  人生如果你在開始的時候
[00:24:18.000 --> 00:24:20.000]  已經知道你的方向
[00:24:20.000 --> 00:24:22.000]  不在乎長與短
[00:24:22.000 --> 00:24:25.000]  而是在乎你時間
[00:24:25.000 --> 00:24:28.000]  是否向正目標
[00:24:28.000 --> 00:24:33.000]  有些年紀的人都寫過紅字寶
[00:24:33.000 --> 00:24:35.000]  以前用毛筆紅字寶
[00:24:35.000 --> 00:24:38.000]  要想就寫幾樣東西
[00:24:38.000 --> 00:24:44.000]  上大人孔乙己化三千七十次
[00:24:44.000 --> 00:24:47.000]  以小生如立次
[00:24:47.000 --> 00:24:49.000]  最後這兩句是什麼呢
[00:24:49.000 --> 00:24:53.000]  以小生就是你們這班小朋友
[00:24:53.000 --> 00:24:55.000]  而就是說
[00:24:55.000 --> 00:25:00.000]  應該及早定定人生方向
[00:25:00.000 --> 00:25:02.000]  立定次向
[00:25:02.000 --> 00:25:05.000]  傳道書第十二章第一節也說
[00:25:05.000 --> 00:25:11.000]  你要趁著血氣衰敗的日子
[00:25:11.000 --> 00:25:13.000]  毫無喜樂的日子
[00:25:13.000 --> 00:25:17.000]  來到之先當紀念你的神
[00:25:17.000 --> 00:25:21.000]  我現在越來越讀傳道書第十二章
[00:25:21.000 --> 00:25:24.000]  你越來越有同感
[00:25:24.000 --> 00:25:26.000]  眼有蒙耳有聾
[00:25:26.000 --> 00:25:29.000]  鼻子又塞喉嚨又敏感
[00:25:29.000 --> 00:25:31.000]  過了五十還有五十肩
[00:25:31.000 --> 00:25:34.000]  沒有打網球還有網球手
[00:25:34.000 --> 00:25:37.000]  很多傳道書十二章
[00:25:37.000 --> 00:25:39.000]  陳學威醫生最熟
[00:25:39.000 --> 00:25:44.000]  老人出毛病出煞
[00:25:44.000 --> 00:25:46.000]  我也不知道是不是
[00:25:46.000 --> 00:25:49.000]  十一月底音樂會很感恩
[00:25:49.000 --> 00:25:50.000]  跌下來沒事
[00:25:50.000 --> 00:25:52.000]  不過椅子散散地
[00:25:52.000 --> 00:25:57.000]  右眼常常有狂風浪蝶黏著我
[00:25:57.000 --> 00:25:58.000]  常常在飛
[00:25:58.000 --> 00:26:00.000]  我都不敢拍它
[00:26:00.000 --> 00:26:01.000]  習慣了
[00:26:01.000 --> 00:26:03.000]  現在我看我的廣章
[00:26:03.000 --> 00:26:05.000]  都有幾隻蒼蠅在
[00:26:05.000 --> 00:26:08.000]  左耳很厲害
[00:26:08.000 --> 00:26:10.000]  我越來越接近大劍
[00:26:10.000 --> 00:26:12.000]  常常聽到蟬聲
[00:26:12.000 --> 00:26:13.000]  現在你聽不聽到蟬聲
[00:26:13.000 --> 00:26:15.000]  我聽到蟬聲
[00:26:15.000 --> 00:26:18.000]  所以我看電視聽音樂
[00:26:18.000 --> 00:26:20.000]  都要扭大聲一點
[00:26:20.000 --> 00:26:24.000]  將那些蟬聲遮住
[00:26:24.000 --> 00:26:26.000]  接受
[00:26:26.000 --> 00:26:30.000]  你生命到這個歷程
[00:26:30.000 --> 00:26:34.000]  有很多身體裏面的徵象就會出來
[00:26:34.000 --> 00:26:38.000]  趁著聖經說你血氣未衰敗
[00:26:38.000 --> 00:26:41.000]  毫無喜樂的日子未來到先
[00:26:41.000 --> 00:26:44.000]  當紀念你的神
[00:26:44.000 --> 00:26:48.000]  而且耶穌說他著重神的工作
[00:26:48.000 --> 00:26:50.000]  他出去傳道
[00:26:50.000 --> 00:26:52.000]  家人找他
[00:26:52.000 --> 00:26:55.000]  他好像很不近人情地回答
[00:26:55.000 --> 00:26:57.000]  誰是我的家人
[00:26:57.000 --> 00:27:00.000]  凡遵行父子義的人
[00:27:00.000 --> 00:27:02.000]  就是我的兄弟姊妹
[00:27:02.000 --> 00:27:04.000]  這麼不近人情
[00:27:04.000 --> 00:27:05.000]  但你想想
[00:27:05.000 --> 00:27:08.000]  他三年的傳道來到最後
[00:27:08.000 --> 00:27:11.000]  他工作要完畢的時候
[00:27:11.000 --> 00:27:14.000]  他仍然不忘他人子的責任
[00:27:14.000 --> 00:27:18.000]  他在十字架上將他的母親交給約翰
[00:27:18.000 --> 00:27:24.000]  然後亦都介紹約翰來照顧他的母親
[00:27:24.000 --> 00:27:27.000]  最近我岳母在多倫多
[00:27:27.000 --> 00:27:30.000]  一間24小時照顧的老人院裏面
[00:27:30.000 --> 00:27:36.000]  半夜被醫護發現昏迷在地上
[00:27:36.000 --> 00:27:40.000]  檢查的時候就說他腎功能衰竭
[00:27:40.000 --> 00:27:43.000]  血的含氧量低
[00:27:43.000 --> 00:27:46.000]  還有血壓很高
[00:27:46.000 --> 00:27:51.000]  那個醫生看他簽了張不足夠的東西
[00:27:51.000 --> 00:27:54.000]  所以我現在和我女兒說
[00:27:54.000 --> 00:27:58.000]  其實將來由家人決定好過你簽
[00:27:58.000 --> 00:28:00.000]  人都是有偏見的
[00:28:00.000 --> 00:28:03.000]  96歲又簽了張東西讓你舒服一點
[00:28:03.000 --> 00:28:07.000]  就和他每三小時打麻雀
[00:28:07.000 --> 00:28:09.000]  而且告訴他的家人
[00:28:09.000 --> 00:28:13.000]  他就是快則幾日慢則幾個禮拜
[00:28:13.000 --> 00:28:16.000]  林牧師就說我們多看幾天
[00:28:16.000 --> 00:28:18.000]  我們還有很多事要做
[00:28:18.000 --> 00:28:22.000]  我說96歲的老人家
[00:28:22.000 --> 00:28:24.000]  是一個最好的理由
[00:28:24.000 --> 00:28:27.000]  放下你一些要做的事
[00:28:27.000 --> 00:28:30.000]  所以我鼓勵林牧師和師母
[00:28:30.000 --> 00:28:33.000]  馬上買機票去
[00:28:33.000 --> 00:28:37.000]  我的孫子就很想念婆婆
[00:28:37.000 --> 00:28:39.000]  婆婆還沒回來
[00:28:39.000 --> 00:28:42.000]  如果你想婆婆回來就為太婆祈禱
[00:28:42.000 --> 00:28:45.000]  突然那個男孫褲都沒穿
[00:28:45.000 --> 00:28:48.000]  就夜晚跪在地上
[00:28:48.000 --> 00:28:52.000]  和女孫這樣低頭
[00:28:52.000 --> 00:28:54.000]  好像人家的回教徒
[00:28:54.000 --> 00:29:00.000]  全部頭地這樣在那裡祈禱
[00:29:00.000 --> 00:29:05.000]  我看到奇景就拍了WhatsApp給師母
[00:29:05.000 --> 00:29:07.000]  但是真的很奇怪
[00:29:07.000 --> 00:29:10.000]  神是特別聽小朋友的祈禱
[00:29:10.000 --> 00:29:12.000]  第二天傳回來
[00:29:12.000 --> 00:29:15.000]  我岳母就已經彈了起身
[00:29:15.000 --> 00:29:16.000]  本來昏迷的
[00:29:16.000 --> 00:29:18.000]  突然彈起身
[00:29:18.000 --> 00:29:20.000]  所以你們祈禱不靈
[00:29:20.000 --> 00:29:21.000]  不是很應驗
[00:29:21.000 --> 00:29:25.000]  你告訴你的小朋友幫爸爸媽媽祈禱
[00:29:25.000 --> 00:29:27.000]  小朋友的心比較純正
[00:29:27.000 --> 00:29:31.000]  沒有那麼多雜念等等
[00:29:31.000 --> 00:29:33.000]  祈禱真的很厲害
[00:29:33.000 --> 00:29:34.000]  他晚上祈禱
[00:29:34.000 --> 00:29:36.000]  第二天傳回來WhatsApp的照片
[00:29:36.000 --> 00:29:39.000]  太婆已經彈了起身
[00:29:39.000 --> 00:29:41.000]  神是很特別
[00:29:41.000 --> 00:29:44.000]  我們人生裡面有不同的階段
[00:29:44.000 --> 00:29:47.000]  有時候我們在這個階段裡
[00:29:47.000 --> 00:29:49.000]  要做學生的責任
[00:29:49.000 --> 00:29:50.000]  有時候在這個階段裡
[00:29:50.000 --> 00:29:53.000]  小朋友小了我們要做父母的責任
[00:29:53.000 --> 00:29:55.000]  有時候去到一個空巢期
[00:29:55.000 --> 00:30:00.000]  很可能是我們在事業上可以全面發揮
[00:30:00.000 --> 00:30:02.000]  在某些時候
[00:30:02.000 --> 00:30:06.000]  可能丈夫教會事務多一點
[00:30:06.000 --> 00:30:08.000]  太太是比較背後
[00:30:08.000 --> 00:30:09.000]  有某些時候
[00:30:09.000 --> 00:30:13.000]  很可能丈夫要照顧家裡多一點
[00:30:13.000 --> 00:30:17.000]  太太全面在事業或者事務方面
[00:30:17.000 --> 00:30:19.000]  耶穌茫茫
[00:30:19.000 --> 00:30:22.000]  耶穌的生活節奏很忙
[00:30:22.000 --> 00:30:26.000]  以前的人一天做一件事已經很有成就感
[00:30:26.000 --> 00:30:28.000]  他走兩里路
[00:30:28.000 --> 00:30:29.000]  然後去探一個人
[00:30:29.000 --> 00:30:31.000]  然後談一個小時
[00:30:31.000 --> 00:30:32.000]  不是一個小時
[00:30:32.000 --> 00:30:33.000]  一個時辰
[00:30:33.000 --> 00:30:35.000]  然後又走兩里路回來
[00:30:35.000 --> 00:30:38.000]  就已經從日出去
[00:30:38.000 --> 00:30:40.000]  然後日頭平息回來
[00:30:40.000 --> 00:30:42.000]  這一天很充實
[00:30:42.000 --> 00:30:46.000]  以前連寫信都沒有
[00:30:46.000 --> 00:30:49.000]  今天你有個朋友在阿拉斯加住
[00:30:49.000 --> 00:30:50.000]  有個朋友在北極
[00:30:50.000 --> 00:30:52.000]  有個朋友在南極
[00:30:52.000 --> 00:30:55.000]  你一分鐘裡面可以跟他聊十幾次
[00:30:55.000 --> 00:30:57.000]  WhatsApp往返多少
[00:30:57.000 --> 00:31:01.000]  反而就變成沒什麼空間
[00:31:01.000 --> 00:31:03.000]  有時候我晚上睡覺
[00:31:03.000 --> 00:31:04.000]  把手機關掉
[00:31:04.000 --> 00:31:05.000]  睡到三點
[00:31:05.000 --> 00:31:07.000]  噹一聲
[00:31:07.000 --> 00:31:11.000]  那邊時間有沒有急訊過來
[00:31:11.000 --> 00:31:14.000]  又是很自然醒了
[00:31:14.000 --> 00:31:16.000]  又按一按看看有什麼
[00:31:16.000 --> 00:31:19.000]  原來是無聊的東西
[00:31:19.000 --> 00:31:25.000]  所以節奏是因為現在的科技進步
[00:31:25.000 --> 00:31:30.000]  很多時候我們就忙於很多以前的人
[00:31:30.000 --> 00:31:31.000]  不需要的東西
[00:31:31.000 --> 00:31:33.000]  耶穌很忙
[00:31:33.000 --> 00:31:35.000]  特別你看馬可福音
[00:31:35.000 --> 00:31:39.000]  他是天未亮的時候就出去禱告
[00:31:39.000 --> 00:31:41.000]  工作一天
[00:31:41.000 --> 00:31:43.000]  往返日頭平息
[00:31:43.000 --> 00:31:45.000]  他仍然要上
[00:31:45.000 --> 00:31:48.000]  要繼續和人走和聊天
[00:31:48.000 --> 00:31:50.000]  甚至那些人跟著他
[00:31:50.000 --> 00:31:55.000]  他都要去到曠野的地方禱告
[00:31:55.000 --> 00:31:59.000]  耶穌所示範無論你工作多麼成功多麼忙
[00:31:59.000 --> 00:32:03.000]  你要為你個人留下空間
[00:32:03.000 --> 00:32:05.000]  留下時間
[00:32:05.000 --> 00:32:09.000]  你和你的配偶一起零收不等於你零收
[00:32:09.000 --> 00:32:12.000]  我們每個人就算我們的關係有什麼
[00:32:12.000 --> 00:32:15.000]  我們個人仍然需要有一個空間
[00:32:15.000 --> 00:32:20.000]  讓我們和神有交往有關係
[00:32:20.000 --> 00:32:25.000]  在第十三章講到
[00:32:25.000 --> 00:32:28.000]  耶穌對時間的掌握
[00:32:28.000 --> 00:32:29.000]  計劃到一個地步
[00:32:29.000 --> 00:32:35.000]  他知道他工作的完結和生命的終結的時刻
[00:32:35.000 --> 00:32:39.000]  耶穌是很智慧
[00:32:39.000 --> 00:32:42.000]  所以連他離世的事情
[00:32:42.000 --> 00:32:45.000]  他也早有安排
[00:32:45.000 --> 00:32:48.000]  我們為什麼不能夠這樣呢
[00:32:48.000 --> 00:32:51.000]  我們有時候人生裡有很多事情做
[00:32:51.000 --> 00:32:53.000]  但始終做不到
[00:32:53.000 --> 00:32:55.000]  我發覺有時候我們做不到
[00:32:55.000 --> 00:32:58.000]  是由於我們角色太多
[00:32:58.000 --> 00:33:01.000]  你一定要人生設定一個目標
[00:33:01.000 --> 00:33:05.000]  由優先次序來做篩選
[00:33:05.000 --> 00:33:06.000]  一般人來說
[00:33:06.000 --> 00:33:08.000]  你生活大概五個範疇
[00:33:08.000 --> 00:33:12.000]  家庭、學校
[00:33:12.000 --> 00:33:14.000]  你要麼在這裡讀書
[00:33:14.000 --> 00:33:16.000]  要麼在這裡讀書
[00:33:16.000 --> 00:33:22.000]  職場、工作、教會、社交活動
[00:33:22.000 --> 00:33:24.000]  大概這五個範疇
[00:33:24.000 --> 00:33:28.000]  如果這五個範疇都有很多角色的話
[00:33:28.000 --> 00:33:31.000]  時間就不見得用
[00:33:31.000 --> 00:33:33.000]  有時候有些人給我卡片
[00:33:33.000 --> 00:33:38.000]  底面寫了很多的銜頭
[00:33:38.000 --> 00:33:40.000]  公司董事會
[00:33:40.000 --> 00:33:43.000]  看上去凶鹹多過實質
[00:33:43.000 --> 00:33:47.000]  連公司似乎是凶惡公司也不一定
[00:33:47.000 --> 00:33:49.000]  假設是真的
[00:33:49.000 --> 00:33:53.000]  甚至有很多這樣的東西的話
[00:33:53.000 --> 00:33:56.000]  我覺得只有兩種可能性
[00:33:56.000 --> 00:33:59.000]  你可能不甘寂寞
[00:33:59.000 --> 00:34:04.000]  就要在走於這些銜頭和這些東西裡面
[00:34:04.000 --> 00:34:06.000]  忙於奔命
[00:34:06.000 --> 00:34:08.000]  另一種可能性
[00:34:08.000 --> 00:34:10.000]  就是你是沽名釣譽
[00:34:10.000 --> 00:34:12.000]  實質你給不了時間
[00:34:12.000 --> 00:34:14.000]  做不了事
[00:34:14.000 --> 00:34:16.000]  95年我回來香港的時候
[00:34:16.000 --> 00:34:18.000]  我都知道我前面
[00:34:18.000 --> 00:34:22.000]  人生這個階段的服事是怎樣
[00:34:22.000 --> 00:34:24.000]  所有外出的事我都不答應
[00:34:24.000 --> 00:34:26.000]  無論陳學遠請我做董事
[00:34:26.000 --> 00:34:28.000]  哪個機構做顧問
[00:34:28.000 --> 00:34:31.000]  除非讓人能夠認識廣福的東西
[00:34:31.000 --> 00:34:34.000]  我才去做
[00:34:34.000 --> 00:34:35.000]  否則的話
[00:34:35.000 --> 00:34:39.000]  我知道我的集中點是什麼
[00:34:39.000 --> 00:34:42.000]  你才能夠看到你耕耘的成果
[00:34:42.000 --> 00:34:46.000]  和勞苦的一些功效
[00:34:46.000 --> 00:34:48.000]  不要給太多角色
[00:34:48.000 --> 00:34:52.000]  令到你有一種虛榮感覺
[00:34:52.000 --> 00:34:54.000]  淘汰一些不必要的角色
[00:34:54.000 --> 00:34:58.000]  第二很可能做事慢
[00:34:58.000 --> 00:35:00.000]  人家做事比我快一倍
[00:35:00.000 --> 00:35:02.000]  我做事比別人多十倍
[00:35:02.000 --> 00:35:06.000]  是技巧和工序的問題
[00:35:06.000 --> 00:35:08.000]  12月21日
[00:35:08.000 --> 00:35:11.000]  我們在會展有一個盛大的晚宴
[00:35:11.000 --> 00:35:15.000]  20日晚我們7點的時候都很擔心
[00:35:15.000 --> 00:35:16.000]  我們去看
[00:35:16.000 --> 00:35:18.000]  3600個桌子
[00:35:18.000 --> 00:35:19.000]  怎樣進去
[00:35:19.000 --> 00:35:20.000]  進滿東西
[00:35:20.000 --> 00:35:23.000]  我7點多打電話回來
[00:35:23.000 --> 00:35:27.000]  看看林牧師在祝福的時候
[00:35:27.000 --> 00:35:29.000]  可不可以做一個報告
[00:35:29.000 --> 00:35:30.000]  當時接近7點半
[00:35:30.000 --> 00:35:32.000]  幸好講得不夠長
[00:35:32.000 --> 00:35:34.000]  過了7點半還沒完
[00:35:34.000 --> 00:35:37.000]  所以林牧師有機會來祝福報告
[00:35:37.000 --> 00:35:38.000]  呼籲
[00:35:38.000 --> 00:35:40.000]  再落大快活
[00:35:40.000 --> 00:35:41.000]  抓人
[00:35:41.000 --> 00:35:43.000]  有十幾個人來
[00:35:43.000 --> 00:35:45.000]  我們怎樣組織呢
[00:35:45.000 --> 00:35:47.000]  那個袋子裡面大概放四樣東西
[00:35:47.000 --> 00:35:50.000]  我們就找一張長桌子
[00:35:50.000 --> 00:35:51.000]  然後四個人
[00:35:51.000 --> 00:35:55.000]  你好像查理卓別林的摩登時代
[00:35:55.000 --> 00:35:57.000]  只剩下扭螺絲
[00:35:57.000 --> 00:35:59.000]  袋子全部只剩下這個
[00:35:59.000 --> 00:36:01.000]  那個放那個
[00:36:01.000 --> 00:36:03.000]  結果我們10點都不用
[00:36:03.000 --> 00:36:05.000]  這十幾個人分工
[00:36:05.000 --> 00:36:08.000]  就將3600個桌子
[00:36:08.000 --> 00:36:10.000]  全部放滿了
[00:36:10.000 --> 00:36:11.000]  是甚麼呢
[00:36:11.000 --> 00:36:16.000]  工序和智慧計劃去安排
[00:36:16.000 --> 00:36:17.000]  第三件事
[00:36:17.000 --> 00:36:19.000]  我們覺得不夠時間
[00:36:19.000 --> 00:36:23.000]  但是我們不曉得利用零碎時間
[00:36:23.000 --> 00:36:28.000]  錢你很可能做過每月的分析
[00:36:28.000 --> 00:36:33.000]  但是時間很少人做每日每月的分析
[00:36:33.000 --> 00:36:36.000]  你去計算下你每日起身
[00:36:36.000 --> 00:36:40.000]  就是上公司用的時間多少
[00:36:40.000 --> 00:36:43.000]  還有吃飯的時間多少
[00:36:43.000 --> 00:36:45.000]  你去做計算一下
[00:36:45.000 --> 00:36:47.000]  每做一樣東西之間
[00:36:47.000 --> 00:36:50.000]  多到時間就叫做零碎時間
[00:36:50.000 --> 00:36:52.000]  那些時間都不少
[00:36:52.000 --> 00:36:54.000]  如果加起來的話
[00:36:54.000 --> 00:36:57.000]  很可能將一本幾千頁的書
[00:36:57.000 --> 00:36:58.000]  或者幾冊的書
[00:36:58.000 --> 00:37:02.000]  是用零碎的時間讀完
[00:37:02.000 --> 00:37:04.000]  做了很多事都未得
[00:37:04.000 --> 00:37:06.000]  但是很多人我們不知道
[00:37:06.000 --> 00:37:09.000]  等車就是頭鵝鵝四圍望
[00:37:09.000 --> 00:37:10.000]  或者是頭凹凹
[00:37:10.000 --> 00:37:11.000]  坐車的時候
[00:37:11.000 --> 00:37:13.000]  有很多人很有計劃
[00:37:13.000 --> 00:37:15.000]  等車的時候
[00:37:15.000 --> 00:37:17.000]  已經可以做完一件事
[00:37:17.000 --> 00:37:20.000]  坐車回到公司的時候
[00:37:20.000 --> 00:37:23.000]  在車上他也可以做一些事
[00:37:23.000 --> 00:37:27.000]  零碎的時間存起來是很厲害的
[00:37:27.000 --> 00:37:29.000]  假如上帝給你一百歲
[00:37:29.000 --> 00:37:32.000]  如果你不能用零碎時間
[00:37:32.000 --> 00:37:34.000]  其實你只有五十歲命
[00:37:34.000 --> 00:37:36.000]  有五十年是浪費了的
[00:37:36.000 --> 00:37:38.000]  我再舉一些例子
[00:37:38.000 --> 00:37:40.000]  講零碎的重要性
[00:37:40.000 --> 00:37:45.000]  中國電視台有一個匯聚文明的廣告
[00:37:45.000 --> 00:37:53.000]  原來全中國每年浪費了六千萬瓶的樽裝水
[00:37:53.000 --> 00:37:55.000]  開會一人一樽
[00:37:55.000 --> 00:37:57.000]  開會喝剩的就放在那裡
[00:37:57.000 --> 00:37:59.000]  不會喝完扔掉的
[00:37:59.000 --> 00:38:01.000]  每年這樣的會議
[00:38:01.000 --> 00:38:05.000]  有六千萬瓶水被浪費了
[00:38:05.000 --> 00:38:07.000]  原來我們吃飯
[00:38:07.000 --> 00:38:09.000]  在上海的海派
[00:38:09.000 --> 00:38:11.000]  一個女孩子要十幾樣菜
[00:38:11.000 --> 00:38:13.000]  我以為她請客
[00:38:13.000 --> 00:38:16.000]  原來每樣加起來她就結帳走了
[00:38:16.000 --> 00:38:21.000]  每年在桌上的廚餘
[00:38:21.000 --> 00:38:24.000]  是足夠三億人吃一年
[00:38:24.000 --> 00:38:26.000]  你不要看輕的零碎
[00:38:26.000 --> 00:38:30.000]  每年你的手機關了電
[00:38:30.000 --> 00:38:32.000]  或者電視機關了
[00:38:32.000 --> 00:38:34.000]  或者等等的東西
[00:38:34.000 --> 00:38:38.000]  那個電量足夠東北三省的人用一年
[00:38:38.000 --> 00:38:42.000]  看這些零碎的東西原來儲起來
[00:38:42.000 --> 00:38:46.000]  匯聚可以完成很多東西
[00:38:46.000 --> 00:38:49.000]  時間更加是這樣
[00:38:49.000 --> 00:38:52.000]  所以聖經教導我們
[00:38:52.000 --> 00:38:55.000]  我們要很珍惜時間
[00:38:55.000 --> 00:38:58.000]  時間短暫會過去
[00:38:58.000 --> 00:39:00.000]  好像雅各書一樣
[00:39:00.000 --> 00:39:03.000]  生命是好像雲霧片刻出現
[00:39:03.000 --> 00:39:06.000]  所以我們更加要愛惜光陰
[00:39:06.000 --> 00:39:09.000]  本來說這個愛惜
[00:39:09.000 --> 00:39:12.000]  原來在原文有包括
[00:39:12.000 --> 00:39:14.000]  拼盡你一切的力量
[00:39:14.000 --> 00:39:16.000]  變賣你一切所有
[00:39:16.000 --> 00:39:18.000]  而去買回來
[00:39:18.000 --> 00:39:19.000]  看得很緊要
[00:39:19.000 --> 00:39:21.000]  去買熟它回來
[00:39:21.000 --> 00:39:24.000]  這個好像主耶穌所說的比喻一樣
[00:39:24.000 --> 00:39:29.000]  他說天國好像是一個地圖裡面有財寶
[00:39:29.000 --> 00:39:31.000]  那些人知道
[00:39:31.000 --> 00:39:32.000]  其他人不知道
[00:39:32.000 --> 00:39:35.000]  他就會變賣所有
[00:39:35.000 --> 00:39:36.000]  換這塊地
[00:39:36.000 --> 00:39:39.000]  希望得到那個財寶
[00:39:39.000 --> 00:39:42.000]  聖誕節24號晚
[00:39:42.000 --> 00:39:45.000]  我們一家人去了東南亞一個國家
[00:39:45.000 --> 00:39:49.000]  24號晚去參加一個英語崇拜
[00:39:49.000 --> 00:39:53.000]  就是這個聖誕前夕的一個燭光晚會
[00:39:53.000 --> 00:39:55.000]  我覺得相當好
[00:39:55.000 --> 00:39:56.000]  所以我們鼓勵教會
[00:39:56.000 --> 00:39:57.000]  今年都有
[00:39:57.000 --> 00:39:59.000]  完了就去吃飯
