
[00:00:00.000 --> 00:00:03.520]  在一月份的講道當中,我是提及
[00:28:26.400 --> 00:28:33.400]  能夠我們一起去寬容那些欠我們十兩銀錢的人
[00:28:33.400 --> 00:28:35.400]  這樣的話
[00:28:35.400 --> 00:28:40.400]  我們就永遠在神的寬恕憐憫當中
[00:28:40.400 --> 00:28:42.400]  我們繼續的繼續多謝
[00:28:42.400 --> 00:28:49.400]  神竟然寬恕了我們一千萬銀子的罪債
[00:28:49.400 --> 00:28:52.400]  親愛的弟兄姊妹們
[00:28:53.400 --> 00:28:58.400]  沒錯,我們是一同繼續學求神對我們的憐憫
[00:28:58.400 --> 00:29:00.400]  人對我們的憐憫
[00:29:00.400 --> 00:29:02.400]  這是我們喜歡的
[00:29:02.400 --> 00:29:08.400]  但今天這個比喻是很奇特很嚴苛的
[00:29:08.400 --> 00:29:10.400]  是跟我們說
[00:29:10.400 --> 00:29:12.400]  不過這是一個美好的訊息
[00:29:12.400 --> 00:29:14.400]  它提醒我們
[00:29:14.400 --> 00:29:22.400]  耶穌基督絕不會讓我們忘記寬容他人的重要性
[00:29:23.400 --> 00:29:27.400]  所以寬容他人是重要
[00:29:27.400 --> 00:29:30.400]  寬容他人是必須
[00:29:30.400 --> 00:29:33.400]  寬容他人是應該
[00:29:33.400 --> 00:29:36.400]  所以耶穌基督說出天國的願景
[00:29:36.400 --> 00:29:40.400]  你們應當連恤你們的同伴
[00:29:40.400 --> 00:29:45.400]  像神連恤你們一樣
[00:29:45.400 --> 00:29:51.400]  你們各人若不從心裡饒恕你們的弟兄
[00:29:52.400 --> 00:29:55.400]  天父也要這樣待你們了
[00:29:55.400 --> 00:30:01.400]  有位神學家Louis Smith這樣說
[00:30:01.400 --> 00:30:04.400]  當我們饒恕他人的時候
[00:30:04.400 --> 00:30:06.400]  我們釋放了一個囚犯
[00:30:06.400 --> 00:30:12.400]  而我們發現這個囚犯就是我們,是你們
[00:30:12.400 --> 00:30:14.400]  所以弟兄姊妹們
[00:30:14.400 --> 00:30:17.400]  就讓我們今天領受了訊息
[00:30:17.400 --> 00:30:21.400]  一起進入比喻的奇妙的世界
[00:30:22.400 --> 00:30:24.400]  我們的心裡,常常從心裡
[00:30:24.400 --> 00:30:26.400]  我們寬容他人
[00:30:26.400 --> 00:30:29.400]  饒恕他人的過犯
[00:30:29.400 --> 00:30:34.400]  饒恕他人欠我們十兩銀錢
[00:30:34.400 --> 00:30:36.400]  我們一起去做
[00:30:36.400 --> 00:30:38.400]  再次去做
[00:30:38.400 --> 00:30:41.400]  做到七十個七次
[00:30:41.400 --> 00:30:43.400]  阿門
