
[00:00:00.000 --> 00:00:03.000]  這個節目講到心靈的生活
[00:19:37.000 --> 00:19:40.000]  所以他們就要到處漂流
[00:19:40.000 --> 00:19:42.000]  沒有一個家
[00:19:42.000 --> 00:19:44.000]  這是當時的情況
[00:19:44.000 --> 00:19:49.000]  今天在北美我們看到的
[00:19:49.000 --> 00:19:52.000]  這種迫害是比較少見
[00:19:52.000 --> 00:19:55.000]  但在世界各地
[00:19:55.000 --> 00:19:59.000]  大部分的很多的地方
[00:19:59.000 --> 00:20:03.000]  還是有宗教的迫害
[00:20:03.000 --> 00:20:07.000]  基督徒被屠殺的
[00:20:07.000 --> 00:20:09.000]  基督徒被監禁的
[00:20:09.000 --> 00:20:13.000]  被逼迫要他們放棄信仰的
[00:20:13.000 --> 00:20:16.000]  還是常常能聽得到
[00:20:16.000 --> 00:20:18.000]  在報紙上也看到
[00:20:18.000 --> 00:20:20.000]  這些網上也能看到
[00:20:20.000 --> 00:20:22.000]  所以基督徒到今天
[00:20:22.000 --> 00:20:25.000]  還是有這些的難處
[00:20:25.000 --> 00:20:28.000]  所以神的話告訴我們
[00:20:28.000 --> 00:20:30.000]  我們要紀念他們
[00:20:30.000 --> 00:20:31.000]  怎麼紀念呢
[00:20:31.000 --> 00:20:33.000]  你可以為他們禱告
[00:20:33.000 --> 00:20:35.000]  為了受到這些
[00:20:35.000 --> 00:20:37.000]  逼迫的基督徒禱告
[00:20:37.000 --> 00:20:39.000]  雖然你不知道他們在什麼地方
[00:20:39.000 --> 00:20:42.000]  叫什麼姓名
[00:20:42.000 --> 00:20:46.000]  但是紀念那些被逼迫的人
[00:20:46.000 --> 00:20:48.000]  那麼在美國有一個機構叫做
[00:20:48.000 --> 00:20:52.000]  尋道者之神
[00:20:52.000 --> 00:20:54.000]  他就做什麼工作呢
[00:20:54.000 --> 00:20:57.000]  他就關心世界上各個地方
[00:20:57.000 --> 00:20:59.000]  受逼迫的基督徒
[00:20:59.000 --> 00:21:02.000]  把他們情況寫在一些
[00:21:02.000 --> 00:21:06.000]  這個刊物或者一些通訊上面
[00:21:06.000 --> 00:21:08.000]  能夠在網上
[00:21:08.000 --> 00:21:11.000]  那麼就大家能為他們禱告
[00:21:11.000 --> 00:21:12.000]  他們甚至呢
[00:21:12.000 --> 00:21:16.000]  還派一些人到當地去
[00:21:16.000 --> 00:21:18.000]  幫助被逼迫的人
[00:21:18.000 --> 00:21:20.000]  幫助他們去請律師
[00:21:20.000 --> 00:21:22.000]  為他們來辯護
[00:21:22.000 --> 00:21:25.000]  為了信仰受逼迫的
[00:21:25.000 --> 00:21:27.000]  那麼這個工作就是在美國
[00:21:27.000 --> 00:21:30.000]  有一些愛主的基督徒
[00:21:30.000 --> 00:21:32.000]  他們是做的工作
[00:21:32.000 --> 00:21:35.000]  直到現在他們還在做
[00:21:35.000 --> 00:21:37.000]  那麼這個是紀念
[00:21:37.000 --> 00:21:38.000]  關心他們
[00:21:38.000 --> 00:21:43.000]  要為他們禱告
[00:21:43.000 --> 00:21:47.000]  第三個如何實行地球將來
[00:21:47.000 --> 00:21:50.000]  這裡就忽然提到要尊重婚姻
[00:21:50.000 --> 00:21:54.000]  婚姻人人都當尊重
[00:21:54.000 --> 00:21:56.000]  要尊重婚姻
[00:21:56.000 --> 00:22:00.000]  要保持聖潔不可污穢
[00:22:00.000 --> 00:22:02.000]  這尊重的意思呢
[00:22:02.000 --> 00:22:04.000]  就是把它看到很寶貴
[00:22:04.000 --> 00:22:07.000]  有重大的價值
[00:22:07.000 --> 00:22:10.000]  尊重
[00:22:10.000 --> 00:22:13.000]  夫妻的關係
[00:22:13.000 --> 00:22:16.000]  在聖經裡頭特別看重的
[00:22:16.000 --> 00:22:19.000]  就是基督和教會的關係
[00:22:19.000 --> 00:22:20.000]  夫妻的關係
[00:22:20.000 --> 00:22:24.000]  就是來表示基督和教會的關係
[00:22:24.000 --> 00:22:26.000]  基督怎麼愛教會
[00:22:26.000 --> 00:22:30.000]  丈夫也要照樣的愛他的妻子
[00:22:30.000 --> 00:22:32.000]  教會怎麼能夠順從
[00:22:32.000 --> 00:22:34.000]  怎麼樣順從耶穌基督
[00:22:34.000 --> 00:22:39.000]  妻子也要照樣的來順從她的丈夫
[00:22:39.000 --> 00:22:41.000]  那麼這樣的話就是說
[00:22:41.000 --> 00:22:44.000]  夫妻的關係是很重要的
[00:22:44.000 --> 00:22:47.000]  但是我們看到
[00:22:47.000 --> 00:22:50.000]  末世的狀況的話
[00:22:50.000 --> 00:22:56.000]  婚姻不是得到人人尊重的地步
[00:22:56.000 --> 00:23:00.000]  這個是一個可悲可嘆的事情
[00:23:00.000 --> 00:23:03.000]  有一次我回到中國去
[00:23:03.000 --> 00:23:07.000]  回到國內去看一看
[00:23:07.000 --> 00:23:09.000]  今天他們說的話就是說
[00:23:09.000 --> 00:23:14.000]  某某人跟某某人本來的同事離婚了
[00:23:14.000 --> 00:23:16.000]  那個也離婚了
[00:23:16.000 --> 00:23:18.000]  現在所以有些人問的話
[00:23:18.000 --> 00:23:20.000]  過了一些時候不見的話
[00:23:20.000 --> 00:23:22.000]  問什麼呢
[00:23:22.000 --> 00:23:23.000]  你有沒有離啊
[00:23:23.000 --> 00:23:25.000]  你離了沒有啊
[00:23:25.000 --> 00:23:28.000]  離婚現在變成家常的變換了
[00:23:28.000 --> 00:23:30.000]  可能這個腳剛出來
[00:23:30.000 --> 00:23:33.000]  婚姻登基處呢
[00:23:33.000 --> 00:23:36.000]  立刻又回來要離婚了
[00:23:36.000 --> 00:23:38.000]  這個婚姻不被人尊重的話
[00:23:38.000 --> 00:23:41.000]  這是很可怕的事情
[00:23:41.000 --> 00:23:44.000]  所以為什麼提到要尊重婚姻呢
[00:23:44.000 --> 00:23:48.000]  因為弟兄姊妹的關係
[00:23:48.000 --> 00:23:51.000]  也表現在夫妻關係
[00:23:51.000 --> 00:23:53.000]  丈夫跟妻子的關係
[00:23:53.000 --> 00:23:58.000]  說起來也是弟兄相愛的問題
[00:23:58.000 --> 00:24:03.000]  因為在聖經中間主耶穌也提到
[00:24:03.000 --> 00:24:08.000]  人家問到離婚可不可以
[00:24:08.000 --> 00:24:10.000]  主耶穌就會說到
[00:24:10.000 --> 00:24:14.000]  神所配合的人不可分開
[00:24:14.000 --> 00:24:17.000]  主耶穌說神所配合的
[00:24:17.000 --> 00:24:19.000]  那有人問我怎麼知道
[00:24:19.000 --> 00:24:22.000]  我的婚姻是神所配合呢
[00:24:22.000 --> 00:24:25.000]  那我們實在是也不知道
[00:24:25.000 --> 00:24:28.000]  但這個配合呢
[00:24:28.000 --> 00:24:30.000]  不是說有一個人定下來
[00:24:30.000 --> 00:24:32.000]  你跟他結婚
[00:24:32.000 --> 00:24:34.000]  我想神也不會說
[00:24:34.000 --> 00:24:35.000]  是具體怎麼做
[00:24:35.000 --> 00:24:38.000]  我們都不知道
[00:24:38.000 --> 00:24:39.000]  但在英文裡頭
[00:24:39.000 --> 00:24:40.000]  聖經呢
[00:24:40.000 --> 00:24:41.000]  神所配合的
[00:24:41.000 --> 00:24:46.000]  就是神把他們安排連在一起的
[00:24:46.000 --> 00:24:49.000]  當你是丈夫跟妻子
[00:24:49.000 --> 00:24:51.000]  你結婚了
[00:24:51.000 --> 00:24:54.000]  那就是你們已經連在一起了
[00:24:54.000 --> 00:24:55.000]  那這個連在一起呢
[00:24:55.000 --> 00:24:56.000]  不但是人
[00:24:56.000 --> 00:24:59.000]  你自己愛好連在一起
[00:24:59.000 --> 00:25:01.000]  但是一切的事情呢
[00:25:01.000 --> 00:25:03.000]  神都在管理的話
[00:25:03.000 --> 00:25:05.000]  也是神允許你們
[00:25:05.000 --> 00:25:08.000]  神安排給你們連在一起
[00:25:08.000 --> 00:25:11.000]  所以不是為了淫亂的緣故呢
[00:25:11.000 --> 00:25:13.000]  你們就不要分開
[00:25:13.000 --> 00:25:15.000]  所以聖經裡頭一直勸導說
[00:25:15.000 --> 00:25:18.000]  不要離婚不要離婚
[00:25:18.000 --> 00:25:22.000]  就是神所配合的人不可分開
[00:25:22.000 --> 00:25:24.000]  這個人包括別人
[00:25:24.000 --> 00:25:25.000]  不能叫你們分開
[00:25:25.000 --> 00:25:27.000]  也包括自己
[00:25:27.000 --> 00:25:31.000]  不能夠隨隨便便的
[00:25:31.000 --> 00:25:32.000]  沒有什麼理由
[00:25:32.000 --> 00:25:35.000]  正是以感情不合這個理由
[00:25:35.000 --> 00:25:37.000]  來這樣分開的話
[00:25:37.000 --> 00:25:40.000]  不是神所要的
[00:25:40.000 --> 00:25:44.000]  而且西伯來族的作者
[00:25:44.000 --> 00:25:45.000]  寫到這句話的話
[00:25:45.000 --> 00:25:49.000]  我們想一定是在當時的時候
[00:25:49.000 --> 00:25:51.000]  基督徒受到逼迫的時候
[00:25:51.000 --> 00:25:56.000]  很容易就在婚姻上面就分開了
[00:25:56.000 --> 00:25:58.000]  因為有外面的壓力
[00:25:58.000 --> 00:26:01.000]  壓力壓什麼呢
[00:26:01.000 --> 00:26:03.000]  夫妻中間有一方
[00:26:03.000 --> 00:26:06.000]  如果是被戴上什麼帽子
[00:26:06.000 --> 00:26:08.000]  被這個迫害
[00:26:08.000 --> 00:26:10.000]  受到什麼罪名以後
[00:26:10.000 --> 00:26:13.000]  上面的人領導
[00:26:13.000 --> 00:26:16.000]  總要勸你另外一方要分開離開
[00:26:16.000 --> 00:26:21.000]  但是這裡說婚姻是人為主的尊重
[00:26:21.000 --> 00:26:25.000]  神所配合的人不可分開
[00:26:25.000 --> 00:26:30.000]  因為正在受到逼迫的時候
[00:26:30.000 --> 00:26:34.000]  夫妻兩個人更需要彼此扶持
[00:26:34.000 --> 00:26:36.000]  彼此幫助
[00:26:36.000 --> 00:26:39.000]  才能經過這些的難處
[00:26:39.000 --> 00:26:43.000]  所以有一些弟兄姊妹
[00:26:43.000 --> 00:26:45.000]  也是在這種情況下
[00:26:45.000 --> 00:26:48.000]  他們就不分開
[00:26:48.000 --> 00:26:52.000]  就是彼此能夠相伴
[00:26:52.000 --> 00:26:56.000]  一同來承受這些苦難
[00:26:56.000 --> 00:27:01.000]  一同來靠著主的恩典過來
[00:27:01.000 --> 00:27:06.000]  所以這個是非常有用的
[00:27:06.000 --> 00:27:09.000]  在我受到一些難處的時候
[00:27:09.000 --> 00:27:14.000]  我的妻子就從來沒有對我發過一次怨言
[00:27:14.000 --> 00:27:18.000]  因為當你在家裡頭有一方
[00:27:18.000 --> 00:27:21.000]  受到這些的逼迫的時候
[00:27:21.000 --> 00:27:25.000]  整個的家庭都很困難
[00:27:25.000 --> 00:27:27.000]  不管是經濟也好
[00:27:27.000 --> 00:27:28.000]  不管是生活也好
[00:27:28.000 --> 00:27:30.000]  各方面都很困難
[00:27:30.000 --> 00:27:32.000]  但是這妻子對我的話
[00:27:32.000 --> 00:27:35.000]  一直沒有埋怨
[00:27:35.000 --> 00:27:37.000]  一同來承受這苦難
[00:27:37.000 --> 00:27:42.000]  一同來帶這些孩子經過這苦難
[00:27:42.000 --> 00:27:45.000]  所以我們看到婚姻人為主的尊重
[00:27:45.000 --> 00:27:48.000]  特別是在困難的時候
[00:27:48.000 --> 00:27:51.000]  特別是遇到難處的時候
[00:27:51.000 --> 00:27:53.000]  疾病的時候
[00:27:53.000 --> 00:27:55.000]  或者失業的時候
[00:27:55.000 --> 00:27:58.000]  更需要夫妻兩個人
[00:27:58.000 --> 00:28:03.000]  彼此一同同心來經過這些事情
[00:28:03.000 --> 00:28:07.000]  相信神一定會接著丈夫
[00:28:07.000 --> 00:28:08.000]  或者接著妻子
[00:28:08.000 --> 00:28:12.000]  給另外一方的幫助
[00:28:12.000 --> 00:28:18.000]  加給他們的力量
[00:28:18.000 --> 00:28:21.000]  第五節第六節就講到
[00:28:21.000 --> 00:28:25.000]  不可貪而錢財
[00:28:25.000 --> 00:28:30.000]  要以自己所有的為滿足
[00:28:30.000 --> 00:28:32.000]  錢財是可以有的
[00:28:32.000 --> 00:28:34.000]  不是說這個圖就不要錢
[00:28:34.000 --> 00:28:37.000]  有錢把它都送給別人
[00:28:37.000 --> 00:28:39.000]  錢財是可以有的
[00:28:39.000 --> 00:28:41.000]  但是不可以貪
[00:28:41.000 --> 00:28:47.000]  貪的話就是超過你合法得來的
[00:28:47.000 --> 00:28:51.000]  超過你正常所需要的
[00:28:51.000 --> 00:28:52.000]  你已經有了
[00:28:52.000 --> 00:28:55.000]  但是你還要再多
[00:28:55.000 --> 00:28:58.000]  已經是生活都很好了
[00:28:58.000 --> 00:28:59.000]  你還覺得不夠
[00:28:59.000 --> 00:29:02.000]  比起別人你還覺得你不夠
[00:29:02.000 --> 00:29:03.000]  你還要
[00:29:03.000 --> 00:29:06.000]  這樣的話是非常危險的
[00:29:06.000 --> 00:29:08.000]  這是貪
[00:29:08.000 --> 00:29:10.000]  所以對待錢財
[00:29:10.000 --> 00:29:13.000]  也是一個人的生活方式
[00:29:13.000 --> 00:29:15.000]  從他怎麼對待錢財
[00:29:15.000 --> 00:29:18.000]  你就看見他生活的中心是什麼
[00:29:18.000 --> 00:29:20.000]  他看中的是什麼
[00:29:20.000 --> 00:29:22.000]  他的價格觀是什麼
[00:29:22.000 --> 00:29:26.000]  因為人的幸福不是決定在錢財
[00:29:26.000 --> 00:29:30.000]  有錢的人不一定都是幸福的
[00:29:30.000 --> 00:29:33.000]  窮的人也不都是可憐的
[00:29:33.000 --> 00:29:36.000]  有的窮人他們過得很好
[00:29:36.000 --> 00:29:40.000]  在家庭裡頭能夠彼此相愛
[00:29:40.000 --> 00:29:45.000]  能夠過得以現有的為滿足
[00:29:45.000 --> 00:29:47.000]  不能吃山珍海味
[00:29:47.000 --> 00:29:50.000]  但是平時的青菜肉
[00:29:50.000 --> 00:29:53.000]  在這裡的話還是可以吃到
[00:29:53.000 --> 00:29:56.000]  所以就不要貪錢財
[00:29:56.000 --> 00:30:00.000]  而且要懂得人生的意義
[00:30:00.000 --> 00:30:05.000]  人活著不是只是錢財
[00:30:05.000 --> 00:30:07.000]  沒有錢財不行
[00:30:07.000 --> 00:30:09.000]  但是只是為錢財
[00:30:09.000 --> 00:30:12.000]  那這個人活在世界上
[00:30:12.000 --> 00:30:14.000]  真是非常的可憐
[00:30:14.000 --> 00:30:16.000]  不知道為什麼活著
[00:30:16.000 --> 00:30:20.000]  這是我們需要求神幫助我們
[00:30:20.000 --> 00:30:23.000]  叫我們能夠以自體有的滿足
[00:30:23.000 --> 00:30:25.000]  而且主耶穌
[00:30:25.000 --> 00:30:27.000]  神的話也可以告訴我們
[00:30:27.000 --> 00:30:29.000]  他說我總不偏向你
[00:30:29.000 --> 00:30:32.000]  你沒有錢神也不會偏向你
[00:30:32.000 --> 00:30:35.000]  他說我也不會丟棄你
[00:30:35.000 --> 00:30:38.000]  只要有神同在
[00:30:38.000 --> 00:30:39.000]  不夠的
[00:30:39.000 --> 00:30:42.000]  只要有神同在
[00:30:42.000 --> 00:30:45.000]  我們心裡頭就有平安了
[00:30:45.000 --> 00:30:49.000]  窮人常常是很喜樂的
[00:30:49.000 --> 00:30:51.000]  有一點點他就喜樂了
[00:30:51.000 --> 00:30:53.000]  有錢人再多的東西
[00:30:53.000 --> 00:30:56.000]  他也不會喜樂
[00:30:56.000 --> 00:30:58.000]  因為他總覺得不夠
[00:30:58.000 --> 00:30:59.000]  有了還再有
[00:30:59.000 --> 00:31:01.000]  有了以後還再有
[00:31:01.000 --> 00:31:04.000]  那這個人活在世界上
[00:31:04.000 --> 00:31:09.000]  不是很喜樂的人
[00:31:09.000 --> 00:31:14.000]  所以我們從這些裡面可以看到
[00:31:14.000 --> 00:31:16.000]  雖然都是我們生活中間
[00:31:16.000 --> 00:31:18.000]  一些小的事情
[00:31:18.000 --> 00:31:22.000]  但是如果我們能夠按照神的話
[00:31:22.000 --> 00:31:24.000]  我們靠著神的力量
[00:31:24.000 --> 00:31:27.000]  我們能夠在一體的彼此相愛
[00:31:27.000 --> 00:31:30.000]  那是非常的好
[00:31:30.000 --> 00:31:35.000]  我新的主以後在上海一個教會裡頭
[00:31:35.000 --> 00:31:38.000]  跟弟兄姊妹在一起
[00:31:38.000 --> 00:31:44.000]  我們那個時候青年人很多
[00:31:44.000 --> 00:31:47.000]  我們都是在大學讀書的
[00:31:47.000 --> 00:31:51.000]  有的在高中裡頭讀書的
[00:31:51.000 --> 00:31:54.000]  所以我有在一起的青年弟兄姊妹
[00:31:54.000 --> 00:31:58.000]  在教會我們每個禮拜六都有聚會
[00:31:58.000 --> 00:32:00.000]  所以在那個時候
[00:32:00.000 --> 00:32:02.000]  我覺得是我一生中間
[00:32:02.000 --> 00:32:05.000]  一個弟兄姊妹彼此相愛的
[00:32:05.000 --> 00:32:07.000]  一個很好的機會
[00:32:07.000 --> 00:32:10.000]  神給我有這樣的恩典
[00:32:10.000 --> 00:32:15.000]  因為我們在當時的話
[00:32:15.000 --> 00:32:19.000]  在弟兄姊妹在學校裡頭
[00:32:19.000 --> 00:32:21.000]  都遇到不同的難處
[00:32:21.000 --> 00:32:24.000]  為了信仰的緣故
[00:32:24.000 --> 00:32:26.000]  所以等到禮拜六在一起聚會
[00:32:26.000 --> 00:32:28.000]  我們有時候分開幾個組
[00:32:28.000 --> 00:32:30.000]  大概我們分成八個組
[00:32:30.000 --> 00:32:32.000]  有些弟兄姊妹在一起
[00:32:32.000 --> 00:32:35.000]  幾個幾個在一起來分享
[00:32:35.000 --> 00:32:38.000]  那有能力就把他在學校裡頭
[00:32:38.000 --> 00:32:40.000]  遇到的信仰難處
[00:32:40.000 --> 00:32:42.000]  因為那個時候已經覺得
[00:32:42.000 --> 00:32:44.000]  基督徒是一個落後的
[00:32:44.000 --> 00:32:46.000]  他不愛國的
[00:32:46.000 --> 00:32:48.000]  所以他碰到的一些難處
[00:32:48.000 --> 00:32:50.000]  大家在一起分享
[00:32:50.000 --> 00:32:52.000]  怎麼樣能夠靠主的恩典
[00:32:52.000 --> 00:32:56.000]  能認識我們所信的是誰
[00:32:56.000 --> 00:32:58.000]  這樣的彼此一交通的話
[00:32:58.000 --> 00:33:01.000]  彼此一禱告
[00:33:01.000 --> 00:33:04.000]  我們就過了這一個星期了
[00:33:04.000 --> 00:33:08.000]  這個是一個很好的機會
[00:33:08.000 --> 00:33:10.000]  弟兄相愛
[00:33:10.000 --> 00:33:12.000]  能夠鞏固我們的心心
[00:33:12.000 --> 00:33:14.000]  讓我們還有力量
[00:33:14.000 --> 00:33:17.000]  再繼續的往前走
[00:33:17.000 --> 00:33:19.000]  這是第一部分
[00:33:19.000 --> 00:33:21.000]  在聖經裡頭我們看到的
[00:33:21.000 --> 00:33:23.000]  第一部分
[00:33:23.000 --> 00:33:25.000]  那第二部分呢
[00:33:25.000 --> 00:33:27.000]  就從第七節開始
[00:33:27.000 --> 00:33:29.000]  到十六節這一段
[00:33:29.000 --> 00:33:31.000]  就是講到我們要
[00:33:31.000 --> 00:33:34.000]  持守我們信仰的核心
[00:33:34.000 --> 00:33:39.000]  要認識基督和他定時之駕
[00:33:39.000 --> 00:33:41.000]  所以他叫我們呢
[00:33:41.000 --> 00:33:45.000]  要紀念純真信仰的主徒
[00:33:45.000 --> 00:33:49.000]  效法他們的精神
[00:33:49.000 --> 00:33:52.000]  即使他們也不完全
[00:33:52.000 --> 00:33:54.000]  人沒有一個是完全的
[00:33:54.000 --> 00:33:56.000]  不是有這個缺點
[00:33:56.000 --> 00:33:58.000]  就是有那些缺點
[00:33:58.000 --> 00:34:00.000]  但是耶穌基督呢
[00:34:00.000 --> 00:34:03.000]  昨日、今日、一直到永遠
[00:34:03.000 --> 00:34:06.000]  是一樣的
[00:34:06.000 --> 00:34:08.000]  所以這個
[00:34:08.000 --> 00:34:10.000]  要怎麼來想念
[00:34:10.000 --> 00:34:13.000]  他說你要想念他們
[00:34:13.000 --> 00:34:15.000]  想念他們
[00:34:15.000 --> 00:34:17.000]  想念他們什麼呢
[00:34:17.000 --> 00:34:20.000]  想念他們過去傳神的話
[00:34:20.000 --> 00:34:22.000]  留給我們
[00:34:22.000 --> 00:34:25.000]  想念自己怎麼從他們
[00:34:25.000 --> 00:34:27.000]  能得到幫助
[00:34:27.000 --> 00:34:29.000]  想念自己怎麼母恩典
[00:34:29.000 --> 00:34:31.000]  生命怎麼長進的
[00:34:31.000 --> 00:34:34.000]  這地方就想念他們
[00:34:34.000 --> 00:34:36.000]  因為他們為了主的緣故
[00:34:36.000 --> 00:34:39.000]  勞苦的服侍教會
[00:34:39.000 --> 00:34:41.000]  服侍弟同姊妹
[00:34:41.000 --> 00:34:44.000]  使我們信徒能得到幫助
[00:34:44.000 --> 00:34:46.000]  這個我們想念他們
[00:34:46.000 --> 00:34:49.000]  這地方的從前引導你們
[00:34:49.000 --> 00:34:52.000]  傳神的道給你們的人
[00:34:52.000 --> 00:34:54.000]  這地方的人是一個附屬
[00:34:54.000 --> 00:34:56.000]  不是一個人
[00:34:56.000 --> 00:35:02.000]  也不是某一宗派的人
[00:35:02.000 --> 00:35:06.000]  乃是說很多的主的僕人
[00:35:06.000 --> 00:35:09.000]  有的可能是跟你在教會裡頭
[00:35:09.000 --> 00:35:11.000]  他們牧養你的
[00:35:11.000 --> 00:35:13.000]  有的可能是別的教會
[00:35:13.000 --> 00:35:15.000]  但是從他們的著作
[00:35:15.000 --> 00:35:17.000]  從他們的講道
[00:35:17.000 --> 00:35:19.000]  你得到幫助的
[00:35:19.000 --> 00:35:21.000]  這些主的僕人
[00:35:21.000 --> 00:35:24.000]  只要他們是傳神的教訓的
[00:35:24.000 --> 00:35:27.000]  你都應該想念他們
[00:35:27.000 --> 00:35:29.000]  但是有的時候我們應該看到
[00:35:29.000 --> 00:35:31.000]  他們有些缺點
[00:35:31.000 --> 00:35:33.000]  有些軟弱
[00:35:33.000 --> 00:35:35.000]  我們就覺得
[00:35:35.000 --> 00:35:41.000]  我們就不太能夠想念
[00:35:41.000 --> 00:35:44.000]  或者不能夠來接受他們
[00:35:44.000 --> 00:35:48.000]  所以說你還想念他們
[00:35:48.000 --> 00:35:50.000]  即使他們有些缺點
[00:35:50.000 --> 00:35:52.000]  但是你不要光看他們
[00:35:52.000 --> 00:35:54.000]  你要看到耶穌基督
[00:35:54.000 --> 00:35:59.000]  昨日今日一直到永遠是一樣的
[00:35:59.000 --> 00:36:02.000]  只要他們傳的是基督的教訓
[00:36:02.000 --> 00:36:05.000]  你所接受的不是他們的教訓
[00:36:05.000 --> 00:36:08.000]  那是神的教訓
[00:36:08.000 --> 00:36:11.000]  這樣的話你就可以多看耶穌
[00:36:11.000 --> 00:36:15.000]  這樣肯定可以避免走的極端
[00:36:15.000 --> 00:36:20.000]  有的人就是過分的崇拜一個神的僕人
[00:36:20.000 --> 00:36:23.000]  他對了你接受他的教訓
[00:36:23.000 --> 00:36:26.000]  他錯了你也接受他錯誤的教訓
[00:36:26.000 --> 00:36:29.000]  這不是我們應該有的
[00:36:29.000 --> 00:36:33.000]  你要看他是不是傳神的話
[00:36:33.000 --> 00:36:35.000]  然後呢
[00:36:35.000 --> 00:36:40.000]  這裡告訴我們要留心看他們為人的結局
[00:36:40.000 --> 00:36:43.000]  為人的結局呢
[00:36:43.000 --> 00:36:49.000]  這個就是要看他們這一生的成果
[00:36:49.000 --> 00:36:52.000]  一生他們福祉主的成果
[00:36:52.000 --> 00:36:53.000]  要看他們怎樣
[00:36:53.000 --> 00:36:58.000]  看他們是怎麼樣好玩一生的道路的
[00:36:58.000 --> 00:37:03.000]  所以不要只是看他一時一世
[00:37:03.000 --> 00:37:05.000]  而是要看全面的
[00:37:05.000 --> 00:37:08.000]  對一個人要全面的看
[00:37:08.000 --> 00:37:10.000]  但是看他的優點
[00:37:10.000 --> 00:37:13.000]  要看到他的缺點
[00:37:13.000 --> 00:37:15.000]  所以這樣的人是誰呢
[00:37:15.000 --> 00:37:18.000]  這個地方說引導你們的
[00:37:18.000 --> 00:37:21.000]  就是來引導你們
[00:37:21.000 --> 00:37:26.000]  就是說到他們是根據神的話的
[00:37:26.000 --> 00:37:29.000]  那麼還有呢
[00:37:29.000 --> 00:37:31.000]  他們是信心的榜樣
[00:37:31.000 --> 00:37:35.000]  那麼叫我們可以看他為人的結果
[00:37:35.000 --> 00:37:40.000]  他一生中間為主做了哪些工作
[00:37:40.000 --> 00:37:43.000]  什麼是純真的教訓呢
[00:37:43.000 --> 00:37:44.000]  有三方面
[00:37:44.000 --> 00:37:47.000]  一個呢就是根據神的話
[00:37:47.000 --> 00:37:49.000]  看他們是不是傳神的話
[00:37:49.000 --> 00:37:51.000]  還是傳自己的話
[00:37:51.000 --> 00:37:54.000]  還是傳一些社會的哲學
[00:37:54.000 --> 00:37:57.000]  我們要傳神的話的福人
[00:37:57.000 --> 00:38:00.000]  第二個我們要看他
[00:38:00.000 --> 00:38:03.000]  是不是他能夠高舉耶穌基督
[00:38:03.000 --> 00:38:06.000]  唯有這位基督是不改變的
[00:38:06.000 --> 00:38:08.000]  人可以改變
[00:38:08.000 --> 00:38:09.000]  今天是這樣
[00:38:09.000 --> 00:38:12.000]  可能過幾年以後他講的就不一樣了
[00:38:12.000 --> 00:38:15.000]  那我們要看到只有耶穌基督
[00:38:15.000 --> 00:38:19.000]  昨日今日一直到永遠是一樣的
[00:38:19.000 --> 00:38:21.000]  第三方面呢
[00:38:21.000 --> 00:38:23.000]  看他們是不是講的呢
[00:38:23.000 --> 00:38:24.000]  這教訓呢
[00:38:24.000 --> 00:38:26.000]  是不是講到神的恩典
[00:38:26.000 --> 00:38:29.000]  還是講一些規定
[00:38:29.000 --> 00:38:31.000]  或者講一些做法
[00:38:31.000 --> 00:38:33.000]  離開了神的教訓
[00:38:33.000 --> 00:38:36.000]  那麼神的教訓呢
[00:38:36.000 --> 00:38:39.000]  就是能不能把神的恩典表現出來
[00:38:39.000 --> 00:38:41.000]  不是靠著行為
[00:38:41.000 --> 00:38:43.000]  不是靠著那些規條
[00:38:43.000 --> 00:38:45.000]  那這樣的話呢
[00:38:45.000 --> 00:38:47.000]  這是純真的教訓
[00:38:47.000 --> 00:38:51.000]  合乎神的心意的教訓
[00:38:51.000 --> 00:38:52.000]  那這樣的話
[00:38:52.000 --> 00:38:54.000]  你就可以說
[00:38:54.000 --> 00:38:58.000]  就不會被那些諸般怪異的教訓
[00:38:58.000 --> 00:39:01.000]  勾引了去
[00:39:01.000 --> 00:39:03.000]  那些怪異的教訓
[00:39:03.000 --> 00:39:06.000]  也就是不合乎神的話的教訓
[00:39:06.000 --> 00:39:07.000]  那這些呢
[00:39:07.000 --> 00:39:09.000]  很容易給人
[00:39:09.000 --> 00:39:12.000]  口頭答應給人好處
[00:39:12.000 --> 00:39:13.000]  其實呢
[00:39:13.000 --> 00:39:22.000]  它並不能夠真正給人好的幫助
[00:39:22.000 --> 00:39:24.000]  主要的純真的教訓
[00:39:24.000 --> 00:39:27.000]  是恩典的教訓
[00:39:27.000 --> 00:39:31.000]  所以主耶穌在世上的時候
[00:39:31.000 --> 00:39:33.000]  講到這個人
[00:39:33.000 --> 00:39:38.000]  怎麼樣能夠得到這些幫助
[00:39:38.000 --> 00:39:41.000]  所以這個恩典呢
[00:39:41.000 --> 00:39:43.000]  是教人得救的恩典
[00:39:43.000 --> 00:39:47.000]  不是行為教人得救
[00:39:47.000 --> 00:39:52.000]  行為跟信心很有密切的關係
[00:39:52.000 --> 00:39:53.000]  但是呢
[00:39:53.000 --> 00:39:56.000]  我們要的是信心的行為
[00:39:56.000 --> 00:40:00.000]  是通過信心所做出來的
[00:40:00.000 --> 00:40:03.000]  行為不能教人得救
[00:40:03.000 --> 00:40:05.000]  也不能夠用一些規定
[00:40:05.000 --> 00:40:08.000]  一些方法教人得救
