
[00:00:00.000 --> 00:00:04.020]  經文第一章第八節 主神說
[00:16:02.500 --> 00:16:03.700]  肯定不是這樣
[00:16:03.700 --> 00:16:05.300]  他三十多歲而已
[00:16:05.300 --> 00:16:07.300]  按道理應該還沒有滿頭白髮
[00:16:07.300 --> 00:16:08.500]  但是這個形容
[00:16:08.500 --> 00:16:10.100]  一章第十四節的時候
[00:16:10.100 --> 00:16:12.700]  就是形容主耶穌再回來的時候
[00:16:12.700 --> 00:16:14.500]  他的形象是怎麼樣的
[00:16:14.500 --> 00:16:17.500]  到遲一點我們看到那段的時候
[00:16:17.500 --> 00:16:18.300]  我會跟大家分享
[00:16:18.300 --> 00:16:20.100]  但是我想指出的第一點就是
[00:16:20.100 --> 00:16:22.900]  天父神和主耶穌基督是很相似的
[00:16:22.900 --> 00:16:24.700]  在這個形象上是相似的
[00:16:24.700 --> 00:16:29.500]  第二點就是天父和主耶穌基督都是領導信徒的
[00:16:29.500 --> 00:16:30.900]  怎麼說呢
[00:16:30.900 --> 00:16:32.500]  我們看回以賽亞書那裡
[00:16:32.500 --> 00:16:35.100]  從廣頓到天父神他怎麼說呢
[00:16:35.100 --> 00:16:36.900]  以賽亞書第四十九章第十節
[00:16:36.900 --> 00:16:38.700]  他說他們不羈不可
[00:16:38.700 --> 00:16:41.700]  炎熱和烈日必不傷害他們
[00:16:41.700 --> 00:16:43.700]  因為憐憫他們
[00:16:43.700 --> 00:16:45.700]  必引導他們
[00:16:45.700 --> 00:16:49.100]  領他們到水泉旁邊
[00:16:49.100 --> 00:16:50.700]  這些他們是什麼呢
[00:16:50.700 --> 00:16:53.900]  他們在這裡來說就好像羊一樣
[00:16:53.900 --> 00:16:56.900]  大家記得《詩篇》二十三篇怎麼念
[00:16:56.900 --> 00:16:59.100]  通常人們都會懂的
[00:16:59.100 --> 00:16:59.900]  第一句是什麼
[00:16:59.900 --> 00:17:01.100]  耶和華是我的目者
[00:17:01.100 --> 00:17:02.500]  我必不自缺乏
[00:17:02.500 --> 00:17:05.100]  他使我躺臥在青草地上
[00:17:05.100 --> 00:17:07.100]  令我坐在安潔的水邊
[00:17:07.100 --> 00:17:09.100]  他使我的靈魂蘇醒
[00:17:09.100 --> 00:17:11.100]  令我坐在安潔的水邊
[00:17:11.100 --> 00:17:13.100]  就是說在舊約聖經裡面
[00:17:13.100 --> 00:17:15.100]  神和人的關係
[00:17:15.100 --> 00:17:16.700]  其中一個的比喻
[00:17:16.700 --> 00:17:17.900]  一個形象
[00:17:17.900 --> 00:17:19.300]  可以有很多形象的
[00:17:19.300 --> 00:17:21.700]  可以是父親兒女
[00:17:21.700 --> 00:17:23.900]  但是在這裡來說《詩篇》二十三篇
[00:17:23.900 --> 00:17:25.900]  詩人大衛
[00:17:25.900 --> 00:17:26.700]  他就說
[00:17:26.700 --> 00:17:27.900]  耶和華是我的目者
[00:17:27.900 --> 00:17:29.500]  他是一個牧羊人
[00:17:29.500 --> 00:17:30.300]  那我們是什麼
[00:17:30.300 --> 00:17:31.900]  我們是羊
[00:17:31.900 --> 00:17:33.300]  他是牧羊我們是羊
[00:17:33.300 --> 00:17:34.900]  羊最重要的是什麼
[00:17:34.900 --> 00:17:39.100]  羊不是要給蝦餃燒賣給牠吃的
[00:17:39.100 --> 00:17:41.900]  羊是要吃草和有水喝
[00:17:41.900 --> 00:17:42.900]  這兩樣東西就是
[00:17:42.900 --> 00:17:48.500]  可能牠會吃一些路邊的果實也說不定
[00:17:48.500 --> 00:17:51.700]  但是主要來說是草羊
[00:17:51.700 --> 00:17:52.900]  吃草的羊
[00:17:52.900 --> 00:17:53.900]  和喝水
[00:17:53.900 --> 00:17:56.100]  有草有水喝牠就行了
[00:17:56.100 --> 00:17:57.700]  牛也是
[00:17:57.700 --> 00:17:59.900]  所以吃素也可以很健碩
[00:17:59.900 --> 00:18:02.700]  不要以為吃素就一定是很瘦的
[00:18:02.700 --> 00:18:04.100]  在這裡來說
[00:18:04.100 --> 00:18:05.100]  形象是什麼
[00:18:05.100 --> 00:18:07.900]  就是神是憐憫牠們
[00:18:07.900 --> 00:18:09.500]  引導牠們
[00:18:09.500 --> 00:18:11.700]  作為一個牧羊人
[00:18:11.700 --> 00:18:12.300]  是怎樣的
[00:18:12.300 --> 00:18:13.700]  為什麼要憐憫牠們
[00:18:13.700 --> 00:18:15.700]  因為一群羊當中
[00:18:15.700 --> 00:18:17.100]  不要以為每一隻都健康的
[00:18:17.100 --> 00:18:18.300]  有些比較弱的
[00:18:18.300 --> 00:18:19.660]  可能有些一出生
[00:18:19.660 --> 00:18:21.100]  羊會蹺腿的
[00:18:21.100 --> 00:18:22.300]  你有聽過嗎
[00:18:22.300 --> 00:18:23.700]  有也說不定
[00:18:23.700 --> 00:18:27.300]  我昨天就去馬場拿車
[00:18:27.300 --> 00:18:30.500]  因為我的車就停在彭福公園前面
[00:18:30.500 --> 00:18:32.500]  那個公眾的停車場
[00:18:32.500 --> 00:18:33.700]  那個不用給錢的
[00:18:33.700 --> 00:18:34.700]  不過要小心
[00:18:34.700 --> 00:18:36.900]  某些時段會鎖車
[00:18:36.900 --> 00:18:38.300]  所以我了解了它
[00:18:38.300 --> 00:18:39.500]  星期一不准拍
[00:18:39.500 --> 00:18:39.900]  沒關係
[00:18:39.900 --> 00:18:40.900]  星期一我又不回辦公室
[00:18:40.900 --> 00:18:42.100]  所以我不拍
[00:18:42.100 --> 00:18:43.500]  星期日我又不在乎
[00:18:43.500 --> 00:18:44.900]  我不會回去那裡
[00:18:44.900 --> 00:18:49.100]  星期二三四五六我就會拍在彭福公園前面的公眾車
[00:18:49.100 --> 00:18:50.500]  我昨天去拿車的時候
[00:18:50.500 --> 00:18:51.900]  下班的時候拿車
[00:18:51.900 --> 00:18:52.900]  我看到一隻狗
[00:18:52.900 --> 00:18:54.300]  只有三隻腳
[00:18:54.300 --> 00:18:55.900]  有一隻腳是沒有了的
[00:18:55.900 --> 00:18:57.300]  簡直沒有了
[00:18:57.300 --> 00:18:59.900]  主人就牽著牠在走
[00:18:59.900 --> 00:19:01.500]  我不知道牠是什麼原因
[00:19:01.500 --> 00:19:02.700]  是不是自小就是這樣
[00:19:02.700 --> 00:19:04.300]  還是怎樣斷了一隻腳
[00:19:04.300 --> 00:19:05.300]  我不知道
[00:19:05.300 --> 00:19:07.500]  羊也有些是有瑕疵的
[00:19:07.500 --> 00:19:10.100]  有些生出來可能是蹺腿的
[00:19:10.100 --> 00:19:12.300]  所以牠是會憐憫牠們
[00:19:12.300 --> 00:19:13.300]  照顧牠們
[00:19:13.300 --> 00:19:15.100]  還有引導牠們
[00:19:15.100 --> 00:19:16.100]  引導牠們去哪裡
[00:19:16.100 --> 00:19:19.500]  帶牠們去有地方可以給牠們吃東西
[00:19:19.500 --> 00:19:20.700]  去到水邊
[00:19:20.700 --> 00:19:23.300]  水邊就有草吃的
[00:19:23.300 --> 00:19:24.900]  又有水喝又有草
[00:19:24.900 --> 00:19:25.700]  清涼
[00:19:25.700 --> 00:19:26.300]  多好呢
[00:19:26.300 --> 00:19:28.700]  但在啟示錄第七章十七節說什麼
[00:19:28.700 --> 00:19:31.100]  因為寶座中的羔羊
[00:19:31.100 --> 00:19:32.500]  必牧養牠們
[00:19:32.500 --> 00:19:33.700]  也挺有趣的
[00:19:33.700 --> 00:19:35.100]  我們的主耶穌基督是什麼
[00:19:35.100 --> 00:19:37.100]  主耶穌基督是第一次來這個世界的時候
[00:19:37.100 --> 00:19:37.700]  牠是什麼
[00:19:37.700 --> 00:19:40.300]  牠是那個代罪的羔羊
[00:19:40.300 --> 00:19:42.900]  牠是代罪的羔羊
[00:19:42.900 --> 00:19:44.100]  所以這裡就是說
[00:19:44.100 --> 00:19:46.500]  在寶座中的羔羊
[00:19:46.500 --> 00:19:47.900]  即使是耶穌基督
[00:19:47.900 --> 00:19:49.500]  是牧養牠們
[00:19:49.500 --> 00:19:53.500]  令牠們到生命水的泉源
[00:19:53.500 --> 00:19:56.300]  神必擦去牠們一切的眼淚
[00:19:56.300 --> 00:19:57.300]  牧養牠們
[00:19:57.300 --> 00:19:58.300]  就是剛才說的
[00:19:58.300 --> 00:19:59.300]  憐憫牠們
[00:19:59.300 --> 00:20:01.300]  引導牠們
[00:20:01.300 --> 00:20:02.300]  引導是什麼
[00:20:02.300 --> 00:20:04.100]  引導就是教導牠們
[00:20:04.100 --> 00:20:05.300]  怎樣走一條路
[00:20:05.300 --> 00:20:06.300]  憐憫是什麼
[00:20:06.300 --> 00:20:08.300]  憐憫很多時候就是當牠們有困難
[00:20:08.300 --> 00:20:09.300]  不開心
[00:20:09.300 --> 00:20:10.500]  或者有軟弱
[00:20:10.500 --> 00:20:12.300]  或者有難處的時候
[00:20:12.300 --> 00:20:14.700]  這個牧羊人
[00:20:14.700 --> 00:20:17.700]  他就會去憐憫牠們
[00:20:17.700 --> 00:20:18.700]  去安慰牠們
[00:20:18.700 --> 00:20:20.300]  有時候我做牧師
[00:20:20.300 --> 00:20:22.100]  都會突然間有個電話來
[00:20:22.100 --> 00:20:23.900]  可能他說
[00:20:23.900 --> 00:20:24.700]  牧師啊
[00:20:24.700 --> 00:20:27.300]  我不知道往後的日子怎樣過
[00:20:27.300 --> 00:20:28.500]  我說什麼事發生了
[00:20:28.500 --> 00:20:29.100]  哦
[00:20:29.100 --> 00:20:30.900]  因為我家裡有人
[00:20:30.900 --> 00:20:33.300]  是患了末期的事情
[00:20:33.300 --> 00:20:34.100]  末期的病
[00:20:34.100 --> 00:20:35.500]  所以他說
[00:20:35.500 --> 00:20:37.700]  我不知道我日後的日子怎樣過
[00:20:37.700 --> 00:20:40.500]  因為一家之主是患了病
[00:20:40.500 --> 00:20:42.300]  他自己又沒有做工作
[00:20:42.300 --> 00:20:44.500]  還有子女
[00:20:44.500 --> 00:20:46.900]  他說我不知道往後的日子怎樣過
[00:20:46.900 --> 00:20:48.100]  大家就要談一談
[00:20:48.100 --> 00:20:48.900]  安慰一下牠們
[00:20:48.900 --> 00:20:49.900]  鼓勵一下牠們
[00:20:49.900 --> 00:20:51.700]  但是有時候還要引導
[00:20:51.700 --> 00:20:53.500]  有些朋友跟我說
[00:20:53.500 --> 00:20:54.100]  牧師啊
[00:20:54.100 --> 00:20:55.300]  我現在做的那份工作
[00:20:55.300 --> 00:20:57.100]  其實我都不知道應不應該繼續做
[00:20:57.100 --> 00:20:58.300]  我們做的是什麼工作
[00:20:58.300 --> 00:20:59.100]  我做會計
[00:20:59.100 --> 00:20:59.900]  會計OK
[00:20:59.900 --> 00:21:02.500]  但是我在賭場做會計
[00:21:02.500 --> 00:21:03.500]  怎麼搞呢
[00:21:03.500 --> 00:21:03.900]  牧師啊
[00:21:03.900 --> 00:21:04.700]  我越做
[00:21:04.700 --> 00:21:06.300]  一開始進去就沒什麼事
[00:21:06.300 --> 00:21:07.100]  但是做著做著
[00:21:07.100 --> 00:21:09.100]  開始有些不太安樂
[00:21:09.100 --> 00:21:10.100]  我是基督徒
[00:21:10.100 --> 00:21:11.300]  我未信耶穌
[00:21:11.300 --> 00:21:13.500]  在賭場做會計
[00:21:13.500 --> 00:21:14.500]  覺得挺好
[00:21:14.500 --> 00:21:16.100]  穩妥
[00:21:16.100 --> 00:21:18.500]  有很多貼士
[00:21:18.500 --> 00:21:20.100]  諸如此類
[00:21:20.100 --> 00:21:21.700]  但是現在信了耶穌之後
[00:21:21.700 --> 00:21:23.100]  覺得不太安樂
[00:21:23.100 --> 00:21:25.700]  雖然他們做很多慈善的事情
[00:21:25.700 --> 00:21:27.100]  但是總是覺得不安樂
[00:21:27.100 --> 00:21:29.700]  我今早就拿了程序表的時候
[00:21:29.700 --> 00:21:32.100]  我就拿了一份沒有金句卡的
[00:21:32.100 --> 00:21:33.700]  你們查一下你們那份有沒有金句卡
[00:21:33.700 --> 00:21:34.700]  有沒有
[00:21:34.700 --> 00:21:35.500]  如果是沒有的
[00:21:35.500 --> 00:21:36.500]  請你舉舉手
[00:21:36.500 --> 00:21:37.300]  我不是給你
[00:21:37.300 --> 00:21:38.500]  我有話要說
[00:21:38.500 --> 00:21:40.100]  有沒有哪一位
[00:21:40.100 --> 00:21:42.500]  你那份程序表裡面是沒有金句卡的
[00:21:42.500 --> 00:21:45.100]  你舉一舉手給我看
[00:21:45.100 --> 00:21:46.300]  個個都有
[00:21:46.300 --> 00:21:47.100]  有人拗頭
[00:21:47.100 --> 00:21:48.900]  不算
[00:21:48.900 --> 00:21:49.700]  個個都有
[00:21:49.700 --> 00:21:50.900]  有沒有人那份金句卡
[00:21:50.900 --> 00:21:53.500]  程序表裡面沒有金句卡的
[00:21:53.500 --> 00:21:54.100]  有啊
[00:21:54.100 --> 00:21:54.500]  是不是啊
[00:21:54.500 --> 00:21:55.300]  沒有啊
[00:21:55.300 --> 00:21:56.300]  你有沒有啊
[00:21:56.300 --> 00:21:58.500]  我剛才在外面撿了一張
[00:21:58.500 --> 00:21:59.900]  我放在書櫈
[00:21:59.900 --> 00:22:01.300]  我那份都沒有
[00:22:01.300 --> 00:22:02.900]  當我發現我那份沒有的時候
[00:22:02.900 --> 00:22:04.100]  你知不知道我會怎樣
[00:22:04.100 --> 00:22:06.300]  我就要查一下其他的都有沒有
[00:22:06.300 --> 00:22:07.300]  我就要了解一下
[00:22:07.300 --> 00:22:09.100]  是不是我們印了金句卡
[00:22:09.100 --> 00:22:10.700]  是不是他們忘記了放進去
[00:22:10.700 --> 00:22:11.700]  不是啊
[00:22:11.700 --> 00:22:12.700]  其他的都有
[00:22:12.700 --> 00:22:13.900]  絕大部分都有
[00:22:13.900 --> 00:22:15.900]  一兩份沒有而已
[00:22:15.900 --> 00:22:16.900]  有一位
[00:22:16.900 --> 00:22:17.500]  有一位
[00:22:17.500 --> 00:22:18.100]  有一位
[00:22:18.100 --> 00:22:18.500]  我不說了
[00:22:18.500 --> 00:22:19.700]  有一位就說
[00:22:19.700 --> 00:22:20.100]  哇
[00:22:20.100 --> 00:22:20.700]  牧師
[00:22:20.700 --> 00:22:21.700]  你真是好運啊
[00:22:21.700 --> 00:22:22.900]  你買六四九了
[00:22:22.900 --> 00:22:23.300]  耶
[00:22:23.300 --> 00:22:24.700]  就這樣
[00:22:24.700 --> 00:22:26.900]  是不是香港有六四九的
[00:22:26.900 --> 00:22:27.500]  啊
[00:22:27.500 --> 00:22:28.100]  還是什麼
[00:22:28.100 --> 00:22:29.900]  六合彩啊
[00:22:29.900 --> 00:22:31.500]  香港是不是有六合彩的
[00:22:31.500 --> 00:22:32.100]  我不知道的
[00:22:32.100 --> 00:22:32.700]  我不懂的
[00:22:32.700 --> 00:22:34.500]  六四九好像是加拿大的
[00:22:34.500 --> 00:22:36.300]  是不是加拿大叫六四九啊
[00:22:36.300 --> 00:22:37.100]  是不是啊
[00:22:37.100 --> 00:22:37.900]  加拿大叫六四九
[00:22:37.900 --> 00:22:38.700]  我搞得亂七八糟
[00:22:38.700 --> 00:22:40.300]  證明我不買的了
[00:22:40.300 --> 00:22:40.900]  牧師
[00:22:40.900 --> 00:22:42.100]  你真是好運啊
[00:22:42.100 --> 00:22:43.900]  你不如買六合彩吧
[00:22:43.900 --> 00:22:45.900]  牧師不買六合彩的
[00:22:45.900 --> 00:22:49.100]  做一下慈善啊
[00:22:49.100 --> 00:22:49.900]  哇
[00:22:49.900 --> 00:22:51.900]  原來買六合彩是做慈善啊
[00:22:51.900 --> 00:22:54.100]  難怪那些人去鋪草皮
[00:22:54.100 --> 00:22:55.500]  又說做慈善啊
[00:22:55.500 --> 00:22:58.300]  難怪去過大海啊
[00:22:58.300 --> 00:23:00.100]  去奉獻錢啊
[00:23:00.100 --> 00:23:01.500]  又是做慈善啊
[00:23:01.500 --> 00:23:03.700]  因為那些真是大慈善家啊
[00:23:03.700 --> 00:23:05.100]  你看他們的手裡面
[00:23:05.100 --> 00:23:07.700]  流出來那些噎噎聲的那些
[00:23:07.700 --> 00:23:08.700]  又建學校啊
[00:23:08.700 --> 00:23:09.700]  又建醫院啊
[00:23:09.700 --> 00:23:10.500]  又是做什麼的
[00:23:10.500 --> 00:23:11.500]  對不對
[00:23:11.500 --> 00:23:12.900]  所以那些人認為
[00:23:12.900 --> 00:23:14.500]  去那裡玩兩手
[00:23:14.500 --> 00:23:16.300]  其實
[00:23:16.300 --> 00:23:18.300]  是做慈善的
[00:23:18.300 --> 00:23:19.300]  唉
[00:23:19.300 --> 00:23:20.900]  難怪我小時候
[00:23:20.900 --> 00:23:22.700]  那些人說打麻雀叫什麼
[00:23:22.700 --> 00:23:25.500]  叫做麻雀仔啊
[00:23:25.500 --> 00:23:26.100]  是不是
[00:23:26.100 --> 00:23:27.500]  它不是大鷹啊
[00:23:27.500 --> 00:23:28.100]  還有啊
[00:23:28.100 --> 00:23:30.300]  還是叫做衛生麻雀
[00:23:30.300 --> 00:23:31.500]  有沒有聽過啊
[00:23:31.500 --> 00:23:32.100]  啊
[00:23:32.100 --> 00:23:33.300]  有沒有打過啊
[00:23:33.300 --> 00:23:34.500]  啊
[00:23:34.500 --> 00:23:35.900]  衛生麻雀
[00:23:35.900 --> 00:23:37.900]  麻雀怎麼衛生法啊
[00:23:37.900 --> 00:23:38.700]  健康啊
[00:23:38.700 --> 00:23:41.300]  我都見過那些老人院的那些
[00:23:41.300 --> 00:23:42.100]  在那裡打打打
[00:23:42.100 --> 00:23:44.500]  有多健康的
[00:23:44.500 --> 00:23:45.500]  不過呢
[00:23:45.500 --> 00:23:46.500]  唉
[00:23:46.500 --> 00:23:47.700]  那些人就是這樣的
[00:23:47.700 --> 00:23:48.900]  總要給個理由
[00:23:48.900 --> 00:23:51.300]  總要給個藉口
[00:23:51.300 --> 00:23:52.300]  所以在這裡來說
[00:23:52.300 --> 00:23:52.900]  就是
[00:23:52.900 --> 00:23:54.300]  不要養他們
[00:23:54.300 --> 00:23:54.900]  好了
[00:23:54.900 --> 00:23:57.100]  第二點在C那裡就是
[00:23:57.100 --> 00:23:59.100]  天父和主耶穌基督
[00:23:59.100 --> 00:24:00.900]  是萬主之主
[00:24:00.900 --> 00:24:01.200]  哇
[00:24:01.200 --> 00:24:02.300]  你以為開玩笑啊
[00:24:02.300 --> 00:24:03.700]  一家之主又是誰
[00:24:03.700 --> 00:24:04.700]  我問你
[00:24:04.700 --> 00:24:05.700]  誰是一家之主
[00:24:05.700 --> 00:24:06.300]  Ken
[00:24:06.300 --> 00:24:08.700]  你家裡誰是一家之主
[00:24:08.700 --> 00:24:09.100]  啊
[00:24:09.100 --> 00:24:10.700]  你告訴我
[00:24:10.700 --> 00:24:11.700]  啊
[00:24:11.700 --> 00:24:12.900]  你會問我的
[00:24:12.900 --> 00:24:13.300]  牧師
[00:24:13.300 --> 00:24:14.900]  誰先煮啊
[00:24:14.900 --> 00:24:17.900]  是主耶穌基督先煮還是主耶穌基督先煮
[00:24:17.900 --> 00:24:19.100]  主耶穌基督先煮
[00:24:19.100 --> 00:24:19.500]  啊
[00:24:19.500 --> 00:24:20.100]  他吧
[00:24:20.100 --> 00:24:22.700]  如果是主耶穌基督先煮
[00:24:22.700 --> 00:24:23.500]  就是我吧
[00:24:23.500 --> 00:24:24.700]  應該是這樣吧
[00:24:24.700 --> 00:24:28.100]  但是一個而已對不對啊
[00:24:28.100 --> 00:24:28.900]  沒理由
[00:24:28.900 --> 00:24:31.700]  主耶穌基督先煮就是你煮他煮都可以
[00:24:31.700 --> 00:24:32.300]  是不是
[00:24:32.300 --> 00:24:34.900]  但是一家之主就應該只有一個
[00:24:34.900 --> 00:24:35.900]  對不對
[00:24:35.900 --> 00:24:37.500]  但是這裡來說
[00:24:37.500 --> 00:24:38.900]  天父和主耶穌
[00:24:38.900 --> 00:24:40.900]  都是萬主之主
[00:24:40.900 --> 00:24:41.900]  那怎麼辦呢
[00:24:41.900 --> 00:24:43.500]  怎麼計算這條數
[00:24:43.500 --> 00:24:44.700]  你也是萬主之主
[00:24:44.700 --> 00:24:46.100]  他也是萬主之主
[00:24:46.100 --> 00:24:48.100]  那究竟誰才是那個
[00:24:48.100 --> 00:24:50.900]  Hot number one的萬主之主呢
[00:24:50.900 --> 00:24:52.700]  我們看看聖經怎麼說
[00:24:52.700 --> 00:24:55.100]  在生命記那裡第十章第十七次
[00:24:55.100 --> 00:24:57.700]  因為耶和華你們的神是萬神之神
[00:24:57.700 --> 00:24:58.900]  萬主之主
[00:24:58.900 --> 00:25:00.900]  是偉大強有的
[00:25:00.900 --> 00:25:01.900]  可畏的神
[00:25:01.900 --> 00:25:03.100]  不看人的情面
[00:25:03.100 --> 00:25:04.900]  也不受賄賂
[00:25:04.900 --> 00:25:07.500]  在啟示錄第十七章第十四字
[00:25:07.500 --> 00:25:09.900]  他們與羔羊爭戰
[00:25:09.900 --> 00:25:11.500]  羔羊必勝過他們
[00:25:11.500 --> 00:25:13.700]  因為羔羊是萬主之主
[00:25:13.700 --> 00:25:14.900]  萬王之王
[00:25:14.900 --> 00:25:16.300]  而和羔羊在一起
[00:25:16.300 --> 00:25:17.700]  是蒙召被選
[00:25:17.700 --> 00:25:19.100]  忠心的人
[00:25:19.100 --> 00:25:21.300]  所以在舊約裡面
[00:25:21.300 --> 00:25:24.500]  我們形容天父神的萬主之主
[00:25:24.500 --> 00:25:27.100]  去到啟示錄第十七章十四字那裡
[00:25:27.100 --> 00:25:29.700]  同樣是我們形容耶穌基督
[00:25:29.700 --> 00:25:32.900]  祂也是萬主之主甚至叫做萬王之王
[00:25:32.900 --> 00:25:34.900]  在啟示錄第十九章第十字
[00:25:34.900 --> 00:25:37.300]  在祂的衣服和大腿上
[00:25:37.300 --> 00:25:41.100]  寫著萬王之王萬主之主的名號
[00:25:41.100 --> 00:25:43.300]  小心
[00:25:43.300 --> 00:25:44.700]  我自己覺得
[00:25:44.700 --> 00:25:48.500]  將來在啟示錄我們看見耶穌基督的時候
[00:25:48.500 --> 00:25:51.500]  不是真的在大腿上寫著萬主之主
[00:25:51.500 --> 00:25:55.100]  這些讓我們知道
[00:25:55.100 --> 00:25:56.700]  祂就是這樣的身份
[00:25:56.700 --> 00:25:58.100]  所以啟示錄有很多東西
[00:25:58.100 --> 00:26:00.500]  我們英文叫做symbolical的
[00:26:00.500 --> 00:26:01.900]  象徵性的
[00:26:01.900 --> 00:26:04.500]  當一個人騎著匹馬的時候
[00:26:04.500 --> 00:26:06.300]  昔日他們沒有坦克車的
[00:26:06.300 --> 00:26:07.300]  沒有飛機的
[00:26:07.300 --> 00:26:07.700]  對不對
[00:26:07.700 --> 00:26:11.100]  那麼大將軍做什麼
[00:26:11.100 --> 00:26:12.700]  騎著匹馬對不對
[00:26:12.700 --> 00:26:14.500]  大將軍騎著匹馬的時候
[00:26:14.500 --> 00:26:16.500]  是不是大腿會讓你看見
[00:26:16.500 --> 00:26:19.700]  所以叫萬主之主萬王之王
[00:26:19.700 --> 00:26:20.900]  就是告訴你
[00:26:20.900 --> 00:26:22.900]  你一看就知道這個頭
[00:26:22.900 --> 00:26:26.300]  一看就知道祂就是萬主之主萬王之王
[00:26:26.300 --> 00:26:27.100]  是不是
[00:26:27.100 --> 00:26:29.500]  不一定真的將來在大腿上
[00:26:29.500 --> 00:26:32.300]  或者衣服上寫這個字
[00:26:32.300 --> 00:26:33.500]  不是這樣的
[00:26:33.500 --> 00:26:35.500]  但是我們明白
[00:26:35.500 --> 00:26:36.500]  意會到
[00:26:36.500 --> 00:26:38.500]  不一定要字面解
[00:26:38.500 --> 00:26:41.100]  不一定要literal的解釋
[00:26:41.100 --> 00:26:42.500]  好了
[00:26:42.500 --> 00:26:45.700]  到了《以賽雅書》第40章第8節說什麼
[00:26:45.700 --> 00:26:47.700]  草必枯乾花必凋謝
[00:26:47.700 --> 00:26:50.900]  唯有我們神的話永遠立定
[00:26:50.900 --> 00:26:52.100]  這裡說到在舊約裡面
[00:26:52.100 --> 00:26:54.500]  唯有神的話是永遠立定的
[00:26:54.500 --> 00:26:56.500]  草是會死的
[00:26:56.500 --> 00:26:57.900]  花都會凋謝的
[00:26:57.900 --> 00:27:00.500]  但是神的話是永遠立定的
[00:27:00.500 --> 00:27:03.100]  去到彼得前書第一章25節
[00:27:03.100 --> 00:27:05.900]  他說唯有主的道永遠常存
[00:27:05.900 --> 00:27:07.300]  這個是引用舊約
[00:27:07.300 --> 00:27:09.500]  唯有主的道是永遠常存
[00:27:09.500 --> 00:27:10.500]  但是他這裡
[00:27:10.500 --> 00:27:13.900]  他這裡不是說神的話永遠常存
[00:27:13.900 --> 00:27:16.500]  他說唯有主的道永遠常存
[00:27:16.500 --> 00:27:18.500]  這話就是傳給你們的福音
[00:27:18.500 --> 00:27:20.700]  去到彼得前書2章第4節那裡
[00:27:20.700 --> 00:27:21.700]  同一卷書
[00:27:21.700 --> 00:27:23.900]  差一點點上文下理的地方
[00:27:23.900 --> 00:27:24.900]  他再說一次
[00:27:24.900 --> 00:27:26.300]  要親近誰
[00:27:26.300 --> 00:27:27.700]  要親近主
[00:27:27.700 --> 00:27:28.500]  然後說什麼
[00:27:28.500 --> 00:27:29.700]  他是活石
[00:27:29.700 --> 00:27:31.300]  這個主是誰呢
[00:27:31.300 --> 00:27:33.100]  雖然被人所凋棄
[00:27:33.100 --> 00:27:35.700]  卻是神所揀選
[00:27:35.700 --> 00:27:36.700]  所珍貴的
[00:27:36.700 --> 00:27:38.500]  這個就是說到主耶穌基督
[00:27:38.500 --> 00:27:40.300]  所以去到新約的時候
[00:27:40.300 --> 00:27:42.300]  稱耶穌基督為主
[00:27:42.300 --> 00:27:43.300]  在舊約裡面
[00:27:43.300 --> 00:27:44.500]  稱誰為主
[00:27:44.500 --> 00:27:46.300]  稱天父神為主
[00:27:46.300 --> 00:27:47.700]  但是天父神說
[00:27:47.700 --> 00:27:49.100]  草必枯乾
[00:27:49.100 --> 00:27:51.900]  形容到草必枯乾花必凋謝
[00:27:51.900 --> 00:27:54.100]  唯有神的話是永遠立定的
[00:27:54.100 --> 00:27:57.700]  去到新約的時候再不需要提神
[00:27:57.700 --> 00:27:59.700]  不需要提神
[00:27:59.700 --> 00:28:02.900]  你不明白我說什麼
[00:28:02.900 --> 00:28:04.900]  很提神的那個提神
[00:28:04.900 --> 00:28:07.100]  不需要提到天父
[00:28:07.100 --> 00:28:09.100]  反而將那個
[00:28:09.100 --> 00:28:11.500]  放在耶穌基督的身上
[00:28:11.500 --> 00:28:17.100]  耶穌基督的道永遠常存
[00:28:17.100 --> 00:28:21.900]  所以為什麼我們基督教
[00:28:21.900 --> 00:28:23.500]  所有的宗派
[00:28:24.300 --> 00:28:25.100]  所有宗派
[00:28:25.100 --> 00:28:28.300]  無論宣道會、浸信會、播道會
[00:28:28.300 --> 00:28:30.300]  福音堂
[00:28:30.300 --> 00:28:31.900]  或者是聖公會
[00:28:31.900 --> 00:28:33.300]  或者是路德會
[00:28:33.300 --> 00:28:36.300]  或者是衛斯理會
[00:28:36.300 --> 00:28:37.500]  所有這些宗派
[00:28:37.500 --> 00:28:40.500]  全部都相信聖父、聖子、聖靈三位一體的神
[00:28:40.500 --> 00:28:42.300]  天主教一樣相信
[00:28:42.300 --> 00:28:43.900]  聖父、聖子、聖靈三位一體的神
[00:28:43.900 --> 00:28:47.100]  不過叫做聖父、聖子、聖神
[00:28:47.100 --> 00:28:54.100]  God the Father, God the Son and God the Holy Ghost
[00:28:54.100 --> 00:28:55.700]  不過Ghost不是鬼的意思
[00:28:55.700 --> 00:28:56.900]  是靈界的意思
[00:28:56.900 --> 00:28:58.500]  我們叫聖靈一樣
[00:28:58.500 --> 00:28:59.900]  東正教一樣
[00:28:59.900 --> 00:29:01.100]  唯獨摩門教
[00:29:01.100 --> 00:29:02.100]  耶華見證人
[00:29:02.100 --> 00:29:03.500]  他們不相信、不接受
