
[00:00:00.000 --> 00:00:02.720]  我今天的題目是「職場理我他」
[00:20:41.600 --> 00:20:42.560]  後來知道了
[00:20:42.560 --> 00:20:44.680]  就有樣學樣
[00:20:44.680 --> 00:20:47.360]  這個成為我的習慣
[00:20:47.360 --> 00:20:49.760]  總之下班後不收拾東西
[00:20:49.760 --> 00:20:51.080]  就放在桌子上
[00:20:51.080 --> 00:20:54.120]  後來做了傳道人也是這樣
[00:20:54.120 --> 00:20:55.520]  我突然有一天想起
[00:20:55.520 --> 00:20:57.760]  為甚麼我要這樣做呢
[00:20:57.760 --> 00:20:59.320]  於是從那天開始
[00:20:59.320 --> 00:21:03.760]  我就脫掉了那個習慣
[00:21:03.760 --> 00:21:04.680]  在職場上
[00:21:04.680 --> 00:21:07.120]  其實我們都會容易這樣
[00:21:07.120 --> 00:21:09.320]  做一些門面功夫
[00:21:09.320 --> 00:21:11.920]  又或者可能我們會喜歡
[00:21:11.920 --> 00:21:16.960]  揣摩上司老闆的心意
[00:21:16.960 --> 00:21:19.120]  我就想起一個故事
[00:21:19.120 --> 00:21:21.320]  話說有一個魔術師
[00:21:21.320 --> 00:21:24.880]  他要帶十個學生上山
[00:21:24.880 --> 00:21:26.040]  起程之前
[00:21:26.040 --> 00:21:28.920]  魔術師對學生說
[00:21:28.920 --> 00:21:31.480]  你們每人撿兩塊石頭
[00:21:31.480 --> 00:21:33.760]  跟著我上山
[00:21:33.760 --> 00:21:36.120]  學生甲就想
[00:21:36.120 --> 00:21:38.240]  哇!上山這麼辛苦
[00:21:38.240 --> 00:21:39.720]  當然是撿一塊小的
[00:21:39.720 --> 00:21:43.680]  就撿了兩塊最小的石頭上山
[00:21:43.680 --> 00:21:46.040]  上山之後魔術師就說
[00:21:46.040 --> 00:21:48.320]  我現在要把你們手上的石頭
[00:21:48.320 --> 00:21:50.520]  變成麵包
[00:21:50.520 --> 00:21:56.040]  結果學生甲就得到最小的麵包
[00:21:56.040 --> 00:21:57.680]  第二天
[00:21:57.680 --> 00:22:00.160]  魔術師又叫他們撿石頭
[00:22:00.160 --> 00:22:03.960]  那你猜這次學生甲撿了什麼
[00:22:03.960 --> 00:22:05.920]  當然是撿夠大的
[00:22:05.920 --> 00:22:06.840]  氣羅氣喘
[00:22:06.840 --> 00:22:09.680]  撿到兩塊大石頭上山之後
[00:22:09.680 --> 00:22:12.640]  誰知道魔術師又跟他說什麼
[00:22:12.640 --> 00:22:16.040]  我們現在要玩個拋摘石頭比賽
[00:22:16.040 --> 00:22:17.280]  拋得越遠
[00:22:17.280 --> 00:22:20.360]  你得到的麵包就越大
[00:22:20.360 --> 00:22:25.560]  結果學生甲得到的麵包仍然是最小的
[00:22:25.560 --> 00:22:27.600]  到第三天
[00:22:27.600 --> 00:22:29.000]  魔術師又叫他們撿石頭
[00:22:29.000 --> 00:22:30.600]  你猜他這次怎麼撿
[00:22:30.600 --> 00:22:33.080]  是你 你會怎麼撿
[00:22:33.080 --> 00:22:34.520]  一大一小
[00:22:34.520 --> 00:22:37.320]  又撿了一大一小上山
[00:22:37.320 --> 00:22:38.880]  這次魔術師就說
[00:22:38.880 --> 00:22:40.440]  你們這麼乖
[00:22:40.440 --> 00:22:42.240]  跟我走了三天山
[00:22:42.240 --> 00:22:44.200]  不如我送一份禮物給你們
[00:22:44.200 --> 00:22:45.600]  我把你們手上的石頭
[00:22:45.600 --> 00:22:49.160]  就變成一雙新鞋
[00:22:49.160 --> 00:22:55.520]  結果學生甲就當場暈倒了
[00:22:55.520 --> 00:23:00.920]  你會怎麼形容這個故事裡面的學生甲呢
[00:23:00.920 --> 00:23:05.040]  昨天黃昏堂的時候有人說聰明
[00:23:05.040 --> 00:23:06.320]  的確是
[00:23:06.320 --> 00:23:08.840]  好像挺聰明的
[00:23:08.840 --> 00:23:11.480]  但是上帝不是要我們聰明
[00:23:11.480 --> 00:23:14.400]  是要我們有智慧
[00:23:14.400 --> 00:23:17.800]  上帝要我們的智慧就是
[00:23:17.800 --> 00:23:19.520]  不要走正面
[00:23:19.520 --> 00:23:22.400]  不要只是揣摩主子的心意
[00:23:22.400 --> 00:23:23.960]  頭期所好
[00:23:23.960 --> 00:23:26.760]  而是要誠實
[00:23:26.760 --> 00:23:29.080]  誠實的心來聽從主人
[00:23:29.080 --> 00:23:30.880]  好像聽從基督一樣
[00:23:30.880 --> 00:23:34.400]  其實人心是很容易改變的
[00:23:34.400 --> 00:23:37.240]  你那些老闆今天是這樣的政策
[00:23:37.240 --> 00:23:39.440]  明天又不同了
[00:23:39.440 --> 00:23:40.880]  那你跟得多呢
[00:23:40.880 --> 00:23:44.120]  你頭期所好跟車太貼
[00:23:44.120 --> 00:23:47.920]  結果可能就會車毀人亡
[00:23:47.920 --> 00:23:51.280]  所以保羅就教導我們
[00:23:51.280 --> 00:23:53.840]  我們一起讀第六節
[00:23:53.840 --> 00:23:57.360]  不要只在眼前侍奉
[00:23:57.360 --> 00:24:00.000]  像是土人喜歡的
[00:24:00.000 --> 00:24:02.120]  要像基督的僕人
[00:24:02.120 --> 00:24:08.800]  從心裡遵行神的旨意
[00:24:08.800 --> 00:24:11.160]  在這裡保羅提醒我們
[00:24:11.160 --> 00:24:13.120]  我們不要做些悶臉的事
[00:24:13.120 --> 00:24:18.760]  我們要從心裡來遵行神的旨意
[00:24:18.760 --> 00:24:20.360]  不知道大家有沒有留意
[00:24:20.360 --> 00:24:24.480]  最近牛津字典公佈了2022年
[00:24:24.480 --> 00:24:26.520]  最具代表性的詞語
[00:24:26.520 --> 00:24:29.600]  大家知不知道是什麼
[00:24:29.600 --> 00:24:33.080]  Goblin mode
[00:24:33.080 --> 00:24:34.360]  大家知不知道這是什麼
[00:24:34.360 --> 00:24:36.240]  其實我之前也不知道
[00:24:36.240 --> 00:24:40.400]  Goblin這個字原來是出現了很久的
[00:24:40.400 --> 00:24:41.160]  出現了好幾年
[00:24:41.160 --> 00:24:44.760]  不過今年才爆發
[00:24:44.760 --> 00:24:48.280]  這個字本身是指一些小妖精
[00:24:48.280 --> 00:24:50.120]  即是妖怪
[00:24:50.120 --> 00:24:53.440]  這個字為什麼會爆紅呢
[00:24:53.440 --> 00:24:55.880]  根據牛津大學的解釋
[00:24:55.880 --> 00:24:58.440]  這個字的意思是指
[00:24:58.440 --> 00:25:00.280]  毫無保留
[00:25:00.280 --> 00:25:02.920]  不帶協議地
[00:25:02.920 --> 00:25:05.160]  自我放縱
[00:25:05.160 --> 00:25:06.600]  懶惰
[00:25:06.600 --> 00:25:07.800]  邋遢
[00:25:07.800 --> 00:25:11.800]  甚至是貪婪享樂的行為
[00:25:11.800 --> 00:25:14.440]  是藉此表現出一種
[00:25:14.440 --> 00:25:19.600]  拒絕社會規範或者期待的態度
[00:25:19.600 --> 00:25:22.320]  這個意思其實是有點像
[00:25:22.320 --> 00:25:26.320]  我們國內興起的一個字是什麼
[00:25:26.320 --> 00:25:28.040]  唐平
[00:25:28.040 --> 00:25:31.040]  還有我們廣東人說的什麼
[00:25:31.040 --> 00:25:32.040]  本撇
[00:25:32.040 --> 00:25:33.720]  你們很聰明
[00:25:33.720 --> 00:25:34.800]  本撇
[00:25:34.800 --> 00:25:36.760]  放撇
[00:25:36.760 --> 00:25:41.960]  這個字其實可能也和這個字詩所以爆紅
[00:25:41.960 --> 00:25:44.960]  其實是說
[00:25:44.960 --> 00:25:48.120]  你洗衣機不是有很多種模式的
[00:25:48.120 --> 00:25:50.320]  有些是慢洗,有些是快洗
[00:25:50.320 --> 00:25:51.920]  你選擇這個模式
[00:25:51.920 --> 00:25:52.920]  Goblin Mode
[00:25:52.920 --> 00:25:55.600]  就是這種唐平的洗法
[00:25:55.600 --> 00:25:57.480]  即是撇的洗法
[00:25:57.480 --> 00:25:59.760]  這個字其實為什麼會出現呢
[00:25:59.760 --> 00:26:01.920]  應該和疫情有關的
[00:26:01.920 --> 00:26:06.560]  疫情之前我們不是很流行在社交平台放閃的
[00:26:06.560 --> 00:26:08.320]  你去哪裏吃東西
[00:26:08.320 --> 00:26:10.320]  好東西吃
[00:26:10.320 --> 00:26:12.240]  你就拍了照放上去
[00:26:12.240 --> 00:26:13.440]  或者你去哪裏旅遊
[00:26:13.440 --> 00:26:15.520]  就很喜歡放閃
[00:26:15.520 --> 00:26:18.000]  放在你的Facebook之類的
[00:26:18.000 --> 00:26:20.400]  但是疫情就足不出戶
[00:26:20.400 --> 00:26:21.440]  大家沒得出街
[00:26:21.440 --> 00:26:23.040]  哪裏都不用去
[00:26:23.040 --> 00:26:24.600]  開始人們就想
[00:26:24.600 --> 00:26:26.520]  其實原來
[00:26:26.520 --> 00:26:32.440]  我們不需要時刻去展現最美好一面給人看
[00:26:32.440 --> 00:26:34.200]  回復本來的我
[00:26:34.200 --> 00:26:36.040]  即是撇了這個樣子
[00:26:36.040 --> 00:26:37.920]  其實就是最舒服的
[00:26:37.920 --> 00:26:39.320]  所以其實這個字
[00:26:39.320 --> 00:26:42.440]  Goblin Mode這個字其實代表著一種反動
[00:26:42.440 --> 00:26:44.960]  象徵著人類從物質主義
[00:26:44.960 --> 00:26:48.120]  甚至是過度消費
[00:26:48.120 --> 00:26:50.120]  劇烈惡性的競爭裏面
[00:26:50.120 --> 00:26:52.560]  去到鐘擺的另一邊
[00:26:52.560 --> 00:26:54.160]  就是一種躺平
[00:26:54.160 --> 00:26:57.560]  放屁的這樣的狀態
[00:26:57.560 --> 00:26:59.520]  這種情況
[00:26:59.520 --> 00:27:01.920]  就在東西方都出現了
[00:27:01.920 --> 00:27:03.840]  東西方文化都有
[00:27:03.840 --> 00:27:06.320]  我不是鼓吹大家
[00:27:06.320 --> 00:27:08.000]  即是這樣來躺平
[00:27:08.000 --> 00:27:09.480]  不是的
[00:27:09.480 --> 00:27:12.160]  而是我覺得我們需要去檢視一下
[00:27:12.160 --> 00:27:17.840]  我們的工作會不會佔據了我們生活太多
[00:27:17.840 --> 00:27:19.080]  我們的時間
[00:27:19.080 --> 00:27:19.800]  我們的心靈
[00:27:19.800 --> 00:27:22.080]  會不會都被我們的工作來霸佔了
[00:27:22.080 --> 00:27:24.520]  以致忽略了我們的家庭
[00:27:24.520 --> 00:27:25.520]  教會生活
[00:27:25.520 --> 00:27:30.160]  甚至是忽略了自己的心靈的健康
[00:27:30.160 --> 00:27:31.520]  除了生活上的平衡
[00:27:31.520 --> 00:27:36.720]  其實心境的健康平衡都是很重要的
[00:27:36.720 --> 00:27:39.080]  我們不要看我們的工作
[00:27:39.080 --> 00:27:42.000]  是我們生命的全部
[00:27:42.000 --> 00:27:44.560]  幾年前有一位小學教師
[00:27:44.560 --> 00:27:45.520]  不知道大家記不記得
[00:27:45.520 --> 00:27:49.320]  他就是在學校裏面遇到欺凌的事件
[00:27:49.320 --> 00:27:51.920]  被上司欺凌
[00:27:51.920 --> 00:27:54.640]  結果他在學校裏跳了下來
[00:27:54.640 --> 00:27:56.680]  自殺死了
[00:27:56.680 --> 00:27:59.760]  死因庭開審的時候
[00:27:59.760 --> 00:28:01.280]  法官就說了一句話
[00:28:01.280 --> 00:28:05.080]  他說這個慘劇是可以避免的
[00:28:05.080 --> 00:28:07.080]  怎樣可以避免呢
[00:28:07.080 --> 00:28:14.760]  就是做上司的不要那麼苛待你的下屬
[00:28:14.760 --> 00:28:18.200]  就算我們自己真的被欺凌的
[00:28:18.200 --> 00:28:22.840]  我們都要平衡一下
[00:28:22.840 --> 00:28:24.960]  那份工作是太辛苦的
[00:28:24.960 --> 00:28:27.880]  其實轉換一下跑道都未嘗
[00:28:27.880 --> 00:28:29.680]  不是一件好事
[00:28:29.680 --> 00:28:32.000]  工作不是只有一份的
[00:28:32.000 --> 00:28:35.880]  有時可能我們很想達到某個目標
[00:28:35.880 --> 00:28:40.760]  但可能退一步海闊天空
[00:28:40.760 --> 00:28:46.000]  幸福自由其實不是別人給我們的
[00:28:46.000 --> 00:28:47.920]  我自己的態度就是
[00:28:47.920 --> 00:28:49.240]  我盡了我的本份
[00:28:49.240 --> 00:28:51.200]  做了我應該做的事
[00:28:51.200 --> 00:28:54.040]  有則改之 無則加勉
[00:28:54.040 --> 00:28:56.640]  別人怎樣看就由得他們
[00:28:56.640 --> 00:29:01.280]  自由和幸福不是別人給我們的
[00:29:01.280 --> 00:29:05.520]  我們其實每個人心中都應該有一把尺
[00:29:05.520 --> 00:29:08.120]  我們知道甚麼應該做
[00:29:08.120 --> 00:29:10.000]  甚麼不應該做
[00:29:10.000 --> 00:29:13.240]  我們就按照上帝給我們的使命
[00:29:13.240 --> 00:29:15.400]  在我們的職場上
[00:29:15.400 --> 00:29:16.720]  做我們應該做的事
[00:29:16.720 --> 00:29:20.960]  做我們可以做的事
[00:29:20.960 --> 00:29:24.800]  至於這把尺是怎樣量度呢
[00:29:24.800 --> 00:29:28.320]  按照聖經給我們的教導
[00:29:28.320 --> 00:29:30.160]  做一些合適的事情
[00:29:30.160 --> 00:29:34.360]  這樣我們就會感到自由感到幸福
[00:29:34.360 --> 00:29:38.480]  哪怕實際的環境可能是很壓迫的
[00:29:38.480 --> 00:29:40.520]  很困鎖的
[00:29:40.520 --> 00:29:45.240]  但知不知道保羅寫的另一封書信
[00:29:45.240 --> 00:29:46.800]  《菲勒比書》
[00:29:46.800 --> 00:29:48.680]  有另一個名字《菲勒比書》
[00:29:48.680 --> 00:29:50.360]  知不知道是甚麼
[00:29:50.360 --> 00:29:52.600]  喜樂的書信
[00:29:52.600 --> 00:29:54.640]  保羅寫這封喜樂書信的時候
[00:29:54.640 --> 00:29:56.960]  他在甚麼環境下寫
[00:29:56.960 --> 00:29:59.440]  在監獄
[00:29:59.440 --> 00:30:01.560]  保羅即使在監獄的裏面
[00:30:01.560 --> 00:30:05.600]  他都可以得自由得釋放
[00:30:05.600 --> 00:30:09.920]  好,還有就是聖經也教導我們
[00:30:09.920 --> 00:30:14.000]  僕人雖然要聽從我們的老闆
[00:30:14.000 --> 00:30:15.600]  但我們要明白
[00:30:15.600 --> 00:30:17.720]  老闆都不一定是正確的
[00:30:17.720 --> 00:30:20.840]  我們要知道誰是真正的老闆
[00:30:20.840 --> 00:30:22.600]  當地上的老闆要求我們
[00:30:22.600 --> 00:30:24.640]  做一些不合意的事的時候
[00:30:24.640 --> 00:30:26.840]  我們就要有智慧和勇氣
[00:30:26.840 --> 00:30:29.920]  去說不
[00:30:29.920 --> 00:30:33.440]  當人的心意不符合上帝的心意的時候
[00:30:33.440 --> 00:30:36.640]  我們就要選擇順從神
[00:30:36.640 --> 00:30:39.320]  不順從人
[00:30:39.320 --> 00:30:41.720]  至於做主人的又如何
[00:30:41.720 --> 00:30:43.320]  做老闆的又如何
[00:30:43.320 --> 00:30:46.360]  其實做主人的老闆
[00:30:46.360 --> 00:30:48.080]  最容易犯一個錯
[00:30:48.080 --> 00:30:50.240]  就是以為自己很兇
[00:30:50.240 --> 00:30:53.200]  隻手遮天,為所欲為
[00:30:53.200 --> 00:30:56.480]  所以保羅在這裏給了我們一個提醒
[00:30:56.480 --> 00:31:00.400]  就是給那些做主人的提醒,第九節
[00:31:00.400 --> 00:31:01.680]  我們一起讀
[00:31:01.680 --> 00:31:06.000]  「你們作主人的,待僕人也是一理」
[00:31:06.000 --> 00:31:08.000]  「不要威嚇他們」
[00:31:08.000 --> 00:31:13.400]  「因為知道他們和你們同有一位主在天上」
[00:31:13.400 --> 00:31:19.080]  「他並不偏待人」
[00:31:19.080 --> 00:31:21.560]  人間是有階級之分
[00:31:21.560 --> 00:31:23.040]  但天上是沒有的
[00:31:23.040 --> 00:31:25.280]  神對我們是一視同仁
[00:31:25.280 --> 00:31:29.400]  所以在人間,如果我們欺凌弱小的時候
[00:31:29.400 --> 00:31:31.800]  我們就要預備將來
[00:31:31.800 --> 00:31:34.000]  上帝會審判我們
[00:31:34.000 --> 00:31:36.960]  今天你如何待人
[00:31:36.960 --> 00:31:42.120]  將來上帝也會如何待你
[00:31:42.120 --> 00:31:44.520]  我們又讀第八節
[00:31:44.520 --> 00:31:48.840]  「因為曉得各人所行的善事」
[00:31:48.840 --> 00:31:52.400]  「不論是為奴的,是自主的」
[00:31:52.400 --> 00:31:57.720]  「都必按所行的,得主的賞賜」
[00:31:57.720 --> 00:31:59.560]  無論那個是你的下屬
[00:31:59.560 --> 00:32:02.320]  還是家中的傭人姐姐
[00:32:02.320 --> 00:32:05.240]  我們都需要善待他們
[00:32:05.240 --> 00:32:10.680]  我們不要讓人生活得那麼痛苦、那麼艱難
[00:32:10.680 --> 00:32:13.440]  我們大家都是為了兩餐
[00:32:13.440 --> 00:32:16.320]  我們都是做事
[00:32:16.320 --> 00:32:20.720]  我們都是去服侍天上的那位主
[00:32:20.720 --> 00:32:23.840]  我們不是真正的主人
[00:32:23.840 --> 00:32:26.800]  上帝才是真正的主人
[00:32:26.800 --> 00:32:28.280]  正如剛才所說
[00:32:28.280 --> 00:32:33.200]  第五至七節不但適用於僕人
[00:32:33.200 --> 00:32:36.080]  也同時適用於主人
[00:32:36.080 --> 00:32:39.240]  所以我在這裡從一個主人的角度
[00:32:39.240 --> 00:32:41.560]  去看這幾節
[00:32:41.560 --> 00:32:42.440]  五至七節
[00:32:42.440 --> 00:32:46.160]  看看裡面有什麼對我們有提醒
[00:32:46.160 --> 00:32:48.240]  第一方面的提醒就是
[00:32:48.240 --> 00:32:50.360]  我們要懼怕戰經
[00:32:50.360 --> 00:32:53.160]  就是要以一種敬畏神的態度
[00:32:53.160 --> 00:32:57.640]  來做老闆、上司的崗位
[00:32:57.640 --> 00:33:02.120]  除了不要欺凌、欺負你的下屬之外
[00:33:02.120 --> 00:33:04.320]  我們還要明白
[00:33:04.320 --> 00:33:07.200]  其實上帝看著的
[00:33:07.200 --> 00:33:09.880]  上帝就不用設什麼關愛隊
[00:33:09.880 --> 00:33:13.480]  他明白我們的心思意念
[00:33:13.480 --> 00:33:16.040]  知道我們每一個的想法
[00:33:16.040 --> 00:33:19.640]  所以我們就要以一種敬畏神的態度
[00:33:19.640 --> 00:33:24.200]  我們以誠實
[00:33:24.200 --> 00:33:28.400]  第二個就是以誠實的態度
[00:33:28.400 --> 00:33:30.280]  對待我們的下屬
[00:33:30.280 --> 00:33:33.280]  我們要講公道話
[00:33:33.280 --> 00:33:35.360]  是就是是非就是非
[00:33:35.360 --> 00:33:37.560]  想法分明
[00:33:37.560 --> 00:33:41.840]  而且是要從心裡遵行神的旨意
[00:33:41.840 --> 00:33:44.320]  神的旨意是什麼?
[00:33:44.320 --> 00:33:47.680]  耶穌基督對舊約律法的總綱
[00:33:47.680 --> 00:33:50.240]  祂做了的總結是什麼?
[00:33:50.240 --> 00:33:51.280]  兩方面
[00:33:51.280 --> 00:33:54.320]  愛神、愛人
[00:33:54.320 --> 00:33:55.280]  愛神、愛人
[00:33:55.280 --> 00:33:59.880]  這個也可以成為神旨意的一個總綱
[00:33:59.880 --> 00:34:01.680]  所以作為老闆或者上司的
[00:34:01.680 --> 00:34:04.080]  都需要愛神、愛人
[00:34:04.080 --> 00:34:06.160]  做事光明磊落
[00:34:06.160 --> 00:34:08.360]  遵行神的旨意
[00:34:08.360 --> 00:34:12.600]  還有就是要甘心服侍
[00:34:12.600 --> 00:34:16.040]  做上級的都需要謙卑
[00:34:16.040 --> 00:34:18.640]  要懂得體諒下屬
[00:34:18.640 --> 00:34:24.240]  不要當下屬是達成目標的工具
[00:34:24.240 --> 00:34:26.200]  要尊重祂
[00:34:26.200 --> 00:34:29.040]  關心祂的福祉
[00:34:29.040 --> 00:34:32.120]  在這裡我想跟大家講一個香港故事
[00:34:32.120 --> 00:34:36.320]  也是一個百年老店的故事
[00:34:36.320 --> 00:34:42.000]  大家有沒有聽過梁蘇記?
[00:34:42.000 --> 00:34:44.600]  你們都跟我差不多年紀
[00:34:44.600 --> 00:34:47.480]  我小時候經過北角
[00:34:47.480 --> 00:34:49.400]  經過的時候經常看到梁蘇記
[00:34:49.400 --> 00:34:53.000]  我就想這個到底是姓梁還是姓蘇的呢?
[00:34:53.000 --> 00:34:53.680]  這個梁蘇記
[00:34:53.680 --> 00:34:55.360]  賣什麼的?
[00:34:55.360 --> 00:34:56.160]  賣傘
[00:34:56.160 --> 00:34:58.120]  手做的傘
[00:34:58.120 --> 00:34:59.840]  很實淨的
[00:34:59.840 --> 00:35:02.120]  鋼骨傘
[00:35:02.120 --> 00:35:08.680]  很多年前劇作家杜國威
[00:35:08.680 --> 00:35:11.960]  參照這個老店的故事
[00:35:11.960 --> 00:35:14.120]  寫了一個舞台劇的劇本
[00:35:14.120 --> 00:35:18.840]  後來就拍成為電影《人間友情》
[00:35:18.840 --> 00:35:20.280]  講述這間老店
[00:35:20.280 --> 00:35:23.040]  當中有一幕講述無情雞
[00:35:23.040 --> 00:35:26.240]  你們知道什麼是無情雞吧?
[00:35:26.240 --> 00:35:30.160]  講述一班員工吃飯
[00:35:30.160 --> 00:35:32.840]  其實當時老闆面對一個困難
[00:35:32.840 --> 00:35:36.520]  那個困難就是工業化
[00:35:36.520 --> 00:35:38.440]  就是現代化
[00:35:38.440 --> 00:35:39.520]  什麼都要現代化
[00:35:39.520 --> 00:35:41.440]  你還是手做的傘
[00:35:41.440 --> 00:35:43.840]  你就不夠人家競爭
[00:35:43.840 --> 00:35:45.880]  要引入一些機器
[00:35:45.880 --> 00:35:49.480]  但結果可能令到那些員工會失業
[00:35:49.480 --> 00:35:51.400]  老闆就面對這個掙扎
[00:35:51.400 --> 00:35:53.360]  到底我是賺錢
[00:35:53.360 --> 00:35:54.400]  賺錢至上
[00:35:54.400 --> 00:35:59.120]  還是要維護員工
[00:35:59.120 --> 00:36:00.360]  在他們吃飯的時候
[00:36:00.360 --> 00:36:02.280]  大家都在想
[00:36:02.280 --> 00:36:04.120]  那個雞頭對著誰
[00:36:04.120 --> 00:36:05.360]  誰是不能留下的
[00:36:05.360 --> 00:36:07.360]  通常那些傳統是這樣
[00:36:07.360 --> 00:36:09.440]  無情雞就是這樣
[00:36:09.440 --> 00:36:11.800]  當時竟然吃那頓飯的時候
[00:36:11.800 --> 00:36:14.080]  那些員工爭著吃雞頭
[00:36:14.080 --> 00:36:15.440]  「你解僱我吧,解僱我吧」
[00:36:15.440 --> 00:36:17.200]  「阿X水他兒子小老婆亂」
[00:36:17.200 --> 00:36:18.680]  「你不要解僱他,解僱我吧」
[00:36:18.680 --> 00:36:22.040]  就是爭著要被解僱
[00:36:22.040 --> 00:36:26.280]  那你猜當時老闆怎麼做呢?
[00:36:26.280 --> 00:36:29.680]  他自己吃了雞頭
[00:36:29.680 --> 00:36:31.480]  他做了一個決定就是
[00:36:31.480 --> 00:36:33.040]  繼續經營下去
[00:36:33.040 --> 00:36:35.360]  哪怕是沒什麼錢賺
[00:36:35.360 --> 00:36:36.520]  繼續經營
[00:36:36.520 --> 00:36:40.080]  直到那班員工都年紀大了
[00:36:40.080 --> 00:36:44.120]  到了退休,要安享晚年的時候
[00:36:44.120 --> 00:36:48.760]  於是他在1986年的時候
[00:36:48.760 --> 00:36:50.800]  也是在這間老店
[00:36:50.800 --> 00:36:53.920]  慶祝100週年店慶的時候
[00:36:53.920 --> 00:36:58.640]  就宣告光榮結業
[00:36:58.640 --> 00:37:03.840]  賓主就在大家都開心的情況下
[00:37:03.840 --> 00:37:06.920]  為這間店鋪畫上一個完美的句號
[00:37:06.920 --> 00:37:10.440]  不過,大家知不知道今天還有梁蘇記?
[00:37:10.440 --> 00:37:11.240]  在哪裏?
[00:37:11.240 --> 00:37:12.920]  在陸地
[00:37:12.920 --> 00:37:13.800]  哪裏?
[00:37:13.800 --> 00:37:15.040]  在太古城
[00:37:15.040 --> 00:37:16.320]  在太古城見過嗎?
[00:37:16.320 --> 00:37:18.560]  大家看看吧
[00:37:18.560 --> 00:37:21.280]  其實他在90年代的時候
[00:37:21.280 --> 00:37:24.920]  他們的第四代後人就重整旗鼓
[00:37:24.920 --> 00:37:26.680]  好像先是在深水埗
[00:37:26.680 --> 00:37:27.680]  但是後來就搬了
[00:37:27.680 --> 00:37:30.040]  現在在西九龍中心那裏
[00:37:30.040 --> 00:37:32.280]  有一間門市
[00:37:32.280 --> 00:37:38.320]  在一個利益掛帥、金錢掛帥的一個世界裏面
[00:37:38.320 --> 00:37:41.080]  竟然有如此有人情味的勞資關係
[00:37:41.080 --> 00:37:43.800]  其實真是難能可貴
[00:37:43.800 --> 00:37:48.240]  其實老闆和下屬的關係不一定是對立的
[00:37:48.240 --> 00:37:50.440]  今天這段經文就是提醒我們
[00:37:50.440 --> 00:37:52.720]  我們要以基督的角度
[00:37:52.720 --> 00:37:56.120]  來重新審視我們的職場關係
[00:37:56.120 --> 00:37:59.440]  我們要認定老闆和下屬
[00:37:59.440 --> 00:38:01.520]  其實我們都是同有一位主人
[00:38:01.520 --> 00:38:03.520]  那個就是主耶穌基督
[00:38:03.520 --> 00:38:06.000]  大家都是服侍主的
[00:38:06.000 --> 00:38:08.120]  就算你說我的老闆或者下屬
[00:38:08.120 --> 00:38:09.240]  他們都不是信耶穌的
[00:38:09.240 --> 00:38:10.240]  你不要理他們
[00:38:10.240 --> 00:38:12.680]  你做好你自己的本分
[00:38:12.680 --> 00:38:15.520]  但願我們做老闆、上司的
[00:38:15.520 --> 00:38:17.840]  或者做下屬的
[00:38:17.840 --> 00:38:18.920]  我們做老闆的
[00:38:18.920 --> 00:38:22.160]  我們就看我們的下屬是耶穌基督
[00:38:22.160 --> 00:38:23.880]  我們甘心去服侍
[00:38:23.880 --> 00:38:25.680]  我們是為他們著想的
[00:38:25.680 --> 00:38:27.840]  為我們的下屬著想
[00:38:27.840 --> 00:38:29.280]  做下屬的
[00:38:29.280 --> 00:38:33.840]  我們都在老闆身上要看到他是耶穌基督
[00:38:33.840 --> 00:38:37.760]  我們衷心誠實地去服侍
[00:38:37.760 --> 00:38:40.600]  我們一起祈禱
[00:38:40.600 --> 00:38:41.760]  稱愛天父上帝
[00:38:41.760 --> 00:38:43.200]  我們感謝讚美你
[00:38:43.200 --> 00:38:45.960]  感謝你給我們有聖經的教導
[00:38:45.960 --> 00:38:49.960]  聖經的教導其實在我們生活的各方面
[00:38:49.960 --> 00:38:51.440]  各個層面
[00:38:51.440 --> 00:38:55.080]  其實都是給我們很多的指引
[00:38:55.080 --> 00:38:59.680]  為了上帝給我們這些教導我們要感恩
[00:38:59.680 --> 00:39:02.440]  主啊可能我們在座中的弟兄姊妹或者朋友
[00:39:02.440 --> 00:39:06.160]  我們都曾經在職場上受過苦待
[00:39:06.160 --> 00:39:09.480]  或者我們曾經有時做得不好的地方
[00:39:09.480 --> 00:39:11.840]  主啊我們都求你去憐憫我們
[00:39:11.840 --> 00:39:14.480]  我們有做得不好的求你來寬恕
[00:39:14.480 --> 00:39:16.520]  我們有受傷的
[00:39:16.520 --> 00:39:17.760]  我們有受欺凌的
[00:39:17.760 --> 00:39:20.280]  主啊求你來醫治我們的傷痛
[00:39:20.280 --> 00:39:21.520]  來安慰我們
[00:39:21.520 --> 00:39:26.080]  讓我們知道其實你是最清楚我們的那一位
[00:39:26.080 --> 00:39:28.760]  主啊求你來醫治我們的傷痛
[00:39:28.760 --> 00:39:30.640]  也求天父你幫助我們
[00:39:30.640 --> 00:39:34.720]  今天可能我們有很多的弟兄姊妹仍然在職場上掙扎
[00:39:34.720 --> 00:39:37.400]  在職場上掙扎求存
[00:39:37.400 --> 00:39:40.360]  我們都很需要有從你而來的智慧
[00:39:40.360 --> 00:39:44.000]  讓我們不單止應付做好我們的工作
[00:39:44.000 --> 00:39:48.040]  也讓我們在當中能夠有合宜的見證
[00:39:48.040 --> 00:39:53.040]  我們成為一位是你喜悅的職場的信徒
[00:39:53.040 --> 00:39:58.080]  讓人從我們身上看到主耶穌基督你的榮光
