
[00:00:00.000 --> 00:00:04.600]  每次來都懷著感恩的心
[00:24:38.500 --> 00:24:40.100]  去輔助他們
[00:24:40.100 --> 00:24:46.100]  去讓他們生活得有尊嚴
[00:24:46.100 --> 00:24:48.700]  兩年前
[00:24:48.700 --> 00:24:52.700]  我曾經和一班弟兄
[00:24:52.700 --> 00:24:55.300]  就想做一個工作
[00:24:55.300 --> 00:24:59.500]  這個工作是想在一個人行最後一程
[00:24:59.500 --> 00:25:02.300]  是給予他尊嚴
[00:25:02.300 --> 00:25:08.100]  所以我就成立完美巨後有限公司
[00:25:08.100 --> 00:25:11.300]  希望能夠從事殯儀的服務
[00:25:11.300 --> 00:25:14.100]  去使一個人臨終的時候
[00:25:14.100 --> 00:25:16.500]  能夠有種好的照顧
[00:25:16.500 --> 00:25:20.500]  帶來家人的安慰
[00:25:20.500 --> 00:25:23.300]  其實每次當我去踏足殯儀館
[00:25:23.300 --> 00:25:24.500]  踏足去醫院
[00:25:24.500 --> 00:25:26.900]  踏足去老人院
[00:25:26.900 --> 00:25:29.500]  我都心酸
[00:25:29.500 --> 00:25:34.900]  為他們最後的人生這一程
[00:25:34.900 --> 00:25:37.500]  我都不斷向神來禱告
[00:25:37.500 --> 00:25:41.100]  究竟我們可以做些甚麼呢
[00:25:41.100 --> 00:25:43.100]  如果我們會禱告
[00:25:43.100 --> 00:25:45.700]  我們在天上的父
[00:25:45.700 --> 00:25:51.300]  就從今天這個他人拉近了關係
[00:25:51.300 --> 00:25:53.500]  我們和今天的社會
[00:25:53.500 --> 00:25:57.100]  都拉近了關係
[00:25:57.100 --> 00:26:01.100]  這個世界自我們出生以來
[00:26:01.100 --> 00:26:05.500]  都充滿了艱難、困苦
[00:26:05.500 --> 00:26:08.700]  我們至少會遇到很多風雨
[00:26:08.700 --> 00:26:10.900]  成長的掙扎
[00:26:10.900 --> 00:26:14.900]  我們成長裏面成家之後的掙扎
[00:26:14.900 --> 00:26:20.300]  然後我們就業的時候的掙扎
[00:26:20.300 --> 00:26:23.100]  我們其實在這個世界裏面
[00:26:23.100 --> 00:26:28.100]  都常常在一個困苦、掙扎的當中
[00:26:28.100 --> 00:26:32.300]  但當我們會禱告去看這個世界的時候
[00:26:32.300 --> 00:26:34.300]  你還能夠知道
[00:26:34.300 --> 00:26:38.700]  這個世界是天賦的世界
[00:26:38.700 --> 00:26:42.300]  是天賦在當中的世界
[00:26:42.300 --> 00:26:45.500]  去讓我們從天賦當中
[00:26:45.500 --> 00:26:47.500]  有一份的能力
[00:26:47.500 --> 00:26:52.700]  可以克服從世界以來的各種的困難
[00:26:52.700 --> 00:26:55.500]  我們能夠在這個禱告當中
[00:26:55.500 --> 00:26:58.100]  懂得去怎樣對待人
[00:26:58.100 --> 00:27:00.900]  我們都有一份信心和力量
[00:27:00.900 --> 00:27:04.500]  活在今天的世界當中
[00:27:04.500 --> 00:27:08.300]  我們有一種信心
[00:27:08.300 --> 00:27:11.300]  所以我們在天上的賦
[00:27:11.300 --> 00:27:13.300]  當我們每禱告的時候
[00:27:13.300 --> 00:27:17.100]  就會想到一位大能聖潔者
[00:27:17.100 --> 00:27:19.500]  但同樣讓我們想到
[00:27:19.500 --> 00:27:21.100]  我們在天上的賦
[00:27:21.100 --> 00:27:24.100]  所有我們所見的人、所碰見的人
[00:27:24.100 --> 00:27:26.500]  所活著的在這個社會的人
[00:27:26.500 --> 00:27:29.700]  都是我的兄弟姐妹
[00:27:29.700 --> 00:27:31.500]  就讓我們禱告的時候
[00:27:31.500 --> 00:27:33.300]  我們在天上的賦
[00:27:33.300 --> 00:27:36.900]  就讓我們在今天這個紛亂的世界當中
[00:27:36.900 --> 00:27:40.500]  能夠可以勇敢地站立起來
[00:27:40.500 --> 00:27:43.300]  而這一群是上帝的子民
[00:27:43.300 --> 00:27:45.100]  是活在今天這個世代當中
[00:27:45.100 --> 00:27:46.900]  是回應這個時代的需要
[00:27:46.900 --> 00:27:50.300]  可以回應這個世代當中的冷漠
[00:27:50.300 --> 00:27:53.100]  是賦予愛、關懷
[00:27:53.100 --> 00:27:54.900]  然後我們能夠
[00:27:54.900 --> 00:27:59.700]  讓我們會實現實踐正義
[00:27:59.700 --> 00:28:04.700]  去使我們的生命真的被區分出來
[00:28:04.700 --> 00:28:07.700]  我們在天上的賦
[00:28:07.700 --> 00:28:10.500]  我們都是弟兄姐妹
[00:28:10.500 --> 00:28:11.900]  我們都是肢體
[00:28:11.900 --> 00:28:15.300]  我們一起禱告
[00:28:15.300 --> 00:28:17.700]  此後的天父感謝你
[00:28:17.700 --> 00:28:21.700]  是因為你能夠教我們禱告的當中
[00:28:21.700 --> 00:28:25.300]  讓我們常常展眼望著你
[00:28:25.300 --> 00:28:27.300]  求你幫助
[00:28:27.300 --> 00:28:29.900]  使我們有能力
[00:28:29.900 --> 00:28:32.100]  願你賜福今天的教會
[00:28:32.100 --> 00:28:34.900]  賜福眾弟兄姐妹
[00:28:34.900 --> 00:28:38.700]  願你以我們同在
[00:28:38.700 --> 00:28:41.300]  常用你的恩手拖大我們
[00:28:41.300 --> 00:28:43.300]  禱告封耶穌的名
[00:28:43.300 --> 00:28:44.300]  阿門
