
[00:00:00.000 --> 00:00:02.000]  各位來賓主我們是大興姐妹平安
[00:17:21.880 --> 00:17:23.920]  我們要在這個環境裡面
[00:17:23.920 --> 00:17:26.200]  去傳主耶穌基督的福音
[00:17:26.200 --> 00:17:30.720]  所以我們要把握各樣的機會
[00:17:30.720 --> 00:17:34.440]  去將主耶穌基督去介紹給其他人知道
[00:17:34.440 --> 00:17:36.920]  所以不是一定要開報道會
[00:17:36.920 --> 00:17:40.760]  不是一定要開一個見證大會來做
[00:17:40.760 --> 00:17:42.920]  當然如果有這些機會的時候
[00:17:42.920 --> 00:17:46.040]  我們將主耶穌基督的信實慈愛去傳遞出去
[00:17:46.040 --> 00:17:50.000]  我們昨天都有一個追思會
[00:17:50.000 --> 00:17:52.520]  我們提醒姐妹在追思會當中
[00:17:52.520 --> 00:17:56.680]  都會分享當中已逝的回到天家的姐妹
[00:17:56.680 --> 00:17:58.800]  她在生前怎樣去信實
[00:17:58.800 --> 00:18:02.120]  怎樣去愛我們的神的時候
[00:18:02.120 --> 00:18:04.320]  這些都是一些美好的見證
[00:18:04.320 --> 00:18:07.000]  所以我們藉著不同的時刻
[00:18:07.000 --> 00:18:08.360]  不同的機會
[00:18:08.360 --> 00:18:13.320]  就算是中國傳統文化的環境當中的慶祝活動
[00:18:13.320 --> 00:18:16.160]  我們都要將基督的愛帶出來
[00:18:16.160 --> 00:18:18.840]  我們不是要隨波逐流
[00:18:18.840 --> 00:18:22.160]  反而是我們在這個環境當中
[00:18:22.160 --> 00:18:25.160]  去傳遞福音的真正的意義
[00:18:25.160 --> 00:18:26.960]  那這個福音是什麼
[00:18:26.960 --> 00:18:28.160]  這個福音就是說
[00:18:28.160 --> 00:18:32.080]  我們每個人都有得罪了神有過犯
[00:18:32.080 --> 00:18:33.680]  我們每個人都有過犯
[00:18:33.680 --> 00:18:35.200]  得罪了神的標準
[00:18:35.200 --> 00:18:36.720]  虧欠了神的榮耀
[00:18:36.720 --> 00:18:39.200]  但是主耶穌基督在十字架上
[00:18:39.200 --> 00:18:42.400]  他以無罪的身體 生命
[00:18:42.400 --> 00:18:46.240]  去換取我們有一個得救重生不救的機會
[00:18:46.240 --> 00:18:49.000]  他為我們去罪 留神不死
[00:18:49.000 --> 00:18:51.120]  我們就因著信而在那裡清義
[00:18:51.120 --> 00:18:52.600]  我們就成為神的兒女
[00:18:52.600 --> 00:18:55.120]  我們就將這個福音傳遞出去
[00:18:55.120 --> 00:18:56.960]  當我們成為神的兒女的時候
[00:18:56.960 --> 00:19:00.120]  神就叫我們去遵守祂的教導
[00:19:00.120 --> 00:19:02.000]  去繼續過生活
[00:19:02.000 --> 00:19:04.480]  直到主耶穌基督再回來
[00:19:04.480 --> 00:19:06.720]  這個就是會神會一直帶給我們
[00:19:06.720 --> 00:19:08.800]  祝福我們走這條道路
[00:19:08.800 --> 00:19:12.440]  所以我們的福氣是從神而來
[00:19:12.440 --> 00:19:14.320]  我們將這個福氣的道路
[00:19:14.320 --> 00:19:17.440]  去跟我們的朋友 微信主的朋友去分享
[00:19:17.440 --> 00:19:19.120]  我們繼續看經文
[00:19:19.120 --> 00:19:23.960]  我們看馬赫福音第一章的時候
[00:19:23.960 --> 00:19:26.040]  當耶穌呼召門徒的時候
[00:19:26.040 --> 00:19:29.440]  他第一個提到的人名就是彼得
[00:19:29.440 --> 00:19:31.320]  如果看第一章
[00:19:31.320 --> 00:19:39.760]  施捨約翰和耶穌施捨之後
[00:19:39.760 --> 00:19:40.960]  他呼召門徒
[00:19:40.960 --> 00:19:44.920]  第一個明字提到實面門徒就是彼得
[00:19:44.920 --> 00:19:47.880]  彼得的生命的轉變很大
[00:19:47.880 --> 00:19:49.600]  生命的轉變一開始就說
[00:19:49.600 --> 00:19:52.880]  哇 我是拍壞心口
[00:19:52.880 --> 00:19:55.800]  我一定相信你 我不會扔下你
[00:19:55.800 --> 00:19:58.520]  拍心口認
[00:19:58.520 --> 00:20:01.040]  接著他就三次不認主
[00:20:01.040 --> 00:20:02.720]  接著就躲起來很害怕
[00:20:02.720 --> 00:20:05.280]  好像很羞愧一樣
[00:20:05.280 --> 00:20:10.400]  但是他的轉變是很明顯的
[00:20:10.400 --> 00:20:12.800]  是180度的轉變
[00:20:12.800 --> 00:20:13.840]  他怎樣轉變呢
[00:20:13.840 --> 00:20:15.480]  我們上個主日都看到
[00:20:15.480 --> 00:20:17.480]  我們看到彼得前書
[00:20:17.480 --> 00:20:19.400]  我們在受浸當中的經文
[00:20:19.400 --> 00:20:21.080]  和大家分享的時候
[00:20:21.080 --> 00:20:23.360]  原來一個主是改變生命的主
[00:20:23.360 --> 00:20:25.880]  彼得他自己看到
[00:20:25.880 --> 00:20:28.480]  他們再次看到十字架的時候
[00:20:28.480 --> 00:20:29.960]  寫彼得前書
[00:20:29.960 --> 00:20:32.200]  就算在《仕途行轉》的頭一半
[00:20:32.200 --> 00:20:37.360]  頭一部分是說到彼得的趕道
[00:20:37.360 --> 00:20:38.840]  他等待聖靈降臨
[00:20:38.840 --> 00:20:41.800]  剛剛看到經文馬赫福音第十六章
[00:20:41.800 --> 00:20:44.200]  看到說 你去加你離開
[00:20:44.200 --> 00:20:44.920]  耶穌顯然
[00:20:44.920 --> 00:20:47.760]  升天之後 再去五巡節的時候
[00:20:47.760 --> 00:20:48.800]  五十天之後
[00:20:48.800 --> 00:20:52.720]  再去耶路撒冷等待聖靈的降臨
[00:20:52.720 --> 00:20:53.760]  在聖靈降臨之後
[00:20:53.760 --> 00:20:56.000]  看到他就開始宣傳
[00:20:56.000 --> 00:20:57.760]  將這個福音傳開的時候
[00:20:57.760 --> 00:21:00.960]  當然有人反對
[00:21:00.960 --> 00:21:02.320]  我們在環境當中
[00:21:02.320 --> 00:21:05.800]  無論是在小學裡面
[00:21:05.800 --> 00:21:09.360]  就算在我現在子女住的校區當中
[00:21:09.360 --> 00:21:11.600]  所謂很好成績
[00:21:11.600 --> 00:21:12.640]  好校區
[00:21:12.640 --> 00:21:15.440]  老師說不准這樣說
[00:21:15.440 --> 00:21:21.040]  說聖誕節不准穿甚麼顏色的衣服
[00:21:21.040 --> 00:21:23.360]  根本不可以這樣做
[00:21:23.360 --> 00:21:25.600]  但是我們傳福音的時候
[00:21:25.600 --> 00:21:28.320]  我們做老師的 做家長的
[00:21:28.320 --> 00:21:29.880]  都不怕
[00:21:29.880 --> 00:21:32.960]  因為彼得做了一個好的見證
[00:21:32.960 --> 00:21:34.160]  彼得去怎樣
[00:21:34.160 --> 00:21:37.240]  彼得就算去到耶路撒冷傳福音
[00:21:37.240 --> 00:21:38.680]  他不是只是在周圍
[00:21:38.680 --> 00:21:40.920]  不是在加利利傳福音
[00:21:40.920 --> 00:21:44.440]  他直接去耶路撒冷聖殿裡面說
[00:21:44.440 --> 00:21:46.440]  結果祭司就抓他
[00:21:46.440 --> 00:21:47.240]  打他一聲說
[00:21:47.240 --> 00:21:48.560]  你不要再說了
[00:21:48.560 --> 00:21:50.480]  你再說我就困住你了
[00:21:50.480 --> 00:21:53.080]  然後就出家 又繼續說
[00:21:53.080 --> 00:21:55.480]  那些祭司就問他
[00:21:55.480 --> 00:21:56.200]  你究竟做甚麼
[00:21:56.200 --> 00:21:58.200]  我明明警告過你了
[00:21:58.200 --> 00:21:59.480]  你還說
[00:21:59.480 --> 00:22:02.640]  他怎樣回答
[00:22:02.640 --> 00:22:04.120]  我不是說
[00:22:04.120 --> 00:22:08.400]  祭司我禁止你們不可以再奉主耶穌這個人
[00:22:08.400 --> 00:22:12.240]  去傳這個道理的了嗎
[00:22:12.240 --> 00:22:13.560]  這個道理
[00:22:13.560 --> 00:22:16.920]  你反而去整個耶路撒冷去說
[00:22:16.920 --> 00:22:17.600]  說甚麼
[00:22:17.600 --> 00:22:22.880]  難道你要說我釘錯人
[00:22:22.880 --> 00:22:23.560]  是嗎
[00:22:23.560 --> 00:22:24.680]  難道說我
[00:22:24.680 --> 00:22:27.720]  你這幫彼得 這幫門徒
[00:22:27.720 --> 00:22:32.080]  說我這些文士 這些祭司
[00:22:32.080 --> 00:22:33.440]  捉錯人嗎
[00:22:33.440 --> 00:22:34.800]  判錯刑嗎
[00:22:34.800 --> 00:22:36.160]  流錯人血嗎
[00:22:36.160 --> 00:22:37.280]  你這樣冤枉我
[00:22:37.280 --> 00:22:39.000]  就是在這裡抨擊我
[00:22:39.000 --> 00:22:40.800]  就是那些祭司這樣跟我說
[00:22:40.800 --> 00:22:42.360]  那他怎樣回答
[00:22:42.360 --> 00:22:45.560]  我們是信從神
[00:22:45.560 --> 00:22:47.120]  不信從人
[00:22:47.120 --> 00:22:48.840]  是經當
[00:22:48.840 --> 00:22:52.680]  我們把主耶穌基督的福音去傳開去的時候
[00:22:52.680 --> 00:22:55.560]  是理所當然的
[00:22:55.560 --> 00:22:56.600]  在這個環境當中
[00:22:56.600 --> 00:22:59.800]  我們傳福音 傳這個美好的信息
[00:22:59.800 --> 00:23:02.760]  是神叫我們去做
[00:23:02.760 --> 00:23:06.520]  不是信從這幫所謂的宗教領袖
[00:23:06.520 --> 00:23:08.720]  這幫宗教領袖根本就是
[00:23:08.720 --> 00:23:12.200]  明明見到尼塞亞的時候
[00:23:12.200 --> 00:23:16.560]  就說他是一個褻瀆神
[00:23:16.560 --> 00:23:19.000]  把他顛倒起來
[00:23:19.000 --> 00:23:20.320]  是不應該的
[00:23:20.320 --> 00:23:23.000]  所以你們把他放在木頭上
[00:23:23.000 --> 00:23:24.920]  害了主耶穌基督
[00:23:24.920 --> 00:23:27.160]  這個就是神
[00:23:27.160 --> 00:23:31.400]  我們父神是叫了他從死裡復活
[00:23:31.400 --> 00:23:36.040]  所以說父神已經將他高舉在神的右邊
[00:23:36.040 --> 00:23:38.280]  他已經做了眾人的君王
[00:23:38.280 --> 00:23:40.520]  是萬王之王 萬主之主
[00:23:40.520 --> 00:23:42.280]  是一個得救的救主
[00:23:42.280 --> 00:23:45.320]  已經戰勝了罪 戰勝了死亡的救主
[00:23:45.320 --> 00:23:47.280]  這個就是我們所傳
[00:23:47.280 --> 00:23:50.600]  我們要為這件事情而做見證
[00:23:50.600 --> 00:23:52.320]  所以主內大英姊妹
[00:23:52.320 --> 00:23:53.920]  我們做門徒的時候
[00:23:53.920 --> 00:23:57.520]  我們剛才看到馬學福音
[00:23:57.520 --> 00:24:00.360]  在羅馬 希臘的年代
[00:24:00.360 --> 00:24:02.400]  他們有門徒
[00:24:02.400 --> 00:24:04.520]  他們有跟師父的
[00:24:04.520 --> 00:24:05.960]  這個師父有個學生
[00:24:05.960 --> 00:24:06.640]  你跟我吧
[00:24:06.640 --> 00:24:09.240]  我很熟悉這些哲學
[00:24:09.240 --> 00:24:10.560]  很熟悉辯論
[00:24:10.560 --> 00:24:11.920]  很熟悉這些理據
[00:24:11.920 --> 00:24:13.240]  你跟我學吧
[00:24:13.240 --> 00:24:17.080]  但是主耶穌基督的門徒是不同的
[00:24:17.080 --> 00:24:20.200]  因為提到主耶穌基督的門徒所說的
[00:24:20.200 --> 00:24:23.560]  是為神作見證
[00:24:23.560 --> 00:24:27.480]  所以門徒有幾樣事情我們要了解清楚
[00:24:27.480 --> 00:24:30.680]  我們經常提到門徒訓練 門徒訓練
[00:24:30.680 --> 00:24:33.680]  又說做主的門徒
[00:24:33.680 --> 00:24:37.840]  我們知道大使命 如果我們看回聖經的話
[00:24:37.840 --> 00:24:39.320]  聖經看回我們大使命
[00:24:39.320 --> 00:24:40.760]  在馬蹄蜂的大使命說
[00:24:40.760 --> 00:24:43.040]  我們使萬民助我們門徒的時候
[00:24:43.040 --> 00:24:45.360]  這個字是什麼意思呢
[00:24:45.360 --> 00:24:48.040]  我在過去的五個星期
[00:24:48.040 --> 00:24:49.920]  我現在在讀神
[00:24:49.920 --> 00:24:52.200]  我在讀神學 寫文
[00:24:52.200 --> 00:24:54.360]  功課是這樣的
[00:24:54.360 --> 00:24:57.440]  我們要去找一個主題
[00:24:57.440 --> 00:25:00.440]  是特別觸動我的心 學生的心
[00:25:00.440 --> 00:25:05.480]  我們選擇了關於門徒和詛咒門徒這個主題
[00:25:05.480 --> 00:25:09.120]  去做一些背景資料的搜集
[00:25:09.120 --> 00:25:14.160]  叫我們去搜集30份研究報告
[00:25:14.160 --> 00:25:17.160]  就把它整合起來
[00:25:17.160 --> 00:25:19.360]  去了解當中的真諦
[00:25:19.360 --> 00:25:22.800]  究竟我們怎樣再去做日後的研究功課
[00:25:22.800 --> 00:25:26.680]  我們選擇了門徒和門徒詛咒這個主題
[00:25:26.680 --> 00:25:31.080]  尤其是在粵語 講粵語的教會當中
[00:25:31.080 --> 00:25:32.960]  去怎樣成就這件事情
[00:25:32.960 --> 00:25:36.680]  我開始看一些背景資料的搜集
[00:25:36.680 --> 00:25:41.360]  原來看到門徒詛咒這個字
[00:25:41.360 --> 00:25:46.000]  不只是自己去詛咒自己的
[00:25:46.000 --> 00:25:48.400]  我們不是詛咒自己這樣
[00:25:48.400 --> 00:25:52.320]  我們是去詛咒身邊的人
[00:25:52.320 --> 00:25:58.000]  身邊的人一起走這條門徒成長的道路
[00:25:58.000 --> 00:26:00.320]  我勸大家主內的弟兄姊妹
[00:26:00.320 --> 00:26:01.160]  我們非常好
[00:26:01.160 --> 00:26:04.240]  我們比看主教學的參與好
[00:26:04.240 --> 00:26:09.800]  我們看團契當中對聖經了解的追求
[00:26:09.800 --> 00:26:13.200]  甚至我們平日都有回來教會
[00:26:13.200 --> 00:26:15.560]  想上聖經堂的 都有的
[00:26:15.560 --> 00:26:18.520]  我看到一些姊妹星期四早上都回來
[00:26:18.520 --> 00:26:19.800]  很多姊妹回來
[00:26:19.800 --> 00:26:24.960]  又說不夠的 都上BSF 上了很多小組
[00:26:24.960 --> 00:26:30.680]  這個當然是個人成長的空間上要成長
[00:26:30.680 --> 00:26:33.080]  但是經文提醒我們
[00:26:33.080 --> 00:26:37.080]  我們是要將這個見證去跟別人分享出來
[00:26:37.080 --> 00:26:40.320]  所以我們提到門徒和門徒詛咒的時候
[00:26:40.320 --> 00:26:42.840]  我們有兩方面要留意
[00:26:42.840 --> 00:26:44.960]  我們自己要更加去跟隨主
[00:26:44.960 --> 00:26:48.280]  去對神的認識 關係要建立
[00:26:48.280 --> 00:26:51.680]  同一時間我們要和身邊的朋友
[00:26:51.680 --> 00:26:53.040]  主內的弟兄姊妹
[00:26:53.040 --> 00:26:56.280]  一起走這條門徒成長的道路
[00:26:56.280 --> 00:26:57.800]  一起走這條道路
[00:26:57.800 --> 00:27:00.040]  所以我們看到這裡的時候
[00:27:00.040 --> 00:27:03.600]  原來我們門徒成長的時候
[00:27:03.600 --> 00:27:06.600]  我們要做見證
[00:27:06.600 --> 00:27:10.560]  做見證和門徒成長是不能分開的
[00:27:10.560 --> 00:27:13.040]  是分不開的
[00:27:13.040 --> 00:27:17.480]  這裡說彼得帶著他的使徒 他的門徒
[00:27:17.480 --> 00:27:19.680]  一起去做見證
[00:27:19.680 --> 00:27:21.560]  彼得是領袖 帶著他一起去做
[00:27:21.560 --> 00:27:26.120]  帶著他一起去分享主耶穌基督的福音
[00:27:26.120 --> 00:27:30.360]  他從十字架 從十字架上為我們罪而流血
[00:27:30.360 --> 00:27:32.360]  捨身洗淨了我們的罪
[00:27:32.360 --> 00:27:34.000]  我們一起去傳這個福音
[00:27:34.000 --> 00:27:36.720]  所以他和門徒一起去做見證
[00:27:36.720 --> 00:27:41.920]  不是去旁邊那些沒有人去的地方那麼簡單
[00:27:41.920 --> 00:27:44.480]  就去中心那裡 去聖殿那裡
[00:27:44.480 --> 00:27:49.320]  去耶路撒冷那裡去做見證
[00:27:49.320 --> 00:27:54.160]  走進人群當中去做見證
[00:27:54.160 --> 00:27:56.160]  其實我們也可以這樣
[00:27:56.160 --> 00:27:58.560]  我們在華人社區當中
[00:27:58.560 --> 00:28:01.120]  講粵語的社區當中
[00:28:01.120 --> 00:28:03.320]  我們講粵語 我們粵語部
[00:28:03.320 --> 00:28:06.200]  我們用粵語來傳福音
[00:28:06.200 --> 00:28:10.440]  我們當中在商城地區有很多粵語的朋友
[00:28:10.440 --> 00:28:11.920]  講粵語的朋友
[00:28:11.920 --> 00:28:14.760]  他們未必知道有T4C的教會
[00:28:14.760 --> 00:28:16.640]  我們未必知道
[00:28:16.640 --> 00:28:18.240]  那我們就走進人群當中
[00:28:18.240 --> 00:28:19.760]  去人多的地方
[00:28:19.760 --> 00:28:23.800]  或者藉著我們身邊的人
[00:28:23.800 --> 00:28:25.880]  去看兒子游泳 看兒子跳舞
[00:28:25.880 --> 00:28:29.760]  看女兒踢球也好
[00:28:29.760 --> 00:28:32.080]  神已經帶我們到人群當中
[00:28:32.080 --> 00:28:34.680]  我們旁邊有很多朋友
[00:28:34.680 --> 00:28:37.120]  神已經放在我們身邊
[00:28:37.120 --> 00:28:42.040]  我們就在那些地方去分享信息
[00:28:42.040 --> 00:28:43.800]  我們從我們的傾談當中
[00:28:43.800 --> 00:28:48.000]  帶入主題 神的信實此外
[00:28:48.000 --> 00:28:50.000]  我們為主而做見證
[00:28:50.000 --> 00:28:51.440]  所以我們看到這個時候
[00:28:51.440 --> 00:28:52.760]  看到第四十節
[00:28:52.760 --> 00:28:55.480]  看回我們《馬可福音》
[00:28:55.480 --> 00:28:58.200]  《馬可福音》的中心思想就是這樣
[00:28:58.200 --> 00:29:03.120]  我們看到是《馬可福音》的十章四十五節
[00:29:03.120 --> 00:29:05.440]  我們當中的門徒
[00:29:05.440 --> 00:29:07.360]  在耶穌被釘十字架之前
[00:29:07.360 --> 00:29:12.600]  祂說我們可不可以一個坐在左邊
[00:29:12.600 --> 00:29:13.960]  一個坐在右邊
[00:29:13.960 --> 00:29:18.360]  祂的媽媽替兒子說話
[00:29:18.360 --> 00:29:22.960]  然後耶穌這樣回答祂
[00:29:22.960 --> 00:29:25.960]  你們中間不是這樣的
[00:29:25.960 --> 00:29:28.680]  你們中間誰願為大
[00:29:28.680 --> 00:29:32.080]  就必作你們的用人
[00:29:32.080 --> 00:29:34.000]  在你們中間誰願為首
[00:29:34.000 --> 00:29:37.520]  就必作眾人的僕人
[00:29:37.520 --> 00:29:41.120]  因為人子例並不是受人的服侍
[00:29:41.120 --> 00:29:43.000]  乃是要服侍人
[00:29:43.000 --> 00:29:47.160]  並且要捨命作多人的屬駕
[00:29:47.160 --> 00:29:49.560]  所以主耶穌基督做我們的榜樣的時候
[00:29:49.560 --> 00:29:52.160]  我們這班門徒
[00:29:52.160 --> 00:29:56.760]  我們這班十二個門徒在當中
[00:29:56.760 --> 00:29:59.280]  神呼召他們做事的時候
[00:29:59.280 --> 00:30:02.560]  去吧 他們就要去
[00:30:02.560 --> 00:30:05.480]  我們中間有經歷過不信服的機會
[00:30:05.480 --> 00:30:09.480]  因為聖靈未臨到他們當中
[00:30:09.480 --> 00:30:14.960]  如果我們看回剛才那句三十二節的經文
[00:30:14.960 --> 00:30:18.560]  你們這班門徒去做見證
[00:30:18.560 --> 00:30:20.560]  我們是信奉神不是信奉人
[00:30:20.560 --> 00:30:23.080]  動力在哪裏
[00:30:23.080 --> 00:30:27.680]  原來聖靈已經在我們心裏面的時候
[00:30:27.680 --> 00:30:29.680]  我們就跟隨聖靈的帶領
[00:30:29.680 --> 00:30:32.480]  聖靈會兼顧我們的心去做
[00:30:32.480 --> 00:30:36.680]  他引領我們去做
[00:30:36.680 --> 00:30:38.240]  求神幫助我們
[00:30:38.240 --> 00:30:39.880]  我們去侍奉的時候
[00:30:39.880 --> 00:30:41.880]  不要在侍奉當中
[00:30:41.880 --> 00:30:45.120]  我們是要拿著一個僕人的心腸
[00:30:45.120 --> 00:30:50.040]  去服侍有個謙卑柔和謙卑的心態去做
[00:30:50.040 --> 00:30:53.240]  我們希望大家都是拿著這個經文說
[00:30:53.240 --> 00:30:56.080]  人子例並不是要受人的服侍
[00:30:56.080 --> 00:30:57.680]  乃是要服侍人
[00:30:57.680 --> 00:31:01.200]  並且要捨命作多人的屬駕
[00:31:01.200 --> 00:31:04.360]  我們隨著聖靈的帶領去侍奉神
[00:31:04.360 --> 00:31:08.280]  我們拿著聖靈的帶領去走進人群當中
[00:31:08.280 --> 00:31:11.360]  在感謝神在福音中心的侍功當中
[00:31:11.360 --> 00:31:13.760]  三年前我們由禱告開始
[00:31:13.760 --> 00:31:17.720]  有一班同工一同去參與
[00:31:17.720 --> 00:31:20.720]  邀請大家一同去做
[00:31:20.720 --> 00:31:22.480]  很多事情都沒有做過
[00:31:22.480 --> 00:31:24.320]  你真的不是吧
[00:31:24.320 --> 00:31:31.280]  你去籌罐頭或者去服侍
[00:31:31.280 --> 00:31:31.880]  不是吧
[00:31:31.880 --> 00:31:34.720]  我們本身都有很多有需要的弟兄姊妹
[00:31:34.720 --> 00:31:37.600]  還要我自己去捐罐頭、捐食物
[00:31:37.600 --> 00:31:39.960]  我自己都需要幫助
[00:31:39.960 --> 00:31:42.560]  又去捐又去服侍
[00:31:42.560 --> 00:31:44.080]  自己需要被幫助
[00:31:44.080 --> 00:31:45.200]  但都要去服侍
[00:31:45.200 --> 00:31:46.840]  反而要服侍那班人
[00:31:46.840 --> 00:31:48.440]  接著又說掃樹葉
[00:31:48.440 --> 00:31:49.040]  不是吧
[00:31:49.040 --> 00:31:52.120]  我自己整個後園都掃了一堆樹葉
[00:31:52.120 --> 00:31:53.640]  我都應付不來
[00:31:53.640 --> 00:31:55.160]  還要去服侍人
[00:31:55.160 --> 00:31:56.600]  不是吧
[00:31:56.600 --> 00:31:58.760]  又冷
[00:31:58.760 --> 00:32:00.120]  剛剛冷完又下完雪
[00:32:00.120 --> 00:32:01.000]  不知道大風還沒來
[00:32:01.000 --> 00:32:02.600]  都不知道什麼時候可以做得到
[00:32:02.600 --> 00:32:03.240]  不是吧
[00:32:03.240 --> 00:32:04.880]  又去服侍
[00:32:04.880 --> 00:32:08.680]  你想想那裡都真的很多
[00:32:08.680 --> 00:32:11.800]  真的想起來又要趕數
[00:32:11.800 --> 00:32:13.080]  又要掛位又要押位
[00:32:13.080 --> 00:32:15.800]  又要怎樣去安排時間
[00:32:15.800 --> 00:32:20.720]  又要參與又搞不定
[00:32:20.720 --> 00:32:21.720]  求聖靈帶領
[00:32:21.720 --> 00:32:23.320]  求聖靈幫助我們
[00:32:23.320 --> 00:32:25.760]  因為聖靈教導我們
[00:32:25.760 --> 00:32:26.840]  去引領我們
[00:32:26.840 --> 00:32:28.960]  去走前面的道路的時候
[00:32:28.960 --> 00:32:31.720]  我們就會走得鬆
[00:32:31.720 --> 00:32:33.360]  所以第二點就是
[00:32:33.360 --> 00:32:36.200]  我們承受門徒使命
[00:32:36.200 --> 00:32:39.280]  我們做一個承受使命的門徒的時候
[00:32:39.280 --> 00:32:40.400]  第一點就是說
[00:32:40.400 --> 00:32:44.200]  我們真的要全心去讓人認識主耶穌基督
[00:32:44.200 --> 00:32:48.400]  第二我們要藉著聖靈去改變我們
[00:32:48.400 --> 00:32:51.720]  我們之前是憑血氣
[00:32:51.720 --> 00:32:53.040]  經常都想到自己
[00:32:53.040 --> 00:32:55.080]  想到自己的需要
[00:32:55.080 --> 00:32:56.200]  自己的需要先走
[00:32:56.200 --> 00:32:57.880]  自己的感受
[00:32:57.880 --> 00:32:59.520]  自己的恐懼
[00:32:59.520 --> 00:33:02.400]  自己的憤怒
[00:33:02.400 --> 00:33:04.480]  來掌管我們生命
[00:33:04.480 --> 00:33:06.600]  這是我們之前的事
[00:33:06.600 --> 00:33:09.560]  但是現在我們就讓聖靈去掌管我們生命的時候
[00:33:09.560 --> 00:33:10.800]  在我們心裡面
[00:33:10.800 --> 00:33:15.200]  因為神已經差派了聖靈住在我們裡面
[00:33:15.200 --> 00:33:19.480]  所以我們是從內而外的被改變
[00:33:19.480 --> 00:33:20.520]  我們不是靠行為
[00:33:20.520 --> 00:33:23.040]  我們做這些事情就改變我們生命
[00:33:23.040 --> 00:33:24.320]  不是的
[00:33:24.320 --> 00:33:26.640]  我們要先讓聖靈掌管我們裡面
[00:33:26.640 --> 00:33:27.240]  聖靈
[00:33:27.240 --> 00:33:28.640]  我們相信主那一刻
[00:33:28.640 --> 00:33:30.080]  聖靈已經在裡面
[00:33:30.080 --> 00:33:33.360]  我們不可以再抑壓聖靈的引領
[00:33:33.360 --> 00:33:36.040]  我們不可以再在那裡
[00:33:36.040 --> 00:33:39.160]  聽不到 聽不到 我聽不到
[00:33:39.160 --> 00:33:40.080]  為什麼聽得到
[00:33:40.080 --> 00:33:43.000]  我們跟神的關係要繼續加深
[00:33:43.000 --> 00:33:45.960]  我們要讓聖靈去改變我們
[00:33:45.960 --> 00:33:48.520]  從內心開始
[00:33:48.520 --> 00:33:51.080]  影響到我們的言語行為
[00:33:51.080 --> 00:33:53.480]  為主做一個見證
[00:33:53.480 --> 00:33:54.560]  所以我期望大家
[00:33:54.560 --> 00:33:55.760]  我們今天
[00:33:55.760 --> 00:34:00.040]  去到《馬可福音》最後一章的經文
[00:34:00.040 --> 00:34:02.400]  原來看到縱門徒
[00:34:02.400 --> 00:34:05.080]  不是好像我們社區當中
[00:34:05.080 --> 00:34:08.640]  好像當時的羅馬 希臘的環境當中
[00:34:08.640 --> 00:34:11.800]  老師學生的關係那麼簡單
[00:34:11.800 --> 00:34:15.680]  我們在縱門徒是有一個使命
[00:34:15.680 --> 00:34:20.320]  我們的使命就是將耶穌在十字架上
[00:34:20.320 --> 00:34:23.240]  為我們眾人的過犯
[00:34:23.240 --> 00:34:27.600]  而被釘死 流血
[00:34:27.600 --> 00:34:31.600]  埋葬 升天之後
[00:34:31.600 --> 00:34:33.720]  聖靈降臨在我們心裡面
[00:34:33.720 --> 00:34:36.160]  引領我們走這個
[00:34:36.160 --> 00:34:38.520]  信靠主的道路的生命當中
[00:34:38.520 --> 00:34:39.800]  去榮耀神
[00:34:39.800 --> 00:34:41.920]  所以我存著這個使命
[00:34:41.920 --> 00:34:43.280]  去將福音分享
[00:34:43.280 --> 00:34:46.800]  存著這個使命去詛咒門徒
[00:34:46.800 --> 00:34:48.920]  這就是我們的使命
[00:34:48.920 --> 00:34:52.200]  期望大家從《馬可福音》可以看到
[00:34:52.200 --> 00:34:56.320]  我們要一同去接受這個使命
[00:34:56.320 --> 00:34:59.680]  去將榮耀歸給我們天上的伯父
[00:34:59.680 --> 00:35:03.960]  歸給已經升天復活的主耶穌基督
[00:35:03.960 --> 00:35:10.600]  我們感謝我們生命當中有主耶穌基督
[00:35:10.600 --> 00:35:16.240]  我們一同低頭祈禱和領受神的祝福
[00:35:16.240 --> 00:35:19.440]  實在是我們感謝你
[00:35:19.440 --> 00:35:25.120]  因為你接著主耶穌基督設下了救恩的計劃
[00:35:25.120 --> 00:35:27.480]  我們因著信而能夠清義
[00:35:27.480 --> 00:35:30.440]  這個恩典是何等的大
[00:35:30.440 --> 00:35:34.000]  我們感謝你帶領主內的弟兄姊妹
[00:35:34.000 --> 00:35:38.400]  一同在T4C教會裡面
[00:35:38.400 --> 00:35:42.440]  一同去敬拜 一同去侍奉神
[00:35:42.440 --> 00:35:44.400]  求神去幫助我們
[00:35:44.400 --> 00:35:48.080]  求聖靈去引領我們
[00:35:48.080 --> 00:35:51.120]  在屬靈的路程上面
[00:35:51.120 --> 00:35:53.720]  靠著你一同去走
[00:35:53.720 --> 00:35:57.640]  從你的話語當中我們得到鼓勵
[00:35:57.640 --> 00:36:00.840]  因為你的話語是永遠不變
[00:36:00.840 --> 00:36:03.040]  因為你是永遠不變的神
[00:36:03.040 --> 00:36:05.640]  你的話語是何等的美
[00:36:05.640 --> 00:36:09.480]  你的計劃永遠是最好的計劃
[00:36:09.480 --> 00:36:11.600]  求神幫助我們眾人
[00:36:11.600 --> 00:36:13.400]  幫助我們主內的弟兄姊妹
