
[00:00:00.000 --> 00:00:02.000]  各位靈姐妹早晨
[00:21:43.760 --> 00:21:45.280]  蘇牧師說得很有趣
[00:21:45.280 --> 00:21:48.760]  他說雖然生產是痛的
[00:21:48.760 --> 00:21:51.400]  但是對於母親來說
[00:21:51.400 --> 00:21:53.920]  她們不單止無所畏懼
[00:21:53.920 --> 00:22:02.760]  甚至乎有時還期待著那些陣痛
[00:22:02.760 --> 00:22:06.000]  他說因為每一次的陣痛發生
[00:22:06.000 --> 00:22:14.320]  表明了新生命降臨的時刻又在近
[00:22:14.320 --> 00:22:18.800]  我們的上帝是不爽約的主
[00:22:18.800 --> 00:22:25.960]  故此我們只管將那些先前奉主明說話的先知
[00:22:25.960 --> 00:22:30.120]  他們能夠受苦、能夠忍耐的情操
[00:22:30.120 --> 00:22:32.240]  我們以他們為榜樣
[00:22:32.240 --> 00:22:36.040]  因為上帝允許能夠忍耐的人
[00:22:36.040 --> 00:22:41.160]  他們終極是有福的
[00:22:41.160 --> 00:22:46.400]  在這裡跟大家介紹一句英文的諺語
[00:22:46.400 --> 00:22:54.560]  這句英文諺語就是「Patience of Job」
[00:22:54.560 --> 00:22:57.160]  「Patience」的意思是忍耐
[00:22:57.160 --> 00:22:58.920]  「Job」的意思
[00:22:58.920 --> 00:23:02.160]  都好像聽過「Job market」
[00:23:02.160 --> 00:23:05.960]  就是找工作的那些
[00:23:05.960 --> 00:23:11.200]  其實這句的意思是極度的忍耐的意思
[00:23:11.200 --> 00:23:15.720]  而這裡所提的「Job」並不是工作
[00:23:15.720 --> 00:23:19.440]  「Job」其實是若白的名字
[00:23:19.440 --> 00:23:22.680]  若白的英文名字就是J-O-B
[00:23:22.680 --> 00:23:25.360]  好像正式讀作「Job」
[00:23:25.360 --> 00:23:29.360]  並不是拼音「Job」
[00:23:29.360 --> 00:23:32.280]  無論如何,這個「若白的忍耐」
[00:23:32.280 --> 00:23:34.360]  其實在英文的諺語裡面
[00:23:34.360 --> 00:23:37.920]  大家都知道是一個極度的忍耐
[00:23:37.920 --> 00:23:41.520]  如果大家了解一下
[00:23:41.520 --> 00:23:47.000]  「若白記」其實就是記載這位「Job」的故事
[00:23:47.000 --> 00:23:50.560]  最初撒旦對若白的虔誠
[00:23:50.560 --> 00:23:53.960]  這個義人他的虔誠表示懷疑
[00:23:53.960 --> 00:24:00.680]  他認為如果上帝撤回對若白所有的保護的話
[00:24:00.680 --> 00:24:05.880]  若白必定會離棄上帝
[00:24:05.880 --> 00:24:06.720]  於是爺爺就說
[00:24:06.720 --> 00:24:09.680]  「好啊,那你就拿走他的東西吧」
[00:24:09.680 --> 00:24:12.280]  「不過你不要拿走他的性命」
[00:24:12.280 --> 00:24:16.600]  於是乎,若白一直失去所有的生畜
[00:24:16.600 --> 00:24:18.760]  他的僕人被殺害
[00:24:18.760 --> 00:24:21.600]  而且十個子女都沒有了
[00:24:21.600 --> 00:24:24.880]  他身上也都長滿了毒瘡
[00:24:24.880 --> 00:24:30.120]  一個義人,一個大地主突然間變成一無所有
[00:24:30.120 --> 00:24:31.360]  他這樣的遭遇
[00:24:31.360 --> 00:24:34.920]  如果不是有極度的忍耐的話
[00:24:34.920 --> 00:24:38.120]  真的很難熬下去
[00:24:38.120 --> 00:24:41.360]  雖然若白先後失去了財產和兒女
[00:24:41.360 --> 00:24:43.440]  身上長滿毒瘡
[00:24:43.440 --> 00:24:47.560]  而且之後說他跟朋友的對談當中
[00:24:47.560 --> 00:24:53.360]  若白的心情充滿了抗拒、問題甚至挑戰
[00:24:53.360 --> 00:24:56.320]  不過去到最後四十多章之後
[00:24:56.320 --> 00:25:01.840]  當他親眼見到上帝之後
[00:25:01.840 --> 00:25:05.760]  他就撤回了向上帝提出的挑戰
[00:25:05.760 --> 00:25:08.760]  而這一刻,上帝也都在他朋友面前
[00:25:08.760 --> 00:25:12.600]  肯定若白是一個義人
[00:25:12.600 --> 00:25:16.880]  若白最終也沒有拒絕上帝
[00:25:16.880 --> 00:25:18.440]  放下他的信仰
[00:25:18.440 --> 00:25:21.560]  他堅忍到底
[00:25:21.560 --> 00:25:27.800]  這就是雅各書在第十一節最後提出的人物
[00:25:27.800 --> 00:25:30.400]  若白的故事
[00:25:30.400 --> 00:25:33.880]  透過若白的忍耐和主給他的結局
[00:25:33.880 --> 00:25:36.120]  雅各要告訴我們
[00:25:36.120 --> 00:25:37.960]  我們等待的這位上帝
[00:25:37.960 --> 00:25:41.320]  其實他是充滿了憐憫和慈悲的
[00:25:41.320 --> 00:25:46.560]  他一定一定絕對不會讓我們白等的
[00:25:46.560 --> 00:25:48.760]  因此我們作為信徒
[00:25:48.760 --> 00:25:53.360]  我們可以無所畏懼地繼續等下去
[00:25:53.360 --> 00:26:01.200]  即使我們覺得消耗的東西越來越高
[00:26:01.200 --> 00:26:05.800]  即是我們的忍耐度越來越低
[00:26:05.800 --> 00:26:09.680]  我們要等的東西開始覺得等不到
[00:26:09.680 --> 00:26:12.280]  但他卻說我們都要繼續堅忍下去
[00:26:12.280 --> 00:26:16.240]  因為我們的主是值得我們去等的
[00:26:16.240 --> 00:26:18.280]  千萬不要放棄
[00:26:18.280 --> 00:26:21.840]  因為祂從來都不放棄我們
[00:26:21.840 --> 00:26:27.040]  而如果我們的等的角色是上帝的話
[00:26:27.040 --> 00:26:33.000]  我們這個等就真的一定有盼望的忍耐
[00:26:33.000 --> 00:26:35.280]  親愛的兄弟姐妹
[00:26:35.280 --> 00:26:38.640]  在你的信仰歷程當中
[00:26:38.640 --> 00:26:41.960]  有沒有試過一些的質疑
[00:26:41.960 --> 00:26:45.120]  甚至乎挫敗呢
[00:26:45.120 --> 00:26:52.600]  或許事情真的未如你所料地發生
[00:26:52.600 --> 00:26:54.760]  甚至乎你有時會懷疑
[00:26:54.760 --> 00:27:00.040]  我是否放棄信仰會更好呢
[00:27:00.040 --> 00:27:08.520]  前一星期我太太在這裡分享我們的見證
[00:27:08.520 --> 00:27:15.320]  我當然希望十月懷胎之後生出來的嬰兒
[00:27:15.320 --> 00:27:18.240]  是健健康康的
[00:27:18.240 --> 00:27:21.720]  但當出來之後
[00:27:21.720 --> 00:27:25.720]  經過兩年多她一句話都不說
[00:27:25.720 --> 00:27:35.120]  並且在評估之後
[00:27:35.120 --> 00:27:41.200]  說她有自閉症傾向的時候
[00:27:41.200 --> 00:27:43.920]  其實真的很難受
[00:27:43.920 --> 00:27:49.280]  究竟我們的上帝是否真的充滿憐憫和慈悲呢
[00:27:49.280 --> 00:27:54.640]  我是否能夠等到她有一天會開口說話呢
[00:27:54.640 --> 00:28:01.240]  當時的忍耐真的很重要
[00:28:01.240 --> 00:28:02.960]  阿哥書告訴我們
[00:28:02.960 --> 00:28:08.320]  即使我們面對的情況是多艱難
[00:28:08.320 --> 00:28:13.800]  依然要學農夫、學先知、學藥伯
[00:28:13.800 --> 00:28:15.240]  堅持下去
[00:28:15.240 --> 00:28:17.280]  求主堅固我們的心
[00:28:17.280 --> 00:28:20.680]  並且在等待和忍耐期間
[00:28:20.680 --> 00:28:27.360]  不要彼此埋怨
[00:28:27.360 --> 00:28:29.120]  弟兄姊妹
[00:28:29.120 --> 00:28:31.320]  我在這裡挑戰大家
[00:28:31.320 --> 00:28:36.160]  如果你也因為某些情況而在等待
[00:28:36.160 --> 00:28:41.120]  並且已經等待到你開始忍耐的時候
[00:28:41.120 --> 00:28:44.640]  如果你在等待上帝的話
[00:28:44.640 --> 00:28:49.280]  我希望你能夠堅守你等待的心
[00:28:49.280 --> 00:28:51.440]  我希望在等待的當中
[00:28:51.440 --> 00:28:54.960]  你能夠不要跟其他人
[00:28:54.960 --> 00:28:57.280]  尤其是家人
[00:28:57.280 --> 00:29:01.280]  包括梁法堂的弟兄姊妹
[00:29:01.280 --> 00:29:05.720]  不要彼此埋怨
[00:29:05.720 --> 00:29:08.560]  更加我挑戰大家
[00:29:08.560 --> 00:29:10.920]  不僅不彼此埋怨
[00:29:10.920 --> 00:29:13.960]  我們還要彼此相愛
[00:29:13.960 --> 00:29:15.160]  要記住
[00:29:15.160 --> 00:29:18.760]  可忍就能夠可樂
[00:29:18.760 --> 00:29:20.960]  願榮耀歸給我們在天上的父
