
[00:00:00.000 --> 00:00:03.980]  題目是「人的智慧與神的智慧」
[00:15:32.840 --> 00:15:33.840]  神中最軟
[00:15:33.840 --> 00:15:36.840]  他父母生我照顧我就OK
[00:15:36.840 --> 00:15:39.840]  對他孝順都沒辦法
[00:15:39.840 --> 00:15:41.840]  不孝順就被人罵
[00:15:41.840 --> 00:15:42.840]  孝順一下他
[00:15:42.840 --> 00:15:44.840]  為什麼還要記住爺爺
[00:15:44.840 --> 00:15:46.840]  為什麼還要記住什麼祖先
[00:15:46.840 --> 00:15:48.840]  為什麼要記住我是什麼人
[00:15:48.840 --> 00:15:50.840]  為什麼要這樣呢
[00:15:50.840 --> 00:15:52.840]  但相反是這樣
[00:15:52.840 --> 00:15:53.840]  如果你不是這樣呢
[00:15:53.840 --> 00:15:55.840]  我們就會有句說話
[00:15:55.840 --> 00:15:57.840]  不孝
[00:15:57.840 --> 00:15:59.840]  忘恩負義
[00:15:59.840 --> 00:16:03.840]  祖先都不認
[00:16:03.840 --> 00:16:06.840]  我們中國人的好的傳統都會這樣
[00:16:06.840 --> 00:16:07.840]  所以神中最軟
[00:16:07.840 --> 00:16:09.840]  起碼你知道
[00:16:09.840 --> 00:16:10.840]  你從何而來
[00:16:10.840 --> 00:16:12.840]  你是什麼家族
[00:16:12.840 --> 00:16:14.840]  譬如我姓陳
[00:16:14.840 --> 00:16:15.840]  姓陳是什麼人
[00:16:15.840 --> 00:16:16.840]  大概之下
[00:16:16.840 --> 00:16:18.840]  都尊重
[00:16:18.840 --> 00:16:20.840]  尊敬這些祖先
[00:16:20.840 --> 00:16:24.840]  他們的來源
[00:16:24.840 --> 00:16:26.840]  紀念他們
[00:16:26.840 --> 00:16:28.840]  那叫做好
[00:16:28.840 --> 00:16:31.840]  我有時候就會問
[00:16:31.840 --> 00:16:33.840]  你追了多少代
[00:16:33.840 --> 00:16:36.840]  其實我們心結論
[00:16:36.840 --> 00:16:38.840]  如果想起你的祖先
[00:16:38.840 --> 00:16:39.840]  你的先人
[00:16:39.840 --> 00:16:41.840]  你想到有四代
[00:16:41.840 --> 00:16:43.840]  五代你都很厲害
[00:16:43.840 --> 00:16:45.840]  一般來說
[00:16:45.840 --> 00:16:47.840]  你真的記得你爸爸
[00:16:47.840 --> 00:16:49.840]  再過爸爸
[00:16:49.840 --> 00:16:51.840]  都可能不知道他叫什麼名字
[00:16:51.840 --> 00:16:53.840]  除非你真的在我族土寫下
[00:16:53.840 --> 00:16:55.840]  所謂神中最軟
[00:16:55.840 --> 00:16:57.840]  你追了多少代
[00:16:57.840 --> 00:16:59.840]  起碼都追了兩三代
[00:16:59.840 --> 00:17:01.840]  如果不再追上去
[00:17:01.840 --> 00:17:03.840]  那是不是真的不好呢
[00:17:03.840 --> 00:17:06.840]  我們神中最軟
[00:17:06.840 --> 00:17:07.840]  其實最重要一樣
[00:17:07.840 --> 00:17:09.840]  按這個概念去想
[00:17:09.840 --> 00:17:11.840]  你追回哪一個
[00:17:11.840 --> 00:17:14.840]  是創造天地
[00:17:14.840 --> 00:17:15.840]  創造人類
[00:17:15.840 --> 00:17:17.840]  一直下來
[00:17:17.840 --> 00:17:18.840]  即是我們的神
[00:17:18.840 --> 00:17:20.840]  即是我們聖經裏面
[00:17:20.840 --> 00:17:22.840]  一直傳講的那個神
[00:17:22.840 --> 00:17:24.840]  你要認回祂
[00:17:24.840 --> 00:17:26.840]  很多人就是說
[00:17:26.840 --> 00:17:28.840]  我認回一兩代
[00:17:28.840 --> 00:17:30.840]  那個不理的了
[00:17:30.840 --> 00:17:33.840]  其實最重要是你認回
[00:17:33.840 --> 00:17:35.840]  這個創造天地
[00:17:35.840 --> 00:17:37.840]  萬物創造我們
[00:17:37.840 --> 00:17:38.840]  救贖我們
[00:17:38.840 --> 00:17:39.840]  愛我們
[00:17:39.840 --> 00:17:41.840]  現今仍然天天看顧我們
[00:17:41.840 --> 00:17:42.840]  這位神
[00:17:42.840 --> 00:17:43.840]  做回祂的兒女
[00:17:43.840 --> 00:17:44.840]  認回祂
[00:17:44.840 --> 00:17:45.840]  這個是最重要
[00:17:45.840 --> 00:17:48.840]  所以在這樣的關係下
[00:17:48.840 --> 00:17:49.840]  我們祈禱
[00:17:49.840 --> 00:17:51.840]  所以不是一個
[00:17:51.840 --> 00:17:52.840]  慈悲太
[00:17:52.840 --> 00:17:55.840]  臨急落榜才拔出來
[00:17:55.840 --> 00:17:56.840]  所以你見到剛才說
[00:17:56.840 --> 00:17:59.840]  很多人的智慧都很厲害
[00:17:59.840 --> 00:18:00.840]  即是想得很好
[00:18:00.840 --> 00:18:02.840]  但是神的智慧
[00:18:02.840 --> 00:18:05.840]  才是最高超最原始
[00:18:05.840 --> 00:18:07.840]  在真言裏面
[00:18:07.840 --> 00:18:09.840]  有一句
[00:18:09.840 --> 00:18:10.840]  一節
[00:18:10.840 --> 00:18:12.840]  大家應該很熟的
[00:18:12.840 --> 00:18:15.840]  叫敬畏瑤華
[00:18:15.840 --> 00:18:18.840]  是智慧的開端
[00:18:18.840 --> 00:18:22.840]  認識智性者便是聰明
[00:18:22.840 --> 00:18:24.840]  即是我們對這個神
[00:18:24.840 --> 00:18:26.840]  我們有一個敬畏的心
[00:18:26.840 --> 00:18:28.840]  你就開始有智慧
[00:18:28.840 --> 00:18:29.840]  明白嗎
[00:18:29.840 --> 00:18:31.840]  所以有些人
[00:18:31.840 --> 00:18:32.840]  不認識神
[00:18:32.840 --> 00:18:34.840]  不敬畏這個神
[00:18:34.840 --> 00:18:37.840]  他其實多厲害都沒有智慧
[00:18:37.840 --> 00:18:39.840]  你比他更有智慧
[00:18:39.840 --> 00:18:42.840]  再去認識他多些
[00:18:42.840 --> 00:18:44.840]  你就聰明
[00:18:44.840 --> 00:18:46.840]  聖經裏面有很多教導
[00:18:46.840 --> 00:18:48.840]  原來神喜歡我們怎樣做
[00:18:48.840 --> 00:18:51.840]  原來神不喜歡我們怎樣
[00:18:51.840 --> 00:18:53.840]  你看了你就跟從
[00:18:53.840 --> 00:18:54.840]  你就遵從
[00:18:54.840 --> 00:18:55.840]  你就聰明
[00:18:55.840 --> 00:18:57.840]  你就有智慧
[00:18:57.840 --> 00:18:58.840]  是嗎
[00:18:58.840 --> 00:18:59.840]  可以很簡單
[00:18:59.840 --> 00:19:01.840]  人的智慧都是來自神
[00:19:01.840 --> 00:19:03.840]  你看很多科學界裏面
[00:19:03.840 --> 00:19:05.840]  很多偉大的發明
[00:19:05.840 --> 00:19:07.840]  都有人講過
[00:19:07.840 --> 00:19:08.840]  你一知
[00:19:08.840 --> 00:19:09.840]  相機
[00:19:09.840 --> 00:19:10.840]  相機
[00:19:10.840 --> 00:19:11.840]  那些人
[00:19:11.840 --> 00:19:12.840]  就見到人的眼
[00:19:12.840 --> 00:19:13.840]  嘩 為甚麼可以這樣呢
[00:19:13.840 --> 00:19:15.840]  就模仿這個構造
[00:19:15.840 --> 00:19:17.840]  就做了個相機出來
[00:19:17.840 --> 00:19:18.840]  做到今天
[00:19:18.840 --> 00:19:19.840]  那些相機的結構
[00:19:19.840 --> 00:19:22.840]  都離不開我們眼睛的結構
[00:19:22.840 --> 00:19:24.840]  有個瞳孔
[00:19:24.840 --> 00:19:25.840]  放大放小
[00:19:25.840 --> 00:19:26.840]  有個晶片
[00:19:26.840 --> 00:19:28.840]  就去伸縮
[00:19:28.840 --> 00:19:30.840]  都是這樣
[00:19:30.840 --> 00:19:33.840]  就是抄神的智慧
[00:19:33.840 --> 00:19:34.840]  雷達
[00:19:34.840 --> 00:19:35.840]  聽過了
[00:19:35.840 --> 00:19:36.840]  雷達
[00:19:36.840 --> 00:19:37.840]  那些人
[00:19:37.840 --> 00:19:39.840]  被蝙蝠看法了
[00:19:39.840 --> 00:19:41.840]  就做了雷達出來
[00:19:41.840 --> 00:19:42.840]  飛機
[00:19:42.840 --> 00:19:43.840]  最明顯
[00:19:43.840 --> 00:19:44.840]  這隻小鳥
[00:19:44.840 --> 00:19:45.840]  拍一拍
[00:19:45.840 --> 00:19:46.840]  會飛的
[00:19:46.840 --> 00:19:48.840]  當然有很多研究
[00:19:48.840 --> 00:19:49.840]  但那個智慧
[00:19:49.840 --> 00:19:52.840]  都是從神到雷達
[00:19:52.840 --> 00:19:53.840]  還有一樣
[00:19:53.840 --> 00:19:54.840]  可能你不講你不知道
[00:19:54.840 --> 00:19:56.840]  如果我給你做一艘船
[00:19:56.840 --> 00:19:58.840]  我們去拍電影的那些船
[00:19:58.840 --> 00:20:01.840]  頭是尖的
[00:20:01.840 --> 00:20:02.840]  尖的
[00:20:02.840 --> 00:20:04.840]  為甚麼
[00:20:04.840 --> 00:20:05.840]  因為那些水
[00:20:05.840 --> 00:20:07.840]  沖開那些水
[00:20:07.840 --> 00:20:10.840]  這個就是最早期那些人
[00:20:10.840 --> 00:20:11.840]  做那些船
[00:20:11.840 --> 00:20:12.840]  細小的你不留意的
[00:20:12.840 --> 00:20:14.840]  很大隻的那些
[00:20:14.840 --> 00:20:16.840]  他們就說原來不行
[00:20:16.840 --> 00:20:18.840]  這樣尖的
[00:20:18.840 --> 00:20:19.840]  走起來
[00:20:19.840 --> 00:20:21.840]  不暢順
[00:20:21.840 --> 00:20:23.840]  又浪費能源
[00:20:23.840 --> 00:20:24.840]  終於
[00:20:24.840 --> 00:20:25.840]  你知不知道
[00:20:25.840 --> 00:20:27.840]  平時你看不到那些船
[00:20:27.840 --> 00:20:28.840]  坐了一點點進水
[00:20:28.840 --> 00:20:29.840]  你看不到
[00:20:29.840 --> 00:20:30.840]  原來
[00:20:30.840 --> 00:20:33.840]  剛剛在水下面的位置
[00:20:33.840 --> 00:20:35.840]  那艘船不是尖的
[00:20:35.840 --> 00:20:37.840]  是圓的
[00:20:37.840 --> 00:20:39.840]  一個圓頭
[00:20:39.840 --> 00:20:41.840]  你有沒有留意那些船
[00:20:41.840 --> 00:20:43.840]  如果上了船路的時候
[00:20:43.840 --> 00:20:45.840]  上面好像尖
[00:20:45.840 --> 00:20:46.840]  在尖的下面
[00:20:46.840 --> 00:20:50.840]  有一個圓的圓頭
[00:20:50.840 --> 00:20:52.840]  真的
[00:20:52.840 --> 00:20:53.840]  很早
[00:20:53.840 --> 00:20:54.840]  原來這樣走的時候
[00:20:54.840 --> 00:20:55.840]  那些水
[00:20:55.840 --> 00:20:56.840]  水流
[00:20:56.840 --> 00:20:58.840]  就被撞開了
[00:20:58.840 --> 00:21:00.840]  走得很暢順
[00:21:00.840 --> 00:21:01.840]  原來那些人
[00:21:01.840 --> 00:21:02.840]  又怎樣想出來的
[00:21:02.840 --> 00:21:04.840]  就看到一隻海豚
[00:21:04.840 --> 00:21:06.840]  為甚麼海豚流水這麼快
[00:21:06.840 --> 00:21:08.840]  為甚麼海豚的形狀是這樣的
[00:21:08.840 --> 00:21:10.840]  經過一些試驗
[00:21:10.840 --> 00:21:11.840]  實驗
[00:21:11.840 --> 00:21:12.840]  計數
[00:21:12.840 --> 00:21:14.840]  就發覺原來這個
[00:21:14.840 --> 00:21:16.840]  才是方法
[00:21:16.840 --> 00:21:17.840]  那個智慧
[00:21:17.840 --> 00:21:18.840]  你知不知道
[00:21:18.840 --> 00:21:19.840]  神一早創造
[00:21:19.840 --> 00:21:20.840]  海豚就是這樣
[00:21:20.840 --> 00:21:21.840]  那個智慧就是那個理
[00:21:21.840 --> 00:21:22.840]  所以我想講
[00:21:22.840 --> 00:21:24.840]  精簡地告訴大家
[00:21:24.840 --> 00:21:26.840]  人我們有很多智慧
[00:21:26.840 --> 00:21:27.840]  都很厲害的
[00:21:27.840 --> 00:21:29.840]  但是你要知道
[00:21:29.840 --> 00:21:30.840]  這個智慧
[00:21:30.840 --> 00:21:32.840]  其實都是全神而來
[00:21:32.840 --> 00:21:34.840]  你真的想要有智慧
[00:21:34.840 --> 00:21:35.840]  你認識這個神
[00:21:35.840 --> 00:21:36.840]  你敬畏這個神
[00:21:36.840 --> 00:21:38.840]  你歸回祂做祂的兒女
[00:21:38.840 --> 00:21:39.840]  信服在祂的帶領之下
[00:21:39.840 --> 00:21:40.840]  過你的人生
[00:21:40.840 --> 00:21:42.840]  那你就最有智慧
[00:21:42.840 --> 00:21:46.840]  在結束的時候
[00:21:46.840 --> 00:21:47.840]  有一段的真言
[00:21:47.840 --> 00:21:48.840]  有兩句
[00:21:48.840 --> 00:21:51.840]  我讀給大家聽
[00:21:51.840 --> 00:21:53.840]  是真言的八章
[00:21:53.840 --> 00:21:55.840]  第十節和第十一節
[00:21:55.840 --> 00:21:56.840]  它說
[00:21:56.840 --> 00:21:59.840]  你們當受我的教訓
[00:21:59.840 --> 00:22:01.840]  即是寫真言的人
[00:22:01.840 --> 00:22:03.840]  去代替神去講
[00:22:03.840 --> 00:22:05.840]  在神的課堂去講
[00:22:05.840 --> 00:22:08.840]  你們應當受我的教訓
[00:22:08.840 --> 00:22:09.840]  不要受白銀
[00:22:09.840 --> 00:22:11.840]  以前的白銀很珍貴
[00:22:11.840 --> 00:22:13.840]  即是財富
[00:22:13.840 --> 00:22:14.840]  財富你不要
[00:22:14.840 --> 00:22:15.840]  你受我的教訓更好
[00:22:15.840 --> 00:22:19.840]  寧願得知識勝過黃金
[00:22:19.840 --> 00:22:22.840]  寧願得知識勝過黃金
[00:22:22.840 --> 00:22:26.840]  因為智慧比珍珠更美
[00:22:26.840 --> 00:22:29.840]  一切可喜愛的都不足以美
[00:22:29.840 --> 00:22:31.840]  即是要得著這個智慧
[00:22:31.840 --> 00:22:34.840]  原來比起世上所有的物件
[00:22:34.840 --> 00:22:37.840]  你覺得有什麼好都不夠好
[00:22:37.840 --> 00:22:39.840]  這個智慧最好
[00:22:39.840 --> 00:22:40.840]  這個智慧是什麼
[00:22:40.840 --> 00:22:41.840]  剛才那兩節聖經
[00:22:41.840 --> 00:22:42.840]  記不記得
[00:22:42.840 --> 00:22:46.840]  敬畏耶和華是智慧的開端
[00:22:46.840 --> 00:22:49.840]  認識至聖者便是聰明
[00:22:49.840 --> 00:22:52.840]  所以你要敬畏這個神
[00:22:52.840 --> 00:22:53.840]  你要認識祂
[00:22:53.840 --> 00:22:55.840]  走在祂的道當中
[00:22:55.840 --> 00:22:57.840]  這個就是最大的智慧
[00:22:57.840 --> 00:23:00.840]  比起人間所有的智慧更高
[00:23:00.840 --> 00:23:04.840]  更加值得我們去追尋
[00:23:04.840 --> 00:23:07.840]  今日這篇道又是很特別
[00:23:07.840 --> 00:23:09.840]  講到這裡就完了
[00:23:09.840 --> 00:23:10.840]  希望大家記得
[00:23:10.840 --> 00:23:12.840]  這個人間的智慧
[00:23:12.840 --> 00:23:14.840]  是不比身的智慧
[00:23:14.840 --> 00:23:16.840]  我們敬畏這個神
[00:23:16.840 --> 00:23:17.840]  我們追尋祂
[00:23:17.840 --> 00:23:18.840]  認識祂
[00:23:18.840 --> 00:23:20.840]  過你的人生
[00:23:20.840 --> 00:23:21.840]  盡我們自己的能力
[00:23:21.840 --> 00:23:22.840]  做好自己
[00:23:22.840 --> 00:23:23.840]  其他交給祂
[00:23:23.840 --> 00:23:25.840]  那你就最有智慧
[00:23:25.840 --> 00:23:26.840]  身體祝福你
[00:23:26.840 --> 00:23:28.840]  我們祈禱
[00:23:28.840 --> 00:23:31.840]  七天福我們感謝祢
[00:23:31.840 --> 00:23:34.840]  感謝祢留下祢的說話
[00:23:34.840 --> 00:23:35.840]  讓我們知道
[00:23:35.840 --> 00:23:36.840]  認識祢
[00:23:36.840 --> 00:23:37.840]  敬畏祢
[00:23:37.840 --> 00:23:39.840]  跟隨祢
[00:23:39.840 --> 00:23:40.840]  才是最大的智慧
[00:23:40.840 --> 00:23:42.840]  最大的福氣
[00:23:42.840 --> 00:23:43.840]  我們很願意
[00:23:43.840 --> 00:23:47.840]  我們每一位都能夠有這個體見
[00:23:47.840 --> 00:23:50.840]  願意放下自己的所謂聰明
[00:23:50.840 --> 00:23:52.840]  去認識祢更多
[00:23:52.840 --> 00:23:53.840]  敬畏祢更多
[00:23:53.840 --> 00:23:55.840]  走在祢的旨意裡面
[00:23:55.840 --> 00:23:56.840]  過我們的人生
[00:23:56.840 --> 00:23:58.840]  盡我們的努力
[00:23:58.840 --> 00:23:59.840]  做好自己
[00:23:59.840 --> 00:24:02.840]  我們就倚靠神祢去帶領我們
[00:24:02.840 --> 00:24:04.840]  求主祢都讓我們有這個智慧
[00:24:04.840 --> 00:24:05.840]  去得著
[00:24:05.840 --> 00:24:09.840]  使祢喜悅我們前面的路
[00:24:09.840 --> 00:24:10.840]  祢帶領我們
[00:24:10.840 --> 00:24:11.840]  祝福我們
[00:24:11.840 --> 00:24:12.840]  多謝您聽祈禱
[00:24:12.840 --> 00:24:13.840]  父耶穌基督的名
[00:24:13.840 --> 00:24:14.840]  阿門
