
[00:00:00.000 --> 00:00:03.920]  今天講的題目就是「誰是我的鄰舍」
[00:17:48.520 --> 00:17:51.520]  可能同一個方向來到的時間
[00:17:51.520 --> 00:17:56.820]  看到有需要的人 視而不見
[00:17:56.820 --> 00:17:58.620]  上帝做我們
[00:17:58.620 --> 00:18:00.220]  正如我們中國古人說
[00:18:00.220 --> 00:18:03.420]  人皆有策引人之心
[00:18:03.420 --> 00:18:04.620]  當我們看到有需要的人
[00:18:04.620 --> 00:18:06.720]  我們自然的同情心
[00:18:06.720 --> 00:18:08.420]  是很自然會產生的
[00:18:08.420 --> 00:18:13.020]  不過兩個宗教領袖
[00:18:13.020 --> 00:18:18.020]  甚至乎很可能因為宗教的理由
[00:18:18.020 --> 00:18:21.020]  將策引人之心
[00:18:21.020 --> 00:18:25.020]  這個自然上帝給我們的反應
[00:18:25.020 --> 00:18:27.420]  消滅了
[00:18:27.420 --> 00:18:28.420]  我再說
[00:18:28.420 --> 00:18:30.420]  很可能因為宗教的理由
[00:18:30.420 --> 00:18:32.320]  將策引人之心
[00:18:32.320 --> 00:18:35.320]  自然的心消滅了
[00:18:35.320 --> 00:18:36.920]  所以繼續走
[00:18:36.920 --> 00:18:38.420]  為什麼這樣說呢
[00:18:38.420 --> 00:18:39.720]  雖然經文沒有直接說
[00:18:39.720 --> 00:18:40.920]  我們先有些推論
[00:18:40.920 --> 00:18:44.120]  第一 可能自身安全
[00:18:44.120 --> 00:18:45.620]  策可能還沒走
[00:18:45.620 --> 00:18:48.320]  你幫他會不會自己也有問題
[00:18:48.320 --> 00:18:49.520]  或者更大的可能
[00:18:49.520 --> 00:18:51.320]  這裡特別提到宗教的人士
[00:18:51.320 --> 00:18:52.420]  不是其他猶太人
[00:18:52.420 --> 00:18:54.820]  是祭司 統領美人
[00:18:54.820 --> 00:18:59.020]  當他照顧打到半死的人
[00:18:59.020 --> 00:19:01.220]  假如他真的死了
[00:19:01.220 --> 00:19:02.620]  根據《舊約律法》
[00:19:02.620 --> 00:19:04.120]  他接觸到屍體
[00:19:04.120 --> 00:19:05.620]  就是不結症了
[00:19:05.620 --> 00:19:08.220]  就是說未來他可能有七天的時間
[00:19:08.220 --> 00:19:10.920]  是不能夠去到聖殿侍奉的
[00:19:10.920 --> 00:19:12.620]  我幫一個人
[00:19:12.620 --> 00:19:15.720]  令到我不能夠侍奉神
[00:19:15.720 --> 00:19:17.820]  那上帝比較大
[00:19:17.820 --> 00:19:20.820]  所以我不照顧他
[00:19:20.820 --> 00:19:23.120]  是完全心安理得的
[00:19:23.120 --> 00:19:24.720]  如果真的這樣想
[00:19:24.720 --> 00:19:26.620]  就是用宗教的理由
[00:19:26.620 --> 00:19:28.220]  來消滅了
[00:19:28.220 --> 00:19:29.820]  一個上帝給人的
[00:19:29.820 --> 00:19:33.220]  一個自然關心人的本性
[00:19:33.220 --> 00:19:35.120]  但是相反來說
[00:19:35.120 --> 00:19:37.620]  有一個你看不起的薩瑪麗亞人
[00:19:37.620 --> 00:19:39.620]  薩瑪麗亞人因為種種的原因
[00:19:39.620 --> 00:19:40.320]  歷史上
[00:19:40.320 --> 00:19:43.020]  我不知道大家知不知道今天有薩瑪麗亞人
[00:19:43.020 --> 00:19:44.120]  大概不夠一千的人
[00:19:44.120 --> 00:19:45.820]  是很可憐的一個民族
[00:19:45.820 --> 00:19:51.320]  也都是很封閉的一群群體
[00:19:51.320 --> 00:19:53.020]  一個被人看不起的薩瑪麗亞人
[00:19:53.020 --> 00:19:55.620]  特別是猶太人看不起的薩瑪麗亞人
[00:19:55.620 --> 00:19:58.420]  聖經這裡形容得很仔細的
[00:19:58.420 --> 00:20:04.120]  他說他看見就動了慈心
[00:20:04.120 --> 00:20:07.520]  為什麼有時候我們經常要做一些短宣隊呢
[00:20:07.520 --> 00:20:08.720]  短宣隊其實
[00:20:08.720 --> 00:20:11.520]  我們能夠幫助宣教工作是很有限的
[00:20:11.520 --> 00:20:13.220]  反而幫我們自己而已
[00:20:13.220 --> 00:20:14.420]  因為我看見
[00:20:14.420 --> 00:20:17.220]  我親身經驗那種的感覺
[00:20:17.220 --> 00:20:19.920]  那種的影響是深很多的
[00:20:19.920 --> 00:20:23.520]  跟我們看見電影或者是聽見人說
[00:20:23.520 --> 00:20:26.720]  是有不同的那個感受的
[00:20:26.720 --> 00:20:28.120]  他看見了之後
[00:20:28.120 --> 00:20:30.220]  他就動了慈心
[00:20:30.220 --> 00:20:32.020]  就是說他不單止看到
[00:20:32.020 --> 00:20:33.720]  他心裡面也受影響
[00:20:33.720 --> 00:20:36.020]  這個是上帝做人一個很自然的反應
[00:20:36.020 --> 00:20:38.120]  當你看到一個有需要幫助的人
[00:20:38.120 --> 00:20:39.920]  你一定會有一個測忍之心
[00:20:39.920 --> 00:20:41.620]  有一個同情心
[00:20:41.620 --> 00:20:44.320]  但是問題就是很多人就停在這裡
[00:20:44.320 --> 00:20:45.820]  但是這個薩瑪麗亞人不是
[00:20:45.820 --> 00:20:48.520]  他還三十四節付諸行動
[00:20:48.520 --> 00:20:52.520]  聖經說他用油和酒倒在他的傷口上
[00:20:52.520 --> 00:20:55.120]  油大概是古今中外都是
[00:20:55.120 --> 00:20:56.020]  到現在都是
[00:20:56.020 --> 00:20:59.320]  大概是去瘀療傷的一種藥品
[00:20:59.320 --> 00:21:02.420]  酒是當時特別是在路途當中
[00:21:02.420 --> 00:21:06.420]  當時唯一可以消毒的一些工具
[00:21:06.420 --> 00:21:09.120]  幫他來包紮好傷口
[00:21:09.120 --> 00:21:11.420]  扶他上他自己的身口
[00:21:11.420 --> 00:21:14.420]  你知道這個可能比較有錢的人
[00:21:14.420 --> 00:21:15.520]  有自己的身口
[00:21:15.520 --> 00:21:18.520]  但是他讓他們去坐
[00:21:18.520 --> 00:21:20.820]  我讀了經文的時候
[00:21:20.820 --> 00:21:24.720]  我只想起我們教會有很多軟弱的地方
[00:21:24.720 --> 00:21:26.020]  教會有很多軟弱的地方
[00:21:26.020 --> 00:21:28.020]  這個人本來他自己騎著身口
[00:21:28.020 --> 00:21:29.920]  讓一個他不認識的人
[00:21:29.920 --> 00:21:32.020]  坐上他的交通工具
[00:21:32.020 --> 00:21:34.420]  要用今天所說
[00:21:34.420 --> 00:21:37.120]  我就經常回國內探訪教會
[00:21:37.120 --> 00:21:38.620]  久了之後
[00:21:38.620 --> 00:21:41.420]  你知道教會對你很客氣
[00:21:41.420 --> 00:21:43.420]  現在生活比較富庶
[00:21:43.420 --> 00:21:45.520]  很多人有車等等
[00:21:45.520 --> 00:21:47.120]  吃到你真的
[00:21:47.120 --> 00:21:51.720]  如果你去過國內交流就知道了
[00:21:51.720 --> 00:21:54.020]  通常回來都要減肥
[00:21:54.020 --> 00:21:56.920]  吃得是很誇張的
[00:21:56.920 --> 00:21:58.420]  因為我跟教會熟悉
[00:21:58.420 --> 00:22:01.120]  所有的電影節目都認識我
[00:22:01.120 --> 00:22:06.820]  一次我帶了一些神學生一起去教會
[00:22:06.820 --> 00:22:10.820]  一個很愛惜我的姊妹
[00:22:10.820 --> 00:22:13.220]  就駕車來接我
[00:22:13.220 --> 00:22:18.520]  打算去探訪一些農村的會友
[00:22:18.520 --> 00:22:20.020]  由於我們去的人比較多
[00:22:20.020 --> 00:22:21.520]  所以到時候很混亂的
[00:22:21.520 --> 00:22:22.520]  在早上分了
[00:22:22.520 --> 00:22:23.720]  你上哪一輛車
[00:22:23.720 --> 00:22:24.420]  那個上哪一輛車
[00:22:24.420 --> 00:22:26.220]  這樣就分好了
[00:22:26.220 --> 00:22:30.120]  最後我就上了另外一輛車
[00:22:30.120 --> 00:22:31.320]  準備開車了
[00:22:31.320 --> 00:22:35.620]  前面幾個神學生就上姊妹安排的車
[00:22:35.620 --> 00:22:37.520]  誰知道他們上車之後
[00:22:37.520 --> 00:22:39.420]  沒多久就下車
[00:22:39.420 --> 00:22:40.820]  走過來我的方向
[00:22:40.820 --> 00:22:41.920]  我覺得奇怪
[00:22:41.920 --> 00:22:42.920]  為什麼你不上車
[00:22:42.920 --> 00:22:45.620]  我準備走了 趕時間
[00:22:45.620 --> 00:22:47.120]  神學生就跟我說
[00:22:47.120 --> 00:22:49.320]  郭牧師 你坐在那裡
[00:22:49.320 --> 00:22:51.620]  我說為什麼
[00:22:51.620 --> 00:22:55.120]  他說因為這位預備招呼我的姊妹說
[00:22:55.120 --> 00:22:57.120]  你們是什麼人
[00:22:57.120 --> 00:22:57.820]  你上這輛車
[00:22:57.820 --> 00:23:02.320]  這輛車是給郭牧師坐的
[00:23:02.320 --> 00:23:04.520]  所以我就要乖乖地
[00:23:04.520 --> 00:23:06.420]  聽指示上去坐他的車
[00:23:06.420 --> 00:23:12.720]  神學生就幫我換了車
[00:23:12.720 --> 00:23:16.020]  關心
[00:23:16.020 --> 00:23:17.720]  我認識他就OK
[00:23:17.720 --> 00:23:19.320]  我尊重他OK
[00:23:19.320 --> 00:23:22.320]  我覺得他值得幫我OK
[00:23:22.320 --> 00:23:24.320]  我不認識的
[00:23:24.320 --> 00:23:26.920]  我覺得不值得幫助的
[00:23:26.920 --> 00:23:30.520]  我不會做的
[00:23:30.520 --> 00:23:33.120]  我猜這個可能不只是一兩個人
[00:23:33.120 --> 00:23:34.920]  一兩個基督徒的問題
[00:23:34.920 --> 00:23:37.820]  可能都很普遍
[00:23:37.820 --> 00:23:40.120]  但是這個撒麻利人不是這樣
[00:23:40.120 --> 00:23:41.820]  他繼續去照顧她
[00:23:41.820 --> 00:23:44.820]  甚至很徹底地帶她去旅店之後
[00:23:44.820 --> 00:23:45.920]  放下兩成銀紙
[00:23:45.920 --> 00:23:51.920]  大約兩個工人的工資
[00:23:51.920 --> 00:23:52.820]  放下之後
[00:23:52.820 --> 00:23:55.120]  他還說可能很趕時間
[00:23:55.120 --> 00:24:00.120]  我回來的時候會再付尾數等等
[00:24:00.120 --> 00:24:04.320]  當他說完這番話之後
[00:24:04.320 --> 00:24:07.020]  耶穌問這個律法師
[00:24:07.020 --> 00:24:08.320]  不過未問他之前
[00:24:08.320 --> 00:24:10.520]  我想再補充一點
[00:24:10.520 --> 00:24:15.020]  為什麼祭司和利美人
[00:24:15.020 --> 00:24:18.820]  不肯去幫助這個有需要的人呢
[00:24:18.820 --> 00:24:20.820]  很可能是受當時一個
[00:24:20.820 --> 00:24:22.720]  猶太的傳統所影響
[00:24:22.720 --> 00:24:24.320]  猶太裡面有很多的刺經
[00:24:24.320 --> 00:24:28.020]  很多有用在幫我們明白猶太人的背景
[00:24:28.020 --> 00:24:32.420]  以及當時他們的一些歷史
[00:24:32.420 --> 00:24:34.820]  一本很出名的刺經叫《便西拉自焚》
[00:24:34.820 --> 00:24:36.520]  裡面有一段這樣的說話
[00:24:36.520 --> 00:24:39.720]  他說你贊助那些惡人
[00:24:39.720 --> 00:24:41.620]  那些不值得幫助的人
[00:24:41.620 --> 00:24:43.720]  是得不到任何好處的
[00:24:43.720 --> 00:24:47.320]  那不是一樁二舉
[00:24:47.320 --> 00:24:48.720]  不要幫助惡人
[00:24:48.720 --> 00:24:52.020]  不要向邪惡者做好事
[00:24:52.020 --> 00:24:54.820]  後來再加上什麼叫惡人什麼叫邪惡者
[00:24:54.820 --> 00:24:56.820]  總之不是猶太人
[00:24:56.820 --> 00:24:58.220]  那些我們看不起的人
[00:24:58.220 --> 00:24:59.920]  就是惡人邪惡的事
[00:24:59.920 --> 00:25:02.520]  不要幫助他
[00:25:02.520 --> 00:25:07.620]  所以幫助人原來有個界限的
[00:25:07.620 --> 00:25:09.620]  這些值得幫助
[00:25:09.620 --> 00:25:11.020]  那些不值得幫助
[00:25:11.020 --> 00:25:13.320]  所以這輛車可以上
[00:25:13.320 --> 00:25:14.220]  這些人可以上
[00:25:14.220 --> 00:25:16.920]  其他人不可以上
[00:25:16.920 --> 00:25:22.920]  當耶穌說完好撒罵良的比喻之後
[00:25:22.920 --> 00:25:26.720]  耶穌將這個場景的背景先設定好
[00:25:26.720 --> 00:25:28.520]  然後就問他一個問題
[00:25:28.520 --> 00:25:30.820]  就問這個律法師反問他
[00:25:30.820 --> 00:25:32.720]  你問我誰是我的鄰舍
[00:25:32.720 --> 00:25:33.920]  我現在問你
[00:25:33.920 --> 00:25:37.520]  請你留意那個字眼是這樣寫的
[00:25:37.520 --> 00:25:39.320]  這三個人
[00:25:39.320 --> 00:25:45.320]  哪一個是落在強盜手中的鄰舍呢
[00:25:45.320 --> 00:25:47.920]  這個差不多將整個的對話
[00:25:47.920 --> 00:25:50.520]  發展到最高峰的地方
[00:25:50.520 --> 00:25:55.020]  哪一個是落在強盜手中的鄰舍呢
[00:25:55.020 --> 00:25:56.520]  大家有沒有留意到
[00:25:56.520 --> 00:26:00.120]  將整個討論完全的顛倒過來
[00:26:00.120 --> 00:26:02.120]  律法師問的問題是
[00:26:02.120 --> 00:26:04.620]  誰是我的鄰舍
[00:26:04.620 --> 00:26:08.220]  這個句子的主詞是什麼呢
[00:26:08.220 --> 00:26:11.420]  我要關心什麼人
[00:26:11.420 --> 00:26:14.720]  哪個人值得我關心
[00:26:14.720 --> 00:26:18.320]  但是耶穌的回應剛剛相反
[00:26:18.320 --> 00:26:19.320]  耶穌說
[00:26:19.320 --> 00:26:24.420]  哪個人是落在強盜手中的人的鄰舍
[00:26:24.420 --> 00:26:28.120]  哪個是主詞
[00:26:28.120 --> 00:26:31.820]  是那個強盜手中的人
[00:26:31.820 --> 00:26:33.920]  那個需要的人
[00:26:33.920 --> 00:26:39.820]  你願不願意成為那個需要的人的鄰舍
[00:26:39.820 --> 00:26:42.520]  將問題剛剛調轉過來
[00:26:42.520 --> 00:26:44.920]  我問我要關心什麼人
[00:26:44.920 --> 00:26:46.920]  耶穌問
[00:26:46.920 --> 00:26:49.720]  那你願不願意成為
[00:26:49.720 --> 00:26:53.020]  那些有需要的人的關心者
[00:26:53.020 --> 00:26:56.020]  第一個問題是一個事工的問題
[00:26:56.020 --> 00:26:57.520]  是一個工作的問題
[00:26:57.520 --> 00:27:00.820]  哪些人我們需要關心
[00:27:00.820 --> 00:27:02.320]  這個在所有事工裡面
[00:27:02.320 --> 00:27:03.920]  我們都必須要問的
[00:27:03.920 --> 00:27:05.520]  我們開分堂
[00:27:05.520 --> 00:27:07.020]  哪些人是我的對象
[00:27:07.020 --> 00:27:08.020]  我們派月餅
[00:27:08.020 --> 00:27:09.020]  哪些人是我的對象
[00:27:09.020 --> 00:27:09.820]  我們送電腦
[00:27:09.820 --> 00:27:11.120]  哪些人是我的對象
[00:27:11.120 --> 00:27:12.620]  我們策劃一個事工
[00:27:12.620 --> 00:27:19.020]  要做什麼是我們可以送到他手中的人
[00:27:19.020 --> 00:27:20.020]  這是很自然的事
[00:27:20.020 --> 00:27:22.420]  是必須要問的事
[00:27:22.420 --> 00:27:26.820]  不過耶穌問一個更深層次的問題
[00:27:26.820 --> 00:27:30.620]  就是當你這麼做的時候
[00:27:30.620 --> 00:27:33.020]  你是不是願意成為
[00:27:33.020 --> 00:27:36.120]  那些有需要的人的鄰舍
[00:27:36.120 --> 00:27:36.920]  第一個問題
[00:27:36.920 --> 00:27:38.120]  綠法師問的問題
[00:27:38.120 --> 00:27:40.620]  是一個事工的問題
[00:27:40.620 --> 00:27:42.420]  我們要怎麼做
[00:27:42.420 --> 00:27:44.220]  第二個問題是什麼呢
[00:27:44.220 --> 00:27:46.020]  是一個生命的問題
[00:27:46.020 --> 00:27:50.220]  我是一個怎樣的人
[00:27:50.220 --> 00:27:55.920]  如果我很關心遠方宣教的工作
[00:27:55.920 --> 00:27:58.820]  我送上金錢送上物資
[00:27:58.820 --> 00:28:03.420]  但是我對我周圍未認識主的親友
[00:28:03.420 --> 00:28:07.020]  他們步向地獄的滅亡
[00:28:07.020 --> 00:28:10.220]  我完全無動於衷
[00:28:10.220 --> 00:28:15.120]  這就是我做了一些事工
[00:28:15.120 --> 00:28:20.820]  但是我的生命完全沒有改變
[00:28:20.820 --> 00:28:22.320]  我立刻這樣說
[00:28:22.320 --> 00:28:23.920]  我們試一下先綜合了
[00:28:23.920 --> 00:28:25.620]  我稍後再用一些例子去說
[00:28:25.620 --> 00:28:31.120]  剛才我這兩個問題的分別在哪裡
[00:28:31.120 --> 00:28:33.520]  這類法師的問題可以總結一下
[00:28:33.520 --> 00:28:35.720]  大概有三方面的錯誤
[00:28:35.720 --> 00:28:38.120]  一個錯誤的假設
[00:28:38.120 --> 00:28:40.420]  一個錯誤的態度
[00:28:40.420 --> 00:28:42.420]  一個錯誤的應用
[00:28:42.420 --> 00:28:44.720]  錯誤的假設就是
[00:28:44.720 --> 00:28:50.320]  他問我做些什麼才得到永生
[00:28:50.320 --> 00:28:51.720]  一個錯誤的態度
[00:28:51.720 --> 00:28:54.520]  他顯明自己有理
[00:28:54.520 --> 00:28:56.120]  一個錯誤的應用
[00:28:56.120 --> 00:29:00.520]  最後我做了
[00:29:00.520 --> 00:29:03.220]  但是生命完全沒有改變
[00:29:03.220 --> 00:29:05.220]  可以成為一個律法主義
[00:29:05.220 --> 00:29:07.620]  一個這樣的宗教領袖
[00:29:07.620 --> 00:29:11.720]  最後成為一個很熱衷於做宗教活動
[00:29:11.720 --> 00:29:14.520]  但是沒有生命影響力的人
[00:29:14.520 --> 00:29:15.520]  相反來說
[00:29:15.520 --> 00:29:16.920]  如果我倒過來說
[00:29:16.920 --> 00:29:18.820]  一個有生命力的基督徒應該怎樣呢
[00:29:18.820 --> 00:29:20.320]  正確的前設
[00:29:20.320 --> 00:29:21.720]  正確的態度
[00:29:21.720 --> 00:29:23.020]  以及正確的應用
[00:29:23.020 --> 00:29:25.520]  就是說我們承認
[00:29:25.520 --> 00:29:29.320]  我是一個蒙因被拯救的罪人
[00:29:29.320 --> 00:29:33.220]  不是我有什麼比人高人一處的地方
[00:29:33.220 --> 00:29:35.920]  然後我的態度
[00:29:35.920 --> 00:29:37.020]  我問問題
[00:29:37.020 --> 00:29:38.820]  我想對真理有興趣
[00:29:38.820 --> 00:29:41.920]  是因為我想實踐
[00:29:41.920 --> 00:29:42.820]  我想聽完之後
[00:29:42.820 --> 00:29:43.820]  我來參加聚會
[00:29:43.820 --> 00:29:44.720]  我聽到之後
[00:29:44.720 --> 00:29:49.920]  我想實踐怎麼影響我自己的生命和生活
[00:29:49.920 --> 00:29:53.220]  最後整個大方向就是
[00:29:53.220 --> 00:29:57.520]  我怎麼可以一生是愛神愛人
[00:29:57.520 --> 00:29:58.720]  很快就會這樣講
[00:29:58.720 --> 00:30:00.420]  原因就是我想用一些例子
[00:30:00.420 --> 00:30:03.020]  可能將我剛才講的比較抽象的地方
[00:30:03.020 --> 00:30:05.620]  講得清楚一點
[00:30:05.620 --> 00:30:08.620]  剛才我提過神學教育
[00:30:08.620 --> 00:30:10.620]  今天是神學主日
[00:30:10.620 --> 00:30:14.520]  我經常都問神學教育所為何事
[00:30:14.520 --> 00:30:17.820]  真是神學教育是一個高昂的
[00:30:17.820 --> 00:30:23.620]  一個要付上代價的事
[00:30:23.620 --> 00:30:26.420]  神學院要用很多人力物力
[00:30:26.420 --> 00:30:28.120]  去訓練一班教會領袖
[00:30:28.120 --> 00:30:31.720]  包括信徒領袖和教務領袖
[00:30:31.720 --> 00:30:32.520]  但我越來越問
[00:30:32.520 --> 00:30:36.820]  究竟神學教育最終想怎樣呢
[00:30:36.820 --> 00:30:38.920]  在我們慶祝97年的時間
[00:30:38.920 --> 00:30:40.120]  我就想起
[00:30:40.120 --> 00:30:42.920]  我們除了有一些活動
[00:30:42.920 --> 00:30:43.920]  是感謝神
[00:30:43.920 --> 00:30:44.920]  有慶典
[00:30:44.920 --> 00:30:45.720]  有特刊
[00:30:45.720 --> 00:30:47.720]  有影片等等
[00:30:47.720 --> 00:30:48.620]  甚至以色列
[00:30:48.620 --> 00:30:50.120]  去跟那些校友一起
[00:30:50.120 --> 00:30:52.820]  有機會去走耶穌走過路
[00:30:52.820 --> 00:30:54.820]  這些都是值得做的
[00:30:54.820 --> 00:30:55.720]  不過我們想
[00:30:55.720 --> 00:30:59.820]  如果用這麼多金錢人力物力時間去預備
[00:30:59.820 --> 00:31:04.020]  會不會除了所謂內圍的慶祝之外
[00:31:04.020 --> 00:31:06.320]  對香港教會
[00:31:06.320 --> 00:31:08.520]  甚至對香港社會
[00:31:08.520 --> 00:31:11.420]  能夠有些影響呢
[00:31:11.420 --> 00:31:13.120]  所以從去年開始
[00:31:13.120 --> 00:31:16.520]  我們預備了一個叫行在地上
[00:31:16.520 --> 00:31:18.320]  行在社區的福音
[00:31:18.320 --> 00:31:19.920]  一個這樣的運動
[00:31:19.920 --> 00:31:23.420]  最初我想著有五六間教會會參與
[00:31:23.420 --> 00:31:27.320]  但結果現在有24間教會參與
[00:31:27.320 --> 00:31:29.020]  有很多很感恩的事
[00:31:29.020 --> 00:31:30.520]  其實我想過
[00:31:30.520 --> 00:31:31.720]  不如今天
[00:31:31.720 --> 00:31:34.120]  我就把那些每一個24間教會裡面
[00:31:34.120 --> 00:31:35.420]  一些好的見證
[00:31:35.420 --> 00:31:36.420]  跟大家
[00:31:36.420 --> 00:31:37.520]  你有四堂崇拜
[00:31:37.520 --> 00:31:38.920]  每個堂我講一場
[00:31:38.920 --> 00:31:40.620]  因為我看到一些弟兄姊妹
[00:31:40.620 --> 00:31:41.620]  很可憐的
[00:31:41.620 --> 00:31:42.820]  要聽足我四堂的
[00:31:42.820 --> 00:31:44.120]  特別是後面音響的
[00:31:44.120 --> 00:31:46.520]  但起碼他每一堂都聽到不同的例子
[00:31:46.520 --> 00:31:47.520]  不過後面我也覺得不好
[00:31:47.520 --> 00:31:49.820]  留待這些例子遲些再講
[00:31:49.820 --> 00:31:52.220]  所以我今天想講一些
[00:31:52.220 --> 00:31:55.120]  今天早上講的例子
[00:31:55.120 --> 00:31:57.720]  其中一個例子就是
[00:31:57.720 --> 00:32:02.720]  我們邀請了一位叫陳淑娟牧師
[00:32:02.720 --> 00:32:06.320]  可能有些人都聽過她講一些講座
[00:32:06.320 --> 00:32:07.520]  以及她寫了一本書
[00:32:07.520 --> 00:32:08.720]  如果你還沒看
[00:32:08.720 --> 00:32:10.120]  我也鼓勵你看一下
[00:32:10.120 --> 00:32:10.720]  很容易看
[00:32:10.720 --> 00:32:11.920]  大約兩三小時就看完了
[00:32:11.920 --> 00:32:13.520]  這本書的排版很疏
[00:32:13.520 --> 00:32:14.620]  很多圖片
[00:32:14.620 --> 00:32:18.820]  叫做教會無常的震撼轉法
[00:32:18.820 --> 00:32:20.220]  我們就請她幫我們
[00:32:20.220 --> 00:32:22.220]  帶領我們整個運動
[00:32:22.220 --> 00:32:24.620]  今年2月我們開了一個
[00:32:24.620 --> 00:32:28.020]  應該是去年11月
[00:32:28.020 --> 00:32:30.220]  去年11月我們開了一個
[00:32:30.220 --> 00:32:33.820]  就是這個運動的啟動禮
[00:32:33.820 --> 00:32:34.820]  我們想不到
[00:32:34.820 --> 00:32:36.820]  我們禮堂不是很大
[00:32:36.820 --> 00:32:39.020]  結果差不多不可以叫人再報名了
[00:32:39.020 --> 00:32:40.220]  因為三百多人坐在那裡
[00:32:40.220 --> 00:32:41.620]  我們不斷加櫈
[00:32:41.620 --> 00:32:42.520]  三百多人來參加
[00:32:42.520 --> 00:32:45.820]  頂多好像很想將
[00:32:45.820 --> 00:32:47.520]  我們現在宗教的活動
[00:32:47.520 --> 00:32:49.420]  我們參加基督教的活動
[00:32:49.420 --> 00:32:50.820]  能夠成為一些
[00:32:50.820 --> 00:32:55.220]  跟我們生活 跟社區有關連的
[00:32:55.220 --> 00:32:56.820]  這樣的行為
[00:32:56.820 --> 00:32:58.020]  所以很多人來探索一下
[00:32:58.020 --> 00:32:59.520]  究竟怎麼做呢
[00:32:59.520 --> 00:33:00.920]  當然裡面很多的事情
[00:33:00.920 --> 00:33:01.820]  是值得跟大家分享
[00:33:01.820 --> 00:33:04.020]  不過我想在這裡
[00:33:04.020 --> 00:33:07.020]  分享一個觀念
[00:33:07.020 --> 00:33:10.920]  這本書叫做教會無常的震撼轉法
[00:33:10.920 --> 00:33:11.820]  其實我早上讀的時候
[00:33:11.820 --> 00:33:13.920]  覺得這本書名字很倒楣
[00:33:13.920 --> 00:33:15.420]  我讀了很多次都說錯了
[00:33:15.420 --> 00:33:16.620]  你試試讀一次
[00:33:16.620 --> 00:33:19.120]  教會無常的震撼轉法
[00:33:19.120 --> 00:33:22.420]  你閉上眼睛看是否讀得出來
[00:33:22.420 --> 00:33:26.020]  為什麼說了這麼古怪的名字呢
[00:33:26.020 --> 00:33:30.020]  它不是叫做無常教會
[00:33:30.020 --> 00:33:31.420]  陳牧師很強調
[00:33:31.420 --> 00:33:36.220]  無常教會和教會無常
[00:33:36.220 --> 00:33:39.020]  是兩個不同的觀念
[00:33:39.020 --> 00:33:44.020]  無常教會是指一座建築物是無常的
[00:33:44.020 --> 00:33:46.120]  叫做無常教會
[00:33:46.120 --> 00:33:51.120]  教會無常就不是建築物
[00:33:51.120 --> 00:33:55.520]  是無形的牆
[00:33:55.520 --> 00:33:59.220]  教會裡面可以有很多無形的牆
[00:33:59.220 --> 00:34:02.220]  你同不同意呢
[00:34:02.220 --> 00:34:04.620]  在去年這個啟動禮裡面
[00:34:04.620 --> 00:34:09.020]  我負責講大約五分鐘的回應
[00:34:09.020 --> 00:34:10.420]  我講了一個
[00:34:10.420 --> 00:34:17.520]  我那時候是第一次公開講的一個失敗的見證
[00:34:17.520 --> 00:34:19.620]  我在教會木會很多年
[00:34:19.620 --> 00:34:21.020]  有一段時間
[00:34:21.020 --> 00:34:22.620]  我們教會沒有地方
[00:34:22.620 --> 00:34:26.620]  所以就要借一間小學
[00:34:26.620 --> 00:34:30.520]  因此神給我們教會不斷的增長在那段時間裡面
[00:34:30.520 --> 00:34:35.020]  很多人來到教會參加
[00:34:35.020 --> 00:34:36.820]  其中一個太太
[00:34:36.820 --> 00:34:40.120]  她是國內來的新來港人士
[00:34:40.120 --> 00:34:43.620]  她帶了兩個一對小貓來
[00:34:43.620 --> 00:34:46.820]  一個國內來的姊妹帶了一對小貓來
[00:34:46.820 --> 00:34:48.820]  小貓那時候大約六歲
[00:34:48.820 --> 00:34:51.220]  很有趣很可愛的小貓
[00:34:51.220 --> 00:34:56.620]  這個太太來到之後覺得教會很好
[00:34:56.620 --> 00:34:57.920]  崇拜很好
[00:34:57.920 --> 00:34:59.020]  對新來港人照顧
[00:34:59.020 --> 00:35:02.320]  她很欣賞教會給他們的幫忙
[00:35:02.320 --> 00:35:06.720]  新來港人都很開心
[00:35:06.720 --> 00:35:08.920]  但結果沒多久之後
[00:35:08.920 --> 00:35:11.720]  問題出現了
[00:35:11.720 --> 00:35:13.820]  你猜一個人回教會覺得很好
[00:35:13.820 --> 00:35:17.820]  接著下一步會怎樣呢?
[00:35:17.820 --> 00:35:20.420]  就會帶其他人來
[00:35:20.420 --> 00:35:22.420]  所以教會增長第一個原因
[00:35:22.420 --> 00:35:24.920]  就是已經參加開教會的人
[00:35:24.920 --> 00:35:26.720]  怎樣看自己的教會
[00:35:26.720 --> 00:35:30.520]  如果你覺得港福堂是以你為榮
[00:35:30.520 --> 00:35:32.320]  你自然會帶人回來的
[00:35:32.320 --> 00:35:34.820]  所以要三四堂崇拜才行
[00:35:34.820 --> 00:35:36.220]  很自然的
[00:35:36.220 --> 00:35:37.720]  你有沒有聽過一些人這樣說
[00:35:37.720 --> 00:35:39.220]  我帶了人信主
[00:35:39.220 --> 00:35:40.620]  我都不想帶他回教會
[00:35:40.620 --> 00:35:41.620]  我怕影響他的信心
[00:35:41.620 --> 00:35:42.720]  因為教會經常吵架
[00:35:42.720 --> 00:35:45.920]  教會當然不增長
[00:35:45.920 --> 00:35:46.820]  相反來說
