
[00:00:00.000 --> 00:00:03.020]  在新年的時候,很多時候都會說富貴
[00:19:52.020 --> 00:19:55.020]  賜的是耶和華,收取的
[00:19:55.020 --> 00:19:58.020]  都是耶和華,但究竟我是依靠
[00:19:58.020 --> 00:20:01.020]  我想神給我一個很重要的功課就是
[00:20:01.020 --> 00:20:04.020]  究竟我是依靠金錢,財富,還是
[00:20:04.020 --> 00:20:07.020]  我是依靠神,依靠祂的大能
[00:20:07.020 --> 00:20:10.020]  其實就在我讀神學的第一年
[00:20:10.020 --> 00:20:13.020]  就差不多三十年前了,就給我一個很大的功課
[00:20:13.020 --> 00:20:16.020]  和我一齊,成家一齊學習的功課
[00:20:16.020 --> 00:20:19.020]  這個我感謝神的,不然
[00:20:19.020 --> 00:20:22.020]  之後的經歷和那些
[00:20:22.020 --> 00:20:25.020]  風險,挑戰就不容易了
[00:20:25.020 --> 00:20:28.020]  但神就讓我知道,原來
[00:20:28.020 --> 00:20:31.020]  依靠的是祂,不是說說的
[00:20:31.020 --> 00:20:34.020]  而是真正的時候會是怎樣
[00:20:34.020 --> 00:20:37.020]  基督教周報有一次就講到虛幻的安全感
[00:20:37.020 --> 00:20:40.020]  就是講到人對財富有一種依賴感
[00:20:40.020 --> 00:20:43.020]  滿足感,我們累積財富
[00:20:43.020 --> 00:20:46.020]  越累積越多,什麼位置夠呢
[00:20:46.020 --> 00:20:49.020]  就越累積越多,有越多的安全感
[00:20:49.020 --> 00:20:52.020]  然後,財富亦都是衡量
[00:20:52.020 --> 00:20:55.020]  我們個人的成就,我們的價值
[00:20:55.020 --> 00:20:58.020]  我們的自信的一部份
[00:20:58.020 --> 00:21:01.020]  嘩,失了財富,沒了財富,沒了工作
[00:21:01.020 --> 00:21:04.020]  沒了自信心,沒了價值感
[00:21:04.020 --> 00:21:07.020]  但其實這段經文提醒我們的
[00:21:07.020 --> 00:21:10.020]  就是,卑微的人才是神所看重
[00:21:10.020 --> 00:21:13.020]  令你貧窮的人才是大喜
[00:21:13.020 --> 00:21:16.020]  因為,我們就懂得依靠神
[00:21:16.020 --> 00:21:19.020]  你依靠神的時候,就是你生命
[00:21:19.020 --> 00:21:22.020]  富足,以及你最重要的
[00:21:22.020 --> 00:21:25.020]  生命價值,讓你知道
[00:21:25.020 --> 00:21:28.020]  你的身份是在乎神
[00:21:28.020 --> 00:21:31.020]  你的依靠
[00:21:31.020 --> 00:21:34.020]  是基督,亦都知道
[00:21:34.020 --> 00:21:37.020]  你的把握,你的安全感
[00:21:37.020 --> 00:21:40.020]  不是可以轉積消逝的物質
[00:21:40.020 --> 00:21:43.020]  而是在永恆的價值
[00:21:43.020 --> 00:21:46.020]  和能力當中
[00:21:46.020 --> 00:21:49.020]  所以
[00:21:49.020 --> 00:21:52.020]  此財傲物是大忌,為何是大忌
[00:21:52.020 --> 00:21:55.020]  因為,此財傲物就是
[00:21:55.020 --> 00:21:58.020]  我們有錢,我多存一些錢,多存一些錢
[00:21:58.020 --> 00:22:01.020]  以為錢就可以搞定
[00:22:01.020 --> 00:22:04.020]  很多時候我們說
[00:22:04.020 --> 00:22:07.020]  金錢不是萬能
[00:22:07.020 --> 00:22:10.020]  但是沒錢就萬萬不萬
[00:22:10.020 --> 00:22:13.020]  但這是世俗的想法
[00:22:13.020 --> 00:22:16.020]  千萬不要說我們基督徒有這個想法
[00:22:16.020 --> 00:22:19.020]  因為沒錢就是非常有能力
[00:22:19.020 --> 00:22:22.020]  因為你回到大能的神那裡
[00:22:22.020 --> 00:22:25.020]  去依靠祂,去問祂,去尋求祂
[00:22:25.020 --> 00:22:28.020]  所以當我們此財傲物
[00:22:28.020 --> 00:22:31.020]  其實我們沒有人此財傲物
[00:22:31.020 --> 00:22:34.020]  因為我們信了諸多年
[00:22:34.020 --> 00:22:37.020]  當然知道不對,我們不會這樣
[00:22:37.020 --> 00:22:40.020]  當我們心所繫的
[00:22:40.020 --> 00:22:43.020]  就是這些物質的時候
[00:22:43.020 --> 00:22:46.020]  其實我們就是此財傲物
[00:22:46.020 --> 00:22:49.020]  忽略了神
[00:22:49.020 --> 00:22:52.020]  看不到神的大能
[00:22:52.020 --> 00:22:55.020]  換句話說,就像傳道書提醒的一樣
[00:22:55.020 --> 00:22:58.020]  喜愛銀子的,不得銀子而滿足
[00:22:58.020 --> 00:23:01.020]  喜愛財富的,也不得利益而知足
[00:23:01.020 --> 00:23:04.020]  這些都是虛空
[00:23:04.020 --> 00:23:07.020]  我曾經買了一間房子,自己很理想
[00:23:07.020 --> 00:23:10.020]  搬進去後覺得其實不是太喜歡
[00:23:10.020 --> 00:23:13.020]  都是不為如是
[00:23:13.020 --> 00:23:16.020]  我記得我二十多歲的時候
[00:23:16.020 --> 00:23:19.020]  剛出來跟爸爸做事
[00:23:19.020 --> 00:23:22.020]  做了幾年之後,買了一輛
[00:23:22.020 --> 00:23:25.020]  自己最猙獰的牌子的車
[00:23:25.020 --> 00:23:28.020]  上去駕駛了幾天之後
[00:23:28.020 --> 00:23:31.020]  覺得好像隔壁那輛跑車好看點
[00:23:31.020 --> 00:23:34.020]  傳道書提醒我們,經文是很正確的
[00:23:34.020 --> 00:23:37.020]  你永遠填不上滿足感
[00:23:37.020 --> 00:23:40.020]  所以
[00:23:40.020 --> 00:23:43.020]  在聖經的經文中也提到
[00:23:43.020 --> 00:23:46.020]  依靠財富的,自己必跌倒
[00:23:46.020 --> 00:23:49.020]  二人必興旺如綠葉
[00:23:49.020 --> 00:23:52.020]  意思是什麼呢?如果不是依靠神
[00:23:52.020 --> 00:23:55.020]  而是依靠財富,跌倒是什麼呢?
[00:23:55.020 --> 00:23:58.020]  就是終歸都變為無有的,虛空的
[00:23:58.020 --> 00:24:01.020]  不實在的,我們都要死
[00:24:01.020 --> 00:24:04.020]  我們都會失去的
[00:24:04.020 --> 00:24:07.020]  但二人是怎樣呢?二人的依靠在神裡面
[00:24:07.020 --> 00:24:10.020]  依靠神的大能神的供應
[00:24:10.020 --> 00:24:13.020]  所以他可以像綠葉一樣,長生不老的
[00:24:13.020 --> 00:24:16.020]  有永恆的,和投資在永恆裡面
[00:24:16.020 --> 00:24:19.020]  是願意回饋給神的
[00:24:19.020 --> 00:24:22.020]  不會阻礙到你永恆的視線
[00:24:22.020 --> 00:24:25.020]  所以財富始財傲物
[00:24:25.020 --> 00:24:28.020]  錢大過神,當我們依靠錢
[00:24:28.020 --> 00:24:31.020]  多過我們依靠神的時候
[00:24:31.020 --> 00:24:34.020]  當我們看財富大過神裡面
[00:24:34.020 --> 00:24:37.020]  大能的時候,這些世俗的
[00:24:37.020 --> 00:24:40.020]  短暫的東西,就會阻礙到
[00:24:40.020 --> 00:24:43.020]  我們對永恆,對神要我們看到事物
[00:24:43.020 --> 00:24:46.020]  那個視線,讓我們有一個正確的
[00:24:46.020 --> 00:24:49.020]  價值觀,所有這些物質
[00:24:49.020 --> 00:24:52.020]  金錢,都是虛幻,都是
[00:24:52.020 --> 00:24:55.020]  暫時的,而只有神
[00:24:55.020 --> 00:24:58.020]  才能夠滿足我們
[00:24:58.020 --> 00:25:01.020]  就算好像一個窮寡婦,你要想想她
[00:25:01.020 --> 00:25:04.020]  心靈裡面,貧窮
[00:25:04.020 --> 00:25:07.020]  但她覺得自己物質是多富足
[00:25:07.020 --> 00:25:10.020]  她才會捐一副身家
[00:25:10.020 --> 00:25:13.020]  你有沒有試過
[00:25:13.020 --> 00:25:16.020]  你捐十份立三的時候
[00:25:16.020 --> 00:25:19.020]  你覺得自己窮了很多?我試過
[00:25:19.020 --> 00:25:22.020]  我要挑戰你
[00:25:22.020 --> 00:25:25.020]  當你覺得自己窮寡婦
[00:25:25.020 --> 00:25:28.020]  我們有錢,我們覺得自己窮
[00:25:28.020 --> 00:25:31.020]  回頭想想這個問題,這是我過去很多年
[00:25:31.020 --> 00:25:34.020]  去想的一個問題,很多時候當我們依靠物質的時候
[00:25:34.020 --> 00:25:37.020]  我們覺得自己多少物質都很窮
[00:25:37.020 --> 00:25:40.020]  但當我們依靠神的時候,就是我們多少物質
[00:25:40.020 --> 00:25:43.020]  我們都覺得自己很富有,因為神裡面
[00:25:43.020 --> 00:25:46.020]  他就好像我媽媽後面那個
[00:25:46.020 --> 00:25:49.020]  爸爸,就是我們後面有一個神
[00:25:49.020 --> 00:25:52.020]  就是供應我們,保守我們,帶領我們
[00:25:52.020 --> 00:25:55.020]  所以當我們有一個正確的金錢觀的時候
[00:25:55.020 --> 00:25:58.020]  經文回到頭兩節
[00:25:58.020 --> 00:26:01.020]  的第二句
[00:26:01.020 --> 00:26:04.020]  就是富足的卻要因被降卑而誇耀
[00:26:04.020 --> 00:26:07.020]  原來富足的人要被降卑
[00:26:07.020 --> 00:26:10.020]  富足要被降卑
[00:26:10.020 --> 00:26:13.020]  很慘,好像被炒藥
[00:26:13.020 --> 00:26:16.020]  被撤職那些,真的很慘
[00:26:16.020 --> 00:26:19.020]  但其實是大喜,因為神誇耀
[00:26:19.020 --> 00:26:22.020]  為甚麼富足的卻要被降卑呢
[00:26:22.020 --> 00:26:25.020]  因為富足的人
[00:26:25.020 --> 00:26:28.020]  他不依靠神,依靠他的富足多過依靠神的時候
[00:26:28.020 --> 00:26:31.020]  只有當他被降卑,就是失去
[00:26:31.020 --> 00:26:34.020]  或者是有困難的時候
[00:26:34.020 --> 00:26:37.020]  他就回到神裡面,神就會誇耀他
[00:26:37.020 --> 00:26:40.020]  因為他回到主裡面
[00:26:40.020 --> 00:26:43.020]  他就會知道真正的財富從哪裡來
[00:26:43.020 --> 00:26:46.020]  有一個真人真事的
[00:26:46.020 --> 00:26:49.020]  就是這個假日酒店
[00:26:49.020 --> 00:26:52.020]  我不知道你對這個假日酒店的創辦人有多認識
[00:26:52.020 --> 00:26:55.020]  這個創辦人就叫做Wallace Johnson
[00:26:55.020 --> 00:26:58.020]  他就是1901年出世
[00:26:58.020 --> 00:27:01.020]  1988年過世
[00:27:01.020 --> 00:27:04.020]  他講他自己的自傳,他的故事
[00:27:04.020 --> 00:27:07.020]  他就說他自小就是基督教家庭長大
[00:27:07.020 --> 00:27:10.020]  基督教家庭長大
[00:27:10.020 --> 00:27:13.020]  他第一份工作
[00:27:13.020 --> 00:27:16.020]  就是做一個木工
[00:27:16.020 --> 00:27:19.020]  但是很快,不知道為甚麼
[00:27:19.020 --> 00:27:22.020]  過了很短的時間,可能一兩年的時間
[00:27:22.020 --> 00:27:25.020]  忽然間有一天,老闆跟他說明天你不用上班
[00:27:25.020 --> 00:27:28.020]  是突然間,沒有心理準備
[00:27:28.020 --> 00:27:31.020]  你想想一個年輕人,剛剛出來工作兩年
[00:27:31.020 --> 00:27:34.020]  沒有心理準備,明天不用上班
[00:27:34.020 --> 00:27:37.020]  很沮喪,很失望
[00:27:37.020 --> 00:27:40.020]  但是很快神跟他說,於是他心裡平靜下來
[00:27:40.020 --> 00:27:43.020]  然後他就
[00:27:43.020 --> 00:27:46.020]  用他很小很少的積蓄
[00:27:46.020 --> 00:27:49.020]  不是儲了很多錢
[00:27:49.020 --> 00:27:52.020]  但是他用他的工作能力
[00:27:52.020 --> 00:27:55.020]  和銀行當時給他一個小貸款
[00:27:55.020 --> 00:27:58.020]  他就開了一間建築公司
[00:27:58.020 --> 00:28:01.020]  用他這個木工的能力,從小做起
[00:28:01.020 --> 00:28:04.020]  做著做著,很成功
[00:28:04.020 --> 00:28:07.020]  於是就開了
[00:28:07.020 --> 00:28:10.020]  假日酒店的連鎖店
[00:28:10.020 --> 00:28:13.020]  他回望的時候,他說我一生過去幾十年
[00:28:13.020 --> 00:28:16.020]  他臨死之前
[00:28:16.020 --> 00:28:19.020]  他就成為了一個很偉大的慈善家
[00:28:19.020 --> 00:28:22.020]  他把他的金錢捐給教育,教會
[00:28:22.020 --> 00:28:25.020]  機構,醫院,各種
[00:28:25.020 --> 00:28:28.020]  也都成為了神在世
[00:28:28.020 --> 00:28:31.020]  金錢的管家
[00:28:31.020 --> 00:28:34.020]  因為,他說,如果不是神
[00:28:34.020 --> 00:28:37.020]  在我年輕的時候
[00:28:37.020 --> 00:28:40.020]  因為被人炒了魷魚
[00:28:40.020 --> 00:28:43.020]  就是這個鋼碑
[00:28:43.020 --> 00:28:46.020]  好在他當時鋼碑,如果他有幾億元的時候鋼碑很慘
[00:28:46.020 --> 00:28:49.020]  就是天跌到地
[00:28:49.020 --> 00:28:52.020]  但是他的地不是那麼高的時候跌下去沒那麼痛
[00:28:52.020 --> 00:28:55.020]  但是原來神就預備好他
[00:28:55.020 --> 00:28:58.020]  為主富貴
[00:28:58.020 --> 00:29:01.020]  他說,有句名言,他說
[00:29:01.020 --> 00:29:04.020]  如果當初沒有被解僱
[00:29:04.020 --> 00:29:07.020]  我就永遠不會意識到自己需要神
[00:29:07.020 --> 00:29:10.020]  需要神就認為了他一生的經歷
[00:29:10.020 --> 00:29:13.020]  他願意得著更多的時候
[00:29:13.020 --> 00:29:16.020]  就是恭喜了他發財
[00:29:16.020 --> 00:29:19.020]  他的財就是為神
[00:29:19.020 --> 00:29:22.020]  去用,去投資,去成就神的美意
[00:29:22.020 --> 00:29:25.020]  這個就是一個鋼碑的經歷
[00:29:25.020 --> 00:29:28.020]  而他的財富就成為了
[00:29:28.020 --> 00:29:31.020]  投資永恆的工具
[00:29:31.020 --> 00:29:34.020]  所以很多基督教機構受益
[00:29:34.020 --> 00:29:37.020]  工具是被神用的
[00:29:37.020 --> 00:29:40.020]  我願意你和我都成為神有效的工具
[00:29:40.020 --> 00:29:43.020]  投資我們的時間,金錢
[00:29:43.020 --> 00:29:46.020]  我們各種的資源
[00:29:46.020 --> 00:29:49.020]  所以自小在我自己爸爸媽媽的
[00:29:49.020 --> 00:29:52.020]  家庭中我們一起長大的時候
[00:29:52.020 --> 00:29:55.020]  我也知道我們在座的很多家庭
[00:29:55.020 --> 00:29:58.020]  是基督教的家庭
[00:29:58.020 --> 00:30:01.020]  爸爸媽媽影響你,你也在影響你自己的子女
[00:30:01.020 --> 00:30:04.020]  就是開放你的家庭,和人分享資源
[00:30:04.020 --> 00:30:07.020]  你的車是教會的車
[00:30:07.020 --> 00:30:10.020]  你的屋就是教會的屋
[00:30:10.020 --> 00:30:13.020]  神的屋
[00:30:13.020 --> 00:30:16.020]  什麼時候都要開放給其他人
[00:30:16.020 --> 00:30:19.020]  那你就會開放
[00:30:19.020 --> 00:30:22.020]  我在Calgary的時候的家庭很亂
[00:30:22.020 --> 00:30:25.020]  你想想小朋友小時候
[00:30:25.020 --> 00:30:28.020]  我覺得爸爸媽媽應該都知道經歷過
[00:30:28.020 --> 00:30:31.020]  衣頭撿完,還沒轉眼就已經亂了
[00:30:31.020 --> 00:30:34.020]  所以為了能夠和人分享資源
[00:30:34.020 --> 00:30:37.020]  我們有一個牌,我很喜歡的
[00:30:37.020 --> 00:30:40.020]  就已經在那時候30年前買了這個牌
[00:30:40.020 --> 00:30:43.020]  叫做"If my house is messy, because my kids are happy"
[00:30:43.020 --> 00:30:46.020]  所以我擺在我門口
[00:30:46.020 --> 00:30:49.020]  不要緊,你繼續招呼人不要緊
[00:30:49.020 --> 00:30:52.020]  因為我不用收拾屋子了
[00:30:52.020 --> 00:30:55.020]  神給你三個位置就招呼三個人
[00:30:55.020 --> 00:30:58.020]  神給你有二十個位置就招呼二十個人
[00:30:58.020 --> 00:31:01.020]  神給你多少資源你做中心管家,那些不是你的
[00:31:01.020 --> 00:31:04.020]  我們經常以為是自己的時候就依靠那些東西
[00:31:04.020 --> 00:31:07.020]  如果那些東西是神的時候,我們只是托管
[00:31:07.020 --> 00:31:10.020]  是做他管家,那何來肉痛呢
[00:31:10.020 --> 00:31:13.020]  所以讓我們都有一種意識
[00:31:13.020 --> 00:31:16.020]  就是當我們有正確的價值觀的時候
[00:31:16.020 --> 00:31:19.020]  我們心靈貧乏的時候
[00:31:19.020 --> 00:31:22.020]  財富就是得到的時候
[00:31:22.020 --> 00:31:25.020]  我們就會投資在永恆裏面
[00:31:25.020 --> 00:31:28.020]  因為提柯太前書六章十七節說
[00:31:28.020 --> 00:31:31.020]  至於那些今世富足的人
[00:31:31.020 --> 00:31:34.020]  你要祝福他們,不要自高
[00:31:34.020 --> 00:31:37.020]  我們一起讀吧
[00:31:37.020 --> 00:31:40.020]  至於那些今世富足的人
[00:31:40.020 --> 00:31:43.020]  你要祝福他們,不要自高
[00:31:43.020 --> 00:31:46.020]  也不要依賴不住的錢財
[00:31:46.020 --> 00:31:49.020]  要依靠那厚次萬物
[00:31:49.020 --> 00:31:52.020]  給我們享受的神
[00:31:52.020 --> 00:31:55.020]  神要求我們發出邀請
[00:31:55.020 --> 00:31:58.020]  就是放下虛妄的衣服
[00:31:58.020 --> 00:32:01.020]  放下虛妄的衣服
[00:32:01.020 --> 00:32:04.020]  放下虛妄的衣服
[00:32:04.020 --> 00:32:07.020]  放下虛妄的衣服
[00:32:07.020 --> 00:32:10.020]  衣服是甚麼呢?依賴它
[00:32:10.020 --> 00:32:13.020]  不能掉的
[00:32:13.020 --> 00:32:16.020]  有一萬元要兩萬,兩萬元要三萬
[00:32:16.020 --> 00:32:19.020]  永遠都有一個不能滿足的渴求
[00:32:19.020 --> 00:32:22.020]  就依賴著這些才是我唯一的安全感
[00:32:22.020 --> 00:32:25.020]  唯一的東西
[00:32:25.020 --> 00:32:28.020]  但我們放下這些虛妄
[00:32:28.020 --> 00:32:31.020]  隨時會消失的東西的時候
[00:32:31.020 --> 00:32:34.020]  我們要好好地管理神給我們的財富
[00:32:34.020 --> 00:32:37.020]  我們不會覺得自己
[00:32:37.020 --> 00:32:40.020]  是依賴著這些財富
[00:32:40.020 --> 00:32:43.020]  我的銀行戶口因為升值很多東西
[00:32:43.020 --> 00:32:46.020]  我又很開心,可以為神管理
[00:32:46.020 --> 00:32:49.020]  我的銀行戶口減低了,我又很開心
[00:32:49.020 --> 00:32:52.020]  因為知道神要我管少一點
[00:32:52.020 --> 00:32:55.020]  好像我們現在的地,只有某幾,都挺好的
[00:32:55.020 --> 00:32:58.020]  因為你只可以建某幾的房子
[00:32:58.020 --> 00:33:01.020]  就心紅了,不如我起舊它
[00:33:01.020 --> 00:33:04.020]  我們明明神給我們的意象
[00:33:04.020 --> 00:33:07.020]  就建一間三百多年的教會
[00:33:07.020 --> 00:33:10.020]  可以幾堂崇拜,可以有六百多人
[00:33:10.020 --> 00:33:13.020]  但我們自己的心,自己的雄心
[00:33:13.020 --> 00:33:16.020]  人家有大,不如建大它
[00:33:16.020 --> 00:33:19.020]  需不需要呢?不需要
[00:33:19.020 --> 00:33:22.020]  所以我們需要知道究竟我們是管家
[00:33:22.020 --> 00:33:25.020]  還是自己擁有,究竟是錢財擁有我和你
[00:33:25.020 --> 00:33:28.020]  還是神透過你
[00:33:28.020 --> 00:33:31.020]  擁有那些錢財
[00:33:31.020 --> 00:33:34.020]  以致你能夠成為祂中心的管家
[00:33:34.020 --> 00:33:37.020]  所以不是要依賴錢財
[00:33:37.020 --> 00:33:40.020]  而是依靠口次萬物
[00:33:40.020 --> 00:33:43.020]  口次萬物給我們享受的神
[00:33:43.020 --> 00:33:46.020]  其實神是願意我們能夠在
[00:33:46.020 --> 00:33:49.020]  足夠的裏面得著享受
[00:33:49.020 --> 00:33:52.020]  得著生活的益處
[00:33:52.020 --> 00:33:55.020]  就好像浮雲一樣
[00:33:55.020 --> 00:33:58.020]  可不可以讓我們去思想一下
[00:33:58.020 --> 00:34:01.020]  究竟我們依賴的是什麼
[00:34:01.020 --> 00:34:04.020]  會不會好像浮雲一樣
[00:34:04.020 --> 00:34:07.020]  我們有時開車見到,哎呀,好靚呀,又拍照
[00:34:07.020 --> 00:34:10.020]  好靚呀,那些雲都很漂亮
[00:34:10.020 --> 00:34:13.020]  拍完之後,咦,不夠兩個鐘
[00:34:13.020 --> 00:34:16.020]  不見了,那些雲又不一樣
[00:34:16.020 --> 00:34:19.020]  一陣子,是那一刻
[00:34:19.020 --> 00:34:22.020]  你就是不斷地去追求祂
[00:34:22.020 --> 00:34:28.020]  其實
[00:34:28.020 --> 00:34:31.020]  在殷傳建堂的路上
[00:34:31.020 --> 00:34:34.020]  也給我多一個反思對於金錢的價值
[00:34:34.020 --> 00:34:37.020]  以前也分享過了,我不重複
[00:34:37.020 --> 00:34:40.020]  但是我發覺這次再和大家分享的時候
[00:34:40.020 --> 00:34:43.020]  我在數算神的恩典和在我的生命裏面計劃的時候
[00:34:43.020 --> 00:34:46.020]  很奇妙的,我曾經和大家分享
[00:34:46.020 --> 00:34:49.020]  在一九八五年的時候
[00:34:49.020 --> 00:34:52.020]  我自己的母會,我是第四代的基督徒
[00:34:52.020 --> 00:34:55.020]  在香港教會裏面
[00:34:55.020 --> 00:34:58.020]  祂建堂的時候
[00:34:58.020 --> 00:35:01.020]  是我剛出來工作,沒有什麼錢的時候
[00:35:01.020 --> 00:35:04.020]  那時候真的是窮寡婦的,幾乎要了我的命
[00:35:04.020 --> 00:35:07.020]  要好幾年才還給自己
[00:35:07.020 --> 00:35:10.020]  整年薪水加進去,但是
[00:35:10.020 --> 00:35:13.020]  原來神又有祂的心意
[00:35:13.020 --> 00:35:16.020]  是很有趣的,不一定要儲夠才去
[00:35:16.020 --> 00:35:19.020]  但是神賜予你的心意
[00:35:19.020 --> 00:35:22.020]  到我做了牧者,到二零零五年
[00:35:22.020 --> 00:35:25.020]  其實我已經做了牧者五年了,那時候也是沒什麼錢的時候
[00:35:25.020 --> 00:35:28.020]  我就覺得神有時很奇妙,為什麼不在我賺錢最多的時候去建堂
[00:35:28.020 --> 00:35:31.020]  為什麼不在我賺錢最多的時候去建堂
[00:35:31.020 --> 00:35:34.020]  我就不是在賺錢最多的時候,而是在賺錢最少的時候去建堂
[00:35:34.020 --> 00:35:37.020]  就是這樣
[00:35:37.020 --> 00:35:40.020]  但是神在第二個項目,就是二十年後
[00:35:40.020 --> 00:35:43.020]  因為這次我又覺得神真的很奇妙
[00:35:43.020 --> 00:35:46.020]  看回頭你的生命,神有祂的時間
[00:35:46.020 --> 00:35:49.020]  你要信服祂的時候,你回望會看到神的手
[00:35:49.020 --> 00:35:52.020]  二零零五年,二十年後
[00:35:52.020 --> 00:35:55.020]  就是我自己做牧者,但是我的子女去基督教國際學校
[00:35:55.020 --> 00:35:58.020]  他們籌款,也是我們籌款委員會主席
[00:35:58.020 --> 00:36:01.020]  但是就是神看到我擺張椅子在前面
[00:36:01.020 --> 00:36:04.020]  第一行看看他們怎麼工作
[00:36:04.020 --> 00:36:07.020]  作息,信心的功課,指教的功課
[00:36:07.020 --> 00:36:10.020]  一班宣教士都可以籌到足夠的錢去完成建堂
[00:36:10.020 --> 00:36:13.020]  但是第三個項目也是二十年後
[00:36:13.020 --> 00:36:16.020]  原來剛剛好,所以八年前就應該
[00:36:16.020 --> 00:36:19.020]  如果八年前起碼不夠二十年
[00:36:19.020 --> 00:36:22.020]  剛剛到二零零五年,他說凍土
[00:36:22.020 --> 00:36:25.020]  所以今早我靈修的時候,神給我
[00:36:25.020 --> 00:36:28.020]  哇,你先不要怕,先插針
[00:36:28.020 --> 00:36:31.020]  你看看,神的時間
[00:36:31.020 --> 00:36:34.020]  真的很吻合,又是二十年
[00:36:34.020 --> 00:36:37.020]  起碼第一次見浸見堂
[00:36:37.020 --> 00:36:40.020]  應該有很多有錢人結帳
[00:36:40.020 --> 00:36:43.020]  不過我也要出我那份
[00:36:43.020 --> 00:36:46.020]  小聲點說,錄音雖然
[00:36:46.020 --> 00:36:49.020]  但是去到建學校的時候,真的沒有有錢人結帳
[00:36:49.020 --> 00:36:52.020]  個個都是宣教士,沒有錢是很窮的
[00:36:52.020 --> 00:36:55.020]  靠神的,來到恩泉我不知道有沒有人結帳
[00:36:55.020 --> 00:36:58.020]  我希望有,但是
[00:36:58.020 --> 00:37:01.020]  就是每一個人在神面前
[00:37:01.020 --> 00:37:04.020]  三個管家,我們祈願土,就回應神
[00:37:04.020 --> 00:37:07.020]  給我能夠做出的,就完成神的使命
[00:37:07.020 --> 00:37:10.020]  就是這麼簡單,依靠不是自己
[00:37:10.020 --> 00:37:13.020]  不是金錢,而是神自己
[00:37:13.020 --> 00:37:16.020]  我們有一份信心
[00:37:16.020 --> 00:37:19.020]  因為已故的首相邱吉爾這樣說
[00:37:19.020 --> 00:37:22.020]  你所得的維持生計
[00:37:22.020 --> 00:37:25.020]  他是以奉獻
[00:37:25.020 --> 00:37:28.020]  活出意義
[00:37:28.020 --> 00:37:31.020]  很棒的,因為中文很難翻譯
[00:37:31.020 --> 00:37:34.020]  We make a living by what we get
[00:37:34.020 --> 00:37:37.020]  We make a life
[00:37:37.020 --> 00:37:40.020]  by what we give
[00:37:40.020 --> 00:37:43.020]  你想你的生命有意義
[00:37:43.020 --> 00:37:46.020]  還是只是,無論你是
[00:37:46.020 --> 00:37:49.020]  現在做的事,或者退休,或者你是家庭主婦
[00:37:49.020 --> 00:37:52.020]  你只是維持著生計
[00:37:52.020 --> 00:37:55.020]  還是你是想活得有意義
[00:37:55.020 --> 00:37:58.020]  成為神中心的管家
[00:37:58.020 --> 00:38:01.020]  金錢,財富
[00:38:01.020 --> 00:38:04.020]  時間,體力
[00:38:04.020 --> 00:38:07.020]  都是作神中心的管家
[00:38:07.020 --> 00:38:10.020]  因為在新的一年裏面,我很期盼
[00:38:10.020 --> 00:38:13.020]  在十年裏面,恭祝大家,凌裏貧窮
[00:38:13.020 --> 00:38:16.020]  因為是很重要的
[00:38:16.020 --> 00:38:19.020]  因為你凌裏貧窮的時候
[00:38:19.020 --> 00:38:22.020]  你就有正確的價值觀
[00:38:22.020 --> 00:38:25.020]  你沒有這個的時候
[00:38:25.020 --> 00:38:28.020]  可能金錢財富
[00:38:28.020 --> 00:38:31.020]  成為了你的誘惑
[00:38:31.020 --> 00:38:34.020]  很忌諱,不要只依靠金錢
[00:38:34.020 --> 00:38:37.020]  因為它會阻礙你
[00:38:37.020 --> 00:38:40.020]  永恆的視線
[00:38:40.020 --> 00:38:43.020]  神是邀請我和你放下了
[00:38:43.020 --> 00:38:46.020]  虛妄的依附,不是依附依賴
[00:38:46.020 --> 00:38:49.020]  而是依賴,唯一的依賴
[00:38:49.020 --> 00:38:52.020]  就是依賴神
[00:38:52.020 --> 00:38:55.020]  而在我們依賴神的時候,天國透過你和我的生命
[00:38:55.020 --> 00:38:58.020]  去彰顯的時候,是我們願意成為神永恆的工具
[00:38:58.020 --> 00:39:01.020]  我們願意分享我們的資源
[00:39:01.020 --> 00:39:04.020]  在這個世界裏面,我們能夠
[00:39:04.020 --> 00:39:07.020]  作俗世清泉,為什麼?
[00:39:07.020 --> 00:39:10.020]  因為金錢
[00:39:10.020 --> 00:39:13.020]  人家去追逐,我們都可以去追逐
[00:39:13.020 --> 00:39:16.020]  只不過我們的心態
[00:39:16.020 --> 00:39:19.020]  就是為神追逐,並且為神作管家
[00:39:19.020 --> 00:39:22.020]  是神擁有
[00:39:22.020 --> 00:39:25.020]  我們一切,也是一切是祂所擁有
[00:39:25.020 --> 00:39:28.020]  所以在這個追逐名利的世界裏面
[00:39:28.020 --> 00:39:31.020]  願意我們都成為看穿
[00:39:31.020 --> 00:39:34.020]  財富是虛妄的
[00:39:34.020 --> 00:39:37.020]  是富貴如浮雲的一班弟兄姊妹
[00:39:37.020 --> 00:39:40.020]  將財富運籌
[00:39:40.020 --> 00:39:43.020]  就是掌握,運用在永恆的目光上
[00:39:43.020 --> 00:39:46.020]  以致我們能夠真真正正的為神
[00:39:46.020 --> 00:39:49.020]  讓神使用我們
[00:39:49.020 --> 00:39:52.020]  讓人看到這班
[00:39:52.020 --> 00:39:55.020]  在Stoveville的地方,多福氏的地方
[00:39:55.020 --> 00:39:58.020]  成為俗世清泉的人
