
[00:00:00.000 --> 00:00:07.000]  題目是『不信有你』,不是不信有你,是有個文化在裡面的。
[00:18:56.000 --> 00:18:58.000]  她就動手動腳,文歌喜舞,
[00:18:58.000 --> 00:19:00.000]  很自然,文歌喜舞,
[00:19:00.000 --> 00:19:02.000]  就好像大人,
[00:19:02.000 --> 00:19:04.000]  一開了卡拉OK,
[00:19:04.000 --> 00:19:06.000]  自然就會唱,
[00:19:06.000 --> 00:19:08.000]  唱了一大輪開開心心,
[00:19:08.000 --> 00:19:10.000]  猶太人怎麼看約翰呢?
[00:19:10.000 --> 00:19:12.000]  就好像開了卡拉OK一樣,
[00:19:12.000 --> 00:19:16.000]  約翰一講到的時候,
[00:19:16.000 --> 00:19:18.000]  就好像小孩子文歌喜舞,
[00:19:18.000 --> 00:19:20.000]  歡樂今宵的歡樂,
[00:19:20.000 --> 00:19:22.000]  可能是約翰
[00:19:22.000 --> 00:19:24.000]  講到煽動,
[00:19:24.000 --> 00:19:26.000]  他口才好,
[00:19:26.000 --> 00:19:28.000]  或者他有一種Charisma,
[00:19:28.000 --> 00:19:30.000]  令到很多人都聽他講,
[00:19:30.000 --> 00:19:32.000]  但他講後面的什麼呢?
[00:19:32.000 --> 00:19:34.000]  不知道的,
[00:19:34.000 --> 00:19:37.000]  後面講一些很嚴肅的題目,
[00:19:37.000 --> 00:19:39.000]  天國近了,你們要悔改,
[00:19:39.000 --> 00:19:41.000]  他們不會知道的,
[00:19:41.000 --> 00:19:43.000]  他只是喜歡暫時聽過一刻,
[00:19:43.000 --> 00:19:45.000]  完了之後就不記得了,
[00:19:45.000 --> 00:19:47.000]  他今宵很多人聽到都是,
[00:19:47.000 --> 00:19:49.000]  我都聽到,哪個牧師都聽到,
[00:19:49.000 --> 00:19:51.000]  他那兩句笑話我都聽到,
[00:19:51.000 --> 00:19:53.000]  他都喜歡吃豆腐牛肉飯,
[00:19:53.000 --> 00:19:55.000]  但他後面講什麼呢?
[00:19:55.000 --> 00:19:57.000]  他不記得的,對不起,
[00:19:57.000 --> 00:19:59.000]  我又不記得了,
[00:19:59.000 --> 00:20:02.000]  耶穌說他們暫時喜歡,
[00:20:02.000 --> 00:20:04.000]  就是這個喜歡,
[00:20:04.000 --> 00:20:07.000]  不是看一些很嚴肅的課題,
[00:20:07.000 --> 00:20:09.000]  不是看永生之道,
[00:20:09.000 --> 00:20:11.000]  不是看究竟聖信的內容是什麼,
[00:20:11.000 --> 00:20:14.000]  他只是想到一些一時歡喜的東西,
[00:20:14.000 --> 00:20:16.000]  然後第二個原因,
[00:20:16.000 --> 00:20:18.000]  他們喜歡暫時,
[00:20:18.000 --> 00:20:20.000]  只是維持很短的時間,
[00:20:20.000 --> 00:20:22.000]  所以耶穌在講的時候,
[00:20:22.000 --> 00:20:24.000]  在提到約翰的時候,
[00:20:24.000 --> 00:20:26.000]  他用了一個希臘文的字,
[00:20:26.000 --> 00:20:28.000]  Hein這個字,
[00:20:28.000 --> 00:20:30.000]  是過去式的,
[00:20:30.000 --> 00:20:32.000]  所以有些解經家就認為,
[00:20:32.000 --> 00:20:34.000]  當時約翰可能已經死了,
[00:20:34.000 --> 00:20:37.000]  也都可能已經被人抓去坐牢,
[00:20:37.000 --> 00:20:40.000]  但人就很喜歡這些短暫的東西,
[00:20:40.000 --> 00:20:42.000]  就喜歡暫時擁有,
[00:20:42.000 --> 00:20:45.000]  不是天長地久,
[00:20:45.000 --> 00:20:47.000]  梅艷芳,
[00:20:47.000 --> 00:20:49.000]  你是不是喜歡天長地久,
[00:20:49.000 --> 00:20:51.000]  還是曾經擁有呢?
[00:20:51.000 --> 00:20:53.000]  反過來,
[00:20:53.000 --> 00:20:55.000]  很多人是喜歡暫時的歡樂,
[00:20:55.000 --> 00:20:57.000]  喜歡暫時的享受,
[00:20:57.000 --> 00:20:59.000]  而不是看遠一點,
[00:20:59.000 --> 00:21:01.000]  不是看眼光遠一點,
[00:21:01.000 --> 00:21:03.000]  於是就有問題出現了,
[00:21:03.000 --> 00:21:05.000]  他們不信,
[00:21:05.000 --> 00:21:08.000]  就是因為他們所看到的是暫時的東西,
[00:21:08.000 --> 00:21:10.000]  而不是永恆的東西,
[00:21:10.000 --> 00:21:12.000]  我們再看第二個原因,
[00:21:12.000 --> 00:21:15.000]  三十六節至三十八節,
[00:21:15.000 --> 00:21:18.000]  但我有比約翰更大的見證,
[00:21:18.000 --> 00:21:20.000]  因為父交給我的,
[00:21:20.000 --> 00:21:22.000]  我要成就的事,
[00:21:22.000 --> 00:21:23.000]  就是我所做的事,
[00:21:23.000 --> 00:21:25.000]  比這見證,
[00:21:25.000 --> 00:21:27.000]  我是父所差來的,
[00:21:27.000 --> 00:21:29.000]  差我來的父也為我作見證,
[00:21:29.000 --> 00:21:32.000]  你們從來沒有聽見他的聲音,
[00:21:32.000 --> 00:21:34.000]  也沒有看見他的形象,
[00:21:34.000 --> 00:21:36.000]  你們並沒有他的道存在心裡,
[00:21:36.000 --> 00:21:38.000]  因為他所差來的,
[00:21:38.000 --> 00:21:41.000]  你們不信。
[00:21:41.000 --> 00:21:43.000]  耶穌說,
[00:21:43.000 --> 00:21:45.000]  你們不信因為是暫時,
[00:21:45.000 --> 00:21:46.000]  你們要信我,
[00:21:46.000 --> 00:21:47.000]  因為我有兩個見證人,
[00:21:47.000 --> 00:21:48.000]  上帝是我見證人,
[00:21:48.000 --> 00:21:50.000]  約翰是我見證人,
[00:21:50.000 --> 00:21:52.000]  然後接著說,
[00:21:52.000 --> 00:21:54.000]  我有一個更大的見證,
[00:21:54.000 --> 00:21:56.000]  比約翰更大的見證,
[00:21:56.000 --> 00:21:57.000]  這是什麼呢?
[00:21:57.000 --> 00:21:59.000]  你看看我所做的事,
[00:21:59.000 --> 00:22:02.000]  就見證到我是由父差我來的,
[00:22:02.000 --> 00:22:05.000]  差我來的父就為我作見證,
[00:22:05.000 --> 00:22:08.000]  耶穌所用的,
[00:22:08.000 --> 00:22:10.000]  所做的,
[00:22:10.000 --> 00:22:12.000]  他行的神蹟,
[00:22:12.000 --> 00:22:15.000]  他的言行,
[00:22:15.000 --> 00:22:19.000]  是證明他是從神那裡來的,
[00:22:19.000 --> 00:22:20.000]  留意,
[00:22:20.000 --> 00:22:22.000]  在用道的時候,
[00:22:22.000 --> 00:22:25.000]  突然在時間式的動詞裡面,
[00:22:25.000 --> 00:22:26.000]  他轉變了,
[00:22:26.000 --> 00:22:29.000]  他用一個已經發生了的,
[00:22:29.000 --> 00:22:30.000]  perfect tense,
[00:22:30.000 --> 00:22:32.000]  是發生了,
[00:22:32.000 --> 00:22:33.000]  意思就是說,
[00:22:33.000 --> 00:22:36.000]  猶太人是的確見過耶穌所行的,
[00:22:36.000 --> 00:22:38.000]  是的確見過耶穌所行的神蹟,
[00:22:38.000 --> 00:22:40.000]  聽過耶穌說的道,
[00:22:40.000 --> 00:22:44.000]  但是他們仍然不信,
[00:22:44.000 --> 00:22:46.000]  為什麼他們不信呢?
[00:22:46.000 --> 00:22:49.000]  耶穌在第37至38節說了三個原因,
[00:22:49.000 --> 00:22:50.000]  很奇怪的原因,
[00:22:50.000 --> 00:22:52.000]  第一,你們從沒有聽見我,
[00:22:52.000 --> 00:22:55.000]  從沒有聽見我父神的聲音,
[00:22:55.000 --> 00:22:58.000]  第二,你們從沒有見過他的樣子,
[00:22:58.000 --> 00:23:02.000]  第三,你們沒有把他的道藏在心裡,
[00:23:02.000 --> 00:23:04.000]  我想問一問大家,
[00:23:04.000 --> 00:23:10.000]  我們中間有多少人聽過上帝的聲音,請舉手,
[00:23:10.000 --> 00:23:12.000]  真的聽過,
[00:23:12.000 --> 00:23:14.000]  有多少人真的聽過上帝的聲音?
[00:23:14.000 --> 00:23:16.000]  Hello,你的電話響了,
[00:23:16.000 --> 00:23:17.000]  你是誰?
[00:23:17.000 --> 00:23:18.000]  我是上帝在天堂打來的,
[00:23:18.000 --> 00:23:21.000]  你有沒有聽過這樣的電話?
[00:23:21.000 --> 00:23:24.000]  我沒有,真的沒有,
[00:23:24.000 --> 00:23:28.000]  有多少人見過上帝的樣子?
[00:23:28.000 --> 00:23:30.000]  沒有,我們沒有見過上帝,
[00:23:30.000 --> 00:23:31.000]  聖經裡說,
[00:23:31.000 --> 00:23:32.000]  從來沒有人見過上帝,
[00:23:32.000 --> 00:23:35.000]  唯有藉著耶穌基督將他顯現出來,
[00:23:35.000 --> 00:23:37.000]  即是告訴我們,
[00:23:37.000 --> 00:23:41.000]  我們個個都沒有聽過上帝的聲音,
[00:23:41.000 --> 00:23:45.000]  我們個個都沒有見過上帝的樣子,
[00:23:45.000 --> 00:23:47.000]  那為什麼我們會相信?
[00:23:47.000 --> 00:23:48.000]  因為耶穌說了三個原因,
[00:23:48.000 --> 00:23:51.000]  第一個就是你們沒有見過父神的聲音,
[00:23:51.000 --> 00:23:53.000]  你們沒有見過他的形象,
[00:23:53.000 --> 00:23:56.000]  那為什麼會相信?
[00:23:56.000 --> 00:23:59.000]  或者我用一個例子,大家會明白,
[00:23:59.000 --> 00:24:02.000]  我很喜歡用菲利普·耶恩斯這個例子,
[00:24:02.000 --> 00:24:06.000]  菲利普·耶恩斯說到那些鯨魚,
[00:24:06.000 --> 00:24:10.000]  鯨魚有他的語言,
[00:24:10.000 --> 00:24:12.000]  那些鯨魚發出的聲音,
[00:24:12.000 --> 00:24:14.000]  多麼你意外,那些鯨魚都會聽到,
[00:24:14.000 --> 00:24:16.000]  這裡有海鮮,這裡漂亮一點,
[00:24:16.000 --> 00:24:19.000]  來這裡吃,這裡的水漂亮一點,
[00:24:19.000 --> 00:24:22.000]  科學家就相信有一天,
[00:24:22.000 --> 00:24:25.000]  人類可以和鯨魚溝通,
[00:24:25.000 --> 00:24:26.000]  因為懂得他的語言,
[00:24:26.000 --> 00:24:28.000]  可以和鯨魚溝通,
[00:24:28.000 --> 00:24:30.000]  假如之間到有一天,
[00:24:30.000 --> 00:24:33.000]  那我就被派到鯨魚的世界裡面,
[00:24:33.000 --> 00:24:35.000]  去和鯨魚聊天,
[00:24:35.000 --> 00:24:37.000]  於是我見到一條殺人鯨,
[00:24:37.000 --> 00:24:38.000]  很厲害,
[00:24:38.000 --> 00:24:41.000]  鯨魚老友記,
[00:24:41.000 --> 00:24:44.000]  下個星期日,我請你來窩福,
[00:24:44.000 --> 00:24:46.000]  我們有幾堂崇拜,
[00:24:46.000 --> 00:24:48.000]  你喜歡來中堂崇拜嗎?
[00:24:48.000 --> 00:24:51.000]  崇拜完之後,我請你去八羅門喝茶,
[00:24:51.000 --> 00:24:54.000]  吃豆腐牛肉飯,蝦餃燒賣,
[00:24:54.000 --> 00:24:55.000]  你喜歡什麼,
[00:24:55.000 --> 00:24:57.000]  我發個電郵給你,
[00:24:57.000 --> 00:24:59.000]  你WhatsApp我,
[00:24:59.000 --> 00:25:03.000]  那鯨魚知道我說什麼嗎?
[00:25:03.000 --> 00:25:06.000]  不知所謂,
[00:25:06.000 --> 00:25:09.000]  因為在鯨魚的世界裡面,
[00:25:09.000 --> 00:25:13.000]  他沒辦法可以理解到人類的世界是怎樣,
[00:25:13.000 --> 00:25:15.000]  你和他講哪些魚好吃,
[00:25:15.000 --> 00:25:18.000]  哪些水好一點,
[00:25:18.000 --> 00:25:19.000]  他就會明白,
[00:25:19.000 --> 00:25:20.000]  你和他講WhatsApp,
[00:25:20.000 --> 00:25:22.000]  和他講豆腐牛肉,
[00:25:22.000 --> 00:25:23.000]  和他講電郵,
[00:25:23.000 --> 00:25:26.000]  這些浪費力氣,
[00:25:26.000 --> 00:25:29.000]  但不等於他完全不知道,
[00:25:29.000 --> 00:25:32.000]  如果他想認識人類的世界,
[00:25:32.000 --> 00:25:34.000]  有兩個條件,
[00:25:34.000 --> 00:25:38.000]  第一,他相信的確是有人的世界,
[00:25:38.000 --> 00:25:40.000]  如果一早就不相信有人,
[00:25:40.000 --> 00:25:42.000]  全世界只有鯨魚的世界,
[00:25:42.000 --> 00:25:44.000]  他就永遠不會相信,
[00:25:44.000 --> 00:25:48.000]  他一定要相信有人類的世界,
[00:25:48.000 --> 00:25:51.000]  第二,他一定要相信,
[00:25:51.000 --> 00:25:54.000]  我是從人類的世界去到鯨魚的世界,
[00:25:54.000 --> 00:25:58.000]  去告訴他人類的世界是怎樣,
[00:25:58.000 --> 00:26:02.000]  這樣他就能夠認識人類的世界,
[00:26:02.000 --> 00:26:06.000]  他是憑著信有人類的世界,
[00:26:06.000 --> 00:26:10.000]  憑著信我是被人類插在他那裡,
[00:26:10.000 --> 00:26:12.000]  去告訴他人類的世界是怎樣,
[00:26:12.000 --> 00:26:15.000]  這樣他就能夠明白人類的世界,
[00:26:15.000 --> 00:26:19.000]  你將這個比喻套在耶穌那裡,
[00:26:19.000 --> 00:26:20.000]  你就會明白,
[00:26:20.000 --> 00:26:21.000]  有兩個世界,
[00:26:21.000 --> 00:26:22.000]  一個是神的世界,
[00:26:22.000 --> 00:26:24.000]  一個是人的世界,
[00:26:24.000 --> 00:26:26.000]  如果我們是人的世界,
[00:26:26.000 --> 00:26:28.000]  是用我們人的領域,
[00:26:28.000 --> 00:26:29.000]  人的知識,
[00:26:29.000 --> 00:26:31.000]  去理解上帝的世界的時候,
[00:26:31.000 --> 00:26:32.000]  只有四個字,
[00:26:32.000 --> 00:26:33.000]  不知所謂,
[00:26:33.000 --> 00:26:35.000]  正如鯨魚,
[00:26:35.000 --> 00:26:38.000]  他不會明白人類的世界一樣,
[00:26:38.000 --> 00:26:41.000]  所以在什麼情形之下,
[00:26:41.000 --> 00:26:43.000]  我們會認識上帝的世界呢?
[00:26:43.000 --> 00:26:44.000]  兩個條件,
[00:26:44.000 --> 00:26:46.000]  第一,你相信有神,
[00:26:46.000 --> 00:26:48.000]  相信是有神的世界,
[00:26:48.000 --> 00:26:52.000]  第二,你相信耶穌是神差點來到人類的世界,
[00:26:52.000 --> 00:26:53.000]  告訴你,
[00:26:53.000 --> 00:26:54.000]  神的世界是怎樣,
[00:26:54.000 --> 00:26:56.000]  如果你不相信,
[00:26:56.000 --> 00:27:02.000]  你永遠都不能真正認識,
[00:27:02.000 --> 00:27:05.000]  是由上帝和上帝所做的,
[00:27:05.000 --> 00:27:07.000]  所以耶穌就告訴你,
[00:27:07.000 --> 00:27:09.000]  我來到你當中,
[00:27:09.000 --> 00:27:12.000]  我為猜拳來到你當中,
[00:27:12.000 --> 00:27:15.000]  你見過我所行的神蹟,
[00:27:15.000 --> 00:27:17.000]  但你們卻不信,
[00:27:17.000 --> 00:27:21.000]  因為你只是用你的眼光去看,
[00:27:21.000 --> 00:27:23.000]  所以耶穌就說,
[00:27:23.000 --> 00:27:30.000]  你們並沒有他的道存在心裡,
[00:27:30.000 --> 00:27:33.000]  你都不相信我所說的,
[00:27:33.000 --> 00:27:35.000]  道即是上帝的說話,
[00:27:35.000 --> 00:27:36.000]  你都不相信我所說,
[00:27:36.000 --> 00:27:38.000]  你怎會去明白,
[00:27:38.000 --> 00:27:40.000]  怎會去了解,
[00:27:40.000 --> 00:27:42.000]  所以馬太夫的印象,
[00:27:42.000 --> 00:27:44.000]  引用《倚創夏書》第六十一章,
[00:27:44.000 --> 00:27:46.000]  九至十一節說,
[00:27:46.000 --> 00:27:48.000]  你們聽時要聽見,
[00:27:48.000 --> 00:27:50.000]  卻不明白,
[00:27:50.000 --> 00:27:51.000]  看時要看見,
[00:27:51.000 --> 00:27:52.000]  卻不曉得,
[00:27:52.000 --> 00:27:54.000]  因為這百姓柔蒙了心,
[00:27:54.000 --> 00:27:56.000]  耳朵發沉,眼睛閉著,
[00:27:56.000 --> 00:28:01.000]  他們是視而不見,聽而不聞,
[00:28:01.000 --> 00:28:03.000]  所以有很多人,
[00:28:03.000 --> 00:28:05.000]  事實上經歷過很多上帝的恩典,
[00:28:05.000 --> 00:28:10.000]  他都不相信,
[00:28:10.000 --> 00:28:14.000]  因為他沒有將上帝的道藏在心裡,
[00:28:14.000 --> 00:28:17.000]  他被罪惡蒙蔽了他的眼睛,
[00:28:17.000 --> 00:28:20.000]  他當他自己就是上帝一樣,
[00:28:20.000 --> 00:28:21.000]  我們再來看第三個原因,
[00:28:21.000 --> 00:28:23.000]  失信第三個原因,
[00:28:23.000 --> 00:28:25.000]  以為自己是砸的。
