
[00:00:00.000 --> 00:00:06.000]  歲末年終 一年又要過去了 好快
[00:22:28.000 --> 00:22:31.000]  就在雨裡面這樣奔進奔出的
[00:22:31.000 --> 00:22:35.000]  跟著搬家公司在那邊
[00:22:35.000 --> 00:22:37.000]  進進出出的
[00:22:37.000 --> 00:22:40.000]  之後幾乎每一天
[00:22:40.000 --> 00:22:41.000]  幾乎每一天
[00:22:41.000 --> 00:22:43.000]  Allison Yvonne
[00:22:43.000 --> 00:22:44.000]  木師跟我
[00:22:44.000 --> 00:22:45.000]  我們幾乎是日日夜夜的
[00:22:45.000 --> 00:22:48.000]  在這裡收拾
[00:22:48.000 --> 00:22:51.000]  雖然很辛苦
[00:22:51.000 --> 00:22:54.000]  但是獻堂之夜的聖舉
[00:22:54.000 --> 00:22:58.000]  給我們很多的安慰
[00:22:58.000 --> 00:23:00.000]  Hallelujah
[00:23:00.000 --> 00:23:01.000]  接著劉木斯
[00:23:01.000 --> 00:23:04.000]  給我們教會四個鼓勵
[00:23:04.000 --> 00:23:06.000]  你記得他說的是哪四件嗎
[00:23:06.000 --> 00:23:08.000]  他說一個教會
[00:23:08.000 --> 00:23:11.000]  是彰顯神同在的地方
[00:23:11.000 --> 00:23:12.000]  他說一個教會
[00:23:12.000 --> 00:23:16.000]  是要同心合一禱告的地方
[00:23:16.000 --> 00:23:17.000]  他說教會
[00:23:17.000 --> 00:23:20.000]  是祝福人傳福音的地方
[00:23:20.000 --> 00:23:21.000]  他說教會
[00:23:21.000 --> 00:23:25.000]  是同心合一福祀的地方
[00:23:25.000 --> 00:23:27.000]  我們親愛弟兄姊妹
[00:23:27.000 --> 00:23:31.000]  神把這麼美好的環境賜給我們
[00:23:31.000 --> 00:23:35.000]  一進來第一堂的聚會
[00:23:35.000 --> 00:23:38.000]  神就用劉木斯的口
[00:23:38.000 --> 00:23:42.000]  來傳達他的心意
[00:23:42.000 --> 00:23:43.000]  他要我們的教會
[00:23:43.000 --> 00:23:46.000]  是一個以馬內利
[00:23:46.000 --> 00:23:48.000]  有神同在的地方
[00:23:48.000 --> 00:23:50.000]  而且他要我們
[00:23:50.000 --> 00:23:53.000]  能夠一起同心的禱告
[00:23:53.000 --> 00:23:55.000]  同心的福祀
[00:23:55.000 --> 00:23:56.000]  弟兄姊妹
[00:23:56.000 --> 00:23:57.000]  獻堂的那個晚上
[00:23:57.000 --> 00:23:59.000]  我一直都站在那個門口
[00:23:59.000 --> 00:24:01.000]  有好多次
[00:24:01.000 --> 00:24:05.000]  聖靈不斷的充滿我
[00:24:05.000 --> 00:24:07.000]  他在告訴我說
[00:24:07.000 --> 00:24:11.000]  孩子 我與你們同在
[00:24:11.000 --> 00:24:13.000]  我與你們同在
[00:24:13.000 --> 00:24:15.000]  感恩啊 感恩
[00:24:15.000 --> 00:24:18.000]  讚美主
[00:24:18.000 --> 00:24:21.000]  而且弟兄姊妹
[00:24:21.000 --> 00:24:22.000]  那天晚上
[00:24:22.000 --> 00:24:24.000]  神榮耀的同在
[00:24:24.000 --> 00:24:26.000]  充滿在這裡
[00:24:26.000 --> 00:24:28.000]  充滿在聖殿裡面
[00:24:28.000 --> 00:24:31.000]  我們這次頒這個堂
[00:24:31.000 --> 00:24:33.000]  我們找Agent
[00:24:33.000 --> 00:24:36.000]  每一個難關 每一個挑戰
[00:24:36.000 --> 00:24:40.000]  都是神親自的引領
[00:24:40.000 --> 00:24:41.000]  都是神親自己
[00:24:41.000 --> 00:24:43.000]  一步一步的帶我們走
[00:24:43.000 --> 00:24:47.000]  一步一步的來化解這些難處
[00:24:47.000 --> 00:24:49.000]  不論是
[00:24:49.000 --> 00:24:50.000]  韓德爾在寫
[00:24:50.000 --> 00:24:52.000]  米賽亞的戲劇的時候
[00:24:52.000 --> 00:24:54.000]  還是希望愛搬家
[00:24:54.000 --> 00:24:56.000]  還是Ed在生病
[00:24:56.000 --> 00:24:58.000]  還是Bernie在面對他的難關
[00:24:58.000 --> 00:24:59.000]  還是一經傳到
[00:24:59.000 --> 00:25:01.000]  十年前在希望愛受洗
[00:25:01.000 --> 00:25:05.000]  十年後來拜訪母堂
[00:25:05.000 --> 00:25:07.000]  這些事情
[00:25:07.000 --> 00:25:10.000]  都不是人做的
[00:25:10.000 --> 00:25:12.000]  都不是人做的
[00:25:12.000 --> 00:25:15.000]  一經傳到他來五天
[00:25:15.000 --> 00:25:17.000]  我說你來幹嘛
[00:25:17.000 --> 00:25:20.000]  五天
[00:25:20.000 --> 00:25:23.000]  神有他的美儀
[00:25:23.000 --> 00:25:27.000]  是神叫他來的
[00:25:27.000 --> 00:25:29.000]  來給我們弟兄姊妹鼓勵
[00:25:29.000 --> 00:25:31.000]  Hallelujah
[00:25:31.000 --> 00:25:34.000]  他不是來觀光的
[00:25:34.000 --> 00:25:37.000]  這一切都是上帝
[00:25:37.000 --> 00:25:40.000]  為他自己榮耀所立定的
[00:25:40.000 --> 00:25:43.000]  所以請你不要
[00:25:43.000 --> 00:25:46.000]  錯過盟扶的機會
[00:25:46.000 --> 00:25:51.000]  Hallelujah
[00:25:51.000 --> 00:25:56.000]  前天我們同宮開會
[00:25:56.000 --> 00:26:00.000]  我們把明年的刑事律都安排好了
[00:26:00.000 --> 00:26:02.000]  我想牧師很快的會在網上面
[00:26:02.000 --> 00:26:05.000]  或是打印出來
[00:26:05.000 --> 00:26:07.000]  你要去看
[00:26:07.000 --> 00:26:09.000]  你一定要去看
[00:26:09.000 --> 00:26:16.000]  把你的生活和教會的刑事律連在一起
[00:26:16.000 --> 00:26:19.000]  12月2014年
[00:26:19.000 --> 00:26:23.000]  是信望愛的一個新的旅程碑
[00:26:23.000 --> 00:26:26.000]  我們要有一個新的決心
[00:26:26.000 --> 00:26:31.000]  新的態度來迎接2015年
[00:26:31.000 --> 00:26:34.000]  我們要我們信望愛
[00:26:34.000 --> 00:26:36.000]  是一個有神同在
[00:26:36.000 --> 00:26:38.000]  同心合一禱告
[00:26:38.000 --> 00:26:39.000]  祝福人
[00:26:39.000 --> 00:26:40.000]  傳福音的地方
[00:26:40.000 --> 00:26:45.000]  一起合一服事的教會
[00:26:45.000 --> 00:26:49.000]  劉牧師說那個賣冰淇淋的老太太
[00:26:49.000 --> 00:26:51.000]  她就藉著禱告
[00:26:51.000 --> 00:26:53.000]  她就能夠祝福
[00:26:53.000 --> 00:26:56.000]  把教會增展起來
[00:26:56.000 --> 00:27:00.000]  讓貪官悔改
[00:27:00.000 --> 00:27:03.000]  就因為一個賣冰淇淋的老太太
[00:27:03.000 --> 00:27:06.000]  但我們所有的力量加在一起
[00:27:06.000 --> 00:27:10.000]  那個果孝是無可限量的
[00:27:10.000 --> 00:27:15.000]  我們禮拜三跟我們的佳樂小組講
[00:27:15.000 --> 00:27:17.000]  我們通常我們的服事
[00:27:17.000 --> 00:27:19.000]  我們都不太排我們的老人家
[00:27:19.000 --> 00:27:20.000]  因為老人家年紀大
[00:27:20.000 --> 00:27:23.000]  我們不願意讓他們太辛苦
[00:27:23.000 --> 00:27:26.000]  但是我們挑戰他們
[00:27:26.000 --> 00:27:28.000]  我們的佳樂小組
[00:27:28.000 --> 00:27:32.000]  你可以去祝福弟兄姊妹
[00:27:32.000 --> 00:27:34.000]  你可以祝福牧師母
[00:27:34.000 --> 00:27:36.000]  你可以祝福教會
[00:27:36.000 --> 00:27:37.000]  你可以祝福
[00:27:37.000 --> 00:27:41.000]  我們常常要去傳福音的Highland
[00:27:41.000 --> 00:27:44.000]  我們要靠我們的佳樂小組
[00:27:44.000 --> 00:27:48.000]  把那個Highland的山頭打下來
[00:27:48.000 --> 00:27:50.000]  好不好
[00:27:50.000 --> 00:27:51.000]  不是牧師講好
[00:27:51.000 --> 00:27:56.000]  是你們佳樂小組的人要說YES
[00:27:56.000 --> 00:28:00.000]  感謝主
[00:28:00.000 --> 00:28:02.000]  親愛弟兄姊妹
[00:28:02.000 --> 00:28:05.000]  相愛屬神的兒女們
[00:28:05.000 --> 00:28:08.000]  教會是基督的身體
[00:28:08.000 --> 00:28:12.000]  耶穌基督是整本聖經的靈魂
[00:28:12.000 --> 00:28:14.000]  我希望今天的信息
[00:28:14.000 --> 00:28:16.000]  能夠讓我們更深的
[00:28:16.000 --> 00:28:18.000]  來認識我們的主耶穌
[00:28:18.000 --> 00:28:20.000]  我們的主耶穌
[00:28:20.000 --> 00:28:22.000]  這位道成肉身的神
[00:28:22.000 --> 00:28:24.000]  祂在我們的生命中
[00:28:24.000 --> 00:28:29.000]  所帶出的祝福和改變
[00:28:29.000 --> 00:28:32.000]  今年的聖誕節
[00:28:32.000 --> 00:28:34.000]  我們不再吃吃喝喝地
[00:28:34.000 --> 00:28:36.000]  來紀念祂的降世
[00:28:36.000 --> 00:28:38.000]  讓我們預備好我們自己
[00:28:38.000 --> 00:28:41.000]  我們願意長大成熟
[00:28:41.000 --> 00:28:46.000]  成為基督的神
[00:28:46.000 --> 00:28:48.000]  謝謝
[00:28:48.000 --> 00:28:50.000]  讓我們低頭禱告
[00:28:50.000 --> 00:28:52.000]  Hallelujah
[00:28:52.000 --> 00:28:54.000]  天父我們實在用感恩的心
[00:28:54.000 --> 00:28:56.000]  來到你面前做
[00:28:56.000 --> 00:29:00.000]  你實在愛我們
[00:29:00.000 --> 00:29:05.000]  你從來沒有對我們灰心
[00:29:05.000 --> 00:29:08.000]  你也不讓我們上膽
[00:29:08.000 --> 00:29:10.000]  讓我們就抓緊你的應許
[00:29:10.000 --> 00:29:12.000]  往前走
[00:29:12.000 --> 00:29:14.000]  做我們要看見
[00:29:14.000 --> 00:29:15.000]  你的榮耀
[00:29:15.000 --> 00:29:19.000]  繼續不斷的在興旺愛當中
[00:29:19.000 --> 00:29:22.000]  我們也再一次奉耶穌的名
[00:29:22.000 --> 00:29:24.000]  上帝的權柄跟聖靈的大名
[00:29:24.000 --> 00:29:27.000]  來祝福我們每一位弟兄姊妹
[00:29:27.000 --> 00:29:30.000]  祝福我們的教會
[00:29:30.000 --> 00:29:32.000]  藏在主的恩典中
[00:29:32.000 --> 00:29:34.000]  奉耶穌的名祈禱
[00:29:34.000 --> 00:29:35.000]  阿門
