
[00:00:00.000 --> 00:00:04.500]  前布魯頓博道會的一個牧師叫Charles Vendore
[00:15:31.500 --> 00:15:34.500]  但是他裡面有沒有公義呢?
[00:15:34.500 --> 00:15:36.500]  裡面有沒有愛上帝呢?
[00:15:36.500 --> 00:15:38.500]  他一概不理
[00:15:38.500 --> 00:15:46.500]  耶穌說:你輕重不分
[00:15:46.500 --> 00:15:49.500]  始末倒置
[00:15:49.500 --> 00:15:51.500]  沒錯
[00:15:51.500 --> 00:15:54.500]  外面的制度重要
[00:15:54.500 --> 00:15:58.500]  你去禮拜堂重要
[00:15:58.500 --> 00:16:00.500]  你去侍奉重要
[00:16:00.500 --> 00:16:02.500]  這些一定要重要
[00:16:02.500 --> 00:16:04.500]  但那些不是最重要
[00:16:04.500 --> 00:16:06.500]  你的心是什麼
[00:16:06.500 --> 00:16:08.500]  是更加重要
[00:16:08.500 --> 00:16:10.500]  你是不是一個愛神的心
[00:16:10.500 --> 00:16:12.500]  心裡面有沒有公義
[00:16:12.500 --> 00:16:14.500]  這是更重要
[00:16:14.500 --> 00:16:16.500]  所以耶穌就說到第二個禍
[00:16:16.500 --> 00:16:18.500]  第一個禍是表裡不一致
[00:16:18.500 --> 00:16:20.500]  第二個禍是什麼呢?
[00:16:20.500 --> 00:16:23.500]  你們在會堂裡找個守衛
[00:16:23.500 --> 00:16:25.500]  最重要是衛營
[00:16:25.500 --> 00:16:27.500]  但我們窩福堂第一行沒有人坐
[00:16:27.500 --> 00:16:33.500]  除了要負責主持聚會的人
[00:16:33.500 --> 00:16:37.500]  最後一行就很多人坐
[00:16:37.500 --> 00:16:41.500]  但是法利索人最喜歡坐守衛
[00:16:41.500 --> 00:16:45.500]  最喜歡在街市見到人
[00:16:45.500 --> 00:16:47.500]  法利索人、拉比亞
[00:16:47.500 --> 00:16:49.500]  是很喜歡人尊敬他
[00:16:49.500 --> 00:16:51.500]  崇高的地位
[00:16:51.500 --> 00:16:53.500]  喜歡名字
[00:16:53.500 --> 00:16:55.500]  喜歡出風頭
[00:16:55.500 --> 00:16:57.500]  喜歡別人稱讚他
[00:16:57.500 --> 00:16:59.500]  稱讚他的時候
[00:16:59.500 --> 00:17:01.500]  他就心花怒放
[00:17:01.500 --> 00:17:04.500]  其實想想
[00:17:04.500 --> 00:17:06.500]  不只是法利索人是這樣
[00:17:06.500 --> 00:17:08.500]  我想我們也是這樣
[00:17:08.500 --> 00:17:12.500]  見到有個名字在那裡
[00:17:12.500 --> 00:17:13.500]  挺好的
[00:17:13.500 --> 00:17:15.500]  我走過走廊
[00:17:15.500 --> 00:17:17.500]  「宋牧師」「牧師」「牧師」
[00:17:17.500 --> 00:17:21.500]  我都好像被人尊重了
[00:17:21.500 --> 00:17:23.500]  心花怒放
[00:17:23.500 --> 00:17:27.500]  我們看名字看得很重
[00:17:27.500 --> 00:17:30.500]  當我的名字受到損壞的時候
[00:17:30.500 --> 00:17:32.500]  我們生氣
[00:17:32.500 --> 00:17:34.500]  有一次我上網
[00:17:34.500 --> 00:17:36.500]  我太太說「你有沒有搞錯」
[00:17:36.500 --> 00:17:38.500]  「經常寫自己的名字來看網」
[00:17:38.500 --> 00:17:40.500]  「我也想看別人怎樣看我」
[00:17:40.500 --> 00:17:42.500]  她寫蘇永睿
[00:17:42.500 --> 00:17:44.500]  在網上罵得很厲害
[00:17:44.500 --> 00:17:47.500]  「我沒有做這些事 為何她罵我」
[00:17:47.500 --> 00:17:50.500]  原來她把蘇永睿蘇永芝搞亂了
[00:17:50.500 --> 00:17:57.500]  我想我們很多時候
[00:17:57.500 --> 00:18:00.500]  很看重名字
[00:18:00.500 --> 00:18:02.500]  但是
[00:18:02.500 --> 00:18:05.500]  名字是不是這麼重要呢
[00:18:05.500 --> 00:18:08.500]  名字是不是真的這麼重要呢
[00:18:08.500 --> 00:18:10.500]  是不是要別人尊重你
[00:18:10.500 --> 00:18:13.500]  你才覺得自己有價值呢
[00:18:14.500 --> 00:18:17.500]  耶穌說這班法利賽人
[00:18:17.500 --> 00:18:21.500]  為何你們看重這些虛假
[00:18:21.500 --> 00:18:23.500]  第三個禍
[00:18:23.500 --> 00:18:25.500]  一個比一個厲害
[00:18:25.500 --> 00:18:27.500]  最厲害的責任是什麼
[00:18:27.500 --> 00:18:28.500]  你們有禍了
[00:18:28.500 --> 00:18:30.500]  因為你們如同不顯露的墳墓
[00:18:30.500 --> 00:18:34.500]  走在上面的人並不知道
[00:18:34.500 --> 00:18:37.500]  耶穌越罵越厲害
[00:18:37.500 --> 00:18:39.500]  祂罵這班法利賽人
[00:18:39.500 --> 00:18:41.500]  祂說這班法利賽人你們有禍
[00:18:41.500 --> 00:18:43.500]  你們好像那些不顯露的墳墓
[00:18:43.500 --> 00:18:46.500]  什麼叫不顯露的墳墓呢
[00:18:46.500 --> 00:18:51.500]  墳墓和屍體是相關的
[00:18:51.500 --> 00:18:53.500]  在舊約聖經來看
[00:18:53.500 --> 00:18:55.500]  屍體即是死屍
[00:18:55.500 --> 00:18:57.500]  根據利尾記第21章第1節
[00:18:57.500 --> 00:18:58.500]  11節
[00:18:58.500 --> 00:19:00.500]  文素記第6章第5節第8節
[00:19:00.500 --> 00:19:02.500]  就告訴你是不潔淨的
[00:19:02.500 --> 00:19:04.500]  猶太人很喜歡潔淨的東西
[00:19:04.500 --> 00:19:05.500]  是不潔淨的
[00:19:05.500 --> 00:19:08.500]  所以凡是接觸過屍體的
[00:19:08.500 --> 00:19:11.500]  都是成為不潔淨的
[00:19:11.500 --> 00:19:14.500]  墳墓和屍體差不多
[00:19:14.500 --> 00:19:16.500]  凡是接觸過墳墓
[00:19:16.500 --> 00:19:18.500]  你都是不潔淨的
[00:19:18.500 --> 00:19:21.500]  你看到墳墓就不走過去
[00:19:21.500 --> 00:19:24.500]  但是你們這班法利賽人
[00:19:24.500 --> 00:19:26.500]  更厲害
[00:19:26.500 --> 00:19:29.500]  你們是不顯露的墳墓
[00:19:29.500 --> 00:19:30.500]  顯露原來的屍體
[00:19:30.500 --> 00:19:32.500]  沒有標記的墳墓
[00:19:32.500 --> 00:19:33.500]  別人是不知道的
[00:19:33.500 --> 00:19:37.500]  於是走上去的人就糟糕了
[00:19:37.500 --> 00:19:38.500]  就不潔淨了
[00:19:38.500 --> 00:19:39.500]  所以耶穌就說
[00:19:39.500 --> 00:19:42.500]  走在上面的人並不知道
[00:19:42.500 --> 00:19:43.500]  並不知道什麼?
[00:19:43.500 --> 00:19:45.500]  不知道這是一個墳墓
[00:19:45.500 --> 00:19:46.500]  即是告訴你
[00:19:46.500 --> 00:19:49.500]  你這班法利賽人
[00:19:49.500 --> 00:19:52.500]  你裡面有很多貪婪
[00:19:52.500 --> 00:19:54.500]  很多邪惡在裡面
[00:19:54.500 --> 00:19:57.500]  但是外面就粉色了
[00:19:57.500 --> 00:19:59.500]  裝成很敬虔的樣子
[00:19:59.500 --> 00:20:00.500]  別人不知道
[00:20:00.500 --> 00:20:02.500]  而接觸你的人
[00:20:02.500 --> 00:20:06.500]  都成為了骯髒垃圾
[00:20:06.500 --> 00:20:08.500]  很糟糕
[00:20:08.500 --> 00:20:11.500]  耶穌是警告你和我每一個人
[00:20:11.500 --> 00:20:14.500]  我們如果表裡不一致
[00:20:14.500 --> 00:20:16.500]  我們又看重我們的虛銜
[00:20:16.500 --> 00:20:18.500]  我們的名字的時候
[00:20:18.500 --> 00:20:20.500]  我們所帶來的負影響
[00:20:20.500 --> 00:20:23.500]  是無法估計的
[00:20:23.500 --> 00:20:28.500]  我以前在巴馬地帶一個茶徑班
[00:20:28.500 --> 00:20:30.500]  是一個老人家家裡帶的
[00:20:30.500 --> 00:20:32.500]  整班都是年紀大大的
[00:20:32.500 --> 00:20:33.500]  他們帶茶徑
[00:20:33.500 --> 00:20:36.500]  包括我那時我岳父還在
[00:20:36.500 --> 00:20:38.500]  全部都是男人
[00:20:38.500 --> 00:20:40.500]  即是老人家的茶徑班
[00:20:40.500 --> 00:20:42.500]  很多老人家都信了主
[00:20:42.500 --> 00:20:45.500]  但是主人家死不肯信主
[00:20:45.500 --> 00:20:47.500]  他願意開放他家
[00:20:47.500 --> 00:20:49.500]  但是他不信主
[00:20:49.500 --> 00:20:51.500]  我們一味的祈禱他都不信主
[00:20:51.500 --> 00:20:52.500]  有一次他病得很嚴重
[00:20:52.500 --> 00:20:54.500]  痊癒了都不信主
[00:20:54.500 --> 00:20:55.500]  硬頸到極
[00:20:55.500 --> 00:20:57.500]  有一天我收到他電話
[00:20:57.500 --> 00:20:58.500]  他說牧師
[00:20:58.500 --> 00:21:00.500]  我想信耶穌
[00:21:00.500 --> 00:21:02.500]  你可不可以來我家決志
[00:21:02.500 --> 00:21:03.500]  我很開心
[00:21:03.500 --> 00:21:04.500]  馬上去
[00:21:04.500 --> 00:21:06.500]  我就問他
[00:21:06.500 --> 00:21:07.500]  為什麼你一直不信耶穌
[00:21:07.500 --> 00:21:08.500]  現在信耶穌
[00:21:08.500 --> 00:21:10.500]  他就跟我說
[00:21:10.500 --> 00:21:13.500]  我告訴你為什麼我不信耶穌
[00:21:13.500 --> 00:21:15.500]  1930年代
[00:21:15.500 --> 00:21:18.500]  我爸爸有五個兒子
[00:21:18.500 --> 00:21:21.500]  在我們鄉下的地方
[00:21:21.500 --> 00:21:25.500]  有很多土匪的作亂
[00:21:25.500 --> 00:21:27.500]  一土匪來到
[00:21:27.500 --> 00:21:29.500]  一到那些作亂來
[00:21:29.500 --> 00:21:31.500]  那些村人全部躲在一間
[00:21:31.500 --> 00:21:34.500]  福音禮拜堂
[00:21:34.500 --> 00:21:37.500]  是一個西人開節的教會
[00:21:37.500 --> 00:21:39.500]  一進去就像避難所
[00:21:39.500 --> 00:21:41.500]  那些土匪就不敢鬥他
[00:21:41.500 --> 00:21:44.500]  那天槍林彈雨
[00:21:44.500 --> 00:21:46.500]  我就帶著你五個弟弟和太太
[00:21:46.500 --> 00:21:48.500]  進了那個福音堂
[00:21:48.500 --> 00:21:49.500]  人山人海
[00:21:49.500 --> 00:21:51.500]  全部人都走下來
[00:21:51.500 --> 00:21:54.500]  外面還有人逼著進去
[00:21:54.500 --> 00:21:57.500]  那個西人的牧師就出來
[00:21:57.500 --> 00:21:58.500]  然後就說
[00:21:58.500 --> 00:22:01.500]  你們中間哪個不是基督徒
[00:22:01.500 --> 00:22:02.500]  沒有在這裡洗禮
[00:22:02.500 --> 00:22:04.500]  出去
[00:22:04.500 --> 00:22:07.500]  於是我們就被趕出去了
[00:22:07.500 --> 00:22:08.500]  出去之前
[00:22:08.500 --> 00:22:10.500]  我就對著你們五個人說
[00:22:10.500 --> 00:22:12.500]  我爸爸就對著我們五個人說
[00:22:12.500 --> 00:22:16.500]  我不准你們中間有任何人信耶穌
[00:22:16.500 --> 00:22:19.500]  所以我一直不信耶穌
[00:22:19.500 --> 00:22:21.500]  我當然問他
[00:22:21.500 --> 00:22:23.500]  為什麼現在你又信了
[00:22:23.500 --> 00:22:25.500]  因為他的兒子結了婚
[00:22:25.500 --> 00:22:28.500]  他又擔心兒子也沒了
[00:22:28.500 --> 00:22:30.500]  因為他們兩個
[00:22:30.500 --> 00:22:32.500]  媳婦和他都是基督徒
[00:22:32.500 --> 00:22:34.500]  我觀察了幾年
[00:22:34.500 --> 00:22:37.500]  我發覺我媳婦的確是真基督徒
[00:22:37.500 --> 00:22:40.500]  所以我就信了
[00:22:40.500 --> 00:22:45.500]  一個沒有標記的墳墓
[00:22:45.500 --> 00:22:48.500]  踏上的人不知道
[00:22:48.500 --> 00:22:54.500]  往往帶來極之負面的影響
[00:22:54.500 --> 00:22:57.500]  接著我們看45至54節
[00:22:57.500 --> 00:22:59.500]  律法師的災禍
[00:22:59.500 --> 00:23:01.500]  律法師有一個回答耶穌
[00:23:01.500 --> 00:23:02.500]  老師
[00:23:02.500 --> 00:23:03.500]  你這樣說
[00:23:03.500 --> 00:23:05.500]  不是也把我們沒用嗎
[00:23:05.500 --> 00:23:06.500]  耶穌說
[00:23:06.500 --> 00:23:08.500]  你們律法師有禍了
[00:23:08.500 --> 00:23:10.500]  因為你們把難挑的擔子
[00:23:10.500 --> 00:23:11.500]  放在別人身上
[00:23:11.500 --> 00:23:14.500]  自己卻不肯動一個指頭
[00:23:14.500 --> 00:23:16.500]  去減輕這些擔子
[00:23:16.500 --> 00:23:19.500]  我們首先來看看第一個禍
[00:23:19.500 --> 00:23:21.500]  第一個禍是什麼意思
[00:23:21.500 --> 00:23:23.500]  那些律法師是什麼人
[00:23:23.500 --> 00:23:25.500]  律法師就是民事的頭頭
[00:23:25.500 --> 00:23:28.500]  專門研究摩西律法
[00:23:28.500 --> 00:23:30.500]  專門研究摩西五經
[00:23:30.500 --> 00:23:33.500]  加很多條文上去
[00:23:33.500 --> 00:23:35.500]  譬如只是說聖經裡面
[00:23:35.500 --> 00:23:36.500]  當守安息日
[00:23:36.500 --> 00:23:37.500]  但是這些律法師
[00:23:37.500 --> 00:23:40.500]  可以加幾千萬條上去
[00:23:40.500 --> 00:23:42.500]  只是那些
[00:23:42.500 --> 00:23:44.500]  有24個本書去解釋
[00:23:44.500 --> 00:23:46.500]  什麼叫安息日
[00:23:46.500 --> 00:23:47.500]  所以有個拉比說
[00:23:47.500 --> 00:23:48.500]  窮一生都不明白
[00:23:48.500 --> 00:23:50.500]  什麼叫安息日
[00:23:50.500 --> 00:23:52.500]  多到你難以形容
[00:23:52.500 --> 00:23:54.500]  這些就是律法師
[00:23:54.500 --> 00:23:56.500]  律法師聽見耶穌說
[00:23:56.500 --> 00:23:58.500]  純粹是調戲不順
[00:23:58.500 --> 00:24:00.500]  老師你這樣說不就是侮辱我們
[00:24:00.500 --> 00:24:02.500]  耶穌說
[00:24:02.500 --> 00:24:04.500]  不是侮辱
[00:24:04.500 --> 00:24:05.500]  你要小心
[00:24:05.500 --> 00:24:07.500]  耶穌是指出他們的挫折
[00:24:07.500 --> 00:24:08.500]  他們的挫折是什麼
[00:24:08.500 --> 00:24:09.500]  第一個禍
[00:24:09.500 --> 00:24:12.500]  你們把那些難挑的擔子
[00:24:12.500 --> 00:24:13.500]  放在別人身上
[00:24:13.500 --> 00:24:16.500]  自己卻不肯動一個指頭
[00:24:16.500 --> 00:24:19.500]  什麼叫把那些難挑的擔子
[00:24:19.500 --> 00:24:21.500]  放在別人身上
[00:24:21.500 --> 00:24:25.500]  本來一些很簡單聖經的真理
[00:24:25.500 --> 00:24:28.500]  當守安息日
[00:24:28.500 --> 00:24:32.500]  叫你敬拜你的上帝
[00:24:32.500 --> 00:24:36.500]  他就加很多很多很多的規條上去
[00:24:36.500 --> 00:24:38.500]  那些規條多到你難以想像
[00:24:38.500 --> 00:24:40.500]  然後就叫人去遵守
[00:24:40.500 --> 00:24:41.500]  又叫人去跟著
[00:24:41.500 --> 00:24:43.500]  就好像把很多的擔子
[00:24:43.500 --> 00:24:45.500]  加諸在人的身上
[00:24:45.500 --> 00:24:47.500]  叫人沒辦法看到那個真理
[00:24:47.500 --> 00:24:53.500]  而自己卻一點也不去做
[00:24:53.500 --> 00:24:54.500]  耶穌說
[00:24:54.500 --> 00:24:55.500]  你們啊
[00:24:55.500 --> 00:24:57.500]  司徒銀傳第十五章第十節
[00:24:57.500 --> 00:25:00.500]  他們把自己不能負的額
[00:25:00.500 --> 00:25:03.500]  放在百姓的頸上
[00:25:03.500 --> 00:25:06.500]  他們自己連一根指頭也不可動
[00:25:06.500 --> 00:25:08.500]  動字原文意思就是摸
[00:25:08.500 --> 00:25:13.500]  就是一點動作都不去做
[00:25:13.500 --> 00:25:16.500]  這是第一個禍患
[00:25:16.500 --> 00:25:17.500]  今天我想
[00:25:17.500 --> 00:25:19.500]  很多時候我們做傳道人
[00:25:19.500 --> 00:25:21.500]  我們叫你要做什麼你要做什麼
[00:25:21.500 --> 00:25:22.500]  自己就不去做
[00:25:22.500 --> 00:25:24.500]  跟這些人有什麼分別?
[00:25:24.500 --> 00:25:25.500]  沒有分別的
[00:25:25.500 --> 00:25:26.500]  我叫你傳福音
[00:25:26.500 --> 00:25:27.500]  我就不傳的
[00:25:27.500 --> 00:25:30.500]  因為我是指揮的
[00:25:30.500 --> 00:25:32.500]  不是這樣的
[00:25:32.500 --> 00:25:34.500]  第二個災禍是什麼?
[00:25:34.500 --> 00:25:35.500]  第二個災禍我想我需要
[00:25:35.500 --> 00:25:37.500]  有些時候解釋
[00:25:37.500 --> 00:25:42.500]  就算他們修造先知的墳墓
[00:25:42.500 --> 00:25:46.500]  而這些先知是他們祖先所殺
[00:25:46.500 --> 00:25:49.500]  這個整段我們好像不太明白
[00:25:49.500 --> 00:25:50.500]  他在說什麼
[00:25:50.500 --> 00:25:55.500]  耶穌說你們修築先知的墳墓
[00:25:55.500 --> 00:25:57.500]  但這些先知是你們祖宗所殺
[00:25:57.500 --> 00:25:59.500]  你們就好像見證人
[00:25:59.500 --> 00:26:00.500]  你們就好像同黨
[00:26:00.500 --> 00:26:02.500]  究竟是什麼意思?
[00:26:02.500 --> 00:26:04.500]  我們就要明白一下
[00:26:04.500 --> 00:26:06.500]  修築先知的墳墓
[00:26:06.500 --> 00:26:09.500]  本身看來是一件好事
[00:26:09.500 --> 00:26:11.500]  本身看來是一件好事
[00:26:11.500 --> 00:26:13.500]  修築先知的墳墓有什麼不好?
[00:26:13.500 --> 00:26:16.500]  先知你尊重他
[00:26:16.500 --> 00:26:18.500]  然後你修築他的墳墓
[00:26:18.500 --> 00:26:20.500]  絕對是一件好事
[00:26:20.500 --> 00:26:24.500]  就好像這些文士和律法師
[00:26:24.500 --> 00:26:26.500]  去研究聖經有什麼不好?
[00:26:26.500 --> 00:26:28.500]  研究聖經當然是好的
[00:26:28.500 --> 00:26:30.500]  研究聖經怎麼會不好?
[00:26:30.500 --> 00:26:32.500]  研究聖經是一件尊重
[00:26:32.500 --> 00:26:34.500]  是一件很恭喜的事
[00:26:34.500 --> 00:26:36.500]  是一件好喜的事
[00:26:36.500 --> 00:26:38.500]  正如修墳墓是一件很好的事
[00:26:38.500 --> 00:26:41.500]  你去研究聖經是一件好事
[00:26:41.500 --> 00:26:42.500]  但是
[00:26:42.500 --> 00:26:45.500]  你去研究聖經的時候
[00:26:45.500 --> 00:26:47.500]  你就將聖經看不到的真理
[00:26:47.500 --> 00:26:49.500]  就加了很多的枷鎖
[00:26:49.500 --> 00:26:51.500]  加了很多的教條
[00:26:51.500 --> 00:26:53.500]  加了很多你自己人民的
[00:26:53.500 --> 00:26:54.500]  你自己的儀式
[00:26:54.500 --> 00:26:55.500]  自己的規條上去
[00:26:55.500 --> 00:26:57.500]  然後加諸在人的身上
[00:26:57.500 --> 00:27:01.500]  就令到那些百姓看不到的真理
[00:27:01.500 --> 00:27:03.500]  阻擋那個真理
[00:27:03.500 --> 00:27:05.500]  本來是一件好的事
[00:27:05.500 --> 00:27:07.500]  你現在就弄了一件壞的事
[00:27:07.500 --> 00:27:10.500]  而且是將那個真理被阻擋出來
[00:27:10.500 --> 00:27:12.500]  那你看看你的祖先
[00:27:12.500 --> 00:27:14.500]  你的祖先是什麼?
[00:27:14.500 --> 00:27:17.500]  先知來到世上去講那個真理出來
[00:27:17.500 --> 00:27:20.500]  你的祖先就殺了這些先知
[00:27:20.500 --> 00:27:21.500]  阻擋那個真理
[00:27:21.500 --> 00:27:24.500]  那你的祖先和你現在所做有什麼分別?
[00:27:24.500 --> 00:27:26.500]  是沒有分別的
[00:27:26.500 --> 00:27:28.500]  是一樣是阻擋真理
[00:27:28.500 --> 00:27:31.500]  一樣和你的祖先一模一樣
[00:27:31.500 --> 00:27:33.500]  阻擋真理
[00:27:33.500 --> 00:27:36.500]  所以耶穌基督就在這個時候去說他們
[00:27:36.500 --> 00:27:40.500]  你們這班是阻擋真理的人
[00:27:40.500 --> 00:27:45.500]  事實上耶穌怎麼講法?
[00:27:45.500 --> 00:27:46.500]  51字
[00:27:46.500 --> 00:27:48.500]  從阿爸得血起
[00:27:48.500 --> 00:27:50.500]  借到撒加尼亞的血為止
[00:27:50.500 --> 00:27:55.500]  都要這個世代的人負上責任
[00:27:55.500 --> 00:27:58.500]  這個世代是指什麼人?
[00:27:58.500 --> 00:28:01.500]  是心裡面污穢沒有神的人
[00:28:01.500 --> 00:28:04.500]  耶穌說從阿爸的血起
[00:28:04.500 --> 00:28:07.500]  阿爸就是創世紀第四章
[00:28:07.500 --> 00:28:10.500]  被他的大腦該人殺的那個阿爸
[00:28:10.500 --> 00:28:12.500]  直到撒加尼亞被殺為止
[00:28:12.500 --> 00:28:14.500]  撒加尼亞是什麼人呢?
[00:28:14.500 --> 00:28:18.500]  撒加尼亞就出現在歷代之下24章
[00:28:18.500 --> 00:28:20.500]  撒加尼亞是一個先知
[00:28:20.500 --> 00:28:25.500]  在聖殿裡面被猶太人所殺的一個先知
[00:28:25.500 --> 00:28:27.500]  那為什麼耶穌說他是最後一個先知呢?
[00:28:27.500 --> 00:28:30.500]  就因為在舊約希伯來文的聖經當中
[00:28:30.500 --> 00:28:33.500]  歷代之下是最後一本書
[00:28:33.500 --> 00:28:34.500]  不是馬拉基書
[00:28:34.500 --> 00:28:36.500]  是歷代之下最後一本書
[00:28:36.500 --> 00:28:41.500]  所以耶穌說從阿爸開始至撒加尼亞
[00:28:41.500 --> 00:28:44.500]  全部是誰謀殺的?
[00:28:44.500 --> 00:28:48.500]  就是這些邪惡的世代
[00:28:48.500 --> 00:28:51.500]  意思就是說
[00:28:51.500 --> 00:28:55.500]  你阻擋這些真理
[00:28:55.500 --> 00:28:57.500]  阻擋這個福音
[00:28:57.500 --> 00:29:00.500]  以至人執不住這個福音
[00:29:00.500 --> 00:29:04.500]  跟你祖先和那個人謀殺
[00:29:04.500 --> 00:29:07.500]  阻擋真理有什麼分別呢?
[00:29:07.500 --> 00:29:08.500]  沒有分別的
[00:29:08.500 --> 00:29:10.500]  所以最後一個禍我們來看看
[00:29:10.500 --> 00:29:11.500]  就是第52節
[00:29:11.500 --> 00:29:13.500]  你們對法師有禍了
[00:29:13.500 --> 00:29:16.500]  因為你們把知識的弱勢奪了去
[00:29:16.500 --> 00:29:17.500]  自己不進去
[00:29:17.500 --> 00:29:18.500]  正要進去的時候
[00:29:18.500 --> 00:29:20.500]  你們也阻擋他們
[00:29:20.500 --> 00:29:24.500]  耶穌在這裡就一語道破
[00:29:24.500 --> 00:29:28.500]  你們作為研讀聖經的人
[00:29:28.500 --> 00:29:31.500]  應該是好像有知識的弱勢
[00:29:31.500 --> 00:29:33.500]  是打開知識的寶庫
[00:29:33.500 --> 00:29:35.500]  叫人去明白知識
[00:29:35.500 --> 00:29:38.500]  但你們卻是丟棄了這個責任
[00:29:38.500 --> 00:29:40.500]  用你的思想
[00:29:40.500 --> 00:29:42.500]  用你的想法
[00:29:42.500 --> 00:29:45.500]  加多很多的繁文縟節去
[00:29:45.500 --> 00:29:48.500]  捆鎖人群
[00:29:48.500 --> 00:29:52.500]  以至將天國的門關閉
[00:29:52.500 --> 00:29:55.500]  你們不單止不進去天國
[00:29:55.500 --> 00:29:56.500]  你還阻止人進去天國
[00:29:56.500 --> 00:29:59.500]  因為你是破壞了這個真理
[00:29:59.500 --> 00:30:03.500]  你們就有禍了
[00:30:03.500 --> 00:30:05.500]  想想我們今天
[00:30:05.500 --> 00:30:07.500]  我們做基督徒
[00:30:07.500 --> 00:30:09.500]  我們擁有這個知識
[00:30:09.500 --> 00:30:11.500]  我們擁有這個真理
[00:30:11.500 --> 00:30:13.500]  我們明白神的話語
[00:30:13.500 --> 00:30:15.500]  福音
[00:30:15.500 --> 00:30:19.500]  但是我們去阻擋
[00:30:19.500 --> 00:30:21.500]  不去將福音告訴別人
[00:30:21.500 --> 00:30:25.500]  或者我們不是按照正義分解真理的道
[00:30:25.500 --> 00:30:27.500]  我們加多很多的規條
[00:30:27.500 --> 00:30:28.500]  條文
[00:30:28.500 --> 00:30:30.500]  不是聖經裡面的條文
[00:30:30.500 --> 00:30:31.500]  加諸於身上
[00:30:31.500 --> 00:30:32.500]  加在人的身上
[00:30:32.500 --> 00:30:35.500]  以至別人看不到這個真理
[00:30:35.500 --> 00:30:39.500]  你們有禍了
[00:30:39.500 --> 00:30:41.500]  但是往往
[00:30:41.500 --> 00:30:44.500]  問題在哪裡呢?
[00:30:44.500 --> 00:30:49.500]  耶穌直戚其非的時候
[00:30:49.500 --> 00:30:51.500]  他們不單止不悔改
[00:30:51.500 --> 00:30:53.500]  還用勁力的催逼他
[00:30:53.500 --> 00:30:55.500]  新日本人痛恨他
[00:30:55.500 --> 00:31:00.500]  質問他
[00:31:00.500 --> 00:31:05.500]  因為他的心是邪惡的
[00:31:05.500 --> 00:31:07.500]  所以耶穌基督說
[00:31:07.500 --> 00:31:09.500]  在約翰福音第三章
[00:31:09.500 --> 00:31:11.500]  人若不從心
[00:31:11.500 --> 00:31:14.500]  就不能見神的國
[00:31:14.500 --> 00:31:17.500]  真理不是在裡面
[00:31:17.500 --> 00:31:20.500]  今天我們做一個什麼的基督徒
[00:31:20.500 --> 00:31:23.500]  只是守一些義民
[00:31:23.500 --> 00:31:26.500]  守一些的誡命
[00:31:26.500 --> 00:31:29.500]  只是有宗教活動的基督徒
[00:31:29.500 --> 00:31:31.500]  抑或我們是一個重生
[00:31:31.500 --> 00:31:35.500]  有新的生命在我們裡面的信徒
[00:31:35.500 --> 00:31:38.500]  今天如果我們有生命在我們信徒的時候
[00:31:38.500 --> 00:31:40.500]  我們會將這個真理活出去
[00:31:40.500 --> 00:31:43.500]  抑或我們看重別人怎麼看我
[00:31:43.500 --> 00:31:46.500]  看重我的名字是怎麼好
[00:31:46.500 --> 00:31:48.500]  看重別人尊不尊重我
[00:31:48.500 --> 00:31:52.500]  看重他們認不認識這個真理
[00:31:52.500 --> 00:31:57.500]  今天我們將枷鎖放在別人的身上
[00:31:57.500 --> 00:32:00.500]  而自己一根指頭都不動
[00:32:00.500 --> 00:32:02.500]  求主憐憫我們
[00:32:02.500 --> 00:32:04.500]  藉著耶穌基督這句話
[00:32:04.500 --> 00:32:06.500]  叫我們能夠多多反省
[00:32:06.500 --> 00:32:09.500]  將心底同我們一同祈禱
[00:32:09.500 --> 00:32:11.500]  天父我們再次感謝你
[00:32:11.500 --> 00:32:14.500]  給你寶貴的話語作為我們生命的指引
[00:32:14.500 --> 00:32:17.500]  求你讓我們不要只有徒有外表的信徒
[00:32:17.500 --> 00:32:20.500]  而內心是充滿了邪惡的
[00:32:20.500 --> 00:32:23.500]  求你聖靈向我們講說話
[00:32:23.500 --> 00:32:25.500]  又叫我們不是看重我們的名字
[00:32:25.500 --> 00:32:26.500]  看重我們的名譽
[00:32:26.500 --> 00:32:29.500]  看重別人尊不尊重我們
[00:32:29.500 --> 00:32:31.500]  而是看重你怎麼看我們
[00:32:31.500 --> 00:32:35.500]  求祢祝福也是赦免我們每一位
[00:32:35.500 --> 00:32:37.500]  與我們同在
[00:32:37.500 --> 00:32:39.500]  祈禱奉耶穌基督名禱
