
[00:00:00.000 --> 00:00:03.720]  我們講到之前我們一起有一個祈禱
[00:24:40.560 --> 00:24:42.760]  如果要教會不通
[00:24:42.760 --> 00:24:44.000]  或者不需要教會通
[00:24:44.000 --> 00:24:46.800]  就簡單了,一人一塊
[00:24:46.800 --> 00:24:48.320]  但不是他要的
[00:24:48.320 --> 00:24:50.240]  所以教會一開始
[00:24:50.240 --> 00:24:53.920]  就是要面對這個通不通的問題
[00:24:53.920 --> 00:24:56.400]  因為保羅是真的看得很通
[00:24:56.400 --> 00:25:00.280]  教會一定要通
[00:25:00.280 --> 00:25:02.320]  如果教會不通
[00:25:02.320 --> 00:25:04.000]  教會沒有了見證
[00:25:04.000 --> 00:25:05.560]  沒有了力量
[00:25:05.560 --> 00:25:12.160]  百病重生
[00:25:12.160 --> 00:25:18.640]  教會需要一個通的身體
[00:25:18.640 --> 00:25:22.600]  但是教會是很特別的
[00:25:22.600 --> 00:25:26.400]  它是一個合成的身體
[00:25:26.400 --> 00:25:28.880]  聖經這樣說
[00:25:28.880 --> 00:25:45.440]  它說上帝是隨己意來將這個肢體擺在我們的身上
[00:25:45.440 --> 00:25:51.240]  讀到這裡有一種很特別的體會
[00:25:51.240 --> 00:25:58.840]  上帝按他的意思來造成我們這個身體
[00:25:58.840 --> 00:26:00.680]  是按他的意思
[00:26:00.680 --> 00:26:03.760]  不是按我們的意思
[00:26:03.760 --> 00:26:07.680]  我都提過我有一個朋友有肝癌
[00:26:07.680 --> 00:26:09.440]  換了肝
[00:26:09.440 --> 00:26:12.480]  提過一次
[00:26:12.480 --> 00:26:17.600]  他得到他的養女
[00:26:17.600 --> 00:26:21.640]  他這個小朋友歲幾的時候
[00:26:21.640 --> 00:26:24.640]  他在社福利署申請領養了他
[00:26:24.640 --> 00:26:29.240]  是他家裏一個合法收養的成員
[00:26:29.240 --> 00:26:34.280]  養大了這個女兒21歲左右
[00:26:34.280 --> 00:26:36.160]  他有肝癌
[00:26:36.160 --> 00:26:37.840]  他的女兒說
[00:26:37.840 --> 00:26:41.400]  「爸爸,我捐給你」
[00:26:41.400 --> 00:26:43.320]  很勇敢地捐給他
[00:26:43.320 --> 00:26:47.680]  經過了醫學上的檢查
[00:26:47.680 --> 00:26:53.200]  這個女兒真的合適可以捐肝給這個爸爸
[00:26:53.200 --> 00:26:58.240]  他們做了一個捐肝的手術
[00:26:58.240 --> 00:27:04.480]  手術完之後我就去探望這位朋友
[00:27:04.480 --> 00:27:08.400]  第一次去馬來醫院的肝臟移植中心
[00:27:08.400 --> 00:27:12.240]  有沒有人去過?
[00:27:12.240 --> 00:27:13.240]  去都沒有去過
[00:27:13.240 --> 00:27:15.920]  那個很少人去的
[00:27:15.920 --> 00:27:19.960]  因為你要有朋友或者有親人接受肝臟移植
[00:27:19.960 --> 00:27:22.440]  你才去那裏探望他
[00:27:22.440 --> 00:27:23.680]  我就去探望他
[00:27:23.680 --> 00:27:26.760]  第一次進入這個病房
[00:27:26.760 --> 00:27:27.880]  很簡單的一個病房
[00:27:27.880 --> 00:27:29.880]  因為做完肝臟移植手術
[00:27:29.880 --> 00:27:32.520]  其實就是等他身體康復
[00:27:32.520 --> 00:27:36.280]  我探望他的時候就四處看看
[00:27:36.280 --> 00:27:38.600]  有一個告示牌
[00:27:38.600 --> 00:27:40.320]  就是廣告牌
[00:27:40.320 --> 00:27:46.360]  廣告欄很清楚地用了很多篇幅
[00:27:46.360 --> 00:27:52.320]  說是吃的抗排斥藥
[00:27:52.320 --> 00:27:55.680]  原來移植肝臟後就沒有什麼藥可以吃了
[00:27:55.680 --> 00:27:56.960]  不過你只可以吃一種藥
[00:27:56.960 --> 00:27:59.720]  那種叫做抗排斥藥
[00:27:59.720 --> 00:28:04.240]  原來不同的病人可能要吃不同的抗排斥藥
[00:28:04.240 --> 00:28:05.720]  醫生要幫你調教
[00:28:05.720 --> 00:28:07.160]  哪一種藥適合你
[00:28:07.160 --> 00:28:09.000]  哪種份量適合你
[00:28:09.000 --> 00:28:10.840]  你要試的
[00:28:10.840 --> 00:28:13.840]  我就去問我的朋友
[00:28:13.840 --> 00:28:14.760]  你要吃嗎?
[00:28:14.760 --> 00:28:16.200]  他說是呀
[00:28:16.200 --> 00:28:19.080]  凡是移植器官的人
[00:28:19.080 --> 00:28:24.560]  他都一定要吃抗排斥藥
[00:28:24.560 --> 00:28:27.240]  因為我們的身體
[00:28:27.240 --> 00:28:34.600]  只接受我們自己與生俱來的東西
[00:28:34.600 --> 00:28:37.360]  現在你的腎有時換了一個腎
[00:28:37.360 --> 00:28:39.120]  醫學上現在做得到
[00:28:39.120 --> 00:28:43.480]  這個外面放進來的腎
[00:28:43.480 --> 00:28:46.800]  原本的身體就會趕走它
[00:28:46.800 --> 00:28:51.040]  即是我們細胞的白血球
[00:28:51.040 --> 00:28:53.240]  這東西是入侵性的
[00:28:53.240 --> 00:28:54.040]  不是好東西
[00:28:54.040 --> 00:28:55.680]  就趕它,打它
[00:28:55.680 --> 00:28:59.280]  如果你換心、換肝
[00:28:59.280 --> 00:29:03.240]  這個是我們身體設計的一個部分
[00:29:03.240 --> 00:29:07.600]  它的目的就是令到入侵者不可以入侵
[00:29:07.600 --> 00:29:10.720]  所以抗排斥藥是什麼呢?
[00:29:10.720 --> 00:29:13.240]  我問了一個朋友
[00:29:13.240 --> 00:29:22.040]  抗排斥藥就是令到你的白血球比較蠢
[00:29:22.040 --> 00:29:24.160]  即是比較糊塗
[00:29:24.160 --> 00:29:29.360]  他就不太認到這些東西原來是入侵的
[00:29:29.360 --> 00:29:31.120]  接受了它
[00:29:31.120 --> 00:29:32.960]  挺有趣的
[00:29:32.960 --> 00:29:36.440]  所以你吃了抗排斥藥之後
[00:29:36.440 --> 00:29:40.880]  你人的抵抗力也相對低了一點
[00:29:40.880 --> 00:29:43.240]  所以你就要比較小心一點
[00:29:43.240 --> 00:29:46.480]  不要去一些容易受感染的地方
[00:29:46.480 --> 00:29:52.320]  醫生就會調教一個適當的份量給你
[00:29:52.320 --> 00:29:58.360]  我覺得很有啟發性
[00:29:58.360 --> 00:30:03.280]  我們是一個合成的身體
[00:30:03.280 --> 00:30:05.520]  這個肝是移回來的
[00:30:05.520 --> 00:30:10.720]  那個腎是安下來的
[00:30:10.720 --> 00:30:12.560]  很多東西都是連在一起的
[00:30:12.560 --> 00:30:16.160]  我們來自不同的地方
[00:30:16.160 --> 00:30:18.200]  是吧? 連在一起
[00:30:18.200 --> 00:30:25.200]  上帝是一個超級厲害的外科醫生
[00:30:25.200 --> 00:30:29.360]  但是我們接合了
[00:30:29.360 --> 00:30:30.800]  有一個問題
[00:30:30.800 --> 00:30:34.200]  我們會排斥的
[00:30:34.200 --> 00:30:37.440]  我們會有排斥的
[00:30:37.440 --> 00:30:45.680]  所以我們一定要吃抗排斥藥
[00:30:45.680 --> 00:30:47.520]  這個抗排斥藥
[00:30:47.520 --> 00:30:54.880]  就令到你沒有那麼敏感
[00:30:54.880 --> 00:30:59.680]  一不對就先扔掉
[00:30:59.680 --> 00:31:03.040]  如果一個器官被接合的時候
[00:31:03.040 --> 00:31:04.480]  被排斥的話
[00:31:04.480 --> 00:31:07.680]  這個器官就沒有作用
[00:31:07.680 --> 00:31:10.560]  嚴重就要把它拿走
[00:31:10.560 --> 00:31:11.800]  嚴重就要把它拿走
[00:31:11.800 --> 00:31:12.960]  不行的
[00:31:12.960 --> 00:31:14.400]  如果這個器官衰竭了之後
[00:31:14.400 --> 00:31:15.720]  又不拿走
[00:31:15.720 --> 00:31:18.320]  就會傷害身體
[00:31:18.320 --> 00:31:21.800]  是這麼簡單的道理
[00:31:21.800 --> 00:31:26.760]  整個身體會受傷
[00:31:26.760 --> 00:31:28.360]  我跟一個朋友說
[00:31:28.360 --> 00:31:30.120]  那怎麼辦?
[00:31:30.120 --> 00:31:33.760]  你經常都要吃這個藥
[00:31:33.760 --> 00:31:38.160]  唯有生活小心一點
[00:31:38.160 --> 00:31:39.880]  我又想到了
[00:31:39.880 --> 00:31:44.360]  身體就不可以太敏感
[00:31:44.360 --> 00:31:48.600]  但是你的心靈就要比較敏感
[00:31:48.600 --> 00:31:50.520]  就知道哪些東西
[00:31:50.520 --> 00:31:54.720]  你是要容易避免的
[00:31:54.720 --> 00:31:56.240]  其實在教會的生活裡面
[00:31:56.240 --> 00:32:02.000]  這個道理真是很適合用
[00:32:02.000 --> 00:32:08.440]  我們要降低我們的排斥性
[00:32:08.440 --> 00:32:10.760]  大家同意嗎?
[00:32:10.760 --> 00:32:14.720]  提高我們的接納的程度
[00:32:14.720 --> 00:32:16.600]  如果我們講合一
[00:32:16.600 --> 00:32:22.400]  一個好像外來的器官進來了
[00:32:22.400 --> 00:32:24.880]  你排斥它
[00:32:24.880 --> 00:32:27.920]  不只是這個器官受傷
[00:32:27.920 --> 00:32:34.000]  整個身體也會受傷
[00:32:34.000 --> 00:32:37.080]  這個血管要通
[00:32:37.080 --> 00:32:41.920]  通到身體每一個地方
[00:32:41.920 --> 00:32:47.320]  這個身體就會健康
[00:32:47.320 --> 00:32:50.000]  我這位朋友最近跟我一起
[00:32:50.000 --> 00:32:51.840]  我們有時都會見面
[00:32:51.840 --> 00:32:52.840]  其他人見到他
[00:32:52.840 --> 00:32:57.320]  其實與他以前根本完全沒有分別
[00:32:57.320 --> 00:32:58.880]  有些人說做了換肝手術
[00:32:58.880 --> 00:33:00.600]  你這麼精神
[00:33:00.600 --> 00:33:02.560]  他真的很感恩
[00:33:02.560 --> 00:33:03.880]  很精神
[00:33:03.880 --> 00:33:06.400]  而且他和他的女兒
[00:33:06.400 --> 00:33:09.120]  現在做了一個講見證的配搭
[00:33:09.120 --> 00:33:11.120]  我遲些試試約一下他行不行
[00:33:11.120 --> 00:33:13.120]  叫他兩父女來講見證才行
[00:33:13.120 --> 00:33:16.600]  多好,又激勵人
[00:33:16.600 --> 00:33:18.680]  是一個很好的見證
[00:33:18.680 --> 00:33:22.120]  這個換了的肝
[00:33:22.120 --> 00:33:24.880]  被這個身體接受了
[00:33:24.880 --> 00:33:27.000]  雖然他仍然好像有些地方
[00:33:27.000 --> 00:33:30.200]  是需要很小心、很留意
[00:33:30.200 --> 00:33:33.040]  但是他是一個健康的人
[00:33:33.040 --> 00:33:38.320]  因為他身體是通的
[00:33:38.320 --> 00:33:40.320]  領子會
[00:33:40.320 --> 00:33:42.720]  聖兒宮之教會
[00:33:42.720 --> 00:33:44.720]  相通的聖徒
[00:33:44.720 --> 00:33:47.880]  就是一個合一的見證
[00:33:47.880 --> 00:33:50.640]  是一個健康的身體
[00:33:50.640 --> 00:33:54.160]  這個是教會的標記
[00:33:54.160 --> 00:33:56.360]  也是聖靈的標記
[00:33:56.360 --> 00:34:00.960]  但願我們一百一十九年的堂慶
[00:34:00.960 --> 00:34:04.080]  我們一起有一個立願
[00:34:04.080 --> 00:34:09.200]  就是我們要成為一個合一的身體
[00:34:09.200 --> 00:34:10.360]  明白嗎?
[00:34:10.360 --> 00:34:12.840]  好,我們祈禱
[00:34:12.840 --> 00:34:16.440]  親愛的主教尼茲恩
[00:34:16.440 --> 00:34:19.480]  讓我們的教會
[00:34:19.480 --> 00:34:22.040]  都成為一個好像耶穌基督那樣
[00:34:22.040 --> 00:34:26.080]  充充滿滿又恩典又真理的教會
[00:34:26.080 --> 00:34:30.600]  我們求主繼續引領元朗堂往前
[00:34:30.600 --> 00:34:31.920]  每一天的道路
[00:34:31.920 --> 00:34:34.280]  祈禱奉耶穌基督的名
[00:34:34.280 --> 00:34:36.280]  誠心所願
