
[00:00:00.000 --> 00:00:04.000]  捉到老鼠就是好貓 這些叫實用主義
[00:16:09.000 --> 00:16:11.000]  什麼紅色走去那裏
[00:16:11.000 --> 00:16:13.000]  不說這些了
[00:16:13.000 --> 00:16:15.000]  下面就是結構
[00:16:15.000 --> 00:16:17.000]  好,我想說給大家聽
[00:16:17.000 --> 00:16:19.000]  原來當日耶穌
[00:16:19.000 --> 00:16:21.000]  回答他
[00:16:21.000 --> 00:16:23.000]  要重生
[00:16:23.000 --> 00:16:25.000]  不是你回到媽媽那裏
[00:16:25.000 --> 00:16:27.000]  生出來變了第二個尼哥底姆
[00:16:27.000 --> 00:16:29.000]  是你的心裏面的變化
[00:16:29.000 --> 00:16:31.000]  穆斯林是怎樣變化的
[00:16:31.000 --> 00:16:33.000]  下一章希望讓你們明白
[00:16:33.000 --> 00:16:35.000]  這個未重生的人
[00:16:35.000 --> 00:16:37.000]  耶穌在哪裏呢
[00:16:37.000 --> 00:16:39.000]  在外面
[00:16:39.000 --> 00:16:41.000]  就是不信耶穌
[00:16:41.000 --> 00:16:43.000]  他有功課要做
[00:16:43.000 --> 00:16:45.000]  有愛情
[00:16:45.000 --> 00:16:47.000]  有婚要結
[00:16:47.000 --> 00:16:49.000]  有時間管理
[00:16:49.000 --> 00:16:51.000]  坐車上課
[00:16:51.000 --> 00:16:53.000]  上班都有時間管理
[00:16:53.000 --> 00:16:55.000]  有娛樂零收
[00:16:55.000 --> 00:16:57.000]  很多東西
[00:16:57.000 --> 00:16:59.000]  我想逐樣解釋一下
[00:16:59.000 --> 00:17:01.000]  什麼叫娛樂呢
[00:17:01.000 --> 00:17:03.000]  大家其中一個就是打遊戲
[00:17:03.000 --> 00:17:05.000]  現在可以打的就打吧
[00:17:05.000 --> 00:17:07.000]  聽過什麼叫candy crush
[00:17:07.000 --> 00:17:09.000]  男生就那些
[00:17:09.000 --> 00:17:11.000]  我忘了楊俊仁在家裏打什麼
[00:17:11.000 --> 00:17:13.000]  總之就是那些大炮飛機
[00:17:13.000 --> 00:17:15.000]  大炮嘣嘣嘣嘣嘣嘣那些
[00:17:15.000 --> 00:17:17.000]  拿了我們很多精力
[00:17:17.000 --> 00:17:19.000]  所以
[00:17:19.000 --> 00:17:21.000]  如果娛樂不好
[00:17:21.000 --> 00:17:23.000]  時間管理也不好
[00:17:23.000 --> 00:17:25.000]  有些姐妹
[00:17:25.000 --> 00:17:27.000]  駱駝
[00:17:27.000 --> 00:17:29.000]  你煲不煲劇
[00:17:29.000 --> 00:17:31.000]  最終會玩什麼
[00:17:31.000 --> 00:17:33.000]  會不會玩過龍
[00:17:33.000 --> 00:17:35.000]  那些時間
[00:17:35.000 --> 00:17:37.000]  功課會不會做呢
[00:17:37.000 --> 00:17:39.000]  零收買了資料給你
[00:17:39.000 --> 00:17:41.000]  行不行呢
[00:17:41.000 --> 00:17:43.000]  拍拖哦
[00:17:43.000 --> 00:17:45.000]  那個男生很漂亮
[00:17:45.000 --> 00:17:47.000]  心都動了
[00:17:47.000 --> 00:17:51.000]  如果有這些想法
[00:17:51.000 --> 00:17:53.000]  不要緊
[00:17:53.000 --> 00:17:55.000]  告訴海哥和阿杰
[00:17:55.000 --> 00:17:57.000]  他會幫你處理這個問題
[00:17:57.000 --> 00:17:59.000]  好
[00:17:59.000 --> 00:18:01.000]  一個未重新的人
[00:18:01.000 --> 00:18:03.000]  你發覺他都要做這些
[00:18:03.000 --> 00:18:05.000]  但是你發覺他沒什麼次序
[00:18:05.000 --> 00:18:07.000]  亂七八糟
[00:18:07.000 --> 00:18:09.000]  喜歡做功課
[00:18:09.000 --> 00:18:11.000]  喜歡打遊戲
[00:18:11.000 --> 00:18:13.000]  聖經在這
[00:18:13.000 --> 00:18:15.000]  攝像頭在這準備做功課
[00:18:15.000 --> 00:18:19.000]  手提遊戲機在這
[00:18:19.000 --> 00:18:25.000]  現在的人很厲害
[00:18:25.000 --> 00:18:27.000]  還開喇叭聽音樂
[00:18:27.000 --> 00:18:29.000]  你們厲害
[00:18:29.000 --> 00:18:31.000]  始終有差別
[00:18:31.000 --> 00:18:33.000]  沒那麼專一
[00:18:33.000 --> 00:18:35.000]  我想告訴大家
[00:18:35.000 --> 00:18:37.000]  尼哥底姆的變化
[00:18:37.000 --> 00:18:39.000]  當一個未重新的人
[00:18:39.000 --> 00:18:41.000]  耶穌在他身體外
[00:18:41.000 --> 00:18:43.000]  這些東西
[00:18:43.000 --> 00:18:45.000]  誰管理
[00:18:45.000 --> 00:18:47.000]  自己亂來
[00:18:47.000 --> 00:18:49.000]  重新
[00:18:49.000 --> 00:18:53.000]  重新的分別
[00:18:53.000 --> 00:18:55.000]  是將耶穌請了進來
[00:18:55.000 --> 00:18:57.000]  然後這幾樣東西
[00:18:57.000 --> 00:18:59.000]  大小一樣
[00:18:59.000 --> 00:19:01.000]  你剛纔發覺第一張和第二張
[00:19:01.000 --> 00:19:03.000]  有少少不同
[00:19:03.000 --> 00:19:05.000]  有些大有些小
[00:19:05.000 --> 00:19:07.000]  應該差不多均勻
[00:19:07.000 --> 00:19:09.000]  當重新的人身
[00:19:09.000 --> 00:19:11.000]  耶穌在我們內
[00:19:11.000 --> 00:19:13.000]  這幾樣
[00:19:13.000 --> 00:19:15.000]  娛樂 功課 時間管理
[00:19:15.000 --> 00:19:17.000]  愛情 靈脩
[00:19:17.000 --> 00:19:19.000]  還有一樣東西
[00:19:19.000 --> 00:19:21.000]  喜歡什麼都可以
[00:19:21.000 --> 00:19:23.000]  你的理想夢想都放在當中
[00:19:23.000 --> 00:19:25.000]  還有一個沒畫出來的
[00:19:25.000 --> 00:19:27.000]  叫X
[00:19:27.000 --> 00:19:29.000]  什麼叫重新呢
[00:19:29.000 --> 00:19:31.000]  重新就是
[00:19:31.000 --> 00:19:33.000]  在內
[00:19:33.000 --> 00:19:35.000]  不是量的變化
[00:19:35.000 --> 00:19:37.000]  不是這些怎麼擺
[00:19:37.000 --> 00:19:39.000]  是質的裏面
[00:19:39.000 --> 00:19:41.000]  完全是兩個東西
[00:19:41.000 --> 00:19:43.000]  就好像那些藍
[00:19:43.000 --> 00:19:45.000]  sodium和choline變成了什麼
[00:19:45.000 --> 00:19:47.000]  sodium chloride一樣
[00:19:47.000 --> 00:19:49.000]  今天你仍然是這個人
[00:19:49.000 --> 00:19:51.000]  不過呢
[00:19:51.000 --> 00:19:53.000]  你的想法已經不同了
[00:19:53.000 --> 00:19:55.000]  我今天就想一下
[00:19:55.000 --> 00:19:57.000]  當我剛剛回來的時候
[00:19:57.000 --> 00:19:59.000]  一點多鐘我就看到一羣領袖
[00:19:59.000 --> 00:20:01.000]  剛纔一點多鐘在下面BC房開會
[00:20:01.000 --> 00:20:03.000]  請舉手
[00:20:03.000 --> 00:20:05.000]  你們起身好嗎
[00:20:05.000 --> 00:20:07.000]  不用那麼擔心
[00:20:07.000 --> 00:20:09.000]  大家坐下
[00:20:09.000 --> 00:20:11.000]  你看看這些人有什麼特別
[00:20:11.000 --> 00:20:13.000]  除了阿杰
[00:20:13.000 --> 00:20:15.000]  大部分都是女士
[00:20:15.000 --> 00:20:17.000]  多謝你
[00:20:17.000 --> 00:20:19.000]  幸好你起身
[00:20:19.000 --> 00:20:21.000]  不然真的會有男女分別
[00:20:21.000 --> 00:20:23.000]  還有的
[00:20:23.000 --> 00:20:25.000]  我記得有些人
[00:20:25.000 --> 00:20:27.000]  誰都有
[00:20:27.000 --> 00:20:29.000]  李恩諾也有
[00:20:29.000 --> 00:20:31.000]  我記得
[00:20:31.000 --> 00:20:33.000]  李恩諾也有
[00:20:33.000 --> 00:20:35.000]  李恩諾也有
[00:20:35.000 --> 00:20:37.000]  我記得
[00:20:37.000 --> 00:20:39.000]  請起身
[00:20:39.000 --> 00:20:41.000]  我想給大家看看
[00:20:41.000 --> 00:20:43.000]  這些是什麼人
[00:20:43.000 --> 00:20:45.000]  成年
[00:20:45.000 --> 00:20:47.000]  成年嗎
[00:20:47.000 --> 00:20:49.000]  香港人
[00:20:49.000 --> 00:20:51.000]  還有什麼人
[00:20:51.000 --> 00:20:53.000]  有什麼特別
[00:20:53.000 --> 00:20:55.000]  他們都是領袖
[00:20:55.000 --> 00:20:57.000]  他會服侍你們
[00:20:57.000 --> 00:20:59.000]  給點掌聲
[00:20:59.000 --> 00:21:01.000]  請坐
[00:21:01.000 --> 00:21:03.000]  我想舉個例子
[00:21:03.000 --> 00:21:05.000]  剛纔起身的
[00:21:05.000 --> 00:21:07.000]  五年前六年前或十年前
[00:21:07.000 --> 00:21:09.000]  他跟你一樣
[00:21:09.000 --> 00:21:11.000]  坐着
[00:21:11.000 --> 00:21:13.000]  摸着摸着
[00:21:13.000 --> 00:21:15.000]  有些哥哥姐姐
[00:21:15.000 --> 00:21:17.000]  帶着他 他就成長了
[00:21:17.000 --> 00:21:19.000]  你今天
[00:21:19.000 --> 00:21:21.000]  摸着摸着 十年後
[00:21:21.000 --> 00:21:23.000]  就不是摸着摸着了
[00:21:23.000 --> 00:21:25.000]  很厲害了
[00:21:25.000 --> 00:21:27.000]  我想說 爲什麼他們不同呢
[00:21:27.000 --> 00:21:29.000]  是因爲
[00:21:29.000 --> 00:21:31.000]  他們重新
[00:21:31.000 --> 00:21:33.000]  他們請耶穌在他們的心裏
[00:21:33.000 --> 00:21:35.000]  尼哥底姆
[00:21:35.000 --> 00:21:37.000]  他有很多律法
[00:21:37.000 --> 00:21:39.000]  哎呀 又要領袖 又要上學
[00:21:39.000 --> 00:21:41.000]  哎呀 又要做功課
[00:21:41.000 --> 00:21:43.000]  哎呀 綁着他們
[00:21:43.000 --> 00:21:45.000]  很不釋放
[00:21:45.000 --> 00:21:47.000]  哎呀 又要上崇拜
[00:21:47.000 --> 00:21:49.000]  哎呀 又要起身唱歌
[00:21:49.000 --> 00:21:51.000]  這些叫做律法
[00:21:51.000 --> 00:21:53.000]  很辛苦
[00:21:53.000 --> 00:21:55.000]  耶穌在哪裏呢
[00:21:55.000 --> 00:21:57.000]  喜歡在外面
[00:21:57.000 --> 00:21:59.000]  沒有空放在腳趾或鞋底
[00:21:59.000 --> 00:22:01.000]  沒有地位
[00:22:01.000 --> 00:22:03.000]  剛纔站着的那羣人
[00:22:03.000 --> 00:22:05.000]  他們開始請耶穌進入他們的心裏
[00:22:05.000 --> 00:22:07.000]  有個重生
[00:22:07.000 --> 00:22:09.000]  在結束的時候
[00:22:09.000 --> 00:22:11.000]  我讓你想想第三章
[00:22:11.000 --> 00:22:13.000]  下一章
[00:22:13.000 --> 00:22:19.000]  你重生了沒有呢
[00:22:19.000 --> 00:22:21.000]  你想不想重生呢
[00:22:21.000 --> 00:22:23.000]  牧師想不想重生
[00:22:23.000 --> 00:22:25.000]  什麼叫重生呢
[00:22:25.000 --> 00:22:27.000]  三部曲
[00:22:27.000 --> 00:22:29.000]  第一
[00:22:29.000 --> 00:22:31.000]  你生命裏面有沒有耶穌
[00:22:31.000 --> 00:22:33.000]  就是剛纔那個圈子
[00:22:33.000 --> 00:22:35.000]  記不記得那個圈子
[00:22:35.000 --> 00:22:37.000]  第一個圈子沒有重生
[00:22:37.000 --> 00:22:39.000]  耶穌在哪裏呢 在外面
[00:22:39.000 --> 00:22:41.000]  第二
[00:22:41.000 --> 00:22:43.000]  是否有悔改的心思意念行爲
[00:22:43.000 --> 00:22:45.000]  什麼叫悔改
[00:22:45.000 --> 00:22:47.000]  我沒有錯
[00:22:47.000 --> 00:22:49.000]  回家
[00:22:49.000 --> 00:22:51.000]  喫飯不洗碗的要悔改
[00:22:51.000 --> 00:22:53.000]  誰喫飯不洗碗的
[00:22:53.000 --> 00:22:55.000]  我告訴你
[00:22:55.000 --> 00:22:57.000]  要跟媽媽說對不起
[00:22:57.000 --> 00:22:59.000]  媽媽可不可以讓我一個星期洗一次
[00:22:59.000 --> 00:23:01.000]  好不好
[00:23:01.000 --> 00:23:03.000]  奉旨的嗎
[00:23:03.000 --> 00:23:05.000]  喫飯爸爸媽媽洗碗的嗎
[00:23:05.000 --> 00:23:07.000]  沒有的
[00:23:07.000 --> 00:23:09.000]  這個是耶穌告訴我們要孝順父母
[00:23:09.000 --> 00:23:11.000]  所以你是否有悔改的心思行爲
[00:23:11.000 --> 00:23:13.000]  這個是你第二個
[00:23:13.000 --> 00:23:15.000]  重生的特質
[00:23:15.000 --> 00:23:17.000]  所以重生不是很深的
[00:23:17.000 --> 00:23:19.000]  第一 請耶穌在我們當中
[00:23:19.000 --> 00:23:21.000]  第二
[00:23:21.000 --> 00:23:23.000]  喫飯要洗碗
[00:23:23.000 --> 00:23:25.000]  笑
[00:23:25.000 --> 00:23:27.000]  將來你生個兒子
[00:23:27.000 --> 00:23:29.000]  喫飯不洗碗你就知道了
[00:23:29.000 --> 00:23:31.000]  OK
[00:23:31.000 --> 00:23:33.000]  訓練他洗碗
[00:23:33.000 --> 00:23:35.000]  第三
[00:23:35.000 --> 00:23:37.000]  現實一點
[00:23:37.000 --> 00:23:39.000]  第三
[00:23:39.000 --> 00:23:41.000]  聖靈果子流露了
[00:23:41.000 --> 00:23:43.000]  考考大家
[00:23:43.000 --> 00:23:45.000]  剛纔那些領袖幫我回答
[00:23:45.000 --> 00:23:47.000]  人愛
[00:23:47.000 --> 00:23:49.000]  你們應該有
[00:23:49.000 --> 00:23:51.000]  人愛
[00:23:51.000 --> 00:23:53.000]  笑給姐姐看
[00:23:53.000 --> 00:23:55.000]  人愛 喜樂 和平
[00:23:55.000 --> 00:23:57.000]  忍耐 溫柔 良善 信實
[00:23:57.000 --> 00:23:59.000]  溫柔 節制
[00:23:59.000 --> 00:24:01.000]  這些就是貓子幼
[00:24:01.000 --> 00:24:03.000]  如果你有任何的一樣
[00:24:03.000 --> 00:24:05.000]  都是有了聖靈的果子
[00:24:05.000 --> 00:24:07.000]  即是你已經在裏面有重生
[00:24:07.000 --> 00:24:09.000]  我相信耶穌之後
[00:24:09.000 --> 00:24:11.000]  我經常都這樣
[00:24:11.000 --> 00:24:17.000]  這些叫做
[00:24:17.000 --> 00:24:19.000]  溫柔 柔不柔 愛
[00:24:19.000 --> 00:24:21.000]  那不是
[00:24:21.000 --> 00:24:23.000]  牧師 我相信了
[00:24:23.000 --> 00:24:25.000]  但果子好像不是很喜
[00:24:25.000 --> 00:24:27.000]  我想人愛 但愛不到
[00:24:27.000 --> 00:24:29.000]  我想問
[00:24:29.000 --> 00:24:31.000]  如果你想人愛 又愛不到
[00:24:31.000 --> 00:24:33.000]  有沒有這些果子
[00:24:33.000 --> 00:24:35.000]  我問問人
[00:24:35.000 --> 00:24:37.000]  你呢
[00:24:37.000 --> 00:24:39.000]  阿師
[00:24:39.000 --> 00:24:41.000]  你大個一點
[00:24:41.000 --> 00:24:43.000]  你說重生的人有這些果子
[00:24:43.000 --> 00:24:45.000]  我想愛人
[00:24:45.000 --> 00:24:47.000]  那人踩到我的腳板
[00:24:47.000 --> 00:24:49.000]  我又要
[00:24:49.000 --> 00:24:51.000]  和他道歉
[00:24:51.000 --> 00:24:53.000]  踩到你的腳板道歉
[00:24:53.000 --> 00:24:55.000]  你踩到人的腳板
[00:24:55.000 --> 00:24:57.000]  道歉
[00:24:57.000 --> 00:24:59.000]  又愛不到
[00:24:59.000 --> 00:25:01.000]  你覺得你有沒有這些果子
[00:25:01.000 --> 00:25:03.000]  給你15秒想一想
[00:25:03.000 --> 00:25:05.000]  1 2 3 4 5
[00:25:05.000 --> 00:25:07.000]  人打你一錘
[00:25:07.000 --> 00:25:09.000]  你原不原諒他
[00:25:09.000 --> 00:25:11.000]  簡單點
[00:25:11.000 --> 00:25:13.000]  人打你一錘
[00:25:13.000 --> 00:25:15.000]  10秒
[00:25:15.000 --> 00:25:17.000]  你原不原諒他
[00:25:17.000 --> 00:25:19.000]  你原諒不到 那怎麼辦
[00:25:19.000 --> 00:25:23.000]  下次原諒
[00:25:23.000 --> 00:25:25.000]  好
[00:25:25.000 --> 00:25:27.000]  下次原諒
[00:25:27.000 --> 00:25:29.000]  我想告訴大家
[00:25:29.000 --> 00:25:31.000]  下次才叫做什麼
[00:25:31.000 --> 00:25:33.000]  我會做
[00:25:33.000 --> 00:25:35.000]  你問Elkie姐姐 海哥哥
[00:25:35.000 --> 00:25:37.000]  寫支票我給你50萬
[00:25:37.000 --> 00:25:41.000]  我給你50萬 馬上寫
[00:25:41.000 --> 00:25:43.000]  2075年
[00:25:43.000 --> 00:25:45.000]  你才能拿
[00:25:45.000 --> 00:25:47.000]  你拿不拿到
[00:25:47.000 --> 00:25:49.000]  你說是不是真的
[00:25:49.000 --> 00:25:51.000]  是真的
[00:25:51.000 --> 00:25:53.000]  昨天師母被Nelson哥哥彈了一張票回來
[00:25:53.000 --> 00:25:55.000]  師母寫了2014年
[00:25:55.000 --> 00:25:57.000]  都拿不到
[00:25:57.000 --> 00:25:59.000]  原來一年就不行了
[00:25:59.000 --> 00:26:01.000]  我寫2075年 我給你50萬
[00:26:01.000 --> 00:26:03.000]  你猜有沒有
[00:26:03.000 --> 00:26:05.000]  有
[00:26:05.000 --> 00:26:07.000]  牧師2075年你可能死了
[00:26:07.000 --> 00:26:09.000]  但我沒死
[00:26:09.000 --> 00:26:11.000]  這張支票一定有
[00:26:11.000 --> 00:26:13.000]  不過暫時不給你
[00:26:13.000 --> 00:26:15.000]  讓你乖一點
[00:26:15.000 --> 00:26:17.000]  給你50萬日元 或者韓幣
[00:26:17.000 --> 00:26:19.000]  印尼盾好一點 我的經濟能力比印尼盾好
[00:26:19.000 --> 00:26:21.000]  50萬盾是多少
[00:26:21.000 --> 00:26:23.000]  我忘記了
[00:26:23.000 --> 00:26:25.000]  大概10元
[00:26:25.000 --> 00:26:27.000]  都不錯
[00:26:27.000 --> 00:26:29.000]  我想剛纔阿師一樣的問題
[00:26:29.000 --> 00:26:31.000]  回答大家
[00:26:31.000 --> 00:26:33.000]  余姓名的果子可能留在我們當中
[00:26:33.000 --> 00:26:35.000]  我們原諒不到的時候
[00:26:35.000 --> 00:26:37.000]  但我們想有沒有
[00:26:37.000 --> 00:26:39.000]  所以求主
[00:26:39.000 --> 00:26:41.000]  將這些
[00:26:41.000 --> 00:26:43.000]  好像種了一棵種子
[00:26:43.000 --> 00:26:45.000]  在泥土裏面
[00:26:45.000 --> 00:26:47.000]  谷它上來
[00:26:47.000 --> 00:26:49.000]  有一天它會出現
[00:26:49.000 --> 00:26:51.000]  這些就是三樣東西
[00:26:51.000 --> 00:26:53.000]  重申
[00:26:53.000 --> 00:26:55.000]  三部曲
[00:26:55.000 --> 00:26:57.000]  第一 現在查一下
[00:26:57.000 --> 00:26:59.000]  耶穌有沒有在你的心位置
[00:26:59.000 --> 00:27:01.000]  如果沒有
[00:27:01.000 --> 00:27:03.000]  或者當耶穌沒到
[00:27:03.000 --> 00:27:05.000]  等下我們回應的時候請耶穌來
[00:27:05.000 --> 00:27:07.000]  你有沒有想過要悔改
[00:27:07.000 --> 00:27:09.000]  特別很實際的
[00:27:09.000 --> 00:27:11.000]  喫飯不洗碗那些
[00:27:11.000 --> 00:27:13.000]  請你要悔改
[00:27:13.000 --> 00:27:15.000]  告訴耶穌 媽媽 爸爸
[00:27:15.000 --> 00:27:17.000]  我今晚要洗碗
[00:27:17.000 --> 00:27:19.000]  今晚不行 明天晚上 後天晚上都不行
[00:27:19.000 --> 00:27:21.000]  不懂怎麼洗 看着它洗
[00:27:21.000 --> 00:27:23.000]  第三 聖人有果子
[00:27:23.000 --> 00:27:25.000]  人我喜樂和平
[00:27:25.000 --> 00:27:27.000]  忍耐
[00:27:27.000 --> 00:27:29.000]  裏面
[00:27:29.000 --> 00:27:31.000]  你不知道哪九種 等下你看貓子
[00:27:31.000 --> 00:27:33.000]  知道哪九種 慢慢求主
[00:27:33.000 --> 00:27:35.000]  幫你一樣一樣
[00:27:35.000 --> 00:27:37.000]  顯化出來
[00:27:37.000 --> 00:27:39.000]  好 最後結束
[00:27:39.000 --> 00:27:41.000]  楊俊波
[00:27:41.000 --> 00:27:43.000]  我問他多久
[00:27:43.000 --> 00:27:45.000]  不要那麼長 25分鐘
[00:27:45.000 --> 00:27:47.000]  結束 下一張powerpoint 最後
[00:27:47.000 --> 00:27:49.000]  你能不能夠重新
[00:27:49.000 --> 00:27:51.000]  就像這棵種子一樣
[00:27:51.000 --> 00:27:53.000]  重新一起讀這個結論
[00:27:53.000 --> 00:27:55.000]  1 2 3 來
[00:27:55.000 --> 00:27:57.000]  重新不單是表面行爲的改變
[00:27:57.000 --> 00:27:59.000]  而是生命的本質
[00:27:59.000 --> 00:28:01.000]  因着
[00:28:01.000 --> 00:28:03.000]  信耶穌
[00:28:03.000 --> 00:28:05.000]  讓聖靈
[00:28:05.000 --> 00:28:07.000]  掌王權居守衛
[00:28:07.000 --> 00:28:09.000]  活出基督
[00:28:09.000 --> 00:28:11.000]  即是什麼 給那張powerpoint
[00:28:11.000 --> 00:28:13.000]  一個圓圈
[00:28:13.000 --> 00:28:15.000]  耶穌在中間
[00:28:15.000 --> 00:28:17.000]  這一座就是我們的目標
[00:28:17.000 --> 00:28:19.000]  重新目標
[00:28:19.000 --> 00:28:21.000]  給那張powerpoint 一個圓圈
[00:28:21.000 --> 00:28:23.000]  咚咚咚咚
[00:28:23.000 --> 00:28:25.000]  這張
[00:28:25.000 --> 00:28:27.000]  認着這張
[00:28:27.000 --> 00:28:29.000]  這張就是我們今天所講
[00:28:29.000 --> 00:28:31.000]  聖靈到底沒有
[00:28:31.000 --> 00:28:33.000]  他的生命
[00:28:33.000 --> 00:28:35.000]  很想這樣被耶穌管理
[00:28:35.000 --> 00:28:37.000]  他沒來找耶穌之前
[00:28:37.000 --> 00:28:39.000]  耶穌在外面
[00:28:39.000 --> 00:28:41.000]  今天我想給大家知道
[00:28:41.000 --> 00:28:43.000]  我們的生命是需要聖靈不斷的幫助我們
[00:28:43.000 --> 00:28:45.000]  不是靠你自己
[00:28:45.000 --> 00:28:47.000]  靠耶穌
[00:28:47.000 --> 00:28:49.000]  三個的檢視
[00:28:49.000 --> 00:28:51.000]  第一 耶穌不在裏面
[00:28:51.000 --> 00:28:53.000]  第二 有沒有一些
[00:28:53.000 --> 00:28:55.000]  值得要悔改的
[00:28:55.000 --> 00:28:57.000]  功課是抄的
[00:28:57.000 --> 00:28:59.000]  從此就不再抄了
[00:28:59.000 --> 00:29:01.000]  有沒有人試過抄功課
[00:29:01.000 --> 00:29:03.000]  我告訴你 第一個
[00:29:03.000 --> 00:29:05.000]  牧師以前
[00:29:05.000 --> 00:29:07.000]  我方記
[00:29:07.000 --> 00:29:09.000]  小六
[00:29:09.000 --> 00:29:11.000]  抄掃
[00:29:11.000 --> 00:29:13.000]  很容易抄
[00:29:13.000 --> 00:29:15.000]  很複雜 我只是抄了一段
[00:29:15.000 --> 00:29:17.000]  等於多少 結果累我一世
[00:29:17.000 --> 00:29:19.000]  我不是很敢
[00:29:19.000 --> 00:29:21.000]  碰掃
[00:29:21.000 --> 00:29:23.000]  時間管理
[00:29:23.000 --> 00:29:25.000]  我不知道大家會不會經常遲到
[00:29:25.000 --> 00:29:27.000]  如果是的話
[00:29:27.000 --> 00:29:29.000]  有悔改的心
[00:29:29.000 --> 00:29:31.000]  娛樂 我不是不讓你打遊戲
[00:29:31.000 --> 00:29:33.000]  但希望你一天不要打
[00:29:33.000 --> 00:29:35.000]  多過
[00:29:35.000 --> 00:29:37.000]  十分一
[00:29:37.000 --> 00:29:39.000]  總之你不要打
[00:29:39.000 --> 00:29:41.000]  多過你靈脩的時間
[00:29:41.000 --> 00:29:43.000]  如果你靈脩
[00:29:43.000 --> 00:29:45.000]  三個小時 我讓你打三個小時
[00:29:45.000 --> 00:29:47.000]  如果你沒靈脩
[00:29:47.000 --> 00:29:49.000]  對了 打都不用打
[00:29:49.000 --> 00:29:51.000]  好嗎
[00:29:51.000 --> 00:29:53.000]  自己罰自己
[00:29:53.000 --> 00:29:55.000]  有悔改
[00:29:55.000 --> 00:29:57.000]  好嗎
[00:29:57.000 --> 00:29:59.000]  這個就是有悔改的心
[00:29:59.000 --> 00:30:01.000]  第三 聖靈在我們裏面
[00:30:01.000 --> 00:30:03.000]  有沒有表面出來
[00:30:03.000 --> 00:30:05.000]  好像很開心
[00:30:05.000 --> 00:30:07.000]  好 我們就開始回應師哥
[00:30:07.000 --> 00:30:09.000]  我們求主幫助我們
[00:30:09.000 --> 00:30:11.000]  有這三部曲
[00:30:11.000 --> 00:30:13.000]  我們開始
[00:30:13.000 --> 00:30:15.000]  問神要復原我們生命
[00:30:15.000 --> 00:30:17.000]  的心存
[00:30:17.000 --> 00:30:19.000]  一起起立
[00:30:19.000 --> 00:30:21.000]  我們先有個祈禱
[00:30:23.000 --> 00:30:25.000]  主耶穌來到你的面前
[00:30:25.000 --> 00:30:27.000]  我求你幫助我們
[00:30:27.000 --> 00:30:31.000]  在我們的心
[00:30:31.000 --> 00:30:33.000]  生命裏面
[00:30:33.000 --> 00:30:35.000]  耶穌有一個位置
[00:30:35.000 --> 00:30:37.000]  耶穌都幫助我們
[00:30:37.000 --> 00:30:39.000]  有些事我們需要悔改
[00:30:39.000 --> 00:30:43.000]  能夠讓人神都
[00:30:43.000 --> 00:30:45.000]  接納的一些行爲
[00:30:45.000 --> 00:30:51.000]  耶穌我們需要在我們的心裏面
[00:30:53.000 --> 00:30:55.000]  滿有聖靈給我們的人愛
[00:30:55.000 --> 00:30:57.000]  喜樂
[00:30:57.000 --> 00:30:59.000]  和平
[00:30:59.000 --> 00:31:01.000]  忍耐
[00:31:01.000 --> 00:31:03.000]  溫柔 良善
[00:31:03.000 --> 00:31:05.000]  信實 節制
[00:31:05.000 --> 00:31:07.000]  如果我們未起的時候
[00:31:07.000 --> 00:31:09.000]  求你叫我們保守
[00:31:09.000 --> 00:31:11.000]  請聖靈帶領我們
[00:31:11.000 --> 00:31:15.000]  恢復我們的生命
[00:31:15.000 --> 00:31:19.000]  與耶穌有一個很深的結緣
[00:31:19.000 --> 00:31:21.000]  這是我的祈禱
[00:31:21.000 --> 00:31:23.000]  奉耶穌得勝的名字祈求
[00:31:23.000 --> 00:31:25.000]  阿彌陀佛
