
[00:00:00.000 --> 00:00:04.360]  今天的題目是教會有多厲害
[00:19:07.520 --> 00:19:12.240]  也是希特拉自殺之前不足三個星期
[00:19:12.240 --> 00:19:15.520]  他中年只是39歲而已
[00:19:15.520 --> 00:19:17.800]  在集中營裡面
[00:19:17.800 --> 00:19:23.840]  潘霍華寫了很多的書信、文章、詩詞
[00:19:23.840 --> 00:19:26.880]  在他死後就被人緝錄成為
[00:19:26.880 --> 00:19:29.480]  《獄中書簡》這本書
[00:19:29.480 --> 00:19:32.160]  在現在的基督教經典著作裡面
[00:19:32.160 --> 00:19:34.640]  仍然極具價值
[00:19:34.640 --> 00:19:39.600]  在《獄中書簡》這本書裡面
[00:19:39.600 --> 00:19:41.760]  我今天選了幾段節錄
[00:19:41.760 --> 00:19:44.520]  潘霍華的心情給大家看看
[00:19:44.520 --> 00:19:48.800]  看看他在集中營裡面的心情如何
[00:19:48.800 --> 00:19:51.520]  他說他看不出在這個世界上
[00:19:51.520 --> 00:19:54.400]  有將死的人的絕望
[00:19:54.400 --> 00:20:00.880]  更多是對參與上帝在世界工作的渴望
[00:20:00.880 --> 00:20:04.920]  並且他已經在得勝的終局中
[00:20:04.920 --> 00:20:08.560]  擁有的盼望和平安
[00:20:08.560 --> 00:20:13.520]  在集中營裡面隨時都可能會死的
[00:20:13.520 --> 00:20:17.160]  潘霍華的心情竟然不是絕望
[00:20:17.160 --> 00:20:19.480]  而是盼望
[00:20:19.480 --> 00:20:22.120]  潘霍華又這樣寫
[00:20:22.120 --> 00:20:24.280]  當基督徒接受生命中
[00:20:24.280 --> 00:20:28.280]  一切的責任、困難、成功、失敗
[00:20:28.280 --> 00:20:31.040]  所有無可奈何的事的時候
[00:20:31.040 --> 00:20:33.480]  就在這樣的生命裡面
[00:20:33.480 --> 00:20:40.000]  我們才可以將自己無條件交在上帝的手裡
[00:20:40.000 --> 00:20:42.440]  參與他在世上的苦難
[00:20:42.440 --> 00:20:47.920]  與基督一起在赫西瑪利縣一同警醒
[00:20:47.920 --> 00:20:53.640]  原來我們願意接受我們生命一切的事的時候
[00:20:53.640 --> 00:20:55.840]  我們才可以將我們生命
[00:20:55.840 --> 00:20:59.840]  無條件地交給上帝掌管
[00:20:59.840 --> 00:21:03.760]  而與基督一起警醒
[00:21:03.760 --> 00:21:08.880]  在人體上來
[00:21:08.880 --> 00:21:11.440]  潘霍華也挺失敗的
[00:21:11.440 --> 00:21:13.320]  不過他又這樣寫
[00:21:13.320 --> 00:21:16.640]  成功怎可以叫我們傲慢呢?
[00:21:16.640 --> 00:21:21.400]  失敗又怎可以叫我們走入迷途呢?
[00:21:21.400 --> 00:21:26.320]  潘霍華說自己很高興仍然可以學習到這些
[00:21:26.320 --> 00:21:31.320]  而這些也唯有在參與基督苦難的事情上
[00:21:31.320 --> 00:21:33.560]  才有辦法學到
[00:21:33.560 --> 00:21:41.120]  因此我感激並滿意於我的過去與現在
[00:21:41.120 --> 00:21:42.600]  他的現在在哪裡?
[00:21:42.600 --> 00:21:43.840]  在集中營
[00:21:43.840 --> 00:21:45.640]  隨時都會死
[00:21:45.640 --> 00:21:50.560]  但是他仍然感激並且滿意
[00:21:50.560 --> 00:21:54.240]  他在最關鍵的時刻犧牲了自己的一切
[00:21:54.240 --> 00:21:57.240]  他本來可以擁有光明的未來
[00:21:57.240 --> 00:21:58.920]  美好的婚姻
[00:21:58.920 --> 00:22:01.680]  崇高的學術地位
[00:22:01.680 --> 00:22:04.720]  不過他的生命就結束了在
[00:22:04.720 --> 00:22:11.640]  集中營一個臨時搭建的絞刑台上
[00:22:11.640 --> 00:22:12.960]  他說
[00:22:12.960 --> 00:22:15.520]  這就是終局了
[00:22:15.520 --> 00:22:19.560]  在我卻是生命的開始
[00:22:19.560 --> 00:22:25.040]  這是潘霍華託人帶給他好朋友最後一句說話
[00:22:25.040 --> 00:22:27.000]  他說完這句話就跪下
[00:22:27.000 --> 00:22:29.320]  做了一個簡單的祈禱
[00:22:29.320 --> 00:22:35.200]  然後就平靜地走向絞刑台
[00:22:35.200 --> 00:22:36.800]  丁小妹
[00:22:36.800 --> 00:22:40.080]  今天我們未必遇上或者經歷過
[00:22:40.080 --> 00:22:43.240]  潘霍華一樣大的艱難
[00:22:43.240 --> 00:22:46.240]  不過我相信在我們的人生路上
[00:22:46.240 --> 00:22:50.480]  我們都會遇到或多或少的困難
[00:22:50.480 --> 00:22:52.000]  或者挑戰
[00:22:52.000 --> 00:22:53.880]  憂慮
[00:22:53.880 --> 00:22:57.240]  如果真的相信日子比較長
[00:22:57.240 --> 00:23:00.000]  例如像我和Brian叔叔一樣
[00:23:00.000 --> 00:23:03.760]  我們相信都會聽過一首詩歌
[00:23:03.760 --> 00:23:05.000]  詩歌說
[00:23:05.000 --> 00:23:09.400]  上帝未曾應許天色上揚
[00:23:09.400 --> 00:23:12.960]  不過裡面一段歌詞是上帝應許
[00:23:12.960 --> 00:23:14.160]  我覺得很感動
[00:23:14.160 --> 00:23:16.000]  跟大家分享一下
[00:23:16.000 --> 00:23:18.560]  神卻曾應許什麼
[00:23:18.560 --> 00:23:20.480]  生活有力
[00:23:20.480 --> 00:23:22.840]  行路有亮光
[00:23:22.840 --> 00:23:24.800]  作供得食
[00:23:24.800 --> 00:23:29.200]  試煉得因助危難有難
[00:23:29.200 --> 00:23:31.400]  無限的體諒
[00:23:31.400 --> 00:23:34.000]  不朽的愛
[00:23:34.000 --> 00:23:35.320]  真的很感動
[00:23:35.320 --> 00:23:38.560]  上帝的應許是幾何分實
[00:23:38.560 --> 00:23:39.560]  所以丁小妹
[00:23:39.560 --> 00:23:42.800]  我們不要時時都對著上帝說
[00:23:42.800 --> 00:23:46.040]  神啊我的難處有多大
[00:23:46.040 --> 00:23:48.520]  我們可不可以求求聖靈幫我們
[00:23:48.520 --> 00:23:51.120]  聖靈的力量幫我們說
[00:23:51.120 --> 00:23:53.600]  我們不是跟神說難處有多大
[00:23:53.600 --> 00:23:56.920]  而我們跟難處說我們的神有多大
[00:23:56.920 --> 00:23:58.840]  是嗎
[00:23:58.840 --> 00:24:01.840]  我想這才是我們要學習
[00:24:01.840 --> 00:24:03.080]  在上帝裡面
[00:24:03.080 --> 00:24:07.560]  知取力量的方向
[00:24:07.560 --> 00:24:09.720]  我們的生命可以很勁的
[00:24:09.720 --> 00:24:11.040]  丁小妹
[00:24:11.040 --> 00:24:13.280]  因為勁的不是我們
[00:24:13.280 --> 00:24:14.680]  是誰
[00:24:14.680 --> 00:24:16.880]  是神
[00:24:16.880 --> 00:24:18.240]  所以第三點
[00:24:18.240 --> 00:24:20.640]  我們靠著神的力量
[00:24:20.640 --> 00:24:23.320]  可以建立教會
[00:24:23.320 --> 00:24:25.320]  基督榮耀的身體
[00:24:25.320 --> 00:24:26.920]  我們一起讀下面四節聖經
[00:24:26.920 --> 00:24:27.320]  好嗎
[00:24:27.320 --> 00:24:28.520]  一二三
[00:24:28.520 --> 00:24:31.160]  上帝叫我們基督信神
[00:24:31.160 --> 00:24:33.320]  所為民的大大大大
[00:24:33.320 --> 00:24:35.440]  是媽媽祂所為的祖母
[00:24:35.440 --> 00:24:38.880]  是媽媽祂所為的祖母
[00:24:38.880 --> 00:24:41.240]  是媽媽祂所為的祖母
[00:24:41.240 --> 00:24:43.280]  是媽媽祂所為的祖母
[00:24:43.280 --> 00:24:45.880]  是媽媽祂所為的祖母
[00:24:45.880 --> 00:24:47.800]  是媽媽祂所為的祖母
[00:24:47.800 --> 00:24:50.600]  是媽媽祂所為的祖母
[00:24:50.600 --> 00:24:53.640]  是媽媽祂所為的祖母
[00:24:53.640 --> 00:24:56.680]  是媽媽祂所為的祖母
[00:24:56.680 --> 00:24:58.840]  是媽媽祂所為的祖母
[00:24:58.840 --> 00:25:02.440]  是媽媽祂所為的祖母
[00:25:02.440 --> 00:25:03.400]  謝謝
[00:25:03.400 --> 00:25:05.120]  對嬰童來說
[00:25:05.120 --> 00:25:07.600]  我想表達神的大能
[00:25:07.600 --> 00:25:08.800]  最明顯的就是
[00:25:08.800 --> 00:25:10.800]  基督從死裡面復活
[00:25:10.800 --> 00:25:11.760]  是不是
[00:25:11.760 --> 00:25:13.160]  基督不只復活
[00:25:13.160 --> 00:25:15.400]  並且登基作王
[00:25:15.400 --> 00:25:17.920]  祂升天是登基作王
[00:25:17.920 --> 00:25:19.720]  祂的身份和能力
[00:25:19.720 --> 00:25:21.120]  超越了一切
[00:25:21.120 --> 00:25:22.240]  超越了什麼
[00:25:22.240 --> 00:25:24.040]  超越了一切執政的
[00:25:24.040 --> 00:25:24.800]  掌權的
[00:25:24.800 --> 00:25:25.480]  有能的
[00:25:25.480 --> 00:25:26.160]  主治的
[00:25:26.160 --> 00:25:27.920]  和一切有名的
[00:25:27.920 --> 00:25:30.000]  就是說一切靈界的東西
[00:25:30.000 --> 00:25:31.400]  祂都超越了
[00:25:31.400 --> 00:25:35.000]  並且祂超越了一切時空的限制
[00:25:35.000 --> 00:25:38.200]  因為無論是今世的
[00:25:38.200 --> 00:25:39.200]  來世的
[00:25:39.200 --> 00:25:40.720]  祂都超越了
[00:25:40.720 --> 00:25:41.800]  還有
[00:25:41.800 --> 00:25:45.800]  神使什麼都伏在祂的腳下
[00:25:45.800 --> 00:25:47.040]  萬有
[00:25:47.040 --> 00:25:48.880]  什麼是萬有
[00:25:48.880 --> 00:25:49.880]  一切
[00:25:49.880 --> 00:25:51.360]  所有東西
[00:25:51.360 --> 00:25:53.600]  包括天使
[00:25:53.600 --> 00:25:55.240]  都伏在耶穌的腳下
[00:25:55.240 --> 00:25:56.040]  很明顯
[00:25:56.040 --> 00:25:57.720]  祂是上帝
[00:25:57.720 --> 00:25:59.240]  保羅到了這裡
[00:25:59.240 --> 00:26:01.680]  似乎將表達耶穌的超越性
[00:26:01.680 --> 00:26:03.120]  推上一個高峰
[00:26:03.120 --> 00:26:04.080]  是不是
[00:26:04.080 --> 00:26:06.320]  本來已經很爆發
[00:26:06.320 --> 00:26:10.280]  誰知保羅隨即推出另一個高峰
[00:26:10.280 --> 00:26:13.880]  就是教會的身份
[00:26:13.880 --> 00:26:14.880]  哇
[00:26:14.880 --> 00:26:16.360]  保羅指出
[00:26:16.360 --> 00:26:19.640]  上帝使萬有都伏在耶穌的腳下
[00:26:19.640 --> 00:26:21.760]  使祂成為
[00:26:21.760 --> 00:26:25.160]  使祂為教會成為萬有之首
[00:26:25.160 --> 00:26:28.080]  要叫教會成為什麼
[00:26:28.080 --> 00:26:30.000]  祂的身體
[00:26:30.000 --> 00:26:31.000]  哇
[00:26:31.000 --> 00:26:32.400]  很厲害
[00:26:32.400 --> 00:26:36.840]  原來上帝要我們成為祂
[00:26:36.840 --> 00:26:40.280]  尊貴的身體的一部份
[00:26:40.280 --> 00:26:42.040]  真的很厲害
[00:26:42.040 --> 00:26:44.280]  最後保羅更加說
[00:26:44.280 --> 00:26:47.800]  教會是充滿
[00:26:47.800 --> 00:26:49.520]  什麼是充滿
[00:26:49.520 --> 00:26:51.280]  豐豐足足
[00:26:51.280 --> 00:26:52.680]  沒有缺欠
[00:26:52.680 --> 00:26:54.600]  就是豐滿
[00:26:54.600 --> 00:26:56.280]  就是充滿
[00:26:56.280 --> 00:26:58.120]  教會之所以充滿
[00:26:58.120 --> 00:27:01.160]  是因為充滿萬有的耶穌
[00:27:01.160 --> 00:27:02.680]  所充滿
[00:27:02.680 --> 00:27:06.880]  保羅那麼刻意安排
[00:27:06.880 --> 00:27:08.400]  為了突出什麼
[00:27:08.400 --> 00:27:10.880]  為了突出教會的重要性
[00:27:10.880 --> 00:27:13.280]  和教會的尊貴性
[00:27:13.280 --> 00:27:15.560]  更加要強調
[00:27:15.560 --> 00:27:18.040]  教會和耶穌是分不開的
[00:27:18.040 --> 00:27:20.480]  教會是不可以離開耶穌的
[00:27:20.480 --> 00:27:22.720]  物不可分
[00:27:22.720 --> 00:27:23.480]  很有趣
[00:27:23.480 --> 00:27:26.280]  保羅在第一章有這個祈禱
[00:27:26.280 --> 00:27:29.080]  原來到了第三章的三章
[00:27:29.080 --> 00:27:30.560]  十四至二十一節
[00:27:30.560 --> 00:27:32.920]  一段平衡的經文
[00:27:32.920 --> 00:27:35.760]  都是為教會的祈禱
[00:27:35.760 --> 00:27:38.480]  不如我們讀一讀那幾節聖經好嗎
[00:27:38.480 --> 00:27:41.280]  我請大家讀三章十四節
[00:27:41.280 --> 00:27:42.560]  一路讀下去
[00:27:42.560 --> 00:27:45.760]  「因此我來為你祈禱」
[00:27:45.760 --> 00:27:48.080]  「天上地下的平凡」
[00:27:48.080 --> 00:27:50.120]  「讓我祈禱」
[00:27:50.120 --> 00:27:53.280]  「祈禱著教會聖聖律令」
[00:27:53.280 --> 00:27:54.680]  「聖聖律令」
[00:27:54.680 --> 00:27:56.640]  「祈禱著聖律令」
[00:27:56.640 --> 00:27:58.240]  「當天的祈禱」
[00:27:58.240 --> 00:28:00.400]  「使你都更加靈活地信」
[00:28:00.400 --> 00:28:02.280]  「傳來靈活心慧」
[00:28:02.280 --> 00:28:05.200]  「傳來靈活心靈」
[00:28:05.200 --> 00:28:07.440]  「讓祈禱著聖律令」
[00:28:07.440 --> 00:28:09.840]  「讓祈禱著聖聖律令」
[00:28:09.840 --> 00:28:12.120]  「讓祈禱著聖律令」
[00:28:12.120 --> 00:28:14.040]  請大家讀完這三節
[00:28:14.040 --> 00:28:18.360]  「並知道我使過這兩所聖策」
[00:28:18.360 --> 00:28:22.640]  「並要實際所聖聖聖律令」
[00:28:22.640 --> 00:28:24.400]  「神明照著我的眼睛」
[00:28:24.400 --> 00:28:26.480]  「當我心慰的大力」
[00:28:26.480 --> 00:28:29.400]  「統統都祝福你成為聖祭」
[00:28:29.400 --> 00:28:32.200]  「祈禱我所作所聖聖」
[00:28:32.200 --> 00:28:34.360]  「但願教會教會中」
[00:28:34.360 --> 00:28:36.360]  「平凡的聖律令」
[00:28:36.360 --> 00:28:37.680]  「不再被延營」
[00:28:37.680 --> 00:28:39.520]  「直到世世代代」
[00:28:39.520 --> 00:28:41.600]  「永遠永遠保佑」
[00:28:41.600 --> 00:28:42.880]  謝謝
[00:28:42.880 --> 00:28:44.440]  大家讀的時候
[00:28:44.440 --> 00:28:47.000]  不知道大家覺得內容是否很相似
[00:28:47.000 --> 00:28:49.480]  有些名詞、句子
[00:28:49.480 --> 00:28:50.960]  好像重複出現
[00:28:50.960 --> 00:28:51.920]  在經文中
[00:28:51.920 --> 00:28:55.680]  我們真的看到保羅真的很愛教會
[00:28:55.680 --> 00:28:59.000]  他很緊張教會可不可以在基督中
[00:28:59.000 --> 00:29:01.840]  得到一切的恩典和應許
[00:29:01.840 --> 00:29:06.000]  這就是上星期梁牧師跟我們分享的
[00:29:06.000 --> 00:29:09.120]  保羅在說屈膝為教會祈禱
[00:29:09.120 --> 00:29:10.960]  為何他故意強調屈膝
[00:29:10.960 --> 00:29:14.120]  因為當時的人祈禱多數都站著
[00:29:14.120 --> 00:29:15.520]  保羅很迫切
[00:29:15.520 --> 00:29:17.760]  所以他屈膝為教會祈禱
[00:29:17.760 --> 00:29:21.000]  而一段經文也是保羅在《義福所書》
[00:29:21.000 --> 00:29:24.160]  第二次為教會祈禱
[00:29:24.160 --> 00:29:25.840]  人通常迫切
[00:29:25.840 --> 00:29:28.320]  想為緊張些甚麼
[00:29:28.320 --> 00:29:30.640]  就會迫切為那樣祈禱
[00:29:30.640 --> 00:29:32.320]  祈完又再祈
[00:29:32.320 --> 00:29:35.560]  所以保羅很明顯很緊張
[00:29:35.560 --> 00:29:39.640]  教會要有信、望、愛的三個元素
[00:29:39.640 --> 00:29:42.560]  亦都要求聖靈幫助教會
[00:29:42.560 --> 00:29:48.160]  叫教會在神大能的裏面繼續紮根成長
[00:29:48.160 --> 00:29:51.520]  上上必神去充滿
[00:29:51.520 --> 00:29:55.480]  最終得著基督豐盛的榮耀
[00:29:55.480 --> 00:29:59.680]  這是保羅很緊張我們要得到的東西
[00:29:59.680 --> 00:30:02.000]  不過有一點值得大家留意
[00:30:02.000 --> 00:30:05.880]  保羅特地在提是眾聖徒
[00:30:05.880 --> 00:30:11.560]  一同明白基督的愛是何等長闊高深
[00:30:11.560 --> 00:30:16.880]  神的愛並不是一個個人認知和追求的方向
[00:30:16.880 --> 00:30:21.520]  是需要在群體和教會裏面一起去生活
[00:30:21.520 --> 00:30:26.280]  一起去體驗、一起去成長
[00:30:26.280 --> 00:30:30.320]  其實保羅都建立了很多地方教會
[00:30:30.320 --> 00:30:34.080]  不過他其實是一個普世的宣教士
[00:30:34.080 --> 00:30:39.840]  所以他更加緊張的是普世教會的信仰根基
[00:30:39.840 --> 00:30:46.520]  究竟我們如何在神的國裏面建立一個合一的群體
[00:30:46.520 --> 00:30:53.840]  教會當然不只是框在四幅牆裏面
[00:30:53.840 --> 00:30:59.360]  教會更加不是只是某一類人才有上帝的愛
[00:30:59.360 --> 00:31:03.320]  不會是某一類人的教會才有神的能力
[00:31:03.320 --> 00:31:05.880]  神的榮耀
[00:31:05.880 --> 00:31:07.440]  阿根廷的弟兄小妹
[00:31:07.440 --> 00:31:12.080]  你們都應該聽過我們有專為基層人士
[00:31:12.080 --> 00:31:16.000]  而服侍的愛倫社崇拜
[00:31:16.000 --> 00:31:18.560]  他們還有小組生活
[00:31:18.560 --> 00:31:21.200]  我們特別希望在那個群體當中
[00:31:21.200 --> 00:31:24.320]  我們可以服侍到一些無家者
[00:31:24.320 --> 00:31:25.960]  很感謝主
[00:31:25.960 --> 00:31:29.600]  基督的大愛、神的大能和榮耀
[00:31:29.600 --> 00:31:33.720]  我時時都在這個服侍當中見到
[00:31:33.720 --> 00:31:36.640]  上星期林牧師叫我們給自己分數
[00:31:36.640 --> 00:31:38.200]  一至十分
[00:31:38.200 --> 00:31:40.560]  十分就代表最可以表現
[00:31:40.560 --> 00:31:45.920]  即是給人看到你最有基督徒的樣式
[00:31:45.920 --> 00:31:49.320]  我真是在愛倫社的義工群體裏面
[00:31:49.320 --> 00:31:54.240]  時時都見到十分的弟兄姊妹
[00:31:54.240 --> 00:31:56.440]  有些街坊有特殊的需要
[00:31:56.440 --> 00:32:00.280]  例如獨居長者家裏面
[00:32:00.280 --> 00:32:02.640]  電器很多東西要維修
[00:32:02.640 --> 00:32:04.320]  義工都不用問
[00:32:04.320 --> 00:32:07.000]  他們二話不說自己出錢出力
[00:32:07.000 --> 00:32:12.480]  就跑去街坊幫他更換維修
[00:32:12.480 --> 00:32:14.240]  有垃圾屋要清理
[00:32:14.240 --> 00:32:17.920]  又組隊就去清理垃圾
[00:32:17.920 --> 00:32:22.320]  有老叔的朋友因為病受傷入院了
[00:32:22.320 --> 00:32:24.600]  義工就自己快快買了食物
[00:32:24.600 --> 00:32:26.040]  買了新的衣物
[00:32:26.040 --> 00:32:28.560]  就自己走去醫院探病
[00:32:28.560 --> 00:32:31.720]  並且跟他聯絡所有的醫護社工
[00:32:31.720 --> 00:32:36.240]  看看之後怎樣安排出院之後的事
[00:32:36.240 --> 00:32:40.760]  其實我們有些街坊真是有些治理的困難
[00:32:40.760 --> 00:32:45.120]  所以都試過有便便就掉在地上
[00:32:45.120 --> 00:32:50.440]  我們有義工為了不想我們的清潔姐姐去做清理
[00:32:50.440 --> 00:32:53.600]  自己就收拾了
[00:32:53.600 --> 00:32:55.920]  上次我們又帶了一百多個街坊
[00:32:55.920 --> 00:32:58.120]  去迪士尼
[00:32:58.120 --> 00:33:02.480]  有街坊趕不及下旅遊巴就吐舌
[00:33:02.480 --> 00:33:07.520]  又有義工自發立刻徒手就拿紙
[00:33:07.520 --> 00:33:10.080]  抹乾淨旅遊巴
[00:33:10.080 --> 00:33:12.080]  真是實在太感動
[00:33:12.080 --> 00:33:16.200]  是否見到十分的基督徒
[00:33:16.200 --> 00:33:18.360]  很感動
[00:33:18.360 --> 00:33:20.920]  在疫苗通行證期間
[00:33:20.920 --> 00:33:24.120]  愛倫社的服事發展到2.0
[00:33:24.120 --> 00:33:25.800]  甚麼叫2.0呢
[00:33:25.800 --> 00:33:30.800]  我們由室內的服事進展到公園的服事
[00:33:30.800 --> 00:33:36.440]  我們每隔兩個星期就去通修街公園舉行戶外聚會
[00:33:36.440 --> 00:33:41.200]  在那裡有幾十個露宿的朋友聚居
[00:33:41.200 --> 00:33:42.800]  在過去一段日子
[00:33:42.800 --> 00:33:44.320]  我們每隔兩個星期下去
[00:33:44.320 --> 00:33:48.080]  時不時都有街坊願意跟我們信耶穌
[00:33:48.080 --> 00:33:50.040]  不過真是不容易
[00:33:50.040 --> 00:33:54.680]  因為當中很多街坊都有濫藥的情況
[00:33:54.680 --> 00:33:56.840]  所以如果要跟進栽培
[00:33:56.840 --> 00:33:58.760]  其實一點都不簡單
[00:33:58.760 --> 00:34:01.720]  我很感謝義工真的很努力
[00:34:01.720 --> 00:34:03.200]  特別是有些弟兄
[00:34:03.200 --> 00:34:05.440]  他們不會放棄
[00:34:05.440 --> 00:34:06.680]  多困難也好
[00:34:06.680 --> 00:34:08.640]  繼續將福音傳開
[00:34:08.640 --> 00:34:10.280]  繼續跟他們接觸
[00:34:10.280 --> 00:34:13.640]  甚至有些不介意以過來人的身份
[00:34:13.640 --> 00:34:15.480]  去幫助初信者
[00:34:15.480 --> 00:34:18.480]  他們說經歷過神的恩典和大能
[00:34:18.480 --> 00:34:23.640]  就更有信心地將救人的福音傳開去
[00:34:23.640 --> 00:34:25.320]  上個星期我很興奮
[00:34:25.320 --> 00:34:28.320]  因為終於我們有一次突破性的發展
[00:34:28.320 --> 00:34:30.760]  什麼叫突破性的發展呢?
[00:34:30.760 --> 00:34:32.560]  因為再上一個星期
[00:34:32.560 --> 00:34:34.720]  我們又帶了兩個人信耶穌
[00:34:34.720 --> 00:34:39.160]  上個星期竟然義工真的約到
[00:34:39.160 --> 00:34:44.600]  真是那兩個初信者上中心登記
[00:34:44.600 --> 00:34:47.160]  並且義工又馬上出錢出力
[00:34:47.160 --> 00:34:49.720]  帶他們驗身辦手續
[00:34:49.720 --> 00:34:55.000]  下個星期可以正式入中心接受福音解讀
[00:34:55.000 --> 00:34:56.680]  我還要給掌聲耶穌
[00:34:56.680 --> 00:35:01.880]  其實真的很感動
[00:35:01.880 --> 00:35:05.360]  真是好見到上帝的榮耀
[00:35:05.360 --> 00:35:09.400]  耶穌說兩三個人奉祂一名聚會
[00:35:09.400 --> 00:35:11.840]  耶穌就在他們中間
[00:35:11.840 --> 00:35:12.840]  丙姊妹
[00:35:12.840 --> 00:35:15.120]  兩三個人的教會
[00:35:15.120 --> 00:35:18.520]  都可以滿有基督的榮光
[00:35:18.520 --> 00:35:21.040]  明白嗎?
[00:35:21.040 --> 00:35:23.640]  今天大家坐在這裡崇拜
[00:35:23.640 --> 00:35:27.800]  我相信你們大部分人都信了主
[00:35:27.800 --> 00:35:29.320]  願意跟隨耶穌
[00:35:29.320 --> 00:35:31.720]  你知不知道你們也很厲害
[00:35:31.720 --> 00:35:32.960]  你們真的很厲害
[00:35:32.960 --> 00:35:36.120]  不要小看自己的身份
[00:35:36.120 --> 00:35:40.200]  你們或多或少都經歷過主恩的滋味
[00:35:40.200 --> 00:35:44.280]  又或者經歷過神的大能
[00:35:44.280 --> 00:35:45.640]  得救的恩典
[00:35:45.640 --> 00:35:49.240]  為我們帶來榮耀基督的身體
[00:35:49.240 --> 00:35:53.320]  不過上帝更加叫我們要延續基督的工作
[00:35:53.320 --> 00:35:56.480]  叫我們在不同的群體當中
[00:35:56.480 --> 00:36:01.320]  繼續將叫人得救的福音傳開
[00:36:01.320 --> 00:36:05.920]  你願不願意一起建立基督的身體?
[00:36:05.920 --> 00:36:10.320]  我們一起努力建立基督的身體
[00:36:10.320 --> 00:36:15.720]  讓人看見教會是滿有上帝的榮耀
[00:36:15.720 --> 00:36:17.480]  Amen
[00:36:17.480 --> 00:36:19.680]  到總結
[00:36:19.680 --> 00:36:23.000]  上星期梁牧師跟我們分享二福所書
[00:36:23.000 --> 00:36:25.320]  第一章一至十四節
[00:36:25.320 --> 00:36:28.720]  原文是一句長句子
[00:36:28.720 --> 00:36:31.320]  今天我們看十五至二十三節
[00:36:31.320 --> 00:36:35.440]  原來原文也是一句長句子
[00:36:35.440 --> 00:36:37.320]  那代表什麼意思呢?
[00:36:37.320 --> 00:36:41.920]  代表中間每一部分的內容是互相緊扣
[00:36:41.920 --> 00:36:46.680]  這才是保羅要教導我們完整的意思
[00:36:46.680 --> 00:36:50.120]  所以今天的三點是互相緊扣
[00:36:50.120 --> 00:36:54.240]  就表達出教會真的很厲害
[00:36:54.240 --> 00:36:56.840]  不要小看自己
[00:36:56.840 --> 00:37:02.880]  最近陳牧師帶教牧小組看一本斯托德牧師的書
[00:37:02.880 --> 00:37:06.680]  上星期斯托德牧師也提過
[00:37:06.680 --> 00:37:11.640]  其中一句帶給我們很大的震撼
[00:37:11.640 --> 00:37:17.080]  因為斯托德牧師引用了英國宗教改革時期
[00:37:17.080 --> 00:37:22.080]  一個拉提米爾主教說的一句話
[00:37:22.080 --> 00:37:26.400]  魔鬼是最勤勞的傳道人
[00:37:26.400 --> 00:37:30.360]  你們知道傳道人多震撼嗎?
[00:37:30.360 --> 00:37:32.760]  全世界最勤力的
[00:37:32.760 --> 00:37:36.080]  傳道人是殺大魔
[00:37:36.080 --> 00:37:37.600]  丁小妹
[00:37:37.600 --> 00:37:41.480]  我們偷懶不傳基督的道
[00:37:41.480 --> 00:37:44.200]  不去建立基督的身體
[00:37:44.200 --> 00:37:46.520]  殺彈就有機可乘
[00:37:46.520 --> 00:37:48.680]  不是建立基督的身體
[00:37:48.680 --> 00:37:51.200]  而是拆毀基督的身體
[00:37:51.200 --> 00:37:53.720]  所以我們懶不得
[00:37:53.720 --> 00:37:57.360]  我們必須時時都謹記
[00:37:57.360 --> 00:37:59.680]  我們無要傳道
[00:37:59.680 --> 00:38:01.680]  無論得事不得事
[00:38:01.680 --> 00:38:03.160]  明白嗎?
