
[00:00:00.000 --> 00:00:02.000]  主要是我們等了很久
[00:21:07.000 --> 00:21:10.000]  只有君王才可以決定甚麼是善甚麼是惡
[00:21:10.000 --> 00:21:13.000]  上帝已經跟他講了甚麼是善甚麼是惡
[00:21:13.000 --> 00:21:15.000]  那棵樹不可以吃
[00:21:15.000 --> 00:21:17.000]  當你說那棵樹可以吃
[00:21:17.000 --> 00:21:20.000]  你取替了上帝的位置
[00:21:20.000 --> 00:21:25.000]  撒旦在慫恿阿當要謀朝篡位
[00:21:25.000 --> 00:21:28.000]  將上帝幹掉
[00:21:28.000 --> 00:21:30.000]  這個是一個意圖謀殺案
[00:21:30.000 --> 00:21:31.000]  當然完全失敗
[00:21:31.000 --> 00:21:34.000]  因為沒有人可以傷到上帝
[00:21:34.000 --> 00:21:37.000]  但是接著有另外一條謀殺案
[00:21:37.000 --> 00:21:40.000]  撒旦通過他的花言巧語
[00:21:40.000 --> 00:21:42.000]  他的謊話
[00:21:42.000 --> 00:21:47.000]  殺了阿當和夏娃和他們所有的後代
[00:21:47.000 --> 00:21:48.000]  為甚麼
[00:21:48.000 --> 00:21:52.000]  因為上帝說你犯罪的日子你一定會死
[00:21:52.000 --> 00:21:53.000]  他說他不一定會死
[00:21:53.000 --> 00:21:59.000]  當然他們犯罪就一定會死
[00:21:59.000 --> 00:22:03.000]  而就是因為他們聽了他的謊話
[00:22:03.000 --> 00:22:06.000]  於是整個人類在阿當裏面
[00:22:06.000 --> 00:22:10.000]  和阿當一起墮落進入死亡
[00:22:10.000 --> 00:22:16.000]  耶穌這樣去形容撒旦和撒旦後裔的殺人方法
[00:22:16.000 --> 00:22:19.000]  讓福音第八章第四十四節這樣說
[00:22:19.000 --> 00:22:20.000]  耶穌這樣說
[00:22:20.000 --> 00:22:24.000]  耶穌說你們是出於你們的父魔鬼
[00:22:24.000 --> 00:22:29.000]  寧願隨著你們的父的慾念而行
[00:22:29.000 --> 00:22:32.000]  他從起初就是殺人的不守真理
[00:22:32.000 --> 00:22:34.000]  因為他心裏沒有真理
[00:22:34.000 --> 00:22:36.000]  他用謊言去殺人
[00:22:36.000 --> 00:22:40.000]  他說謊是出於自己本性
[00:22:40.000 --> 00:22:42.000]  因他本來是說謊的
[00:22:42.000 --> 00:22:45.000]  也是說謊者的父親
[00:22:45.000 --> 00:22:48.000]  撒旦是第一個說謊殺人犯
[00:22:48.000 --> 00:22:50.000]  跟著有該隱
[00:22:50.000 --> 00:22:54.000]  該隱被撒旦所佔據成為第二個說謊殺人犯
[00:22:54.000 --> 00:22:56.000]  或者說話殺人犯
[00:22:56.000 --> 00:23:00.000]  跟著該隱的步伐就是
[00:23:00.000 --> 00:23:02.000]  恨護真理的以色列人
[00:23:02.000 --> 00:23:06.000]  舊約的以色列人恨護上帝的真理
[00:23:06.000 --> 00:23:10.000]  於是他們心裏面外務謊言
[00:23:10.000 --> 00:23:13.000]  他們恨護上帝的先知
[00:23:13.000 --> 00:23:17.000]  一直一直到耶穌基督的時代
[00:23:17.000 --> 00:23:19.000]  因為我們回來再
[00:23:19.000 --> 00:23:21.000]  因為我們再回來看這個故事
[00:23:21.000 --> 00:23:23.000]  但是在這裏我們要問
[00:23:23.000 --> 00:23:25.000]  當一個人去拒絕真理
[00:23:25.000 --> 00:23:27.000]  動怒行兇的時候
[00:23:27.000 --> 00:23:29.000]  犯下第六誡的時候
[00:23:29.000 --> 00:23:30.000]  會有什麼後果呢
[00:23:30.000 --> 00:23:31.000]  會有什麼刑罰呢
[00:23:31.000 --> 00:23:33.000]  我帶你回去《創世紀》
[00:23:33.000 --> 00:23:36.000]  第三章和第四章去看
[00:23:36.000 --> 00:23:40.000]  當亞當選擇廢棄真理
[00:23:40.000 --> 00:23:42.000]  而進入謊言的時候
[00:23:42.000 --> 00:23:44.000]  他謀殺了
[00:23:44.000 --> 00:23:46.000]  你說誤殺也好謀殺也好
[00:23:46.000 --> 00:23:48.000]  所有在亞當裏面的人類
[00:23:48.000 --> 00:23:53.000]  惟說上帝就逐區族他出伊甸園
[00:23:53.000 --> 00:23:56.000]  趕出去就在伊甸園的東邊
[00:23:56.000 --> 00:23:58.000]  跟著在伊甸園的東邊
[00:23:58.000 --> 00:23:59.000]  伊甸園的外面
[00:23:59.000 --> 00:24:02.000]  該人再謀殺了亞伯之後
[00:24:02.000 --> 00:24:04.000]  他得到的懲罰是什麼呢
[00:24:04.000 --> 00:24:08.000]  於是該人離開了耶和華的面
[00:24:08.000 --> 00:24:12.000]  去往在伊甸東邊的拿德之地
[00:24:12.000 --> 00:24:15.000]  我們知道當你犯了第六誡的時候
[00:24:15.000 --> 00:24:17.000]  你被逐出伊甸園
[00:24:17.000 --> 00:24:19.000]  你在伊甸園的東邊
[00:24:19.000 --> 00:24:21.000]  而該人當他再犯第六誡的時候
[00:24:21.000 --> 00:24:23.000]  他離開耶和華的面
[00:24:23.000 --> 00:24:26.000]  你可以說他更遠離耶和華的面
[00:24:26.000 --> 00:24:28.000]  他去到更遙遠的東邊
[00:24:28.000 --> 00:24:30.000]  我們不知道這個拿德在哪裏
[00:24:30.000 --> 00:24:34.000]  但我們相信他遠離伊甸園更加遠
[00:24:34.000 --> 00:24:36.000]  所以當人犯罪的時候
[00:24:36.000 --> 00:24:39.000]  他跟上帝的關係越來越疏離
[00:24:39.000 --> 00:24:42.000]  在該人離開犯罪之後
[00:24:42.000 --> 00:24:46.000]  再沒有信三代信四代信五代
[00:24:46.000 --> 00:24:50.000]  因為他們遠離耶和華越來越遠
[00:24:50.000 --> 00:24:53.000]  講到這裏我想用五點來總結
[00:24:53.000 --> 00:24:56.000]  該人和耶和華的故事
[00:24:56.000 --> 00:25:00.000]  我們叫他做解剖謀殺案
[00:25:00.000 --> 00:25:03.000]  五點總結該人和耶和華的故事
[00:25:03.000 --> 00:25:09.000]  第一 源於人與上帝破裂了的關係
[00:25:09.000 --> 00:25:12.000]  該人和耶和華的衝突
[00:25:12.000 --> 00:25:16.000]  源於他和耶和華已經有一個破裂的關係
[00:25:16.000 --> 00:25:20.000]  第二 遇上上帝因為憐憫的勸告
[00:25:20.000 --> 00:25:22.000]  雖然關係破裂
[00:25:22.000 --> 00:25:24.000]  其實上帝是想修復關係
[00:25:24.000 --> 00:25:29.000]  於是上帝好言相勸叫他回轉
[00:25:29.000 --> 00:25:33.000]  不過他掩耳不停決意叛逆上帝的話
[00:25:33.000 --> 00:25:37.000]  最終罪姓強化行兇
[00:25:37.000 --> 00:25:41.000]  與神更加隔絕
[00:25:41.000 --> 00:25:43.000]  還有第五點 第五點是我加的
[00:25:43.000 --> 00:25:45.000]  故事裏面沒有的
[00:25:45.000 --> 00:25:48.000]  第五點是故事裏面一個好的
[00:25:48.000 --> 00:25:50.000]  alternative ending
[00:25:50.000 --> 00:25:53.000]  如果該人當時是抵擋罪的話
[00:25:53.000 --> 00:25:57.000]  如果該人願意回轉順復真道
[00:25:57.000 --> 00:25:59.000]  他必定得救
[00:25:59.000 --> 00:26:02.000]  這是我最後加的一點
[00:26:02.000 --> 00:26:05.000]  但是在故事裏面是沒有發生的
[00:26:05.000 --> 00:26:08.000]  這是該人和耶和華的故事
[00:26:08.000 --> 00:26:11.000]  這個故事出於創世紀
[00:26:11.000 --> 00:26:13.000]  現在我想邀請你
[00:26:13.000 --> 00:26:15.000]  拿著這幅圖畫
[00:26:15.000 --> 00:26:17.000]  拿著這個框架
[00:26:17.000 --> 00:26:19.000]  從創世紀裏面出來
[00:26:19.000 --> 00:26:21.000]  帶你進入去出埃及紀
[00:26:21.000 --> 00:26:23.000]  這次我們用這個框架
[00:26:23.000 --> 00:26:26.000]  去看以色列人和上帝的故事
[00:26:26.000 --> 00:26:27.000]  以色列人和上帝的關係
[00:26:27.000 --> 00:26:29.000]  再不是該人與耶和華
[00:26:29.000 --> 00:26:31.000]  而是以色列人與耶和華
[00:26:31.000 --> 00:26:35.000]  在出埃及紀裏面的故事
[00:26:35.000 --> 00:26:36.000]  在出埃及紀裏面
[00:26:36.000 --> 00:26:40.000]  我們知道通過出埃及的奇妙救贖
[00:26:40.000 --> 00:26:43.000]  耶和華建立了一個關係
[00:26:43.000 --> 00:26:45.000]  和以色列人一個三合一的關係
[00:26:45.000 --> 00:26:47.000]  我不知道你記不記得
[00:26:47.000 --> 00:26:48.000]  我想半年前左右
[00:26:48.000 --> 00:26:50.000]  我們有說過這件事
[00:26:50.000 --> 00:26:52.000]  耶和華是他們憐憫的主人
[00:26:52.000 --> 00:26:55.000]  他們是耶和華被釋放的福臣
[00:26:55.000 --> 00:26:57.000]  耶和華是仁慈的父親
[00:26:57.000 --> 00:27:00.000]  他們是蒙愛的兒子
[00:27:00.000 --> 00:27:02.000]  耶和華是社紀的丈夫
[00:27:02.000 --> 00:27:05.000]  他們是被潔淨的妻子
[00:27:05.000 --> 00:27:07.000]  何等美好的一個關係
[00:27:07.000 --> 00:27:09.000]  耶和華通過這個救贖
[00:27:09.000 --> 00:27:12.000]  建立了一個三合一的關係
[00:27:12.000 --> 00:27:14.000]  因而以色列人
[00:27:14.000 --> 00:27:16.000]  和耶和華上帝的關係
[00:27:16.000 --> 00:27:19.000]  很快就開始有裂痕
[00:27:19.000 --> 00:27:22.000]  很快就開始破碎
[00:27:22.000 --> 00:27:23.000]  我們怎麼知道
[00:27:23.000 --> 00:27:26.000]  出埃及紀第十四章
[00:27:26.000 --> 00:27:28.000]  當他們剛剛出埃及的時候
[00:27:28.000 --> 00:27:30.000]  你已經發現他們的關係
[00:27:30.000 --> 00:27:32.000]  發現出現了裂痕
[00:27:32.000 --> 00:27:35.000]  出埃及紀第十四章第十一節
[00:27:35.000 --> 00:27:36.000]  他們對摩西說
[00:27:36.000 --> 00:27:39.000]  難道埃及沒有墳地
[00:27:39.000 --> 00:27:43.000]  你要把我們帶來死在曠野嗎
[00:27:43.000 --> 00:27:46.000]  你為什麼這樣待我們
[00:27:46.000 --> 00:27:48.000]  將我們從埃及領出來呢
[00:27:48.000 --> 00:27:49.000]  投訴他們嗎
[00:27:49.000 --> 00:27:51.000]  投訴他們為什麼要帶我們出埃及
[00:27:51.000 --> 00:27:54.000]  之前不是你叫我們出埃及嗎
[00:27:54.000 --> 00:27:56.000]  為什麼你現在又後悔
[00:27:56.000 --> 00:27:59.000]  我們在埃及豈沒有對你說過
[00:27:59.000 --> 00:28:02.000]  不要搞擾我們有嗎
[00:28:02.000 --> 00:28:03.000]  好像不是的
[00:28:03.000 --> 00:28:04.000]  你在埃及的時候
[00:28:04.000 --> 00:28:06.000]  叫我們帶你出去
[00:28:06.000 --> 00:28:08.000]  讓我們服侍埃及人嗎
[00:28:08.000 --> 00:28:10.000]  因為服侍埃及人
[00:28:10.000 --> 00:28:13.000]  總比死在曠野好
[00:28:13.000 --> 00:28:14.000]  簡單來說
[00:28:14.000 --> 00:28:17.000]  服侍埃及人總比服侍耶和華
[00:28:17.000 --> 00:28:19.000]  好啊
[00:28:19.000 --> 00:28:24.000]  這句怨言是何時說的呢
[00:28:24.000 --> 00:28:26.000]  如果你看回上下文
[00:28:26.000 --> 00:28:28.000]  是因為他們出埃及之後
[00:28:28.000 --> 00:28:32.000]  發怒帶著他們的軍隊去逼近
[00:28:32.000 --> 00:28:33.000]  於是你說
[00:28:33.000 --> 00:28:35.000]  哎呀那沒得說了
[00:28:35.000 --> 00:28:39.000]  在危難之後所以有少少動搖
[00:28:39.000 --> 00:28:41.000]  於是他們有少少後悔
[00:28:41.000 --> 00:28:42.000]  但是我想你想一下
[00:28:42.000 --> 00:28:44.000]  雖然他們是有危難
[00:28:44.000 --> 00:28:48.000]  但是其實他們剛剛親眼看見上帝的實災
[00:28:48.000 --> 00:28:51.000]  他們剛剛經歷了愉悅節
[00:28:51.000 --> 00:28:54.000]  埃及的頭生全部都死亡
[00:28:54.000 --> 00:28:58.000]  唯有以色列的頭生全部都安全
[00:28:58.000 --> 00:29:00.000]  他們經歷了愉悅節
[00:29:00.000 --> 00:29:02.000]  看見了實災
[00:29:02.000 --> 00:29:04.000]  應該感恩都來不及
[00:29:04.000 --> 00:29:09.000]  但是他們很快已經開始懷怒發怨言
[00:29:09.000 --> 00:29:11.000]  上帝怎麼回應這個故事呢
[00:29:11.000 --> 00:29:12.000]  厲害了
[00:29:12.000 --> 00:29:15.000]  上帝用一個更大的神蹟去回應
[00:29:15.000 --> 00:29:17.000]  更大的拯救
[00:29:17.000 --> 00:29:19.000]  是上帝的恩典和憐憫
[00:29:19.000 --> 00:29:21.000]  我想讀幾節聖經給你聽
[00:29:21.000 --> 00:29:24.000]  在《出埃及記》第十四章裡面
[00:29:24.000 --> 00:29:26.000]  摩世向海伸手
[00:29:26.000 --> 00:29:27.000]  水就分開了
[00:29:27.000 --> 00:29:29.000]  以色列人下到海中
[00:29:29.000 --> 00:29:31.000]  行在乾地
[00:29:31.000 --> 00:29:33.000]  從另外一個偉大的拯救
[00:29:33.000 --> 00:29:36.000]  水在他們的左右城牆
[00:29:36.000 --> 00:29:39.000]  跟著埃及人傻子追著他們
[00:29:39.000 --> 00:29:43.000]  一樣跟馬匹戰車戰車長全部下海
[00:29:43.000 --> 00:29:44.000]  於是怎樣
[00:29:44.000 --> 00:29:46.000]  當以色列人經過的時候
[00:29:46.000 --> 00:29:49.000]  摩世就又向海舉手
[00:29:49.000 --> 00:29:52.000]  於是海恢復原狀
[00:29:52.000 --> 00:29:53.000]  海水匯流
[00:29:53.000 --> 00:29:55.000]  淹沒了所有的戰車
[00:29:55.000 --> 00:29:57.000]  所有的戰車長
[00:29:57.000 --> 00:30:00.000]  發怒的全軍一個都沒有剩下
[00:30:00.000 --> 00:30:05.000]  去到《出埃及記》第十四章的尾聲
[00:30:05.000 --> 00:30:07.000]  結局是怎樣
[00:30:07.000 --> 00:30:10.000]  那一天耶和華拯救了以色列
[00:30:10.000 --> 00:30:12.000]  撤離埃及人的手
[00:30:12.000 --> 00:30:15.000]  以色列人看見埃及人死在海裡
[00:30:15.000 --> 00:30:17.000]  以色列人看見耶和華向
[00:30:17.000 --> 00:30:20.000]  埃及人所施展的大能百姓
[00:30:20.000 --> 00:30:22.000]  就敬畏耶和華
[00:30:22.000 --> 00:30:26.000]  並且馴服耶和華與他的獨人摩世
[00:30:26.000 --> 00:30:28.000]  大團圓結局
[00:30:28.000 --> 00:30:30.000]  我們應該在這個時候
[00:30:30.000 --> 00:30:32.000]  就完結了《出埃及記》第十四章
[00:30:32.000 --> 00:30:34.000]  我還沒完
[00:30:34.000 --> 00:30:36.000]  你說好
[00:30:36.000 --> 00:30:37.000]  好什麼呢
[00:30:37.000 --> 00:30:39.000]  好景不常
[00:30:39.000 --> 00:30:42.000]  因為你去到第十五章開始
[00:30:42.000 --> 00:30:44.000]  他們又再來埋怨
[00:30:44.000 --> 00:30:46.000]  不可思議
[00:30:46.000 --> 00:30:49.000]  你剛剛見到一個更偉大的救人
[00:30:49.000 --> 00:30:50.000]  紅海
[00:30:50.000 --> 00:30:51.000]  過紅海
[00:30:51.000 --> 00:30:53.000]  跟著你見到上帝怎樣救你
[00:30:53.000 --> 00:30:56.000]  你見到上帝怎樣去殲滅埃及人
[00:30:56.000 --> 00:30:59.000]  結果一去到第十五章
[00:30:59.000 --> 00:31:00.000]  十六章
[00:31:00.000 --> 00:31:02.000]  第十七章
[00:31:02.000 --> 00:31:03.000]  三段聖經
[00:31:03.000 --> 00:31:04.000]  三個故事
[00:31:04.000 --> 00:31:06.000]  不斷重覆同一個主題
[00:31:06.000 --> 00:31:10.000]  他們向摩世發怨言
[00:31:10.000 --> 00:31:12.000]  向摩世發怨言
[00:31:12.000 --> 00:31:14.000]  向摩世發怨言
[00:31:14.000 --> 00:31:16.000]  第十五章第二十四節
[00:31:16.000 --> 00:31:18.000]  百姓向摩世發怨言
[00:31:18.000 --> 00:31:20.000]  說我們喝什麼
[00:31:20.000 --> 00:31:22.000]  應該你看這個故事
[00:31:22.000 --> 00:31:23.000]  其實他一過了紅海
[00:31:23.000 --> 00:31:25.000]  他們去了一個地方
[00:31:25.000 --> 00:31:27.000]  他們沒辦法喝那裡的水
[00:31:27.000 --> 00:31:29.000]  因為那裡的水是苦的
[00:31:29.000 --> 00:31:30.000]  記不記得
[00:31:30.000 --> 00:31:31.000]  有個這樣的故事
[00:31:31.000 --> 00:31:33.000]  上帝怎樣回覆他們
[00:31:33.000 --> 00:31:35.000]  上帝立刻又獻一個神蹟
[00:31:35.000 --> 00:31:37.000]  上帝叫摩世
[00:31:37.000 --> 00:31:39.000]  拿著一棵樹
[00:31:39.000 --> 00:31:40.000]  扔下去水袋
[00:31:40.000 --> 00:31:41.000]  於是那個水怎樣
[00:31:41.000 --> 00:31:43.000]  從苦變甜
[00:31:43.000 --> 00:31:45.000]  哇大佬
[00:31:45.000 --> 00:31:46.000]  這樣就搞定了
[00:31:46.000 --> 00:31:49.000]  上帝何等偉大的能力
[00:31:49.000 --> 00:31:50.000]  滿有慈愛信則
[00:31:50.000 --> 00:31:51.000]  意識的人
[00:31:51.000 --> 00:31:53.000]  其實沒理由再不相信上帝
[00:31:53.000 --> 00:31:56.000]  下次沒水喝很簡單
[00:31:56.000 --> 00:31:58.000]  打個電話就可以了
[00:31:58.000 --> 00:32:00.000]  但為什麼去到第十七章
[00:32:00.000 --> 00:32:03.000]  他又講又是為水的緣故
[00:32:03.000 --> 00:32:04.000]  又埋怨呢
[00:32:04.000 --> 00:32:05.000]  去到第十六章
[00:32:05.000 --> 00:32:08.000]  亦都是為食物的緣故
[00:32:08.000 --> 00:32:10.000]  埋怨上帝
[00:32:10.000 --> 00:32:11.000]  接二連三的
[00:32:11.000 --> 00:32:13.000]  為了飲飲食食
[00:32:13.000 --> 00:32:14.000]  向上帝埋怨
[00:32:14.000 --> 00:32:15.000]  其實打個電話
[00:32:15.000 --> 00:32:16.000]  就會解決的了
[00:32:16.000 --> 00:32:17.000]  為什麼要這樣呢
[00:32:17.000 --> 00:32:20.000]  意識的人全會中
[00:32:20.000 --> 00:32:23.000]  再抗爺向摩世和亞倫發怨言
[00:32:23.000 --> 00:32:25.000]  百姓向摩世發怨言說
[00:32:25.000 --> 00:32:28.000]  你為什麼把我們從埃及地領出來
[00:32:28.000 --> 00:32:31.000]  使我們的兒女畜生都渴死
[00:32:31.000 --> 00:32:32.000]  不要緊
[00:32:32.000 --> 00:32:33.000]  打個電話
[00:32:33.000 --> 00:32:34.000]  是不是不記得電話
[00:32:34.000 --> 00:32:36.000]  打個電話就搞定了
[00:32:36.000 --> 00:32:38.000]  為什麼要埋怨
[00:32:38.000 --> 00:32:41.000]  我想將第十六章和第十七章
[00:32:41.000 --> 00:32:42.000]  放大給你看
[00:32:42.000 --> 00:32:45.000]  究竟他們埋怨的是什麼
[00:32:45.000 --> 00:32:46.000]  意識的人說
[00:32:46.000 --> 00:32:48.000]  第十六章第三節
[00:32:48.000 --> 00:32:50.000]  我們寧願在埃及地
[00:32:50.000 --> 00:32:52.000]  死在耶和華手中
[00:32:52.000 --> 00:32:53.000]  我寧願死在埃及地
[00:32:53.000 --> 00:32:59.000]  那時我們坐在肉鍋旁吃餅得飽
[00:32:59.000 --> 00:33:02.000]  你們卻把我們領出來
[00:33:02.000 --> 00:33:04.000]  到者抗爺
[00:33:04.000 --> 00:33:09.000]  要叫者會眾全都餓死
[00:33:09.000 --> 00:33:11.000]  我們在埃及的時候
[00:33:11.000 --> 00:33:14.000]  我們坐在肉鍋旁打火鍋
[00:33:14.000 --> 00:33:15.000]  晚晚打火鍋
[00:33:15.000 --> 00:33:17.000]  吃餅吃到飽
[00:33:17.000 --> 00:33:21.000]  他們在埃及是做人奴隸
[00:33:21.000 --> 00:33:23.000]  不是打工皇帝
[00:33:23.000 --> 00:33:24.000]  他們究竟為什麼
[00:33:24.000 --> 00:33:26.000]  究竟這是真事
[00:33:26.000 --> 00:33:29.000]  還是有人老人癡呆了
[00:33:29.000 --> 00:33:31.000]  以前根本不是那樣
[00:33:31.000 --> 00:33:32.000]  他們作些事情出來
[00:33:32.000 --> 00:33:33.000]  跟著說
[00:33:33.000 --> 00:33:34.000]  我們根本沒有說要走
[00:33:34.000 --> 00:33:35.000]  你帶了我們出來
[00:33:35.000 --> 00:33:36.000]  現在算什麼
[00:33:36.000 --> 00:33:39.000]  跟著出來又沒東西吃
[00:33:39.000 --> 00:33:43.000]  為什麼他們要向上帝埋怨
[00:33:43.000 --> 00:33:45.000]  他們忘記了埃及的苦衷
[00:33:45.000 --> 00:33:48.000]  他們忘記了是他們叫上帝
[00:33:48.000 --> 00:33:50.000]  呼求帶他們出去嗎
[00:33:50.000 --> 00:33:53.000]  究竟發生什麼事
[00:33:53.000 --> 00:33:56.000]  第十七章第四節你看
[00:33:56.000 --> 00:33:59.000]  摩世就呼求耶穌話說
[00:33:59.000 --> 00:34:02.000]  我要怎樣對待者百姓呢
[00:34:02.000 --> 00:34:05.000]  他們差一點就拿石頭
[00:34:05.000 --> 00:34:06.000]  幹什麼
[00:34:06.000 --> 00:34:08.000]  打死我
[00:34:08.000 --> 00:34:09.000]  我想你想想
[00:34:09.000 --> 00:34:11.000]  究竟發生什麼事
[00:34:11.000 --> 00:34:12.000]  如果你問我
[00:34:12.000 --> 00:34:13.000]  我會告訴你
[00:34:13.000 --> 00:34:15.000]  真正發生的事
[00:34:15.000 --> 00:34:17.000]  就不是因為他們沒東西吃
[00:34:17.000 --> 00:34:19.000]  沒東西喝
[00:34:19.000 --> 00:34:22.000]  其實說到底就是毒癮發作
[00:34:22.000 --> 00:34:23.000]  毒癮發作
[00:34:23.000 --> 00:34:25.000]  他們有一招毒癮
[00:34:25.000 --> 00:34:27.000]  那個毒癮叫埃及的毒癮
[00:34:27.000 --> 00:34:29.000]  拜偶像的毒癮
[00:34:29.000 --> 00:34:32.000]  他們一定要回去埃及吸毒
[00:34:32.000 --> 00:34:34.000]  才可以平復他們的身體
[00:34:34.000 --> 00:34:35.000]  你明白嗎
[00:34:35.000 --> 00:34:37.000]  去到曠野
[00:34:37.000 --> 00:34:39.000]  不行
[00:34:39.000 --> 00:34:41.000]  沒空氣
[00:34:41.000 --> 00:34:42.000]  去到曠野
[00:34:42.000 --> 00:34:44.000]  突然間毒癮發作
[00:34:44.000 --> 00:34:45.000]  他說不行
[00:34:45.000 --> 00:34:46.000]  我們一定要回去
[00:34:46.000 --> 00:34:47.000]  一定要回去
[00:34:47.000 --> 00:34:50.000]  因為埃及就是吸毒之家
[00:34:50.000 --> 00:34:53.000]  他們說一定要回去
[00:34:53.000 --> 00:34:55.000]  他們的毒癮大到一個地步
[00:34:55.000 --> 00:34:58.000]  他們差一點要用石頭打死摩世
[00:34:58.000 --> 00:34:59.000]  為什麼
[00:34:59.000 --> 00:35:00.000]  因為摩世帶他們出去
[00:35:00.000 --> 00:35:02.000]  他們想打死摩世
[00:35:02.000 --> 00:35:03.000]  他們可以回家了
[00:35:03.000 --> 00:35:06.000]  打死摩世犯了的誡命是什麼
[00:35:06.000 --> 00:35:08.000]  第六條誡命
[00:35:08.000 --> 00:35:11.000]  The sixth commandment
[00:35:11.000 --> 00:35:14.000]  於是偶像毒癮發作
[00:35:14.000 --> 00:35:16.000]  人神關係破裂
[00:35:16.000 --> 00:35:19.000]  發怒想要殺人
[00:35:19.000 --> 00:35:20.000]  你見不見到
[00:35:20.000 --> 00:35:23.000]  全部都是該引的影子
[00:35:23.000 --> 00:35:25.000]  就在這個時候
[00:35:25.000 --> 00:35:27.000]  上帝做了一件事
[00:35:27.000 --> 00:35:28.000]  如果我是上帝
[00:35:28.000 --> 00:35:29.000]  立刻把他們拆除
[00:35:29.000 --> 00:35:31.000]  全部殺死
[00:35:31.000 --> 00:35:32.000]  在這個時候
[00:35:32.000 --> 00:35:33.000]  他們遇到上帝
[00:35:33.000 --> 00:35:36.000]  恩惠憐憫的勸告
[00:35:36.000 --> 00:35:38.000]  上帝用什麼去勸告
[00:35:38.000 --> 00:35:40.000]  怎樣去好言相勸
[00:35:40.000 --> 00:35:43.000]  上帝用十誡去勸告
[00:35:43.000 --> 00:35:45.000]  十誡是上帝的勸告
[00:35:45.000 --> 00:35:47.000]  除我以外
[00:35:47.000 --> 00:35:48.000]  不可有別的神
[00:35:48.000 --> 00:35:50.000]  不可為自己丟黑偶像
[00:35:50.000 --> 00:35:53.000]  不可妄清堯華的英明
[00:35:53.000 --> 00:35:54.000]  當紀念安息日
[00:35:54.000 --> 00:35:55.000]  當孝敬父母
[00:35:55.000 --> 00:35:57.000]  不可殺人
[00:35:57.000 --> 00:35:59.000]  不可殺摩世
[00:35:59.000 --> 00:36:03.000]  不可不義地殺愛我的義人
[00:36:03.000 --> 00:36:05.000]  不可殺摩世
[00:36:05.000 --> 00:36:09.000]  因為他是愛我的義人
[00:36:09.000 --> 00:36:10.000]  上帝好言相勸
[00:36:10.000 --> 00:36:13.000]  上帝用恩惠的勸告
[00:36:13.000 --> 00:36:15.000]  去終斷他們的毒癮
[00:36:15.000 --> 00:36:17.000]  他們的罪
[00:36:17.000 --> 00:36:19.000]  那義星人有沒有
[00:36:19.000 --> 00:36:20.000]  抵抗罪惡
[00:36:20.000 --> 00:36:21.000]  迴轉
[00:36:21.000 --> 00:36:22.000]  馴服
[00:36:22.000 --> 00:36:23.000]  真道呢
[00:36:23.000 --> 00:36:25.000]  是沒有的
[00:36:25.000 --> 00:36:28.000]  相反他們繼續掩耳不聽
[00:36:28.000 --> 00:36:32.000]  堅決決意要叛逆上帝的話
[00:36:32.000 --> 00:36:33.000]  他們殺不了摩世
[00:36:33.000 --> 00:36:35.000]  因為上帝保住他
[00:36:35.000 --> 00:36:37.000]  於是他等摩世上山
[00:36:37.000 --> 00:36:39.000]  領受十誡的時候
[00:36:39.000 --> 00:36:41.000]  就厲害開派對了
[00:36:41.000 --> 00:36:43.000]  所以你見到
[00:36:43.000 --> 00:36:45.000]  去到金牛族的時候
[00:36:45.000 --> 00:36:48.000]  是他們那個毒癮發作
[00:36:48.000 --> 00:36:51.000]  既然回不到埃及
[00:36:51.000 --> 00:36:52.000]  回不去埃及
[00:36:52.000 --> 00:36:54.000]  不如就地取材
[00:36:54.000 --> 00:36:56.000]  創造一個新的埃及
[00:36:56.000 --> 00:36:59.000]  金牛族就是一個新的埃及的開始
[00:36:59.000 --> 00:37:01.000]  百姓聚集到阿倫那裏
[00:37:01.000 --> 00:37:03.000]  說起來
[00:37:03.000 --> 00:37:05.000]  為我們做神明
[00:37:05.000 --> 00:37:06.000]  在我們前面引路
[00:37:06.000 --> 00:37:07.000]  因為哪個摩世
[00:37:07.000 --> 00:37:10.000]  我們不知道他遭遇了什麼事
[00:37:10.000 --> 00:37:13.000]  找不到摩世就找人上山去找他
[00:37:13.000 --> 00:37:14.000]  不要理
[00:37:14.000 --> 00:37:16.000]  難得他終於走了
[00:37:16.000 --> 00:37:17.000]  我們送不到他走
[00:37:17.000 --> 00:37:18.000]  現在他走了
[00:37:18.000 --> 00:37:21.000]  我們可以做神明
[00:37:21.000 --> 00:37:23.000]  阿倫從他們手裏
[00:37:23.000 --> 00:37:24.000]  接過來用
[00:37:24.000 --> 00:37:26.000]  接過那些金銀
[00:37:26.000 --> 00:37:28.000]  敬拜上帝沒有那麼積極
[00:37:28.000 --> 00:37:29.000]  一敬拜偶像
[00:37:29.000 --> 00:37:31.000]  那些金銀全部出來了
[00:37:31.000 --> 00:37:33.000]  用母子索造他
[00:37:33.000 --> 00:37:35.000]  把他鑄成一頭牛族
[00:37:35.000 --> 00:37:36.000]  他們就說
[00:37:36.000 --> 00:37:41.000]  以色列者是領你出埃及的神明
[00:37:41.000 --> 00:37:42.000]  祭司
[00:37:42.000 --> 00:37:43.000]  阿倫
[00:37:43.000 --> 00:37:45.000]  本應該大聲疾呼
