
[00:00:00.000 --> 00:00:04.020]  轉眼間 《使徒行傳》的講章就來到第九章了
[00:19:46.520 --> 00:19:49.400]  用恩典的主權
[00:19:49.400 --> 00:19:52.280]  為他貼上一條新的標籤
[00:19:52.280 --> 00:19:56.840]  這個標籤是我所揀選的器皿
[00:19:56.840 --> 00:19:59.000]  揀選的
[00:19:59.000 --> 00:20:00.240]  這個字
[00:20:00.240 --> 00:20:01.360]  讀起來
[00:20:01.360 --> 00:20:05.480]  很容易你就認為是一個形容詞
[00:20:05.480 --> 00:20:06.760]  不過,對不起
[00:20:06.760 --> 00:20:08.640]  原文是名詞
[00:20:08.640 --> 00:20:11.720]  是形容著被選中的那一位
[00:20:11.720 --> 00:20:14.720]  或者是選照這件事
[00:20:14.720 --> 00:20:16.080]  所以它是名詞
[00:20:16.080 --> 00:20:17.040]  這個名詞
[00:20:17.040 --> 00:20:19.280]  其實它不是第一次出現的
[00:20:19.280 --> 00:20:24.880]  它是整本舊約聖經舊恩歷史的累積沉澱
[00:20:24.880 --> 00:20:28.920]  這個字出現在《新命記》
[00:20:28.920 --> 00:20:32.400]  神揀選以色列人成為聖傑的子民
[00:20:32.400 --> 00:20:34.200]  並非因為他們強大
[00:20:34.200 --> 00:20:37.000]  而是源於神的信實和守約
[00:20:37.000 --> 00:20:40.000]  揀選這個字出現在詩篇
[00:20:40.000 --> 00:20:41.920]  神揀選大衛
[00:20:41.920 --> 00:20:44.720]  看重的是他對神的倚靠
[00:20:44.720 --> 00:20:47.360]  並不是顯赫的紳士
[00:20:47.360 --> 00:20:51.120]  更加不是威武的武力
[00:20:51.120 --> 00:20:54.440]  揀選這個字出現在《以冊書》
[00:20:54.440 --> 00:20:56.840]  神揀選受苦的僕人
[00:20:56.840 --> 00:20:58.680]  並非是祂大聲
[00:20:58.680 --> 00:21:00.360]  並非是祂喧嚷
[00:21:00.360 --> 00:21:05.880]  而是神的大能將公義、公理傳到萬方
[00:21:05.880 --> 00:21:06.760]  弟兄姊妹
[00:21:06.760 --> 00:21:08.360]  你看到這個字嗎?
[00:21:08.360 --> 00:21:10.920]  所以當主耶穌說
[00:21:10.920 --> 00:21:13.240]  「訴羅就是我所揀選的」
[00:21:13.240 --> 00:21:16.040]  祂呼應的是《以冊書》裏面
[00:21:16.040 --> 00:21:19.800]  僕人之歌的那位預表的耶穌基督
[00:21:19.800 --> 00:21:21.720]  祂被揀選受苦難
[00:21:21.720 --> 00:21:24.040]  並將光明帶到萬方當中
[00:21:24.040 --> 00:21:25.880]  這位耶穌基督
[00:21:25.880 --> 00:21:28.040]  祂說「我揀選」
[00:21:28.040 --> 00:21:29.080]  是誰呢?
[00:21:29.080 --> 00:21:30.280]  「訴羅」
[00:21:30.280 --> 00:21:34.120]  所以「訴羅」將要進入被主呼召
[00:21:34.120 --> 00:21:36.840]  承受被差遣
[00:21:36.840 --> 00:21:40.600]  繼續受苦僕人的使命
[00:21:40.600 --> 00:21:41.480]  弟兄姊妹
[00:21:41.480 --> 00:21:43.760]  我們看見這種使命模式
[00:21:43.760 --> 00:21:46.280]  我們肅然起敬
[00:21:46.280 --> 00:21:49.320]  所以復活的主對訴羅說
[00:21:49.320 --> 00:21:50.920]  「你是我的器命」
[00:21:50.920 --> 00:21:52.720]  「祂是我的器命」
[00:21:52.720 --> 00:21:54.920]  祂不是對訴羅說
[00:21:54.920 --> 00:21:56.520]  祂對誰說?
[00:21:56.520 --> 00:21:58.240]  對阿娜尼亞說
[00:21:58.240 --> 00:22:01.480]  祂要更新阿娜尼亞的認知
[00:22:01.480 --> 00:22:03.320]  阿娜尼亞要明白
[00:22:03.320 --> 00:22:05.640]  你和我今天都需要明白
[00:22:05.640 --> 00:22:07.200]  一個器命的價值
[00:22:07.200 --> 00:22:09.720]  不在於它本身的價值
[00:22:09.720 --> 00:22:15.520]  不在於它過去曾經安裝過什麼貴重的、卑賤的
[00:22:15.520 --> 00:22:16.440]  是,沒錯
[00:22:16.440 --> 00:22:21.120]  後來《經文新約》的確有提到貴重和卑賤
[00:22:21.120 --> 00:22:24.480]  但是這裡本身不是這樣說的
[00:22:24.480 --> 00:22:25.680]  它說的是什麼呢?
[00:22:25.680 --> 00:22:27.800]  說的是無論這個器命
[00:22:27.800 --> 00:22:31.480]  它過去曾經沾染過什麼污穢
[00:22:31.480 --> 00:22:32.720]  最重要的是
[00:22:32.720 --> 00:22:36.480]  今天主要幫它清洗
[00:22:36.480 --> 00:22:38.120]  要塑造它
[00:22:38.120 --> 00:22:40.400]  並且要使用它
[00:22:40.400 --> 00:22:42.920]  訴羅這個器命
[00:22:42.920 --> 00:22:44.760]  過去從前安裝的
[00:22:44.760 --> 00:22:47.240]  是律法主義的驕傲
[00:22:47.240 --> 00:22:49.640]  是迫害教會
[00:22:49.640 --> 00:22:53.440]  迫害跟隨主的人的怒火
[00:22:53.440 --> 00:22:54.600]  如今
[00:22:54.600 --> 00:22:57.640]  神卻要藉著破碎、堵空
[00:22:57.640 --> 00:23:01.360]  清除它裡面的污穢和陳舊
[00:23:01.360 --> 00:23:02.520]  將來
[00:23:02.520 --> 00:23:06.160]  方可被聖靈充滿
[00:23:06.160 --> 00:23:08.320]  所以弟兄姊妹,當我來到這裡
[00:23:08.320 --> 00:23:10.440]  我需要說一個題外話
[00:23:10.440 --> 00:23:12.040]  不是第十五節說的
[00:23:12.040 --> 00:23:14.760]  不過我覺得非在這裡停下來說不可
[00:23:14.760 --> 00:23:18.400]  好像保羅有時候在書信裡面說一樣
[00:23:18.400 --> 00:23:21.440]  什麼是破碎和堵空呢?
[00:23:21.440 --> 00:23:23.160]  我們需要理解
[00:23:23.160 --> 00:23:25.520]  訴羅在大馬骰路上
[00:23:25.520 --> 00:23:28.080]  三天的黑暗和禁食
[00:23:28.080 --> 00:23:30.800]  正是他生命被剝奪
[00:23:30.800 --> 00:23:33.520]  徹底地破碎
[00:23:33.520 --> 00:23:34.800]  降臂
[00:23:34.800 --> 00:23:37.520]  然後預備的寫照
[00:23:37.520 --> 00:23:39.920]  這就是破碎和堵空
[00:23:39.920 --> 00:23:42.160]  雖然在第十五節裡面沒有說
[00:23:42.160 --> 00:23:45.080]  但是整個第九章是有說的
[00:23:45.080 --> 00:23:48.120]  他過去這樣的經驗
[00:23:48.120 --> 00:23:50.800]  這樣的黑暗和禁食
[00:23:50.800 --> 00:23:54.680]  其實是跟過去迫害教會的罪
[00:23:54.680 --> 00:23:57.320]  劃一條清晰的界線
[00:23:57.320 --> 00:23:59.680]  我們需要與罪劃清界線
[00:23:59.680 --> 00:24:02.360]  這件事是不能透過
[00:24:02.360 --> 00:24:04.480]  用上帝的憐憫和上帝的恩典
[00:24:04.480 --> 00:24:06.160]  去輕忽的
[00:24:06.160 --> 00:24:08.040]  哪怕上帝有憐憫
[00:24:08.040 --> 00:24:10.440]  有恩有慈愛
[00:24:10.440 --> 00:24:14.360]  但是我們仍然要與罪劃清界線
[00:24:14.360 --> 00:24:15.360]  所以
[00:24:15.360 --> 00:24:17.960]  訴羅經歷過這個破碎和堵空
[00:24:17.960 --> 00:24:21.920]  他從前憑眼見成為迫害者
[00:24:21.920 --> 00:24:23.680]  或者別人憑眼見
[00:24:23.680 --> 00:24:25.560]  看見他迫害人
[00:24:25.560 --> 00:24:29.960]  但是他變成了憑信心祈禱
[00:24:29.960 --> 00:24:31.160]  黑暗
[00:24:31.160 --> 00:24:35.480]  是將他過去舊有的驕傲堵空
[00:24:35.480 --> 00:24:37.040]  他的失明
[00:24:37.040 --> 00:24:40.160]  沒有辦法再憑自己誇厚
[00:24:40.160 --> 00:24:41.480]  他的禁食
[00:24:41.480 --> 00:24:44.160]  是重新來到神面前
[00:24:44.160 --> 00:24:47.440]  尋找全新的依靠
[00:24:47.440 --> 00:24:48.640]  所以弟兄姊妹
[00:24:48.640 --> 00:24:51.080]  我們的題外話要說得很清楚
[00:24:51.080 --> 00:24:53.160]  就是如果一個人
[00:24:53.160 --> 00:24:55.720]  正在經歷生命的破碎
[00:24:55.720 --> 00:24:56.960]  很明顯
[00:24:56.960 --> 00:25:00.480]  是要顯出他和他生命當中的罪
[00:25:00.480 --> 00:25:02.760]  劃清界線
[00:25:02.760 --> 00:25:06.520]  他需要採取悔改的行動
[00:25:06.520 --> 00:25:08.800]  這是一個人
[00:25:08.800 --> 00:25:13.600]  面對他自己過犯需要做的事
[00:25:13.600 --> 00:25:15.080]  但是
[00:25:15.080 --> 00:25:17.400]  經文我們今天第十五節說的
[00:25:17.400 --> 00:25:21.640]  是我們不應該持續的
[00:25:21.640 --> 00:25:23.280]  繼續踩腳
[00:25:23.280 --> 00:25:25.280]  繼續二度定罪
[00:25:25.280 --> 00:25:26.680]  三度定罪
[00:25:26.680 --> 00:25:29.040]  持續定罪
[00:25:29.040 --> 00:25:31.400]  我們應該在這個時候看見
[00:25:31.400 --> 00:25:34.080]  人的軟弱的時候
[00:25:34.080 --> 00:25:37.000]  就看見神的工作
[00:25:37.000 --> 00:25:39.600]  神正用最嚴肅的態度
[00:25:39.600 --> 00:25:41.240]  破碎
[00:25:41.240 --> 00:25:45.400]  使那個過犯的人對付罪
[00:25:45.400 --> 00:25:49.080]  引向人懂得如何悔改
[00:25:49.080 --> 00:25:50.240]  回轉
[00:25:50.240 --> 00:25:52.360]  重新
[00:25:52.360 --> 00:25:56.640]  讓人願意接受神的塑造
[00:25:56.640 --> 00:25:59.720]  成為破碎
[00:25:59.720 --> 00:26:01.000]  倒空
[00:26:01.000 --> 00:26:04.960]  這個步驟是絕不可少
[00:26:04.960 --> 00:26:09.440]  這也是接受神塑造的開始點
[00:26:09.440 --> 00:26:11.120]  所以這個題外話
[00:26:11.120 --> 00:26:13.000]  我覺得我們一定要講清楚
[00:26:13.000 --> 00:26:15.680]  不過這個真的是第十五節的題外話
[00:26:15.680 --> 00:26:17.440]  不過你和我要明白的意思
[00:26:17.440 --> 00:26:20.280]  所以我們回到第十五節
[00:26:20.280 --> 00:26:21.600]  第十五節那裏說
[00:26:21.600 --> 00:26:23.240]  當我們說超越定罪
[00:26:23.240 --> 00:26:26.440]  它並不是一個神學概念
[00:26:26.440 --> 00:26:27.280]  無論簡單
[00:26:27.280 --> 00:26:28.960]  無論複雜的神學概念
[00:26:28.960 --> 00:26:31.800]  有時我們都會敬如遠之
[00:26:31.800 --> 00:26:34.520]  但事實上這個超越定罪
[00:26:34.520 --> 00:26:37.280]  它要闖入我們真實的生活裏面
[00:26:37.280 --> 00:26:40.080]  它顛覆我們看待每一個人
[00:26:40.080 --> 00:26:42.640]  身邊人的眼光
[00:26:42.640 --> 00:26:43.920]  所以現在聽到
[00:26:43.920 --> 00:26:45.320]  你一定不會閉上眼睛
[00:26:45.320 --> 00:26:48.440]  你一定會瞪著眼睛看著我
[00:26:48.440 --> 00:26:50.280]  所以我只是請你
[00:26:50.280 --> 00:26:52.600]  自己內心稍微停一停
[00:26:52.600 --> 00:26:53.560]  想一想
[00:26:53.560 --> 00:26:55.800]  然後手不用按著胸口
[00:26:55.800 --> 00:26:58.040]  但是苦心需要自問一下
[00:26:58.040 --> 00:26:59.640]  你在你生命裏面
[00:26:59.640 --> 00:27:04.760]  你有沒有不斷扮演終極的審判官呢?
[00:27:04.760 --> 00:27:08.080]  你有沒有持續地幫身邊的人
[00:27:08.080 --> 00:27:11.600]  二度、三度、四度定罪
[00:27:11.600 --> 00:27:14.920]  持續地定罪呢?
[00:27:14.920 --> 00:27:18.040]  以致你無法相信
[00:27:18.040 --> 00:27:23.080]  神正在塑造那個破碎、補空的人
[00:27:23.080 --> 00:27:26.520]  正在準備使用他呢?
[00:27:26.520 --> 00:27:28.600]  我們有沒有因為過去某些地方
[00:27:28.600 --> 00:27:31.480]  只會他過去的軟弱
[00:27:31.480 --> 00:27:35.360]  或者他過去有一些做得不好的瑕疵
[00:27:35.360 --> 00:27:39.680]  自此你暗中就跟自己說
[00:27:39.680 --> 00:27:41.640]  他都是次等的了
[00:27:41.640 --> 00:27:43.960]  他都是次等的器皿
[00:27:43.960 --> 00:27:45.920]  我們有沒有單憑一個人
[00:27:45.920 --> 00:27:48.360]  他在職場上、在家庭上
[00:27:48.360 --> 00:27:50.640]  甚至在網上
[00:27:50.640 --> 00:27:55.080]  一些價值觀、政治立場、處事方式
[00:27:55.080 --> 00:27:57.800]  跟我們有差異、跟我們有不同
[00:27:57.800 --> 00:28:04.120]  所以心中就將他劃為敵對陣營
[00:28:04.120 --> 00:28:06.080]  老死不相往來
[00:28:06.080 --> 00:28:13.520]  關上了你信任他、服侍他的門呢?
[00:28:13.520 --> 00:28:15.640]  主耶穌說
[00:28:15.640 --> 00:28:18.840]  他是我所揀選的器皿
[00:28:18.840 --> 00:28:24.120]  這句話今日對每一個在基督裏蒙恩的人
[00:28:24.120 --> 00:28:27.040]  都是這樣用的
[00:28:27.040 --> 00:28:31.440]  你記得彼得前書第二章第九節怎樣說
[00:28:31.440 --> 00:28:34.240]  可以讓我們一起讀嗎?
[00:28:49.840 --> 00:28:54.080]  如果你有背聖經
[00:28:54.080 --> 00:28:58.160]  你應該知道出了甚麼問題
[00:28:58.160 --> 00:29:00.400]  因為經文是說你們
[00:29:00.400 --> 00:29:02.960]  唯有你們是被揀選的族裏
[00:29:02.960 --> 00:29:04.840]  不過今日揀你
[00:29:04.840 --> 00:29:09.000]  專登的改唯有我們
[00:29:09.000 --> 00:29:11.320]  因為這句經文
[00:29:11.320 --> 00:29:17.080]  就是寫在我們在座的每一位身上
[00:29:17.080 --> 00:29:20.760]  這個新的認知、這個新的身份
[00:29:20.760 --> 00:29:24.560]  是要讓我們能夠學習信任
[00:29:24.560 --> 00:29:30.320]  那個會赦免我們、會塑造我們的上帝
[00:29:30.320 --> 00:29:37.520]  都同樣會赦免、塑造你認為不配的人
[00:29:37.520 --> 00:29:38.600]  弟兄姊妹
[00:29:38.600 --> 00:29:44.880]  當我們從體見進入到全心的相信
[00:29:44.880 --> 00:29:49.800]  我們的生命自此擁有不可被遙憾的根基
[00:29:49.800 --> 00:29:54.560]  這個根基就在基督裏
[00:29:54.560 --> 00:29:57.400]  你是不是這樣相信呢?
[00:29:57.400 --> 00:30:01.000]  當亞拿利亞信服地去
[00:30:01.000 --> 00:30:06.760]  並且用神揀選器皿的眼光看訴羅的時候
[00:30:06.760 --> 00:30:09.160]  你發現他接下來
[00:30:09.160 --> 00:30:12.200]  他的行動就完全不同了
[00:30:12.200 --> 00:30:17.160]  剛剛他說很多人談論訴羅
[00:30:17.160 --> 00:30:19.760]  訴羅做一些對不起你的事
[00:30:19.760 --> 00:30:22.280]  現在他進去
[00:30:22.280 --> 00:30:25.200]  把手按在訴羅身上
[00:30:25.200 --> 00:30:29.600]  稱訴羅為兄弟訴羅
[00:30:29.600 --> 00:30:32.280]  他不再定兄弟的罪
[00:30:32.280 --> 00:30:35.400]  而是去傳遞主的恩典
[00:30:35.400 --> 00:30:42.960]  他活出、他做出與他生命、與他名字相稱的行動
[00:30:42.960 --> 00:30:47.000]  而我說就是有恩惠
[00:30:47.000 --> 00:30:49.160]  這是何等美麗的圖畫
[00:30:49.160 --> 00:30:51.320]  這是何等美麗的畫面
[00:30:51.320 --> 00:30:54.480]  一個認知的顛覆
[00:30:54.480 --> 00:30:57.960]  從定罪就轉為信任
[00:30:57.960 --> 00:31:00.600]  帶來關係的修復
[00:31:00.600 --> 00:31:03.440]  帶來生命的相交
[00:31:03.440 --> 00:31:04.560]  弟兄姊妹
[00:31:04.560 --> 00:31:06.440]  我不知道你聽到這裡
[00:31:06.440 --> 00:31:09.080]  你心裏有沒有那份羨慕
[00:31:09.080 --> 00:31:12.360]  或者心裏有沒有那份火熱
[00:31:12.360 --> 00:31:13.720]  你覺得是囉
[00:31:13.720 --> 00:31:16.040]  教會不就應該是這樣的囉
[00:31:16.040 --> 00:31:19.080]  團體裏面不就應該是這樣的囉
[00:31:19.080 --> 00:31:21.600]  無論你想被接納
[00:31:21.600 --> 00:31:23.520]  或者你需要接納
[00:31:23.520 --> 00:31:26.560]  今天這個經驗
[00:31:26.560 --> 00:31:29.760]  需要你和我的生命有改變
[00:31:29.760 --> 00:31:32.000]  願主幫助我們
[00:31:32.000 --> 00:31:33.840]  當我們一路看下去
[00:31:33.840 --> 00:31:37.960]  神先夫趙雅蘭尼亞超越抗拒
[00:31:37.960 --> 00:31:41.520]  又看見上帝的差遣
[00:31:41.520 --> 00:31:46.240]  更加接著會超越他自己的定罪
[00:31:46.240 --> 00:31:49.680]  又信任神的塑造
[00:31:49.680 --> 00:31:56.160]  接下來這後半句是整節經文
[00:31:56.160 --> 00:31:59.440]  甚至說整個第九章
[00:31:59.440 --> 00:32:04.200]  甚至說整個《善行傳》的高潮
[00:32:04.200 --> 00:32:05.120]  我們會說
[00:32:05.120 --> 00:32:08.440]  神為什麼要大費周章尋覓阿蘭尼亞呢
[00:32:08.440 --> 00:32:11.280]  這個阿蘭尼亞只是普通人
[00:32:11.280 --> 00:32:15.400]  甚至有機會前後所說的那兩個阿蘭尼亞
[00:32:15.400 --> 00:32:18.160]  都是壞人
[00:32:18.160 --> 00:32:20.640]  神為什麼要選擇一個這樣的人
[00:32:20.640 --> 00:32:24.160]  平凡的人
[00:32:24.160 --> 00:32:26.680]  傳遞這份恩典呢
[00:32:26.680 --> 00:32:31.800]  然後他又要揀選塑造、塑羅
[00:32:31.800 --> 00:32:35.800]  而不用其他門徒呢
[00:32:35.800 --> 00:32:38.000]  這一份顛覆
[00:32:38.000 --> 00:32:40.560]  最重要的答案
[00:32:40.560 --> 00:32:43.600]  在於最後後半句
[00:32:43.600 --> 00:32:48.200]  我又請你和我一起讀出橙色的字,好嗎?
[00:32:54.920 --> 00:32:57.760]  這句話是主耶穌親手繪製的
[00:32:57.760 --> 00:33:00.480]  天國福音藍圖
[00:33:00.480 --> 00:33:03.440]  為了顛覆當日的猶太人
[00:33:03.440 --> 00:33:05.120]  今天的你和我
[00:33:05.120 --> 00:33:11.960]  為福音傳播所畫下的無限無形疆界
[00:33:11.960 --> 00:33:14.920]  所以我第三個分題是
[00:33:14.920 --> 00:33:17.880]  計劃的顛覆超越切限
[00:33:17.880 --> 00:33:21.480]  跟從神的開闢和引領
[00:33:21.480 --> 00:33:23.880]  你留意一下仔細看清楚
[00:33:23.880 --> 00:33:29.000]  主耶穌為塑羅所定下的三個傳道對象
[00:33:29.000 --> 00:33:31.160]  他們之間
[00:33:31.160 --> 00:33:33.120]  他們的先後次序
[00:33:33.120 --> 00:33:36.360]  充滿著顛覆的張力
[00:33:36.360 --> 00:33:37.360]  我們看看
[00:33:37.360 --> 00:33:43.840]  外邦人代表著的是宗族和宗教的鴻溝
[00:33:43.840 --> 00:33:47.800]  神居然命令要求
[00:33:47.800 --> 00:33:50.840]  一個剛剛在用這份自信
[00:33:50.840 --> 00:33:52.440]  在用這份驕傲
[00:33:52.440 --> 00:33:55.640]  在用這份熱心去迫害教會的人
[00:33:55.640 --> 00:34:01.000]  他自詡為最純正的希伯來人的塑羅
[00:34:01.000 --> 00:34:04.240]  他將要成為他最看不起
[00:34:04.240 --> 00:34:10.160]  最抗拒傳遞福音給外邦人
[00:34:10.160 --> 00:34:14.320]  甚至他為此付上生命的代價
[00:34:14.320 --> 00:34:15.480]  然後第二
[00:34:15.480 --> 00:34:19.920]  君王代表著的是世界權力的頂層
[00:34:19.920 --> 00:34:22.720]  這是福音難以觸及的高地
[00:34:22.720 --> 00:34:24.080]  因為這一群人
[00:34:24.080 --> 00:34:25.280]  他們的權勢
[00:34:25.280 --> 00:34:26.440]  他們的財富
[00:34:26.440 --> 00:34:27.400]  他們的學識
[00:34:27.400 --> 00:34:29.760]  會將這一切掃走
[00:34:29.760 --> 00:34:32.600]  視福音為小民
[00:34:32.600 --> 00:34:35.360]  視福音為低族
[00:34:35.360 --> 00:34:38.320]  視福音為抗拒
[00:34:38.320 --> 00:34:44.120]  因為他們認為他們的擁有是最重要
[00:34:44.120 --> 00:34:45.120]  事實上
[00:34:45.120 --> 00:34:49.360]  哪怕活在大掃顯赫的塑羅
[00:34:49.360 --> 00:34:53.240]  都沒有資格接觸這個群體
[00:34:53.240 --> 00:34:54.880]  因為一個普通的拉比
[00:34:54.880 --> 00:35:01.280]  是沒有辦法進入達官貴人的圈子
[00:35:01.280 --> 00:35:03.360]  但是將來
[00:35:03.360 --> 00:35:06.600]  階下之囚的塑羅、保羅
[00:35:06.600 --> 00:35:08.640]  卻能夠與阿基伯王
[00:35:08.640 --> 00:35:11.520]  和蓋薩皇帝面對面的
[00:35:11.520 --> 00:35:14.200]  宣講神的見證
[00:35:14.200 --> 00:35:15.160]  最後
[00:35:15.160 --> 00:35:16.520]  以色列人
[00:35:16.520 --> 00:35:19.600]  為何我們說排到最後呢?
[00:35:19.600 --> 00:35:20.840]  請你留意
[00:35:20.840 --> 00:35:23.040]  史坦傳的福音
[00:35:23.040 --> 00:35:27.200]  不再是猶太人的家事
[00:35:27.200 --> 00:35:30.880]  萬民得到夢福
[00:35:30.880 --> 00:35:33.640]  是因為信耶穌基督
[00:35:33.640 --> 00:35:37.080]  而成為新的神的子民
[00:35:37.080 --> 00:35:38.120]  所以
[00:35:38.120 --> 00:35:41.560]  新的以色列人
[00:35:41.560 --> 00:35:45.680]  是透過耶穌基督而進入
[00:35:45.680 --> 00:35:48.640]  所以超越世間的俠藝
[00:35:48.640 --> 00:35:50.960]  當猶太信徒仍然認為
[00:35:50.960 --> 00:35:53.960]  救恩是先從以色列人開始
[00:35:53.960 --> 00:35:57.880]  但是神的計劃卻將以色列人
[00:35:57.880 --> 00:35:58.600]  應該說
[00:35:58.600 --> 00:36:02.200]  神的計劃卻將外邦人排在第一位
[00:36:02.200 --> 00:36:03.720]  這個順序
[00:36:03.720 --> 00:36:06.440]  顛覆了人的優先次序
[00:36:06.440 --> 00:36:07.680]  這個順序
[00:36:07.680 --> 00:36:11.080]  顛覆了文化帶來的隔離
[00:36:11.080 --> 00:36:11.920]  然後
[00:36:11.920 --> 00:36:13.200]  我們留意一下
[00:36:13.200 --> 00:36:15.000]  剛才順序
[00:36:15.000 --> 00:36:16.200]  然後後半句
[00:36:16.200 --> 00:36:20.000]  有一個很重要的短句
[00:36:20.000 --> 00:36:22.720]  宣揚我的名
[00:36:22.720 --> 00:36:24.360]  是從宣揚
[00:36:24.360 --> 00:36:25.280]  宣傳
[00:36:25.280 --> 00:36:28.080]  去到生命盛載的顛覆
[00:36:28.080 --> 00:36:29.480]  我們要知道
[00:36:29.480 --> 00:36:31.760]  這個宣揚這個字
[00:36:31.760 --> 00:36:32.640]  其實
[00:36:32.640 --> 00:36:35.120]  原文是在說攜帶
[00:36:35.120 --> 00:36:37.120]  是在說背負
[00:36:37.120 --> 00:36:38.240]  這個字
[00:36:38.240 --> 00:36:41.680]  向我們揭示一個很震撼的訊息
[00:36:41.680 --> 00:36:44.080]  我想請和大家一起快速地
[00:36:44.080 --> 00:36:46.560]  從新約掃回去舊日
[00:36:46.560 --> 00:36:48.320]  新約
[00:36:48.320 --> 00:36:49.280]  這個字
[00:36:49.280 --> 00:36:50.800]  宣揚和背負
[00:36:50.800 --> 00:36:53.480]  是一種生命的盛載
[00:36:53.480 --> 00:36:57.960]  我們不是傳講一個福音的資訊
[00:36:57.960 --> 00:36:59.840]  我們不是擴音器
[00:36:59.840 --> 00:37:02.560]  將教會裏面的聲音傳出去外面
[00:37:02.560 --> 00:37:05.120]  我們不是將我們曾經聽到的福音訊息
[00:37:05.120 --> 00:37:06.880]  再講一次給人聽
[00:37:06.880 --> 00:37:09.000]  這一種是傳訊
[00:37:09.000 --> 00:37:09.600]  對不起
[00:37:09.600 --> 00:37:11.280]  不是
[00:37:11.280 --> 00:37:12.720]  這裡的背負
[00:37:12.720 --> 00:37:13.640]  宣揚
[00:37:13.640 --> 00:37:18.600]  是讓基督的名成為我們生命的印記
[00:37:18.600 --> 00:37:19.760]  在《馬太福音》
[00:37:19.760 --> 00:37:20.760]  在《路加福音》
[00:37:20.760 --> 00:37:21.880]  在不同的地方
[00:37:21.880 --> 00:37:23.200]  耶穌曾經說過
[00:37:23.200 --> 00:37:27.680]  「凡不背著他的十字架來跟從我的
[00:37:27.680 --> 00:37:31.360]  也不配作我的門徒」
[00:37:31.360 --> 00:37:33.920]  所以「背十字架」
[00:37:33.920 --> 00:37:36.840]  和「作主門徒」
[00:37:36.840 --> 00:37:38.760]  和「宣揚主名」
[00:37:38.760 --> 00:37:39.920]  「背負主名」
[00:37:39.920 --> 00:37:41.920]  是同一個字來的
[00:37:41.920 --> 00:37:44.280]  是同一件事來的
[00:37:44.280 --> 00:37:46.680]  宣揚背負
[00:37:46.680 --> 00:37:48.600]  是責任的擔當
[00:37:48.600 --> 00:37:51.880]  意味著要為主受苦
[00:37:51.880 --> 00:37:54.840]  保羅在《加勒太書》六章十七節那裏說
[00:37:54.840 --> 00:37:55.840]  從今以後
[00:37:55.840 --> 00:37:57.480]  人都不要搞擾我
[00:37:57.480 --> 00:38:00.280]  因為我身上帶著耶穌的印記
[00:38:00.280 --> 00:38:01.760]  「帶著」
[00:38:01.760 --> 00:38:03.720]  就是背負的意思
[00:38:03.720 --> 00:38:05.320]  所以保羅「帶著」
[00:38:05.320 --> 00:38:07.400]  不是一個抽象的意念來的
[00:38:07.400 --> 00:38:09.240]  不是抽象的概念來的
[00:38:09.240 --> 00:38:11.360]  不是一個分享來的
[00:38:11.360 --> 00:38:13.120]  他是用他的身體
[00:38:13.120 --> 00:38:15.880]  用他的軀體
[00:38:15.880 --> 00:38:17.520]  所受的苦難
[00:38:17.520 --> 00:38:19.080]  去告訴你
[00:38:19.080 --> 00:38:20.280]  他在生活裏面
[00:38:20.280 --> 00:38:21.880]  在身體上
[00:38:21.880 --> 00:38:23.600]  為主背負
[00:38:23.600 --> 00:38:26.440]  付出了相應的代價
[00:38:26.440 --> 00:38:29.640]  面對無辜的受苦
[00:38:29.640 --> 00:38:31.600]  無辜的苦難
[00:38:31.600 --> 00:38:34.680]  這是每一個「作主門徒」
[00:38:34.680 --> 00:38:37.120]  榮耀的印記
[00:38:37.120 --> 00:38:39.720]  這是每一個「作主門徒」
[00:38:39.720 --> 00:38:43.800]  榮耀的責任
[00:38:43.800 --> 00:38:46.400]  宣揚和背負
[00:38:46.400 --> 00:38:48.880]  不只是在新約裏面出現的
[00:38:48.880 --> 00:38:50.520]  在舊約裏面
[00:38:50.520 --> 00:38:52.840]  追悼舊約大祭司
[00:38:52.840 --> 00:38:56.880]  他肩上背負的
[00:38:56.880 --> 00:38:58.000]  肩擔的
[00:38:58.000 --> 00:39:00.760]  是十二個支派的名字
[00:39:00.760 --> 00:39:03.280]  都是那個字來的
[00:39:03.280 --> 00:39:05.000]  所以
[00:39:05.000 --> 00:39:07.320]  我們今天作為新約的門徒
[00:39:07.320 --> 00:39:10.920]  作為被主所召的他的跟隨者
[00:39:10.920 --> 00:39:12.840]  我們是要背負耶穌基督
[00:39:12.840 --> 00:39:14.960]  這位萬王之王的名字
[00:39:14.960 --> 00:39:16.640]  進入世界
[00:39:16.640 --> 00:39:18.200]  為他作見證
[00:39:18.200 --> 00:39:20.320]  從聖殿
[00:39:20.320 --> 00:39:21.560]  從教會
[00:39:21.560 --> 00:39:24.080]  去到萬國
[00:39:24.080 --> 00:39:26.880]  從我們肩上的名字
[00:39:26.880 --> 00:39:30.160]  去到心中的名字
[00:39:30.160 --> 00:39:33.080]  從我們身上的標記
[00:39:33.080 --> 00:39:35.360]  去到我們身上
[00:39:35.360 --> 00:39:38.480]  那個顯出耶穌基督的光輝
[00:39:38.480 --> 00:39:40.400]  耶穌基督與我們同在
[00:39:40.400 --> 00:39:41.920]  那份平安
[00:39:41.920 --> 00:39:44.560]  今天這個世代是顛覆的世代
