
[00:00:00.000 --> 00:00:03.320]  我再次恭祝大家新年快樂
[00:21:18.900 --> 00:21:20.900]  有我們份嗎
[00:21:20.900 --> 00:21:21.900]  有我們每一個份
[00:21:21.900 --> 00:21:23.900]  說得很清楚
[00:21:23.900 --> 00:21:27.900]  是因為耶穌基督的名字
[00:21:27.900 --> 00:21:29.900]  因為我們奉祂的名
[00:21:29.900 --> 00:21:30.900]  受洗的時候
[00:21:30.900 --> 00:21:32.900]  因為我們相信祂的緣故
[00:21:32.900 --> 00:21:34.900]  我們今天拍攝信主的時候
[00:21:34.900 --> 00:21:36.900]  我們完全不需要擔心
[00:21:36.900 --> 00:21:39.900]  好像當時的使徒年代
[00:21:39.900 --> 00:21:40.900]  我們不需要擔心
[00:21:40.900 --> 00:21:42.900]  究竟聖靈來了沒有
[00:21:42.900 --> 00:21:45.900]  我們已經有一份禮物
[00:21:45.900 --> 00:21:48.900]  不過我們拿了沒有
[00:21:48.900 --> 00:21:50.900]  我們有沒有好好善用
[00:21:50.900 --> 00:21:53.900]  這份耶穌給我們的禮物
[00:21:53.900 --> 00:21:56.900]  有沒有給上帝的同在
[00:21:56.900 --> 00:21:57.900]  在我們當中的同在
[00:21:57.900 --> 00:21:59.900]  在教會當中的同在
[00:21:59.900 --> 00:22:02.900]  成為祂去說領我們的
[00:22:02.900 --> 00:22:08.900]  指揮我們的上帝呢
[00:22:08.900 --> 00:22:10.900]  我們可以做什麼
[00:22:10.900 --> 00:22:12.900]  祈禱
[00:22:12.900 --> 00:22:13.900]  但是他說
[00:22:13.900 --> 00:22:15.900]  不是的 我不懂得祈禱
[00:22:15.900 --> 00:22:17.900]  不用怕
[00:22:17.900 --> 00:22:19.900]  上帝也知道我們不懂得祈禱
[00:22:19.900 --> 00:22:20.900]  在羅馬書裡說了什麼
[00:22:20.900 --> 00:22:23.900]  我們願意有聖靈幫助
[00:22:23.900 --> 00:22:24.900]  我們本不知道
[00:22:24.900 --> 00:22:25.900]  當怎樣祈禱
[00:22:25.900 --> 00:22:28.900]  但是聖靈親自用說不出
[00:22:28.900 --> 00:22:30.900]  或者是無可言喻的嘆息
[00:22:30.900 --> 00:22:33.900]  去替我們去祈求
[00:22:33.900 --> 00:22:36.900]  所以我們可能在傷痛裡面
[00:22:36.900 --> 00:22:37.900]  我們在病痛
[00:22:37.900 --> 00:22:39.900]  或者我們有親友離世
[00:22:39.900 --> 00:22:41.900]  或者我們正在經歷
[00:22:41.900 --> 00:22:43.900]  經歷關係破裂的時候
[00:22:43.900 --> 00:22:45.900]  我們可以隨時
[00:22:45.900 --> 00:22:46.900]  就是奉耶穌的名
[00:22:46.900 --> 00:22:48.900]  我們去祈求
[00:22:48.900 --> 00:22:50.900]  祂就會安慰我們
[00:22:50.900 --> 00:22:51.900]  這就是祂給我們的應許
[00:22:51.900 --> 00:22:52.900]  透過聖靈
[00:22:52.900 --> 00:22:53.900]  但是聖靈的工作
[00:22:53.900 --> 00:22:57.900]  也不只是停留在我們的際遇處境
[00:22:57.900 --> 00:22:59.900]  聖靈也有祂的工作
[00:22:59.900 --> 00:23:00.900]  也很重要
[00:23:00.900 --> 00:23:02.900]  聖靈祂要督摘我們
[00:23:02.900 --> 00:23:04.900]  使我們去知罪
[00:23:04.900 --> 00:23:06.900]  使我們能夠脫罪
[00:23:06.900 --> 00:23:09.900]  能夠離開罪的捆綁得以自由
[00:23:09.900 --> 00:23:14.900]  聖靈也要兼顧我們對主耶穌的信心
[00:23:14.900 --> 00:23:16.900]  聖靈也要幫助我們去明白
[00:23:16.900 --> 00:23:18.900]  聖經的真道
[00:23:18.900 --> 00:23:20.900]  聖靈也使我們在任何處境
[00:23:20.900 --> 00:23:21.900]  環境裡面
[00:23:21.900 --> 00:23:24.900]  我們同樣可以得到一份活潑的盼望
[00:23:24.900 --> 00:23:29.900]  這樣我們才能夠品嘗福音給我們的喜樂
[00:23:29.900 --> 00:23:33.900]  聖靈也使我們可以像彼得
[00:23:33.900 --> 00:23:35.900]  像保羅那樣
[00:23:35.900 --> 00:23:37.900]  能夠為主耶穌去作見證
[00:23:37.900 --> 00:23:39.900]  能夠有那份信心
[00:23:39.900 --> 00:23:40.900]  有那份能力
[00:23:40.900 --> 00:23:42.900]  有那份勇氣
[00:23:42.900 --> 00:23:43.900]  所以如果你覺得
[00:23:43.900 --> 00:23:45.900]  以上的東西你覺得不夠
[00:23:45.900 --> 00:23:46.900]  祈禱吧
[00:23:46.900 --> 00:23:48.900]  上帝已經應許了
[00:23:48.900 --> 00:23:52.900]  這個聖靈可以幫助我們做這些事情
[00:23:52.900 --> 00:23:54.900]  這個也是聖靈
[00:23:54.900 --> 00:23:56.900]  上帝和我們常常同在
[00:23:56.900 --> 00:23:58.900]  引導和陪伴我們的人生
[00:23:58.900 --> 00:24:00.900]  一份很重要的禮物
[00:24:00.900 --> 00:24:01.900]  好不好
[00:24:01.900 --> 00:24:03.900]  有一份很重要的禮物
[00:24:03.900 --> 00:24:04.900]  我們要知道才行
[00:24:04.900 --> 00:24:07.900]  而且我們要用才行
[00:24:07.900 --> 00:24:10.900]  只要是真的信徒
[00:24:10.900 --> 00:24:13.900]  我們就有上帝的聖靈在我們心裡
[00:24:13.900 --> 00:24:14.900]  我們要配合
[00:24:14.900 --> 00:24:16.900]  但我們也要去馴服
[00:24:16.900 --> 00:24:18.900]  我們去拿這份禮物
[00:24:18.900 --> 00:24:19.900]  它就會有作用
[00:24:19.900 --> 00:24:21.900]  所以千萬不要做那種
[00:24:21.900 --> 00:24:25.900]  挖空了又沒有鯪魚肉的青椒
[00:24:25.900 --> 00:24:29.900]  也不要有一間這麼漂亮的大屋
[00:24:29.900 --> 00:24:32.900]  我們又不懂得走進去住
[00:24:32.900 --> 00:24:33.900]  已經是我們的了
[00:24:33.900 --> 00:24:36.900]  這是上帝給我們很寶貴的禮物
[00:24:36.900 --> 00:24:39.900]  保羅跟著他離開了這個會堂之後
[00:24:39.900 --> 00:24:41.900]  他就去了另一個地方
[00:24:41.900 --> 00:24:43.900]  叫做推拉盧廣堂
[00:24:43.900 --> 00:24:47.900]  因為對方相對應該是比較多異教
[00:24:47.900 --> 00:24:53.900]  希臘人的一些異教信徒的人
[00:24:53.900 --> 00:24:57.900]  在保羅當中跟他們辯論
[00:24:57.900 --> 00:25:00.900]  時間關係我不會跟大家講這幾節
[00:25:00.900 --> 00:25:02.900]  我們稍微跳一跳第十一節
[00:25:02.900 --> 00:25:07.900]  這裡說到上帝藉保羅的手
[00:25:07.900 --> 00:25:09.900]  行了些奇異的神蹟
[00:25:09.900 --> 00:25:12.900]  甚至有人從保羅身上拿走手巾或圍裙
[00:25:12.900 --> 00:25:14.900]  放在病人身上
[00:25:14.900 --> 00:25:15.900]  病就消除了
[00:25:15.900 --> 00:25:17.900]  邪靈也出去了
[00:25:17.900 --> 00:25:19.900]  很厲害的保羅
[00:25:19.900 --> 00:25:23.900]  他藉著上帝的手
[00:25:23.900 --> 00:25:26.900]  做了一些很奇異的神蹟
[00:25:26.900 --> 00:25:28.900]  但是我們細心看一點
[00:25:28.900 --> 00:25:29.900]  看真一點
[00:25:29.900 --> 00:25:31.900]  聖經要怎麼說
[00:25:31.900 --> 00:25:34.900]  他是不是說保羅行了一些奇異的神蹟呢
[00:25:34.900 --> 00:25:35.900]  不是
[00:25:35.900 --> 00:25:39.900]  他是不是說保羅藉著上帝的手
[00:25:39.900 --> 00:25:40.900]  行了一些神蹟呢
[00:25:40.900 --> 00:25:41.900]  也不是
[00:25:41.900 --> 00:25:42.900]  要怎麼說
[00:25:42.900 --> 00:25:46.900]  是上帝藉著保羅的手行了一些神蹟
[00:25:46.900 --> 00:25:49.900]  好像有很細微的分別
[00:25:49.900 --> 00:25:52.900]  但是我相信作者路加他在這裡
[00:25:52.900 --> 00:25:54.900]  他很想跟我們說
[00:25:54.900 --> 00:25:55.900]  跟讀者說
[00:25:55.900 --> 00:25:58.900]  是上帝的工作
[00:25:58.900 --> 00:26:01.900]  不要放錯焦點
[00:26:01.900 --> 00:26:02.900]  神蹟在這裡提到
[00:26:02.900 --> 00:26:05.900]  神蹟這個字原文裡沒有神字
[00:26:05.900 --> 00:26:10.900]  是大能的意思
[00:26:10.900 --> 00:26:13.900]  在這裡有人在保羅身上
[00:26:13.900 --> 00:26:16.900]  拿走毛巾和圍裙
[00:26:16.900 --> 00:26:18.900]  放在他身上
[00:26:18.900 --> 00:26:24.900]  這些字就像一幅很特別很有趣的圖畫
[00:26:24.900 --> 00:26:27.900]  好像有些什麼能力
[00:26:27.900 --> 00:26:31.900]  在上帝就去了保羅那裡
[00:26:31.900 --> 00:26:33.900]  然後保羅就去了手巾仔
[00:26:33.900 --> 00:26:35.900]  或者圍裙那裡
[00:26:35.900 --> 00:26:37.900]  然後在這個圍裙手巾仔
[00:26:37.900 --> 00:26:38.900]  又去了病人那裡
[00:26:38.900 --> 00:26:40.900]  然後那個人就病好了
[00:26:40.900 --> 00:26:42.900]  鬼就趕走了
[00:26:42.900 --> 00:26:44.900]  真的很神奇
[00:26:44.900 --> 00:26:45.900]  很奇異
[00:26:45.900 --> 00:26:49.900]  連經文也特別用奇異的神蹟來形容
[00:26:49.900 --> 00:26:52.900]  其實聖經裡沒有別處
[00:26:52.900 --> 00:26:55.900]  只有這裡會用奇異的神蹟來形容
[00:26:55.900 --> 00:26:57.900]  一個這樣的神蹟
[00:26:57.900 --> 00:26:58.900]  也很特別
[00:26:58.900 --> 00:27:00.900]  的確很特別
[00:27:00.900 --> 00:27:03.900]  在聖經裡我們也沒有看到
[00:27:03.900 --> 00:27:07.900]  有別處有類似經過一些物件的事
[00:27:07.900 --> 00:27:11.900]  去出現的一些神蹟
[00:27:11.900 --> 00:27:15.900]  甚至這件這麼特別的事出現
[00:27:15.900 --> 00:27:17.900]  可能會令我們有些困惑
[00:27:17.900 --> 00:27:18.900]  會不會呢?
[00:27:18.900 --> 00:27:22.900]  因為方法好像不像我們常見的方法
[00:27:22.900 --> 00:27:25.900]  反而像一些異教的東西
[00:27:25.900 --> 00:27:27.900]  可能你也聽過
[00:27:27.900 --> 00:27:29.900]  有人會說
[00:27:29.900 --> 00:27:31.900]  我這串佛珠開了光
[00:27:31.900 --> 00:27:34.900]  有什麼特別的能力
[00:27:34.900 --> 00:27:37.900]  你戴著它就會保守
[00:27:37.900 --> 00:27:39.900]  又或者有些水晶
[00:27:39.900 --> 00:27:41.900]  不知道是做了什麼
[00:27:41.900 --> 00:27:42.900]  有些符咒
[00:27:42.900 --> 00:27:43.900]  甚至有些鋼頭
[00:27:43.900 --> 00:27:47.900]  這些東西本身大有能力
[00:27:47.900 --> 00:27:48.900]  很奇怪
[00:27:48.900 --> 00:27:52.900]  但這些東西不像我們教會見到的東西
[00:27:52.900 --> 00:27:54.900]  於是我們見到這段經文
[00:27:54.900 --> 00:27:56.900]  會不會覺得有些困惑
[00:27:56.900 --> 00:27:58.900]  甚至有些生意頭腦
[00:27:58.900 --> 00:28:00.900]  可能馬上就會想
[00:28:00.900 --> 00:28:02.900]  如果基督教的東西
[00:28:02.900 --> 00:28:04.900]  發達了
[00:28:04.900 --> 00:28:06.900]  我找些小手巾
[00:28:06.900 --> 00:28:08.900]  先擦一下保羅
[00:28:08.900 --> 00:28:10.900]  999元
[00:28:10.900 --> 00:28:12.900]  你拿去賣吧
[00:28:12.900 --> 00:28:14.900]  能醫百病
[00:28:14.900 --> 00:28:16.900]  可能可以這樣想
[00:28:16.900 --> 00:28:18.900]  如果有這些東西出現的時候
[00:28:18.900 --> 00:28:20.900]  不過我們要細心留意一件事
[00:28:20.900 --> 00:28:23.900]  這裡所發生的情況
[00:28:23.900 --> 00:28:25.900]  和我們剛才所想像的異教
[00:28:25.900 --> 00:28:28.900]  那些東西的情況其實很不同
[00:28:28.900 --> 00:28:32.900]  不同的是保羅在整件事上
[00:28:32.900 --> 00:28:35.900]  他沒有主動做任何的事
[00:28:35.900 --> 00:28:38.900]  整件事裏面保羅是被動的
[00:28:38.900 --> 00:28:40.900]  他沒有求這件事
[00:28:40.900 --> 00:28:42.900]  也沒有叫人這樣做
[00:28:42.900 --> 00:28:44.900]  甚至其實耶穌
[00:28:44.900 --> 00:28:46.900]  或者他的使徒
[00:28:46.900 --> 00:28:48.900]  在聖經裏面
[00:28:48.900 --> 00:28:52.900]  我們都見不到有做過類似的神蹟
[00:28:52.900 --> 00:28:54.900]  我們要明白
[00:28:54.900 --> 00:28:58.900]  這裡上帝似乎是用一個很特別
[00:28:58.900 --> 00:29:00.900]  或者我們都不理解
[00:29:00.900 --> 00:29:02.900]  不明白的方法
[00:29:02.900 --> 00:29:04.900]  但是上帝的工作
[00:29:04.900 --> 00:29:06.900]  不一定是我們想像的那樣
[00:29:06.900 --> 00:29:08.900]  一定是上上
[00:29:08.900 --> 00:29:10.900]  他這樣做就是以後一定要這樣做
[00:29:10.900 --> 00:29:12.900]  就好像一個規則
[00:29:12.900 --> 00:29:14.900]  一個固定了的東西
[00:29:14.900 --> 00:29:16.900]  甚至我們不可以看成
[00:29:16.900 --> 00:29:18.900]  是一個我們可以掌握
[00:29:18.900 --> 00:29:20.900]  上帝工作的一個模式
[00:29:20.900 --> 00:29:23.900]  甚至我們要學的東西
[00:29:23.900 --> 00:29:25.900]  完全沒有這樣的意思
[00:29:25.900 --> 00:29:27.900]  所以我們見不到
[00:29:27.900 --> 00:29:29.900]  保羅在這裏有求這件事
[00:29:29.900 --> 00:29:31.900]  只不過這件事
[00:29:31.900 --> 00:29:33.900]  是上帝透過保羅出現的
[00:29:33.900 --> 00:29:35.900]  上帝聖靈可以透過任何的方法
[00:29:35.900 --> 00:29:37.900]  去彰顯他自己的能力
[00:29:37.900 --> 00:29:39.900]  這裡就說明
[00:29:39.900 --> 00:29:41.900]  其實他不經過人
[00:29:41.900 --> 00:29:43.900]  也不需要受人的操控
[00:29:43.900 --> 00:29:45.900]  或者受人的限制
[00:29:45.900 --> 00:29:47.900]  這個就是上帝的主權
[00:29:47.900 --> 00:29:50.900]  所以我們不能夠視這是一個常規
[00:29:50.900 --> 00:29:52.900]  上帝甚至不需要向人交代
[00:29:52.900 --> 00:29:54.900]  他為什麼要這樣做
[00:29:54.900 --> 00:29:56.900]  不過我們也可以猜測
[00:29:56.900 --> 00:29:58.900]  去想一想
[00:29:58.900 --> 00:30:00.900]  可能就是因為起伏所在的地方
[00:30:00.900 --> 00:30:02.900]  因為他們二教的色彩
[00:30:02.900 --> 00:30:04.900]  十分濃厚
[00:30:04.900 --> 00:30:06.900]  非常之濃厚的時候
[00:30:06.900 --> 00:30:08.900]  可能他們要去認識
[00:30:08.900 --> 00:30:10.900]  我們所相信的東西
[00:30:10.900 --> 00:30:12.900]  上帝就不能夠用
[00:30:12.900 --> 00:30:14.900]  一般猶太人
[00:30:14.900 --> 00:30:16.900]  或者試圖他們所用的方式
[00:30:16.900 --> 00:30:18.900]  可能上帝在這裏
[00:30:18.900 --> 00:30:20.900]  他就選擇
[00:30:20.900 --> 00:30:22.900]  用一些他們比較容易
[00:30:22.900 --> 00:30:24.900]  理解和明白的方式
[00:30:24.900 --> 00:30:26.900]  去讓他們去見到
[00:30:26.900 --> 00:30:28.900]  上帝的大能
[00:30:28.900 --> 00:30:30.900]  這個就是上帝在這裏
[00:30:30.900 --> 00:30:32.900]  所使用的方法
[00:30:32.900 --> 00:30:34.900]  我們不明白是不奇怪的
[00:30:34.900 --> 00:30:36.900]  正如一位學者也說過
[00:30:36.900 --> 00:30:38.900]  是由上帝的兒子去道成肉身
[00:30:38.900 --> 00:30:40.900]  來到這個世界上
[00:30:40.900 --> 00:30:42.900]  其實本來我們也不明白
[00:30:42.900 --> 00:30:44.900]  本來也是不可思議的
[00:30:44.900 --> 00:30:46.900]  所以如果上帝要繼續
[00:30:46.900 --> 00:30:48.900]  做一些我們不明白的事情
[00:30:48.900 --> 00:30:50.900]  也不是很奇怪
[00:30:50.900 --> 00:30:52.900]  所以我們不要將上帝的工作
[00:30:52.900 --> 00:30:54.900]  規範化
[00:30:54.900 --> 00:30:56.900]  上帝的工作一定要像我們所想的
[00:30:56.900 --> 00:30:58.900]  去出現
[00:30:58.900 --> 00:31:00.900]  百分之百是上帝的主動
[00:31:00.900 --> 00:31:02.900]  他覺得好的方法
[00:31:02.900 --> 00:31:04.900]  就是好的方法
[00:31:04.900 --> 00:31:06.900]  聖靈在之前的十八章裏
[00:31:06.900 --> 00:31:08.900]  我們看到
[00:31:08.900 --> 00:31:10.900]  聖靈透過
[00:31:10.900 --> 00:31:12.900]  試圖去做一些事情
[00:31:12.900 --> 00:31:14.900]  但在十九章這一段
[00:31:14.900 --> 00:31:16.900]  他可以不用
[00:31:16.900 --> 00:31:18.900]  試圖去做一些事情
[00:31:18.900 --> 00:31:20.900]  可以嗎?可以
[00:31:20.900 --> 00:31:22.900]  他可以選擇這樣做
[00:31:22.900 --> 00:31:24.900]  這是他自己所用的方法
[00:31:24.900 --> 00:31:26.900]  我們再跳去第十三節
[00:31:26.900 --> 00:31:28.900]  在這個時候有幾個巡迴各處
[00:31:28.900 --> 00:31:30.900]  念咒趕鬼的猶太人
[00:31:30.900 --> 00:31:32.900]  擅自利用主耶穌的名
[00:31:32.900 --> 00:31:34.900]  向那些被邪靈所附的人說
[00:31:34.900 --> 00:31:36.900]  我奉保羅所傳的
[00:31:36.900 --> 00:31:38.900]  耶穌的命令
[00:31:38.900 --> 00:31:40.900]  你們出來
[00:31:40.900 --> 00:31:42.900]  這次
[00:31:42.900 --> 00:31:44.900]  不是用手巾
[00:31:44.900 --> 00:31:46.900]  又不是用圍裙
[00:31:46.900 --> 00:31:48.900]  是用一個名字
[00:31:48.900 --> 00:31:50.900]  這個名字就叫做
[00:31:50.900 --> 00:31:52.900]  保羅所傳的耶穌
[00:31:52.900 --> 00:31:54.900]  這裏寫得
[00:31:54.900 --> 00:31:56.900]  很清楚
[00:31:56.900 --> 00:31:58.900]  這些人是擅自利用
[00:31:58.900 --> 00:32:00.900]  擅自利用是什麼意思
[00:32:00.900 --> 00:32:02.900]  沒有問過人 沒問過誰
[00:32:02.900 --> 00:32:04.900]  沒有問過耶穌 相信他沒有祈禱
[00:32:04.900 --> 00:32:06.900]  應該都沒有問過保羅
[00:32:06.900 --> 00:32:08.900]  我相信
[00:32:08.900 --> 00:32:10.900]  這幾個人 這裡的形容很有趣
[00:32:10.900 --> 00:32:12.900]  這個形容他們是猶太人
[00:32:12.900 --> 00:32:14.900]  猶太人
[00:32:14.900 --> 00:32:16.900]  念咒趕鬼都算奇
[00:32:16.900 --> 00:32:18.900]  這裡更加形容
[00:32:18.900 --> 00:32:20.900]  他們是祭司長的兒子
[00:32:20.900 --> 00:32:22.900]  更加奇上加奇
[00:32:22.900 --> 00:32:24.900]  為什麼呢
[00:32:24.900 --> 00:32:28.900]  原來有些資料要告訴我們
[00:32:28.900 --> 00:32:30.900]  史基雅
[00:32:30.900 --> 00:32:32.900]  就是他們的爸爸
[00:32:32.900 --> 00:32:34.900]  史基雅原來這個名字
[00:32:34.900 --> 00:32:36.900]  不是希伯來文
[00:32:36.900 --> 00:32:38.900]  是拉丁文
[00:32:38.900 --> 00:32:40.900]  這樣就有趣了
[00:32:40.900 --> 00:32:42.900]  就是
[00:32:42.900 --> 00:32:44.900]  祭司長
[00:32:44.900 --> 00:32:46.900]  卻用拉丁文的名字
[00:32:46.900 --> 00:32:48.900]  可能就反映了
[00:32:48.900 --> 00:32:50.900]  這個家族
[00:32:50.900 --> 00:32:52.900]  是一個名不符實的
[00:32:52.900 --> 00:32:54.900]  猶太人的家族
[00:32:54.900 --> 00:32:56.900]  所以
[00:32:56.900 --> 00:32:58.900]  他們的兒子
[00:32:58.900 --> 00:33:00.900]  可以擅自利用耶穌的名字
[00:33:00.900 --> 00:33:02.900]  但是這個所謂的
[00:33:02.900 --> 00:33:04.900]  祭司長
[00:33:04.900 --> 00:33:06.900]  可能都是他自己
[00:33:06.900 --> 00:33:08.900]  自認的
[00:33:08.900 --> 00:33:10.900]  不過
[00:33:10.900 --> 00:33:12.900]  他們是誰
[00:33:12.900 --> 00:33:14.900]  並不是太重要
[00:33:14.900 --> 00:33:16.900]  重要的是他們所做的
[00:33:16.900 --> 00:33:18.900]  效果是怎樣
[00:33:18.900 --> 00:33:20.900]  第十五節
[00:33:20.900 --> 00:33:22.900]  有邪靈就回答他們
[00:33:22.900 --> 00:33:24.900]  耶穌我知道
[00:33:24.900 --> 00:33:26.900]  保羅我也認識
[00:33:26.900 --> 00:33:28.900]  但是你們是誰
[00:33:28.900 --> 00:33:30.900]  說得俗一點
[00:33:30.900 --> 00:33:32.900]  你是誰
[00:33:32.900 --> 00:33:34.900]  就是說
[00:33:34.900 --> 00:33:36.900]  那些有能力的我也認識
[00:33:36.900 --> 00:33:38.900]  但是你是誰
[00:33:38.900 --> 00:33:40.900]  於是
[00:33:40.900 --> 00:33:42.900]  他們就被制服
[00:33:42.900 --> 00:33:44.900]  甚至受了傷
[00:33:44.900 --> 00:33:46.900]  赤身逃跑
[00:33:46.900 --> 00:33:48.900]  完全徹底被打敗
[00:33:48.900 --> 00:33:50.900]  他們
[00:33:50.900 --> 00:33:52.900]  所做的就是
[00:33:52.900 --> 00:33:54.900]  召喚了耶穌的名字
[00:33:54.900 --> 00:33:56.900]  似乎耶穌
[00:33:56.900 --> 00:33:58.900]  召喚一個人的名字
[00:33:58.900 --> 00:34:00.900]  奉一個人的名字去做一些事
[00:34:00.900 --> 00:34:02.900]  是真的可以有能力的
[00:34:02.900 --> 00:34:04.900]  不過
[00:34:04.900 --> 00:34:06.900]  這個能力起碼可以
[00:34:06.900 --> 00:34:08.900]  嚇人
[00:34:08.900 --> 00:34:10.900]  不過似乎有兩個條件
[00:34:10.900 --> 00:34:12.900]  要先弄清楚
[00:34:12.900 --> 00:34:14.900]  第一就是你召喚那個人
[00:34:14.900 --> 00:34:16.900]  依靠那個
[00:34:16.900 --> 00:34:18.900]  是否有能力
[00:34:18.900 --> 00:34:20.900]  如果那個人也弄不定自己
[00:34:20.900 --> 00:34:22.900]  他也不會救你
[00:34:22.900 --> 00:34:24.900]  第二個條件就是
[00:34:24.900 --> 00:34:26.900]  你認識那個人
[00:34:26.900 --> 00:34:28.900]  也要那個人說認識你
[00:34:28.900 --> 00:34:30.900]  因為有一個互信的關係
[00:34:30.900 --> 00:34:32.900]  當你需要他幫助的時候
[00:34:32.900 --> 00:34:34.900]  那個人才真的
[00:34:34.900 --> 00:34:36.900]  幫到你
[00:34:36.900 --> 00:34:38.900]  他們在那裡召喚耶穌
[00:34:38.900 --> 00:34:40.900]  召喚上帝
[00:34:40.900 --> 00:34:42.900]  上帝當然有大能
[00:34:42.900 --> 00:34:44.900]  我們不需要去質疑
[00:34:44.900 --> 00:34:46.900]  問題不是出在上帝那裡
[00:34:46.900 --> 00:34:48.900]  趕不走邪靈
[00:34:48.900 --> 00:34:50.900]  應該是在第二個理由
[00:34:50.900 --> 00:34:52.900]  他們不認識耶穌
[00:34:52.900 --> 00:34:54.900]  他們奉耶穌的名字
[00:34:54.900 --> 00:34:56.900]  這句句子就完全無效
[00:34:56.900 --> 00:34:58.900]  可能耶穌這個名字
[00:34:58.900 --> 00:35:00.900]  對這群人來說
[00:35:00.900 --> 00:35:02.900]  就好像貓哩貓哩空
[00:35:02.900 --> 00:35:04.900]  芝麻開門的咒語
[00:35:04.900 --> 00:35:06.900]  就想著
[00:35:06.900 --> 00:35:08.900]  我這樣說就一定有效
[00:35:08.900 --> 00:35:10.900]  其實是一種人的操控
[00:35:10.900 --> 00:35:12.900]  在後面
[00:35:12.900 --> 00:35:14.900]  但耶穌其實自己也說過
[00:35:14.900 --> 00:35:16.900]  不是每一個人
[00:35:16.900 --> 00:35:18.900]  稱呼我主呀主呀的人
[00:35:18.900 --> 00:35:20.900]  我都會認他
[00:35:20.900 --> 00:35:22.900]  除非這個人真的認他是上帝的兒子
[00:35:22.900 --> 00:35:24.900]  去救他的基督
[00:35:24.900 --> 00:35:26.900]  早幾年也流行
[00:35:26.900 --> 00:35:28.900]  有他的說話
[00:35:28.900 --> 00:35:30.900]  有沒有印象
[00:35:30.900 --> 00:35:32.900]  這番說話是出自當時
[00:35:32.900 --> 00:35:34.900]  一個官二代的口中
[00:35:34.900 --> 00:35:36.900]  他開車撞死人之後
[00:35:36.900 --> 00:35:38.900]  還很囂張地說了這番說話
[00:35:38.900 --> 00:35:40.900]  就想著我爸爸是高官
[00:35:40.900 --> 00:35:42.900]  就沒事了
[00:35:42.900 --> 00:35:44.900]  結果當然不是沒事
[00:35:44.900 --> 00:35:46.900]  今天如果說我爸爸是特首
[00:35:46.900 --> 00:35:48.900]  不知道這句說話有沒有用
[00:35:48.900 --> 00:35:52.900]  因為這七個人的事
[00:35:52.900 --> 00:35:54.900]  醜事都傳通天
[00:35:54.900 --> 00:35:56.900]  所以整個耳濡目染的人
[00:35:56.900 --> 00:35:58.900]  無論是猶太人也好
[00:35:58.900 --> 00:36:00.900]  希臘人也好
[00:36:00.900 --> 00:36:02.900]  都知道和懼怕
[00:36:02.900 --> 00:36:04.900]  因為知道
[00:36:04.900 --> 00:36:06.900]  跟著懼怕
[00:36:06.900 --> 00:36:08.900]  跟著主耶穌的名字
[00:36:08.900 --> 00:36:10.900]  就此就被更尊大了
[00:36:10.900 --> 00:36:12.900]  更被尊大了
[00:36:12.900 --> 00:36:16.900]  在十誡裡頭
[00:36:16.900 --> 00:36:18.900]  第三誡有沒有印象
[00:36:18.900 --> 00:36:20.900]  他說
[00:36:20.900 --> 00:36:22.900]  不可妄稱耶和華是上帝的名
[00:36:22.900 --> 00:36:24.900]  因為妄稱耶和華是名的
[00:36:24.900 --> 00:36:26.900]  所以不以他為無罪
[00:36:26.900 --> 00:36:28.900]  耶穌是上帝
[00:36:28.900 --> 00:36:30.900]  所以祂的名不一樣
[00:36:30.900 --> 00:36:32.900]  耶穌的名同樣不可以被輕慢
[00:36:32.900 --> 00:36:34.900]  祂的名
[00:36:34.900 --> 00:36:36.900]  應該要被尊榮
[00:36:36.900 --> 00:36:38.900]  不是被人收為己用
[00:36:38.900 --> 00:36:40.900]  為己私用的時候
[00:36:40.900 --> 00:36:42.900]  這就是羞辱了主的名
[00:36:42.900 --> 00:36:44.900]  這幾個人所做的
[00:36:44.900 --> 00:36:46.900]  就是這些事
[00:36:46.900 --> 00:36:48.900]  他們完全離開了
[00:36:48.900 --> 00:36:50.900]  主的真道
[00:36:50.900 --> 00:36:52.900]  違背了主的意思
[00:36:52.900 --> 00:36:54.900]  被命受損的時候
[00:36:54.900 --> 00:36:56.900]  在這裡
[00:36:56.900 --> 00:36:58.900]  主也沒有親自懲罰他們
[00:36:58.900 --> 00:37:00.900]  只是他們自食其果
[00:37:00.900 --> 00:37:02.900]  發生這樣的事
[00:37:02.900 --> 00:37:04.900]  當時很多義教
[00:37:04.900 --> 00:37:06.900]  行邪術的人
[00:37:06.900 --> 00:37:08.900]  聽到這麼多
[00:37:08.900 --> 00:37:10.900]  這麼害怕的事
[00:37:10.900 --> 00:37:12.900]  會不會我也是這樣呢
[00:37:12.900 --> 00:37:14.900]  可能因為這些事
[00:37:14.900 --> 00:37:16.900]  他們就心明
[00:37:16.900 --> 00:37:18.900]  他們看到耶穌這個名字
[00:37:18.900 --> 00:37:20.900]  不惹小
[00:37:20.900 --> 00:37:22.900]  好像比我擺開的
[00:37:22.900 --> 00:37:24.900]  厲害很多
[00:37:24.900 --> 00:37:26.900]  這事就說到
[00:37:26.900 --> 00:37:28.900]  他們公開承認自己所做
[00:37:28.900 --> 00:37:30.900]  這裡說他們自己所做的
[00:37:30.900 --> 00:37:32.900]  相信和他們行邪術的事有關
