
[00:00:00.000 --> 00:00:03.300]  弟兄姊妹平安 新年猛福
[00:21:28.000 --> 00:21:31.000]  所以我們可以效法誰呢
[00:21:31.000 --> 00:21:34.000]  那保羅告訴我他的答案
[00:21:34.000 --> 00:21:36.000]  就是說要效法我
[00:21:36.000 --> 00:21:42.000]  還有效法給你們榜樣而行的這些人
[00:21:42.000 --> 00:21:45.000]  保羅這樣說不是他驕傲
[00:21:45.000 --> 00:21:48.000]  不是說他比其他人強
[00:21:48.000 --> 00:21:50.000]  他知道自己的敗壞
[00:21:50.000 --> 00:21:52.000]  他在其他的經文當中說到
[00:21:52.000 --> 00:21:55.000]  他在肉體裡面沒有良善
[00:21:55.000 --> 00:21:58.000]  他是罪人中的罪魁
[00:21:58.000 --> 00:22:02.000]  他知道自己並不比別人剛強
[00:22:02.000 --> 00:22:05.000]  他喜歡誇自己的軟弱
[00:22:05.000 --> 00:22:09.000]  好叫基督的能力能夠復辟他
[00:22:09.000 --> 00:22:10.000]  所以我們看到
[00:22:10.000 --> 00:22:13.000]  保羅真正要傳達的信息是怎麼樣子呢
[00:22:13.000 --> 00:22:19.000]  因為他是一個願意學習相主的一個門徒
[00:22:19.000 --> 00:22:24.000]  他的態度是願意完全的向主耶穌基督
[00:22:24.000 --> 00:22:29.000]  這是一個非常高的一個標準
[00:22:29.000 --> 00:22:31.000]  格林多前書11章1節他說到
[00:22:31.000 --> 00:22:34.000]  你們該效法我
[00:22:34.000 --> 00:22:36.000]  向我效法基督一樣
[00:22:36.000 --> 00:22:38.000]  你們該效法我
[00:22:38.000 --> 00:22:42.000]  向我效法基督一樣
[00:22:42.000 --> 00:22:44.000]  我們看一下保羅在這裡講到
[00:22:44.000 --> 00:22:48.000]  兩個群體的比較當中有不同的一個特徵
[00:22:48.000 --> 00:22:52.000]  真門徒是天上的公民
[00:22:52.000 --> 00:22:55.000]  十字架的仇敵就是相反的一個群體
[00:22:55.000 --> 00:22:56.000]  他們有一個
[00:22:56.000 --> 00:22:57.000]  我們看經文當中
[00:22:57.000 --> 00:23:01.000]  我們看到一個很強烈的對比
[00:23:01.000 --> 00:23:03.000]  天上的公民所思考的
[00:23:03.000 --> 00:23:06.000]  試煉的是天上的事
[00:23:06.000 --> 00:23:07.000]  很重要一點是
[00:23:07.000 --> 00:23:10.000]  切勿主耶穌基督的再來
[00:23:10.000 --> 00:23:13.000]  而相反另外一個群體
[00:23:13.000 --> 00:23:15.000]  常常試煉的是地上的事
[00:23:15.000 --> 00:23:18.000]  看中今生的享受
[00:23:18.000 --> 00:23:21.000]  甚至把一些羞辱當作榮耀
[00:23:21.000 --> 00:23:25.000]  是把個人的榮耀擺在他自己的面前
[00:23:25.000 --> 00:23:27.000]  那結局是很明顯不一樣的
[00:23:27.000 --> 00:23:28.000]  一個是滅亡
[00:23:28.000 --> 00:23:32.000]  另外一個是神的應許要復國
[00:23:32.000 --> 00:23:33.000]  身體復國
[00:23:33.000 --> 00:23:37.000]  而且得著最終的一個榮耀的身體
[00:23:37.000 --> 00:23:40.000]  當我們看到真門徒天上的公民
[00:23:40.000 --> 00:23:42.000]  的這兩個特徵的時候
[00:23:42.000 --> 00:23:45.000]  我們同樣回到剛才那個目標
[00:23:45.000 --> 00:23:47.000]  我們的標竿
[00:23:47.000 --> 00:23:49.000]  標竿是更深的認識基督
[00:23:49.000 --> 00:23:52.000]  可他復活了大人
[00:23:52.000 --> 00:23:55.000]  我們盼望耶穌基督的再來
[00:23:55.000 --> 00:23:57.000]  因為那時候當他面對面的時候
[00:23:57.000 --> 00:24:00.000]  我們才能夠完完全全的認識他
[00:24:00.000 --> 00:24:04.000]  所以我們知道這是我們的目標
[00:24:04.000 --> 00:24:07.000]  另外我們清楚相信
[00:24:07.000 --> 00:24:09.000]  當我們信靠耶穌基督的時候
[00:24:09.000 --> 00:24:11.000]  我們可以得著永生
[00:24:11.000 --> 00:24:12.000]  在他再來的時候
[00:24:12.000 --> 00:24:17.000]  我們可得著一個榮耀不朽快的身體
[00:24:17.000 --> 00:24:22.000]  所以基於這兩個的特質
[00:24:22.000 --> 00:24:27.000]  我們就可以親看今生屬地短暫的事情
[00:24:27.000 --> 00:24:30.000]  包括這裡所說到的今生的享受
[00:24:30.000 --> 00:24:34.000]  還有自我的榮耀
[00:24:34.000 --> 00:24:36.000]  其實我們很容易被外在一些
[00:24:36.000 --> 00:24:38.000]  不重要的事情影響
[00:24:38.000 --> 00:24:44.000]  錯過了專注在最重要最核心的事情上面
[00:24:44.000 --> 00:24:46.000]  英國有個報導
[00:24:46.000 --> 00:24:48.000]  有個報紙曾經舉辦了一個
[00:24:48.000 --> 00:24:53.000]  非常高獎金的一個有獎的徵答活動
[00:24:53.000 --> 00:24:55.000]  是有關熱氣球的
[00:24:55.000 --> 00:25:00.000]  裡面說到一個充氣不足的熱氣球
[00:25:00.000 --> 00:25:04.000]  上面載著三個非常重要的科學家
[00:25:04.000 --> 00:25:06.000]  一個是環保的專家
[00:25:06.000 --> 00:25:11.000]  他的研究可以拯救很多人免於
[00:25:11.000 --> 00:25:15.000]  環境污染和死亡的厄運
[00:25:15.000 --> 00:25:18.000]  第二個是原子的專家
[00:25:18.000 --> 00:25:21.000]  他有能力防止傳球性的原子戰爭
[00:25:21.000 --> 00:25:27.000]  使地球免於遭受滅亡的絕境
[00:25:27.000 --> 00:25:29.000]  第三個是食品的專家
[00:25:29.000 --> 00:25:30.000]  糧食的專家
[00:25:30.000 --> 00:25:33.000]  他能夠在不毛之地運用專業的知識
[00:25:33.000 --> 00:25:36.000]  能夠種植很多不同的糧食
[00:25:36.000 --> 00:25:43.000]  使到很多人可以脫離飢餓而亡的厄運
[00:25:43.000 --> 00:25:44.000]  那問題是
[00:25:44.000 --> 00:25:49.000]  這樣這個熱氣球就要墜毀了
[00:25:49.000 --> 00:25:51.000]  必須扔出一個人
[00:25:51.000 --> 00:25:55.000]  以減輕這個熱氣球的重量
[00:25:55.000 --> 00:25:57.000]  讓其他兩個人得以生存
[00:25:57.000 --> 00:25:59.000]  這是假設的問題
[00:25:59.000 --> 00:26:04.000]  那問一下大家應該丟下哪一位科學家
[00:26:04.000 --> 00:26:09.000]  應該丟下哪一位科學家
[00:26:09.000 --> 00:26:10.000]  那這個問題砍出之後呢
[00:26:10.000 --> 00:26:13.000]  很多人都因為他的獎金非常的高
[00:26:13.000 --> 00:26:15.000]  很多人馬上寫信給那個報刊
[00:26:15.000 --> 00:26:16.000]  說回答這個問題
[00:26:16.000 --> 00:26:19.000]  希望拿到這個高額的獎金
[00:26:19.000 --> 00:26:21.000]  那大家就天馬行空的描述
[00:26:21.000 --> 00:26:25.000]  他們認為哪一個科學家怎麼樣影響
[00:26:25.000 --> 00:26:28.000]  所以要扔他下去
[00:26:28.000 --> 00:26:31.000]  那我再問一下你的答案是什麼
[00:26:31.000 --> 00:26:35.000]  最後結果揭曉
[00:26:35.000 --> 00:26:39.000]  得具獎的竟然是一個小男孩
[00:26:39.000 --> 00:26:41.000]  他的答案很簡單
[00:26:41.000 --> 00:26:45.000]  就是把最胖的那一位科學家扔出去
[00:26:45.000 --> 00:26:48.000]  把最胖的那位科學家扔出去
[00:26:48.000 --> 00:26:50.000]  這個小男孩睿智的答案
[00:26:50.000 --> 00:26:54.000]  給我一個非常足夠的提醒
[00:26:54.000 --> 00:26:59.000]  作為基督徒最核心最重要的
[00:26:59.000 --> 00:27:02.000]  是要認識基督可福音的大能
[00:27:02.000 --> 00:27:04.000]  如果基督徒沒有看清這一點
[00:27:04.000 --> 00:27:08.000]  就會被其他不重要的事情纏繞著我們
[00:27:08.000 --> 00:27:12.000]  就好像這些不能回答這條問題的朋友們一樣
[00:27:12.000 --> 00:27:14.000]  把三個科學家的身分
[00:27:14.000 --> 00:27:18.000]  這些不是很重要的一些核心問題的因素
[00:27:18.000 --> 00:27:23.000]  作為最重要核心的因素來對待
[00:27:23.000 --> 00:27:29.000]  對不準焦點的基督徒包括我們
[00:27:29.000 --> 00:27:32.000]  不但不能榮耀神的名字
[00:27:32.000 --> 00:27:35.000]  同樣會失去神在耶穌基督
[00:27:35.000 --> 00:27:39.000]  崇尚召我們的掌賞
[00:27:39.000 --> 00:27:42.000]  神最在乎人的生命
[00:27:42.000 --> 00:27:44.000]  而不是其他的東西
[00:27:44.000 --> 00:27:48.000]  同樣保羅也要求我們效法前人的榜樣
[00:27:48.000 --> 00:27:50.000]  效法他們的生命
[00:27:50.000 --> 00:27:52.000]  好像剛才我們唱那首詩歌一樣
[00:27:52.000 --> 00:27:54.000]  那首詩歌是來自
[00:27:54.000 --> 00:27:56.000]  李書代我們其中有詩歌是來自
[00:27:56.000 --> 00:27:58.000]  希伯來書十二章一節
[00:27:58.000 --> 00:27:59.000]  那裡說
[00:27:59.000 --> 00:28:01.000]  所以我們既然有這麼多的見證人
[00:28:01.000 --> 00:28:04.000]  像雲彩一樣圍繞著我們
[00:28:04.000 --> 00:28:07.000]  我們就應當脫下各樣的殘餒
[00:28:07.000 --> 00:28:09.000]  可容易纏住我們的罪
[00:28:09.000 --> 00:28:11.000]  以堅忍的心奔跑
[00:28:11.000 --> 00:28:14.000]  奔在我們前面的賽程
[00:28:14.000 --> 00:28:17.000]  這同樣講到信仰奔跑的路上
[00:28:17.000 --> 00:28:19.000]  我們有很多人在幫助我們
[00:28:19.000 --> 00:28:22.000]  很多見證人很多前輩
[00:28:22.000 --> 00:28:25.000]  屬靈的前輩在幫助
[00:28:25.000 --> 00:28:26.000]  我們除了在聖經當中
[00:28:26.000 --> 00:28:29.000]  可以讀到很多偉人的故事
[00:28:29.000 --> 00:28:30.000]  同樣在我們身邊
[00:28:30.000 --> 00:28:32.000]  也可以有很多的見證人
[00:28:32.000 --> 00:28:39.000]  來見證耶穌的真實可奇妙
[00:28:39.000 --> 00:28:41.000]  就像你們所知道的一樣
[00:28:41.000 --> 00:28:43.000]  對於傳道的牧師來說
[00:28:43.000 --> 00:28:45.000]  聲音是非常重要的
[00:28:45.000 --> 00:28:47.000]  如果聲音沒了
[00:28:47.000 --> 00:28:50.000]  他的工作可能就停了一大半
[00:28:50.000 --> 00:28:55.000]  德州有個牧師叫Miller牧師
[00:28:55.000 --> 00:28:59.000]  有一次他因為病毒入侵
[00:28:59.000 --> 00:29:02.000]  他的聲帶的神經組織
[00:29:02.000 --> 00:29:05.000]  他失去了聲音
[00:29:05.000 --> 00:29:07.000]  這是一個非常不尋常的事情
[00:29:07.000 --> 00:29:08.000]  為什麼這樣說呢
[00:29:08.000 --> 00:29:10.000]  因為他用了三年的時間
[00:29:10.000 --> 00:29:12.000]  找了兩百位的醫生
[00:29:12.000 --> 00:29:14.000]  其中有六十多位是專科醫生
[00:29:14.000 --> 00:29:16.000]  去診斷他的病
[00:29:16.000 --> 00:29:18.000]  結果都沒有好轉
[00:29:18.000 --> 00:29:20.000]  結論只是很簡單
[00:29:20.000 --> 00:29:23.000]  他得了一個非常非常嚴重的咽喉炎
[00:29:23.000 --> 00:29:25.000]  但是沒法治
[00:29:25.000 --> 00:29:27.000]  他感覺就常常有人
[00:29:27.000 --> 00:29:30.000]  掐著他的喉嚨一樣
[00:29:30.000 --> 00:29:31.000]  他說話說出來了
[00:29:31.000 --> 00:29:34.000]  但是別人聽不清楚
[00:29:34.000 --> 00:29:37.000]  在生病後一年的時間
[00:29:37.000 --> 00:29:40.000]  他自願離開他做牧師的這個職位
[00:29:40.000 --> 00:29:44.000]  搬到另外一個城市休斯頓去居住
[00:29:44.000 --> 00:29:46.000]  因為沒有很好的聲音
[00:29:46.000 --> 00:29:48.000]  他不能做牧師
[00:29:48.000 --> 00:29:50.000]  要找另外的工作
[00:29:50.000 --> 00:29:51.000]  他和太太在一個
[00:29:51.000 --> 00:29:55.000]  靜信會的教會裡面聚會
[00:29:55.000 --> 00:30:01.000]  有一天教會的主日學老師突然病了
[00:30:01.000 --> 00:30:05.000]  教會就邀請他代理主日學的課程
[00:30:05.000 --> 00:30:07.000]  他開始的時候不太願意
[00:30:07.000 --> 00:30:09.000]  他因為覺得沒有人願意聽到
[00:30:09.000 --> 00:30:12.000]  他這樣的一個沙啞的聲音
[00:30:12.000 --> 00:30:14.000]  聽不清楚的聲音
[00:30:14.000 --> 00:30:15.000]  教會就為了他
[00:30:15.000 --> 00:30:18.000]  裝了一個比較特別的麥克風
[00:30:18.000 --> 00:30:20.000]  讓弟兄姊妹可以稍微好一點的
[00:30:20.000 --> 00:30:22.000]  聽到他的聲音
[00:30:22.000 --> 00:30:24.000]  所以他最後答應了
[00:30:24.000 --> 00:30:27.000]  來教這門主日學
[00:30:27.000 --> 00:30:29.000]  按照他們教會的順序
[00:30:29.000 --> 00:30:33.000]  剛好那天講的經文是詩篇103篇
[00:30:33.000 --> 00:30:36.000]  裡面其中有一個經文講到
[00:30:36.000 --> 00:30:39.000]  他救贖你的性命脫離死亡
[00:30:39.000 --> 00:30:43.000]  慈愛和憐憫做你的冠冕
[00:30:43.000 --> 00:30:45.000]  我們聽一下
[00:30:45.000 --> 00:30:49.000]  他當時他教這個主日學的時候
[00:30:49.000 --> 00:30:52.000]  所錄的一個錄音
[00:30:52.000 --> 00:30:55.000]  看看到底發生了一件什麼事情
[00:31:09.000 --> 00:31:10.000]  Now you have to be careful
[00:31:10.000 --> 00:31:12.000]  on how you do this
[00:31:12.000 --> 00:31:13.000]  Because there are folks
[00:31:13.000 --> 00:31:15.000]  who carry things to an excess
[00:31:15.000 --> 00:31:17.000]  and it becomes a show
[00:31:17.000 --> 00:31:18.000]  and God has never intended
[00:31:18.000 --> 00:31:20.000]  that that be what it is
[00:31:20.000 --> 00:31:23.000]  God heals in His sovereign will
[00:31:23.000 --> 00:31:25.000]  I don't know why
[00:31:25.000 --> 00:31:28.000]  God does things that He does
[00:31:28.000 --> 00:31:31.000]  but I know that He does
[00:31:31.000 --> 00:31:33.000]  and the only thing He requires of me
[00:31:33.000 --> 00:31:36.000]  is to allow Him to be God
[00:31:36.000 --> 00:31:38.000]  and me to be me
[00:31:38.000 --> 00:31:40.000]  and let it be
[00:31:40.000 --> 00:31:41.000]  To say that
[00:31:41.000 --> 00:31:43.000]  every single person
[00:31:43.000 --> 00:31:45.000]  will always be healed
[00:31:45.000 --> 00:31:48.000]  because Jesus died on the cross
[00:31:48.000 --> 00:31:50.000]  is a misinterpretation of scripture
[00:31:50.000 --> 00:31:51.000]  not true
[00:31:51.000 --> 00:31:52.000]  won't work
[00:31:52.000 --> 00:31:55.000]  Isaiah 53 doesn't talk about physical healing
[00:31:55.000 --> 00:31:56.000]  I'm sorry
[00:31:56.000 --> 00:31:58.000]  that's just not the context
[00:31:58.000 --> 00:32:00.000]  and to impress that there
[00:32:00.000 --> 00:32:03.000]  causes a misinterpretation of scripture
[00:32:03.000 --> 00:32:05.000]  that's wrong
[00:32:05.000 --> 00:32:06.000]  on the other hand
[00:32:06.000 --> 00:32:08.000]  to say that since we don't have anything
[00:32:08.000 --> 00:32:09.000]  after the book of Acts
[00:32:09.000 --> 00:32:11.000]  that miracles ended at the book of Acts
[00:32:11.000 --> 00:32:13.000]  and they never happen again
[00:32:13.000 --> 00:32:15.000]  is equally as wrong
[00:32:15.000 --> 00:32:17.000]  because you have put God in a box both ways
[00:32:17.000 --> 00:32:19.000]  and He doesn't want to be in the box
[00:32:19.000 --> 00:32:21.000]  So the psalmist says
[00:32:21.000 --> 00:32:22.000]  I'm excited
[00:32:22.000 --> 00:32:24.000]  bless the Lord oh my soul
[00:32:24.000 --> 00:32:25.000]  one of His benefits is
[00:32:25.000 --> 00:32:29.000]  He heals all of my diseases
[00:32:29.000 --> 00:32:31.000]  and in verse 4 He says
[00:32:31.000 --> 00:32:35.000]  and He redeems my life from the pit
[00:32:35.000 --> 00:32:38.000]  Now I like that verse just a whole lot
[00:32:38.000 --> 00:32:41.000]  I have had and you have had
[00:32:41.000 --> 00:32:48.000]  in times past pit experiences
[00:32:48.000 --> 00:32:51.000]  We've both had
[00:32:51.000 --> 00:32:54.000]  We've all had times when
[00:32:54.000 --> 00:32:57.000]  our life seemed to be in a pit
[00:32:57.000 --> 00:33:03.000]  in a grave
[00:33:03.000 --> 00:33:06.000]  And we didn't have an answer
[00:33:06.000 --> 00:33:20.000]  for the pit we find ourselves in
[00:33:20.000 --> 00:33:27.000]  And I don't understand this right now
[00:33:27.000 --> 00:33:40.000]  I'm a bit overwhelmed at the moment
[00:33:40.000 --> 00:34:04.000]  I'm not quite sure what to say or do
[00:34:04.000 --> 00:34:22.000]  Sounds funny to say at a loss for words
[00:34:22.000 --> 00:34:28.000]  Thank you Lord
[00:34:28.000 --> 00:34:33.000]  He redeems my life from the pit
[00:34:33.000 --> 00:34:38.000]  And crowns me with love and compassion
[00:34:38.000 --> 00:34:42.000]  He satisfies my desires with good things
[00:34:42.000 --> 00:34:47.000]  So that my youth is renewed like eagles
[00:34:47.000 --> 00:34:49.000]  The Lord works righteousness
[00:34:49.000 --> 00:34:53.000]  And justice for all the oppressed
[00:34:53.000 --> 00:34:56.000]  The Lord is compassionate and gracious
[00:34:56.000 --> 00:34:59.000]  The Lord is slow to anger
[00:34:59.000 --> 00:35:02.000]  The Lord is abounding in love
[00:35:02.000 --> 00:35:03.000]  The Lord will not accuse
[00:35:03.000 --> 00:35:06.000]  Nor will He harbor His anger forever
[00:35:06.000 --> 00:35:08.000]  He does not treat us as our sins deserve
[00:35:08.000 --> 00:35:10.000]  That's mercy
[00:35:10.000 --> 00:35:12.000]  Or repay us according to our iniquities
[00:35:12.000 --> 00:35:16.000]  That's mercy
[00:35:16.000 --> 00:35:21.000]  For as high as the heavens are above the earth
[00:35:21.000 --> 00:35:26.000]  So great is His love for those who fear Him
[00:35:26.000 --> 00:35:28.000]  As far as the east is from the west
[00:35:28.000 --> 00:35:34.000]  So far as He removed our transgressions from us
[00:35:34.000 --> 00:35:35.000]  謝謝
[00:35:35.000 --> 00:35:37.000]  大家知道發生什麼事情嗎
[00:35:37.000 --> 00:35:40.000]  這是真人真事
[00:35:40.000 --> 00:35:43.000]  三年沒了聲音 瞎啞
[00:35:43.000 --> 00:35:47.000]  神在他再次的教導的時候
[00:35:47.000 --> 00:35:49.000]  醫治了他
[00:35:49.000 --> 00:35:53.000]  神很奇妙 基督很特別
[00:35:53.000 --> 00:35:54.000]  就在那個時候
[00:35:54.000 --> 00:35:56.000]  醫治了米勒牧師
[00:35:56.000 --> 00:35:58.000]  後來他回到了教會服事
[00:35:58.000 --> 00:35:59.000]  還到不同的地方
[00:35:59.000 --> 00:36:00.000]  繼續的見證神
[00:36:00.000 --> 00:36:01.000]  如果大家可以在網絡上面
[00:36:01.000 --> 00:36:05.000]  找到他很多很多相關的見證
[00:36:05.000 --> 00:36:07.000]  在這個經歷當中
[00:36:07.000 --> 00:36:10.000]  基督讓米勒牧師更深的認識到
[00:36:10.000 --> 00:36:13.000]  基督和他復活的大能
[00:36:13.000 --> 00:36:15.000]  同樣 他的這樣的一個經歷
[00:36:15.000 --> 00:36:17.000]  也激勵著我們
[00:36:17.000 --> 00:36:20.000]  即便在困難的光景當中
[00:36:20.000 --> 00:36:22.000]  依然信靠神
[00:36:22.000 --> 00:36:25.000]  相信神的誇語是真實
[00:36:25.000 --> 00:36:26.000]  這樣我們就可以效法
[00:36:26.000 --> 00:36:28.000]  這些屬靈的榜樣
[00:36:28.000 --> 00:36:30.000]  以至於我們可以更好的奔跑
[00:36:30.000 --> 00:36:33.000]  這個信仰的路程
[00:36:33.000 --> 00:36:37.000]  生命以至於變得更加的成熟
[00:36:37.000 --> 00:36:39.000]  今天有三方面的學習
[00:36:39.000 --> 00:36:40.000]  我們要忘記背後
[00:36:40.000 --> 00:36:45.000]  擺脫過去 闊容 闊慾的束縛
[00:36:45.000 --> 00:36:47.000]  努力面前 竭力追求
[00:36:47.000 --> 00:36:51.000]  更深認識基督和他復活的大能
[00:36:51.000 --> 00:36:53.000]  我們同樣可以效法前人的榜樣
[00:36:53.000 --> 00:36:57.000]  追求成熟的生命
[00:36:57.000 --> 00:36:58.000]  在新的一年
[00:36:58.000 --> 00:37:01.000]  我們如果要重新勵志
[00:37:01.000 --> 00:37:03.000]  希望這個變成我們的勵志
[00:37:03.000 --> 00:37:05.000]  就是我們剛才背的那句是
[00:37:05.000 --> 00:37:09.000]  忘記背後 努力面前
[00:37:09.000 --> 00:37:12.000]  向著標竿馳跑
[00:37:12.000 --> 00:37:14.000]  我們把這個獻成給主
[00:37:14.000 --> 00:37:16.000]  相信神會越拉
[00:37:16.000 --> 00:37:18.000]  我們可以向主耶穌禱告
[00:37:18.000 --> 00:37:21.000]  主啊 我在新的一年的開始
[00:37:21.000 --> 00:37:24.000]  我願意把一生都交給你
[00:37:24.000 --> 00:37:27.000]  讓我可以忘記背後 努力面前
[00:37:27.000 --> 00:37:29.000]  向著標竿馳跑
[00:37:29.000 --> 00:37:32.000]  讓我今年可以往以往不一樣
[00:37:32.000 --> 00:37:34.000]  讓我可以在今年
[00:37:34.000 --> 00:37:37.000]  在往後的日子可以更深的認識你
[00:37:37.000 --> 00:37:40.000]  和你復活的大能
[00:37:40.000 --> 00:37:42.000]  奔跑雖然不容易
[00:37:42.000 --> 00:37:45.000]  但是你的恩典夠我們用
[00:37:45.000 --> 00:37:49.000]  有一首詩歌叫做奔跑不放棄
[00:37:49.000 --> 00:37:51.000]  我很喜歡裡面的歌詞
[00:37:51.000 --> 00:37:52.000]  裡面說到
[00:37:52.000 --> 00:37:55.000]  每個狂風暴雨裡
[00:37:55.000 --> 00:37:58.000]  你的同在在哪裡
[00:37:58.000 --> 00:38:00.000]  每個難處低谷裡
[00:38:00.000 --> 00:38:02.000]  你的恩典在哪裡
[00:38:02.000 --> 00:38:04.000]  每個傷心失望裡
[00:38:04.000 --> 00:38:07.000]  你愛 我愛到底
[00:38:07.000 --> 00:38:09.000]  在你的愛的光中
[00:38:09.000 --> 00:38:11.000]  我得著能力
[00:38:11.000 --> 00:38:13.000]  最後一句
[00:38:13.000 --> 00:38:15.000]  在這愛的路程裡面
[00:38:15.000 --> 00:38:17.000]  我奔跑不放棄
