
[00:00:00.000 --> 00:00:03.080]  各位早晨 今天很開心的來
[00:19:16.300 --> 00:19:20.500]  其實很多人都懷疑一個問題
[00:19:20.500 --> 00:19:22.540]  上帝醫不醫
[00:19:22.540 --> 00:19:25.020]  上帝怎樣醫
[00:19:25.020 --> 00:19:26.980]  以及上帝會不會不醫
[00:19:26.980 --> 00:19:28.300]  想這些
[00:19:28.300 --> 00:19:31.340]  我說如果這三件事你都不想
[00:19:31.340 --> 00:19:33.420]  你覺得上帝的主權
[00:19:33.420 --> 00:19:36.500]  就決定了你的女兒
[00:19:36.500 --> 00:19:38.420]  活在世界多久
[00:19:38.420 --> 00:19:39.460]  你就告訴上帝
[00:19:39.460 --> 00:19:41.380]  我相信你這件事
[00:19:41.380 --> 00:19:43.260]  你拿主意
[00:19:43.260 --> 00:19:45.660]  那他會反映對你的信心
[00:19:45.660 --> 00:19:48.420]  因為人非有信 得不到上帝的喜悅
[00:19:48.420 --> 00:19:51.460]  你有這個信心 上帝會很喜悅你
[00:19:51.460 --> 00:19:53.540]  他喜悅你 他會用喜悅你的方式
[00:19:53.540 --> 00:19:55.380]  來決定你的事 繼續怎樣做下去
[00:19:55.380 --> 00:19:57.980]  你放心吧
[00:19:57.980 --> 00:19:59.740]  其實這個東西好像很抽象
[00:19:59.740 --> 00:20:02.620]  其實一點都不抽象
[00:20:02.620 --> 00:20:08.500]  你想想病是不是要醫呢
[00:20:08.500 --> 00:20:10.660]  病是不是要醫呢
[00:20:10.660 --> 00:20:16.980]  你為甚麼這個病醫得很困難
[00:20:16.980 --> 00:20:17.980]  我們會怎樣呢
[00:20:17.980 --> 00:20:19.780]  我們要動搖
[00:20:19.780 --> 00:20:21.780]  聖經有個字叫喪膽
[00:20:21.780 --> 00:20:24.980]  嚇得膽子都跳出來
[00:20:24.980 --> 00:20:26.460]  但如果你很穩定
[00:20:26.460 --> 00:20:29.660]  你說我活多久
[00:20:29.660 --> 00:20:31.620]  這是上帝給我的
[00:20:31.620 --> 00:20:33.300]  多謝
[00:20:33.300 --> 00:20:35.820]  我活下去 好
[00:20:35.820 --> 00:20:37.060]  我活不下去
[00:20:37.060 --> 00:20:38.340]  可能有個好的原因
[00:20:38.340 --> 00:20:40.580]  不過不知道是甚麼原因
[00:20:40.580 --> 00:20:43.900]  所以我相信甚麼都好的
[00:20:43.900 --> 00:20:45.660]  你就放鬆了
[00:20:45.660 --> 00:20:50.580]  即是這個病控制你的能力已經沒有了
[00:20:50.580 --> 00:20:52.300]  真的可以沒有的
[00:20:52.300 --> 00:20:54.220]  我舉個例子給你聽
[00:20:54.220 --> 00:20:59.220]  我試過我太太有一次覆診
[00:20:59.220 --> 00:21:04.340]  覆診就是吃Tasifa吃不飽之前
[00:21:04.340 --> 00:21:07.780]  Tasifa對我們來說是一個很大的沉重的壓力
[00:21:07.780 --> 00:21:09.820]  700元一粒
[00:21:09.820 --> 00:21:11.900]  我懂精神科
[00:21:11.900 --> 00:21:16.700]  所以我老友幫我大量入科
[00:21:16.700 --> 00:21:20.020]  多少有折扣
[00:21:20.020 --> 00:21:22.420]  買過萬有折扣
[00:21:22.420 --> 00:21:24.020]  買十萬有折扣
[00:21:24.020 --> 00:21:26.540]  我買十萬就這樣
[00:21:26.540 --> 00:21:31.380]  如果十萬Tasifa原來這個袋可以放得下這麼小
[00:21:31.380 --> 00:21:32.820]  真是可怕
[00:21:32.820 --> 00:21:35.300]  這樣十萬袋下去
[00:21:35.300 --> 00:21:37.820]  叫我拿藥
[00:21:37.820 --> 00:21:40.420]  我都這樣按著回家
[00:21:40.420 --> 00:21:42.980]  我怕滑下來
[00:21:42.980 --> 00:21:47.060]  我想都省了一萬多二萬元左右
[00:21:47.060 --> 00:21:49.460]  這個醫生都很不值得
[00:21:49.460 --> 00:21:51.780]  他用診所的方式幫我買
[00:21:51.780 --> 00:21:53.420]  買了之後
[00:21:53.420 --> 00:21:56.140]  第二天看腫瘤科醫生
[00:21:56.140 --> 00:21:58.500]  腫瘤醫生就告訴我太太
[00:21:58.500 --> 00:22:01.340]  你復發了 不能吃Tasifa
[00:22:01.340 --> 00:22:07.900]  你猜我和我太太的反應是怎樣的呢
[00:22:07.900 --> 00:22:09.980]  是笑的
[00:22:09.980 --> 00:22:12.660]  兩夫妻是不是傻了
[00:22:12.660 --> 00:22:14.420]  笑的
[00:22:14.420 --> 00:22:17.860]  我太太說哈哈
[00:22:17.860 --> 00:22:20.140]  我就捉住我太太的手笑
[00:22:20.140 --> 00:22:22.900]  為什麼笑呢
[00:22:22.900 --> 00:22:26.380]  就因為買Tasifa那天
[00:22:26.380 --> 00:22:28.740]  上一天在公理堂
[00:22:28.740 --> 00:22:32.860]  我和我太太講一個福音午餐聚會
[00:22:32.860 --> 00:22:35.860]  講的聚會有一個女士
[00:22:35.860 --> 00:22:37.060]  我媽媽都認得她
[00:22:37.060 --> 00:22:39.620]  我想我不知道她叫什麼名字
[00:22:39.620 --> 00:22:42.020]  走過來給我一個信封
[00:22:42.020 --> 00:22:44.420]  就說我不記了
[00:22:44.420 --> 00:22:47.300]  送給你太太買藥的
[00:22:47.300 --> 00:22:49.060]  我說不好意思
[00:22:49.060 --> 00:22:53.140]  一打開支票十萬元
[00:22:53.140 --> 00:22:54.620]  十萬元
[00:22:54.620 --> 00:22:56.340]  我太太說不要得人家的
[00:22:56.340 --> 00:23:01.580]  三不識七 她的簽名也是三不識七
[00:23:01.580 --> 00:23:04.340]  我說那你先收著吧
[00:23:04.340 --> 00:23:07.740]  或者你收去留念吧
[00:23:07.740 --> 00:23:09.380]  就是這樣
[00:23:09.380 --> 00:23:11.340]  最好的那句說話就不是十萬元
[00:23:11.340 --> 00:23:13.340]  是我不記了
[00:23:13.340 --> 00:23:15.620]  這封信我不記了
[00:23:15.620 --> 00:23:18.220]  所以我就早了一天
[00:23:18.220 --> 00:23:20.180]  知道了沒得救了
[00:23:20.180 --> 00:23:21.660]  Tasifa吃不了了
[00:23:21.660 --> 00:23:24.700]  早了一天
[00:23:24.700 --> 00:23:26.300]  如果遲了呢
[00:23:26.300 --> 00:23:28.700]  一天後才收到這封信
[00:23:28.700 --> 00:23:30.300]  還寄到我辦公室
[00:23:30.300 --> 00:23:34.460]  我那兩年照顧我太太就不上班了
[00:23:34.460 --> 00:23:37.140]  我太太可能已經很傷心
[00:23:37.140 --> 00:23:39.420]  又沒得治療
[00:23:39.420 --> 00:23:40.380]  又孤寒
[00:23:40.380 --> 00:23:42.540]  又虧了十萬元
[00:23:42.540 --> 00:23:46.540]  藥用來煮的 真是沒用的
[00:23:46.540 --> 00:23:49.060]  感覺更傷
[00:23:49.060 --> 00:23:50.900]  但如果早了一天知道
[00:23:50.900 --> 00:23:52.860]  我太太就說什麼呢
[00:23:52.860 --> 00:23:55.260]  上帝一早知道我死孤寒
[00:23:55.260 --> 00:23:58.380]  受不了 又復發 又虧了十萬元
[00:23:58.380 --> 00:24:00.860]  所以找個人來幫我結了數
[00:24:00.860 --> 00:24:02.380]  讓我放心
[00:24:02.380 --> 00:24:03.940]  我不止放心
[00:24:03.940 --> 00:24:08.220]  還叫你以後有什麼事上帝一早知會你
[00:24:08.220 --> 00:24:09.860]  幫你先搞定
[00:24:09.860 --> 00:24:10.860]  她說是呀
[00:24:10.860 --> 00:24:13.020]  這樣更開心
[00:24:13.020 --> 00:24:16.740]  所以我和我太太離開醫生的房間走出去
[00:24:16.740 --> 00:24:18.380]  兩個人笑
[00:24:18.380 --> 00:24:20.260]  外面的人以為
[00:24:20.260 --> 00:24:21.940]  嘩 這麼好
[00:24:21.940 --> 00:24:25.100]  胰臟癌治好了
[00:24:25.100 --> 00:24:26.620]  當然我們沒有回答她
[00:24:26.620 --> 00:24:33.780]  兩個人回家買了西餅慶祝
[00:24:33.780 --> 00:24:36.300]  和我住的那個婦人
[00:24:36.300 --> 00:24:38.140]  是我的教友
[00:24:38.140 --> 00:24:39.940]  煮了粥
[00:24:39.940 --> 00:24:41.980]  問我們為什麼要加料
[00:24:41.980 --> 00:24:43.940]  我們說因為好吃
[00:24:43.940 --> 00:24:45.340]  接著她也說
[00:24:45.340 --> 00:24:47.180]  醫生說你治好了
[00:24:47.180 --> 00:24:50.020]  我們說吃吧 吃完再說
[00:24:50.020 --> 00:24:51.180]  吃完之後她說
[00:24:51.180 --> 00:24:52.300]  怎麼樣 怎麼樣好呢
[00:24:52.300 --> 00:24:53.300]  我說復發了
[00:24:53.300 --> 00:24:54.620]  嘩
[00:24:54.620 --> 00:24:56.700]  嚇得那個女人立刻彈起來
[00:24:56.700 --> 00:24:59.020]  說你們兩個瘋了嗎
[00:24:59.020 --> 00:25:01.500]  復發了去慶祝買個餅
[00:25:01.500 --> 00:25:03.220]  這就是不同的地方
[00:25:03.220 --> 00:25:05.220]  這就是不同的地方
[00:25:05.220 --> 00:25:08.660]  就是當你發現到主權
[00:25:08.660 --> 00:25:10.740]  你放鬆了之後
[00:25:10.740 --> 00:25:13.900]  你知道是誰要你有這個病
[00:25:13.900 --> 00:25:17.020]  又是誰要你用這個病來生存
[00:25:17.020 --> 00:25:19.700]  要你在這個病裡面經歷人生
[00:25:19.700 --> 00:25:21.340]  你知道是誰
[00:25:21.340 --> 00:25:22.420]  那你放鬆了
[00:25:22.420 --> 00:25:24.180]  因為劇本
[00:25:24.180 --> 00:25:25.700]  我是拍戲的
[00:25:25.700 --> 00:25:27.660]  我怎麼知道下一集是什麼
[00:25:27.660 --> 00:25:30.060]  你放鬆我就拍戲
[00:25:30.060 --> 00:25:31.340]  所以我太太經常說
[00:25:31.340 --> 00:25:33.100]  又拍下一集了
[00:25:33.100 --> 00:25:33.980]  就拍吧
[00:25:33.980 --> 00:25:36.420]  還在做End call
[00:25:36.420 --> 00:25:37.820]  所以生命就是這樣
[00:25:37.820 --> 00:25:39.900]  所以我太太
[00:25:39.900 --> 00:25:42.620]  第一次斷症醫生就說
[00:25:42.620 --> 00:25:45.340]  嘩 你每年身體檢查
[00:25:45.340 --> 00:25:46.340]  這麼離譜
[00:25:46.340 --> 00:25:49.260]  檢查了十年
[00:25:49.260 --> 00:25:51.580]  怎麼知道一照後腹腔
[00:25:51.580 --> 00:25:53.820]  原來胰臟癌已經存在
[00:25:53.820 --> 00:25:55.900]  超過十年
[00:25:55.900 --> 00:25:58.380]  證明你們不要去想身體檢查
[00:25:58.380 --> 00:26:00.140]  看不到胰臟癌的
[00:26:00.140 --> 00:26:01.100]  看不到的
[00:26:01.100 --> 00:26:03.980]  直到你誤診肝炎
[00:26:03.980 --> 00:26:05.020]  還沒退黃
[00:26:05.020 --> 00:26:06.140]  一直沒有退黃
[00:26:06.140 --> 00:26:08.020]  才知道原來是另一種東西
[00:26:08.020 --> 00:26:09.460]  叫做胰臟癌
[00:26:09.460 --> 00:26:12.260]  肝膽炎都黏在一起
[00:26:12.260 --> 00:26:13.820]  所以那一刻
[00:26:13.820 --> 00:26:14.540]  我們明白
[00:26:14.540 --> 00:26:16.420]  醫生就說十分之一的機會
[00:26:16.420 --> 00:26:18.580]  其實十分之一是
[00:26:18.580 --> 00:26:20.900]  給到很盡的
[00:26:20.900 --> 00:26:21.940]  我太太是護士
[00:26:21.940 --> 00:26:23.140]  馬上跟醫生說
[00:26:23.140 --> 00:26:26.100]  你打折頭還是怎樣
[00:26:26.100 --> 00:26:26.940]  醫生就說
[00:26:26.940 --> 00:26:29.740]  你相信我的刀
[00:26:29.740 --> 00:26:32.580]  真的有十分之一的
[00:26:32.580 --> 00:26:35.180]  我太太刨書
[00:26:35.180 --> 00:26:39.180]  應該什麼血液循環都擴散到全身
[00:26:39.180 --> 00:26:41.060]  黏在大動脈
[00:26:41.060 --> 00:26:42.540]  怎麼劏呢
[00:26:42.540 --> 00:26:44.700]  一開一刀大動脈
[00:26:44.700 --> 00:26:47.060]  必定流血不止死
[00:26:47.060 --> 00:26:48.620]  她說十分之一
[00:26:48.620 --> 00:26:52.100]  其實是一個很大膽的樂觀
[00:26:52.100 --> 00:26:56.780]  我太太說上帝既然叫我看這個醫生
[00:26:56.780 --> 00:26:58.500]  我就做完這個症
[00:26:58.500 --> 00:27:00.420]  盡我的責任
[00:27:00.420 --> 00:27:01.740]  所以那一刻
[00:27:01.740 --> 00:27:04.460]  我們兩個又慶祝
[00:27:04.460 --> 00:27:05.940]  走出街吃完飯
[00:27:05.940 --> 00:27:07.060]  就睡覺
[00:27:07.060 --> 00:27:08.540]  一睡到第二天
[00:27:08.540 --> 00:27:11.820]  收拾行李就進醫院
[00:27:11.820 --> 00:27:14.780]  其實我看到這個經驗
[00:27:14.780 --> 00:27:18.100]  其實我一點都不是害怕和不害怕的分別
[00:27:18.100 --> 00:27:20.300]  而是我看主權在哪裡
[00:27:20.300 --> 00:27:22.420]  就是說這套戲
[00:27:22.420 --> 00:27:25.300]  給我兩夫妻來拍
[00:27:25.300 --> 00:27:26.980]  就做下去
[00:27:26.980 --> 00:27:28.860]  都不知道下一集寫什麼
[00:27:28.860 --> 00:27:30.300]  真的不知道
[00:27:30.300 --> 00:27:32.380]  不過做好演員角色
[00:27:32.380 --> 00:27:34.300]  希望賣座一點
[00:27:34.300 --> 00:27:35.780]  希望拍好一點
[00:27:35.780 --> 00:27:38.580]  所以入戲一點
[00:27:38.580 --> 00:27:41.340]  每一集就有下一集
[00:27:41.340 --> 00:27:44.220]  所以生拖縮講半年命
[00:27:44.220 --> 00:27:50.340]  感謝上帝遲了十八個月
[00:27:50.340 --> 00:27:53.380]  其實十八個月是很長的歷程
[00:27:53.380 --> 00:27:55.420]  因為經過大半的日子
[00:27:55.420 --> 00:27:57.300]  都不用看醫生
[00:27:57.300 --> 00:27:58.780]  沒有復發
[00:27:58.780 --> 00:28:00.420]  所以我們做了很多事
[00:28:00.420 --> 00:28:04.100]  我太太學了超過24個興趣
[00:28:04.100 --> 00:28:05.900]  24個
[00:28:05.900 --> 00:28:08.700]  最厲害那一下就是韻律榮
[00:28:08.700 --> 00:28:11.260]  韻律榮在將軍澳的泳池
[00:28:11.260 --> 00:28:14.460]  潛到底下跳舞
[00:28:14.460 --> 00:28:16.460]  很厲害
[00:28:16.460 --> 00:28:21.180]  搞到我破產的活動就是Basketball
[00:28:21.180 --> 00:28:24.060]  一個國家隊的教練教他打
[00:28:24.060 --> 00:28:26.300]  打到用發球機啪啪啪
[00:28:26.300 --> 00:28:30.180]  在那裡計算每一球是五毛錢
[00:28:30.180 --> 00:28:33.420]  其實很厲害傾家蕩產
[00:28:33.420 --> 00:28:36.980]  我太太立志要做一個最好的Basketball球手
[00:28:36.980 --> 00:28:38.500]  不是比賽
[00:28:38.500 --> 00:28:40.900]  是和我媽打
[00:28:40.900 --> 00:28:42.740]  因為我媽老人癡呆
[00:28:42.740 --> 00:28:45.500]  所以我太太每一下落板
[00:28:45.500 --> 00:28:47.060]  一定是打中她的板
[00:28:47.060 --> 00:28:48.900]  反彈過來
[00:28:48.900 --> 00:28:51.620]  我媽以為自己贏我太太
[00:28:51.620 --> 00:28:53.900]  所以打到出神入化
[00:28:53.900 --> 00:28:56.900]  所以我以前都開西波很厲害
[00:28:56.900 --> 00:28:59.980]  但我太太一不排檔我就輸
[00:28:59.980 --> 00:29:02.740]  所以我覺得她真的很厲害
[00:29:02.740 --> 00:29:05.900]  你想想當一個人決心
[00:29:05.900 --> 00:29:08.140]  還有命多一天
[00:29:08.140 --> 00:29:09.900]  就做好那天的角色
[00:29:09.900 --> 00:29:11.620]  很厲害
[00:29:11.620 --> 00:29:14.980]  那天的快樂程度是很想起床
[00:29:14.980 --> 00:29:18.740]  一看到陽光在窗邊一閃進來
[00:29:18.740 --> 00:29:20.460]  就說起床
[00:29:20.460 --> 00:29:23.740]  意思就是不要浪費今天
[00:29:23.740 --> 00:29:25.940]  今天要學什麼
[00:29:25.940 --> 00:29:27.700]  接著她說學圍棋
[00:29:27.700 --> 00:29:30.260]  我說你玩我一份
[00:29:30.260 --> 00:29:31.780]  我用腦的
[00:29:31.780 --> 00:29:33.700]  我說你有病用腦
[00:29:33.700 --> 00:29:34.900]  行不行
[00:29:34.900 --> 00:29:37.060]  她說最重要這件事
[00:29:37.060 --> 00:29:39.140]  死都死得有智慧一點
[00:29:39.140 --> 00:29:41.140]  我說給你這麼多想法
[00:29:41.140 --> 00:29:43.140]  她捉圍棋捉得很好
[00:29:43.140 --> 00:29:45.500]  另外羽毛球也好
[00:29:45.500 --> 00:29:47.740]  羽毛球也是每一下都打中我的板
[00:29:47.740 --> 00:29:48.860]  打過來
[00:29:48.860 --> 00:29:51.060]  所以我媽很感謝我太太
[00:29:51.060 --> 00:29:54.860]  我媽到今天老人痴呆了十週年
[00:29:54.860 --> 00:29:57.060]  是沒有退化過
[00:29:57.060 --> 00:30:02.900]  我媽還會說血壓最好120 80左右
[00:30:02.900 --> 00:30:05.380]  因為我媽是護士
[00:30:05.380 --> 00:30:06.980]  我昨晚探望她
[00:30:06.980 --> 00:30:08.780]  我說你聽什麼歌
[00:30:08.780 --> 00:30:10.980]  她說這些歌是人人都懂的
[00:30:10.980 --> 00:30:13.220]  因為她聽都不像剛才聽過
[00:30:13.220 --> 00:30:15.100]  因為她有退化症
[00:30:15.100 --> 00:30:16.380]  我問為什麼你聽歌
[00:30:16.380 --> 00:30:18.020]  我媽回答得很詼諧
[00:30:18.020 --> 00:30:20.700]  聽歌可以幫助消化
[00:30:20.700 --> 00:30:22.500]  我說是嗎
[00:30:22.500 --> 00:30:26.860]  所以看到她是一個很開心的女人
[00:30:26.860 --> 00:30:28.940]  包括她不知道她老公死了
[00:30:28.940 --> 00:30:30.860]  我太太死了 她不知道的
[00:30:30.860 --> 00:30:32.180]  所以對她來說
[00:30:32.180 --> 00:30:33.300]  她快樂得不得了
[00:30:33.300 --> 00:30:35.020]  每天見到我就說
[00:30:35.020 --> 00:30:38.380]  怎麼知道我住這裡
[00:30:38.380 --> 00:30:39.620]  所以我去美國
[00:30:39.620 --> 00:30:42.620]  我去了三年 去了十個城市
[00:30:42.620 --> 00:30:44.300]  我每次去一個星期至兩次
[00:30:44.300 --> 00:30:46.460]  我去得很安樂
[00:30:46.460 --> 00:30:49.620]  因為她住在一個很安全的老人院裡面
[00:30:49.620 --> 00:30:51.940]  還有她不知道我去了哪裡
[00:30:51.940 --> 00:30:54.540]  我每次回來都說我美國回來
[00:30:54.540 --> 00:30:56.380]  她說幸好你沒有買機票
[00:30:56.380 --> 00:30:58.300]  這麼遠都沒有遇到我
[00:30:58.300 --> 00:31:00.500]  所以每次她都沒有罵我走了
[00:31:00.500 --> 00:31:01.660]  這個是很開心的
[00:31:01.660 --> 00:31:03.460]  好了 我要記住一件事
[00:31:03.460 --> 00:31:07.660]  你要放下你的自信心
[00:31:07.660 --> 00:31:08.500]  你問自己
[00:31:08.500 --> 00:31:10.020]  我再信過的
[00:31:10.020 --> 00:31:11.980]  是更穩妥要信的東西
[00:31:11.980 --> 00:31:13.180]  就是上帝
[00:31:13.180 --> 00:31:15.300]  不是你自己
[00:31:15.300 --> 00:31:19.380]  好了 但是我說一個你的想法
[00:31:19.380 --> 00:31:21.740]  病最不好的地方就是
[00:31:21.740 --> 00:31:24.860]  病了之後人很挑剔的
[00:31:24.860 --> 00:31:26.140]  譬如說醫生說
[00:31:26.140 --> 00:31:30.220]  下次你去聖Teresa看
[00:31:30.220 --> 00:31:32.180]  我不過聖保祿
[00:31:32.180 --> 00:31:34.020]  我不可以過聖波
[00:31:34.020 --> 00:31:35.700]  不可以仰和
[00:31:35.700 --> 00:31:37.620]  你就會很不開心
[00:31:37.620 --> 00:31:39.420]  可能你住在香港
[00:31:39.420 --> 00:31:41.980]  或者說打針在旺角中心打
[00:31:41.980 --> 00:31:45.660]  你會覺得我的膿很長
[00:31:45.660 --> 00:31:48.940]  很難進去電梯
[00:31:48.940 --> 00:31:51.580]  你會發現你和以前不同
[00:31:51.580 --> 00:31:55.660]  以前你是很容易克服一些不方便的
[00:31:55.660 --> 00:31:58.300]  自從有了癌症之後的人
[00:31:58.300 --> 00:32:00.500]  是對於一些變了
[00:32:00.500 --> 00:32:01.580]  沒那麼方便的
[00:32:01.580 --> 00:32:03.860]  你會覺得整個世界要配合你的
[00:32:03.860 --> 00:32:07.380]  所以你的心態是很煩躁的
[00:32:07.380 --> 00:32:09.380]  例如說你吃中藥
[00:32:09.380 --> 00:32:13.300]  很出名的 東華的普慶坊
[00:32:13.300 --> 00:32:14.900]  你坐的士去普慶坊
[00:32:14.900 --> 00:32:16.540]  下午三點半
[00:32:16.540 --> 00:32:18.180]  塞車塞到瘋了
[00:32:18.180 --> 00:32:20.260]  兜搬行道 下地面都下到瘋了
[00:32:20.260 --> 00:32:22.300]  的士司機都不肯載你
[00:32:22.300 --> 00:32:24.820]  如果早上九點去旺角打針
[00:32:24.820 --> 00:32:25.980]  你八點出門
[00:32:25.980 --> 00:32:28.660]  你不可能上到的士的銅鑼灣
[00:32:28.660 --> 00:32:29.900]  但是你走到銅鑼灣
[00:32:29.900 --> 00:32:30.900]  下地鐵上去
[00:32:30.900 --> 00:32:32.420]  你的腳是很辛苦的
[00:32:32.420 --> 00:32:35.500]  因為很多人打針 腳腫腫的
[00:32:35.500 --> 00:32:39.260]  這些事情就真的要明白了
[00:32:39.260 --> 00:32:43.460]  其實這個病是將你一輩子
[00:32:43.460 --> 00:32:44.860]  集合的耐性
[00:32:44.860 --> 00:32:47.820]  由頭再訓練一次
[00:32:47.820 --> 00:32:51.060]  其實這個病最痛苦的事情就是
[00:32:51.060 --> 00:32:54.180]  是專門欺負你沒有耐性的
[00:32:54.180 --> 00:32:55.700]  你有耐性的話
[00:32:55.700 --> 00:32:57.460]  你覺得很多事情都算了
[00:32:57.460 --> 00:32:58.380]  差不多而已
[00:32:58.380 --> 00:32:59.740]  都是香港而已
[00:32:59.740 --> 00:33:01.460]  你會輕鬆很多
[00:33:01.460 --> 00:33:02.660]  如果不是的話
[00:33:02.660 --> 00:33:03.700]  你會發到很慘
[00:33:03.700 --> 00:33:06.340]  所以我覺得如果我們衙關做得好
[00:33:06.340 --> 00:33:10.300]  如果教會或者熱心基督徒願意捐錢
[00:33:10.300 --> 00:33:12.340]  應該做一個組織
[00:33:12.340 --> 00:33:18.340]  是有送病人去覆診的車的
[00:33:18.340 --> 00:33:20.380]  因為很多的士真的不載你
[00:33:20.380 --> 00:33:22.700]  早上九點的時間真的不載你
[00:33:22.700 --> 00:33:26.100]  這些很需要特別是一些人比較窮困的家庭
[00:33:26.100 --> 00:33:29.340]  最難搞的是車 怎麼去的問題
[00:33:29.340 --> 00:33:34.500]  因為你打針前一個鐘頭要驗血
[00:33:34.500 --> 00:33:37.340]  你的時間是不可以過鐘的
[00:33:37.340 --> 00:33:40.820]  否則影響了接下來可能大兜亂
[00:33:40.820 --> 00:33:42.620]  所以這個病就很緊張
[00:33:42.620 --> 00:33:43.860]  所以也有個原因
[00:33:43.860 --> 00:33:46.140]  因為緊張你的血壓就很高
[00:33:46.140 --> 00:33:50.620]  你很高很多時候是不可以做到一些化療或者打針
[00:33:50.620 --> 00:33:53.300]  所以這些事情全部都是因素來的
[00:33:53.300 --> 00:33:56.060]  很多事情都不是你做錯事
[00:33:56.060 --> 00:33:57.980]  而是那個環境的情況是這樣
[00:33:57.980 --> 00:33:59.740]  你要很明白這件事
[00:33:59.740 --> 00:34:02.540]  所以家人有沒有空陪你也是另一個問題
[00:34:02.540 --> 00:34:04.540]  所以說如果我們做癌關工作
[00:34:04.540 --> 00:34:07.740]  一定要有很多好的熱心的義工
[00:34:07.740 --> 00:34:09.100]  你先幫著頂著當
[00:34:09.100 --> 00:34:11.380]  因為可能別人的子女要謀生
[00:34:11.380 --> 00:34:13.420]  無法跟他閒日
[00:34:13.420 --> 00:34:17.180]  有沒有人陪這個病人去覆診呢
[00:34:17.180 --> 00:34:19.060]  這個很大關鍵
[00:34:19.060 --> 00:34:21.060]  否則還有一個問題
[00:34:21.060 --> 00:34:22.460]  就是遺憾的感覺
[00:34:22.460 --> 00:34:24.820]  他有小的子女
[00:34:24.820 --> 00:34:27.500]  我每次都有人臨死
[00:34:27.500 --> 00:34:29.780]  叫我繼續照顧他的子女
[00:34:29.780 --> 00:34:31.500]  我看到他的遺憾就是
[00:34:31.500 --> 00:34:32.940]  我這麼早死了
[00:34:32.940 --> 00:34:35.100]  他們兩個還在小學
[00:34:35.100 --> 00:34:36.820]  那我怎麼辦呢
[00:34:36.820 --> 00:34:39.780]  這些範圍我覺得很多事情害怕
[00:34:39.780 --> 00:34:42.540]  那個獅子傷害你
[00:34:42.540 --> 00:34:43.780]  其實你害怕的是
[00:34:43.780 --> 00:34:45.420]  一會兒發生的事情
[00:34:45.420 --> 00:34:48.380]  連累了很多身邊的家人很徬徨
[00:34:48.380 --> 00:34:50.060]  連累了他們為了我擔心
[00:34:50.060 --> 00:34:51.420]  連累了下一代不知道怎樣
[00:34:51.420 --> 00:34:53.420]  你是害怕這些事情
[00:34:53.420 --> 00:34:56.180]  如果這些事情可以有人
[00:34:56.180 --> 00:34:59.460]  熱心有愛心幫他放鬆
[00:34:59.460 --> 00:35:03.300]  其實問題沒那麼嚴重
[00:35:03.300 --> 00:35:05.980]  所以你會說真正憂慮
[00:35:05.980 --> 00:35:08.140]  可能是家人
[00:35:08.140 --> 00:35:10.020]  是家人而不是病人
[00:35:10.020 --> 00:35:12.060]  如果病人看到家人這樣
[00:35:12.060 --> 00:35:13.900]  他自己的樣子很不舒服
[00:35:13.900 --> 00:35:15.540]  連累了你們
[00:35:15.540 --> 00:35:18.180]  很多男人都有這樣的經歷
[00:35:18.180 --> 00:35:20.860]  很多男人不肯治療
[00:35:20.860 --> 00:35:26.220]  我不知道將來你有沒有事我留一些錢給你
[00:35:26.220 --> 00:35:29.580]  很多人都不想用家裡的錢
[00:35:29.580 --> 00:35:32.060]  因為怕用光了
[00:35:32.060 --> 00:35:34.140]  家裡其他人怎麼辦呢
[00:35:34.140 --> 00:35:35.860]  他寧願不治療
[00:35:35.860 --> 00:35:37.700]  有很多人一過了50歲就說
[00:35:37.700 --> 00:35:40.260]  我都吃夠活夠了
[00:35:40.260 --> 00:35:41.900]  死就死吧
[00:35:41.900 --> 00:35:45.140]  所以這些事情只是說不出的問題
[00:35:45.140 --> 00:35:46.700]  他裡面的傷口
[00:35:46.700 --> 00:35:50.340]  是每天都這樣在憂慮裡面過生活
[00:35:50.340 --> 00:35:52.340]  但我見到不同的人
[00:35:52.340 --> 00:35:54.820]  不是有錢人 是很普通的人
[00:35:54.820 --> 00:35:58.180]  我是在神學院做輔導主任
[00:35:58.180 --> 00:36:01.260]  我兩個學生是癌症的
[00:36:01.260 --> 00:36:02.540]  現在還活著
[00:36:02.540 --> 00:36:05.260]  應該是三個
[00:36:05.260 --> 00:36:08.860]  一個是後來做了神學院的社監
[00:36:08.860 --> 00:36:10.380]  他現在有孫子
[00:36:10.380 --> 00:36:13.100]  他現在帶孫子退休
[00:36:13.100 --> 00:36:17.180]  他有三次癌症復發的經驗
[00:36:17.180 --> 00:36:21.460]  另一個女同學現在都50歲了
[00:36:21.460 --> 00:36:25.660]  她的兒子剛剛在英國讀完航空回來
[00:36:25.660 --> 00:36:28.500]  他又停學了三次
[00:36:28.500 --> 00:36:32.060]  四年的課程 讀了八年
[00:36:32.060 --> 00:36:34.900]  但每一次都是這樣再回來繼續讀書
[00:36:34.900 --> 00:36:35.940]  很開心的
[00:36:35.940 --> 00:36:37.540]  今天他在做傳導人
[00:36:37.540 --> 00:36:40.100]  沒事的 他沒事的
[00:36:40.100 --> 00:36:44.580]  最厲害的神學生現在在做傳導人
[00:36:44.580 --> 00:36:47.620]  他已經照計數1200天
[00:36:47.620 --> 00:36:50.220]  他找了血癌已經1200天
