
[00:00:00.000 --> 00:00:06.820]  我認識一位中學的學生
[00:17:41.280 --> 00:17:43.840]  有些寄託
[00:17:43.840 --> 00:17:45.080]  軟化了一點
[00:17:45.080 --> 00:17:47.920]  當然我們的信仰不止是寄託
[00:17:47.920 --> 00:17:54.080]  但是這個姐妹我覺得她很有膽量
[00:17:54.080 --> 00:17:56.240]  我們傳福音其實最重要的一件事
[00:17:56.240 --> 00:17:59.520]  不是我們的福音弱小
[00:17:59.520 --> 00:18:02.080]  是我們的膽量弱小
[00:18:02.080 --> 00:18:04.880]  我們想想你不傳福音是為了什麼
[00:18:04.880 --> 00:18:08.080]  面子 我怕面懵
[00:18:08.080 --> 00:18:12.240]  還有就是講了之後不知道對方怎樣反應
[00:18:12.240 --> 00:18:15.080]  還有什麼關係都有些受影響
[00:18:15.080 --> 00:18:18.320]  我們就很害怕 不知道為什麼很害怕
[00:18:18.320 --> 00:18:24.160]  我有時候回家的時候會坐的士
[00:18:24.160 --> 00:18:25.520]  趕時間
[00:18:25.520 --> 00:18:28.520]  每次我都希望和一些的士司機傾談
[00:18:28.520 --> 00:18:30.640]  有時候出乎我意料之外
[00:18:30.640 --> 00:18:32.480]  司機很好談
[00:18:32.480 --> 00:18:37.320]  講著講著多數都說我每七個人都是信耶穌的
[00:18:37.320 --> 00:18:40.280]  你不要給別人一個這樣的眼光
[00:18:40.280 --> 00:18:42.760]  定了別人一定用福音
[00:18:42.760 --> 00:18:44.920]  其實是你自己想的
[00:18:44.920 --> 00:18:47.600]  我們的膽量在哪裡呢
[00:18:47.600 --> 00:18:49.840]  放開膽量去講
[00:18:49.840 --> 00:18:52.240]  神在這裡看著
[00:18:52.240 --> 00:18:55.840]  我記得我有時候和親人傳福音比較容易
[00:18:55.840 --> 00:18:57.840]  我們不會太過抗拒
[00:18:57.840 --> 00:19:01.000]  我記得有一次和太太一位親人傾談
[00:19:01.000 --> 00:19:04.440]  以前送了一本聖經屬靈的書
[00:19:04.440 --> 00:19:05.440]  福音的書
[00:19:05.440 --> 00:19:08.160]  我就想著可以繼續追尋下去
[00:19:08.160 --> 00:19:12.640]  我說叔叔你有沒有看過那本書
[00:19:12.640 --> 00:19:15.960]  誰知道她一轉身就離開了
[00:19:15.960 --> 00:19:19.520]  她根本不理我
[00:19:19.520 --> 00:19:21.640]  令我不知怎麼辦
[00:19:21.640 --> 00:19:23.160]  那次是一個公開的場合
[00:19:23.160 --> 00:19:26.640]  我們吃飯的場合
[00:19:26.640 --> 00:19:29.880]  那我下次再講不講呢
[00:19:29.880 --> 00:19:30.720]  當然再講了
[00:19:30.720 --> 00:19:32.960]  不過要很小心
[00:19:32.960 --> 00:19:34.000]  有一次很奇怪
[00:19:34.000 --> 00:19:35.040]  這位親人說
[00:19:35.040 --> 00:19:36.840]  Andy你做了牧師
[00:19:36.840 --> 00:19:38.880]  你和我們祈禱吧
[00:19:38.880 --> 00:19:40.400]  真的很奇怪
[00:19:40.400 --> 00:19:43.040]  不過是一次
[00:19:43.040 --> 00:19:45.120]  我想我們的親友都會很奇怪
[00:19:45.120 --> 00:19:46.400]  為什麼我們有這個信仰
[00:19:46.400 --> 00:19:48.760]  但他們可能未必這麼喜歡
[00:19:48.760 --> 00:19:50.720]  但是你不要怕
[00:19:50.720 --> 00:19:54.080]  我記得有另一個親戚用另一個方法
[00:19:54.080 --> 00:19:56.720]  我這位親人就轉面
[00:19:56.720 --> 00:19:57.680]  這位就說
[00:19:57.680 --> 00:20:00.040]  我約他回來教會輪流報道
[00:20:00.040 --> 00:20:01.560]  我說教會有報道的
[00:20:01.560 --> 00:20:02.440]  什麼時候什麼時候
[00:20:02.440 --> 00:20:03.400]  我寫下他
[00:20:03.400 --> 00:20:05.960]  好 我到時來
[00:20:05.960 --> 00:20:10.280]  結果就沒有出現
[00:20:10.280 --> 00:20:13.000]  我再問他好不好
[00:20:13.000 --> 00:20:15.160]  我想我會再問
[00:20:15.160 --> 00:20:18.160]  無論怎樣的形式去回應你
[00:20:18.160 --> 00:20:19.080]  你不要放棄
[00:20:19.080 --> 00:20:20.480]  不要怕
[00:20:20.480 --> 00:20:21.800]  不要怕得失
[00:20:21.800 --> 00:20:23.720]  但是要敏感
[00:20:23.720 --> 00:20:25.600]  神的靈和我們一起
[00:20:25.600 --> 00:20:27.800]  我們就放膽
[00:20:27.800 --> 00:20:29.360]  接著這位怎麼說
[00:20:29.360 --> 00:20:31.360]  第一件事不要怕
[00:20:31.360 --> 00:20:34.680]  第二件事很重要很重要
[00:20:34.680 --> 00:20:36.240]  我們不怕的時候
[00:20:36.240 --> 00:20:39.200]  不要覺得自己有個胸口有個勇字
[00:20:39.200 --> 00:20:39.960]  你看我多厲害
[00:20:39.960 --> 00:20:40.520]  我是基督徒
[00:20:40.520 --> 00:20:43.800]  你看我多能夠去救世
[00:20:43.800 --> 00:20:46.080]  我能夠幫人去信耶穌
[00:20:46.080 --> 00:20:48.320]  你留意第十五節
[00:20:48.320 --> 00:20:49.680]  相反
[00:20:49.680 --> 00:20:53.160]  只要心裡奉主基督為聖
[00:20:53.160 --> 00:20:55.160]  尊他為主
[00:20:55.160 --> 00:20:57.320]  這個很重要
[00:20:57.320 --> 00:20:58.040]  我不怕
[00:20:58.040 --> 00:20:59.240]  就是因為我尊重神
[00:20:59.240 --> 00:21:01.480]  這裡有一個名詞很特別
[00:21:01.480 --> 00:21:03.360]  尊耶穌基督
[00:21:03.360 --> 00:21:04.840]  原本的意思就是說
[00:21:04.840 --> 00:21:06.400]  尊耶穌祂是我們的主
[00:21:06.400 --> 00:21:09.040]  我們尊基督耶穌為聖
[00:21:09.040 --> 00:21:10.800]  什麼叫尊他為聖呢
[00:21:10.800 --> 00:21:15.760]  就是說將耶穌基督去崇高的地位
[00:21:15.760 --> 00:21:18.120]  去給回耶穌基督
[00:21:18.120 --> 00:21:19.880]  為聖的意思就是分別為聖
[00:21:19.880 --> 00:21:20.840]  分別出來
[00:21:20.840 --> 00:21:24.960]  耶穌基督的地位是無上至高的
[00:21:24.960 --> 00:21:27.200]  高過任何一切所有的事物
[00:21:27.200 --> 00:21:29.720]  和事物完全的分開的
[00:21:29.720 --> 00:21:31.080]  甚至所有的權柄
[00:21:31.080 --> 00:21:32.920]  哪怕是君王
[00:21:32.920 --> 00:21:34.680]  哪怕是一切
[00:21:34.680 --> 00:21:36.800]  所有所有高過一切
[00:21:36.800 --> 00:21:39.160]  我將耶穌基督高高在上
[00:21:39.160 --> 00:21:43.240]  擺在成為我生命裡的重陽的那一位
[00:21:43.240 --> 00:21:45.360]  去尊崇祂
[00:21:45.360 --> 00:21:46.040]  聖經裡面
[00:21:46.040 --> 00:21:47.240]  你說這個也很抽象
[00:21:47.240 --> 00:21:52.480]  怎樣才算是稱為聖呢
[00:21:52.480 --> 00:21:54.360]  聖經舊約裡面幾次出現
[00:21:54.360 --> 00:21:58.360]  這個字尊神為聖有幾方面
[00:21:58.360 --> 00:22:00.480]  第一講到神美善的品格
[00:22:00.480 --> 00:22:05.000]  祂的公義值得我們去尊祂為聖
[00:22:05.000 --> 00:22:06.280]  祂所作的行為
[00:22:06.280 --> 00:22:08.000]  祂所作的救恩
[00:22:08.000 --> 00:22:09.240]  譬如在《耳塞瓦書》
[00:22:09.240 --> 00:22:10.560]  拯救民族
[00:22:10.560 --> 00:22:13.320]  人以為愛邦能夠救他
[00:22:13.320 --> 00:22:16.720]  但是神說你不用怕他們的怕
[00:22:16.720 --> 00:22:23.880]  當亞述大軍要成為以色列的威脅的時候
[00:22:23.880 --> 00:22:26.080]  神說你尊我為聖
[00:22:26.080 --> 00:22:28.000]  不要怕這些
[00:22:28.000 --> 00:22:29.840]  神有拯救的工作
[00:22:29.840 --> 00:22:33.000]  神的救恩成為我們尊崇祂
[00:22:33.000 --> 00:22:34.440]  福音豈不是一個很大的救恩
[00:22:34.440 --> 00:22:39.840]  我們要將神耶穌基督尊祂為聖
[00:22:39.840 --> 00:22:43.360]  還有就是神的審判
[00:22:43.360 --> 00:22:44.320]  祂有權榮
[00:22:44.320 --> 00:22:46.560]  所以我們要尊祂為聖
[00:22:46.560 --> 00:22:48.640]  所以當我們尊祂為聖的時候
[00:22:48.640 --> 00:22:51.800]  不是代表我們基督徒留意這個心態很重要
[00:22:51.800 --> 00:22:53.200]  當你傳福音
[00:22:53.200 --> 00:22:55.600]  你是尊神為聖
[00:22:55.600 --> 00:22:57.280]  是謙卑下來
[00:22:57.280 --> 00:23:00.280]  謹慎的去做傳福音的工作
[00:23:00.280 --> 00:23:02.360]  小心用字
[00:23:02.360 --> 00:23:04.320]  用那些口點說話
[00:23:04.320 --> 00:23:05.920]  尊耶穌基督為聖
[00:23:05.920 --> 00:23:08.920]  我們不單止尊耶穌基督為聖
[00:23:08.920 --> 00:23:10.040]  尊神為聖
[00:23:10.040 --> 00:23:12.160]  耶穌教我們主禱文也說
[00:23:12.160 --> 00:23:16.640]  願人都尊你的名為聖
[00:23:16.640 --> 00:23:17.760]  其實就是說
[00:23:17.760 --> 00:23:21.120]  願人都是這樣去尊崇耶穌基督
[00:23:21.120 --> 00:23:22.240]  尊崇神
[00:23:22.240 --> 00:23:23.920]  所以我們有這樣的心的時候
[00:23:23.920 --> 00:23:24.960]  就好像保羅
[00:23:24.960 --> 00:23:26.360]  無論我對尊貴
[00:23:26.360 --> 00:23:28.160]  無論我對卑微的人
[00:23:28.160 --> 00:23:30.840]  我都是講這個福音
[00:23:30.840 --> 00:23:32.400]  弟兄姊妹
[00:23:32.400 --> 00:23:37.040]  沒有怕不是因為你有膽量
[00:23:37.040 --> 00:23:39.480]  你去講不是因為你有多少口才
[00:23:39.480 --> 00:23:41.800]  而是因為福音的豐盛
[00:23:41.800 --> 00:23:43.640]  神的崇高
[00:23:43.640 --> 00:23:45.480]  我們去尊崇神的時候
[00:23:45.480 --> 00:23:47.160]  我們就不能不講
[00:23:47.160 --> 00:23:49.120]  當我們尊崇神的時候
[00:23:49.120 --> 00:23:51.000]  我們的生命就表露出來
[00:23:51.000 --> 00:23:53.040]  這個不是我們造作的
[00:23:53.040 --> 00:23:55.360]  神在我們的生命有多大
[00:23:55.360 --> 00:23:58.640]  就是代表你有多熱心去傳福音
[00:23:58.640 --> 00:24:00.920]  有人說傳福音
[00:24:00.920 --> 00:24:04.880]  好像是我們屬靈生命的量子表
[00:24:04.880 --> 00:24:07.000]  究竟我們裏面有多熱切
[00:24:07.000 --> 00:24:09.640]  我們對神有多麼的尊重
[00:24:09.640 --> 00:24:11.560]  很自然的流露
[00:24:11.560 --> 00:24:14.000]  幾天前不知道大家有沒有留意新聞
[00:24:14.000 --> 00:24:18.440]  是美國南西的一個客機
[00:24:18.440 --> 00:24:20.560]  有故障
[00:24:20.560 --> 00:24:22.400]  其中一個引擎壞了
[00:24:22.400 --> 00:24:23.360]  你想一下一個飛機
[00:24:23.360 --> 00:24:26.520]  如果有一個引擎壞了會有什麼後果
[00:24:26.520 --> 00:24:27.760]  是非常危急的
[00:24:27.760 --> 00:24:30.320]  當時有一個女的司機
[00:24:30.320 --> 00:24:33.600]  是做了這次很重要的一個人物
[00:24:33.600 --> 00:24:35.840]  是很巧妙的將飛機
[00:24:35.840 --> 00:24:38.520]  在某個角度傾斜的下去
[00:24:38.520 --> 00:24:42.920]  然後是平安的著陸
[00:24:42.920 --> 00:24:46.120]  她成為了大英雄
[00:24:46.120 --> 00:24:48.200]  但是幕後還有很多英雄
[00:24:48.200 --> 00:24:51.600]  後來一些傳媒繼續去講
[00:24:51.600 --> 00:24:52.840]  她說什麼呢
[00:24:52.840 --> 00:24:55.160]  她說當這個飛機失事的時候
[00:24:55.160 --> 00:24:58.120]  就是那個引擎的碎片
[00:24:58.120 --> 00:25:02.360]  打爛了客艙裏面的玻璃
[00:25:02.360 --> 00:25:02.960]  打碎了
[00:25:02.960 --> 00:25:05.920]  你知道如果那個玻璃打碎了很大件事
[00:25:05.920 --> 00:25:08.400]  外面的壓力跟裏面的很不同
[00:25:08.400 --> 00:25:10.080]  變成好像吸力吸出去
[00:25:10.080 --> 00:25:12.440]  坐在那個窗口旁的那個女士
[00:25:12.440 --> 00:25:13.480]  叫Jennifer
[00:25:13.480 --> 00:25:14.800]  就吸了出去
[00:25:14.800 --> 00:25:17.560]  吸了出去就卡在窗口那裡
[00:25:17.560 --> 00:25:20.680]  當時有一個很壯健的男士
[00:25:20.680 --> 00:25:22.600]  在附近馬上去搶救
[00:25:22.600 --> 00:25:23.280]  扯他
[00:25:23.280 --> 00:25:24.440]  但是扯不到回來
[00:25:24.440 --> 00:25:26.080]  因為那個力太大
[00:25:26.080 --> 00:25:30.240]  有很多的乘客一起用紙或者衣服
[00:25:30.240 --> 00:25:32.080]  希望塞住那個口
[00:25:32.080 --> 00:25:33.080]  希望容易扯
[00:25:33.080 --> 00:25:34.720]  但是當這些衣服塞住的時候
[00:25:34.720 --> 00:25:36.640]  全部扯了出去
[00:25:36.640 --> 00:25:38.200]  後來有一個比較遠一點
[00:25:38.200 --> 00:25:40.160]  坐遠一點的一個消防員
[00:25:40.160 --> 00:25:41.280]  他走到來這裏
[00:25:41.280 --> 00:25:45.360]  這個人叫做Andrew Dedum
[00:25:45.360 --> 00:25:47.720]  Andrew Dedum就是一個救火員
[00:25:47.720 --> 00:25:50.440]  他跟這個壯健的人一起合力
[00:25:50.440 --> 00:25:53.840]  把這個女士扯回到那個窗裏面
[00:25:53.840 --> 00:25:57.680]  然後有一個護士馬上做這個
[00:25:57.680 --> 00:26:02.560]  幫他做這個復甦的一個人工呼吸
[00:26:02.560 --> 00:26:03.920]  希望救回來
[00:26:03.920 --> 00:26:05.040]  但是很可惜
[00:26:05.040 --> 00:26:07.800]  因為女士都過世了
[00:26:07.800 --> 00:26:10.880]  但是起碼那個身體在那裡
[00:26:10.880 --> 00:26:13.800]  這件事情Andrew成為了大英雄
[00:26:13.800 --> 00:26:17.320]  當那個飛機落到地上的時候
[00:26:17.320 --> 00:26:19.440]  馬上有記者去訪問
[00:26:19.440 --> 00:26:21.520]  Andrew原來當時就是跟家人
[00:26:21.520 --> 00:26:22.640]  爸爸媽媽在那裏
[00:26:22.640 --> 00:26:25.320]  還有他的太太和兒子都在那裏
[00:26:25.320 --> 00:26:26.680]  接受訪問
[00:26:26.680 --> 00:26:28.920]  太太站在那裏
[00:26:28.920 --> 00:26:31.800]  爸爸媽媽站在那裏
[00:26:31.800 --> 00:26:33.600]  Andrew第一句說話
[00:26:33.600 --> 00:26:36.200]  榮耀歸於神
[00:26:36.200 --> 00:26:40.080]  感謝神帶領我們渡過這件事情
[00:26:40.080 --> 00:26:41.320]  也感謝神
[00:26:41.320 --> 00:26:44.240]  放我在這個境況當中
[00:26:44.240 --> 00:26:45.800]  神給我一個服侍
[00:26:45.800 --> 00:26:47.160]  一個獲人的心智
[00:26:47.160 --> 00:26:49.360]  所以當這件事情一發生
[00:26:49.360 --> 00:26:52.400]  很自然我的腳就去有所行動
[00:26:52.400 --> 00:26:55.000]  是神給我的感動
[00:26:55.000 --> 00:26:56.520]  其實這件事情是怎樣發生呢
[00:26:56.520 --> 00:26:58.720]  當這件事情一發生
[00:26:58.720 --> 00:27:00.320]  有爆聲的時候
[00:27:00.320 --> 00:27:02.760]  Andrew其實坐在一個地方
[00:27:02.760 --> 00:27:04.760]  爸爸媽媽在那裏
[00:27:04.760 --> 00:27:06.680]  他們平安 兒子都平安
[00:27:06.680 --> 00:27:08.680]  他看到隔壁的太太
[00:27:08.680 --> 00:27:09.920]  太太都平安
[00:27:09.920 --> 00:27:12.840]  但是太太後面有個女士和一個小朋友
[00:27:12.840 --> 00:27:14.560]  其實他們戴不到那個氧氣罩
[00:27:14.560 --> 00:27:17.040]  他其實已經首先去幫助他們
[00:27:17.040 --> 00:27:19.800]  然後見到這個女士的情況
[00:27:19.800 --> 00:27:21.880]  他就看一看太太
[00:27:21.880 --> 00:27:23.480]  試我去不去
[00:27:23.480 --> 00:27:25.680]  因為要冒生命危險
[00:27:25.680 --> 00:27:28.200]  太太馬上打開眼睛
[00:27:28.200 --> 00:27:29.160]  馬上就去
[00:27:29.160 --> 00:27:30.320]  去了之後
[00:27:30.320 --> 00:27:32.880]  他就搶救回來
[00:27:32.880 --> 00:27:35.200]  他為了這個Jennifer很傷心
[00:27:35.200 --> 00:27:37.880]  在那個訪問裏面
[00:27:37.880 --> 00:27:40.080]  他說我的心都碎了
[00:27:40.080 --> 00:27:42.080]  為了這個兒女
[00:27:42.080 --> 00:27:43.560]  為了這個丈夫
[00:27:43.560 --> 00:27:45.560]  失去了最親的人
[00:27:45.560 --> 00:27:47.800]  是很傷心的
[00:27:47.800 --> 00:27:49.840]  接著他就說
[00:27:49.840 --> 00:27:53.040]  但我很相信神將這件事
[00:27:53.040 --> 00:27:55.040]  將我們這麼多人放在這裏
[00:27:55.040 --> 00:27:58.200]  有祂的安排
[00:27:58.200 --> 00:28:00.080]  那個記者馬上問
[00:28:00.080 --> 00:28:02.560]  你覺得神的安排有什麼安排
[00:28:02.560 --> 00:28:03.880]  他說我回答不了
[00:28:03.880 --> 00:28:06.000]  我祈禱就是神的榮光
[00:28:06.000 --> 00:28:08.920]  神的榮耀能夠將整個事情
[00:28:08.920 --> 00:28:10.720]  能夠去帶領
[00:28:10.720 --> 00:28:13.840]  去遮蓋整件事情
[00:28:13.840 --> 00:28:15.640]  他太太接受訪問的時候
[00:28:15.640 --> 00:28:18.760]  記者問你和他打眼色是為了什麼
[00:28:18.760 --> 00:28:20.320]  你有什麼意義
[00:28:20.320 --> 00:28:22.040]  他就說
[00:28:22.040 --> 00:28:24.320]  因為我丈夫是被神呼召
[00:28:24.320 --> 00:28:26.680]  成為服侍人的一個人
[00:28:26.680 --> 00:28:28.560]  所以當我打眼色的時候
[00:28:28.560 --> 00:28:30.200]  你去吧
[00:28:30.200 --> 00:28:32.760]  這個就是我丈夫的生命
[00:28:32.760 --> 00:28:34.120]  然後接著
[00:28:34.120 --> 00:28:37.320]  當記者問多一點的時候
[00:28:37.320 --> 00:28:38.840]  這件事情怎麼發生
[00:28:38.840 --> 00:28:40.640]  你覺得
[00:28:40.640 --> 00:28:43.640]  神是擺放這些在這裏
[00:28:43.640 --> 00:28:45.560]  那個媽媽就出聲
[00:28:45.560 --> 00:28:46.960]  媽媽就說
[00:28:46.960 --> 00:28:50.800]  很奇妙我這個兒子其實去紐約想遊玩
[00:28:50.800 --> 00:28:54.960]  他就探訪了兩個消防員的一個消防局的地方
[00:28:54.960 --> 00:28:59.840]  去學一下怎樣緊急救人的技術
[00:28:59.840 --> 00:29:01.720]  特別是911的事件這件事情
[00:29:01.720 --> 00:29:05.280]  這些搶救人是怎樣做
[00:29:05.280 --> 00:29:08.560]  其實他買了這些書看了之後
[00:29:08.560 --> 00:29:11.360]  他就預備去這次的搶救
[00:29:11.360 --> 00:29:14.000]  沒有人知道這件事情發生
[00:29:14.000 --> 00:29:15.720]  但是Andrew很謙卑
[00:29:15.720 --> 00:29:17.000]  他說我沒什麼事
[00:29:17.000 --> 00:29:19.520]  我是一個普通人
[00:29:19.520 --> 00:29:21.240]  每一個消防員
[00:29:21.240 --> 00:29:22.400]  如果在當地
[00:29:22.400 --> 00:29:25.400]  都會好像我一樣這樣做
[00:29:25.400 --> 00:29:27.000]  這個就是專注為勝
[00:29:27.000 --> 00:29:29.400]  完全沒有高估過自己
[00:29:29.400 --> 00:29:31.400]  我們傳福音的時候就是
[00:29:31.400 --> 00:29:33.200]  你將自己放下
[00:29:33.200 --> 00:29:33.880]  專注為勝
[00:29:33.880 --> 00:29:36.400]  然後我們還有兩方面
[00:29:36.400 --> 00:29:37.520]  第一個心態很重要
[00:29:37.520 --> 00:29:38.880]  我們不要害怕
[00:29:38.880 --> 00:29:40.600]  相反我們專注為大
[00:29:40.600 --> 00:29:41.480]  有兩個行動
[00:29:41.480 --> 00:29:43.760]  第一就是口傳
[00:29:43.760 --> 00:29:45.520]  這裏是怎樣說的
[00:29:45.520 --> 00:29:49.280]  有人問你們心中盼望的理由
[00:29:49.280 --> 00:29:52.800]  要隨時準備答覆
[00:29:52.800 --> 00:29:56.680]  不過要以溫柔敬畏的心回答
[00:29:56.680 --> 00:29:58.440]  這裏講明很重要
[00:29:58.440 --> 00:29:59.240]  第一就是
[00:29:59.240 --> 00:30:00.960]  這裏說如果有某人
[00:30:00.960 --> 00:30:02.120]  任何一個人
[00:30:02.120 --> 00:30:03.320]  就是說這個傳福音
[00:30:03.320 --> 00:30:04.520]  是隨時隨地的
[00:30:04.520 --> 00:30:06.040]  誰人問你
[00:30:06.040 --> 00:30:07.400]  你都會回應
[00:30:07.400 --> 00:30:08.160]  就是說
[00:30:08.160 --> 00:30:11.000]  這裏說到盼望的理由
[00:30:11.000 --> 00:30:14.040]  就是說我們在主裏面的救恩
[00:30:14.040 --> 00:30:16.280]  將來在主裏面永遠的榮耀
[00:30:16.280 --> 00:30:17.400]  這個福分
[00:30:17.400 --> 00:30:19.440]  常在這個信徒的心裏面
[00:30:19.440 --> 00:30:20.400]  當有人問的時候
[00:30:20.400 --> 00:30:22.040]  他隨時回答
[00:30:22.040 --> 00:30:23.040]  還有就是說
[00:30:23.040 --> 00:30:24.840]  他說隨時準備
[00:30:24.840 --> 00:30:26.440]  隨時準備回覆
[00:30:26.440 --> 00:30:27.400]  就是說一個人
[00:30:27.400 --> 00:30:28.640]  是隨時去準備
[00:30:28.640 --> 00:30:30.640]  有這個心智去傳福音的
[00:30:30.640 --> 00:30:31.320]  為什麼
[00:30:31.320 --> 00:30:32.760]  因為生命
[00:30:32.760 --> 00:30:34.320]  基本上沒有這個盼望
[00:30:34.320 --> 00:30:36.840]  這個福音的盼望
[00:30:36.840 --> 00:30:39.880]  永恆的一個寶貝的盼望
[00:30:39.880 --> 00:30:41.920]  經常都很想和別人分享
[00:30:41.920 --> 00:30:44.280]  這個就是隨時作準備
[00:30:44.280 --> 00:30:47.120]  我們之前就有一個
[00:30:47.120 --> 00:30:49.200]  傳恩衛理的工作坊
[00:30:49.200 --> 00:30:50.880]  就說怎樣去回應一些人
[00:30:50.880 --> 00:30:54.000]  專門問一些難題的解答
[00:30:54.000 --> 00:30:55.520]  有些影子妹上了
[00:30:55.520 --> 00:30:56.800]  覺得很有幫助
[00:30:56.800 --> 00:30:59.000]  我們會再舉辦多一次
[00:30:59.000 --> 00:31:00.160]  但不是代表
[00:31:00.160 --> 00:31:03.280]  你要有很多的準備
[00:31:03.280 --> 00:31:05.080]  又或者是很多學術的鑽研
[00:31:05.080 --> 00:31:07.440]  很多護駕學的書
[00:31:07.440 --> 00:31:08.240]  不是的
[00:31:08.240 --> 00:31:10.360]  這裏說每一個人的生命
[00:31:10.360 --> 00:31:12.360]  你就是那個本位
[00:31:12.360 --> 00:31:15.080]  我們就好像一個祭司一樣
[00:31:15.080 --> 00:31:16.640]  我們常常準備
[00:31:16.640 --> 00:31:17.440]  福音的內容
[00:31:17.440 --> 00:31:19.000]  大家會不會很清楚
[00:31:19.000 --> 00:31:21.280]  很簡潔的告訴別人是什麼
[00:31:21.280 --> 00:31:23.080]  又或者我們得救的經驗
[00:31:23.080 --> 00:31:24.400]  會不會你都寫下
[00:31:24.400 --> 00:31:26.200]  我們怎樣信主呢
[00:31:26.200 --> 00:31:28.240]  你的信主的經歷可以幫到別人
[00:31:28.240 --> 00:31:30.000]  我們有沒有常常準備
[00:31:30.000 --> 00:31:32.120]  我記得
[00:31:32.120 --> 00:31:33.840]  二人宿舍牧師和我們門訓
[00:31:33.840 --> 00:31:35.640]  就有一個功課
[00:31:35.640 --> 00:31:37.400]  叫我們寫得救見證
[00:31:37.400 --> 00:31:39.480]  你時常準備
[00:31:39.480 --> 00:31:41.560]  叫我們預備一個很簡短的
[00:31:41.560 --> 00:31:42.520]  五分鐘之內
[00:31:42.520 --> 00:31:45.600]  你可以完成到的一個見證
[00:31:45.600 --> 00:31:46.760]  我就是這樣做了
[00:31:46.760 --> 00:31:48.920]  當時我記得
[00:31:48.920 --> 00:31:50.560]  當時在美國
[00:31:50.560 --> 00:31:51.560]  一間教會
[00:31:51.560 --> 00:31:54.040]  宋洪思帶我們去吃凍雞
[00:31:54.040 --> 00:31:54.880]  什麼叫吃凍雞呢
[00:31:54.880 --> 00:31:56.320]  就是你沒見過那個人
[00:31:56.320 --> 00:31:57.680]  是沒認識他的
[00:31:57.680 --> 00:31:59.280]  就是陌生人
[00:31:59.280 --> 00:32:03.120]  我就這樣叫吃凍雞
[00:32:03.120 --> 00:32:05.480]  這個名詞好像不是那麼好聽
[00:32:05.480 --> 00:32:07.320]  意思就是說
[00:32:07.320 --> 00:32:08.160]  cold turkey
[00:32:08.160 --> 00:32:09.800]  就是冷冷冰冰
[00:32:09.800 --> 00:32:13.800]  你不容易進行的
[00:32:13.800 --> 00:32:16.800]  你有沒有吃過那些凍雞
[00:32:16.800 --> 00:32:18.320]  試一下好了
[00:32:18.320 --> 00:32:19.960]  不過你要準備
[00:32:19.960 --> 00:32:21.360]  常常準備
[00:32:21.360 --> 00:32:22.920]  這個很重要
[00:32:22.920 --> 00:32:24.400]  還有
[00:32:24.400 --> 00:32:25.640]  這裡特別提到
[00:32:25.640 --> 00:32:26.920]  有人問你
[00:32:26.920 --> 00:32:28.400]  為什麼會有人問你
[00:32:28.400 --> 00:32:31.160]  因為你生命流露了一種特質
[00:32:31.160 --> 00:32:34.040]  以至於別人才會問你
[00:32:34.040 --> 00:32:35.600]  我就說回剛才那個姐妹
[00:32:35.600 --> 00:32:39.320]  就是老闆傳呼音的那位姐妹
[00:32:39.320 --> 00:32:40.760]  她不只是老闆傳呼音
[00:32:40.760 --> 00:32:43.480]  她有很多同事都傳呼音
[00:32:43.480 --> 00:32:44.920]  有一次同事就問
[00:32:44.920 --> 00:32:47.320]  你有點特別
[00:32:47.320 --> 00:32:48.600]  怎樣特別呢
[00:32:48.600 --> 00:32:50.760]  她在電郵裡面
[00:32:50.760 --> 00:32:52.160]  有些人就祝福你
[00:32:52.160 --> 00:32:54.240]  然後又怎樣去
[00:32:54.240 --> 00:32:55.840]  很多很溫柔
[00:32:55.840 --> 00:32:56.680]  很有愛心
[00:32:56.680 --> 00:32:57.800]  她說為什麼會這樣
[00:32:57.800 --> 00:33:00.000]  我也是一個基督徒
[00:33:00.000 --> 00:33:01.120]  後來這個同事
[00:33:01.120 --> 00:33:02.960]  慢慢被她感染
[00:33:02.960 --> 00:33:04.640]  原來基督徒是這樣的
[00:33:04.640 --> 00:33:06.920]  她就去上教堂
[00:33:06.920 --> 00:33:08.840]  慢慢認識這個福音
[00:33:08.840 --> 00:33:10.360]  很多都是生命而來的
[00:33:10.360 --> 00:33:12.600]  她看到你的生命
[00:33:12.600 --> 00:33:14.600]  不只是聽一個概念
[00:33:14.600 --> 00:33:19.360]  一個對她很遙遠的一個概念
[00:33:19.360 --> 00:33:23.040]  有一次有個男同事問
[00:33:23.040 --> 00:33:24.160]  姐妹
[00:33:24.160 --> 00:33:25.360]  你為什麼這麼喜樂
[00:33:25.360 --> 00:33:26.600]  你經常都笑
[00:33:26.600 --> 00:33:28.440]  你很年輕
[00:33:28.440 --> 00:33:30.560]  你才多少歲
[00:33:30.560 --> 00:33:31.680]  其實這個姐妹就說
[00:33:31.680 --> 00:33:33.200]  我快要退休了
[00:33:33.200 --> 00:33:34.680]  我經常笑
[00:33:34.680 --> 00:33:35.360]  沒錯
[00:33:35.360 --> 00:33:36.560]  我有個平安在我裡面
[00:33:36.560 --> 00:33:38.520]  不過我再告訴你一些事
[00:33:38.520 --> 00:33:41.320]  其實我裡面有很多病患
[00:33:41.320 --> 00:33:43.280]  我一個接一個
[00:33:43.280 --> 00:33:46.360]  手術一個接一個
