
[00:00:00.000 --> 00:00:07.000]  今天我們會一起分享一個其實在神學上比較難的題目
[00:16:56.000 --> 00:16:58.000]  兩種人都會有
[00:16:58.000 --> 00:17:00.000]  第九第十節的
[00:17:00.000 --> 00:17:02.000]  可能性的情況
[00:17:02.000 --> 00:17:04.000]  第九節
[00:17:04.000 --> 00:17:06.000]  加級作惡的人
[00:17:06.000 --> 00:17:10.000]  這個都是將來的
[00:17:10.000 --> 00:17:12.000]  萬難均苦
[00:17:12.000 --> 00:17:14.000]  加級作惡的人
[00:17:14.000 --> 00:17:16.000]  而這個惡
[00:17:16.000 --> 00:17:18.000]  是前面那種論斷
[00:17:18.000 --> 00:17:20.000]  第十節
[00:17:20.000 --> 00:17:22.000]  又加級
[00:17:22.000 --> 00:17:24.000]  什麼給行善的人
[00:17:24.000 --> 00:17:26.000]  榮耀尊貴平安
[00:17:26.000 --> 00:17:28.000]  我們敬拜小嫂
[00:17:28.000 --> 00:17:30.000]  每一個月
[00:17:30.000 --> 00:17:32.000]  第一次敬拜
[00:17:32.000 --> 00:17:34.000]  我們會花
[00:17:34.000 --> 00:17:36.000]  一個月時間去練習
[00:17:36.000 --> 00:17:38.000]  去構思崇拜的流程
[00:17:38.000 --> 00:17:40.000]  我想這六個字
[00:17:40.000 --> 00:17:42.000]  是經常我們在崇拜裡面
[00:17:42.000 --> 00:17:44.000]  會觸及的題目
[00:17:44.000 --> 00:17:46.000]  某程度就是說
[00:17:46.000 --> 00:17:48.000]  你每個星期回來崇拜
[00:17:48.000 --> 00:17:50.000]  你都會希望做到這些
[00:17:50.000 --> 00:17:52.000]  你會不會希望
[00:17:52.000 --> 00:17:54.000]  你星期回來榮耀不到上帝
[00:17:54.000 --> 00:17:56.000]  上帝不得到他的尊貴
[00:17:56.000 --> 00:17:58.000]  你不能夠
[00:17:58.000 --> 00:18:00.000]  得到明白上帝的平安
[00:18:00.000 --> 00:18:02.000]  你都不想的
[00:18:02.000 --> 00:18:04.000]  但是他說
[00:18:04.000 --> 00:18:06.000]  這些其實是加給行善的人
[00:18:06.000 --> 00:18:08.000]  無分你是
[00:18:08.000 --> 00:18:10.000]  猶太人和希利利人
[00:18:10.000 --> 00:18:12.000]  因為第十一節
[00:18:12.000 --> 00:18:14.000]  上帝不偏待人
[00:18:14.000 --> 00:18:16.000]  所以他是看你行善
[00:18:16.000 --> 00:18:18.000]  行惡
[00:18:18.000 --> 00:18:20.000]  這裡就出現了
[00:18:20.000 --> 00:18:22.000]  和保羅神學似乎的衝突
[00:18:22.000 --> 00:18:24.000]  剛才不是說了
[00:18:24.000 --> 00:18:26.000]  保羅怎麼看
[00:18:26.000 --> 00:18:28.000]  所有人恩著信
[00:18:30.000 --> 00:18:32.000]  得到無條件的愛
[00:18:32.000 --> 00:18:34.000]  和赦免
[00:18:34.000 --> 00:18:36.000]  是不是
[00:18:36.000 --> 00:18:38.000]  那何來
[00:18:38.000 --> 00:18:40.000]  還有行善行惡
[00:18:40.000 --> 00:18:44.000]  不是應該說
[00:18:44.000 --> 00:18:46.000]  將榮耀尊貴平安
[00:18:46.000 --> 00:18:48.000]  加給信的人嗎
[00:18:48.000 --> 00:18:52.000]  我們跳回去前面看看
[00:18:52.000 --> 00:18:54.000]  第四和第五節
[00:18:54.000 --> 00:18:56.000]  很想
[00:18:56.000 --> 00:18:58.000]  弟兄姊妹來幫我再讀
[00:18:58.000 --> 00:19:00.000]  第四和第五節好不好
[00:19:00.000 --> 00:19:02.000]  羅馬書第二章
[00:19:02.000 --> 00:19:04.000]  第四第五節
[00:19:04.000 --> 00:19:06.000]  找到我們一起讀書準備起
[00:19:26.000 --> 00:19:28.000]  原來
[00:19:28.000 --> 00:19:30.000]  我們縱使得著
[00:19:30.000 --> 00:19:32.000]  上帝
[00:19:32.000 --> 00:19:34.000]  無比的恩典
[00:19:34.000 --> 00:19:36.000]  但是我們可以
[00:19:36.000 --> 00:19:38.000]  藐視他的恩典
[00:19:38.000 --> 00:19:40.000]  而決定收回
[00:19:40.000 --> 00:19:42.000]  另一樣東西
[00:19:42.000 --> 00:19:44.000]  親愛的弟兄姊妹
[00:19:44.000 --> 00:19:46.000]  很多弟兄姊妹可能信了很多年
[00:19:46.000 --> 00:19:48.000]  但是我們心裏
[00:19:48.000 --> 00:19:50.000]  都儲了很多怨恨
[00:19:50.000 --> 00:19:52.000]  怎樣去
[00:19:52.000 --> 00:19:54.000]  知道自己有多大怨恨
[00:19:54.000 --> 00:19:56.000]  你家裏留意一下自己說甚麼
[00:19:56.000 --> 00:19:58.000]  某程度都會計到
[00:19:58.000 --> 00:20:00.000]  如果找一天
[00:20:00.000 --> 00:20:02.000]  一個星期整一個表
[00:20:02.000 --> 00:20:04.000]  計一下有多少句
[00:20:04.000 --> 00:20:06.000]  去罵爆家裏人
[00:20:06.000 --> 00:20:08.000]  或者
[00:20:08.000 --> 00:20:10.000]  因為我很愛他
[00:20:10.000 --> 00:20:12.000]  尤其長輩
[00:20:12.000 --> 00:20:14.000]  我要和他發一些尖酸的說話
[00:20:14.000 --> 00:20:16.000]  我都知道我快死了
[00:20:16.000 --> 00:20:18.000]  你不用理我
[00:20:18.000 --> 00:20:20.000]  我老爸常常都這樣說
[00:20:20.000 --> 00:20:22.000]  你找四塊木板
[00:20:22.000 --> 00:20:24.000]  都可以
[00:20:24.000 --> 00:20:26.000]  當然不是爬蟑螂
[00:20:26.000 --> 00:20:28.000]  是裝起它
[00:20:28.000 --> 00:20:30.000]  幾年前信了主
[00:20:30.000 --> 00:20:32.000]  不用夾板了
[00:20:32.000 --> 00:20:34.000]  燒了拿回鄉下
[00:20:34.000 --> 00:20:36.000]  今年
[00:20:36.000 --> 00:20:38.000]  入土為安都好
[00:20:38.000 --> 00:20:40.000]  都不知是否他越來越有愛
[00:20:40.000 --> 00:20:42.000]  一路一路變緊
[00:20:42.000 --> 00:20:44.000]  但是某程度
[00:20:44.000 --> 00:20:46.000]  其實爸爸某程度都顯示
[00:20:46.000 --> 00:20:48.000]  他很怕煩到
[00:20:48.000 --> 00:20:50.000]  下一輩亂來
[00:20:50.000 --> 00:20:52.000]  可以了
[00:20:52.000 --> 00:20:54.000]  裏面牽涉了愛
[00:20:54.000 --> 00:20:56.000]  亦都牽涉了
[00:20:56.000 --> 00:20:58.000]  試探愛
[00:20:58.000 --> 00:21:00.000]  長輩會不會這樣
[00:21:00.000 --> 00:21:02.000]  有時會的
[00:21:02.000 --> 00:21:04.000]  沒用的
[00:21:04.000 --> 00:21:06.000]  我明白你不用陪我看醫生
[00:21:06.000 --> 00:21:08.000]  心想他又不陪我看醫生
[00:21:08.000 --> 00:21:12.000]  接著
[00:21:12.000 --> 00:21:14.000]  出了門口動了怪想
[00:21:14.000 --> 00:21:16.000]  去到醫院就算第二個版本
[00:21:16.000 --> 00:21:18.000]  三婆你又來看醫生
[00:21:18.000 --> 00:21:20.000]  是這樣的
[00:21:20.000 --> 00:21:22.000]  我們老了沒人理
[00:21:22.000 --> 00:21:24.000]  回家
[00:21:24.000 --> 00:21:26.000]  沒事醫生說我很好
[00:21:26.000 --> 00:21:28.000]  我們不斷在轉
[00:21:28.000 --> 00:21:30.000]  因為我們害怕失去愛
[00:21:30.000 --> 00:21:32.000]  害怕連緊要的愛都失去
[00:21:32.000 --> 00:21:34.000]  我們要抓得緊
[00:21:34.000 --> 00:21:36.000]  裏面有同事
[00:21:36.000 --> 00:21:38.000]  想體諒你的子女
[00:21:38.000 --> 00:21:40.000]  明白你的子女
[00:21:40.000 --> 00:21:42.000]  但是
[00:21:42.000 --> 00:21:44.000]  不如有一個
[00:21:44.000 --> 00:21:46.000]  大家都在主耶穌裏面
[00:21:46.000 --> 00:21:48.000]  因為在主耶穌裏面
[00:21:48.000 --> 00:21:50.000]  第四節說有豐富的
[00:21:50.000 --> 00:21:52.000]  恩慈
[00:21:52.000 --> 00:21:54.000]  寬容 忍耐
[00:21:54.000 --> 00:21:56.000]  既然上帝
[00:21:56.000 --> 00:21:58.000]  給這麼大的愛給我們
[00:21:58.000 --> 00:22:00.000]  我們可不可以用這麼大的愛
[00:22:00.000 --> 00:22:02.000]  去愛我們至愛的人
[00:22:02.000 --> 00:22:04.000]  又如果
[00:22:04.000 --> 00:22:06.000]  在神年某年某月某日
[00:22:06.000 --> 00:22:08.000]  在團體裏面
[00:22:08.000 --> 00:22:10.000]  有個你認為很奇怪的肢體
[00:22:10.000 --> 00:22:12.000]  做了一些很不善的行為
[00:22:12.000 --> 00:22:14.000]  說了一些很沒禮貌的說話
[00:22:14.000 --> 00:22:16.000]  好像可能不是對著你講
[00:22:16.000 --> 00:22:18.000]  是對著另外的人講
[00:22:18.000 --> 00:22:20.000]  你就放在心裏面
[00:22:20.000 --> 00:22:22.000]  我們可不可以用上帝
[00:22:22.000 --> 00:22:24.000]  豐富的恩慈
[00:22:24.000 --> 00:22:26.000]  寬容 忍耐
[00:22:26.000 --> 00:22:28.000]  來去接納他呢
[00:22:28.000 --> 00:22:30.000]  因為我
[00:22:30.000 --> 00:22:32.000]  和那個得罪我的人
[00:22:32.000 --> 00:22:34.000]  同時恩著他的恩慈
[00:22:34.000 --> 00:22:36.000]  而得著悔改
[00:22:36.000 --> 00:22:40.000]  當我們少了這一份
[00:22:40.000 --> 00:22:42.000]  這樣的態度的時候
[00:22:42.000 --> 00:22:44.000]  我們就出現
[00:22:44.000 --> 00:22:46.000]  第四節那個字
[00:22:46.000 --> 00:22:48.000]  藐視
[00:22:48.000 --> 00:22:50.000]  原來我們信耶穌
[00:22:50.000 --> 00:22:52.000]  是有無限的愛
[00:22:52.000 --> 00:22:54.000]  是得著永恆的救恩
[00:22:54.000 --> 00:22:56.000]  但我們會藐視主
[00:22:56.000 --> 00:22:58.000]  講到這點就很可怕
[00:22:58.000 --> 00:23:00.000]  你敢不敢說自己藐視主
[00:23:00.000 --> 00:23:02.000]  我現在給你幾分鐘
[00:23:02.000 --> 00:23:04.000]  你自己祈禱求主寬恕
[00:23:04.000 --> 00:23:06.000]  你都不敢講出聲
[00:23:06.000 --> 00:23:08.000]  香港有些教會
[00:23:08.000 --> 00:23:10.000]  很厲害的一些靈恩教會
[00:23:10.000 --> 00:23:12.000]  他們是站上台
[00:23:12.000 --> 00:23:14.000]  講罪的
[00:23:14.000 --> 00:23:16.000]  我現在在讀書
[00:23:16.000 --> 00:23:18.000]  有個同學就這樣形容
[00:23:18.000 --> 00:23:20.000]  哪一個牧者
[00:23:20.000 --> 00:23:22.000]  看過色情網頁站上來講
[00:23:22.000 --> 00:23:24.000]  嘩 我都打了個凸
[00:23:24.000 --> 00:23:26.000]  我打個凸不是說
[00:23:26.000 --> 00:23:28.000]  哎呀 糟糕了 那我就要講
[00:23:28.000 --> 00:23:30.000]  用不著這麼高層次
[00:23:30.000 --> 00:23:32.000]  他說不是
[00:23:32.000 --> 00:23:34.000]  弟兄姊妹都要這樣
[00:23:34.000 --> 00:23:36.000]  出來講的
[00:23:36.000 --> 00:23:38.000]  這裡不是這樣
[00:23:38.000 --> 00:23:40.000]  我們整個神學系統
[00:23:40.000 --> 00:23:42.000]  不是這樣
[00:23:42.000 --> 00:23:44.000]  不過
[00:23:44.000 --> 00:23:46.000]  這個行為
[00:23:46.000 --> 00:23:48.000]  代表著
[00:23:48.000 --> 00:23:50.000]  罪要自己處理
[00:23:50.000 --> 00:23:52.000]  讓群體接納
[00:23:52.000 --> 00:23:54.000]  然後彼此寬恕
[00:23:54.000 --> 00:23:56.000]  寬恕的精神是一件好事
[00:23:56.000 --> 00:23:58.000]  但如果我
[00:23:58.000 --> 00:24:00.000]  人與人之間
[00:24:00.000 --> 00:24:02.000]  大家如果有個嚴規
[00:24:02.000 --> 00:24:04.000]  不能夠解決
[00:24:04.000 --> 00:24:06.000]  不能夠正視
[00:24:06.000 --> 00:24:08.000]  其實是一件不健康的事
[00:24:08.000 --> 00:24:10.000]  因為我們在藐視著
[00:24:10.000 --> 00:24:12.000]  上帝在做的事
[00:24:12.000 --> 00:24:14.000]  我們仍然
[00:24:14.000 --> 00:24:16.000]  心存著很多張力
[00:24:16.000 --> 00:24:18.000]  想罵很多人 很多嚴規
[00:24:18.000 --> 00:24:20.000]  口裡卻說榮耀
[00:24:20.000 --> 00:24:22.000]  尊貴 平安
[00:24:22.000 --> 00:24:24.000]  對不起啊 上帝說
[00:24:24.000 --> 00:24:26.000]  我的名 我所做的恩典被你藐視
[00:24:26.000 --> 00:24:28.000]  我怎麼幫你
[00:24:28.000 --> 00:24:30.000]  你罵那個人
[00:24:30.000 --> 00:24:32.000]  他在我面前
[00:24:32.000 --> 00:24:34.000]  來面對他自己的罪
[00:24:34.000 --> 00:24:36.000]  得著悔改
[00:24:36.000 --> 00:24:38.000]  他可能失去的是
[00:24:38.000 --> 00:24:40.000]  你
[00:24:40.000 --> 00:24:42.000]  然後第五節
[00:24:42.000 --> 00:24:44.000]  因著第四節就有第五節
[00:24:44.000 --> 00:24:46.000]  人的心靈很有趣
[00:24:46.000 --> 00:24:48.000]  當你沒有這件事
[00:24:48.000 --> 00:24:50.000]  你就會找其他東西去填補它
[00:24:50.000 --> 00:24:52.000]  結果你找了什麼填補你的內心
[00:24:52.000 --> 00:24:54.000]  在第五節的形容
[00:24:54.000 --> 00:24:56.000]  是什麼
[00:24:56.000 --> 00:24:58.000]  憤怒啊
[00:24:58.000 --> 00:25:00.000]  總之是
[00:25:00.000 --> 00:25:02.000]  怎樣憤怒
[00:25:02.000 --> 00:25:04.000]  積蓄憤怒
[00:25:04.000 --> 00:25:06.000]  你銀行存了多少錢
[00:25:06.000 --> 00:25:08.000]  其實我也不太知道
[00:25:08.000 --> 00:25:14.000]  我們也會有
[00:25:14.000 --> 00:25:16.000]  某程度存錢的習慣
[00:25:16.000 --> 00:25:18.000]  這裡的意思
[00:25:18.000 --> 00:25:20.000]  積蓄這個字
[00:25:20.000 --> 00:25:22.000]  是為自己設立一個寶藏
[00:25:22.000 --> 00:25:24.000]  你家裡有沒有寶藏
[00:25:24.000 --> 00:25:26.000]  我以前聽說
[00:25:26.000 --> 00:25:28.000]  老人家很喜歡收一條金在床底
[00:25:28.000 --> 00:25:30.000]  我小時候真的試過
[00:25:30.000 --> 00:25:32.000]  收藏在床底
[00:25:32.000 --> 00:25:34.000]  我小時候聽完這些說話後
[00:25:34.000 --> 00:25:36.000]  沒有
[00:25:36.000 --> 00:25:38.000]  只有報紙啊膠袋啊
[00:25:38.000 --> 00:25:40.000]  我媽媽是一個收藏東西的人
[00:25:40.000 --> 00:25:42.000]  但收藏得很乾淨
[00:25:42.000 --> 00:25:44.000]  一棟膠袋一棟報紙
[00:25:44.000 --> 00:25:46.000]  一棟衣服
[00:25:46.000 --> 00:25:48.000]  硬是沒有金
[00:25:48.000 --> 00:25:50.000]  可能要收藏我祖母的床
[00:25:50.000 --> 00:25:52.000]  就可能會有金
[00:25:52.000 --> 00:25:54.000]  不過這樣我也有寶貝
[00:25:54.000 --> 00:25:56.000]  我有寶藏
[00:25:56.000 --> 00:25:58.000]  我家裡有膠箱
[00:25:58.000 --> 00:26:00.000]  為什麼說這個例子
[00:26:00.000 --> 00:26:02.000]  伍文浩說始自畢業回家找到這個膠箱
[00:26:02.000 --> 00:26:04.000]  這個膠箱是收藏了
[00:26:04.000 --> 00:26:06.000]  我從小到大很多很值得紀念的東西
[00:26:06.000 --> 00:26:08.000]  我有本幼稚園的手冊
[00:26:08.000 --> 00:26:12.000]  吸過豬仔
[00:26:12.000 --> 00:26:14.000]  最重要是吸過兔仔
[00:26:14.000 --> 00:26:16.000]  看看
[00:26:16.000 --> 00:26:18.000]  好寶貝
[00:26:18.000 --> 00:26:20.000]  收起來
[00:26:20.000 --> 00:26:22.000]  有我和我太太的
[00:26:22.000 --> 00:26:24.000]  踩到太太的飯了
[00:26:24.000 --> 00:26:26.000]  情書
[00:26:26.000 --> 00:26:28.000]  現在回看
[00:26:28.000 --> 00:26:30.000]  夏天看也不錯
[00:26:30.000 --> 00:26:32.000]  冬天看也好
[00:26:32.000 --> 00:26:34.000]  也很溫暖
[00:26:34.000 --> 00:26:36.000]  但是因為當年
[00:26:36.000 --> 00:26:38.000]  我讀四年神學
[00:26:38.000 --> 00:26:40.000]  以前讀神學
[00:26:40.000 --> 00:26:42.000]  和外間斷絕聯繫
[00:26:42.000 --> 00:26:44.000]  打電話
[00:26:44.000 --> 00:26:46.000]  也要一群男生排隊
[00:26:46.000 --> 00:26:48.000]  你看我
[00:26:48.000 --> 00:26:50.000]  我看你說完沒有
[00:26:50.000 --> 00:26:52.000]  你想想你說什麼
[00:26:52.000 --> 00:26:54.000]  問他吃飯了沒有
[00:26:54.000 --> 00:26:56.000]  你也要排隊
[00:26:56.000 --> 00:27:00.000]  所以當時我們有很多書信的膠
[00:27:00.000 --> 00:27:02.000]  有很多
[00:27:02.000 --> 00:27:04.000]  有頭髮的照片
[00:27:04.000 --> 00:27:06.000]  很帥的照片
[00:27:06.000 --> 00:27:08.000]  長頭髮的照片
[00:27:08.000 --> 00:27:10.000]  當然也有短頭髮的照片
[00:27:10.000 --> 00:27:12.000]  有很多很多
[00:27:12.000 --> 00:27:14.000]  這是一個寶藏
[00:27:14.000 --> 00:27:16.000]  其實很少拿出來看
[00:27:16.000 --> 00:27:20.000]  藏了些什麼
[00:27:20.000 --> 00:27:22.000]  藏了些好東西
[00:27:22.000 --> 00:27:24.000]  藏了些甜味的東西
[00:27:24.000 --> 00:27:26.000]  會不會有時
[00:27:26.000 --> 00:27:28.000]  藏了些有傷感的東西
[00:27:28.000 --> 00:27:30.000]  有可能生離死別的東西
[00:27:30.000 --> 00:27:32.000]  但是也有
[00:27:32.000 --> 00:27:34.000]  紀念價值
[00:27:34.000 --> 00:27:36.000]  你想記住那東西
[00:27:36.000 --> 00:27:38.000]  你不想失去那東西
[00:27:38.000 --> 00:27:40.000]  你就會藏起來
[00:27:40.000 --> 00:27:42.000]  我不知道家裡藏了什麼
[00:27:42.000 --> 00:27:44.000]  但是如果有一個箱子給你
[00:27:44.000 --> 00:27:46.000]  上帝告訴你
[00:27:46.000 --> 00:27:48.000]  你藏了些憤怒在裡面
[00:27:50.000 --> 00:27:52.000]  人家藏東西,你藏東西
[00:27:52.000 --> 00:27:54.000]  為什麼你想藏起那東西
[00:27:54.000 --> 00:27:56.000]  不丟掉的
[00:27:56.000 --> 00:27:58.000]  留為紀念,有空拿出來
[00:27:58.000 --> 00:28:00.000]  影響自己
[00:28:00.000 --> 00:28:02.000]  你不捨得
[00:28:02.000 --> 00:28:04.000]  怎麼會啊牧師
[00:28:04.000 --> 00:28:06.000]  會啊
[00:28:06.000 --> 00:28:08.000]  聖經不就是這樣說
[00:28:08.000 --> 00:28:10.000]  你竟任著你剛硬
[00:28:10.000 --> 00:28:12.000]  不悔改的心
[00:28:12.000 --> 00:28:14.000]  為自己直觸憤怒
[00:28:14.000 --> 00:28:16.000]  於是
[00:28:16.000 --> 00:28:18.000]  義人、惡人
[00:28:18.000 --> 00:28:20.000]  善、恨、惡被論斷
[00:28:20.000 --> 00:28:22.000]  與論斷者
[00:28:22.000 --> 00:28:24.000]  最後到那公義審判的主
[00:28:24.000 --> 00:28:26.000]  在那一天
[00:28:26.000 --> 00:28:28.000]  一起面對他
[00:28:28.000 --> 00:28:30.000]  保羅本著他恩信稱義
[00:28:30.000 --> 00:28:32.000]  一個這麼重要的神學
[00:28:32.000 --> 00:28:34.000]  他仍然說了一句第六字
[00:28:34.000 --> 00:28:36.000]  「哈必照」就是上帝
[00:28:36.000 --> 00:28:38.000]  各人的行為
[00:28:38.000 --> 00:28:40.000]  來回應他們
[00:28:40.000 --> 00:28:42.000]  審判他們
[00:28:42.000 --> 00:28:44.000]  如果
[00:28:44.000 --> 00:28:46.000]  你心裡面
[00:28:46.000 --> 00:28:48.000]  仍然有很多苦澀放不下
[00:28:48.000 --> 00:28:52.000]  我不管你對誰
[00:28:52.000 --> 00:28:54.000]  可能是對社會
[00:28:54.000 --> 00:28:56.000]  有些男士
[00:28:56.000 --> 00:28:58.000]  將他的所有情感
[00:28:58.000 --> 00:29:00.000]  放在報紙上
[00:29:00.000 --> 00:29:02.000]  每一天對著報紙說話
[00:29:02.000 --> 00:29:04.000]  這個這樣的人
[00:29:04.000 --> 00:29:06.000]  真是活該
[00:29:06.000 --> 00:29:08.000]  這樣那樣的事
[00:29:08.000 --> 00:29:10.000]  我都說了
[00:29:10.000 --> 00:29:12.000]  每個人的故事都不同
[00:29:12.000 --> 00:29:14.000]  但是我盼望你家裏的寶箱
[00:29:14.000 --> 00:29:16.000]  存優美的東西
[00:29:16.000 --> 00:29:20.000]  存甜蜜的東西
[00:29:20.000 --> 00:29:22.000]  你和你家人
[00:29:22.000 --> 00:29:24.000]  最和諧的那個圖畫
[00:29:24.000 --> 00:29:26.000]  而不是留下最遺憾
[00:29:26.000 --> 00:29:28.000]  最內疚的那幅圖畫
[00:29:28.000 --> 00:29:30.000]  沒錯
[00:29:30.000 --> 00:29:32.000]  那些東西在我們記憶裏
[00:29:32.000 --> 00:29:34.000]  的而且確纏繞不休
[00:29:34.000 --> 00:29:36.000]  靠著上帝豐富的恩慈
[00:29:36.000 --> 00:29:38.000]  寬容
[00:29:38.000 --> 00:29:40.000]  忍耐
[00:29:40.000 --> 00:29:42.000]  打開那個箱
[00:29:42.000 --> 00:29:44.000]  讓這些怨恨
[00:29:44.000 --> 00:29:46.000]  怎樣
[00:29:46.000 --> 00:29:48.000]  散了它
[00:29:48.000 --> 00:29:50.000]  散走它
[00:29:50.000 --> 00:29:52.000]  上個星期六
[00:29:52.000 --> 00:29:54.000]  美美很開心
[00:29:54.000 --> 00:29:56.000]  拿些爆谷回來
[00:29:56.000 --> 00:29:58.000]  煮給
[00:29:58.000 --> 00:30:00.000]  微波爐
[00:30:00.000 --> 00:30:02.000]  給年輕人吃
[00:30:02.000 --> 00:30:04.000]  那些是一包裏面
[00:30:04.000 --> 00:30:06.000]  有些玉米粒
[00:30:06.000 --> 00:30:08.000]  不用打開不用加什麼
[00:30:08.000 --> 00:30:10.000]  一包紙袋
[00:30:10.000 --> 00:30:12.000]  放進微波爐
[00:30:12.000 --> 00:30:14.000]  叮
[00:30:14.000 --> 00:30:16.000]  出來的時候整個陣陣噗噗
[00:30:16.000 --> 00:30:18.000]  打開很好吃
[00:30:18.000 --> 00:30:20.000]  誰不知她拿了兩包回來
[00:30:20.000 --> 00:30:22.000]  第一包叮完
[00:30:22.000 --> 00:30:24.000]  嘩好香啊小朋友當然瘋了
[00:30:24.000 --> 00:30:26.000]  第二包怎樣
[00:30:26.000 --> 00:30:28.000]  燒焦了
[00:30:28.000 --> 00:30:32.000]  真的爛爆
[00:30:32.000 --> 00:30:34.000]  一打開
[00:30:34.000 --> 00:30:36.000]  嘩
[00:30:36.000 --> 00:30:38.000]  但因為美美趕著
[00:30:38.000 --> 00:30:40.000]  去帶學生
[00:30:40.000 --> 00:30:42.000]  帶青年同學帶得很好
[00:30:42.000 --> 00:30:46.000]  帶著小朋友上去
[00:30:46.000 --> 00:30:48.000]  我在房間裏
[00:30:48.000 --> 00:30:52.000]  嘩真的要拿滅火筒嗎
[00:30:52.000 --> 00:30:54.000]  什麼時候出去
[00:30:54.000 --> 00:30:56.000]  為何這麼燒焦
[00:30:56.000 --> 00:30:58.000]  有包爆谷在那裏
[00:30:58.000 --> 00:31:00.000]  燒焦了
[00:31:00.000 --> 00:31:02.000]  扔掉它
[00:31:02.000 --> 00:31:04.000]  扔掉它
[00:31:04.000 --> 00:31:06.000]  還是很大層糯米
[00:31:06.000 --> 00:31:08.000]  糟糕了
[00:31:08.000 --> 00:31:10.000]  我當時想禮拜日
[00:31:10.000 --> 00:31:12.000]  禮拜日如果大糯米
[00:31:12.000 --> 00:31:14.000]  大家就會問
[00:31:14.000 --> 00:31:16.000]  為何這麼大層糯米
[00:31:16.000 --> 00:31:18.000]  是不是教會火叔
[00:31:18.000 --> 00:31:20.000]  我們回答都回答到口水都乾
[00:31:20.000 --> 00:31:22.000]  於是
[00:31:22.000 --> 00:31:24.000]  關上門
[00:31:24.000 --> 00:31:26.000]  開了抽氣扇
[00:31:26.000 --> 00:31:28.000]  還是很大層糯米
[00:31:28.000 --> 00:31:30.000]  原來因為要打開微波爐
[00:31:30.000 --> 00:31:34.000]  清潔了裏面
[00:31:34.000 --> 00:31:36.000]  才行
[00:31:36.000 --> 00:31:38.000]  昨天我還聽到他們說
[00:31:38.000 --> 00:31:40.000]  還有一點糯米
[00:31:40.000 --> 00:31:42.000]  我不知道是不是
[00:31:42.000 --> 00:31:44.000]  我的鼻子沒有這麼靈敏
[00:31:44.000 --> 00:31:46.000]  可能找阿五聞一下
[00:31:46.000 --> 00:31:48.000]  可能他聞不到
[00:31:48.000 --> 00:31:50.000]  但你怎樣
[00:31:50.000 --> 00:31:52.000]  打開它
[00:31:52.000 --> 00:31:54.000]  打開你內心那個
[00:31:54.000 --> 00:31:56.000]  積蓄怨恨的寶箱
[00:31:56.000 --> 00:32:00.000]  清潔它
[00:32:00.000 --> 00:32:02.000]  清潔你內心
[00:32:02.000 --> 00:32:04.000]  原來罪的影響
[00:32:04.000 --> 00:32:06.000]  不只是你做壞事那麼表面
[00:32:06.000 --> 00:32:08.000]  可以透過你怨恨
[00:32:08.000 --> 00:32:10.000]  捆綁你和你一家
[00:32:10.000 --> 00:32:12.000]  一生
[00:32:12.000 --> 00:32:14.000]  可以用怨恨捆綁你和社會的關係
[00:32:14.000 --> 00:32:16.000]  一世
[00:32:16.000 --> 00:32:18.000]  不過有些事
[00:32:18.000 --> 00:32:20.000]  按照上帝公義
[00:32:20.000 --> 00:32:22.000]  我們是要說的
[00:32:22.000 --> 00:32:24.000]  記住原來聖經的道理
[00:32:24.000 --> 00:32:26.000]  不是叫我們溫柔地不罵人
[00:32:26.000 --> 00:32:28.000]  是要按照真理去罵人
[00:32:28.000 --> 00:32:30.000]  大家有沒有看新聞
[00:32:30.000 --> 00:32:32.000]  在新界有間教會
[00:32:32.000 --> 00:32:34.000]  籌款
[00:32:34.000 --> 00:32:36.000]  有人知道這件事嗎
[00:32:36.000 --> 00:32:38.000]  知道吧
[00:32:38.000 --> 00:32:40.000]  罵到真的口血淋頭
[00:32:40.000 --> 00:32:42.000]  在網上
[00:32:42.000 --> 00:32:44.000]  有些說話是基督徒不合意的
[00:32:44.000 --> 00:32:46.000]  雖然那些是基督徒罵
[00:32:46.000 --> 00:32:48.000]  我們罵人就算按照公義
[00:32:48.000 --> 00:32:50.000]  按照聖經的道理
[00:32:50.000 --> 00:32:52.000]  都要留意我們的品質
[00:32:52.000 --> 00:32:54.000]  我們的品格
[00:32:54.000 --> 00:32:56.000]  但是有些事
[00:32:56.000 --> 00:32:58.000]  真的值得罵
[00:32:58.000 --> 00:33:00.000]  不知道發生了甚麼事
[00:33:00.000 --> 00:33:02.000]  有人知道嗎
[00:33:02.000 --> 00:33:04.000]  在網上又是罵得很厲害
[00:33:04.000 --> 00:33:06.000]  我沒想到
[00:33:06.000 --> 00:33:08.000]  有一個字居然出現
[00:33:08.000 --> 00:33:10.000]  我昨天都有說過
[00:33:10.000 --> 00:33:12.000]  有一個侮辱中國人的形容詞
[00:33:12.000 --> 00:33:14.000]  支那
[00:33:14.000 --> 00:33:16.000]  有人聽過嗎
[00:33:16.000 --> 00:33:18.000]  我想
[00:33:18.000 --> 00:33:20.000]  有少少
[00:33:20.000 --> 00:33:22.000]  中國歷史
[00:33:22.000 --> 00:33:24.000]  出來多說兩個鐘也行
[00:33:24.000 --> 00:33:26.000]  支那
[00:33:26.000 --> 00:33:28.000]  是香港人
[00:33:28.000 --> 00:33:30.000]  這樣罵中國人
[00:33:30.000 --> 00:33:32.000]  我在網上看到
