
[00:00:00.000 --> 00:00:06.760]  羅亞入方舟嘅故事,我相信係絕大部分嘅人都可能會聽過嘅故事。
[00:19:15.240 --> 00:19:16.360]  只有,
[00:19:16.360 --> 00:19:18.040]  唯獨羅亞一個人,
[00:19:18.040 --> 00:19:19.880]  在神面前蒙蔭,
[00:19:19.880 --> 00:19:21.720]  在這個敗壞世代裡面,
[00:19:21.720 --> 00:19:23.560]  只有羅亞夠膽出來,
[00:19:23.560 --> 00:19:27.400]  有一種另一種尊敬上帝的生活,
[00:19:27.400 --> 00:19:28.840]  以及行為。
[00:19:28.840 --> 00:19:30.120]  六章第八節說,
[00:19:30.120 --> 00:19:32.120]  唯有羅亞。
[00:19:32.120 --> 00:19:32.760]  今天呢,
[00:19:32.760 --> 00:19:34.200]  我不知道是不是今天,
[00:19:34.200 --> 00:19:36.760]  Dickson就在任物以貓為主裡面,
[00:19:36.760 --> 00:19:40.600]  發了一個議員的一番說話出來。
[00:19:40.600 --> 00:19:43.000]  那個議員其實是來自保守黨,
[00:19:43.000 --> 00:19:45.160]  叫做 Nick Timothy。
[00:19:45.160 --> 00:19:46.760]  他就在今年的六月十日,
[00:19:46.760 --> 00:19:47.880]  在國會裡面,
[00:19:47.880 --> 00:19:51.080]  就著宗教和信仰體系的言論自由,
[00:19:51.080 --> 00:19:55.000]  就產生一種產生在國會裡面的辯論。
[00:19:55.000 --> 00:19:57.960]  他動議和申請提出一個法案,
[00:19:57.960 --> 00:20:02.120]  去規範關於宗教和信仰體系的言論自由,
[00:20:02.120 --> 00:20:04.920]  和這裡相關的一些事情。
[00:20:04.920 --> 00:20:06.920]  他在裡面就站起來這樣說,
[00:20:06.920 --> 00:20:07.560]  他說,
[00:20:07.560 --> 00:20:11.160]  我不相信無可物得是上帝所差遣的先知,
[00:20:11.160 --> 00:20:16.120]  我不接受他聲稱從天使加巴列那裡得到的啟示,
[00:20:16.120 --> 00:20:19.560]  我不認同所謂的信亞聖訓,
[00:20:19.560 --> 00:20:24.040]  和伊斯蘭法律體系對我有什麼的約束力。
[00:20:24.040 --> 00:20:26.280]  我尊重其他人的宗教信仰,
[00:20:26.280 --> 00:20:32.040]  但對於無可物得被諷刺、被批評、被嘲笑,
[00:20:32.040 --> 00:20:33.880]  我並不介意。
[00:20:33.880 --> 00:20:35.560]  我不是穆斯林,
[00:20:35.560 --> 00:20:40.360]  我選擇不按照伊斯蘭所定的道德規範生活,
[00:20:40.360 --> 00:20:43.240]  因為我是一個基督徒。
[00:20:43.240 --> 00:20:44.920]  我也想明確表示,
[00:20:44.920 --> 00:20:51.640]  我不認為任何人因為諷刺、批評和嘲笑耶穌而應該被起訴。
[00:20:51.640 --> 00:20:57.480]  無論你其實是否同意 Timothy 他所說的話也好,
[00:20:57.480 --> 00:20:58.920]  作為基督徒,
[00:20:58.920 --> 00:21:02.600]  要在這個世代這麼夠吉祥、這麼夠膽量,
[00:21:02.600 --> 00:21:05.320]  將自己的信仰立場說出來,
[00:21:05.320 --> 00:21:07.880]  絕對不是一件容易的事。
[00:21:07.880 --> 00:21:09.160]  是否同意?
[00:21:09.160 --> 00:21:11.400]  絕對不是一件容易的事。
[00:21:11.400 --> 00:21:13.960]  而《六章》第九節更加告訴我們,
[00:21:13.960 --> 00:21:15.160]  羅亞是一個異人,
[00:21:15.160 --> 00:21:18.040]  在當時的世代裡面是完全的人。
[00:21:18.040 --> 00:21:20.520]  羅亞與神同行。
[00:21:20.520 --> 00:21:23.480]  這節經文的字眼主要是強調了,
[00:21:23.480 --> 00:21:24.760]  在當時代,
[00:21:24.760 --> 00:21:31.000]  羅亞的行為和在法律上絕對是沒有問題的。
[00:21:31.000 --> 00:21:33.320]  他是非常完全的人,
[00:21:33.320 --> 00:21:34.360]  在當時代裡面,
[00:21:34.360 --> 00:21:35.880]  不代表他沒有犯罪,
[00:21:35.880 --> 00:21:37.240]  只不過在當時代裡面,
[00:21:37.240 --> 00:21:43.080]  可以說是一個最絕頂行為好的人。
[00:21:43.080 --> 00:21:44.040]  事實上,
[00:21:44.040 --> 00:21:47.000]  每一個人都在當時代做惡事,
[00:21:47.000 --> 00:21:50.200]  但是羅亞沒有與他們一起去做,
[00:21:50.200 --> 00:21:53.560]  而且他更加堅持與神同行,
[00:21:53.560 --> 00:21:54.600]  秉行公義,
[00:21:54.600 --> 00:21:56.440]  做合神心意的事。
[00:21:56.440 --> 00:21:58.040]  所以希伯來使用了一個字眼,
[00:21:58.040 --> 00:22:01.800]  他說「動了敬畏的心」。
[00:22:01.800 --> 00:22:04.120]  就是說他對上帝有敬畏,
[00:22:04.120 --> 00:22:05.160]  有敬虔,
[00:22:05.160 --> 00:22:07.240]  有謙卑來做回應。
[00:22:07.240 --> 00:22:08.840]  羅亞沒有被同輩的人,
[00:22:08.840 --> 00:22:10.680]  或者當時行惡的人,
[00:22:10.680 --> 00:22:12.920]  或者事來影響到。
[00:22:12.920 --> 00:22:14.680]  他不是靠自己的努力,
[00:22:14.680 --> 00:22:16.600]  而是因為敬畏神,
[00:22:16.600 --> 00:22:18.200]  聽神的說話。
[00:22:18.200 --> 00:22:21.080]  我不知道大家在你的人生裡面,
[00:22:21.080 --> 00:22:25.640]  有沒有一些敬畏神而做到的舉動呢?
[00:22:25.640 --> 00:22:26.840]  有一次,
[00:22:26.840 --> 00:22:28.920]  我們的小朋友當他很年輕的時候,
[00:22:28.920 --> 00:22:30.120]  都很小的時候,
[00:22:30.120 --> 00:22:31.960]  你知道小學要選中學嘛,
[00:22:31.960 --> 00:22:32.520]  對不對?
[00:22:32.520 --> 00:22:34.200]  我們要住十七區,
[00:22:34.200 --> 00:22:36.120]  我們就選了一間學校,
[00:22:36.120 --> 00:22:37.000]  跨區,
[00:22:37.000 --> 00:22:38.840]  就是去到哈羅格那裡,
[00:22:38.840 --> 00:22:41.080]  選了一間叫Saint Aidan的學校,
[00:22:41.080 --> 00:22:42.120]  來報讀。
[00:22:42.120 --> 00:22:43.400]  跨區呢,
[00:22:43.400 --> 00:22:45.320]  不只是難以被取錄,
[00:22:45.320 --> 00:22:45.800]  是不是?
[00:22:45.800 --> 00:22:46.840]  更加就是,
[00:22:46.840 --> 00:22:47.880]  他要計分的。
[00:22:47.880 --> 00:22:49.640]  我不知道現在還有沒有計分的制度,
[00:22:49.640 --> 00:22:51.640]  應該如無意外是要有計分的。
[00:22:51.640 --> 00:22:52.760]  我依稀記得,
[00:22:52.760 --> 00:22:53.720]  當時要達到,
[00:22:53.720 --> 00:22:56.360]  不知道三十六分或以上,
[00:22:56.360 --> 00:22:58.360]  才是叫做過了門檻,
[00:22:58.360 --> 00:22:58.920]  pass,
[00:22:58.920 --> 00:22:59.880]  就收你的。
[00:22:59.880 --> 00:23:03.720]  我記得我兒子當時只是拿到三十四分,
[00:23:03.720 --> 00:23:05.000]  差兩分而已。
[00:23:05.000 --> 00:23:05.640]  所以呢,
[00:23:05.640 --> 00:23:07.400]  我們就要上訴。
[00:23:07.400 --> 00:23:10.600]  在那裡排隊,
[00:23:10.600 --> 00:23:11.560]  等著這個學位,
[00:23:11.560 --> 00:23:13.560]  只剩下二十個位置而已,
[00:23:13.560 --> 00:23:16.280]  排隊的人原來有二百多三百人的,
[00:23:16.280 --> 00:23:17.320]  聽說。
[00:23:17.320 --> 00:23:20.200]  那我就跟那個人說,
[00:23:20.200 --> 00:23:21.640]  我就跟那個面試的人說,
[00:23:21.640 --> 00:23:22.760]  我說,
[00:23:22.760 --> 00:23:23.640]  我就奇怪,
[00:23:23.640 --> 00:23:24.360]  我說,
[00:23:24.360 --> 00:23:26.040]  我的兒子有個同學,
[00:23:26.040 --> 00:23:27.880]  他也是住十七區的,
[00:23:27.880 --> 00:23:29.560]  他又讀到。
[00:23:29.560 --> 00:23:31.800]  為什麼我的兒子讀不到呢?
[00:23:31.800 --> 00:23:32.840]  那我就說,
[00:23:32.840 --> 00:23:34.200]  他撒謊,
[00:23:34.200 --> 00:23:36.120]  我沒有說他撒謊,
[00:23:36.120 --> 00:23:36.760]  我只是說,
[00:23:36.760 --> 00:23:38.920]  我知道他的父母是住哈羅格,
[00:23:38.920 --> 00:23:39.080]  不是,
[00:23:39.080 --> 00:23:41.480]  我知道他的祖母是住哈羅格,
[00:23:41.480 --> 00:23:44.520]  他可以利用他的祖母的地址。
[00:23:44.520 --> 00:23:45.320]  我告訴他,
[00:23:45.320 --> 00:23:45.880]  我說,
[00:23:45.880 --> 00:23:48.360]  我可以跟你撒謊,
[00:23:48.360 --> 00:23:49.400]  我可以說,
[00:23:49.400 --> 00:23:50.600]  我認識了某個人,
[00:23:50.600 --> 00:23:51.720]  就住在哈羅格那裡,
[00:23:51.720 --> 00:23:53.800]  接著我就可以用他的地址,
[00:23:53.800 --> 00:23:55.880]  都可以這樣做的。
[00:23:55.880 --> 00:23:58.120]  不過我沒有這麼做,
[00:23:58.120 --> 00:24:01.240]  因為我們都是信神的人。
[00:24:01.240 --> 00:24:03.480]  那我也這麼輕易跟他說,
[00:24:03.480 --> 00:24:05.000]  但是事實上,
[00:24:05.000 --> 00:24:06.200]  當然是收錄了我們的,
[00:24:06.200 --> 00:24:07.560]  就是最後收錄了我的兒子,
[00:24:07.560 --> 00:24:09.160]  不是因為什麼的,
[00:24:09.160 --> 00:24:10.520]  只不過是因為,
[00:24:10.520 --> 00:24:13.240]  因為我的兒子在音樂上稍微好一點。
[00:24:13.240 --> 00:24:14.760]  問題就是,
[00:24:14.760 --> 00:24:16.440]  有時候人家怎麼做,
[00:24:16.440 --> 00:24:18.280]  我們會跟他怎麼做。
[00:24:18.280 --> 00:24:19.080]  他們撒謊,
[00:24:19.080 --> 00:24:20.520]  我就跟他們撒謊,
[00:24:20.520 --> 00:24:21.320]  他們出狡猾,
[00:24:21.320 --> 00:24:22.360]  我就跟他們出狡猾,
[00:24:22.360 --> 00:24:23.240]  對不對?
[00:24:23.240 --> 00:24:24.200]  有一次撞車,
[00:24:24.200 --> 00:24:25.880]  我在Sherfield撞車,
[00:24:25.880 --> 00:24:27.640]  我真的很想說一次撒謊,
[00:24:27.640 --> 00:24:28.600]  那次。
[00:24:28.600 --> 00:24:32.120]  那次就去到法庭那裡審了。
[00:24:32.120 --> 00:24:34.120]  大家兩個就坐在那裡,
[00:24:34.120 --> 00:24:35.480]  有律師。
[00:24:35.480 --> 00:24:37.000]  接著我真的很想說一個撒謊,
[00:24:37.000 --> 00:24:37.720]  我說,
[00:24:37.720 --> 00:24:38.680]  他有打燈,
[00:24:38.680 --> 00:24:40.120]  那就可能問題呢,
[00:24:40.120 --> 00:24:41.560]  就搞定了。
[00:24:41.560 --> 00:24:43.080]  不過我都照樣說,
[00:24:43.080 --> 00:24:45.400]  那個狀況就是我撞過去,
[00:24:45.400 --> 00:24:46.040]  我撞過去,
[00:24:46.040 --> 00:24:47.240]  但是他直去。
[00:24:47.240 --> 00:24:48.520]  那我就見到他,
[00:24:48.520 --> 00:24:51.160]  就當時我將他實情全說出來,
[00:24:51.160 --> 00:24:53.720]  那雖然最後我都是判輸了,
[00:24:53.720 --> 00:24:54.920]  但是不要緊,
[00:24:54.920 --> 00:24:57.160]  就是你做對了自己的事,
[00:24:57.160 --> 00:24:57.880]  這一個,
[00:24:57.880 --> 00:24:59.240]  就是一個世代裡面,
[00:24:59.240 --> 00:25:02.120]  可能很多人都想找別人著數的時代,
[00:25:02.120 --> 00:25:06.680]  你願不願意去與眾不同呢?
[00:25:06.680 --> 00:25:09.480]  羅亞就是當時一個這樣的人,
[00:25:09.480 --> 00:25:10.680]  就有第二樣東西,
[00:25:10.680 --> 00:25:12.920]  因著信而被神使用,
[00:25:12.920 --> 00:25:15.080]  去參與神的計劃。
[00:25:15.080 --> 00:25:16.760]  有一樣東西很重要的事情,
[00:25:16.760 --> 00:25:17.960]  就是羅亞那個時代,
[00:25:17.960 --> 00:25:19.960]  人口不斷在膨脹的時候,
[00:25:19.960 --> 00:25:22.600]  照道理有很多人可以被神去使用的,
[00:25:22.600 --> 00:25:23.400]  是嗎?
[00:25:23.400 --> 00:25:24.280]  這麼多人嘛,
[00:25:24.280 --> 00:25:25.160]  是嗎?
[00:25:25.160 --> 00:25:26.760]  但是你有沒有留意第六章第八節,
[00:25:26.760 --> 00:25:27.480]  它說,
[00:25:27.480 --> 00:25:29.160]  唯有這個字,
[00:25:29.160 --> 00:25:33.160]  只是剩下整個世代裡面,
[00:25:33.160 --> 00:25:38.120]  只是剩下羅亞可以被神使用。
[00:25:38.120 --> 00:25:42.680]  我們可能今天這個時代大致都是,
[00:25:42.680 --> 00:25:43.400]  都會覺得,
[00:25:43.400 --> 00:25:44.840]  當然講求能力,
[00:25:44.840 --> 00:25:45.240]  是嗎?
[00:25:45.240 --> 00:25:46.040]  你有沒有能力,
[00:25:46.040 --> 00:25:46.840]  行不行啊?
[00:25:46.840 --> 00:25:47.960]  你有沒有資格啊?
[00:25:47.960 --> 00:25:48.840]  你有沒有學位啊?
[00:25:48.840 --> 00:25:50.200]  有沒有才能啊?
[00:25:50.200 --> 00:25:51.080]  結果呢?
[00:25:51.080 --> 00:25:52.920]  當教會問我們,
[00:25:52.920 --> 00:25:54.600]  不如帶敬拜啊?
[00:25:54.600 --> 00:25:56.120]  不如你帶茶經啊?
[00:25:56.120 --> 00:25:57.080]  不如你幫忙呢,
[00:25:57.080 --> 00:26:00.360]  來到去做小組的大令小組啊?
[00:26:00.360 --> 00:26:02.280]  參與小組的叛唱啊?
[00:26:02.280 --> 00:26:03.400]  做樂手啊?
[00:26:03.400 --> 00:26:06.600]  做其他的侍奉啊?
[00:26:06.600 --> 00:26:07.880]  我們就會懼怕,
[00:26:07.880 --> 00:26:09.000]  我們就不知道,
[00:26:09.000 --> 00:26:10.440]  怎樣回應牧師好了,
[00:26:10.440 --> 00:26:11.720]  是嗎?
[00:26:11.720 --> 00:26:13.320]  我都記得,
[00:26:13.320 --> 00:26:15.560]  我十幾年前去奧地利,
[00:26:15.560 --> 00:26:16.600]  都不止十幾年前,
[00:26:16.600 --> 00:26:17.960]  我想二十幾年都有了,
[00:26:17.960 --> 00:26:19.320]  去奧地利的時候呢,
[00:26:19.320 --> 00:26:20.520]  去做宣教,
[00:26:20.520 --> 00:26:22.280]  去了五個星期,
[00:26:22.280 --> 00:26:24.200]  去到原來才發覺呢,
[00:26:24.200 --> 00:26:25.400]  你知道我那時候去奧地利,
[00:26:25.400 --> 00:26:27.640]  奧地利是那一所大學裡面,
[00:26:27.640 --> 00:26:30.520]  最多人敬的就是音樂。
[00:26:30.520 --> 00:26:32.360]  他們有一次搞了一個聚會,
[00:26:32.360 --> 00:26:35.400]  就是一個音樂的大家交流,
[00:26:35.400 --> 00:26:38.360]  他們邀請我上去台那裡彈琴,
[00:26:38.360 --> 00:26:39.880]  但是之前那個人呢,
[00:26:39.880 --> 00:26:43.160]  就先彈了一首《藍色多魯河》,
[00:26:43.160 --> 00:26:44.360]  是很好聽,
[00:26:44.360 --> 00:26:45.400]  很澎湃,
[00:26:45.400 --> 00:26:46.280]  接著他就說,
[00:26:46.280 --> 00:26:47.160]  喂,
[00:26:47.160 --> 00:26:49.000]  曹帝興啊,
[00:26:49.000 --> 00:26:49.880]  你上來啊,
[00:26:49.880 --> 00:26:50.520]  國語啊,
[00:26:50.520 --> 00:26:51.320]  用國語說的,
[00:26:51.320 --> 00:26:52.360]  喂,上來啊,
[00:26:52.360 --> 00:26:54.040]  輪到你彈啊,
[00:26:54.040 --> 00:26:54.920]  接著我就說,
[00:26:54.920 --> 00:26:55.720]  我啊,
[00:26:55.720 --> 00:26:57.800]  我真的沒有彈過級數的,
[00:26:57.800 --> 00:26:58.280]  不要,
[00:26:58.280 --> 00:26:58.840]  不要緊啊,
[00:26:58.840 --> 00:26:59.400]  照彈啊,
[00:26:59.400 --> 00:27:02.520]  我就只是彈了一首《奇異因典》,
[00:27:02.520 --> 00:27:05.400]  是好像嬰兒彈的那些小朋友啊,
[00:27:05.400 --> 00:27:06.600]  一級都沒有的那些,
[00:27:06.600 --> 00:27:07.320]  彈出來,
[00:27:07.320 --> 00:27:07.560]  嘩,
[00:27:07.560 --> 00:27:09.240]  我感覺真的很丟臉啊,
[00:27:09.240 --> 00:27:10.840]  但是我知道,
[00:27:10.840 --> 00:27:13.960]  就是我覺得自己沒可能做到那樣東西,
[00:27:13.960 --> 00:27:15.080]  然後接著就跟我說,
[00:27:15.080 --> 00:27:15.960]  他說,
[00:27:15.960 --> 00:27:16.920]  不要緊啊,
[00:27:16.920 --> 00:27:18.040]  這個不是你的強項,
[00:27:18.040 --> 00:27:20.360]  接著我們有一段時段呢,
[00:27:20.360 --> 00:27:22.040]  是跟那些人報道啊,
[00:27:22.040 --> 00:27:26.360]  那就用國語報道啊,
[00:27:26.360 --> 00:27:27.720]  當時我是一個神學生,
[00:27:27.720 --> 00:27:29.480]  你知道神學生啊,
[00:27:29.480 --> 00:27:30.920]  什麼都要勇,
[00:27:30.920 --> 00:27:31.560]  什麼都要拼,
[00:27:31.560 --> 00:27:32.200]  是不是?
[00:27:32.200 --> 00:27:33.400]  那當時我就說,
[00:27:33.400 --> 00:27:34.040]  好啦,
[00:27:34.040 --> 00:27:34.760]  硬著頭皮,
[00:27:34.760 --> 00:27:36.040]  我告訴上帝聽,
[00:27:36.040 --> 00:27:36.840]  我不行了,
[00:27:36.840 --> 00:27:37.240]  不過呢,
[00:27:37.240 --> 00:27:38.120]  求祢使用我啦,
[00:27:38.120 --> 00:27:38.840]  這樣啊,
[00:27:38.840 --> 00:27:41.640]  那就一講講了兩個小時,
[00:27:41.640 --> 00:27:44.600]  我知道他聽得很辛苦啊,
[00:27:44.600 --> 00:27:46.040]  當時就有一些非常之,
[00:27:46.040 --> 00:27:47.480]  都不是國語的國語呢,
[00:27:47.480 --> 00:27:48.920]  來到他這樣做,
[00:27:48.920 --> 00:27:49.560]  但是呢,
[00:27:49.560 --> 00:27:50.200]  我問他,
[00:27:50.200 --> 00:27:50.760]  你明不明啊?
[00:27:50.760 --> 00:27:52.360]  他竟然答明啊,
[00:27:52.360 --> 00:27:54.680]  你說這個不是神蹟啊,
[00:27:54.680 --> 00:27:55.720]  絕對是神蹟啊,
[00:27:55.720 --> 00:27:58.600]  是不是?
[00:27:58.600 --> 00:27:59.240]  事實上,
[00:27:59.240 --> 00:28:00.360]  好幾年前呢,
[00:28:00.360 --> 00:28:01.080]  我又有幸啦,
[00:28:01.080 --> 00:28:02.840]  因為當時我還是國星的董事,
[00:28:02.840 --> 00:28:05.240]  在英國分會的董事局的主席,
[00:28:05.240 --> 00:28:08.120]  每一年都要去美國開會,
[00:28:08.120 --> 00:28:10.760]  他就叫我用國語分享一些東西,
[00:28:10.760 --> 00:28:11.560]  那我心裡面,
[00:28:11.560 --> 00:28:12.440]  我不行啊,
[00:28:12.440 --> 00:28:13.080]  不怕啊,
[00:28:13.080 --> 00:28:13.560]  曹牧師,
[00:28:13.560 --> 00:28:13.880]  來啦,
[00:28:13.880 --> 00:28:14.280]  來啦,
[00:28:14.280 --> 00:28:14.840]  他說,
[00:28:14.840 --> 00:28:15.080]  好,
[00:28:15.080 --> 00:28:15.880]  我告訴神聽,
[00:28:15.880 --> 00:28:16.120]  哎呀,
[00:28:16.120 --> 00:28:17.080]  我不行啊,
[00:28:17.080 --> 00:28:17.320]  好,
[00:28:17.320 --> 00:28:19.240]  不過如果祢真的這樣,
[00:28:19.240 --> 00:28:20.040]  用得了我的,
[00:28:20.040 --> 00:28:21.560]  我硬著頭皮都上,
[00:28:21.560 --> 00:28:22.120]  結果呢,
[00:28:22.120 --> 00:28:22.760]  我答應了他,
[00:28:22.760 --> 00:28:23.480]  上飛機前,
[00:28:23.480 --> 00:28:23.960]  好啦,
[00:28:23.960 --> 00:28:25.400]  那我就在飛機裡面,
[00:28:25.400 --> 00:28:26.280]  努力地,
[00:28:26.280 --> 00:28:27.480]  來到他,
[00:28:27.480 --> 00:28:28.600]  寫定他的國語啊,
[00:28:28.600 --> 00:28:29.880]  怎樣來到他講,
[00:28:29.880 --> 00:28:31.000]  講完之後呢,
[00:28:31.000 --> 00:28:31.800]  我很努力地去講啊,
[00:28:31.800 --> 00:28:32.440]  真的啊,
[00:28:32.440 --> 00:28:33.160]  講完之後就說,
[00:28:33.160 --> 00:28:33.720]  來來來,
[00:28:33.720 --> 00:28:34.360]  曹牧師,
[00:28:34.360 --> 00:28:35.400]  我送些東西給你,
[00:28:35.400 --> 00:28:36.520]  我說送些什麼給我呢,
[00:28:36.520 --> 00:28:37.480]  走到他的房裡面,
[00:28:37.480 --> 00:28:39.960]  他拿了一張破破什麼,
[00:28:39.960 --> 00:28:43.240]  破破窩窩那些紙給我啊,
[00:28:43.240 --> 00:28:45.880]  他說送給你的啊,
[00:28:45.880 --> 00:28:46.200]  哇,
[00:28:46.200 --> 00:28:47.160]  我真的心裡面想,
[00:28:47.160 --> 00:28:48.040]  是不是真的講得不好,
[00:28:48.040 --> 00:28:48.840]  接著我就問他,
[00:28:48.840 --> 00:28:49.800]  你明不明白他講什麼,
[00:28:49.800 --> 00:28:50.360]  不明白,
[00:28:50.360 --> 00:28:51.480]  我們很感動啊,
[00:28:51.480 --> 00:28:52.040]  你講的那些,
[00:28:52.040 --> 00:28:52.760]  我真的覺得,
[00:28:52.760 --> 00:28:53.000]  哇,
[00:28:53.000 --> 00:28:53.720]  真是神的說話,
[00:28:53.720 --> 00:28:55.160]  真是很好,
[00:28:55.160 --> 00:28:55.960]  你想想這個,
[00:28:55.960 --> 00:28:58.200]  真是奇妙的地方,
[00:28:58.200 --> 00:29:00.760]  只要你肯去做的話,
[00:29:00.760 --> 00:29:01.480]  其實,
[00:29:01.480 --> 00:29:02.440]  沒有什麼是不行的,
[00:29:02.440 --> 00:29:03.560]  坦白說,
[00:29:03.560 --> 00:29:04.840]  只要你願意去做,
[00:29:04.840 --> 00:29:06.040]  今天這個社會,
[00:29:06.040 --> 00:29:06.760]  這個時代,
[00:29:06.760 --> 00:29:08.840]  就很看重我們有沒有能力,
[00:29:08.840 --> 00:29:11.480]  但神不是看我們的能力這麼簡單,
[00:29:11.480 --> 00:29:14.120]  而是看你願不願意被神去使用,
[00:29:14.120 --> 00:29:16.040]  神注重你的性別,
[00:29:16.040 --> 00:29:16.920]  你的學識,
[00:29:16.920 --> 00:29:17.560]  你的學識,
[00:29:17.560 --> 00:29:18.440]  你的能力,
[00:29:18.440 --> 00:29:21.720]  而是看你想不想被神去使用,
[00:29:21.720 --> 00:29:22.680]  當神說,
[00:29:22.680 --> 00:29:24.600]  我想找些人來做事,
[00:29:24.600 --> 00:29:25.720]  有些人可能說,
[00:29:25.720 --> 00:29:25.960]  哎,
[00:29:25.960 --> 00:29:27.160]  開正我的飯啊,
[00:29:27.160 --> 00:29:28.120]  我最拿手的,
[00:29:28.120 --> 00:29:28.840]  我有能力,
[00:29:28.840 --> 00:29:29.720]  我願意去做,
[00:29:29.720 --> 00:29:31.080]  那牧師開心嗎?
[00:29:31.080 --> 00:29:32.040]  當然開心啦,
[00:29:32.040 --> 00:29:32.520]  是不是?
[00:29:32.520 --> 00:29:33.960]  因為你又有能力,
[00:29:33.960 --> 00:29:35.640]  又有時間又肯做,
[00:29:35.640 --> 00:29:36.920]  我為你感謝神,
[00:29:36.920 --> 00:29:38.200]  但也有些人會說,
[00:29:38.200 --> 00:29:38.920]  我做到的,
[00:29:38.920 --> 00:29:39.960]  不過真是不好意思,
[00:29:39.960 --> 00:29:41.240]  這段時間太累了,
[00:29:41.240 --> 00:29:41.880]  太忙了,
[00:29:41.880 --> 00:29:42.760]  很忙,
[00:29:42.760 --> 00:29:44.440]  情緒不太好,
[00:29:44.440 --> 00:29:45.400]  其他人可以做了,
[00:29:45.400 --> 00:29:46.680]  不要找我做了,
[00:29:46.680 --> 00:29:48.120]  有些人有能力,
[00:29:48.120 --> 00:29:49.480]  但他們沒有時間去做,
[00:29:49.480 --> 00:29:51.880]  或者不願意去做,
[00:29:51.880 --> 00:29:54.120]  有些人呢,
[00:29:54.120 --> 00:29:54.840]  跟他說,
[00:29:54.840 --> 00:29:55.640]  你試試幫我,
[00:29:55.640 --> 00:29:55.960]  好啊,
[00:29:55.960 --> 00:29:56.840]  我沒有能力,
[00:29:56.840 --> 00:29:57.720]  不過我願意去試,
[00:29:57.720 --> 00:29:59.160]  我願意去學,
[00:29:59.160 --> 00:30:02.120]  上帝都會祝福這些人,
[00:30:02.120 --> 00:30:03.480]  今天這個時代,
[00:30:03.480 --> 00:30:05.560]  教會不需要超級巨星,
[00:30:05.560 --> 00:30:07.880]  也不需要一個打十個的英雄,
[00:30:07.880 --> 00:30:09.240]  而是需要有些人,
[00:30:09.240 --> 00:30:11.480]  當神說我可不可以去用你的時候,
[00:30:11.480 --> 00:30:12.680]  他就簡單回答,
[00:30:12.680 --> 00:30:13.400]  好,
[00:30:13.400 --> 00:30:15.400]  我願意讓你使用,
[00:30:15.400 --> 00:30:17.320]  今天我們的才能,
[00:30:17.320 --> 00:30:18.520]  放在哪裡呢?
[00:30:18.520 --> 00:30:19.480]  你看看聖經,
[00:30:19.480 --> 00:30:20.520]  阿伯拉罕,
[00:30:20.520 --> 00:30:21.320]  摩西,
[00:30:21.320 --> 00:30:22.200]  薩姆爾,
[00:30:22.200 --> 00:30:23.080]  保羅那些,
[00:30:23.080 --> 00:30:24.840]  當神呼召他們的時候,
[00:30:24.840 --> 00:30:26.840]  問他們願不願意的時候,
[00:30:26.840 --> 00:30:27.800]  他們有些人怎麼回答,
[00:30:27.800 --> 00:30:30.040]  我在這裡,
[00:30:30.040 --> 00:30:32.760]  我可以讓你去使用,
[00:30:32.760 --> 00:30:34.920]  羅亞願意在當時代,
[00:30:34.920 --> 00:30:37.000]  在這樣的敗壞的世代裡面,
[00:30:37.000 --> 00:30:39.560]  被神來使用建造方舟,
[00:30:39.560 --> 00:30:40.120]  弟兄姊妹,
[00:30:40.120 --> 00:30:41.800]  你有沒有準備好自己呢?
[00:30:41.800 --> 00:30:42.840]  還有第三,
[00:30:42.840 --> 00:30:44.040]  殷著信,
[00:30:44.040 --> 00:30:46.040]  在未見事情發生的時候,
[00:30:46.040 --> 00:30:48.040]  已經有騰動,
[00:30:48.040 --> 00:30:50.680]  神在創世紀第六章第十三到第十七節,
[00:30:50.680 --> 00:30:52.200]  這一段經文裡面,
[00:30:52.200 --> 00:30:54.840]  有提到方舟的尺寸,
[00:30:54.840 --> 00:30:57.240]  方舟的尺寸大概是四百五十尺乘,
[00:30:57.240 --> 00:30:58.200]  七十五尺,
[00:30:58.200 --> 00:30:59.880]  再乘四十五尺,
[00:30:59.880 --> 00:31:01.880]  方舟不是一艘,
[00:31:01.880 --> 00:31:03.400]  要落下一個power point,
[00:31:03.400 --> 00:31:06.600]  方舟不是一艘航行的船,
[00:31:06.600 --> 00:31:09.640]  方舟只是一個盒狀的物體,
[00:31:09.640 --> 00:31:10.680]  而方舟這個字,
[00:31:10.680 --> 00:31:11.720]  其實就是摩西,
[00:31:11.720 --> 00:31:12.440]  你記不記得,
[00:31:12.440 --> 00:31:13.560]  在她嬰兒的時候,
[00:31:13.560 --> 00:31:16.600]  她姊姊就送她去河那裡,
[00:31:16.600 --> 00:31:18.360]  有個箱裝著她,
[00:31:18.360 --> 00:31:19.080]  沒錯,
[00:31:19.080 --> 00:31:20.120]  希伯羅文的箱,
[00:31:20.120 --> 00:31:23.240]  就跟方舟是同一隻字,
[00:31:23.240 --> 00:31:24.040]  就是說,
[00:31:24.040 --> 00:31:26.600]  其實它是一個箱,
[00:31:26.600 --> 00:31:28.680]  方舟其實是保命的,
[00:31:28.680 --> 00:31:31.560]  方舟是幫助羅亞的八口,
[00:31:31.560 --> 00:31:34.520]  隨處漂流的大箱,
