
[00:00:00.000 --> 00:00:03.160]  兄弟姐妹大家好,我們又一齊讀聖經了
[00:16:43.760 --> 00:16:44.760]  神啊
[00:16:44.760 --> 00:16:45.760]  求祢赦免我們
[00:16:45.760 --> 00:16:47.760]  祂一定憐憫我們
[00:16:47.760 --> 00:16:48.760]  耶和華說
[00:16:48.760 --> 00:16:50.760]  我們大發雷聲
[00:16:50.760 --> 00:16:53.760]  施恩就被擊敗了
[00:16:53.760 --> 00:16:55.760]  這件事是非常開心的
[00:16:55.760 --> 00:16:59.760]  看到原來一個謙卑認罪的禱告
[00:16:59.760 --> 00:17:03.760]  有時候更加在神面前被譽
[00:17:03.760 --> 00:17:05.760]  最後結束
[00:17:05.760 --> 00:17:06.760]  主耶穌的比喻
[00:17:06.760 --> 00:17:09.760]  兩個人去聖殿祈禱
[00:17:09.760 --> 00:17:11.760]  記不記得一個法利賽人
[00:17:11.760 --> 00:17:13.760]  一個瑞利
[00:17:13.760 --> 00:17:15.760]  那個法利賽人就說
[00:17:15.760 --> 00:17:16.760]  神啊
[00:17:16.760 --> 00:17:18.760]  我來到祢面前
[00:17:18.760 --> 00:17:21.760]  真是很有信心
[00:17:21.760 --> 00:17:22.760]  Full confidence
[00:17:22.760 --> 00:17:23.760]  多麼有信心
[00:17:23.760 --> 00:17:24.760]  為什麼呢
[00:17:24.760 --> 00:17:26.760]  我一個星期禁食多少次
[00:17:26.760 --> 00:17:28.760]  凡我所有的都獻上十分之一
[00:17:28.760 --> 00:17:29.760]  我這樣
[00:17:29.760 --> 00:17:30.760]  我這樣
[00:17:30.760 --> 00:17:31.760]  我這樣做了多少事
[00:17:31.760 --> 00:17:33.760]  所以我投向到祢
[00:17:33.760 --> 00:17:35.760]  是抬高的
[00:17:35.760 --> 00:17:37.760]  很有信心的
[00:17:37.760 --> 00:17:39.760]  最重要的就是
[00:17:39.760 --> 00:17:40.760]  神啊你看到了
[00:17:40.760 --> 00:17:44.760]  我不像那個瑞利那麼壞
[00:17:44.760 --> 00:17:48.760]  那個瑞利是遠遠都不敢走近聖殿
[00:17:48.760 --> 00:17:50.760]  低頭不停地隨空
[00:17:50.760 --> 00:17:51.760]  神啊
[00:17:51.760 --> 00:17:54.760]  開恩可憐我這個罪人
[00:17:54.760 --> 00:17:55.760]  主耶穌說
[00:17:55.760 --> 00:18:01.760]  這個瑞利回家比那個法利賽人更為有意
[00:18:01.760 --> 00:18:07.760]  其實你看到主耶穌罵法利賽人罵得最多
[00:18:07.760 --> 00:18:10.760]  在福音書裡面主要罵法利賽人
[00:18:10.760 --> 00:18:11.760]  罵什麼呢
[00:18:11.760 --> 00:18:16.760]  一個問題就是說他們自以為意
[00:18:16.760 --> 00:18:19.760]  其實自以為意是我們作為人
[00:18:19.760 --> 00:18:20.760]  或者作為基督徒
[00:18:20.760 --> 00:18:23.760]  最容易跌下去的罪惡與陷阱
[00:18:23.760 --> 00:18:25.760]  就是自以為意
[00:18:25.760 --> 00:18:28.760]  自以為意是神最不歡喜的
[00:18:28.760 --> 00:18:29.760]  求主幫助我們
[00:18:29.760 --> 00:18:31.760]  我們一起禱告
[00:18:31.760 --> 00:18:34.760]  天父上帝我們在這個地方
[00:18:34.760 --> 00:18:36.760]  一起讚美感謝你
[00:18:36.760 --> 00:18:40.760]  因為你是這位歡喜赦免的主
[00:18:40.760 --> 00:18:42.760]  是寬容的主
[00:18:42.760 --> 00:18:45.760]  每一個人到你面前認罪的
[00:18:45.760 --> 00:18:47.760]  神啊我真的得罪你了
[00:18:47.760 --> 00:18:49.760]  你都會歡喜赦免
[00:18:49.760 --> 00:18:53.760]  你想的是我們有一個誠實的心
[00:18:53.760 --> 00:18:57.760]  是一個內裡誠實又虔誠的心
[00:18:57.760 --> 00:19:00.760]  主我們看到你所做的
[00:19:00.760 --> 00:19:01.760]  所赦免的
[00:19:01.760 --> 00:19:03.760]  在聖經裡面實在很多
[00:19:03.760 --> 00:19:05.760]  都是每一次去到你面前
[00:19:05.760 --> 00:19:07.760]  誠心禱告認罪的
[00:19:07.760 --> 00:19:09.760]  你自己都赦免
[00:19:09.760 --> 00:19:11.760]  主啊求你就幫助我們
[00:19:11.760 --> 00:19:13.760]  不要怕到你面前
[00:19:13.760 --> 00:19:15.760]  有時候我們很怕到你面前
[00:19:15.760 --> 00:19:16.760]  因為你是審判的主
[00:19:16.760 --> 00:19:18.760]  怕你就會責罰
[00:19:18.760 --> 00:19:21.760]  其實如果犯罪遭受責罰都是要的
[00:19:21.760 --> 00:19:24.760]  不過你是一位憐憫的主
[00:19:24.760 --> 00:19:29.760]  你的憐憫恩慈比你的刑罰更大
[00:19:29.760 --> 00:19:32.760]  主我們知道你是歡喜憐憫恩慈
[00:19:32.760 --> 00:19:34.760]  多過歡喜刑罰
[00:19:34.760 --> 00:19:37.760]  主我們求你就給我們更多信靠你
[00:19:37.760 --> 00:19:40.760]  更多到你面前謙卑自己
[00:19:40.760 --> 00:19:42.760]  禁食禱告
[00:19:42.760 --> 00:19:43.760]  承認我們的罪
[00:19:43.760 --> 00:19:44.760]  你就聽我們祈禱
[00:19:44.760 --> 00:19:47.760]  今天我們看到的就是這個故事
[00:19:47.760 --> 00:19:48.760]  願主得到榮耀讚美
[00:19:48.760 --> 00:19:49.760]  多謝你
[00:19:49.760 --> 00:19:51.760]  禱告奉耶穌名求
[00:19:51.760 --> 00:19:52.760]  阿門
