
[00:00:00.000 --> 00:00:05.620]  十月月份是教會城鎮家的感恩月
[00:19:59.600 --> 00:20:00.880]  有烏黑的東西
[00:20:00.880 --> 00:20:02.400]  有烏黑的形狀
[00:20:02.400 --> 00:20:04.160]  但是他看不見
[00:20:04.160 --> 00:20:06.120]  在烏黑以外
[00:20:06.120 --> 00:20:09.800]  是有白色的地方
[00:20:09.800 --> 00:20:11.840]  這個比喻是說
[00:20:11.840 --> 00:20:13.720]  人很多時候
[00:20:13.720 --> 00:20:16.920]  都是看見生命當中不理想的地方
[00:20:16.920 --> 00:20:18.600]  看見很多的限制
[00:20:18.600 --> 00:20:20.320]  看見很多的困難
[00:20:20.320 --> 00:20:23.520]  看不見在困難以外
[00:20:23.520 --> 00:20:25.680]  那種白白的恩典
[00:20:25.680 --> 00:20:27.320]  神的恩典
[00:20:27.320 --> 00:20:32.680]  是圍繞著這些生命的艱難的地方
[00:20:32.680 --> 00:20:33.760]  因為人很多時候
[00:20:33.760 --> 00:20:36.120]  一看見烏黑的地方
[00:20:36.120 --> 00:20:38.240]  就看不見那個恩典
[00:20:38.240 --> 00:20:41.440]  是沒有向神去感恩
[00:20:41.440 --> 00:20:43.000]  在這裡我想起
[00:20:43.000 --> 00:20:46.640]  我先前常常提及的朱牧師
[00:20:46.640 --> 00:20:48.080]  在七年前
[00:20:48.080 --> 00:20:50.760]  七年前當師母離世
[00:20:50.760 --> 00:20:52.240]  他就說
[00:20:52.240 --> 00:20:54.160]  我很掛念她
[00:20:54.160 --> 00:20:55.600]  我知道有一天
[00:20:55.600 --> 00:20:57.760]  我會跟她一起
[00:20:57.760 --> 00:20:59.840]  我也知道在她病的時候
[00:20:59.840 --> 00:21:01.320]  她很多的問題
[00:21:01.320 --> 00:21:04.120]  現在應該是被解答
[00:21:04.120 --> 00:21:06.160]  感謝天父
[00:21:06.160 --> 00:21:08.160]  四十年
[00:21:08.160 --> 00:21:11.320]  天父將她賜給我
[00:21:11.320 --> 00:21:15.360]  朱牧師是看見生命不如意的地方
[00:21:15.360 --> 00:21:20.640]  但是他是看見神周圍的恩惠
[00:21:20.640 --> 00:21:22.640]  他繼續的感謝神
[00:21:22.640 --> 00:21:24.880]  讚美神
[00:21:24.880 --> 00:21:25.560]  除此之外
[00:21:25.560 --> 00:21:30.440]  我想起十七世紀的Martin Rinkert朱牧師
[00:21:30.440 --> 00:21:33.360]  他在德國的三十年戰爭當中
[00:21:33.360 --> 00:21:34.880]  住在Islandberg
[00:21:34.880 --> 00:21:36.560]  Islandberg是一個小鎮
[00:21:36.560 --> 00:21:38.200]  因為戰爭的緣故
[00:21:38.200 --> 00:21:40.880]  很多人湧入這個小鎮
[00:21:40.880 --> 00:21:42.520]  因為太多的難民
[00:21:42.520 --> 00:21:44.400]  食物是不足夠
[00:21:44.400 --> 00:21:46.920]  而衛生的情況變得更加差
[00:21:46.920 --> 00:21:49.120]  很多人因為這樣的緣故
[00:21:49.120 --> 00:21:51.040]  患病死
[00:21:51.040 --> 00:21:54.360]  有些人因為饑荒而死
[00:21:54.360 --> 00:21:57.800]  當時那些官長
[00:21:57.800 --> 00:22:00.080]  甚至一些教務人員
[00:22:00.080 --> 00:22:02.720]  他們紛紛離開
[00:22:02.720 --> 00:22:06.240]  只有Rinkert牧師留下
[00:22:06.240 --> 00:22:08.320]  繼續的工作
[00:22:08.320 --> 00:22:09.920]  他每天的工作
[00:22:09.920 --> 00:22:12.760]  是埋葬死人的工作
[00:22:12.760 --> 00:22:15.960]  他每天是埋葬四十人至五十人
[00:22:15.960 --> 00:22:21.080]  他總共埋葬了四千四百八十個人
[00:22:21.080 --> 00:22:23.480]  其中他所埋葬的
[00:22:23.480 --> 00:22:26.320]  是他親愛的妻子
[00:22:26.320 --> 00:22:29.440]  但之後他寫了一首詩歌
[00:22:29.440 --> 00:22:33.160]  一首詩歌叫《齊來謝主》
[00:22:33.160 --> 00:22:35.680]  詩歌的內容是這樣的
[00:22:35.680 --> 00:22:37.120]  第一節
[00:22:37.120 --> 00:22:43.440]  都來感謝因主以心以手以聲音
[00:22:43.440 --> 00:22:46.320]  主既完成其事
[00:22:46.320 --> 00:22:49.400]  世上寬重主聖名
[00:22:49.400 --> 00:22:51.920]  我從初生時起
[00:22:51.920 --> 00:22:55.120]  蒙主福佑到今
[00:22:55.120 --> 00:22:57.720]  前受無窮的愛
[00:22:57.720 --> 00:23:01.040]  甘迎安慰憐憫
[00:23:01.040 --> 00:23:03.040]  第二節
[00:23:03.040 --> 00:23:05.520]  但願因此之神
[00:23:05.520 --> 00:23:08.280]  此刻伴我到終生
[00:23:08.280 --> 00:23:10.640]  常將快樂平安
[00:23:10.640 --> 00:23:14.160]  鼓勵安慰我衷心
[00:23:14.160 --> 00:23:17.520]  導我脫離迷惑
[00:23:17.520 --> 00:23:20.880]  救我避免憂傷
[00:23:20.880 --> 00:23:23.360]  無論今生來世
[00:23:23.360 --> 00:23:25.840]  使我蒙主宏恩
[00:23:25.840 --> 00:23:27.240]  第三節
[00:23:27.240 --> 00:23:29.120]  我將感謝重陽
[00:23:29.120 --> 00:23:31.920]  敬獻父子與聖靈
[00:23:31.920 --> 00:23:34.120]  三位本同一體
[00:23:34.120 --> 00:23:37.400]  在天執掌大權能
[00:23:37.400 --> 00:23:39.600]  獨一永生上主
[00:23:39.600 --> 00:23:42.120]  天地崇拜同心
[00:23:42.120 --> 00:23:45.000]  昔在今在永在
[00:23:45.000 --> 00:23:49.080]  千秋萬古永恆
[00:23:49.080 --> 00:23:52.240]  這首詩歌重要的訊息就是說
[00:23:52.240 --> 00:23:54.840]  雖然環境很負面
[00:23:54.840 --> 00:23:58.760]  生命仍然有很多不理想的地方
[00:23:58.760 --> 00:24:04.720]  這是不會減少我們對神感謝的恩典
[00:24:04.720 --> 00:24:11.520]  不會減少我們在神面前所領受的白白的恩典
[00:24:11.520 --> 00:24:14.200]  這正是撒瑪利亞人
[00:24:14.200 --> 00:24:15.720]  朱牧師
[00:24:15.720 --> 00:24:19.840]  榮克牧師他們最信心的經歷
[00:24:19.840 --> 00:24:22.080]  雖然撒瑪利亞人他得到醫治
[00:24:22.080 --> 00:24:24.720]  可能身體還有很多的缺陷
[00:24:24.720 --> 00:24:27.600]  但是他跑去見耶穌
[00:24:27.600 --> 00:24:29.080]  多謝耶穌
[00:24:29.080 --> 00:24:30.880]  讚美神
[00:24:30.880 --> 00:24:33.240]  雖然師母因為病離世
[00:24:33.240 --> 00:24:35.960]  朱牧師仍然感謝神的恩典
[00:24:35.960 --> 00:24:39.640]  賜他四十年的良伴
[00:24:39.640 --> 00:24:42.560]  雖然馬丁榮克牧師
[00:24:42.560 --> 00:24:45.040]  他見到這麼多災難
[00:24:45.040 --> 00:24:46.800]  這麼多人離去
[00:24:46.800 --> 00:24:49.200]  但是他看見神的偉大
[00:24:49.200 --> 00:24:51.040]  神的恩惠
[00:24:51.040 --> 00:24:54.840]  這些就是說見到生命裏面很多墨水
[00:24:54.840 --> 00:24:56.520]  烏黑的地方
[00:24:56.520 --> 00:24:58.600]  但是能夠見到奧秘
[00:24:58.600 --> 00:25:00.760]  見到在烏黑以外
[00:25:00.760 --> 00:25:05.880]  有很多神的白白的恩典
[00:25:05.880 --> 00:25:09.840]  請姐妹們在今天的崇拜當中
[00:25:09.840 --> 00:25:14.480]  你和我看見什麼呢?
[00:25:14.480 --> 00:25:17.400]  你和我看不看見
[00:25:17.400 --> 00:25:21.840]  你和我生命的那種狀況?
[00:25:21.840 --> 00:25:25.080]  你是不是有信心的人?
[00:25:25.080 --> 00:25:28.520]  你有沒有去多謝神?
[00:25:28.520 --> 00:25:30.640]  你有沒有為過往得到潔淨
[00:25:30.640 --> 00:25:32.760]  得到醫治
[00:25:32.760 --> 00:25:35.280]  而向神獻上感恩?
[00:25:35.280 --> 00:25:38.640]  雖然你現在身體仍然有遺憾
[00:25:38.640 --> 00:25:41.960]  仍然向神去感恩
[00:25:41.960 --> 00:25:44.760]  你是怎樣的人?
[00:25:44.760 --> 00:25:48.640]  抑或你是一個自私自利
[00:25:48.640 --> 00:25:50.840]  忘恩負義的人
[00:25:50.840 --> 00:25:53.720]  沒有將白白的恩典領受之後
[00:25:53.720 --> 00:25:55.920]  去感謝神
[00:25:55.920 --> 00:25:59.960]  要知道自私自利的人常常會問
[00:25:59.960 --> 00:26:02.560]  我能夠得到什麼?
[00:26:02.560 --> 00:26:05.640]  我能夠來到城鎮家得到什麼?
[00:26:05.640 --> 00:26:06.960]  我能夠信耶穌
[00:26:06.960 --> 00:26:09.800]  我得到什麼?
[00:26:09.800 --> 00:26:12.040]  一個忘恩負義的人就說
[00:26:12.040 --> 00:26:14.160]  我能夠保持什麼?
[00:26:14.160 --> 00:26:16.560]  我能夠保持什麼?
[00:26:16.560 --> 00:26:19.760]  意思就是說你不要拿我擁有的東西
[00:26:19.760 --> 00:26:23.440]  不要拿走我擁有的權利
[00:26:23.440 --> 00:26:26.320]  相反感恩的人常常說
[00:26:26.320 --> 00:26:29.560]  我可以給予什麼?
[00:26:29.560 --> 00:26:30.760]  神啊
[00:26:30.760 --> 00:26:32.160]  領受你的恩惠
[00:26:32.160 --> 00:26:34.600]  我可以怎樣去回應、讚美你
[00:26:34.600 --> 00:26:36.960]  我可以給你什麼?
[00:26:36.960 --> 00:26:38.960]  親愛的兄姊妹們
[00:26:38.960 --> 00:26:42.720]  我可以給你們什麼?
[00:26:42.720 --> 00:26:44.320]  一個講求
[00:26:44.320 --> 00:26:46.280]  我能夠得到什麼?
[00:26:46.280 --> 00:26:48.360]  的自私自利的人
[00:26:48.360 --> 00:26:50.720]  和一個常常講求
[00:26:50.720 --> 00:26:53.280]  我能夠保持什麼?
[00:26:53.280 --> 00:26:55.040]  忘恩負義的人
[00:26:55.040 --> 00:26:57.800]  他們索領生命的狀態是怎樣的?
[00:26:57.800 --> 00:27:01.080]  他們是很幼稚的
[00:27:01.080 --> 00:27:03.080]  幼稚的人
[00:27:03.080 --> 00:27:05.720]  好像幼稚的幼兒
[00:27:05.720 --> 00:27:10.240]  他們是不會欣賞爸爸媽媽所付出的
[00:27:10.240 --> 00:27:11.880]  幼稚的人
[00:27:11.880 --> 00:27:12.920]  幼兒
[00:27:12.920 --> 00:27:17.160]  他只能夠看到目前有沒有東西給他
[00:27:17.160 --> 00:27:19.240]  他不會記得過往
[00:27:19.240 --> 00:27:21.400]  爸爸媽媽給他什麼
[00:27:21.400 --> 00:27:24.680]  他也不會想將來爸爸媽媽給他什麼
[00:27:24.680 --> 00:27:25.440]  他不會
[00:27:25.440 --> 00:27:29.120]  他所關注的是這家、這家、這家
[00:27:29.120 --> 00:27:32.400]  但當一個幼兒長大的時候
[00:27:32.400 --> 00:27:36.120]  他會想起過往爸爸媽媽的恩惠
[00:27:36.120 --> 00:27:38.480]  多謝爸爸媽媽的付出
[00:27:38.480 --> 00:27:41.880]  並且在當中學習付出
[00:27:41.880 --> 00:27:44.680]  是很願意的付出
[00:27:44.680 --> 00:27:46.320]  這種感謝的生命
[00:27:46.320 --> 00:27:49.240]  就是一種生命成長的表現
[00:27:49.240 --> 00:27:50.800]  這種感恩的生命
[00:27:50.800 --> 00:27:54.160]  是一種生命成熟的表現
[00:27:54.160 --> 00:27:56.240]  所以弟兄姊妹們
[00:27:56.240 --> 00:27:59.080]  我們在城鎮家都很久了
[00:27:59.080 --> 00:28:01.720]  我們的生命有沒有成長
[00:28:01.720 --> 00:28:03.920]  有沒有成熟
[00:28:03.920 --> 00:28:05.840]  就讓我們在感恩月當中
[00:28:05.840 --> 00:28:08.120]  我們一起求主恩代我們
[00:28:08.120 --> 00:28:09.480]  讓我們的生命
[00:28:09.480 --> 00:28:12.320]  好像撒瑪利亞人的生命一樣
[00:28:12.320 --> 00:28:15.480]  我們常常有感恩的心
[00:28:15.480 --> 00:28:17.760]  我們有感恩的行動
[00:28:17.760 --> 00:28:21.600]  我們常常感謝主給我們的恩惠
[00:28:21.600 --> 00:28:24.920]  因此我們常常跑到耶穌基督那裡
[00:28:24.920 --> 00:28:27.080]  我們俯伏在祂面前
[00:28:27.080 --> 00:28:28.720]  我們多謝祂
[00:28:28.720 --> 00:28:31.800]  我們讚美我們的神
[00:28:31.800 --> 00:28:35.120]  因此耶穌基督就向我們說
[00:28:35.120 --> 00:28:37.280]  「起來走吧」
[00:28:37.280 --> 00:28:40.600]  「你的信救了你」
[00:28:40.600 --> 00:28:42.000]  求主幫助我們
