
[00:00:00.000 --> 00:00:02.800]  今天我們要討論的題目是
[00:14:49.800 --> 00:14:50.900]  你說自己作王
[00:14:50.900 --> 00:14:55.200]  我希望你果真作王
[00:14:55.200 --> 00:14:56.200]  你說控制自己的生命
[00:14:56.200 --> 00:14:58.400]  我希望你真的控制到
[00:14:58.400 --> 00:14:59.800]  你說你和主一起作王
[00:14:59.800 --> 00:15:00.900]  我希望你真的
[00:15:00.900 --> 00:15:02.300]  不過
[00:15:02.300 --> 00:15:04.200]  你作王的地方我不是
[00:15:04.200 --> 00:15:05.000]  希望我也是
[00:15:05.000 --> 00:15:06.400]  你明白嗎
[00:15:06.400 --> 00:15:07.500]  而他為什麼這樣說
[00:15:07.500 --> 00:15:09.800]  四章七折說得很清楚
[00:15:09.800 --> 00:15:11.200]  他說你們有些人
[00:15:11.200 --> 00:15:13.800]  表面上人體是比較厲害
[00:15:13.800 --> 00:15:14.800]  有不同的位置
[00:15:14.800 --> 00:15:16.200]  不同的財產
[00:15:16.200 --> 00:15:17.500]  有不同的影響力
[00:15:17.500 --> 00:15:18.600]  不過
[00:15:18.600 --> 00:15:19.500]  他問你一個問題
[00:15:19.500 --> 00:15:21.400]  有些什麼
[00:15:21.400 --> 00:15:23.800]  你不是領受的呢
[00:15:23.800 --> 00:15:25.000]  你有這樣的環境學習
[00:15:25.000 --> 00:15:26.200]  有這樣的家庭背景
[00:15:26.200 --> 00:15:27.400]  有這樣的學校
[00:15:27.400 --> 00:15:29.500]  你一生出來就有
[00:15:29.500 --> 00:15:30.100]  你一生出來就有
[00:15:30.100 --> 00:15:31.500]  你的父母誰祝福你
[00:15:31.500 --> 00:15:32.800]  你的健康哪裡來
[00:15:32.800 --> 00:15:35.700]  他說你不要當是你才行
[00:15:35.700 --> 00:15:38.200]  你明白嗎
[00:15:38.200 --> 00:15:39.700]  我不知道你有沒有一些朋友
[00:15:39.700 --> 00:15:41.800]  有時候你去探他和他聊天
[00:15:41.800 --> 00:15:43.600]  你發現我試過了
[00:15:43.600 --> 00:15:45.400]  他家裡有很多文具
[00:15:45.400 --> 00:15:46.000]  一式一樣
[00:15:46.000 --> 00:15:47.800]  你這麼多文具一式一樣的
[00:15:47.800 --> 00:15:49.400]  他說是啊
[00:15:49.400 --> 00:15:53.600]  我公司拿回來的
[00:15:53.600 --> 00:15:55.600]  有時候我見人家去影印
[00:15:55.600 --> 00:15:56.300]  在家裡
[00:15:56.300 --> 00:15:57.900]  他說要影印要做
[00:15:57.900 --> 00:15:58.700]  他說不用影了
[00:15:58.700 --> 00:16:02.900]  回公司影
[00:16:02.900 --> 00:16:04.000]  我不知道你有沒有見過
[00:16:04.000 --> 00:16:05.400]  有一次新聞挺好笑的
[00:16:05.400 --> 00:16:09.100]  他說在公廁廁紙
[00:16:09.100 --> 00:16:10.800]  有時候不是很小很大一卷
[00:16:10.800 --> 00:16:12.100]  去抹手
[00:16:12.100 --> 00:16:14.800]  去完廁所抹幾張抹手
[00:16:14.800 --> 00:16:16.100]  不是這段時間
[00:16:16.100 --> 00:16:18.700]  是早幾個月一年
[00:16:18.700 --> 00:16:20.900]  有一次新聞報告很有趣
[00:16:20.900 --> 00:16:22.700]  他說不知為何那些廁紙這麼大一卷
[00:16:22.700 --> 00:16:26.000]  一個小時沒有了
[00:16:26.000 --> 00:16:30.000]  他就去看那些錄影
[00:16:30.000 --> 00:16:31.600]  因為他抹手不是在廁所
[00:16:31.600 --> 00:16:32.500]  是在外面
[00:16:32.500 --> 00:16:34.300]  他發現那些人怎樣拿廁紙
[00:16:34.300 --> 00:16:37.600]  是這樣拿的
[00:16:37.600 --> 00:16:40.100]  你一邊抹他一邊笑
[00:16:40.100 --> 00:16:44.400]  抹完一個下一個來
[00:16:44.400 --> 00:16:46.000]  拿來幹什麼
[00:16:46.000 --> 00:16:48.500]  回家用
[00:16:48.500 --> 00:16:50.600]  公器私用
[00:16:50.600 --> 00:16:53.400]  當作是他的
[00:16:53.400 --> 00:16:55.900]  保羅說的第二點是什麼
[00:16:55.900 --> 00:16:57.700]  如果你想是你可以的
[00:16:57.700 --> 00:17:01.100]  你公器私用
[00:17:01.100 --> 00:17:05.200]  當作是你尖尖自喜自嗨
[00:17:05.200 --> 00:17:06.200]  飽足
[00:17:06.200 --> 00:17:08.900]  自我感覺良好
[00:17:08.900 --> 00:17:12.700]  並且你不懂得這些東西給你為何
[00:17:12.700 --> 00:17:14.200]  我們教會都可以
[00:17:14.200 --> 00:17:16.200]  我跟童工說是在教會影印
[00:17:16.200 --> 00:17:18.900]  不過每一張你收一元
[00:17:18.900 --> 00:17:20.700]  奉獻
[00:17:20.700 --> 00:17:22.800]  這是很清楚的事
[00:17:22.800 --> 00:17:25.700]  保羅說你們小心
[00:17:25.700 --> 00:17:27.900]  你們覺得很好很靚
[00:17:27.900 --> 00:17:29.600]  而且他再說下去
[00:17:29.600 --> 00:17:31.800]  神的僕人是應該怎樣
[00:17:31.800 --> 00:17:34.700]  真正的僕人是什麼品格
[00:17:34.700 --> 00:17:36.500]  很精彩看下去就知道
[00:17:36.500 --> 00:17:38.300]  第九節到第十三節
[00:17:38.300 --> 00:17:38.800]  他這樣說
[00:17:38.800 --> 00:17:40.100]  一起和我說一二三
[00:17:40.100 --> 00:17:43.800]  我想神把我們試圖冥冥列在抹後
[00:17:43.800 --> 00:17:46.900]  好像定死罪的囚犯
[00:18:04.200 --> 00:18:05.200]  再看
[00:18:05.200 --> 00:18:06.400]  直到如今
[00:18:06.400 --> 00:18:08.700]  我們還是又饑又渴
[00:18:08.700 --> 00:18:25.200]  直到如今
[00:18:25.200 --> 00:18:28.100]  人還把我們看作世界上的污穢
[00:18:28.100 --> 00:18:32.300]  你知道他想說什麼嗎
[00:18:32.300 --> 00:18:35.200]  他說什麼我覺得很有趣
[00:18:35.200 --> 00:18:37.100]  他說你們很厲害
[00:18:37.100 --> 00:18:37.800]  什麼都有了
[00:18:37.800 --> 00:18:38.900]  做王了
[00:18:38.900 --> 00:18:41.900]  我們的試圖是神的試圖
[00:18:41.900 --> 00:18:44.000]  在抹後做什麼呢
[00:18:44.000 --> 00:18:47.000]  我們做的事情好像死囚
[00:18:47.000 --> 00:18:50.300]  在一台戲是什麼呢
[00:18:50.300 --> 00:18:52.900]  是當時說那些人被人捉了
[00:18:52.900 --> 00:18:53.800]  扔了去
[00:18:53.800 --> 00:18:58.100]  你知道當時羅馬有很多鬥獸場
[00:18:58.100 --> 00:19:01.100]  你打贏野獸你就能走
[00:19:01.100 --> 00:19:02.200]  他說一台戲
[00:19:02.200 --> 00:19:04.200]  我們被人看
[00:19:04.200 --> 00:19:05.600]  在那個情況
[00:19:05.600 --> 00:19:07.400]  有天使看有世人看
[00:19:07.400 --> 00:19:08.300]  我們怎麼做
[00:19:08.300 --> 00:19:09.800]  我們又饑又渴
[00:19:09.800 --> 00:19:10.600]  我們又愚蠢
[00:19:10.600 --> 00:19:11.600]  為什麼說愚蠢
[00:19:11.600 --> 00:19:12.900]  你這麼聰明你這麼厲害
[00:19:12.900 --> 00:19:14.500]  我們是蠢
[00:19:14.500 --> 00:19:16.200]  這麼蠢的風音還說
[00:19:16.200 --> 00:19:18.700]  在迫不還難中還要自首
[00:19:18.700 --> 00:19:20.200]  你們厲害嘛
[00:19:20.200 --> 00:19:21.900]  你喜歡不說避得你避
[00:19:21.900 --> 00:19:22.700]  是啊你厲害
[00:19:22.700 --> 00:19:25.000]  你強壯你有榮耀
[00:19:25.000 --> 00:19:26.000]  我們就藐視
[00:19:26.000 --> 00:19:27.100]  你明白他說什麼嗎
[00:19:27.100 --> 00:19:28.100]  他真的說什麼
[00:19:28.100 --> 00:19:30.700]  他在諷刺他們
[00:19:30.700 --> 00:19:31.600]  接著他說
[00:19:31.600 --> 00:19:33.800]  我們又赤身奴體挨打
[00:19:33.800 --> 00:19:34.700]  我們又肌肉漢
[00:19:34.700 --> 00:19:36.200]  我們又沒得吃沒得住
[00:19:36.200 --> 00:19:37.000]  我們都不知道
[00:19:37.000 --> 00:19:38.300]  我們就服侍主
[00:19:38.300 --> 00:19:40.000]  看主的公認
[00:19:40.000 --> 00:19:41.800]  奴婦親手作供
[00:19:41.800 --> 00:19:43.200]  被人咒罵
[00:19:43.200 --> 00:19:44.800]  甚至他說到
[00:19:44.800 --> 00:19:52.200]  我們是世界上污穢萬物中的渣滓
[00:19:52.200 --> 00:19:53.100]  他真的說什麼呢
[00:19:53.100 --> 00:19:54.500]  再細心一點看
[00:19:54.500 --> 00:19:58.100]  他說真正跟隨主的仕途
[00:19:58.100 --> 00:19:59.900]  或者跟隨主的執事
[00:19:59.900 --> 00:20:02.600]  跟隨主的領袖
[00:20:02.600 --> 00:20:05.500]  是受苦和逼迫中
[00:20:05.500 --> 00:20:12.000]  是經歷一個很真正服侍主的過程
[00:20:12.000 --> 00:20:13.800]  在裡面
[00:20:13.800 --> 00:20:15.700]  會忍辱負重
[00:20:15.700 --> 00:20:16.800]  如絕軟弱
[00:20:16.800 --> 00:20:17.400]  被藐視
[00:20:17.400 --> 00:20:18.100]  被人責罵
[00:20:18.100 --> 00:20:19.200]  被人逼迫
[00:20:19.200 --> 00:20:20.300]  被人毀謗
[00:20:20.300 --> 00:20:24.200]  甚至是這樣看
[00:20:24.200 --> 00:20:25.300]  當你看到有些人覺得
[00:20:25.300 --> 00:20:30.800]  我真是I am someone I am something
[00:20:30.800 --> 00:20:31.800]  小心啊
[00:20:31.800 --> 00:20:33.000]  保羅說的不是這樣
[00:20:33.000 --> 00:20:34.800]  不是他沒有權柄
[00:20:34.800 --> 00:20:37.600]  並且保羅說得很有趣
[00:20:37.600 --> 00:20:39.800]  工人得工價是應該的
[00:20:39.800 --> 00:20:40.600]  是不是曾經說過
[00:20:40.600 --> 00:20:42.000]  你服侍主得工價是對的
[00:20:42.000 --> 00:20:43.600]  不過他說我都不行
[00:20:43.600 --> 00:20:45.900]  我親自工作
[00:20:45.900 --> 00:20:48.500]  我服侍主不是因為錢
[00:20:48.500 --> 00:20:50.200]  我們也是
[00:20:50.200 --> 00:20:52.500]  我們不會因為減薪而不服侍主
[00:20:52.500 --> 00:20:54.000]  因為服侍主本身就是德榮耀
[00:20:54.000 --> 00:20:55.200]  Amen?
[00:20:55.200 --> 00:20:56.700]  Amen?
[00:20:56.700 --> 00:20:58.300]  這件事很重要
[00:20:58.300 --> 00:20:59.000]  如果真的要
[00:20:59.000 --> 00:21:00.200]  我不知道是不是真的要減
[00:21:00.200 --> 00:21:02.400]  不過要減就減
[00:21:02.400 --> 00:21:05.000]  全香港那麼多人都在經歷困難
[00:21:05.000 --> 00:21:06.300]  我們就一起走
[00:21:06.300 --> 00:21:08.900]  如果主要供應足夠就足夠
[00:21:08.900 --> 00:21:11.300]  他說一個很重要的挑戰
[00:21:11.300 --> 00:21:13.700]  他說如果你有的在位
[00:21:13.700 --> 00:21:17.400]  你如何好好運用你的權力
[00:21:17.400 --> 00:21:19.400]  是不是公義
[00:21:19.400 --> 00:21:21.000]  憐憫
[00:21:21.000 --> 00:21:24.100]  公平
[00:21:24.100 --> 00:21:25.900]  謙卑
[00:21:25.900 --> 00:21:27.000]  做好你的本分
[00:21:27.000 --> 00:21:28.000]  還是你覺得
[00:21:28.000 --> 00:21:30.100]  嘩 我真的很好
[00:21:30.100 --> 00:21:32.800]  還有尖尖自喜
[00:21:32.800 --> 00:21:35.100]  表面上很難看到
[00:21:35.100 --> 00:21:37.200]  在你裡面
[00:21:37.200 --> 00:21:40.100]  那些才是高手
[00:21:40.100 --> 00:21:41.600]  如果你有財富
[00:21:41.600 --> 00:21:44.300]  你如何去分享
[00:21:44.300 --> 00:21:46.200]  我昨天說完這篇道
[00:21:46.200 --> 00:21:49.500]  第一堂有位弟兄和我喝東西
[00:21:49.500 --> 00:21:52.600]  他說他做銷售員已經沒有工資了
[00:21:52.600 --> 00:21:54.800]  和他太太的工資還可以
[00:21:54.800 --> 00:21:56.100]  於是乎
[00:21:56.100 --> 00:21:57.800]  他知道現在很多人都很困難
[00:21:57.800 --> 00:21:59.100]  他和他的終點
[00:21:59.100 --> 00:21:59.700]  幫他終點
[00:21:59.700 --> 00:22:02.000]  我給他一百元
[00:22:02.000 --> 00:22:03.100]  每個星期來
[00:22:03.100 --> 00:22:05.300]  每個月來幾次
[00:22:05.300 --> 00:22:06.900]  他說他和他太太談完決定
[00:22:06.900 --> 00:22:09.100]  加他百分之二十的人工
[00:22:09.100 --> 00:22:10.700]  一百二十元一個小時
[00:22:10.700 --> 00:22:14.800]  因為他知道實在困難
[00:22:14.800 --> 00:22:16.700]  當我們真的明白主的心
[00:22:16.700 --> 00:22:20.600]  不是我們覺得我們搞定了
[00:22:20.600 --> 00:22:21.700]  行
[00:22:21.700 --> 00:22:24.600]  我們這個工種沒有事
[00:22:24.600 --> 00:22:27.300]  NO
[00:22:27.300 --> 00:22:28.800]  如果我們真的這樣的話
[00:22:28.800 --> 00:22:32.500]  我們可以如何與人同行
[00:22:32.500 --> 00:22:35.800]  明白嗎
[00:22:35.800 --> 00:22:36.500]  很重要
[00:22:36.500 --> 00:22:40.600]  交正自願謙卑的心
[00:22:40.600 --> 00:22:43.900]  這個也是我覺得一個好的榜樣
[00:22:43.900 --> 00:22:45.900]  所以我也分享出來
[00:22:45.900 --> 00:22:50.700]  最後也是這段經文的高峰
[00:22:50.700 --> 00:22:53.300]  高潮
[00:22:53.300 --> 00:22:57.900]  效法屬靈的父母
[00:22:57.900 --> 00:23:01.300]  去到第四章十四到十七節
[00:23:01.300 --> 00:23:02.100]  我們一起讀
[00:23:02.100 --> 00:23:03.000]  一二三
[00:23:03.000 --> 00:23:04.100]  我寫者說
[00:23:04.100 --> 00:23:07.500]  不時叫你們收攜
[00:23:07.500 --> 00:23:28.800]  (廣東話)
[00:23:28.800 --> 00:23:30.400]  他必提醒你們
[00:23:30.400 --> 00:23:37.100]  紀念我在基督裡怎樣行事
[00:23:37.100 --> 00:23:40.100]  最後我想提到普羅最後的心聲
[00:23:40.100 --> 00:23:43.100]  他說他寫這些說話不是叫你收攜
[00:23:43.100 --> 00:23:44.800]  不是叫你回轉不到
[00:23:44.800 --> 00:23:49.100]  他說乃是要警戒你們
[00:23:49.100 --> 00:23:50.400]  後面這幾個字很重要
[00:23:50.400 --> 00:23:56.000]  好像我所親愛的兒女一樣
[00:23:56.000 --> 00:23:58.000]  接著他說十五節有兩個身份
[00:23:58.000 --> 00:24:00.100]  第一叫師父
[00:24:00.100 --> 00:24:02.500]  師父即是老師
[00:24:02.500 --> 00:24:05.600]  第二是為父為母
[00:24:05.600 --> 00:24:07.100]  這兩個很大的分別
[00:24:07.100 --> 00:24:09.600]  為甚麼呢
[00:24:09.600 --> 00:24:11.400]  師父當日是做甚麼的呢
[00:24:11.400 --> 00:24:12.800]  就好像家庭教師
[00:24:12.800 --> 00:24:15.400]  今天我們也有補習老師
[00:24:15.400 --> 00:24:16.300]  怎樣呢
[00:24:16.300 --> 00:24:18.200]  陪伴小朋友
[00:24:18.200 --> 00:24:19.700]  照料他
[00:24:19.700 --> 00:24:21.100]  教他禮儀
[00:24:21.100 --> 00:24:23.300]  教他知識
[00:24:23.300 --> 00:24:23.900]  很重要
[00:24:23.900 --> 00:24:25.100]  重要嗎
[00:24:25.100 --> 00:24:25.900]  重要嗎
[00:24:25.900 --> 00:24:28.100]  重要
[00:24:28.100 --> 00:24:32.700]  他跟要照料的孩子的關係
[00:24:32.700 --> 00:24:33.600]  一定很密切
[00:24:33.600 --> 00:24:36.300]  好嗎
[00:24:36.300 --> 00:24:37.300]  好
[00:24:37.300 --> 00:24:40.200]  不過普羅說都不夠好
[00:24:40.200 --> 00:24:42.200]  更好是甚麼呢
[00:24:42.200 --> 00:24:45.600]  父母這樣的關係
[00:24:45.600 --> 00:24:47.400]  父母的關係不單要教導
[00:24:47.400 --> 00:24:48.800]  還要指引公認
[00:24:48.800 --> 00:24:52.200]  並且警戒
[00:24:52.200 --> 00:24:54.000]  這個位置很難做
[00:24:54.000 --> 00:24:56.700]  如果我們家有請過補習老師就知道
[00:24:56.700 --> 00:25:01.000]  就算他較勁
[00:25:01.000 --> 00:25:02.300]  莊嚴極
[00:25:02.300 --> 00:25:04.700]  他不會警戒
[00:25:04.700 --> 00:25:07.200]  當小朋友上課後覺得很辛苦
[00:25:07.200 --> 00:25:08.900]  就先打電動
[00:25:08.900 --> 00:25:10.400]  輕鬆也要
[00:25:10.400 --> 00:25:11.500]  讓他開心
[00:25:11.500 --> 00:25:11.900]  吃東西
[00:25:11.900 --> 00:25:12.600]  看YouTube
[00:25:12.600 --> 00:25:13.700]  再來
[00:25:13.700 --> 00:25:14.200]  很好
[00:25:14.200 --> 00:25:15.900]  很重要
[00:25:15.900 --> 00:25:16.400]  為甚麼
[00:25:16.400 --> 00:25:17.700]  一來是這樣
[00:25:17.700 --> 00:25:19.600]  第二來他也很怕補習
[00:25:19.600 --> 00:25:22.400]  突然跟父母說老師不行
[00:25:22.400 --> 00:25:26.200]  換了一個也很難
[00:25:26.200 --> 00:25:27.000]  很重要
[00:25:27.000 --> 00:25:29.400]  不過呢
[00:25:29.400 --> 00:25:31.400]  父母就更難做
[00:25:31.400 --> 00:25:33.700]  我再說為何難
[00:25:33.700 --> 00:25:35.200]  老師
[00:25:35.200 --> 00:25:36.400]  父母
[00:25:36.400 --> 00:25:38.400]  老師教不教人
[00:25:38.400 --> 00:25:39.600]  教不教
[00:25:39.600 --> 00:25:40.400]  教
[00:25:40.400 --> 00:25:42.000]  父母教不教
[00:25:42.000 --> 00:25:43.400]  教
[00:25:43.400 --> 00:25:45.500]  老師收不收錢
[00:25:45.500 --> 00:25:46.100]  收
[00:25:46.100 --> 00:25:48.100]  父母收不收錢
[00:25:48.100 --> 00:25:48.900]  不單沒得收
[00:25:48.900 --> 00:25:49.800]  還要怎樣
[00:25:49.800 --> 00:25:50.600]  給
[00:25:50.600 --> 00:25:51.500]  恭喜你
[00:25:51.500 --> 00:25:53.100]  中間沒有父母
[00:25:53.100 --> 00:25:54.600]  看你旁邊那個
[00:25:54.600 --> 00:25:57.100]  恭喜你
[00:25:57.100 --> 00:25:58.500]  還有
[00:25:58.500 --> 00:26:00.700]  老師
[00:26:00.700 --> 00:26:02.500]  有沒得放工
[00:26:02.500 --> 00:26:03.600]  有
[00:26:03.600 --> 00:26:05.300]  父母有沒得放工
[00:26:05.300 --> 00:26:05.600]  沒有
[00:26:05.600 --> 00:26:06.200]  恭喜你
[00:26:06.200 --> 00:26:06.800]  也有的
[00:26:06.800 --> 00:26:08.600]  放完一份又開一份
[00:26:08.600 --> 00:26:10.100]  不停加班
[00:26:10.100 --> 00:26:12.600]  放完上班那份就在家繼續加班
[00:26:12.600 --> 00:26:14.500]  恭喜你
[00:26:14.500 --> 00:26:15.300]  還有
[00:26:15.300 --> 00:26:17.600]  老師可以辭職
[00:26:17.600 --> 00:26:19.200]  可以嗎
[00:26:19.200 --> 00:26:20.900]  父母有沒得辭職
[00:26:20.900 --> 00:26:21.900]  沒有
[00:26:21.900 --> 00:26:23.400]  是不是覺得你父母
[00:26:23.400 --> 00:26:28.800]  或者你自己開始大點偉大
[00:26:28.800 --> 00:26:30.400]  老師教的是知識
[00:26:30.400 --> 00:26:32.900]  父母教不單知識還要教什麼
[00:26:32.900 --> 00:26:35.700]  生命
[00:26:35.700 --> 00:26:37.200]  這個就很重要
[00:26:37.200 --> 00:26:39.700]  他在說分別
[00:26:39.700 --> 00:26:41.700]  在四章最後兩節經文
[00:26:41.700 --> 00:26:44.000]  他再推到高峰
[00:26:44.000 --> 00:26:46.300]  我們一起讀二十一節
[00:26:46.300 --> 00:26:47.400]  我們一起讀一二三
[00:26:47.400 --> 00:26:50.200]  因為神的國不在乎言語
[00:27:01.200 --> 00:27:03.200]  他說父母不單止言語
[00:27:03.200 --> 00:27:05.800]  並且有權能
[00:27:05.800 --> 00:27:09.500]  裡面有兩件事一定要做
[00:27:09.500 --> 00:27:11.100]  第一
[00:27:11.100 --> 00:27:14.000]  戴著形象
[00:27:14.000 --> 00:27:14.900]  即是有刑罰
[00:27:14.900 --> 00:27:16.800]  第二戴著慈愛
[00:27:16.800 --> 00:27:20.200]  兩個缺一不可
[00:27:20.200 --> 00:27:21.200]  為什麼
[00:27:21.200 --> 00:27:23.300]  你有愛
[00:27:23.300 --> 00:27:25.400]  不教導
[00:27:25.400 --> 00:27:26.800]  等於什麼
[00:27:26.800 --> 00:27:28.200]  溺愛
[00:27:28.200 --> 00:27:30.400]  他一定會死
[00:27:30.400 --> 00:27:32.600]  你有教導
[00:27:32.600 --> 00:27:35.000]  沒有愛
[00:27:35.000 --> 00:27:37.400]  就等於虐待
[00:27:37.400 --> 00:27:41.200]  也會死
[00:27:41.200 --> 00:27:42.200]  作為傳道人
[00:27:42.200 --> 00:27:43.900]  作為領袖
[00:27:43.900 --> 00:27:46.300]  又要教又要等
[00:27:46.300 --> 00:27:48.100]  一生的職責
[00:27:48.100 --> 00:27:51.000]  沒得完
[00:27:51.000 --> 00:27:52.300]  我都快半百了
[00:27:52.300 --> 00:27:53.500]  下年入伍
[00:27:53.500 --> 00:27:55.500]  今年四十九
[00:27:55.500 --> 00:27:58.700]  我媽媽很喜歡做一件事
[00:27:58.700 --> 00:28:00.100]  我每次來遠見我媽媽
[00:28:00.100 --> 00:28:01.200]  我都提醒
[00:28:01.200 --> 00:28:02.000]  如果我媽媽來
[00:28:02.000 --> 00:28:03.200]  我都會這樣
[00:28:03.200 --> 00:28:04.700]  知道為什麼嗎
[00:28:04.700 --> 00:28:06.800]  因為我很喜歡韓輩
[00:28:06.800 --> 00:28:08.800]  你見到我
[00:28:08.800 --> 00:28:10.400]  我媽媽見到我韓輩
[00:28:10.400 --> 00:28:11.700]  她一定這樣說
[00:28:11.700 --> 00:28:13.300]  她說華仔
[00:28:13.300 --> 00:28:16.400]  你已經矮了
[00:28:16.400 --> 00:28:18.500]  還韓輩
[00:28:18.500 --> 00:28:20.400]  即是矮上加矮
[00:28:20.400 --> 00:28:21.200]  她說完
[00:28:21.200 --> 00:28:22.900]  如果我還不理她
[00:28:22.900 --> 00:28:24.400]  她就開始出獎
[00:28:24.400 --> 00:28:27.200]  她的內功就開始從這裡來
[00:28:27.200 --> 00:28:29.000]  然後就鞠在右手上
[00:28:29.000 --> 00:28:30.400]  就會一掌
[00:28:30.400 --> 00:28:31.700]  打在我背上
[00:28:31.700 --> 00:28:34.000]  我馬上吃了
[00:28:34.000 --> 00:28:35.100]  這個功力
[00:28:35.100 --> 00:28:37.600]  已經傳了給我太太
[00:28:37.600 --> 00:28:38.700]  很厲害
[00:28:38.700 --> 00:28:44.200]  我媽媽在溫哥華半年回來
[00:28:44.200 --> 00:28:44.900]  對我來說
[00:28:44.900 --> 00:28:46.700]  其實有時候都很尷尬
[00:28:46.700 --> 00:28:50.100]  因為都不小
[00:28:50.100 --> 00:28:50.800]  對她來說
[00:28:50.800 --> 00:28:53.700]  有時候我相信都不太想說
[00:28:53.700 --> 00:28:56.300]  但她實在見到兒子
[00:28:56.300 --> 00:28:58.800]  五尺都差一吋半
[00:28:58.800 --> 00:29:00.200]  她都要做
[00:29:00.200 --> 00:29:04.700]  我心底真的多謝她
[00:29:04.700 --> 00:29:05.800]  當然對我們的教導
[00:29:05.800 --> 00:29:08.300]  不單止我們怎樣站
[00:29:08.300 --> 00:29:12.900]  真正是要教導我們的人生
[00:29:12.900 --> 00:29:14.700]  怎樣走得正
[00:29:14.700 --> 00:29:18.500]  站得正
[00:29:18.500 --> 00:29:20.000]  保羅在這裡說
[00:29:20.000 --> 00:29:23.900]  作為屬靈的父母不能走
[00:29:23.900 --> 00:29:26.700]  等候
[00:29:26.700 --> 00:29:28.400]  教導
[00:29:28.400 --> 00:29:31.800]  慈愛
[00:29:31.800 --> 00:29:34.600]  所有的紀律
[00:29:34.600 --> 00:29:37.900]  所有的處分
[00:29:37.900 --> 00:29:40.000]  都是原因是一樣
[00:29:40.000 --> 00:29:43.100]  要當時人回轉
[00:29:43.100 --> 00:29:44.500]  挽回
[00:29:44.500 --> 00:29:48.100]  回到主那裡
[00:29:48.100 --> 00:29:51.700]  你願不願意被愛
[00:29:51.700 --> 00:29:56.000]  你願不願意被管教
[00:29:56.000 --> 00:29:58.000]  對我來說
[00:29:58.000 --> 00:30:00.500]  只是被愛 慈愛
[00:30:00.500 --> 00:30:02.900]  是很容易的
[00:30:02.900 --> 00:30:06.900]  但更大的愛就是管教
[00:30:06.900 --> 00:30:07.800]  是很難的
[00:30:07.800 --> 00:30:11.300]  要說些你喜歡的東西有多難
[00:30:11.300 --> 00:30:13.200]  你繼續做你不對的事
[00:30:13.200 --> 00:30:14.300]  我繼續鼓勵你
[00:30:14.300 --> 00:30:18.300]  改 但當看不到有多難
[00:30:18.300 --> 00:30:21.800]  最容易的
[00:30:21.800 --> 00:30:25.000]  所以我現在很想慢慢改變
[00:30:25.000 --> 00:30:27.700]  當有人開始跟我分享
[00:30:27.700 --> 00:30:29.600]  去到某程度我發現有些問題
[00:30:29.600 --> 00:30:30.300]  我就會問
[00:30:30.300 --> 00:30:32.200]  你想我愛你
[00:30:32.200 --> 00:30:36.500]  還是大愛你
[00:30:36.500 --> 00:30:37.700]  好不好
[00:30:37.700 --> 00:30:40.400]  大愛就是什麼
[00:30:40.400 --> 00:30:44.000]  大愛就是管教
[00:30:44.000 --> 00:30:48.000]  一點都不容易
[00:30:48.000 --> 00:30:49.500]  最後
[00:30:49.500 --> 00:30:53.700]  我很想分享我的師父
[00:30:53.700 --> 00:30:55.800]  他也是我校法的對象
[00:30:55.800 --> 00:30:59.200]  他有一本書叫
[00:30:59.200 --> 00:31:01.600]  遲些再說
[00:31:01.600 --> 00:31:02.300]  這本書叫
[00:31:02.300 --> 00:31:04.700]  Caring enough to confront
[00:31:04.700 --> 00:31:06.600]  這段說話很觸動我
[00:31:06.600 --> 00:31:08.200]  很久之前我說過
[00:31:08.200 --> 00:31:10.700]  他說I love you 我愛你
[00:31:10.700 --> 00:31:13.300]  If I love you
[00:31:13.300 --> 00:31:15.700]  I must tell you the truth
[00:31:15.700 --> 00:31:17.100]  如果我愛你
[00:31:17.100 --> 00:31:20.500]  我一定要告訴你真相
[00:31:20.500 --> 00:31:22.500]  If I tell you the truth
[00:31:22.500 --> 00:31:25.900]  Will you hear my love
[00:31:25.900 --> 00:31:28.100]  當我跟你說真相的時候
[00:31:28.100 --> 00:31:32.700]  你聽不聽到是我愛呢
[00:31:32.700 --> 00:31:34.900]  太多人聽不到
[00:31:34.900 --> 00:31:37.000]  不想聽 拒絕
[00:31:37.000 --> 00:31:42.000]  Will you hear love in my truth
[00:31:42.000 --> 00:31:43.900]  在真相真理裏面
[00:31:43.900 --> 00:31:45.800]  你聽不聽到是愛
[00:31:45.800 --> 00:31:47.100]  同樣相反
[00:31:47.100 --> 00:31:48.800]  I want your love
[00:31:48.800 --> 00:31:52.500]  I want your truth
[00:31:52.500 --> 00:31:56.600]  Love me enough to tell me the truth
[00:31:56.600 --> 00:31:58.800]  這是很大的哲理
[00:31:58.800 --> 00:31:59.800]  一個要講真相的人
[00:31:59.800 --> 00:32:02.500]  真的要愛你愛到徹底
[00:32:02.500 --> 00:32:10.500]  足夠才會講出真話
[00:32:10.500 --> 00:32:13.700]  當然這個都是從聖經而來
[00:32:13.700 --> 00:32:14.700]  我們一齊站立
[00:32:14.700 --> 00:32:16.600]  我們請敬拜他
[00:32:16.600 --> 00:32:20.200]  已不鎖書四章而十五節
[00:32:20.200 --> 00:32:22.000]  我們一齊站立
[00:32:22.000 --> 00:32:22.700]  一齊讀好嗎
[00:32:22.700 --> 00:32:23.800]  一二三
