
[00:00:00.000 --> 00:00:03.920]  中國人7月有兩個的節期
[00:17:33.000 --> 00:17:35.640]  他會陷在極大的黑暗裏面
[00:17:35.640 --> 00:17:38.680]  保羅稱之為這些已經被撒旦擄去的人
[00:17:38.680 --> 00:17:40.920]  雖然不只被鬼附
[00:17:40.920 --> 00:17:43.360]  但他已經被撒旦利用了
[00:17:43.360 --> 00:17:45.840]  陷在這個情況裏面
[00:17:45.840 --> 00:17:50.920]  而且聖經有講到我們會被聖靈充滿
[00:17:50.920 --> 00:17:55.680]  但知不知道聖經有講到我們會被撒旦充滿
[00:17:55.680 --> 00:17:56.920]  在《使徒銘傳》初期
[00:17:56.920 --> 00:17:59.040]  教會給他唸了一個個案
[00:17:59.040 --> 00:17:59.880]  《使徒銘傳》第五章
[00:17:59.880 --> 00:18:02.080]  講到有一對夫婦叫做阿拿尼亞
[00:18:02.080 --> 00:18:03.440]  他們做錯了甚麼
[00:18:03.440 --> 00:18:06.120]  他們賣了自己的田產
[00:18:06.120 --> 00:18:07.120]  收買了一部分
[00:18:07.120 --> 00:18:08.640]  這個不要緊
[00:18:08.640 --> 00:18:10.400]  但他拿了一部分出來
[00:18:10.400 --> 00:18:12.480]  就跟使徒和教會說
[00:18:12.480 --> 00:18:16.440]  我給你了 這是我所有的財產
[00:18:16.440 --> 00:18:17.560]  彼得怎樣跟他們說
[00:18:17.560 --> 00:18:18.680]  他說阿拿尼亞
[00:18:18.680 --> 00:18:22.120]  為甚麼你被撒旦充滿
[00:18:22.120 --> 00:18:24.840]  欺控神 欺控聖靈
[00:18:24.840 --> 00:18:28.640]  原來我們人陷在罪裏面的時候
[00:18:28.640 --> 00:18:30.440]  我們不肯被矯正
[00:18:30.440 --> 00:18:31.680]  不肯聽人說
[00:18:31.680 --> 00:18:34.200]  不肯按著聖經去做的時候
[00:18:34.200 --> 00:18:36.880]  我們是可以嚴重到一個地步
[00:18:36.880 --> 00:18:40.640]  被撒旦充滿 被撒旦利用
[00:18:40.640 --> 00:18:42.360]  被撒旦擄去
[00:18:42.360 --> 00:18:44.080]  聖經在這裏提醒我們
[00:18:44.080 --> 00:18:47.800]  要穿起神所賜的全副軍裝去抵擋
[00:18:47.800 --> 00:18:49.600]  你喜歡也好 不喜歡也好
[00:18:49.600 --> 00:18:50.760]  你信也好 不信也好
[00:18:50.760 --> 00:18:52.680]  今天我們已經活在一個
[00:18:52.680 --> 00:18:55.920]  屬靈 靈界的爭霸戰裏面
[00:18:55.920 --> 00:19:01.080]  所以我們要戴起我們神父的盔甲去爭戰
[00:19:01.080 --> 00:19:04.280]  所以福瑟書在這裏繼續講道
[00:19:04.280 --> 00:19:07.360]  保羅說在第十三節說
[00:19:07.360 --> 00:19:10.360]  所以要穿起上帝所賜的全副軍裝
[00:19:10.360 --> 00:19:12.880]  好在磨爛的日子抵擋仇敵
[00:19:12.880 --> 00:19:17.520]  並且承受了一切還能站立得住
[00:19:17.520 --> 00:19:21.640]  你們所說第十三節磨爛的日子是甚麼呢?
[00:19:21.640 --> 00:19:23.400]  其實比較準確的翻譯
[00:19:23.400 --> 00:19:27.000]  就是邪惡的時代或者邪惡的世代
[00:19:27.000 --> 00:19:28.040]  甚麼呢?
[00:19:28.040 --> 00:19:30.320]  原來當耶穌基督第一次來到的時候
[00:19:30.320 --> 00:19:33.640]  祂承受了十字架上流出的補血網來洗我們的罪
[00:19:33.640 --> 00:19:36.720]  更加第三天祂從死裏復活
[00:19:36.720 --> 00:19:38.520]  祂戰勝了死亡
[00:19:38.520 --> 00:19:42.320]  撒旦一向用死亡作為一個威脅
[00:19:42.320 --> 00:19:44.760]  讓人恐懼歸順祂
[00:19:44.760 --> 00:19:48.640]  但是耶穌基督已經破壞了撒旦這個詭計
[00:19:48.640 --> 00:19:50.200]  讓人再不需要懼怕死亡
[00:19:50.200 --> 00:19:53.040]  只要信奉耶穌基督就能得滿心
[00:19:53.040 --> 00:19:58.160]  撒旦已經徹底地在那一役輸了
[00:19:58.160 --> 00:20:01.840]  只不過現在要等到耶穌基督第二次再來作出最後審判
[00:20:01.840 --> 00:20:06.840]  將魔鬼撒旦放入無底坑和火壺之前
[00:20:06.840 --> 00:20:09.280]  撒旦就發爛渣
[00:20:09.280 --> 00:20:13.160]  不但要將一些未信耶穌的人繼續有惑無騙
[00:20:13.160 --> 00:20:15.320]  要陪在一起落火和地獄
[00:20:15.320 --> 00:20:17.080]  更加亦都希望破壞教會
[00:20:17.080 --> 00:20:18.200]  破壞神的國
[00:20:18.200 --> 00:20:21.000]  叫更多本來已經屬神的人
[00:20:21.000 --> 00:20:22.920]  不信離開神
[00:20:22.920 --> 00:20:25.200]  懷疑神背叛神
[00:20:25.200 --> 00:20:29.400]  所以這裏所講的這個磨爛的日子
[00:20:29.400 --> 00:20:30.440]  或者邪惡的世代
[00:20:30.440 --> 00:20:33.800]  就是在講耶穌基督再來之前
[00:20:33.800 --> 00:20:36.800]  教會的時代我們所面對的困難
[00:20:36.800 --> 00:20:37.600]  但不用怕
[00:20:37.600 --> 00:20:40.680]  因為之前我們讀第一章的21、22節
[00:20:40.680 --> 00:20:42.400]  20和21節已經講了
[00:20:42.400 --> 00:20:45.680]  耶穌基督已經透過祂的大能大力
[00:20:45.680 --> 00:20:47.600]  從死裡復活
[00:20:47.600 --> 00:20:50.200]  以至今天祂已經坐在神的右邊
[00:20:50.200 --> 00:20:51.560]  超過一切執政掌權
[00:20:51.560 --> 00:20:53.400]  有能主治有名的
[00:20:53.400 --> 00:20:55.600]  不但今世內世的
[00:20:55.600 --> 00:20:56.920]  都超過了
[00:20:56.920 --> 00:20:58.560]  這個勝利是確定勝利
[00:20:58.560 --> 00:21:00.080]  我們已經贏了
[00:21:00.080 --> 00:21:01.600]  今天撒旦已經發爛
[00:21:01.600 --> 00:21:03.960]  我們只要能夠處理全副軍裝
[00:21:03.960 --> 00:21:07.520]  就能夠清楚抵擋和戰勝
[00:21:07.520 --> 00:21:09.840]  我們就看看這副全副軍裝是甚麼
[00:21:09.840 --> 00:21:13.080]  我們可以具體化地從接下來的一副圖片
[00:21:13.080 --> 00:21:15.280]  看看究竟是甚麼
[00:21:15.280 --> 00:21:16.520]  有這幅圖畫
[00:21:16.520 --> 00:21:19.720]  古代人的大概軍裝是怎樣
[00:21:19.720 --> 00:21:21.280]  當然有頭盔
[00:21:21.280 --> 00:21:24.920]  拿著劍、武器、盾牌、護心鏡
[00:21:24.920 --> 00:21:29.280]  有束腰的腰帶和鞋穿上
[00:21:29.280 --> 00:21:30.400]  最重要的我們要了解
[00:21:30.400 --> 00:21:31.920]  看回經文
[00:21:31.920 --> 00:21:34.520]  第六章的第十三節
[00:21:34.520 --> 00:21:35.800]  第十四節
[00:21:35.800 --> 00:21:37.240]  這位需要暫穩了
[00:21:37.240 --> 00:21:41.200]  用真理當作帶子束腰
[00:21:41.200 --> 00:21:43.640]  首先我要問為何保留這麼有趣
[00:21:43.640 --> 00:21:47.000]  第一件事要說的是真理
[00:21:47.000 --> 00:21:50.800]  剛才我們說魔鬼撒旦被稱為甚麼
[00:21:50.800 --> 00:21:53.200]  說謊話之父
[00:21:53.200 --> 00:21:54.880]  謊言之父
[00:21:54.880 --> 00:21:57.640]  所以若果我們不知道甚麼是真理
[00:21:57.640 --> 00:22:01.240]  不懂分辨真假的分辨的時候
[00:22:01.240 --> 00:22:05.520]  不認識聖經所描述甚麼是現實
[00:22:05.520 --> 00:22:08.240]  我們很難去面對這場的爭戰
[00:22:08.240 --> 00:22:11.840]  未打仗就已經可以說是輸定了
[00:22:11.840 --> 00:22:12.960]  因為魔鬼一出手
[00:22:12.960 --> 00:22:16.440]  他最靈的就是說一個謊言
[00:22:16.440 --> 00:22:18.280]  我們信以為真
[00:22:18.280 --> 00:22:20.880]  我們已經離棄了神都不知道
[00:22:20.880 --> 00:22:22.680]  所以說到我們要用真理
[00:22:22.680 --> 00:22:24.560]  好像束腰那條腰帶那樣
[00:22:24.560 --> 00:22:26.600]  古代剛才見到的那些武裝
[00:22:26.600 --> 00:22:29.480]  不是我們今天的褲子那麼方便
[00:22:29.480 --> 00:22:32.600]  那些衣服若果不用腰帶束緊
[00:22:32.600 --> 00:22:35.240]  你戴上來就不袖手
[00:22:35.240 --> 00:22:38.640]  所以若果沒有真理當作腰帶束著的時候
[00:22:38.640 --> 00:22:41.120]  我們根本就站不穩
[00:22:41.120 --> 00:22:43.000]  而且更加有一件事要說
[00:22:43.000 --> 00:22:48.080]  就是要用公義當作護心鏡去遮空
[00:22:48.080 --> 00:22:50.320]  為何將真理和公義遮蓋在一起呢
[00:22:50.320 --> 00:22:52.360]  公義可以譯作Righteousness
[00:22:52.360 --> 00:22:53.440]  是甚麼呢
[00:22:53.440 --> 00:22:56.560]  一方面是說我們因信耶穌得稱為義
[00:22:56.560 --> 00:22:57.960]  我們不再需要懼怕
[00:22:57.960 --> 00:23:01.680]  在神面前 在審判台前被指控
[00:23:01.680 --> 00:23:05.240]  因為耶穌基督已經稱我們為義
[00:23:05.240 --> 00:23:06.480]  但也可以說
[00:23:06.480 --> 00:23:10.520]  我們活在神的義的生活裏面
[00:23:10.520 --> 00:23:13.880]  好像耶穌教我們去祈求的時候
[00:23:13.880 --> 00:23:15.440]  是先求神的國 神的義
[00:23:15.440 --> 00:23:17.280]  我們活在神的義中
[00:23:17.280 --> 00:23:18.280]  不要陷在罪裏面
[00:23:18.280 --> 00:23:20.840]  以至於魔鬼撒旦能夠去控訴我們
[00:23:20.840 --> 00:23:22.760]  但也可以這樣說
[00:23:22.760 --> 00:23:25.880]  甚麼是公義呢
[00:23:25.880 --> 00:23:28.400]  下星期是立法會的選舉
[00:23:28.400 --> 00:23:32.080]  如果你看看很多政黨或候選人的宣傳
[00:23:32.080 --> 00:23:33.840]  很多時候都會有一個字眼
[00:23:33.840 --> 00:23:36.000]  就是公義 正義
[00:23:36.000 --> 00:23:38.480]  那些字是社會公義的旗號
[00:23:38.480 --> 00:23:41.200]  我要為社會公義而出力
[00:23:41.200 --> 00:23:43.000]  所以大家投我一票
[00:23:43.000 --> 00:23:44.800]  但發覺這個政黨是講公義
[00:23:44.800 --> 00:23:45.840]  那個政黨是講正義
[00:23:45.840 --> 00:23:48.000]  這些候選人又這樣說
[00:23:48.000 --> 00:23:51.520]  但他們所說的話是彼此敵對的
[00:23:51.520 --> 00:23:54.320]  哪些才是真正的公義呢
[00:23:54.320 --> 00:23:56.840]  若果我們不清楚聖經所說的真理
[00:23:56.840 --> 00:23:58.960]  如何去詮釋公義的時候
[00:23:58.960 --> 00:24:00.320]  我們只要人聞亦聞
[00:24:00.320 --> 00:24:02.320]  那裏多些人這樣說
[00:24:02.320 --> 00:24:05.640]  「又是這樣 講那一刻又真的好像是這樣」
[00:24:05.640 --> 00:24:09.080]  我們以為自己做了正義公義的戰士
[00:24:09.080 --> 00:24:10.880]  但其實被魔鬼撒旦擄掠了
[00:24:10.880 --> 00:24:12.960]  我們都未知
[00:24:12.960 --> 00:24:15.920]  所以主禮要用它提醒我們
[00:24:15.920 --> 00:24:17.120]  多讀聖經
[00:24:17.120 --> 00:24:20.160]  為甚麼教會推《獨經》運動
[00:24:20.160 --> 00:24:23.320]  為甚麼教會崇拜要廣道
[00:24:23.320 --> 00:24:26.080]  為甚麼我們主一學不單只一年一至一年四
[00:24:26.080 --> 00:24:28.600]  更加我們要盡心在神的說話上
[00:24:28.600 --> 00:24:32.600]  我們要認識 要融會貫通
[00:24:32.600 --> 00:24:35.400]  更加我們逃書國給大家買書去看
[00:24:35.400 --> 00:24:37.720]  我們在這方面是不可以懶的
[00:24:37.720 --> 00:24:42.280]  若果不是撒旦最厲害武器就是謊言
[00:24:42.280 --> 00:24:44.000]  就會影響我們
[00:24:44.000 --> 00:24:46.160]  我們不能夠分辨就中招了
[00:24:46.160 --> 00:24:47.600]  繼續第三節
[00:24:47.600 --> 00:24:52.400]  講到「又用平安的福音當作預備走路的鞋穿上」
[00:24:52.400 --> 00:24:54.440]  若果我們看規格
[00:24:54.440 --> 00:24:55.080]  有兩方面
[00:24:55.080 --> 00:24:56.720]  一方面是防守的
[00:24:56.720 --> 00:25:01.400]  剛才腰帶、護心鏡那些是防守的
[00:25:01.400 --> 00:25:03.880]  另一方面是進攻的
[00:25:03.880 --> 00:25:06.640]  平安的福音當作鞋穿上
[00:25:06.640 --> 00:25:08.640]  應該視為哪一種武器呢
[00:25:08.640 --> 00:25:11.600]  防守還是進攻呢
[00:25:11.600 --> 00:25:13.600]  我們看這就以為是防守
[00:25:13.600 --> 00:25:15.120]  是鞋來的
[00:25:15.120 --> 00:25:16.800]  但我們想想
[00:25:16.800 --> 00:25:21.960]  其實福音不單止是用來救自己的
[00:25:21.960 --> 00:25:23.960]  亦都是用來救人的
[00:25:23.960 --> 00:25:26.880]  若我們能夠將福音帶到未信義人面前
[00:25:26.880 --> 00:25:28.040]  讓他信主
[00:25:28.040 --> 00:25:31.160]  就等於在魔鬼撒旦的營裡
[00:25:31.160 --> 00:25:33.920]  將已經老弱的人搶出來
[00:25:33.920 --> 00:25:36.640]  所以這個可以當作是一個武器
[00:25:36.640 --> 00:25:42.040]  去將人從撒旦的營裡拯救
[00:25:42.040 --> 00:25:43.840]  將他一路傳 一路走
[00:25:43.840 --> 00:25:45.760]  將他的福音傳開
[00:25:45.760 --> 00:25:47.760]  在本地 在外地
[00:25:47.760 --> 00:25:51.400]  第16節講到「此外又華著信德當作盾牌」
[00:25:51.400 --> 00:25:57.800]  就可以滅盡那些惡者的一切火箭
[00:25:57.800 --> 00:25:59.800]  信德可以怎樣理解呢
[00:25:59.800 --> 00:26:01.320]  信德是Faith
[00:26:01.320 --> 00:26:05.160]  一方面可以了解為信心
[00:26:05.160 --> 00:26:09.600]  但另一方面亦可以了解為信靠
[00:26:09.600 --> 00:26:13.440]  有時我們基督徒都會陷入一些高低的情緒裡面
[00:26:13.440 --> 00:26:18.320]  一方面若我們視家庭 感情
[00:26:18.320 --> 00:26:21.000]  甚至視同各方面都得意的時候
[00:26:21.000 --> 00:26:22.920]  我們就會很自大
[00:26:22.920 --> 00:26:24.080]  覺得我不需要神了
[00:26:24.080 --> 00:26:26.640]  何須回教會祈禱讀經呢
[00:26:26.640 --> 00:26:28.400]  我教得多好呢
[00:26:28.400 --> 00:26:30.600]  我們離開了神 離開了真理
[00:26:30.600 --> 00:26:35.600]  離開了神這份裝甲的保護我們都不知道
[00:26:35.600 --> 00:26:37.080]  所以我們要信靠
[00:26:37.080 --> 00:26:38.760]  但另一方面 反過來
[00:26:38.760 --> 00:26:41.120]  如果凡事都走下坡的時候
[00:26:41.120 --> 00:26:43.600]  我們是否一個慈悲的情況
[00:26:43.600 --> 00:26:46.160]  就開始懷疑是否神離開了我呢
[00:26:46.160 --> 00:26:47.240]  是否神不愛我呢
[00:26:47.240 --> 00:26:49.640]  是否我的行為不夠好呢
[00:26:49.640 --> 00:26:51.480]  我們需要信心
[00:26:51.480 --> 00:26:53.240]  堅守著這份信心
[00:26:53.240 --> 00:26:56.880]  就不會憑眼見虛衡量我們與神的關係
[00:26:56.880 --> 00:26:58.760]  而是我們憑信心知道
[00:26:58.760 --> 00:27:02.600]  神已經透過耶穌基督拯救我和愛我
[00:27:02.600 --> 00:27:04.240]  繼續聖經說
[00:27:04.240 --> 00:27:06.400]  「確是要戴上救恩的頭盔」
[00:27:06.400 --> 00:27:08.120]  同樣我們要清楚
[00:27:08.120 --> 00:27:10.680]  因為耶穌基督的恩我們得救
[00:27:10.680 --> 00:27:13.360]  不是我們要做很多行為善事
[00:27:13.360 --> 00:27:16.240]  又或者我們要感受到神愛我們
[00:27:16.240 --> 00:27:19.240]  這樣才覺得我們是得救
[00:27:19.240 --> 00:27:20.360]  同樣繼續說
[00:27:20.360 --> 00:27:24.280]  「確拿著聖靈的寶劍是上帝的道」
[00:27:24.280 --> 00:27:27.000]  這個很明顯是一種攻擊的武器
[00:27:27.000 --> 00:27:29.200]  我們將人請求離開撒旦
[00:27:29.200 --> 00:27:30.120]  仍然要怎樣做呢
[00:27:30.120 --> 00:27:31.720]  讓他認識甚麼是真理
[00:27:31.720 --> 00:27:35.720]  讓他已經被魔鬼撒旦和世俗
[00:27:35.720 --> 00:27:38.640]  他已經改變了他心裏面對真理的理解
[00:27:38.640 --> 00:27:40.240]  扭曲的時候
[00:27:40.240 --> 00:27:42.040]  我們要講清聖經的真理是甚麼
[00:27:42.040 --> 00:27:45.000]  是人已經犯罪得罪神
[00:27:45.000 --> 00:27:49.040]  只有獨一真神耶穌基督能夠拯救我們
[00:27:49.040 --> 00:27:53.080]  有信心讓我們得著這份救恩
[00:27:53.080 --> 00:27:54.600]  繼續保羅說
[00:27:54.600 --> 00:27:57.440]  「他靠著聖靈隨時當方禱告祈求
[00:27:57.440 --> 00:27:59.440]  並要在此警醒不倦
[00:27:59.440 --> 00:28:02.520]  為眾聖徒祈求」
[00:28:02.520 --> 00:28:05.280]  的確我們既然有屬靈的增賜
[00:28:05.280 --> 00:28:06.320]  我們要祈禱
[00:28:06.320 --> 00:28:08.080]  他在《但理書》第十章說到
[00:28:08.080 --> 00:28:12.120]  「當但義利一開始祈禱」
[00:28:12.120 --> 00:28:15.120]  但其實他祈禱了二十一天
[00:28:15.120 --> 00:28:19.440]  但當天使透過異象向但義利顯現的時候
[00:28:19.440 --> 00:28:21.760]  但你懷疑為何祈禱了二十一天
[00:28:21.760 --> 00:28:26.000]  為何好像沒有甚麼回應
[00:28:26.000 --> 00:28:27.520]  天使跟他說
[00:28:27.520 --> 00:28:29.720]  「大門觀哀的但義利
[00:28:29.720 --> 00:28:32.080]  其實二十一天前你開始祈禱的時候
[00:28:32.080 --> 00:28:34.960]  神已經聽了你的
[00:28:34.960 --> 00:28:37.400]  只不過那些空中掌權者
[00:28:37.400 --> 00:28:40.320]  就是波斯的魔君
[00:28:40.320 --> 00:28:43.600]  和之後再來的希臘魔君阻擋著我
[00:28:43.600 --> 00:28:47.640]  幸好以色列的米加勒天使幫我
[00:28:47.640 --> 00:28:49.920]  所以我才遲了來」
[00:28:49.920 --> 00:28:52.760]  原來這幅圖畫讓我們看到
[00:28:52.760 --> 00:28:56.200]  祈禱是有很大的力量
[00:28:56.200 --> 00:28:58.000]  稍後有祈禱會
[00:28:58.000 --> 00:28:59.200]  完了同拜
[00:28:59.200 --> 00:29:01.640]  快點咬麵包回來祈禱
[00:29:01.640 --> 00:29:07.440]  因為屬靈的增賜沒有祈禱就沒有能力
[00:29:07.440 --> 00:29:09.160]  更加這裡提醒的是
[00:29:09.160 --> 00:29:11.160]  我們要隨時多方
[00:29:11.160 --> 00:29:12.480]  不要管用甚麼方法
[00:29:12.480 --> 00:29:15.800]  不要管用甚麼時間
[00:29:15.800 --> 00:29:16.520]  一個人祈禱
[00:29:16.520 --> 00:29:17.120]  開心祈禱
[00:29:17.120 --> 00:29:17.720]  不開心祈禱
[00:29:17.720 --> 00:29:18.360]  翻舊祈禱
[00:29:18.360 --> 00:29:18.880]  鬼祈禱
[00:29:18.880 --> 00:29:19.600]  企圖祈禱
[00:29:19.600 --> 00:29:21.000]  不要管
[00:29:21.000 --> 00:29:22.040]  所以我們要多方
[00:29:22.040 --> 00:29:22.880]  隨時祈禱
[00:29:22.880 --> 00:29:26.080]  和為眾生祈求
[00:29:26.080 --> 00:29:27.040]  我講一句說話
[00:29:27.040 --> 00:29:30.520]  叫做「Watch each other's back」
[00:29:30.520 --> 00:29:33.360]  要看著每個人的背脊
[00:29:33.360 --> 00:29:33.760]  為甚麼?
[00:29:33.760 --> 00:29:37.400]  去守望保護他
[00:29:37.400 --> 00:29:38.760]  但要小心
[00:29:38.760 --> 00:29:40.120]  不要理解為
[00:29:40.120 --> 00:29:43.040]  「Watch each other's back」
[00:29:43.040 --> 00:29:46.160]  不要互相在人背後插刀
[00:29:46.160 --> 00:29:46.720]  你插我
[00:29:46.720 --> 00:29:49.400]  我插你
[00:29:49.400 --> 00:29:52.960]  不僅是我們在工作的地方
[00:29:52.960 --> 00:29:55.840]  我們彼此去插別人背脊
[00:29:55.840 --> 00:29:56.920]  甚至在教會
[00:29:56.920 --> 00:30:00.000]  若我們不好好利用我們的舌頭
[00:30:00.000 --> 00:30:02.000]  我們不是用舌頭去講做人說話
[00:30:02.000 --> 00:30:02.840]  去講真理
[00:30:02.840 --> 00:30:04.440]  去祈禱
[00:30:04.440 --> 00:30:05.120]  用來做甚麼?
[00:30:05.120 --> 00:30:06.160]  去講閒話
[00:30:06.160 --> 00:30:07.600]  搬弄是非
[00:30:07.600 --> 00:30:11.160]  講一些不利教會、不利體院姐妹的說話
[00:30:11.160 --> 00:30:14.440]  其實我們也是在做這件事
[00:30:14.440 --> 00:30:16.360]  不是「Watch each other's back」
[00:30:16.360 --> 00:30:19.280]  是「Stop each other's back」
[00:30:19.280 --> 00:30:20.600]  保羅教我們
[00:30:20.600 --> 00:30:23.120]  要用禱告去彼此守望
[00:30:23.120 --> 00:30:24.720]  不是單單顧自己的事
[00:30:24.720 --> 00:30:26.600]  也要顧別人的事
[00:30:26.600 --> 00:30:27.480]  更加保羅說
[00:30:27.480 --> 00:30:28.520]  也為我祈求
[00:30:28.520 --> 00:30:29.480]  使我得著口才
[00:30:29.480 --> 00:30:30.400]  能夠放膽開口
[00:30:30.400 --> 00:30:31.720]  講明福音的奧秘
[00:30:31.720 --> 00:30:32.920]  我為這福音的奧秘
[00:30:32.920 --> 00:30:35.000]  作了大鎖鏈的使者
[00:30:35.000 --> 00:30:38.320]  並使我照著當盡的本分放膽講論
[00:30:38.320 --> 00:30:39.840]  為甚麼保羅說要為我祈禱
[00:30:39.840 --> 00:30:40.960]  讓我放膽講論
[00:30:40.960 --> 00:30:43.800]  保羅不夠大膽嗎?
[00:30:43.800 --> 00:30:44.920]  當你越傳福音
[00:30:44.920 --> 00:30:47.760]  當教會越要講猜拳
[00:30:47.760 --> 00:30:50.200]  當他越是奉熱心的時候
[00:30:50.200 --> 00:30:51.800]  撒旦攻擊就越重
[00:30:51.800 --> 00:30:53.480]  保羅就因為忠心
[00:30:53.480 --> 00:30:56.680]  忠於神給他的使命去傳揚福音
[00:30:56.680 --> 00:31:00.040]  他當時寫這封信時是坐牢的
[00:31:00.040 --> 00:31:00.880]  所以他說
[00:31:00.880 --> 00:31:02.800]  你也為我祈禱
[00:31:02.800 --> 00:31:05.720]  我要為在前線的宣教士侍奉的人祈禱
[00:31:05.720 --> 00:31:08.560]  讓他們雖然經歷很多困難攻擊
[00:31:08.560 --> 00:31:11.560]  但仍然站穩去傳福音
[00:31:11.560 --> 00:31:14.120]  放膽去講明
[00:31:14.120 --> 00:31:16.680]  更加讓我們看到
[00:31:16.680 --> 00:31:18.880]  撒旦也很知道一個伎倆
[00:31:18.880 --> 00:31:22.440]  就是擊打牧人是怎樣的
[00:31:22.440 --> 00:31:25.640]  羊就分散
[00:31:25.640 --> 00:31:28.480]  撒旦知道他攻擊你們每一個人
[00:31:28.480 --> 00:31:29.800]  不如攻擊牧者
[00:31:29.800 --> 00:31:31.480]  那幾個倒下了
[00:31:31.480 --> 00:31:33.560]  自然教會的人就分散
[00:31:33.560 --> 00:31:36.960]  對教會到塵收起信心
[00:31:36.960 --> 00:31:38.320]  所以要為牧者
[00:31:38.320 --> 00:31:41.640]  為教會帶領的守望
[00:31:41.640 --> 00:31:42.880]  我們都是人
[00:31:42.880 --> 00:31:46.440]  都需要大家在肚子裏面給我們紀念
[00:31:46.440 --> 00:31:48.880]  我們穿著全副的軍裝
[00:31:48.880 --> 00:31:52.160]  不要以為只是揹著一部份就已經足夠了
[00:31:52.160 --> 00:31:54.000]  外國人同樣一句說話
[00:31:54.000 --> 00:31:56.200]  叫做
[00:31:56.200 --> 00:32:00.080]  If the only tool you have is a hammer
[00:32:00.080 --> 00:32:06.680]  you will see every problem as a nail
[00:32:06.680 --> 00:32:09.000]  如果你手上只有一個工具
[00:32:09.000 --> 00:32:11.280]  就是一個鎚子的時候
[00:32:11.280 --> 00:32:13.200]  你見每一個問題
[00:32:13.200 --> 00:32:15.760]  都當作是一口釘去處理
[00:32:15.760 --> 00:32:17.720]  「你要打出去嗎?打它吧」
[00:32:17.720 --> 00:32:19.120]  「你捏了?打它吧」
[00:32:19.120 --> 00:32:21.080]  「牆已經砍了,打它吧」
[00:32:21.080 --> 00:32:23.320]  「這是螺絲,不要螺絲砍我的鎚子」
[00:32:23.320 --> 00:32:24.240]  「打它吧」
[00:32:24.240 --> 00:32:25.080]  甚麼都是打
[00:32:25.080 --> 00:32:27.240]  因為手上還有一樣東西
[00:32:27.240 --> 00:32:29.280]  我們都是的
[00:32:29.280 --> 00:32:31.120]  屬靈的全副規格
[00:32:31.120 --> 00:32:33.080]  不只是個人戴上
[00:32:33.080 --> 00:32:35.360]  教會也要戴上
[00:32:35.360 --> 00:32:37.720]  我們不可以說教會的全副金服很厲害
[00:32:37.720 --> 00:32:40.600]  於是我們就不需要說那麼多培靈的道
[00:32:40.600 --> 00:32:42.040]  不斷帶領信主就行了
[00:32:42.040 --> 00:32:42.840]  不是
[00:32:42.840 --> 00:32:44.480]  我們說真理的道
[00:32:44.480 --> 00:32:46.120]  有些教會說我們祈禱很厲害
[00:32:46.120 --> 00:32:47.600]  所以聖經就不用怎麼看
[00:32:47.600 --> 00:32:48.800]  祈禱神就會工作
[00:32:48.800 --> 00:32:50.640]  聖靈就會活動
[00:32:50.640 --> 00:32:51.720]  不是的
[00:32:51.720 --> 00:32:52.720]  聖經裏面有說過
[00:32:52.720 --> 00:32:58.200]  我們要有一個真理的帶子穿上
[00:32:58.200 --> 00:33:01.160]  原來我們要穿上全副軍裝
[00:33:01.160 --> 00:33:02.960]  不只是我們以為厲害
[00:33:02.960 --> 00:33:05.640]  是專長的一件事
[00:33:05.640 --> 00:33:07.440]  我有段時間是租屋住
[00:33:07.440 --> 00:33:10.440]  當然現在也是的
[00:33:10.440 --> 00:33:14.320]  有一次住的房子在頂樓
[00:33:14.320 --> 00:33:15.880]  樓上就是天台
[00:33:15.880 --> 00:33:20.920]  樓下有個用鐵皮做的扇縫
[00:33:20.920 --> 00:33:22.520]  都很堅固的
[00:33:22.520 --> 00:33:26.520]  但我一般外出都鎖好門
[00:33:26.520 --> 00:33:28.880]  關好窗 應該很穩固的
[00:33:28.880 --> 00:33:31.200]  誰知一晚回到家裏發覺
[00:33:31.200 --> 00:33:33.440]  家裏被人爆竊
[00:33:33.440 --> 00:33:34.880]  幸好我本身也不是有很多錢
[00:33:34.880 --> 00:33:35.440]  沒什麼可以拿
[00:33:35.440 --> 00:33:36.920]  我想賊也會很沮喪
[00:33:36.920 --> 00:33:38.280]  沒什麼可以拿
[00:33:38.280 --> 00:33:40.040]  不見了一個手提電腦
[00:33:40.040 --> 00:33:41.880]  幸好我住的電腦在教會
[00:33:41.880 --> 00:33:44.960]  所以手提電腦的資料也不算損失很多
[00:33:44.960 --> 00:33:47.400]  但也不開心 很不值得的
[00:33:47.400 --> 00:33:48.560]  關好窗 關好門
[00:33:48.560 --> 00:33:50.080]  於是沒辦法報警
[00:33:50.080 --> 00:33:52.280]  警察上來查
[00:33:52.280 --> 00:33:55.840]  其中一個警員見我都很不開心
[00:33:55.840 --> 00:33:57.960]  不值得的 被人爆竊
[00:33:57.960 --> 00:34:00.320]  那個警察怎樣安慰我呢
[00:34:00.320 --> 00:34:03.000]  他說不用不開心
[00:34:03.000 --> 00:34:05.120]  我家裏也被人爆竊過
[00:34:05.120 --> 00:34:07.840]  警察家裏也被人爆竊過
[00:34:07.840 --> 00:34:10.440]  你以為關好窗 關好門
[00:34:10.440 --> 00:34:12.360]  鎖好門就沒事了嗎
[00:34:12.360 --> 00:34:15.480]  那些賊就找你屋
