
[00:00:00.000 --> 00:00:02.680]  各位頂姐妹 新年平安
[00:19:06.440 --> 00:19:09.680]  因為免去膽固醇
[00:19:09.680 --> 00:19:11.680]  免去血糖高
[00:19:11.680 --> 00:19:13.320]  免去血壓高
[00:19:13.320 --> 00:19:15.680]  哇!多麼開心啊!
[00:19:15.680 --> 00:19:17.680]  你看看中國一般講飲食
[00:19:17.680 --> 00:19:19.840]  很出名的名詞叫蔡根潭
[00:19:19.840 --> 00:19:22.320]  教你怎樣去吃健康
[00:19:22.320 --> 00:19:24.920]  生命不勝於飲食魔
[00:19:24.920 --> 00:19:25.640]  是嗎?
[00:19:25.640 --> 00:19:28.760]  身體不勝於衣裳魔
[00:19:28.760 --> 00:19:30.360]  這樣
[00:19:30.360 --> 00:19:31.640]  花膠
[00:19:31.640 --> 00:19:33.240]  如果你沒有膽固醇
[00:19:33.240 --> 00:19:35.720]  吃幾塊豬皮已經補回了
[00:19:35.720 --> 00:19:37.120]  豬皮是美容的
[00:19:37.120 --> 00:19:38.320]  你知道嗎?
[00:19:38.320 --> 00:19:41.600]  也是有膠質源的
[00:19:41.600 --> 00:19:44.040]  同樣酒也是
[00:19:44.040 --> 00:19:46.120]  聖經沒有說不要喝酒
[00:19:46.120 --> 00:19:48.480]  但是我們不要醉酒
[00:19:48.480 --> 00:19:49.920]  不要醉酒
[00:19:49.920 --> 00:19:53.800]  不要用酒來麻醉自己逃避
[00:19:53.800 --> 00:19:55.440]  這些是不見的
[00:19:55.440 --> 00:19:56.760]  三十週年的時候
[00:19:56.760 --> 00:20:00.840]  有個小朋友給了我一封密函
[00:20:00.840 --> 00:20:01.840]  我們三十週年
[00:20:01.840 --> 00:20:07.320]  唐靖在會展上擺了三百位
[00:20:07.320 --> 00:20:09.280]  就如魚似席
[00:20:09.280 --> 00:20:10.440]  他這封密函
[00:20:10.440 --> 00:20:13.800]  畫著一條流淚的鯊魚
[00:20:13.800 --> 00:20:15.320]  他說牧師
[00:20:15.320 --> 00:20:17.000]  鯊魚很慘的
[00:20:17.000 --> 00:20:17.920]  我當然知道
[00:20:17.920 --> 00:20:19.600]  他看過《Discovery Channel》
[00:20:19.600 --> 00:20:21.520]  或者《National Geographic》
[00:20:21.520 --> 00:20:23.480]  鯊魚真的捕捉得很慘
[00:20:23.480 --> 00:20:25.000]  他為了要捕捉更多
[00:20:25.000 --> 00:20:26.840]  切了一條鰭之後
[00:20:26.840 --> 00:20:29.600]  那條鯊魚就扔回海裡
[00:20:29.600 --> 00:20:31.640]  扔回海裡只有兩個命運
[00:20:31.640 --> 00:20:32.320]  第一
[00:20:32.320 --> 00:20:33.680]  就像深水炸彈
[00:20:33.680 --> 00:20:35.080]  被壓力炸開
[00:20:35.080 --> 00:20:37.040]  第二就是被其他魚吃
[00:20:37.040 --> 00:20:38.120]  自此之後
[00:20:38.120 --> 00:20:39.880]  我在任的時候
[00:20:39.880 --> 00:20:41.480]  就沒有魚翅
[00:20:41.480 --> 00:20:43.120]  只有粉絲吃
[00:20:43.120 --> 00:20:45.800]  而且聚餐的價格便宜很多
[00:20:45.800 --> 00:20:46.960]  我不知道
[00:20:46.960 --> 00:20:49.400]  不知道現在還吃不吃魚翅
[00:20:49.400 --> 00:20:50.880]  吃粉絲就好了
[00:20:50.880 --> 00:20:52.160]  還有一樣
[00:20:52.160 --> 00:20:55.520]  過年你們有沒有吃法菜?
[00:20:55.520 --> 00:20:56.800]  是二頭菜
[00:20:56.800 --> 00:20:59.520]  法菜好市
[00:20:59.520 --> 00:21:02.640]  就是豪市加法菜
[00:21:02.640 --> 00:21:06.200]  原來法菜是在沙漠地帶
[00:21:06.200 --> 00:21:10.240]  有一種防治沙土化的作用
[00:21:10.240 --> 00:21:14.640]  一兩法菜等於約莫一個大球場的地方
[00:21:14.640 --> 00:21:18.800]  所採集起來的法菜的總和
[00:21:18.800 --> 00:21:21.360]  所以那時候我看到一個文章
[00:21:21.360 --> 00:21:22.640]  環保專家說
[00:21:22.640 --> 00:21:25.560]  你吃法菜是令到沙漠化
[00:21:25.560 --> 00:21:26.680]  不過感謝主
[00:21:26.680 --> 00:21:29.960]  因為現在中國的自殺方式不靠法菜
[00:21:29.960 --> 00:21:31.600]  還有很多的方式
[00:21:31.600 --> 00:21:33.840]  是改善和殖民
[00:21:33.840 --> 00:21:35.840]  而且還有一個消息就是
[00:21:35.840 --> 00:21:38.320]  吃真法菜比吃假法菜
[00:21:38.320 --> 00:21:42.240]  老人癡呆的機會多一些
[00:21:42.240 --> 00:21:44.760]  不是說法菜通月觀
[00:21:44.760 --> 00:21:47.600]  總之你有很多東西看
[00:21:47.600 --> 00:21:49.320]  以前說不要吃彈網
[00:21:49.320 --> 00:21:50.760]  我中學的時候
[00:21:50.760 --> 00:21:53.400]  生物老師說那些彈網給了工人
[00:21:53.400 --> 00:21:54.680]  我就在想
[00:21:54.680 --> 00:21:56.720]  你不吃你不是害死了工人?
[00:21:56.720 --> 00:22:02.000]  現在老年人都要吃彈網
[00:22:02.000 --> 00:22:05.320]  總之這兩段關於飲食的經文
[00:22:05.320 --> 00:22:06.760]  提醒我們說
[00:22:06.760 --> 00:22:11.040]  其實如果我們不恰當不環保地飲食
[00:22:11.040 --> 00:22:15.040]  又吃蝙蝠又吃果子狸
[00:22:15.040 --> 00:22:17.320]  吃得太偏的時候
[00:22:17.320 --> 00:22:20.360]  我們很可能會傳染疫病
[00:22:20.360 --> 00:22:22.360]  帶來一種不好的東西
[00:22:22.360 --> 00:22:26.040]  這種飲食不僅是賭命式飲食
[00:22:26.040 --> 00:22:29.160]  更加是撒旦式飲食
[00:22:29.160 --> 00:22:31.240]  上帝供應我們什麼
[00:22:31.240 --> 00:22:35.080]  我們平平淡淡快快樂樂消化得去的
[00:22:35.080 --> 00:22:37.800]  我們吃了就感恩了
[00:22:37.800 --> 00:22:38.680]  好了
[00:22:38.680 --> 00:22:40.960]  蛇其實在聖經裡面
[00:22:40.960 --> 00:22:43.640]  也有正面的意義
[00:22:43.640 --> 00:22:44.440]  人也去
[00:22:44.440 --> 00:22:45.200]  鬼也去
[00:22:45.200 --> 00:22:46.440]  或者說神也去
[00:22:46.440 --> 00:22:47.400]  鬼也去
[00:22:47.400 --> 00:22:50.080]  原來蛇是代表救恩的
[00:22:50.080 --> 00:22:53.800]  接著這段經文是大家比較少看的
[00:22:53.800 --> 00:23:03.320]  這段經文說到現在才9點9
[00:23:03.320 --> 00:23:05.320]  後面的鐘是否不準的
[00:23:05.320 --> 00:23:10.360]  現在是幾點?
[00:23:10.360 --> 00:23:11.480]  9點5
[00:23:11.480 --> 00:23:13.880]  9點5月份那個鐘是正確的
[00:23:13.880 --> 00:23:15.760]  我只是怕過時
[00:23:15.760 --> 00:23:19.720]  我喜歡那些傳統教會
[00:23:19.720 --> 00:23:23.680]  有二樓那個鐘大到好像月亮一樣
[00:23:23.680 --> 00:23:28.200]  對於我們這種老花近視的講者來看
[00:23:28.200 --> 00:23:29.080]  就相當好
[00:23:29.080 --> 00:23:30.000]  不會過時
[00:23:30.000 --> 00:23:33.720]  很多時候我過時是因為那個鐘看得不清楚
[00:23:33.720 --> 00:23:37.680]  我以為現在才9點多
[00:23:37.680 --> 00:23:42.200]  我一定是因為主餐要很濃縮地說
[00:23:42.200 --> 00:23:44.880]  這段經文的特別就是
[00:23:44.880 --> 00:23:49.680]  在雅各林鐘的時候為十二支派祝福
[00:23:49.680 --> 00:23:51.800]  以及講述他的命運
[00:23:51.800 --> 00:23:53.640]  這個十二支派
[00:23:53.640 --> 00:23:55.880]  他就選擇了彈那個支派
[00:23:55.880 --> 00:23:59.800]  說他是一條蛇潛伏在路邊
[00:23:59.800 --> 00:24:02.240]  當敵人的馬隊來的時候
[00:24:02.240 --> 00:24:03.560]  飛撲如出
[00:24:03.560 --> 00:24:04.720]  咬著馬蹄
[00:24:04.720 --> 00:24:06.640]  那時候人仰馬翻
[00:24:06.640 --> 00:24:10.800]  後面的馬隊就連鎖反應跌下去
[00:24:10.800 --> 00:24:13.000]  彈一個這麼小的支派
[00:24:13.000 --> 00:24:14.920]  他那種力量很厲害
[00:24:14.920 --> 00:24:17.000]  我看現在的新聞
[00:24:17.000 --> 00:24:19.840]  這段描述正是今天
[00:24:19.840 --> 00:24:23.640]  微小的以色列這個國家的描述
[00:24:23.640 --> 00:24:25.200]  你想想有多厲害
[00:24:25.200 --> 00:24:26.600]  以一敵七
[00:24:26.600 --> 00:24:28.760]  甚至是更闊的地方
[00:24:28.760 --> 00:24:31.480]  每人打他一次
[00:24:31.480 --> 00:24:34.040]  他就數十倍
[00:24:34.040 --> 00:24:36.480]  這樣的上環
[00:24:36.480 --> 00:24:38.200]  而且領地圖
[00:24:38.200 --> 00:24:42.520]  可以部署十五年
[00:24:42.520 --> 00:24:44.280]  然後十五年後
[00:24:44.280 --> 00:24:47.080]  將他敵對的敵人炸死
[00:24:47.080 --> 00:24:49.040]  全夫記就是一個例子
[00:24:49.040 --> 00:24:52.920]  他可以在另外一個國家的領事館裡面
[00:24:52.920 --> 00:24:54.880]  情報消息精準到
[00:24:54.880 --> 00:24:56.720]  在那裡開高峰會議
[00:24:56.720 --> 00:25:01.360]  一顆很精準的炸彈下去
[00:25:01.360 --> 00:25:03.520]  就勝過千軍萬馬
[00:25:03.520 --> 00:25:08.520]  如果單是以軍事情報和軍事策略來講
[00:25:08.520 --> 00:25:09.920]  他真的很厲害
[00:25:09.920 --> 00:25:11.920]  Netflix有一部電影
[00:25:11.920 --> 00:25:13.800]  是基於
[00:25:13.800 --> 00:25:15.360]  在以色列有一部小說
[00:25:15.360 --> 00:25:17.480]  《真人真事》叫做《Spy》
[00:25:17.480 --> 00:25:19.800]  你看看這部電影
[00:25:19.800 --> 00:25:22.320]  他派一個間諜
[00:25:22.320 --> 00:25:24.880]  可以去到敘利亞
[00:25:24.880 --> 00:25:26.920]  受到官方信任
[00:25:26.920 --> 00:25:29.600]  升任為國防部長
[00:25:29.600 --> 00:25:30.800]  你說多厲害
[00:25:30.800 --> 00:25:32.960]  然後在他的軍事重鎮
[00:25:32.960 --> 00:25:34.120]  通通說
[00:25:34.120 --> 00:25:35.720]  衛勞軍隊
[00:25:35.720 --> 00:25:37.520]  種一棵樹
[00:25:37.520 --> 00:25:40.400]  就說等那些士兵可以乘涼
[00:25:40.400 --> 00:25:43.720]  以色列軍一看到有樹的地方就炮
[00:25:43.720 --> 00:25:45.040]  知道是炮台
[00:25:45.040 --> 00:25:47.400]  一精準打下去
[00:25:47.400 --> 00:25:49.320]  很厲害
[00:25:49.320 --> 00:25:50.960]  但是你看看
[00:25:50.960 --> 00:25:52.480]  你看看阿旦
[00:25:52.480 --> 00:25:56.600]  他最後連摩西給他的領地都拿不到
[00:25:56.600 --> 00:25:58.200]  他要去到北面
[00:25:58.200 --> 00:25:59.880]  手無寸鐵的拉翼
[00:25:59.880 --> 00:26:01.480]  殺戮了
[00:26:01.480 --> 00:26:03.240]  才有落腳之地
[00:26:03.240 --> 00:26:05.120]  他有落腳之地又怎樣
[00:26:05.120 --> 00:26:09.240]  我們看到他後來成為北角十個支派之一
[00:26:09.240 --> 00:26:10.800]  在亞述來的時候
[00:26:10.800 --> 00:26:16.040]  連支派的名字到新約辦的名字
[00:26:16.040 --> 00:26:18.600]  支派的人都沒有了
[00:26:18.600 --> 00:26:21.520]  所以人以為你很厲害
[00:26:21.520 --> 00:26:24.640]  以為我自己搞得定
[00:26:24.640 --> 00:26:26.200]  但是都不是
[00:26:26.200 --> 00:26:29.360]  雅各最撈尾那句最精彩
[00:26:29.360 --> 00:26:31.000]  在這裏祝福完他
[00:26:31.000 --> 00:26:34.640]  要我等候你的救恩
[00:26:34.640 --> 00:26:37.120]  他知道他的兒子很狼的了
[00:26:37.120 --> 00:26:38.560]  但是你不要以為
[00:26:38.560 --> 00:26:40.280]  你狼就可以了
[00:26:40.280 --> 00:26:41.800]  你仍然要等候
[00:26:41.800 --> 00:26:44.320]  耶和華的拯救
[00:26:44.320 --> 00:26:47.040]  你現在在累積列國對你的憤怒
[00:26:47.040 --> 00:26:48.640]  將來你的憤怒
[00:26:48.640 --> 00:26:51.640]  如瀝水一樣衝入耶路撒冷
[00:26:51.640 --> 00:26:52.920]  對你報復
[00:26:52.920 --> 00:26:54.720]  這也提醒我們做基督徒
[00:26:54.720 --> 00:26:58.000]  或者我們很有才華的人
[00:26:58.000 --> 00:26:59.080]  你以為你很厲害嗎
[00:26:59.080 --> 00:26:59.960]  我政治多
[00:26:59.960 --> 00:27:00.920]  我沙子多
[00:27:00.920 --> 00:27:02.640]  我學爛水果多
[00:27:02.640 --> 00:27:06.240]  我投資分佈全世界各地
[00:27:06.240 --> 00:27:09.720]  有一天你仍然需要耶和華救恩
[00:27:09.720 --> 00:27:13.280]  另外一段更加神聖的
[00:27:13.280 --> 00:27:15.680]  這段經文就是
[00:27:15.680 --> 00:27:17.920]  摩西舉起銅蛇
[00:27:17.920 --> 00:27:23.120]  這條銅蛇是新約耶穌基督釘十字架的月表
[00:27:23.120 --> 00:27:25.280]  你看不看到兩種極端
[00:27:25.280 --> 00:27:26.280]  正邪合體
[00:27:26.280 --> 00:27:28.320]  一方面它是撒旦的代表
[00:27:28.320 --> 00:27:31.800]  另一方面它是耶穌基督釘十字架
[00:27:31.800 --> 00:27:35.040]  這麼神聖的救贖計劃的代表
[00:27:35.040 --> 00:27:37.280]  真是正邪合體
[00:27:37.280 --> 00:27:38.760]  其實我們人
[00:27:38.760 --> 00:27:40.360]  好像中國人的一句話
[00:27:40.360 --> 00:27:41.960]  一念天堂
[00:27:41.960 --> 00:27:45.160]  一念地獄一樣
[00:27:45.160 --> 00:27:47.960]  上帝沒有命定你信不信
[00:27:47.960 --> 00:27:49.320]  得救不得救
[00:27:49.320 --> 00:27:52.040]  你做聖人還是做禽獸
[00:27:52.040 --> 00:27:55.160]  而是存在乎你在那一刻裡面
[00:27:55.160 --> 00:27:57.600]  上帝給你的自由意志信心
[00:27:57.600 --> 00:27:59.400]  我要跟從神
[00:27:59.400 --> 00:28:03.040]  還是我要跟從撒旦西洋的道路
[00:28:03.040 --> 00:28:05.080]  如果你跟從神仰望
[00:28:05.080 --> 00:28:07.920]  摩西所舉起的銅蛇就得救
[00:28:07.920 --> 00:28:09.920]  仰望耶穌基督就得救
[00:28:09.920 --> 00:28:13.600]  如果你不信猶疑
[00:28:13.600 --> 00:28:14.920]  好像夏娃一樣
[00:28:14.920 --> 00:28:17.800]  你會淪為撒旦的工具
[00:28:17.800 --> 00:28:21.240]  成為毒蛇的孽種
[00:28:21.240 --> 00:28:23.640]  要很小心
[00:28:23.640 --> 00:28:27.240]  而且這個教訓是相當寶貴
[00:28:27.240 --> 00:28:28.720]  在生活上
[00:28:28.720 --> 00:28:32.400]  蛇也給我們有很多的提點
[00:28:32.400 --> 00:28:33.240]  第一
[00:28:33.240 --> 00:28:37.920]  在《箴言》第30章中說到蛇
[00:28:37.920 --> 00:28:41.200]  在盤石上
[00:28:41.200 --> 00:28:43.240]  爬行的道
[00:28:43.240 --> 00:28:45.160]  鷹在天空飛
[00:28:45.160 --> 00:28:46.680]  沒有一條紅線說
[00:28:46.680 --> 00:28:48.920]  這條是你飛的
[00:28:48.920 --> 00:28:53.400]  海全部是綠水碧波
[00:28:53.400 --> 00:28:55.120]  也沒有一條白界說
[00:28:55.120 --> 00:28:56.560]  這條是你的航道
[00:28:56.560 --> 00:28:59.120]  它為什麼能夠去到目的地呢
[00:28:59.120 --> 00:29:00.560]  當時那些人不明白
[00:29:00.560 --> 00:29:03.280]  有冷暖氣流有風
[00:29:03.280 --> 00:29:04.800]  這些一回事
[00:29:04.800 --> 00:29:05.960]  如果以今天來說
[00:29:05.960 --> 00:29:07.080]  鷹能夠飛
[00:29:07.080 --> 00:29:08.880]  是因為氣流
[00:29:08.880 --> 00:29:11.640]  它能夠乘著氣流冷暖
[00:29:11.640 --> 00:29:13.240]  這樣傲翔
[00:29:13.240 --> 00:29:15.720]  不需要陣前
[00:29:15.720 --> 00:29:17.640]  船有季候風
[00:29:17.640 --> 00:29:19.440]  有曼孫
[00:29:19.440 --> 00:29:21.160]  那些人一曼孫來
[00:29:21.160 --> 00:29:23.000]  從歐洲來到亞洲
[00:29:23.000 --> 00:29:25.160]  都不用餐場
[00:29:25.160 --> 00:29:26.560]  買完香料
[00:29:26.560 --> 00:29:28.080]  曼孫一轉
[00:29:28.080 --> 00:29:29.280]  季候風一轉
[00:29:29.280 --> 00:29:32.880]  它就能夠平安由亞洲回歐洲
[00:29:32.880 --> 00:29:35.440]  以前有些事情
[00:29:35.440 --> 00:29:37.160]  幾千年前的智慧人士
[00:29:37.160 --> 00:29:38.720]  曾年的時候不明白
[00:29:38.720 --> 00:29:41.200]  但這裡也給我們一個熟練信息
[00:29:41.200 --> 00:29:44.360]  其實我們很多不明白的自然規律
[00:29:44.360 --> 00:29:45.200]  道德
[00:29:45.200 --> 00:29:46.760]  靈性上的東西
[00:29:46.760 --> 00:29:51.480]  上帝有它的奧秘規律
[00:29:51.480 --> 00:29:53.320]  是我們可以尋求
[00:29:53.320 --> 00:29:55.960]  然後按著它走的
[00:29:55.960 --> 00:29:58.800]  社會有一定的秩序
[00:29:58.800 --> 00:30:01.240]  道德也有一定的規律
[00:30:01.240 --> 00:30:03.000]  牛頓
[00:30:03.000 --> 00:30:04.680]  是在愛因斯坦之前
[00:30:04.680 --> 00:30:07.040]  最偉大的科學家
[00:30:07.040 --> 00:30:08.560]  其實很多人不知道
[00:30:08.560 --> 00:30:10.000]  牛頓所寫
[00:30:10.000 --> 00:30:12.680]  有關聖經的研究
[00:30:12.680 --> 00:30:14.400]  和神學思想
[00:30:14.400 --> 00:30:18.720]  比他寫的科學論文還多
[00:30:18.720 --> 00:30:20.640]  他曾經這樣說過
[00:30:20.640 --> 00:30:22.480]  我的知識很闊
[00:30:22.480 --> 00:30:25.960]  但只不過是在宇宙的海洋
[00:30:25.960 --> 00:30:29.200]  的沙灘上撒到一個貝殼
[00:30:29.200 --> 00:30:30.600]  神的奧秘智慧
[00:30:30.600 --> 00:30:32.000]  還好像一個海洋一樣
[00:30:32.000 --> 00:30:34.000]  但我還沒發現
[00:30:34.000 --> 00:30:35.200]  所以他說
[00:30:35.200 --> 00:30:36.920]  神在自然界
[00:30:36.920 --> 00:30:38.760]  有祂一本書
[00:30:38.760 --> 00:30:41.480]  就是這一個自然的規律
[00:30:41.480 --> 00:30:42.920]  神在精神
[00:30:42.920 --> 00:30:43.680]  靈性
[00:30:43.680 --> 00:30:44.640]  道德的世界
[00:30:44.640 --> 00:30:46.000]  也有一本書
[00:30:46.000 --> 00:30:49.000]  這就是聖經的道理
[00:30:49.000 --> 00:30:50.440]  一個偉大的科學家
[00:30:50.440 --> 00:30:53.080]  也知道有一種奧秘
[00:30:53.080 --> 00:30:55.240]  就是一種生活的規律
[00:30:55.240 --> 00:30:58.440]  我們可以尋找神的規律
[00:30:58.440 --> 00:31:00.720]  蛇為何能夠走呢
[00:31:00.720 --> 00:31:02.640]  今天的生物學告訴我們
[00:31:02.640 --> 00:31:04.920]  牠在軟弦轉動
[00:31:04.920 --> 00:31:07.040]  和肚子伸縮的時候
[00:31:07.040 --> 00:31:10.880]  就是一種伸張和收縮的力量
[00:31:10.880 --> 00:31:13.800]  推動牠的身體前進
[00:31:13.800 --> 00:31:15.560]  最經典的就是
[00:31:15.560 --> 00:31:16.880]  主耶穌在馬太福音
[00:31:16.880 --> 00:31:18.840]  第十章所說的
[00:31:18.840 --> 00:31:20.840]  這一段經文就是
[00:31:20.840 --> 00:31:22.560]  靈巧象蛇
[00:31:22.560 --> 00:31:24.800]  唇量如甲子
[00:31:24.800 --> 00:31:26.240]  另有一些譯本譯為
[00:31:26.240 --> 00:31:27.800]  肌頸如蛇
[00:31:27.800 --> 00:31:30.280]  唇真如甲
[00:31:30.280 --> 00:31:32.520]  這一段經文的背景就說到
[00:31:32.520 --> 00:31:37.280]  主耶穌差派的門徒
[00:31:37.280 --> 00:31:38.800]  是去到村落那裡
[00:31:38.800 --> 00:31:41.160]  兩個人兩個人報道
[00:31:41.160 --> 00:31:43.800]  他說這幫人是未信的
[00:31:43.800 --> 00:31:46.280]  對你們很可能
[00:31:46.280 --> 00:31:48.440]  如果是有猶太傳統的背景
[00:31:48.440 --> 00:31:50.120]  覺得你們是違背祖宗
[00:31:50.120 --> 00:31:52.200]  如果沒有猶太傳統的背景
[00:31:52.200 --> 00:31:54.080]  又覺得你們是傳揚異教
[00:31:54.080 --> 00:31:56.960]  你們好像羊進入狼群裡面
[00:31:56.960 --> 00:31:58.400]  但是你面對這些人
[00:31:58.400 --> 00:32:01.680]  要有一個平衡的原則
[00:32:01.680 --> 00:32:03.760]  靈巧象蛇
[00:32:03.760 --> 00:32:05.720]  唇量如甲子
[00:32:05.720 --> 00:32:09.240]  就是要肌頸因時而變
[00:32:09.240 --> 00:32:10.360]  前一陣子有一個
[00:32:10.360 --> 00:32:12.560]  我們回來的政治學者
[00:32:12.560 --> 00:32:14.640]  是我以前的主學學生
[00:32:14.640 --> 00:32:16.360]  就找我吃飯
[00:32:16.360 --> 00:32:19.920]  大家在討論政治的問題上
[00:32:19.920 --> 00:32:22.160]  觀點已經有點差異了
[00:32:22.160 --> 00:32:24.920]  因為他去到英國讀政治學
[00:32:24.920 --> 00:32:26.720]  又回來香港出名的大學
[00:32:26.720 --> 00:32:29.600]  做政治學的教授
[00:32:29.600 --> 00:32:31.600]  我以前給他的書看
[00:32:31.600 --> 00:32:33.440]  他已經不同了
[00:32:33.440 --> 00:32:35.640]  講到最後大家有一個共通點
[00:32:35.640 --> 00:32:38.400]  就是說原則性去看問題
[00:32:38.400 --> 00:32:41.440]  跟個別去看問題不同
[00:32:41.440 --> 00:32:43.560]  當你原則性去看
[00:32:43.560 --> 00:32:46.240]  某些的理念原則應該這麼做
[00:32:46.240 --> 00:32:47.840]  我想大家都共通
[00:32:47.840 --> 00:32:49.960]  但是去到具體的情景的時候
[00:32:49.960 --> 00:32:51.520]  我應該怎麼做呢
[00:32:51.520 --> 00:32:53.000]  又不同了
[00:32:53.000 --> 00:32:55.400]  靈巧象蛇唇量如甲子
[00:32:55.400 --> 00:33:00.440]  就是一種情景上的應變策略
[00:33:00.440 --> 00:33:02.320]  你面對它這樣的時候
[00:33:02.320 --> 00:33:04.560]  你就要這樣
[00:33:04.560 --> 00:33:07.720]  我也去過一些山區的農村
[00:33:07.720 --> 00:33:09.200]  做一些培訓
[00:33:09.200 --> 00:33:13.120]  剛好有一個弟兄家裡
[00:33:13.120 --> 00:33:15.040]  未信主的人
[00:33:15.040 --> 00:33:16.520]  就在家裡去世
[00:33:16.520 --> 00:33:17.760]  很貧乏
[00:33:17.760 --> 00:33:19.720]  他們按村的習俗
[00:33:19.720 --> 00:33:22.040]  就在地上鋪一張草席
[00:33:22.040 --> 00:33:24.760]  用一塊白鋪蓋著的人
[00:33:24.760 --> 00:33:27.560]  我不知道大家知不知道
[00:33:27.560 --> 00:33:30.640]  頭上就要弄一根油燈
[00:33:30.640 --> 00:33:32.360]  照著走前路
[00:33:32.360 --> 00:33:35.800]  然後腳底就要一碗飯
[00:33:35.800 --> 00:33:36.720]  大家知不知道
[00:33:36.720 --> 00:33:38.520]  有些民間傳說
[00:33:38.520 --> 00:33:41.040]  那根燈照明你的路
[00:33:41.040 --> 00:33:43.960]  那碗飯就令你加添心力
[00:33:43.960 --> 00:33:46.520]  那個叫做腳尾飯
[00:33:46.520 --> 00:33:48.880]  用一張草席蓋著
[00:33:48.880 --> 00:33:50.880]  他說 牧師 如果我們是基督徒
[00:33:50.880 --> 00:33:53.040]  我們應該是怎樣的
[00:33:53.040 --> 00:33:54.960]  我說我們可以
[00:33:54.960 --> 00:33:59.240]  將這種習慣的形式仍然存在
[00:33:59.240 --> 00:34:01.200]  但是你要去轉化它
[00:34:01.200 --> 00:34:02.360]  變得有意義
[00:34:02.360 --> 00:34:03.720]  我說你的頭
[00:34:03.720 --> 00:34:06.760]  就給它放了十字架在前面
[00:34:06.760 --> 00:34:08.160]  代替燈
[00:34:08.160 --> 00:34:10.160]  然後把那碗飯拿走
[00:34:10.160 --> 00:34:13.720]  然後把燈放在腳底的地方
[00:34:13.720 --> 00:34:15.240]  他說 什麼意思
[00:34:15.240 --> 00:34:19.720]  基督是引領我前行
[00:34:19.720 --> 00:34:22.160]  然後聖經的話語
[00:34:22.160 --> 00:34:23.960]  是我腳前的燈
[00:34:23.960 --> 00:34:25.240]  路上的光
[00:34:25.240 --> 00:34:27.960]  就是聖化了這個習俗
[00:34:27.960 --> 00:34:29.960]  他們又不會覺得這麼錯愕
[00:34:29.960 --> 00:34:31.080]  是的
[00:34:31.080 --> 00:34:32.560]  人死不能復生
[00:34:32.560 --> 00:34:33.880]  吃什麼飯
[00:34:33.880 --> 00:34:36.760]  我還教他們一招很好
[00:34:36.760 --> 00:34:38.880]  他們要七七四十九天
[00:34:38.880 --> 00:34:40.320]  才去到那裡
[00:34:40.320 --> 00:34:41.320]  我說你告訴他們
[00:34:41.320 --> 00:34:43.160]  不用吃飯了
[00:34:43.160 --> 00:34:45.200]  又不用路票了
[00:34:45.200 --> 00:34:49.240]  因為耶穌和信主的強盜說
[00:34:49.240 --> 00:34:50.480]  我告訴你
[00:34:50.480 --> 00:34:53.280]  今天你就要和我坐樂園
[00:34:53.280 --> 00:34:55.800]  信耶穌的人坐高鐵
[00:34:55.800 --> 00:34:57.720]  他說 是啊
[00:34:57.720 --> 00:35:01.120]  在廣西農村山區的地方
[00:35:01.120 --> 00:35:02.800]  他第一次聽到這道理
[00:35:02.800 --> 00:35:05.240]  是啊 我們以後
[00:35:05.240 --> 00:35:08.560]  一樣可以停屍在家裡
[00:35:08.560 --> 00:35:10.200]  然後收斂
[00:35:10.200 --> 00:35:12.480]  不過我們的頭就放十字架
[00:35:12.480 --> 00:35:16.320]  腳就放油燈
[00:35:16.320 --> 00:35:18.120]  很多時候
[00:35:18.120 --> 00:35:20.560]  其實在情境裡面的應對
[00:35:20.560 --> 00:35:23.040]  和原則上是有彈性的
[00:35:23.040 --> 00:35:24.480]  耶穌說的就是這樣
[00:35:24.480 --> 00:35:25.720]  要寧考象射
[00:35:25.720 --> 00:35:27.720]  但是你不要失去底線
[00:35:27.720 --> 00:35:29.800]  信量如甲子
[00:35:29.800 --> 00:35:31.120]  還有一個
[00:35:31.120 --> 00:35:34.120]  這個也是很有英許誠
[00:35:34.120 --> 00:35:37.080]  他說怎樣呢
[00:35:37.080 --> 00:35:39.720]  拜著福音使命去傳道的人
[00:35:39.720 --> 00:35:42.800]  守能拿石 若向了什麼動物
[00:35:42.800 --> 00:35:45.120]  也不會受害
[00:35:45.120 --> 00:35:49.400]  這是非常之重要的一件事
[00:35:49.400 --> 00:35:52.320]  就是守能拿石
[00:35:52.320 --> 00:35:54.240]  在這裡我就想起
[00:35:54.240 --> 00:35:57.080]  中國一個偉大的引導人
[00:35:57.080 --> 00:36:00.720]  在很艱苦的過程裡面
[00:36:00.720 --> 00:36:02.000]  他的字很漂亮
[00:36:02.000 --> 00:36:03.560]  特別草書
[00:36:03.560 --> 00:36:08.800]  寫了一個非常澎湃壯烈的詩句
[00:36:08.800 --> 00:36:10.760]  他說守執長鷹
[00:36:10.760 --> 00:36:13.440]  就是我拿著一支長槍
[00:36:13.440 --> 00:36:14.680]  有紅鷹
[00:36:14.680 --> 00:36:17.320]  何時能駁住蒼龍
[00:36:17.320 --> 00:36:18.760]  蒼龍代表中國
[00:36:18.760 --> 00:36:22.080]  何時能夠統一中國
[00:36:22.080 --> 00:36:23.080]  恢復
[00:36:23.080 --> 00:36:24.440]  這句詩很好的
