
[00:00:00.000 --> 00:00:05.000]  在中世紀的教會裡面流傳了一句話
[00:25:48.000 --> 00:25:49.000]  路不可歇
[00:25:49.000 --> 00:25:52.000]  大衛就說這個人要死
[00:25:52.000 --> 00:25:58.000]  其實無意中審判了自己
[00:25:58.000 --> 00:26:02.000]  然後拿丹就一針見血就說
[00:26:02.000 --> 00:26:05.000]  你就是那人
[00:26:05.000 --> 00:26:08.000]  這句話正正就是撇開了大衛
[00:26:08.000 --> 00:26:11.000]  刻意隱瞞他的罪
[00:26:11.000 --> 00:26:16.000]  於是他在光裏面沒有辦法逃避
[00:26:16.000 --> 00:26:18.000]  無所遁形
[00:26:18.000 --> 00:26:21.000]  你看看神的宣告
[00:26:21.000 --> 00:26:25.000]  你就看到這個值得我們敬畏的神
[00:26:25.000 --> 00:26:27.000]  十二章十二節
[00:26:27.000 --> 00:26:31.000]  神說你在暗中做一件事情
[00:26:31.000 --> 00:26:34.000]  我卻要在熄熱眾人面前
[00:26:34.000 --> 00:26:38.000]  日光之下報應你
[00:26:38.000 --> 00:26:41.000]  我們怎樣暗中做我們的事情
[00:26:41.000 --> 00:26:43.000]  神在日光之下
[00:26:43.000 --> 00:26:48.000]  你說去報應
[00:26:48.000 --> 00:26:50.000]  你說去教導
[00:26:50.000 --> 00:26:53.000]  你說去認他悔改都好
[00:26:53.000 --> 00:26:57.000]  當然始終黑暗的事情
[00:26:57.000 --> 00:27:01.000]  都會在光明裏面無所遁形
[00:27:01.000 --> 00:27:05.000]  這就顯示了神對罪惡那種態度
[00:27:05.000 --> 00:27:08.000]  當然神是會給人有悔改的機會
[00:27:08.000 --> 00:27:14.000]  但亦不會縱容隱藏這種罪
[00:27:14.000 --> 00:27:17.000]  大衛聽到拿丹的責備
[00:27:17.000 --> 00:27:19.000]  聽到神的責備
[00:27:19.000 --> 00:27:23.000]  他沒有反駁沒有掩飾
[00:27:23.000 --> 00:27:26.000]  他只有一句說話
[00:27:26.000 --> 00:27:29.000]  剛才十三節那裡所說
[00:27:29.000 --> 00:27:32.000]  我得罪耶和華了
[00:27:32.000 --> 00:27:36.000]  短短一句這個君王的高傲
[00:27:36.000 --> 00:27:38.000]  完全的撕毀
[00:27:38.000 --> 00:27:41.000]  將自己好像一個塵土一樣
[00:27:41.000 --> 00:27:43.000]  擺在神的面前
[00:27:43.000 --> 00:27:45.000]  只要一個罪人
[00:27:45.000 --> 00:27:48.000]  一個無用的罪人
[00:27:48.000 --> 00:27:51.000]  但令人震驚的時候是甚麼呢
[00:27:51.000 --> 00:27:54.000]  拿丹隨即宣告
[00:27:54.000 --> 00:27:56.000]  耶和華已經除掉你的罪
[00:27:56.000 --> 00:27:58.000]  你必不至於死
[00:27:58.000 --> 00:28:03.000]  這簡直是一個很震撼的恩典
[00:28:03.000 --> 00:28:06.000]  雖然罪是罪大惡極
[00:28:06.000 --> 00:28:09.000]  但神是因為他悔改的心
[00:28:09.000 --> 00:28:11.000]  而赦免他的罪
[00:28:11.000 --> 00:28:12.000]  保留他的命
[00:28:12.000 --> 00:28:16.000]  還繼續讓他成為君王
[00:28:16.000 --> 00:28:19.000]  當然你以為這麼輕易
[00:28:19.000 --> 00:28:22.000]  你說一句我得罪了耶和華
[00:28:22.000 --> 00:28:26.000]  其實今天我們知不知道得罪了神呢
[00:28:26.000 --> 00:28:29.000]  很多時候我們說沒有直接得罪神
[00:28:29.000 --> 00:28:31.000]  我們甚麼時候得罪神呢
[00:28:31.000 --> 00:28:33.000]  你想想
[00:28:33.000 --> 00:28:35.000]  是不是我沒有回教會那天得罪神
[00:28:35.000 --> 00:28:36.000]  不是的
[00:28:36.000 --> 00:28:38.000]  沒有回教會是有很多原因的
[00:28:38.000 --> 00:28:39.000]  上次打風
[00:28:39.000 --> 00:28:40.000]  這次下雨
[00:28:40.000 --> 00:28:42.000]  這次腳痛
[00:28:42.000 --> 00:28:43.000]  這些都不是
[00:28:43.000 --> 00:28:46.000]  教會有時候都有直播
[00:28:46.000 --> 00:28:48.000]  是不是我們沒有祈禱
[00:28:48.000 --> 00:28:50.000]  沒有讀經是得罪神呢
[00:28:50.000 --> 00:28:52.000]  有時候忙
[00:28:52.000 --> 00:28:54.000]  有時候我們都不是常常
[00:28:54.000 --> 00:28:57.000]  常常都跟別人保持聯絡
[00:28:57.000 --> 00:28:59.000]  子女在外國都好
[00:28:59.000 --> 00:29:02.000]  都不是常常跟你保持電話聯絡
[00:29:02.000 --> 00:29:03.000]  都明白的
[00:29:03.000 --> 00:29:05.000]  大家都知道
[00:29:05.000 --> 00:29:07.000]  忙不要打擾
[00:29:07.000 --> 00:29:09.000]  怎樣得罪神呢
[00:29:09.000 --> 00:29:11.000]  有甚麼是得罪神呢
[00:29:11.000 --> 00:29:14.000]  我又沒有公開不承認神
[00:29:14.000 --> 00:29:17.000]  又沒有拜其他偶像
[00:29:17.000 --> 00:29:19.000]  沒有這些事情
[00:29:19.000 --> 00:29:22.000]  想都想不到得罪神
[00:29:24.000 --> 00:29:28.000]  大衛在詩篇五十一篇
[00:29:28.000 --> 00:29:30.000]  就是正因這件事情
[00:29:30.000 --> 00:29:33.000]  他作一個很深切的反省
[00:29:33.000 --> 00:29:35.000]  寫了五十一篇
[00:29:35.000 --> 00:29:39.000]  這篇你看到不是口頭
[00:29:39.000 --> 00:29:41.000]  口說話
[00:29:41.000 --> 00:29:43.000]  就可以過關的
[00:29:43.000 --> 00:29:46.000]  我讀三節給大家聽
[00:29:46.000 --> 00:29:48.000]  不是一篇第三節
[00:29:48.000 --> 00:29:50.000]  他說我知道我的過犯
[00:29:50.000 --> 00:29:53.000]  我的罪常在我面前
[00:29:53.000 --> 00:29:56.000]  究竟我們知不知道呢
[00:29:56.000 --> 00:29:59.000]  我的罪常在我面前
[00:29:59.000 --> 00:30:01.000]  究竟我們知不知道呢
[00:30:01.000 --> 00:30:04.000]  可能細心想想都有很多的
[00:30:04.000 --> 00:30:07.000]  一個星期都隨時說很多對不起
[00:30:07.000 --> 00:30:10.000]  跟別人說對不起
[00:30:10.000 --> 00:30:12.000]  有時會得罪別人
[00:30:12.000 --> 00:30:14.000]  有時會口快快說錯話
[00:30:14.000 --> 00:30:17.000]  心裏面想他死
[00:30:17.000 --> 00:30:21.000]  都有這些不好的事情
[00:30:21.000 --> 00:30:24.000]  是有的
[00:30:24.000 --> 00:30:28.000]  不是很特別
[00:30:28.000 --> 00:30:30.000]  五十一篇第十節
[00:30:30.000 --> 00:30:34.000]  阿神求你為我做清潔的心
[00:30:34.000 --> 00:30:39.000]  使我裏面重新有正直的靈
[00:30:39.000 --> 00:30:42.000]  知道自己那種罪污
[00:30:42.000 --> 00:30:44.000]  令自己成為很大的重擔
[00:30:44.000 --> 00:30:47.000]  生活裏面很大的憂愁
[00:30:47.000 --> 00:30:49.000]  究竟我們沒有為我們的罪
[00:30:49.000 --> 00:30:51.000]  帶來憂愁
[00:30:51.000 --> 00:30:54.000]  帶來茶飯不思呢
[00:30:54.000 --> 00:30:56.000]  我們很少
[00:30:56.000 --> 00:30:58.000]  我們最多是
[00:30:58.000 --> 00:31:00.000]  因為很多的緣故
[00:31:00.000 --> 00:31:03.000]  很多我們想做的事情不能夠順利
[00:31:03.000 --> 00:31:05.000]  才會有憂愁
[00:31:05.000 --> 00:31:07.000]  是我們沒有想過
[00:31:07.000 --> 00:31:10.000]  我們做錯事有多大的憂愁
[00:31:10.000 --> 00:31:13.000]  有時我們甚至會老羞成怒
[00:31:13.000 --> 00:31:15.000]  發脾氣
[00:31:15.000 --> 00:31:17.000]  第十七節
[00:31:17.000 --> 00:31:20.000]  阿神要的祭是憂傷的靈
[00:31:20.000 --> 00:31:21.000]  阿神啊
[00:31:21.000 --> 00:31:25.000]  憂傷痛悔的心你必不輕寒
[00:31:25.000 --> 00:31:27.000]  何時我們有憂傷痛悔的心
[00:31:27.000 --> 00:31:29.000]  憂傷的靈
[00:31:29.000 --> 00:31:31.000]  在神的面前呢
[00:31:31.000 --> 00:31:33.000]  有時我們很憂心
[00:31:33.000 --> 00:31:34.000]  很傷心
[00:31:34.000 --> 00:31:36.000]  有家人離開
[00:31:36.000 --> 00:31:37.000]  有病痛
[00:31:37.000 --> 00:31:39.000]  有受到挫折
[00:31:39.000 --> 00:31:41.000]  我們來到神的面前去禱告
[00:31:41.000 --> 00:31:43.000]  打著眼淚
[00:31:43.000 --> 00:31:47.000]  但這裡講的是憂傷痛悔的靈
[00:31:47.000 --> 00:31:50.000]  這個是對神的那種得罪
[00:31:50.000 --> 00:31:52.000]  大衛說
[00:31:52.000 --> 00:31:56.000]  我唯獨得罪了神
[00:31:56.000 --> 00:31:59.000]  整件事裡面
[00:31:59.000 --> 00:32:01.000]  你說他是得罪
[00:32:01.000 --> 00:32:04.000]  殺害了烏尼亞
[00:32:04.000 --> 00:32:07.000]  佔有了拔斯巴
[00:32:07.000 --> 00:32:14.000]  在軍隊對這幫同袍是漸行漸遠
[00:32:14.000 --> 00:32:18.000]  不能夠去同心作戰
[00:32:18.000 --> 00:32:20.000]  但怎樣得罪神呢
[00:32:20.000 --> 00:32:24.000]  原來某一件事情對不起別人
[00:32:24.000 --> 00:32:27.000]  對不起自己
[00:32:27.000 --> 00:32:32.000]  都是得罪了神
[00:32:32.000 --> 00:32:36.000]  大衛去聯繫到一個很重要
[00:32:36.000 --> 00:32:38.000]  因為我們的生命
[00:32:38.000 --> 00:32:40.000]  本來神是買熟了我們
[00:32:40.000 --> 00:32:42.000]  今天我們活著
[00:32:42.000 --> 00:32:44.000]  是要為主而活
[00:32:44.000 --> 00:32:46.000]  今天我們活著
[00:32:46.000 --> 00:32:49.000]  是為了要敬拜榮耀神
[00:32:49.000 --> 00:32:51.000]  但我們發覺
[00:32:51.000 --> 00:32:53.000]  我們很多時得罪人
[00:32:53.000 --> 00:32:54.000]  對不起自己
[00:32:54.000 --> 00:32:58.000]  其實就是我們唯獨得罪了神
[00:32:58.000 --> 00:33:01.000]  這種關連我們究竟有沒有放下去呢
[00:33:01.000 --> 00:33:09.000]  究竟我們有沒有把關係放進我們跟神的裡面呢
[00:33:09.000 --> 00:33:13.000]  所以我們有過我們的生活
[00:33:13.000 --> 00:33:20.000]  神有神他自己的身份地位
[00:33:20.000 --> 00:33:22.000]  是不是跟我們沒有關連呢
[00:33:22.000 --> 00:33:27.000]  原來每件事都是關連在神的身上
[00:33:27.000 --> 00:33:31.000]  所以大衛是很大的反思
[00:33:31.000 --> 00:33:33.000]  經歷到這件事情
[00:33:33.000 --> 00:33:37.000]  唯獨得罪了耶和華神
[00:33:37.000 --> 00:33:42.000]  所以他第一句話就是得罪了耶和華
[00:33:42.000 --> 00:33:46.000]  得罪了這位神是看好他的神
[00:33:46.000 --> 00:33:49.000]  是徒造他的神
[00:33:49.000 --> 00:33:52.000]  是從萬人裡面選召他的神
[00:33:52.000 --> 00:33:56.000]  今天我們每一個人都是神看好我們
[00:33:56.000 --> 00:33:58.000]  去選召我們出來
[00:33:58.000 --> 00:34:01.000]  從萬人之中帶領我們出來
[00:34:01.000 --> 00:34:03.000]  我們要做些什麼呢
[00:34:03.000 --> 00:34:06.000]  我們要做些什麼去榮耀見證我們的神呢
[00:34:06.000 --> 00:34:09.000]  不只是我們坐在這個地方
[00:34:09.000 --> 00:34:13.000]  或者我們可以跟別人說是一個基督徒
[00:34:13.000 --> 00:34:17.000]  是不是就是這樣呢
[00:34:17.000 --> 00:34:27.000]  如果我們不能夠去實踐我們人生的使命
[00:34:27.000 --> 00:34:31.000]  就好像我們走一條路偏差了
[00:34:31.000 --> 00:34:36.000]  就等於我們寫一支箭出去偏離了雄心
[00:34:36.000 --> 00:34:41.000]  原來新約裡面這個罪就是這個意思
[00:34:41.000 --> 00:34:43.000]  就是偏離了雄心
[00:34:43.000 --> 00:34:50.000]  就是我們偏離了神的揀選我們走一條道路
[00:34:50.000 --> 00:34:54.000]  這個已經是得罪了神
[00:34:54.000 --> 00:34:57.000]  在神的眼中是嚴重的
[00:34:57.000 --> 00:35:04.000]  但是今天我們覺得好像跟我們沒有什麼關係
[00:35:04.000 --> 00:35:14.000]  我希望我們都能夠有機會安靜反省我們跟神的關係
[00:35:14.000 --> 00:35:22.000]  我們究竟有沒有得罪我們的神呢
[00:35:22.000 --> 00:35:26.000]  悔改是通往神恩典的道路
[00:35:26.000 --> 00:35:31.000]  但是為真誠的悔改承認自己的罪
[00:35:31.000 --> 00:35:36.000]  看看CP51篇有深切的懊悔
[00:35:36.000 --> 00:35:39.000]  大衛是尋求神的憐憫
[00:35:39.000 --> 00:35:41.000]  他沒有逃避責任
[00:35:41.000 --> 00:35:46.000]  面對家庭面對他自己的亡國
[00:35:46.000 --> 00:35:48.000]  他要求潔淨更生
[00:35:48.000 --> 00:35:53.000]  要生命去轉變去承受後果
[00:35:53.000 --> 00:35:59.000]  這個嬰兒不能夠出生夭折
[00:35:59.000 --> 00:36:01.000]  他仍然要尋求神
[00:36:01.000 --> 00:36:09.000]  繼續前面神要交託他的事情
[00:36:09.000 --> 00:36:18.000]  其實我們有時候不會覺得我們得罪了神
[00:36:18.000 --> 00:36:26.000]  正如大衛他自己做了一連串遮蓋這個罪行
[00:36:26.000 --> 00:36:29.000]  他只是不想讓其他人看到
[00:36:29.000 --> 00:36:32.000]  他沒有想過神的關係
[00:36:32.000 --> 00:36:35.000]  直到拿丹這種提醒
[00:36:35.000 --> 00:36:37.000]  呼喚他的良心
[00:36:37.000 --> 00:36:41.000]  他才能夠說得罪了神
[00:36:41.000 --> 00:36:46.000]  很多時候我們不會想到的
[00:36:46.000 --> 00:36:50.000]  現在教會有兩個祈禱會
[00:36:50.000 --> 00:36:55.000]  星期五早上的認罪悔改的祈禱會
[00:36:55.000 --> 00:36:58.000]  星期五七點半
[00:36:58.000 --> 00:37:02.000]  參與這個祈禱會有一個很安靜的時間
[00:37:02.000 --> 00:37:04.000]  是你個人在面前去禱告
[00:37:04.000 --> 00:37:06.000]  一方面是個人的罪
[00:37:06.000 --> 00:37:11.000]  一方面是教會整體的罪
[00:37:11.000 --> 00:37:13.000]  當你安靜去禱告的時候
[00:37:13.000 --> 00:37:18.000]  你會發覺到原來你會發覺到很多得罪神的事情
[00:37:18.000 --> 00:37:20.000]  平時自己沒有想到
[00:37:20.000 --> 00:37:22.000]  當你要在神面前悔改
[00:37:22.000 --> 00:37:25.000]  你真的要面對神的時候
[00:37:25.000 --> 00:37:27.000]  有一種敬畏的心出現的時候
[00:37:27.000 --> 00:37:33.000]  你就發覺原來很多事情是對不起神的
[00:37:33.000 --> 00:37:36.000]  得罪人 對不起自己
[00:37:36.000 --> 00:37:39.000]  原來是得罪了神
[00:37:39.000 --> 00:37:41.000]  當這些安靜時間
[00:37:41.000 --> 00:37:44.000]  能夠一件一件去交在神的面前
[00:37:44.000 --> 00:37:47.000]  尋求他的寬恕 謝罪
[00:37:47.000 --> 00:37:49.000]  這個祈禱會之後
[00:37:49.000 --> 00:37:51.000]  你會有一個輕散的心在裡面
[00:37:51.000 --> 00:37:53.000]  或者是整體
[00:37:53.000 --> 00:37:57.000]  我們旁邊有十幾二十個頂姐妹
[00:37:57.000 --> 00:37:59.000]  我們雖然沒有一起的開聲
[00:37:59.000 --> 00:38:01.000]  自己個別的禱告
[00:38:01.000 --> 00:38:02.000]  為了教會
[00:38:02.000 --> 00:38:04.000]  我們看到可能我們頂姐妹
[00:38:04.000 --> 00:38:06.000]  未夠彼此相愛
[00:38:06.000 --> 00:38:10.000]  可能我們未做到更好的工作使命
[00:38:10.000 --> 00:38:12.000]  不夠殷勤
[00:38:12.000 --> 00:38:14.000]  因為我們已經說
[00:38:14.000 --> 00:38:17.000]  我們不向著使命 向著雄心直走
[00:38:17.000 --> 00:38:21.000]  這個偏離已經發覺到我們得罪了神
[00:38:21.000 --> 00:38:25.000]  我們一起是去安靜裡面
[00:38:25.000 --> 00:38:27.000]  去到教會
[00:38:27.000 --> 00:38:31.000]  去到教會一切有得罪神的地方
[00:38:31.000 --> 00:38:35.000]  去尋求悔改 尋求寬恕
[00:38:35.000 --> 00:38:39.000]  你會體會到一種同心合意
[00:38:39.000 --> 00:38:44.000]  體會到一種我們都是蒙神喜悅的
[00:38:44.000 --> 00:38:49.000]  所以神今天不是等待去懲罰我們
[00:38:49.000 --> 00:38:52.000]  神主要是等待我們去悔改
[00:38:52.000 --> 00:38:55.000]  悔改是神所閱立的祭
[00:38:55.000 --> 00:38:59.000]  認罪不是一個羞辱的結局
[00:38:59.000 --> 00:39:03.000]  而是一個復興的開始
[00:39:03.000 --> 00:39:08.000]  所以我很盼望頂姐妹有安靜的時間
[00:39:08.000 --> 00:39:10.000]  如果你自己做不到
[00:39:10.000 --> 00:39:12.000]  一個人很困難
[00:39:12.000 --> 00:39:15.000]  我建議你7點半 星期五回來教會
[00:39:15.000 --> 00:39:17.000]  是很早的
[00:39:17.000 --> 00:39:19.000]  可能平時還沒起床
[00:39:19.000 --> 00:39:23.000]  或者起床了已經忙於做其他的事
[00:39:23.000 --> 00:39:25.000]  為什麼要這麼早呢
[00:39:25.000 --> 00:39:27.000]  就是要特別讓你知道
[00:39:27.000 --> 00:39:29.000]  是特別安排的一個時間
[00:39:29.000 --> 00:39:31.000]  特別去安排
[00:39:31.000 --> 00:39:33.000]  你有目的而來
[00:39:33.000 --> 00:39:35.000]  你是有期望而來的
[00:39:35.000 --> 00:39:38.000]  所以這個是要出席
[00:39:38.000 --> 00:39:39.000]  一起來到
[00:39:39.000 --> 00:39:41.000]  我盼望你可以來到
[00:39:41.000 --> 00:39:42.000]  你不可以來到
[00:39:42.000 --> 00:39:46.000]  我是不是代表著我一生罪污我才來呢
[00:39:46.000 --> 00:39:49.000]  其實不需要說這些話
[00:39:49.000 --> 00:39:55.000]  每個人都知道我們都是蒙恩的罪人
[00:39:55.000 --> 00:39:58.000]  我們就來到神的面前
[00:39:58.000 --> 00:40:02.000]  你們有沒有每天都倒垃圾
[00:40:02.000 --> 00:40:05.000]  其實你存了一個星期才倒的
[00:40:05.000 --> 00:40:07.000]  都臭了
[00:40:07.000 --> 00:40:09.000]  是不是
[00:40:09.000 --> 00:40:11.000]  就是這樣
[00:40:11.000 --> 00:40:13.000]  現在存了一個星期來做土會
[00:40:13.000 --> 00:40:15.000]  都臭臭的
[00:40:15.000 --> 00:40:20.000]  我們能夠真的為我們的罪
[00:40:20.000 --> 00:40:23.000]  為我們的污穢去洗淨
[00:40:23.000 --> 00:40:28.000]  是一件何等快樂美麗的事情呢
[00:40:28.000 --> 00:40:30.000]  神是公義
[00:40:30.000 --> 00:40:32.000]  神是信實
[00:40:32.000 --> 00:40:35.000]  必要赦免我們的罪
[00:40:35.000 --> 00:40:36.000]  是不是
[00:40:36.000 --> 00:40:41.000]  所以我們盼望今天藉著大衛在經歷裏面
[00:40:41.000 --> 00:40:43.000]  鼓勵我們
[00:40:43.000 --> 00:40:46.000]  我們要換上一個迴轉的心
[00:40:46.000 --> 00:40:48.000]  能夠像大衛那樣
[00:40:48.000 --> 00:40:52.000]  從一個自我為王的一個高台
[00:40:52.000 --> 00:40:54.000]  落到神面前謙卑
[00:40:54.000 --> 00:40:58.000]  一個好像塵土一樣
[00:40:58.000 --> 00:41:01.000]  你看看大衛是怎樣
[00:41:01.000 --> 00:41:05.000]  他當時的敬畏神越來越減少
[00:41:05.000 --> 00:41:09.000]  他做的事情完全沒有考慮過
[00:41:09.000 --> 00:41:11.000]  他是得罪神
[00:41:11.000 --> 00:41:14.000]  自己的慾望逐漸的增加
[00:41:14.000 --> 00:41:16.000]  當我們越來越不注視神
[00:41:16.000 --> 00:41:19.000]  不注視聖經裏面的教導
[00:41:19.000 --> 00:41:22.000]  我們變得自己以為是神
[00:41:22.000 --> 00:41:24.000]  我們一路的增加膨脹
[00:41:24.000 --> 00:41:27.000]  神就一路減少
[00:41:27.000 --> 00:41:30.000]  我們會走到舞台的前面中間
[00:41:30.000 --> 00:41:35.000]  而神就退去一個幕後的肅靈光景
[00:41:35.000 --> 00:41:37.000]  就是這樣的情況
[00:41:37.000 --> 00:41:40.000]  罪惡只不過是肅靈的一個字眼
[00:41:40.000 --> 00:41:44.000]  但是表示著我們自以為是神
[00:41:44.000 --> 00:41:47.000]  或者我們是在逃避神
[00:41:47.000 --> 00:41:52.000]  總之神不要在我們生命裏面那麼重要
[00:41:52.000 --> 00:41:56.000]  當我們願意說我們得罪了神
[00:41:56.000 --> 00:41:58.000]  神很樂意跟我們說
[00:41:58.000 --> 00:42:01.000]  我已經除去你的罪
[00:42:01.000 --> 00:42:03.000]  這是福音
[00:42:03.000 --> 00:42:05.000]  這是輕生
[00:42:05.000 --> 00:42:07.000]  這是美好
[00:42:07.000 --> 00:42:10.000]  這是更加是回轉的心
[00:42:10.000 --> 00:42:12.000]  美好的果實
[00:42:12.000 --> 00:42:14.000]  求主幫助我們
[00:42:14.000 --> 00:42:16.000]  我們同心祈禱
[00:42:16.000 --> 00:42:18.000]  張天父我們感謝你
[00:42:18.000 --> 00:42:22.000]  因為看到你所愛的大衛
[00:42:22.000 --> 00:42:25.000]  合你心意的大衛
[00:42:25.000 --> 00:42:29.000]  竟然有得罪神
[00:42:29.000 --> 00:42:37.000]  有他那麼重大的行惡
[00:42:37.000 --> 00:42:40.000]  但是神你愛他
[00:42:40.000 --> 00:42:44.000]  你去挽回他
[00:42:44.000 --> 00:42:47.000]  讓他知道自己所做的
[00:42:47.000 --> 00:42:49.000]  是得罪了神
[00:42:49.000 --> 00:42:53.000]  一個最重要的關係受到破裂
[00:42:53.000 --> 00:42:57.000]  而大衛知道這個問題
[00:42:57.000 --> 00:43:01.000]  痛悔回轉在神的面前
[00:43:01.000 --> 00:43:05.000]  就令到他生命得到赦免
[00:43:05.000 --> 00:43:08.000]  得到更新得到復興
[00:43:08.000 --> 00:43:10.000]  主要是我們知道今天
[00:43:10.000 --> 00:43:13.000]  我們在浮浮沉沉當中
[00:43:13.000 --> 00:43:16.000]  我們屬靈的光景裏面
[00:43:16.000 --> 00:43:19.000]  我們很多的問題
[00:43:19.000 --> 00:43:22.000]  生活亦帶上很多的困難
[00:43:22.000 --> 00:43:24.000]  很多時候是因為
[00:43:24.000 --> 00:43:26.000]  我們仍然有很多的罪
[00:43:26.000 --> 00:43:30.000]  未在你面前去清洗
[00:43:30.000 --> 00:43:33.000]  未得到你自己的寬恕
[00:43:33.000 --> 00:43:35.000]  很大的原因是
[00:43:35.000 --> 00:43:37.000]  我們未放在你面前
[00:43:37.000 --> 00:43:39.000]  沒有向你陳明
[00:43:39.000 --> 00:43:41.000]  我們知道原來放在你面前
[00:43:41.000 --> 00:43:43.000]  去認罪悔改
[00:43:43.000 --> 00:43:45.000]  神你就赦免我們
[00:43:45.000 --> 00:43:49.000]  這個應許是永無停止
[00:43:49.000 --> 00:43:54.000]  更加的是一個福音
[00:43:54.000 --> 00:43:59.000]  讓我們能夠真的可以勇敢的
[00:43:59.000 --> 00:44:02.000]  有勇氣的去面對你自己
[00:44:02.000 --> 00:44:05.000]  勇氣的去尋求神你自己
[00:44:05.000 --> 00:44:08.000]  有勇氣的去承認
[00:44:08.000 --> 00:44:10.000]  我們得罪了神你自己
[00:44:10.000 --> 00:44:12.000]  更加有勇氣的
[00:44:12.000 --> 00:44:16.000]  能夠因著赦罪走前面的路程
[00:44:16.000 --> 00:44:18.000]  求主幫助我們
[00:44:18.000 --> 00:44:20.000]  讓我們整個教會
[00:44:20.000 --> 00:44:22.000]  都同樣被你自己所赦免
[00:44:22.000 --> 00:44:24.000]  所清潔
[00:44:24.000 --> 00:44:27.000]  以致我們重新有正直的靈
[00:44:27.000 --> 00:44:29.000]  我們有公義
[00:44:29.000 --> 00:44:30.000]  有憐憫
[00:44:30.000 --> 00:44:32.000]  有愛心
[00:44:32.000 --> 00:44:34.000]  成為明亮的燈台
[00:44:34.000 --> 00:44:37.000]  能夠去走在我們
[00:44:37.000 --> 00:44:41.000]  被我們的使命的道路當中
[00:44:41.000 --> 00:44:45.000]  以致我們成為所喜悅的教會
[00:44:45.000 --> 00:44:47.000]  求主幫助我們
[00:44:47.000 --> 00:44:49.000]  讓我們都在你面前
[00:44:49.000 --> 00:44:52.000]  同心去悔改
[00:44:52.000 --> 00:44:55.000]  同心的去認罪
[00:44:55.000 --> 00:45:00.000]  讓我們一同來到
[00:45:00.000 --> 00:45:03.000]  悔罪的祈禱會裡面
[00:45:03.000 --> 00:45:06.000]  來到復興的祈禱會裡面
[00:45:06.000 --> 00:45:08.000]  能夠尋求你的免
[00:45:08.000 --> 00:45:10.000]  求主幫助我們
[00:45:10.000 --> 00:45:11.000]  向我們禱告
[00:45:11.000 --> 00:45:13.000]  奉主是蘇明裘
[00:45:13.000 --> 00:45:15.000]  阿們
