
[00:00:00.000 --> 00:00:05.300]  今年我們崇拜讀的聖經在二挫書裏面
[00:18:10.840 --> 00:18:15.200]  有沒有人聽以塞亞的信息呢?
[00:18:15.200 --> 00:18:17.320]  我們看到結果是
[00:18:17.320 --> 00:18:23.600]  以色列他們最終都是逃不過滅國的
[00:18:23.600 --> 00:18:26.920]  也都被擄的一個結局
[00:18:26.920 --> 00:18:28.160]  最後到耶話
[00:18:28.160 --> 00:18:30.160]  神將他們交給仇敵
[00:18:30.160 --> 00:18:32.600]  因為以色列人不聽從神的吩咐
[00:18:32.600 --> 00:18:33.840]  神將晚年的怒氣
[00:18:33.840 --> 00:18:35.760]  傾倒在以色列人的身上
[00:18:35.760 --> 00:18:38.400]  他們仍然一而再這樣依靠偶像
[00:18:38.400 --> 00:18:40.080]  投入敵人的懷抱裏面
[00:18:40.080 --> 00:18:41.640]  享受最終之樂
[00:18:41.640 --> 00:18:44.240]  而以塞亞就盡力地去提醒
[00:18:44.240 --> 00:18:45.880]  以色列人要回轉
[00:18:45.880 --> 00:18:47.560]  要回轉
[00:18:47.560 --> 00:18:49.280]  可惜以色列人他們
[00:18:49.280 --> 00:18:51.440]  仍然是不知道
[00:18:51.440 --> 00:18:52.840]  燒著了他們
[00:18:52.840 --> 00:18:54.520]  他們不介意
[00:18:54.520 --> 00:18:55.600]  不在意
[00:18:55.600 --> 00:18:57.000]  不放在心裏面
[00:18:57.000 --> 00:19:03.560]  甚至去到一個麻木的狀態
[00:19:03.560 --> 00:19:04.920]  這件事令我想起
[00:19:04.920 --> 00:19:07.760]  在聖經裏面另一個很出名的故事
[00:19:07.760 --> 00:19:09.960]  就是巴蘭和盧的故事
[00:19:09.960 --> 00:19:11.560]  大家可能都很熟悉
[00:19:11.560 --> 00:19:14.360]  就在民俗的二二章二十一到三十四節
[00:19:14.360 --> 00:19:18.160]  神一而再這樣叫巴蘭不要奏奏以色列人
[00:19:18.160 --> 00:19:22.040]  但是祂就一直和摩訶的使者
[00:19:22.040 --> 00:19:23.720]  和摩訶的使者一同地
[00:19:23.720 --> 00:19:25.480]  走在惡人的道路上
[00:19:25.480 --> 00:19:28.160]  和他們一同的同行
[00:19:28.160 --> 00:19:28.720]  聖經裏面說
[00:19:28.720 --> 00:19:30.360]  巴蘭早晨起來被上路
[00:19:30.360 --> 00:19:32.760]  和摩訶的使者一同去了
[00:19:32.760 --> 00:19:35.120]  神因他去就發怒
[00:19:35.120 --> 00:19:38.040]  耶和華的使者站在路上敵擋他
[00:19:38.040 --> 00:19:39.200]  他騎著驢
[00:19:39.200 --> 00:19:41.040]  有兩個僕人跟著他
[00:19:41.040 --> 00:19:43.880]  驢看見耶和華的使者站在路上
[00:19:43.880 --> 00:19:45.640]  手裏有拔出來的刀
[00:19:45.640 --> 00:19:49.120]  就從路上跨進田間
[00:19:49.120 --> 00:19:50.480]  巴蘭打驢
[00:19:50.480 --> 00:19:53.280]  要叫他回轉上路
[00:19:53.280 --> 00:19:55.000]  結果聖經裏面很長
[00:19:55.000 --> 00:19:57.720]  說他打驢了三次
[00:19:57.720 --> 00:20:00.240]  結果他就在責備驢
[00:20:00.240 --> 00:20:01.760]  為什麼不聽祂的話
[00:20:01.760 --> 00:20:03.760]  但是驢後來開口
[00:20:03.760 --> 00:20:07.120]  就說有耶和華的使者攔路
[00:20:07.120 --> 00:20:09.640]  如果你堅持要走的話
[00:20:09.640 --> 00:20:15.840]  你就會被拔出來的刀殺了
[00:20:15.840 --> 00:20:19.080]  當這個警告一而再的出現
[00:20:19.080 --> 00:20:21.360]  巴蘭都不知道
[00:20:21.360 --> 00:20:24.680]  當天使打開他的眼睛
[00:20:24.680 --> 00:20:27.120]  看到這件事的時候
[00:20:27.120 --> 00:20:29.160]  巴蘭對耶和華的使者說
[00:20:29.160 --> 00:20:30.200]  我有罪了
[00:20:30.200 --> 00:20:32.720]  我不知道祢站在路上阻擋我
[00:20:32.720 --> 00:20:34.040]  祢若不喜歡我去
[00:20:34.040 --> 00:20:36.960]  我就轉回
[00:20:36.960 --> 00:20:38.440]  盼望我們都能夠
[00:20:38.440 --> 00:20:39.960]  藉著神的話語
[00:20:39.960 --> 00:20:41.600]  上帝的恩典
[00:20:41.600 --> 00:20:43.360]  打開我們的眼睛
[00:20:43.360 --> 00:20:45.000]  願意用我們的耳朵
[00:20:45.000 --> 00:20:49.200]  去聆聽神自己的教導
[00:20:49.200 --> 00:20:52.640]  巴蘭一直跟摩亞的使者走在一起
[00:20:52.640 --> 00:20:55.400]  他不能夠與罪割蓆
[00:20:55.400 --> 00:20:57.520]  我們有沒有意識到自己的行為
[00:20:57.520 --> 00:20:58.280]  我們的所行
[00:20:58.280 --> 00:20:59.280]  我們的所想
[00:20:59.280 --> 00:21:00.600]  我們的所作
[00:21:00.600 --> 00:21:02.240]  都是得到神的喜悅
[00:21:02.240 --> 00:21:05.560]  還是被神厭惡的呢
[00:21:05.560 --> 00:21:08.960]  你有多久沒有看神的話語
[00:21:08.960 --> 00:21:13.120]  你有多喜歡神的話語呢
[00:21:13.120 --> 00:21:15.640]  這幾年我們都常常提醒大家
[00:21:15.640 --> 00:21:17.320]  可以多看聖經
[00:21:17.320 --> 00:21:20.160]  鼓勵大家以樂享聖言
[00:21:20.160 --> 00:21:22.360]  我們鼓勵大興姐妹看聖經的時候
[00:21:22.360 --> 00:21:23.600]  看得短一點
[00:21:23.600 --> 00:21:24.600]  慢一點
[00:21:24.600 --> 00:21:26.040]  看進心裡面
[00:21:26.040 --> 00:21:28.400]  不是水果鴨背這樣看
[00:21:28.400 --> 00:21:29.120]  讀得很快
[00:21:29.120 --> 00:21:33.000]  而是把聖經的話語藏在心裡面
[00:21:33.000 --> 00:21:34.560]  把聖經放在面前
[00:21:34.560 --> 00:21:35.360]  放在心裡面
[00:21:35.360 --> 00:21:36.840]  經驗主的話語
[00:21:36.840 --> 00:21:38.400]  親自幫助我們
[00:21:38.400 --> 00:21:42.440]  就好像詩人詩篇一篇的第一節三節
[00:21:42.440 --> 00:21:43.960]  不從我人的計謀
[00:21:43.960 --> 00:21:45.560]  不站罪人的道路
[00:21:45.560 --> 00:21:47.280]  不坐舍萬人的座位
[00:21:47.280 --> 00:21:48.640]  為喜愛耶華的律法
[00:21:48.640 --> 00:21:50.000]  就夜思想
[00:21:50.000 --> 00:21:51.440]  這人便為有福
[00:21:51.440 --> 00:21:53.760]  他要長一棵樹栽在溪水旁
[00:21:53.760 --> 00:21:55.320]  按時候結果子
[00:21:55.320 --> 00:21:56.760]  葉子也不枯乾
[00:21:56.760 --> 00:22:00.920]  凡他所作的盡都順利
[00:22:00.920 --> 00:22:03.000]  的確我們需要養成
[00:22:03.000 --> 00:22:04.080]  每天每日
[00:22:04.080 --> 00:22:06.720]  靠神的話語去滋潤我們
[00:22:06.720 --> 00:22:11.280]  以至我們就能夠結出果子
[00:22:11.280 --> 00:22:12.960]  有時候我們的確在每一天
[00:22:12.960 --> 00:22:16.720]  都收到很多不同各方面的信息
[00:22:16.720 --> 00:22:18.680]  我們常常都說要讀聖經
[00:22:18.680 --> 00:22:20.720]  要去聆聽神的話語
[00:22:20.720 --> 00:22:22.480]  其實不是要讀得多
[00:22:22.480 --> 00:22:25.800]  或者是要滿足我們的求之欲而去讀
[00:22:25.800 --> 00:22:27.320]  是要讀在心
[00:22:27.320 --> 00:22:28.600]  讀入心裏面
[00:22:28.600 --> 00:22:30.480]  持續每日去讀
[00:22:30.480 --> 00:22:32.480]  不是我們只是讀聖經
[00:22:32.480 --> 00:22:35.360]  而是讓聖經的話語
[00:22:35.360 --> 00:22:36.960]  去閱讀我們的生命
[00:22:36.960 --> 00:22:38.520]  進入我們的生命裏面
[00:22:38.520 --> 00:22:39.920]  我們的內心
[00:22:39.920 --> 00:22:42.240]  所以我們需要開放的心思
[00:22:42.240 --> 00:22:43.160]  情感
[00:22:43.160 --> 00:22:43.960]  想像
[00:22:43.960 --> 00:22:44.800]  讓神的
[00:22:44.800 --> 00:22:46.680]  藉著他的話語
[00:22:46.680 --> 00:22:47.880]  開了一個門
[00:22:47.880 --> 00:22:49.960]  進入到我們的生命裏面
[00:22:49.960 --> 00:22:54.520]  與我們交談
[00:22:54.520 --> 00:22:57.320]  一個很出名的靈修大師
[00:22:57.320 --> 00:22:59.240]  北亞裕彼特遜的
[00:22:59.240 --> 00:23:00.600]  叫梅浩霖博士
[00:23:00.600 --> 00:23:04.000]  他在《邂逅聖言》的書本裏面
[00:23:04.000 --> 00:23:06.480]  他這樣的描述
[00:23:06.480 --> 00:23:09.920]  他說以接受塑造的方式去閱讀
[00:23:09.920 --> 00:23:11.760]  我們必須要有一個謙卑
[00:23:11.760 --> 00:23:12.600]  抽離
[00:23:12.600 --> 00:23:14.520]  開放自立的心態
[00:23:14.520 --> 00:23:16.760]  因為他要求我們內在的生命
[00:23:16.760 --> 00:23:19.560]  隨時作出革命性的改變
[00:23:19.560 --> 00:23:21.840]  我們要調校自己閱讀的速度
[00:23:21.840 --> 00:23:23.960]  更加仔細地去看文本
[00:23:23.960 --> 00:23:25.520]  對應我們的信息
[00:23:25.520 --> 00:23:27.880]  倘若我們能夠持之而行
[00:23:27.880 --> 00:23:31.240]  對神的聖言真誠地開放和接納
[00:23:31.240 --> 00:23:32.240]  神的聖言
[00:23:32.240 --> 00:23:34.680]  就能切入我們的內心深處
[00:23:34.680 --> 00:23:36.560]  我們就可以開始聽到
[00:23:36.560 --> 00:23:41.160]  進入更深層屬靈操練的召喚
[00:23:41.160 --> 00:23:42.840]  所以閱讀聖經
[00:23:42.840 --> 00:23:45.200]  是我們屬靈生命
[00:23:45.200 --> 00:23:48.320]  靈命素做一個最重要的一環
[00:23:48.320 --> 00:23:51.120]  怎樣從習慣用腦袋
[00:23:51.120 --> 00:23:55.000]  到感受我們內心的感受
[00:23:55.000 --> 00:23:59.520]  再由內心的世界走向行動的轉化
[00:23:59.520 --> 00:24:02.480]  一路上是不容易的
[00:24:02.480 --> 00:24:04.320]  記得當我自己預備
[00:24:04.320 --> 00:24:06.920]  二月份那個諾響聖言的時候
[00:24:06.920 --> 00:24:09.200]  我自己都其中
[00:24:09.200 --> 00:24:12.120]  被一句說話所觸動我自己
[00:24:12.120 --> 00:24:13.680]  提醒我自己
[00:24:13.680 --> 00:24:15.000]  這句說話可能
[00:24:15.000 --> 00:24:17.560]  如果有諾響聖言都可能看過
[00:24:17.560 --> 00:24:19.920]  他說阿巴拉罕受高連邁
[00:24:19.920 --> 00:24:21.320]  氣絕而死
[00:24:21.320 --> 00:24:23.120]  歸到他列祖那裡
[00:24:23.120 --> 00:24:23.920]  他兩個兒子
[00:24:23.920 --> 00:24:25.000]  以薩 以瑟瑪利
[00:24:25.000 --> 00:24:28.160]  把他埋葬在麥比拉洞裡
[00:24:28.160 --> 00:24:30.840]  一句很簡單的說話描述
[00:24:30.840 --> 00:24:32.120]  他兩個兒子
[00:24:32.120 --> 00:24:34.840]  一起埋葬了阿巴拉罕
[00:24:34.840 --> 00:24:37.120]  我們看到一幅很美麗的圖畫
[00:24:37.120 --> 00:24:39.280]  我們知道以薩 以瑟瑪利
[00:24:39.280 --> 00:24:42.560]  他們過去那種恩怨情仇
[00:24:42.560 --> 00:24:45.840]  他們之間的關係都是一般般
[00:24:45.840 --> 00:24:48.000]  但是他們就一起
[00:24:48.000 --> 00:24:50.040]  在阿巴拉罕死的時候
[00:24:50.040 --> 00:24:52.320]  去埋葬阿巴拉罕
[00:24:52.320 --> 00:24:53.480]  就好像後來
[00:24:53.480 --> 00:24:54.640]  最近一看
[00:24:54.640 --> 00:24:58.280]  瑪葛和以薩那種恩怨情仇一樣
[00:24:58.280 --> 00:25:00.840]  他們最後也在以薩死的時候
[00:25:00.840 --> 00:25:04.160]  一同的埋葬以薩一樣
[00:25:04.160 --> 00:25:05.480]  他們彼此之間
[00:25:05.480 --> 00:25:06.760]  好像就在那一刻
[00:25:06.760 --> 00:25:08.400]  一切的恩怨
[00:25:08.400 --> 00:25:11.320]  都似乎那一刻放下了
[00:25:11.320 --> 00:25:18.360]  一起的去做埋葬父親的動作
[00:25:18.360 --> 00:25:22.720]  這段經文讓我想起我自己
[00:25:22.720 --> 00:25:26.560]  我有個弟弟從小就
[00:25:26.560 --> 00:25:29.920]  被我爸爸媽媽教要做哥哥
[00:25:29.920 --> 00:25:31.400]  要好好照顧弟弟妹妹
[00:25:31.400 --> 00:25:32.600]  但是就沒有人
[00:25:32.600 --> 00:25:34.160]  他們都沒有很仔細教過我
[00:25:34.160 --> 00:25:36.840]  怎樣去做一個稱職的哥哥
[00:25:36.840 --> 00:25:40.960]  因為我和我弟弟年紀很接近
[00:25:40.960 --> 00:25:43.120]  所以我們兩個越來越大
[00:25:43.120 --> 00:25:45.680]  就開始有自己一套的想法
[00:25:45.680 --> 00:25:47.200]  其實都不是很重要的
[00:25:47.200 --> 00:25:49.360]  大家各自的想法
[00:25:49.360 --> 00:25:53.520]  但是到了我媽媽過世的那一年
[00:25:53.520 --> 00:25:54.640]  當我們要商討
[00:25:54.640 --> 00:25:56.800]  怎樣去用基督教形式
[00:25:56.800 --> 00:25:58.680]  去做安息禮拜的時候
[00:25:58.680 --> 00:26:00.600]  我們都是基督徒
[00:26:00.600 --> 00:26:02.120]  但是不知道為什麼
[00:26:02.120 --> 00:26:06.000]  在安排上意見分歧
[00:26:06.000 --> 00:26:09.000]  大家都好像很多的意見
[00:26:09.000 --> 00:26:10.680]  很多的不對
[00:26:10.680 --> 00:26:12.560]  我猜是因為我弟弟當時
[00:26:12.560 --> 00:26:15.640]  因為他和我媽媽很親密的關係
[00:26:15.640 --> 00:26:17.480]  可能不捨得媽媽離開
[00:26:17.480 --> 00:26:21.080]  他就有點難過、激動
[00:26:21.080 --> 00:26:24.560]  我雖然當然也不捨得媽媽
[00:26:24.560 --> 00:26:27.120]  但是我就會比較隱藏
[00:26:27.120 --> 00:26:30.000]  或者做了一些事情
[00:26:30.000 --> 00:26:31.480]  感受不要出來
[00:26:31.480 --> 00:26:34.760]  我隱藏了自己的感受
[00:26:34.760 --> 00:26:35.800]  我記得那天晚上
[00:26:35.800 --> 00:26:38.200]  在安息禮之前的一晚
[00:26:38.200 --> 00:26:40.360]  我就和我弟弟繼續商量
[00:26:40.360 --> 00:26:43.440]  應該怎樣去安排安息禮的事
[00:26:43.440 --> 00:26:46.360]  他就很突然地和我說了一番話
[00:26:46.360 --> 00:26:48.160]  他就說
[00:26:48.160 --> 00:26:50.400]  「我沒有打算和你很熟的,哥哥」
[00:26:50.400 --> 00:26:52.360]  「反正我見很多兄弟都是不和」
[00:26:52.360 --> 00:26:54.920]  「都是不咬弦的」
[00:26:54.920 --> 00:26:57.400]  那一刻我突然聽他這樣說
[00:26:57.400 --> 00:26:59.320]  真的不知道怎麼回應他
[00:26:59.320 --> 00:27:03.000]  很無奈也不知道怎麼好
[00:27:03.000 --> 00:27:04.520]  我當時就覺得
[00:27:04.520 --> 00:27:07.240]  咬下去也沒什麼用
[00:27:07.240 --> 00:27:09.800]  所以我就壓抑著這件事
[00:27:09.800 --> 00:27:14.840]  但是很多年我都是對這句話耿耿於懷
[00:27:14.840 --> 00:27:18.840]  不過後來我們結束了
[00:27:18.840 --> 00:27:21.200]  也發生了很多不同的事件
[00:27:21.200 --> 00:27:23.520]  而我也放下了自己
[00:27:23.520 --> 00:27:27.560]  很主動地表達我對我弟弟的幫忙、關心
[00:27:27.560 --> 00:27:31.920]  有時候也會在不同的層面裡面關心他
[00:27:31.920 --> 00:27:36.560]  然後就慢慢化解我們彼此之間的那種恩怨
[00:27:36.560 --> 00:27:40.880]  那種不知道從哪裡來的仇恨
[00:27:40.880 --> 00:27:42.560]  所以在人與人之間
[00:27:42.560 --> 00:27:44.680]  家庭裡面的兄弟姊妹
[00:27:44.680 --> 00:27:47.680]  或者教會中的弟兄姊妹的彼此關係裡面
[00:27:47.680 --> 00:27:50.680]  難免真的會有一些不同的見解
[00:27:50.680 --> 00:27:51.960]  或者堅持
[00:27:51.960 --> 00:27:54.360]  或者誤會
[00:27:54.360 --> 00:27:57.560]  唯有我們能夠多去表達愛心
[00:27:57.560 --> 00:27:59.960]  多一點的關心、接納
[00:27:59.960 --> 00:28:03.080]  很多事其實都有它的解決方法
[00:28:03.080 --> 00:28:05.320]  就好像約翰一書四章十二節裡面說
[00:28:05.320 --> 00:28:07.320]  從來沒有人見過神
[00:28:07.320 --> 00:28:09.160]  我們若果彼此相愛
[00:28:09.160 --> 00:28:11.360]  神就在我們的中間
[00:28:11.360 --> 00:28:14.920]  愛他的心在我裡面得以完全
[00:28:14.920 --> 00:28:17.120]  所以正如剛才我們讀的詩篇裡面說
[00:28:17.120 --> 00:28:20.480]  我們多多地去看神自己的律法
[00:28:20.480 --> 00:28:21.640]  神自己的話語
[00:28:21.640 --> 00:28:22.800]  晝夜思想
[00:28:22.800 --> 00:28:24.600]  我們就好像一棵樹一樣
[00:28:24.600 --> 00:28:25.880]  結出果子
[00:28:25.880 --> 00:28:27.600]  葉子也不枯乾
[00:28:27.600 --> 00:28:31.200]  凡他所作的盡都順利
[00:28:31.200 --> 00:28:33.200]  我相信神做人的時候
[00:28:33.200 --> 00:28:35.600]  讓人可以有眼睛、有耳朵
[00:28:35.600 --> 00:28:37.960]  有可能閱讀的能力
[00:28:37.960 --> 00:28:41.920]  叫我們可以去觀看神所創造的萬物
[00:28:41.920 --> 00:28:43.240]  去聆聽
[00:28:43.240 --> 00:28:44.920]  去閱讀神的話語
[00:28:44.920 --> 00:28:47.160]  敏銳神自己的作為
[00:28:47.160 --> 00:28:49.520]  讓我們彼此可以結念
[00:28:49.520 --> 00:28:52.680]  獻上感謝
[00:28:52.680 --> 00:28:55.040]  在網上我看到一個謎語
[00:28:55.040 --> 00:28:57.240]  讓大家可以猜一猜
[00:28:57.240 --> 00:28:57.920]  這個謎語說
[00:28:57.920 --> 00:28:59.720]  有耳能聽到
[00:28:59.720 --> 00:29:01.600]  有口能請教
[00:29:01.600 --> 00:29:03.360]  有手能摸索
[00:29:03.360 --> 00:29:06.840]  有心就煩惱
[00:29:06.840 --> 00:29:10.200]  猜不猜到是什麼字呢?
[00:29:10.200 --> 00:29:12.440]  是個門字
[00:29:12.440 --> 00:29:15.240]  我們就好像一扇的門
[00:29:15.240 --> 00:29:17.240]  一扇的門口
[00:29:17.240 --> 00:29:22.000]  讓我們願意打開我們的心門
[00:29:22.000 --> 00:29:24.440]  常常保持開放的心靈
[00:29:24.440 --> 00:29:26.880]  領受從神而來的教導
[00:29:26.880 --> 00:29:30.200]  讓我們的生命得著更新變化
[00:29:30.200 --> 00:29:35.240]  有耳可聽的就應當聽
[00:29:35.240 --> 00:29:40.480]  一開始我們提到進入了大齋期
[00:29:40.480 --> 00:29:45.000]  好預備我們進入到接下來復活節的來臨
[00:29:45.000 --> 00:29:47.280]  其中有一個成長班發起
[00:29:47.280 --> 00:29:50.640]  在這段時間要好好刻意去操練
[00:29:50.640 --> 00:29:52.640]  要放下一些東西
[00:29:52.640 --> 00:29:54.280]  他有幾個提議
[00:29:54.280 --> 00:29:55.360]  其中他說
[00:29:55.360 --> 00:29:56.920]  如果有什麼壞的習慣
[00:29:56.920 --> 00:29:58.360]  或者被操控的習慣
[00:29:58.360 --> 00:30:01.160]  例如你忍不住經常要按手機
[00:30:01.160 --> 00:30:03.840]  或者最近有一套電影叫《毒蝕大狀》
[00:30:03.840 --> 00:30:06.800]  你經常都說話沒有一句好的說話
[00:30:06.800 --> 00:30:08.400]  那時候他就說
[00:30:08.400 --> 00:30:11.320]  學習一下放下這些東西
[00:30:11.320 --> 00:30:14.080]  或者是一樣很喜歡吃的東西
[00:30:14.080 --> 00:30:15.080]  不能不吃的
[00:30:15.080 --> 00:30:17.080]  那你就學一下放下
[00:30:17.080 --> 00:30:18.440]  不要被它操控
[00:30:18.440 --> 00:30:21.080]  可能讓你的身體健康一點
[00:30:21.080 --> 00:30:23.000]  或者他還有第三個提案
[00:30:23.000 --> 00:30:27.000]  他說放下你花很多時間在當中做的
[00:30:27.000 --> 00:30:29.400]  可能是令你沒有什麼益處的那些
[00:30:29.400 --> 00:30:31.360]  打機 播劇那些
[00:30:31.360 --> 00:30:34.320]  可能叫你想一下有沒有一些方向
[00:30:34.320 --> 00:30:37.880]  來去操練一下
[00:30:37.880 --> 00:30:41.480]  突然就在成長班裡面邀請我們
[00:30:41.480 --> 00:30:42.680]  那真的很不容易
[00:30:42.680 --> 00:30:44.520]  當你仔細想一下
[00:30:44.520 --> 00:30:47.440]  有些什麼東西你放不下的
[00:30:47.440 --> 00:30:49.920]  都已經可能已經進入了心
[00:30:49.920 --> 00:30:51.520]  進入了你的生命裡面
[00:30:51.520 --> 00:30:54.920]  你很難去放下
[00:30:54.920 --> 00:30:57.760]  都習慣了一些安舒的生活
[00:30:57.760 --> 00:30:59.640]  或者習慣了一些習慣
[00:30:59.640 --> 00:31:03.080]  按手機或者是播劇
[00:31:03.080 --> 00:31:05.280]  所以不容易放下
[00:31:05.280 --> 00:31:08.360]  或者戒一戒 少做一點
[00:31:08.360 --> 00:31:14.760]  那一刻我就想了很多不容易的東西
[00:31:14.760 --> 00:31:17.040]  結果我就選了最簡單的
[00:31:17.040 --> 00:31:19.640]  就是我戒甜
[00:31:19.640 --> 00:31:21.640]  就是不下糖
[00:31:21.640 --> 00:31:23.920]  有些人可能一定要下糖
[00:31:23.920 --> 00:31:26.520]  不下好像沒什麼味 不好喝那樣
[00:31:26.520 --> 00:31:29.040]  但是就嘗試一下學習
[00:31:29.040 --> 00:31:31.280]  都不容易的
[00:31:31.280 --> 00:31:33.480]  我們選擇捨棄
[00:31:33.480 --> 00:31:36.760]  是希望更加親近神
[00:31:36.760 --> 00:31:40.640]  不被任何的事物 事情所合制
[00:31:40.640 --> 00:31:44.360]  而我們專心地去到神的當中
[00:31:44.360 --> 00:31:46.520]  領受神的教導
[00:31:46.520 --> 00:31:48.520]  因為神一直眷顧著我們
[00:31:48.520 --> 00:31:52.120]  他一再地提醒我們要迴轉 要歸回
[00:31:52.120 --> 00:31:55.000]  所以我們不要像以色列人一樣
[00:31:55.000 --> 00:31:58.120]  不知道燒著的時候不介意
[00:31:58.120 --> 00:31:59.560]  不放在心裡面
[00:31:59.560 --> 00:32:02.800]  甚至去到一個麻木的狀態
[00:32:02.800 --> 00:32:05.560]  盼望我們多多去聆聽神的話語
[00:32:05.560 --> 00:32:08.480]  我們一起祈禱
[00:32:08.480 --> 00:32:09.760]  我們天上的父神 我們感謝你
[00:32:09.760 --> 00:32:14.160]  感謝你時刻藉著你的話語對我們提醒
[00:32:14.160 --> 00:32:17.040]  教導我們 我們是屬於主
[00:32:17.040 --> 00:32:18.240]  你是我們的主
[00:32:18.240 --> 00:32:20.280]  我們是你的子民
[00:32:20.280 --> 00:32:23.000]  是你用寵家救贖我們的生命
[00:32:23.000 --> 00:32:24.160]  我們唯一的回應
[00:32:24.160 --> 00:32:26.720]  就是以愛去回應你對我們的愛
[00:32:26.720 --> 00:32:28.320]  單單仰望你
[00:32:28.320 --> 00:32:30.280]  常常經歷你的同在
[00:32:30.280 --> 00:32:34.360]  才能夠有力量迎接生命不同的挑戰
[00:32:34.360 --> 00:32:37.280]  盼望你繼續的幫助帶領我們
[00:32:37.280 --> 00:32:39.200]  多謝你聽我們的禱告
[00:32:39.200 --> 00:32:41.680]  禱告是奉主耶穌基督的聖名祈求
[00:32:41.680 --> 00:32:42.080]  阿們
