
[00:00:00.000 --> 00:00:02.000]  好,各位大英節目,你們好!
[00:15:02.000 --> 00:15:04.000]  原來今天我有這樣的能力
[00:15:04.000 --> 00:15:05.000]  我有這樣的機會
[00:15:05.000 --> 00:15:06.000]  是神給我的
[00:15:06.000 --> 00:15:09.000]  所以我絕對不是客套的
[00:15:09.000 --> 00:15:10.000]  每一次有機會
[00:15:10.000 --> 00:15:12.000]  你們給我去講道
[00:15:12.000 --> 00:15:14.000]  是你們給我有恩典
[00:15:14.000 --> 00:15:15.000]  是給我有祝福
[00:15:15.000 --> 00:15:17.000]  我要不要努力呢 我要
[00:15:17.000 --> 00:15:18.000]  我要預備
[00:15:18.000 --> 00:15:19.000]  我要看聖經
[00:15:19.000 --> 00:15:20.000]  要看識經書
[00:15:20.000 --> 00:15:21.000]  要寫講宗
[00:15:21.000 --> 00:15:22.000]  要做paraporn
[00:15:22.000 --> 00:15:23.000]  我有講道的恩典
[00:15:23.000 --> 00:15:25.000]  但是不代表什麼
[00:15:25.000 --> 00:15:27.000]  我很記得
[00:15:27.000 --> 00:15:29.000]  我想應該是20年前
[00:15:29.000 --> 00:15:30.000]  一個經歷
[00:15:30.000 --> 00:15:32.000]  我的兒子大學畢業
[00:15:32.000 --> 00:15:35.000]  我過來英國看他畢業禮
[00:15:35.000 --> 00:15:37.000]  還有機會去不同的地方講道
[00:15:37.000 --> 00:15:38.000]  北愛爾蘭
[00:15:38.000 --> 00:15:40.000]  還有去了委內瑞拉
[00:15:40.000 --> 00:15:41.000]  終於有一個主日
[00:15:41.000 --> 00:15:42.000]  我們不用講道
[00:15:42.000 --> 00:15:45.000]  我們一起去瑞典
[00:15:45.000 --> 00:15:46.000]  誰知道
[00:15:46.000 --> 00:15:47.000]  星期五晚上
[00:15:47.000 --> 00:15:48.000]  我們去到瑞典的時候
[00:15:48.000 --> 00:15:49.000]  神爭很好
[00:15:49.000 --> 00:15:50.000]  我不用講道
[00:15:50.000 --> 00:15:51.000]  祂會給我病的
[00:15:51.000 --> 00:15:52.000]  真的
[00:15:52.000 --> 00:15:54.000]  我試過有時候作病
[00:15:54.000 --> 00:15:55.000]  跟神講
[00:15:55.000 --> 00:15:56.000]  神說我要服侍
[00:15:56.000 --> 00:15:57.000]  不要給我病
[00:15:57.000 --> 00:15:58.000]  那就沒事了
[00:15:58.000 --> 00:15:59.000]  我不用講道
[00:15:59.000 --> 00:16:00.000]  我喉嚨痛
[00:16:00.000 --> 00:16:01.000]  於是我就走去
[00:16:01.000 --> 00:16:03.000]  藥房買些藥吃
[00:16:03.000 --> 00:16:04.000]  吃完之後就糟了
[00:16:04.000 --> 00:16:05.000]  失聲
[00:16:05.000 --> 00:16:06.000]  沙聲
[00:16:06.000 --> 00:16:10.000]  但是那天星期天
[00:16:10.000 --> 00:16:13.000]  一樣去瑞典的華人教會崇拜
[00:16:13.000 --> 00:16:15.000]  因為一家四口
[00:16:15.000 --> 00:16:17.000]  再加上一個基督徒
[00:16:17.000 --> 00:16:18.000]  他在那邊讀書
[00:16:18.000 --> 00:16:19.000]  他帶我們去的
[00:16:19.000 --> 00:16:20.000]  是我們的會友
[00:16:20.000 --> 00:16:22.000]  去那邊做交換生
[00:16:22.000 --> 00:16:23.000]  一看下去就知道
[00:16:23.000 --> 00:16:24.000]  我是一家之主
[00:16:24.000 --> 00:16:26.000]  那個教會執事就說
[00:16:26.000 --> 00:16:28.000]  很歡迎你們來
[00:16:28.000 --> 00:16:30.000]  可以介紹一下自己嗎
[00:16:30.000 --> 00:16:31.000]  我就站起來
[00:16:31.000 --> 00:16:33.000]  我們香港人
[00:16:33.000 --> 00:16:34.000]  我們香港人
[00:16:34.000 --> 00:16:35.000]  我自己都不知道
[00:16:35.000 --> 00:16:36.000]  自己在講什麼
[00:16:36.000 --> 00:16:37.000]  聽不到自己在講什麼
[00:16:37.000 --> 00:16:39.000]  但是他都照樣拍掌歡迎我
[00:16:39.000 --> 00:16:41.000]  我就很心痛
[00:16:41.000 --> 00:16:43.000]  原來我以為自己
[00:16:43.000 --> 00:16:45.000]  有講道的恩賜
[00:16:45.000 --> 00:16:48.000]  但是原來我一失聲
[00:16:48.000 --> 00:16:50.000]  是什麼都沒有
[00:16:50.000 --> 00:16:52.000]  不會聽到這樣的聲音的人
[00:16:52.000 --> 00:16:53.000]  有講道
[00:16:53.000 --> 00:16:54.000]  所以很重要
[00:16:54.000 --> 00:16:56.000]  我是教大家
[00:16:56.000 --> 00:17:00.000]  侍奉的知識是謙卑
[00:17:00.000 --> 00:17:02.000]  神難道沒有你不行嗎
[00:17:02.000 --> 00:17:04.000]  神可以用其他人的
[00:17:04.000 --> 00:17:07.000]  但是神是要用一個謙卑的
[00:17:07.000 --> 00:17:09.000]  以為自己很棒
[00:17:09.000 --> 00:17:11.000]  驕傲的人是神不會用的
[00:17:11.000 --> 00:17:12.000]  而且是會失敗的
[00:17:12.000 --> 00:17:14.000]  你不要忘記約書
[00:17:14.000 --> 00:17:15.000]  他打完耶利哥
[00:17:15.000 --> 00:17:16.000]  成為很棒
[00:17:16.000 --> 00:17:17.000]  他打艾成的時候
[00:17:17.000 --> 00:17:19.000]  沒有去祈禱仰望神
[00:17:19.000 --> 00:17:20.000]  求問神的時候
[00:17:20.000 --> 00:17:23.000]  結果在艾成裡面就失敗了
[00:17:23.000 --> 00:17:25.000]  就因為阿光偷了東西
[00:17:25.000 --> 00:17:27.000]  但是如果他去祈禱的時候
[00:17:27.000 --> 00:17:30.000]  他就不會去打這場仗
[00:17:30.000 --> 00:17:31.000]  神一定會跟他說
[00:17:31.000 --> 00:17:32.000]  有人犯了罪
[00:17:32.000 --> 00:17:34.000]  要去清理門戶
[00:17:34.000 --> 00:17:36.000]  以色列人都以為自己很棒
[00:17:36.000 --> 00:17:37.000]  看輕了艾成
[00:17:37.000 --> 00:17:38.000]  那個城很小
[00:17:38.000 --> 00:17:40.000]  我派二千人上去就可以了
[00:17:40.000 --> 00:17:41.000]  結果就失敗了
[00:17:41.000 --> 00:17:42.000]  所以記住
[00:17:42.000 --> 00:17:44.000]  神要用一個謙卑的人
[00:17:44.000 --> 00:17:46.000]  我們要有真正的謙卑
[00:17:46.000 --> 00:17:47.000]  第三方面
[00:17:47.000 --> 00:17:50.000]  就是我們侍奉的態度
[00:17:50.000 --> 00:17:51.000]  是甚麼呢
[00:17:51.000 --> 00:17:54.000]  就是要堅持
[00:17:54.000 --> 00:17:57.000]  你短暫的衛生容易
[00:17:57.000 --> 00:17:59.000]  一生堅持是很難的
[00:17:59.000 --> 00:18:01.000]  瑪利亞
[00:18:01.000 --> 00:18:02.000]  找香高高耶穌
[00:18:02.000 --> 00:18:04.000]  她得到的是甚麼結果
[00:18:04.000 --> 00:18:07.000]  不是那些人來讚她
[00:18:07.000 --> 00:18:09.000]  有一個門徒
[00:18:09.000 --> 00:18:10.000]  叫尤大
[00:18:10.000 --> 00:18:11.000]  就在說
[00:18:11.000 --> 00:18:13.000]  不是吧
[00:18:13.000 --> 00:18:14.000]  拿這些香高高耶穌
[00:18:14.000 --> 00:18:15.000]  三十兩銀子
[00:18:15.000 --> 00:18:16.000]  很貴的
[00:18:16.000 --> 00:18:18.000]  我們來幫那些窮人
[00:18:18.000 --> 00:18:19.000]  可以幫到很多
[00:18:19.000 --> 00:18:21.000]  為甚麼要去拆耶穌一腳
[00:18:21.000 --> 00:18:23.000]  拆完就沒有了
[00:18:23.000 --> 00:18:24.000]  那時候
[00:18:24.000 --> 00:18:27.000]  你會怎樣
[00:18:27.000 --> 00:18:29.000]  瑪利亞是很謙卑的
[00:18:29.000 --> 00:18:31.000]  去服侍耶穌的
[00:18:31.000 --> 00:18:32.000]  為甚麼
[00:18:32.000 --> 00:18:34.000]  瑪利亞是跪下
[00:18:34.000 --> 00:18:36.000]  找頭髮拆耶穌的腳
[00:18:36.000 --> 00:18:38.000]  因為當時女性的頭髮
[00:18:38.000 --> 00:18:39.000]  是最寶貴的
[00:18:39.000 --> 00:18:41.000]  用最寶貴的東西來服侍
[00:18:41.000 --> 00:18:42.000]  不相信嗎
[00:18:42.000 --> 00:18:43.000]  做丈夫的
[00:18:43.000 --> 00:18:45.000]  今晚儘管去問問你的太太
[00:18:45.000 --> 00:18:47.000]  試試找頭髮幫我拆一拆腳
[00:18:47.000 --> 00:18:48.000]  看她會不會拆你
[00:18:48.000 --> 00:18:49.000]  包圓親吻你
[00:18:49.000 --> 00:18:51.000]  她又會拆你的腳
[00:18:51.000 --> 00:18:52.000]  那為甚麼瑪利亞
[00:18:52.000 --> 00:18:54.000]  不找香高高耶穌的頭
[00:18:54.000 --> 00:18:56.000]  她知道自己是一個罪人
[00:18:56.000 --> 00:18:57.000]  她沒有資格
[00:18:57.000 --> 00:18:59.000]  你想想神的僕人
[00:18:59.000 --> 00:19:01.000]  受神的差遣
[00:19:01.000 --> 00:19:03.000]  用納瓦爾找香高高大衛
[00:19:03.000 --> 00:19:04.000]  或者掃羅
[00:19:04.000 --> 00:19:06.000]  是高這個王的
[00:19:06.000 --> 00:19:07.000]  她哪有膽量
[00:19:07.000 --> 00:19:08.000]  去拆耶穌的頭
[00:19:08.000 --> 00:19:10.000]  所以這就是謙卑的態度
[00:19:10.000 --> 00:19:12.000]  但是瑪利亞這樣做的時候
[00:19:12.000 --> 00:19:14.000]  不是得到人家的讚賞
[00:19:14.000 --> 00:19:15.000]  說她好
[00:19:15.000 --> 00:19:17.000]  不讚賞也不要緊
[00:19:17.000 --> 00:19:19.000]  不要去談
[00:19:19.000 --> 00:19:21.000]  但是猶大罵瑪利亞
[00:19:21.000 --> 00:19:23.000]  罵得很對的
[00:19:23.000 --> 00:19:25.000]  那30兩銀子
[00:19:25.000 --> 00:19:27.000]  幫周濟窮人
[00:19:27.000 --> 00:19:29.000]  幫到多少人
[00:19:29.000 --> 00:19:31.000]  一拆完之後就沒有了
[00:19:31.000 --> 00:19:33.000]  那不就很浪費
[00:19:33.000 --> 00:19:35.000]  如果你是瑪利亞
[00:19:35.000 --> 00:19:37.000]  你會怎樣
[00:19:37.000 --> 00:19:39.000]  人要面樹要皮
[00:19:39.000 --> 00:19:41.000]  還有這麼多門徒
[00:19:41.000 --> 00:19:42.000]  還有這麼多人在
[00:19:42.000 --> 00:19:43.000]  那被人說
[00:19:43.000 --> 00:19:46.000]  如果是溫柔的你
[00:19:46.000 --> 00:19:48.000]  你就會
[00:19:48.000 --> 00:19:49.000]  耶穌
[00:19:49.000 --> 00:19:51.000]  我賺了一點點
[00:19:51.000 --> 00:19:52.000]  你的香高
[00:19:52.000 --> 00:19:54.000]  你自己出去吧
[00:19:54.000 --> 00:19:55.000]  她就走了
[00:19:55.000 --> 00:19:57.000]  還讓她被你罵
[00:19:57.000 --> 00:19:59.000]  又或者瑪利亞
[00:19:59.000 --> 00:20:00.000]  像我這麼剛烈的
[00:20:00.000 --> 00:20:01.000]  立刻站起來
[00:20:01.000 --> 00:20:03.000]  你說什麼
[00:20:03.000 --> 00:20:04.000]  錢是我的
[00:20:04.000 --> 00:20:06.000]  我喜歡捉誰就捉誰
[00:20:06.000 --> 00:20:07.000]  閉嘴
[00:20:07.000 --> 00:20:08.000]  吵什麼
[00:20:08.000 --> 00:20:09.000]  是不是
[00:20:09.000 --> 00:20:10.000]  她就會罵猶大
[00:20:10.000 --> 00:20:12.000]  但是瑪利亞沒有
[00:20:12.000 --> 00:20:13.000]  她沒有去反駁
[00:20:13.000 --> 00:20:14.000]  但是更加重要
[00:20:14.000 --> 00:20:16.000]  她沒有放棄
[00:20:16.000 --> 00:20:18.000]  她繼續有所堅持
[00:20:18.000 --> 00:20:19.000]  請你記住
[00:20:19.000 --> 00:20:22.000]  撒旦最喜歡用苦難
[00:20:22.000 --> 00:20:25.000]  壓力來逼迫人
[00:20:25.000 --> 00:20:28.000]  更加很喜歡挑起
[00:20:28.000 --> 00:20:30.000]  那些內鬥
[00:20:30.000 --> 00:20:31.000]  分化
[00:20:31.000 --> 00:20:32.000]  使人們不能夠團結
[00:20:32.000 --> 00:20:35.000]  我見過很多記錄圖
[00:20:35.000 --> 00:20:37.000]  可能在侍奉的時候
[00:20:37.000 --> 00:20:39.000]  真的沒有人讚賞
[00:20:39.000 --> 00:20:40.000]  不僅如此
[00:20:40.000 --> 00:20:41.000]  還在談
[00:20:41.000 --> 00:20:42.000]  所以有些人就說
[00:20:42.000 --> 00:20:43.000]  多做多錯
[00:20:43.000 --> 00:20:44.000]  少做少錯
[00:20:44.000 --> 00:20:45.000]  不做錯
[00:20:45.000 --> 00:20:46.000]  是不是
[00:20:46.000 --> 00:20:47.000]  這個時候
[00:20:47.000 --> 00:20:48.000]  喂
[00:20:48.000 --> 00:20:49.000]  你做的時候
[00:20:49.000 --> 00:20:50.000]  都是義務服侍神
[00:20:50.000 --> 00:20:52.000]  但是反而會被人說
[00:20:52.000 --> 00:20:53.000]  很多人就從此
[00:20:53.000 --> 00:20:54.000]  退出江湖
[00:20:54.000 --> 00:20:56.000]  曾經滄海難為水
[00:20:56.000 --> 00:20:58.000]  不要再叫我侍奉了
[00:20:58.000 --> 00:20:59.000]  不過我坦白說
[00:20:59.000 --> 00:21:00.000]  這麼多年侍奉
[00:21:00.000 --> 00:21:02.000]  有沒有受過批評呢
[00:21:02.000 --> 00:21:03.000]  有沒有受過挑戰呢
[00:21:03.000 --> 00:21:04.000]  有的
[00:21:04.000 --> 00:21:06.000]  但是我們需要學習的
[00:21:06.000 --> 00:21:07.000]  就是反思
[00:21:07.000 --> 00:21:08.000]  究竟這個批評對不對
[00:21:08.000 --> 00:21:10.000]  可以解釋就解釋
[00:21:10.000 --> 00:21:11.000]  解釋不了不要緊
[00:21:11.000 --> 00:21:12.000]  伸冤在身
[00:21:12.000 --> 00:21:14.000]  這個是很重要
[00:21:14.000 --> 00:21:16.000]  我們不可以因為這樣而放棄
[00:21:16.000 --> 00:21:17.000]  很簡單舉一個例子
[00:21:17.000 --> 00:21:19.000]  當日以塞亞先知
[00:21:19.000 --> 00:21:20.000]  在聖殿裡面
[00:21:20.000 --> 00:21:21.000]  神說
[00:21:21.000 --> 00:21:22.000]  我可以猜演誰誰
[00:21:22.000 --> 00:21:23.000]  可以為我而去呢
[00:21:23.000 --> 00:21:24.000]  那以塞亞就說
[00:21:24.000 --> 00:21:25.000]  好
[00:21:25.000 --> 00:21:26.000]  就借你請猜遣
[00:21:26.000 --> 00:21:27.000]  我帶一件事
[00:21:27.000 --> 00:21:28.000]  神說
[00:21:28.000 --> 00:21:29.000]  你去吧
[00:21:29.000 --> 00:21:30.000]  因為這幫人是怎麼樣
[00:21:30.000 --> 00:21:31.000]  耳朵發沉
[00:21:31.000 --> 00:21:33.000]  心夢之猶
[00:21:33.000 --> 00:21:35.000]  去聽是聽不明白的
[00:21:35.000 --> 00:21:36.000]  看是看不見的
[00:21:36.000 --> 00:21:38.000]  你說他們都不會聽
[00:21:38.000 --> 00:21:39.000]  我想問問大家
[00:21:39.000 --> 00:21:40.000]  你有沒有想一想
[00:21:40.000 --> 00:21:42.000]  為什麼這幫人都聽不明白
[00:21:42.000 --> 00:21:44.000]  或者不會聽
[00:21:44.000 --> 00:21:45.000]  神動叫薩姆爾去
[00:21:45.000 --> 00:21:46.000]  不是
[00:21:46.000 --> 00:21:47.000]  叫以塞亞去
[00:21:47.000 --> 00:21:49.000]  是想什麼
[00:21:49.000 --> 00:21:52.000]  是想玩以塞亞嗎
[00:21:52.000 --> 00:21:53.000]  絕對不是
[00:21:53.000 --> 00:21:55.000]  你有沒有看到這個神的愛
[00:21:55.000 --> 00:21:57.000]  這幫人雖然名頑不靈
[00:21:57.000 --> 00:21:59.000]  但希望儘管去吧
[00:21:59.000 --> 00:22:01.000]  救得一個得一個
[00:22:01.000 --> 00:22:03.000]  這個就是愛
[00:22:03.000 --> 00:22:05.000]  所以今天請你記住
[00:22:05.000 --> 00:22:07.000]  我們一定在很多
[00:22:07.000 --> 00:22:08.000]  不同的情況裡面
[00:22:08.000 --> 00:22:09.000]  服侍
[00:22:09.000 --> 00:22:11.000]  是可能有不同的挑戰
[00:22:11.000 --> 00:22:12.000]  我自己人生
[00:22:12.000 --> 00:22:13.000]  有一句很重要的說話
[00:22:13.000 --> 00:22:14.000]  跟大家分享
[00:22:14.000 --> 00:22:17.000]  不能盡如人意
[00:22:17.000 --> 00:22:18.000]  但求無愧於神
[00:22:18.000 --> 00:22:20.000]  不是無愧於心
[00:22:20.000 --> 00:22:21.000]  很簡單舉一個例子
[00:22:21.000 --> 00:22:22.000]  一篇的講道
[00:22:22.000 --> 00:22:24.000]  一百個的匯眾
[00:22:24.000 --> 00:22:25.000]  你不要想著
[00:22:25.000 --> 00:22:27.000]  一百個匯眾都會聽你說
[00:22:27.000 --> 00:22:28.000]  可能有些說話
[00:22:28.000 --> 00:22:30.000]  有些人是不喜歡的
[00:22:30.000 --> 00:22:31.000]  很簡單舉個例子
[00:22:31.000 --> 00:22:33.000]  我去加拿大講道
[00:22:33.000 --> 00:22:34.000]  如果
[00:22:34.000 --> 00:22:36.000]  我講道裡面有些笑話
[00:22:36.000 --> 00:22:37.000]  有些很傳統的人
[00:22:37.000 --> 00:22:38.000]  這麼輕調
[00:22:38.000 --> 00:22:39.000]  講道都要講笑話
[00:22:39.000 --> 00:22:41.000]  但如果我一本正經
[00:22:41.000 --> 00:22:43.000]  我們真的要很愛主
[00:22:43.000 --> 00:22:45.000]  我們的主很愛我們
[00:22:45.000 --> 00:22:46.000]  這時候
[00:22:46.000 --> 00:22:47.000]  有些年輕人說
[00:22:47.000 --> 00:22:48.000]  有教訓了
[00:22:48.000 --> 00:22:49.000]  很悶
[00:22:49.000 --> 00:22:50.000]  你明白這個道理
[00:22:50.000 --> 00:22:52.000]  你不可能滿足所有的人
[00:22:52.000 --> 00:22:53.000]  所以最重要就是
[00:22:53.000 --> 00:22:54.000]  我要反思
[00:22:54.000 --> 00:22:55.000]  雖然有批評
[00:22:55.000 --> 00:22:57.000]  有沒有自己不足的地方
[00:22:57.000 --> 00:22:58.000]  有就改善
[00:22:58.000 --> 00:22:59.000]  但如果沒有的時候
[00:22:59.000 --> 00:23:00.000]  仍然
[00:23:00.000 --> 00:23:02.000]  好像史詩記所說
[00:23:02.000 --> 00:23:04.000]  我的靈
[00:23:04.000 --> 00:23:06.000]  應當努力前行
[00:23:06.000 --> 00:23:08.000]  不要避免一些困難
[00:23:08.000 --> 00:23:09.000]  你看他爛了
[00:23:09.000 --> 00:23:11.000]  我想問問大家
[00:23:11.000 --> 00:23:13.000]  有時基督徒會覺得
[00:23:13.000 --> 00:23:14.000]  有點軟弱
[00:23:14.000 --> 00:23:15.000]  不要介意這樣說
[00:23:15.000 --> 00:23:16.000]  有哪些人
[00:23:16.000 --> 00:23:18.000]  第一次拍拖就成功的
[00:23:18.000 --> 00:23:20.000]  有
[00:23:20.000 --> 00:23:21.000]  我太太很無知地
[00:23:21.000 --> 00:23:23.000]  第一次拍拖就交給我了
[00:23:23.000 --> 00:23:25.000]  但我失敗過很多次
[00:23:25.000 --> 00:23:27.000]  我想有些人會拍拖
[00:23:27.000 --> 00:23:28.000]  失敗了
[00:23:28.000 --> 00:23:29.000]  被人家甩掉了
[00:23:29.000 --> 00:23:30.000]  之後就說
[00:23:30.000 --> 00:23:32.000]  我是魚之水
[00:23:32.000 --> 00:23:35.000]  從此我不會理你談戀愛
[00:23:35.000 --> 00:23:36.000]  不會的
[00:23:36.000 --> 00:23:37.000]  一次又一次失敗
[00:23:37.000 --> 00:23:38.000]  繼續努力
[00:23:38.000 --> 00:23:39.000]  是不是
[00:23:39.000 --> 00:23:40.000]  有些人投資
[00:23:40.000 --> 00:23:41.000]  失敗
[00:23:41.000 --> 00:23:42.000]  哎呀
[00:23:42.000 --> 00:23:43.000]  賣了騰訊
[00:23:43.000 --> 00:23:44.000]  賣了騰雞
[00:23:44.000 --> 00:23:45.000]  跌得這麼厲害的時候
[00:23:45.000 --> 00:23:46.000]  是不是
[00:23:46.000 --> 00:23:47.000]  哎呀
[00:23:47.000 --> 00:23:49.000]  我從此不再買了
[00:23:49.000 --> 00:23:50.000]  不是的
[00:23:50.000 --> 00:23:51.000]  跌得這麼低
[00:23:51.000 --> 00:23:52.000]  現在入市了
[00:23:52.000 --> 00:23:54.000]  為什麼我們去試鳳
[00:23:54.000 --> 00:23:55.000]  試過一次兩次
[00:23:55.000 --> 00:23:56.000]  被人家批評失敗
[00:23:56.000 --> 00:23:58.000]  我從此不再試鳳了
[00:23:58.000 --> 00:23:59.000]  不是吧
[00:23:59.000 --> 00:24:01.000]  我們有沒有體會到
[00:24:01.000 --> 00:24:03.000]  原來撒旦都會做工作
[00:24:03.000 --> 00:24:05.000]  我們有沒有體會到神的心意
[00:24:05.000 --> 00:24:07.000]  於是我們繼續努力
[00:24:07.000 --> 00:24:08.000]  你看馬尼亞
[00:24:08.000 --> 00:24:09.000]  被人家批評
[00:24:09.000 --> 00:24:11.000]  當面批評
[00:24:11.000 --> 00:24:13.000]  他沒有反駁
[00:24:13.000 --> 00:24:14.000]  但他都沒有放棄
[00:24:14.000 --> 00:24:16.000]  有所堅持
[00:24:16.000 --> 00:24:18.000]  所以這是我們很需要的
[00:24:18.000 --> 00:24:19.000]  好 最後
[00:24:19.000 --> 00:24:20.000]  你看到就是
[00:24:20.000 --> 00:24:23.000]  原來耶穌為他解釋
[00:24:23.000 --> 00:24:25.000]  耶穌沒有否定有窮人
[00:24:25.000 --> 00:24:26.000]  有一句話很重要的
[00:24:26.000 --> 00:24:28.000]  第十二章第六節
[00:24:28.000 --> 00:24:31.000]  原來有兩個人為馬尼亞解釋
[00:24:31.000 --> 00:24:33.000]  第一個就是約翰
[00:24:33.000 --> 00:24:34.000]  約翰怎麼說呢
[00:24:34.000 --> 00:24:35.000]  他說他說這話
[00:24:35.000 --> 00:24:38.000]  並不是掛念窮人
[00:24:38.000 --> 00:24:40.000]  又說他是一個賊
[00:24:40.000 --> 00:24:41.000]  又帶著錢囊
[00:24:41.000 --> 00:24:43.000]  常取其中所需的
[00:24:43.000 --> 00:24:45.000]  原來是右大負責管錢的
[00:24:45.000 --> 00:24:47.000]  如果三十兩銀子給了他
[00:24:47.000 --> 00:24:49.000]  他又可以通過系統
[00:24:49.000 --> 00:24:51.000]  又可以去掏錢
[00:24:51.000 --> 00:24:53.000]  歷史也讓我們知道
[00:24:53.000 --> 00:24:57.000]  右大用三十兩銀子出賣歧數
[00:24:57.000 --> 00:24:59.000]  所以他表面上說的
[00:24:59.000 --> 00:25:01.000]  是為了窮人
[00:25:01.000 --> 00:25:03.000]  但背後並不是這樣
[00:25:03.000 --> 00:25:05.000]  正如香港改變了
[00:25:05.000 --> 00:25:07.000]  很大的歷史是甚麼
[00:25:07.000 --> 00:25:09.000]  就是因為有一個男孩
[00:25:09.000 --> 00:25:12.000]  在台灣殺了一個女孩
[00:25:12.000 --> 00:25:14.000]  回到香港
[00:25:14.000 --> 00:25:16.000]  然後就說要引導他去
[00:25:16.000 --> 00:25:18.000]  於是有一班政黨就出來
[00:25:18.000 --> 00:25:21.000]  說要為這個女孩伸冤
[00:25:21.000 --> 00:25:23.000]  就搞了個國安法
[00:25:23.000 --> 00:25:25.000]  但到今天還沒搞定
[00:25:25.000 --> 00:25:27.000]  他已經不再理會這些事了
[00:25:27.000 --> 00:25:29.000]  他表面上好像是為這個女孩
[00:25:29.000 --> 00:25:31.000]  但原來背後有些目的
[00:25:31.000 --> 00:25:33.000]  所以今天我們要很小心
[00:25:33.000 --> 00:25:35.000]  原來有些人的批評
[00:25:35.000 --> 00:25:36.000]  表面上好像很正確
[00:25:36.000 --> 00:25:38.000]  但他的動機未必一定是這樣
[00:25:38.000 --> 00:25:40.000]  第二方面
[00:25:40.000 --> 00:25:42.000]  就是耶穌為他解釋
[00:25:42.000 --> 00:25:44.000]  哇 非常寶貴
[00:25:44.000 --> 00:25:46.000]  耶穌說 由他吧
[00:25:46.000 --> 00:25:49.000]  他是為我安葬之日存留的
[00:25:49.000 --> 00:25:52.000]  因為常有窮人和你們同在
[00:25:52.000 --> 00:25:54.000]  只是你不常有我
[00:25:54.000 --> 00:25:56.000]  記得我說第一節
[00:25:56.000 --> 00:25:58.000]  有兩條伏線
[00:25:58.000 --> 00:26:01.000]  耶穌來到白大尼
[00:26:01.000 --> 00:26:04.000]  就是拉十六重死裡面復活的地方
[00:26:04.000 --> 00:26:06.000]  但還有第一句是甚麼
[00:26:06.000 --> 00:26:08.000]  如月節前六日
[00:26:08.000 --> 00:26:10.000]  耶穌來到白大尼
[00:26:10.000 --> 00:26:12.000]  記得耶穌是甚麼時候被釘死嗎
[00:26:12.000 --> 00:26:15.000]  如月節之前的一天
[00:26:15.000 --> 00:26:17.000]  就是說五天之後
[00:26:17.000 --> 00:26:19.000]  耶穌就死了
[00:26:19.000 --> 00:26:22.000]  耶穌沒有否定窮人的需要
[00:26:22.000 --> 00:26:24.000]  但他說
[00:26:24.000 --> 00:26:26.000]  這些香膏不是等我死了
[00:26:26.000 --> 00:26:28.000]  才查我的遺體
[00:26:28.000 --> 00:26:29.000]  沒有意思
[00:26:29.000 --> 00:26:34.000]  現在是為了我的安葬之日
[00:26:34.000 --> 00:26:36.000]  去把握機會
[00:26:36.000 --> 00:26:39.000]  所以今天人生裡有很多抉擇
[00:26:39.000 --> 00:26:41.000]  可能兩樣都是正確的事
[00:26:41.000 --> 00:26:44.000]  但你會選擇哪樣更正確的事呢
[00:26:44.000 --> 00:26:46.000]  這是我自己想的
[00:26:46.000 --> 00:26:48.000]  很簡單舉個例子
[00:26:48.000 --> 00:26:52.000]  譬如我今個月
[00:26:52.000 --> 00:26:54.000]  大件事了
[00:26:54.000 --> 00:26:57.000]  2月11日是我兩個孫女
[00:26:57.000 --> 00:26:59.000]  孫女的生日
[00:26:59.000 --> 00:27:01.000]  應該和她慶祝的
[00:27:01.000 --> 00:27:04.000]  但2月11日是星期五來的
[00:27:04.000 --> 00:27:06.000]  星期五應該不用講道的
[00:27:06.000 --> 00:27:08.000]  可以和她慶祝
[00:27:08.000 --> 00:27:10.000]  但我剛剛才留意到
[00:27:10.000 --> 00:27:11.000]  原來也不行
[00:27:11.000 --> 00:27:13.000]  因為我星期六早上
[00:27:13.000 --> 00:27:14.000]  在利物浦講道
[00:27:14.000 --> 00:27:17.000]  星期五已經要上利物浦了
[00:27:17.000 --> 00:27:20.000]  即是我不能和她慶祝
[00:27:20.000 --> 00:27:23.000]  慶祝是很重要的
[00:27:23.000 --> 00:27:26.000]  但我會早一天和她慶祝
[00:27:26.000 --> 00:27:28.000]  有時候人生有很多的抉擇
[00:27:28.000 --> 00:27:31.000]  但問題是我們選擇哪樣重要
[00:27:31.000 --> 00:27:32.000]  逢人是重要
[00:27:32.000 --> 00:27:33.000]  但耶穌說到
[00:27:33.000 --> 00:27:35.000]  上有窮人或你們同在
[00:27:35.000 --> 00:27:37.000]  此時你不常有我
[00:27:37.000 --> 00:27:38.000]  我安葬之日全能
[00:27:38.000 --> 00:27:42.000]  所以瑪利亞會把握機會
[00:27:42.000 --> 00:27:45.000]  機會不是等的
[00:27:45.000 --> 00:27:47.000]  機會是要找的
[00:27:47.000 --> 00:27:50.000]  機會還要你把握的
[00:27:50.000 --> 00:27:52.000]  套年你記得我上次和大家
[00:27:52.000 --> 00:27:53.000]  套年套一套
[00:27:53.000 --> 00:27:55.000]  守株待兔死定了
[00:27:55.000 --> 00:27:57.000]  聖經裏面一句說話很特別
[00:27:57.000 --> 00:27:59.000]  你留意到是怎樣呢
[00:27:59.000 --> 00:28:02.000]  在全道書第十一章第四節
[00:28:02.000 --> 00:28:05.000]  漢風的必不殺種
[00:28:05.000 --> 00:28:07.000]  望雲的必不收割
