
[00:00:00.000 --> 00:00:07.000]  在稍後聽道之先我們才有一起禱告的時間
[00:17:50.000 --> 00:17:54.000]  搞到她參加大學已經要被退學
[00:17:54.000 --> 00:17:56.000]  慢慢去到第二次世界大戰
[00:17:56.000 --> 00:17:59.000]  納粹德軍就入侵波蘭
[00:17:59.000 --> 00:18:05.000]  Irina就知道有接近五萬個猶太人將會被處決
[00:18:05.000 --> 00:18:10.000]  於是她就決定建立一個幫助猶太兒童逃亡的網絡
[00:18:10.000 --> 00:18:12.000]  她自己扮演成為一個護士
[00:18:12.000 --> 00:18:15.000]  潛入集中營裡
[00:18:15.000 --> 00:18:18.000]  她用不同的方法將小朋友運走
[00:18:18.000 --> 00:18:23.000]  例如裝進垃圾袋 屍體袋 棺材
[00:18:23.000 --> 00:18:26.000]  又扮演成小朋友有傳染病的患者
[00:18:26.000 --> 00:18:32.000]  或者教小朋友怎樣爬渠 水道 牆的洞去走
[00:18:32.000 --> 00:18:37.000]  她在集中營裡救出了二千五百個小朋友
[00:18:37.000 --> 00:18:42.000]  之後幫他們改名換姓 送去孤兒院 修道院 教堂
[00:18:42.000 --> 00:18:46.000]  或者寄養在波蘭的平民百姓家庭裡
[00:18:46.000 --> 00:18:50.000]  一年多之後納粹德軍發現了Irina這個行動
[00:18:50.000 --> 00:18:53.000]  於是就抓了她 嚴刑敲打之後
[00:18:53.000 --> 00:18:55.000]  打斷了她的雙腳 判了她死刑
[00:18:55.000 --> 00:18:57.000]  不過在行刑的時候
[00:18:57.000 --> 00:19:01.000]  那個士兵就受到波蘭的地下反抗組織收買了她
[00:19:01.000 --> 00:19:03.000]  於是就將Irina放走了
[00:19:03.000 --> 00:19:06.000]  Irina從此就隱姓埋名在波蘭生活
[00:19:06.000 --> 00:19:11.000]  直到很後期 她這個事蹟才被公諸於世
[00:19:11.000 --> 00:19:13.000]  第一次我想問一下大家
[00:19:13.000 --> 00:19:14.000]  如果你是Irina
[00:19:14.000 --> 00:19:17.000]  你在大學或者在二戰的時期
[00:19:17.000 --> 00:19:22.000]  你會不會像她這樣去表達你認為對的事呢?
[00:19:22.000 --> 00:19:25.000]  你會不會這樣去幫助人呢?
[00:19:25.000 --> 00:19:26.000]  或者我們不要想得這麼偉大
[00:19:26.000 --> 00:19:29.000]  要去組織怎樣去拯救的計劃
[00:19:29.000 --> 00:19:31.000]  我更加想問的就是
[00:19:31.000 --> 00:19:38.000]  如果你是Irina聯絡教堂的信徒 領袖
[00:19:38.000 --> 00:19:41.000]  你是孤兒院的職員 主管
[00:19:41.000 --> 00:19:44.000]  你是一個平民百姓的家庭
[00:19:44.000 --> 00:19:47.000]  甚至是行刑的士兵
[00:19:47.000 --> 00:19:52.000]  你會不會願意答應去配合Irina這個請求
[00:19:52.000 --> 00:19:57.000]  去成就拯救兒童這件你認為對的事呢?
[00:19:57.000 --> 00:20:01.000]  頂姐妹煮給我們的熬煉是甚麼呢?
[00:20:01.000 --> 00:20:03.000]  我想熬煉並不是一場考試
[00:20:03.000 --> 00:20:05.000]  要我們去應考
[00:20:05.000 --> 00:20:08.000]  有了試卷題目 讀熟聖經
[00:20:08.000 --> 00:20:11.000]  還要讀熟聖經 但不是這麼考試
[00:20:11.000 --> 00:20:16.000]  這個熬煉應該是由我們認識主 明白真理就開始
[00:20:16.000 --> 00:20:18.000]  熬煉就會出現在我們生活裏面
[00:20:18.000 --> 00:20:22.000]  大大小小的選擇 每一個細節裏面
[00:20:22.000 --> 00:20:27.000]  選擇的決定不是取決於自己的利益
[00:20:27.000 --> 00:20:29.000]  和會面對到的風險
[00:20:29.000 --> 00:20:34.000]  這個熬煉是我們知道那個選擇的決定
[00:20:34.000 --> 00:20:38.000]  是取決於主給我們對真理的認識和認知
[00:20:38.000 --> 00:20:40.000]  而要我們去回應
[00:20:40.000 --> 00:20:44.000]  耶和華的宣告除了是對當時以色列民的提醒
[00:20:44.000 --> 00:20:48.000]  相信亦都是今天我們在這個時代的一個警示
[00:20:48.000 --> 00:20:51.000]  安逸的時代相信已經過去
[00:20:51.000 --> 00:20:53.000]  我們要認真思想我們的信仰
[00:20:53.000 --> 00:20:56.000]  用生命活出我們的選擇
[00:20:56.000 --> 00:20:59.000]  盼望在主再來到審判之前
[00:20:59.000 --> 00:21:03.000]  我們都能夠捱得住種種熬煉的考驗
[00:21:03.000 --> 00:21:06.000]  就好像二弗所書第五章九至十節裏所說
[00:21:06.000 --> 00:21:11.000]  光明所結的果子就是一切的良善 公義 誠實
[00:21:11.000 --> 00:21:15.000]  總要察驗甚麼是主所喜悅的事
[00:21:15.000 --> 00:21:18.000]  我今天帶給大家三個問題
[00:21:18.000 --> 00:21:20.000]  我再一次重覆
[00:21:20.000 --> 00:21:26.000]  第一個問題就是你的心究竟是寧願被擄的安逸
[00:21:26.000 --> 00:21:32.000]  還是你渴望歸回主裏面那種被主帶領的改變
[00:21:32.000 --> 00:21:35.000]  主是活在你的生活當中
[00:21:35.000 --> 00:21:39.000]  還是留在聖經的文字裏面
[00:21:39.000 --> 00:21:42.000]  第三題是究竟你害怕被剪除多一些
[00:21:42.000 --> 00:21:45.000]  還是被熬煉多一些
[00:21:45.000 --> 00:21:50.000]  而我們都可以好好思考好好作出選擇
[00:21:50.000 --> 00:21:53.000]  在動盪裏面以色列文的歸回
[00:21:53.000 --> 00:21:57.000]  就是要重建一個實體的聖殿
[00:21:57.000 --> 00:21:59.000]  今日我們的歸回
[00:21:59.000 --> 00:22:03.000]  相信不是疫情之後回來就歸回
[00:22:03.000 --> 00:22:08.000]  我們要重建的應該都是我們心裏面的聖殿
[00:22:08.000 --> 00:22:10.000]  讓主掌管我們的心
[00:22:10.000 --> 00:22:16.000]  正如第十三章去到最後一節那兩句說話
[00:22:16.000 --> 00:22:19.000]  我們是上帝的子民
[00:22:19.000 --> 00:22:21.000]  耶和華是我們的上帝
[00:22:21.000 --> 00:22:26.000]  這才是真正教會的存在的意思
[00:22:26.000 --> 00:22:28.000]  一開始我跟大家說
[00:22:28.000 --> 00:22:31.000]  我自己不是很聽地鐵的廣播
[00:22:31.000 --> 00:22:34.000]  不過我人生很深刻經歷有一次
[00:22:34.000 --> 00:22:38.000]  我真的要打醒十二萬分精神去聽廣播
[00:22:38.000 --> 00:22:40.000]  那次就是在風災之後
[00:22:40.000 --> 00:22:43.000]  我當時滯留在台灣的機場
[00:22:43.000 --> 00:22:45.000]  我為甚麼要這麼認真
[00:22:45.000 --> 00:22:48.000]  因為我不想錯過任何一個
[00:22:48.000 --> 00:22:53.000]  可以讓我拿到機會回香港回我家的機會
[00:22:53.000 --> 00:22:55.000]  弟兄姊妹如果大家不想錯失
[00:22:55.000 --> 00:22:58.000]  成為上帝眼中的三分之一的機會
[00:22:58.000 --> 00:23:00.000]  主的宣告
[00:23:00.000 --> 00:23:03.000]  有耳可聽的就應當聽
[00:23:03.000 --> 00:23:06.000]  我們一起低頭禱告
[00:23:06.000 --> 00:23:09.000]  賽主上帝
[00:23:09.000 --> 00:23:12.000]  感謝祢要將祢的話
[00:23:12.000 --> 00:23:14.000]  透過聖經
[00:23:14.000 --> 00:23:16.000]  透過不同的宣講
[00:23:16.000 --> 00:23:18.000]  透過我們的靈修
[00:23:18.000 --> 00:23:20.000]  透過我們生活裡面的經驗
[00:23:20.000 --> 00:23:23.000]  祢讓真理向我們彰顯
[00:23:23.000 --> 00:23:25.000]  最後求祢用祢的靈教導我們
[00:23:25.000 --> 00:23:27.000]  使我們曉得真理的時候
[00:23:27.000 --> 00:23:30.000]  我們要真真確確地活出來
[00:23:30.000 --> 00:23:32.000]  讓我們知道怎樣成為
[00:23:32.000 --> 00:23:34.000]  跟從祢的門徒
[00:23:34.000 --> 00:23:36.000]  知道成為背起十字架
[00:23:36.000 --> 00:23:38.000]  跟從祢的門徒
[00:23:38.000 --> 00:23:40.000]  主在祢的受死復活
[00:23:40.000 --> 00:23:42.000]  顯明了祢是那位主
[00:23:42.000 --> 00:23:45.000]  祢對我們的拯救是一份莫大的恩典
[00:23:45.000 --> 00:23:47.000]  願祢我們都能夠將我們
[00:23:47.000 --> 00:23:49.000]  那種持守的盼望
[00:23:49.000 --> 00:23:51.000]  擺在祢裡面
[00:23:51.000 --> 00:23:53.000]  我們知道
[00:23:53.000 --> 00:23:56.000]  跟從祢就是我們最應當的選擇
[00:23:56.000 --> 00:23:58.000]  奉祢的名去祈禱
[00:23:58.000 --> 00:24:00.000]  阿門
