
[00:00:00.000 --> 00:00:04.760]  研究今日經文的「肥臘比書」第二章第一到十一節之前
[00:20:03.400 --> 00:20:09.400]  甚至他認為人不應該懷疑直覺的常識
[00:20:09.400 --> 00:20:11.400]  所以大家都聽過他講
[00:20:11.400 --> 00:20:15.400]  知之為知之,不知為不知,是之也
[00:20:15.400 --> 00:20:17.400]  所以人的直覺認同
[00:20:17.400 --> 00:20:19.400]  這是他不會懷疑的
[00:20:19.400 --> 00:20:22.400]  孔子所謂人不知
[00:20:22.400 --> 00:20:25.400]  他也不是關心社交媒體時代的問題
[00:20:25.400 --> 00:20:28.400]  知名度的知
[00:20:28.400 --> 00:20:30.400]  你擔心沒有人聽過你的名字
[00:20:30.400 --> 00:20:33.400]  就去Facebook、Google賣廣告
[00:20:33.400 --> 00:20:35.400]  不用那麼煩惱
[00:20:35.400 --> 00:20:37.400]  所謂人不知
[00:20:37.400 --> 00:20:39.400]  孔子其實是指一些
[00:20:39.400 --> 00:20:43.400]  不顯而易見的真知灼見
[00:20:43.400 --> 00:20:44.400]  你是一個君子
[00:20:44.400 --> 00:20:47.400]  你是一個君王的孽子
[00:20:47.400 --> 00:20:49.400]  很多時候你一眼看到的事情
[00:20:49.400 --> 00:20:52.400]  其他人不容易看得到
[00:20:52.400 --> 00:20:53.400]  基督徒一樣
[00:20:53.400 --> 00:20:55.400]  我們透過聖經
[00:20:55.400 --> 00:20:56.400]  作為神的兒女
[00:20:56.400 --> 00:20:58.400]  有一個屬靈的眼光
[00:20:58.400 --> 00:21:00.400]  看到的事情
[00:21:00.400 --> 00:21:02.400]  人家看不到不認同
[00:21:02.400 --> 00:21:04.400]  真的不要那麼生氣
[00:21:04.400 --> 00:21:07.400]  這其實不只是屬靈的事情
[00:21:07.400 --> 00:21:12.400]  你想想任何真正具有突破性的創新意念
[00:21:12.400 --> 00:21:15.400]  都不會立即被人接受
[00:21:15.400 --> 00:21:17.400]  否則一早人就想到
[00:21:17.400 --> 00:21:19.400]  一早就發明出來
[00:21:19.400 --> 00:21:21.400]  真正具有原創性的想法
[00:21:21.400 --> 00:21:25.400]  開始的時候往往遭到強烈反對
[00:21:25.400 --> 00:21:27.400]  如果你想了解這個過程
[00:21:27.400 --> 00:21:29.400]  這個paradigm shift
[00:21:29.400 --> 00:21:31.400]  所謂範式轉移的過程
[00:21:31.400 --> 00:21:33.400]  有一本書是必讀的
[00:21:33.400 --> 00:21:34.400]  就是Thomas Kuhn
[00:21:34.400 --> 00:21:36.400]  Structures of Scientific Revolution
[00:21:36.400 --> 00:21:39.400]  雖然出版了差不多已經超過半個世紀
[00:21:39.400 --> 00:21:41.400]  這個仍然是這個題目裡
[00:21:41.400 --> 00:21:44.400]  我認為是最必讀的一本書
[00:21:44.400 --> 00:21:47.400]  有不少研究社會學的學者認為
[00:21:47.400 --> 00:21:52.400]  Kuhn所觀察到這個範式轉移的過程
[00:21:52.400 --> 00:21:56.400]  不只是適用於科技的範疇
[00:21:56.400 --> 00:21:59.400]  很多知識的範疇都是一樣的
[00:21:59.400 --> 00:22:01.400]  其實耶穌基督來到這個世界
[00:22:01.400 --> 00:22:03.400]  正是這一種範式轉移
[00:22:03.400 --> 00:22:05.400]  正如使徒保羅所說
[00:22:05.400 --> 00:22:08.400]  你們當以基督的心為心
[00:22:08.400 --> 00:22:10.400]  他本有神的形象
[00:22:10.400 --> 00:22:14.400]  卻不堅持自己與神同等返島虛己
[00:22:14.400 --> 00:22:16.400]  取了奴僕的形象
[00:22:16.400 --> 00:22:19.400]  成為人的樣式
[00:22:19.400 --> 00:22:23.400]  耶穌雖然是至高無上的神
[00:22:23.400 --> 00:22:27.400]  但是他沒有大張旗鼓地來到這個世界
[00:22:27.400 --> 00:22:30.400]  反而是成為一個小嬰兒
[00:22:30.400 --> 00:22:33.400]  在一個縱城鎮裡最少
[00:22:33.400 --> 00:22:36.400]  最不人為人知的百里行裡出生
[00:22:36.400 --> 00:22:41.400]  有兩個普通到不得了的瑪利亞和弱失撫養
[00:22:41.400 --> 00:22:44.400]  在沒什麼好東西出生的拿撒納長大
[00:22:44.400 --> 00:22:49.400]  這就是靜靜地起革命的範式轉移
[00:22:49.400 --> 00:22:52.400]  耶穌不擔心沒有人認知他
[00:22:52.400 --> 00:22:54.400]  他不擔心被誤解
[00:22:54.400 --> 00:23:00.400]  因為他知道他被誤解本來就是救贖計劃的一部份
[00:23:00.400 --> 00:23:02.400]  不是一個失敗
[00:23:02.400 --> 00:23:07.400]  剛剛相反都是通過十字架必經之路
[00:23:07.400 --> 00:23:09.400]  他要經歷人的挫折
[00:23:09.400 --> 00:23:13.400]  才可以和人完全認同
[00:23:13.400 --> 00:23:15.400]  體現他的人性
[00:23:15.400 --> 00:23:18.400]  學而篇最後一句孔子說
[00:23:18.400 --> 00:23:21.400]  不患人知不己知
[00:23:21.400 --> 00:23:24.400]  患不知人也
[00:23:24.400 --> 00:23:27.400]  對耶穌來說其實都是這樣
[00:23:27.400 --> 00:23:29.400]  他為了實現救贖
[00:23:29.400 --> 00:23:32.400]  耶穌不擔心人暫時不明白他
[00:23:32.400 --> 00:23:34.400]  但他要做的是認同人
[00:23:34.400 --> 00:23:37.400]  他要成為人子
[00:23:37.400 --> 00:23:41.400]  所以他要和所有人一樣遭遇患難
[00:23:41.400 --> 00:23:46.400]  經歷過人生必經階段就是死亡
[00:23:46.400 --> 00:23:47.400]  基督是這樣的
[00:23:47.400 --> 00:23:49.400]  基督徒都應該是這樣
[00:23:49.400 --> 00:23:53.400]  所以我認為作為基督的門徒
[00:23:53.400 --> 00:23:55.400]  孔子這三句說話之後
[00:23:55.400 --> 00:23:57.400]  我們還可以再加一句第四句
[00:23:57.400 --> 00:23:59.400]  人不善而不懼
[00:23:59.400 --> 00:24:01.400]  不逆聖徒乎
[00:24:01.400 --> 00:24:03.400]  我說孔子沒有說
[00:24:03.400 --> 00:24:06.400]  當一個基督徒知道
[00:24:06.400 --> 00:24:09.400]  他是神所分別為聖的
[00:24:09.400 --> 00:24:11.400]  有永生的確懼
[00:24:11.400 --> 00:24:15.400]  他就不會懼怕遭到不善的對待
[00:24:15.400 --> 00:24:19.400]  因為那是基督的心基督的態度
[00:24:19.400 --> 00:24:21.400]  正如保羅繼續說
[00:24:21.400 --> 00:24:22.400]  既有人的樣子
[00:24:22.400 --> 00:24:25.400]  就謙卑自己全心信服
[00:24:25.400 --> 00:24:27.400]  至於死且死其在十字架上
[00:24:27.400 --> 00:24:30.400]  所以神把他升為至高
[00:24:30.400 --> 00:24:33.400]  有次給他超乎萬名之上的名
[00:24:33.400 --> 00:24:35.400]  使一切在天上的
[00:24:35.400 --> 00:24:37.400]  地上的和地底下的
[00:24:37.400 --> 00:24:39.400]  因耶穌的名
[00:24:39.400 --> 00:24:40.400]  眾生都要跪下
[00:24:40.400 --> 00:24:42.400]  眾口都要承認
[00:24:42.400 --> 00:24:43.400]  耶穌基督是主
[00:24:43.400 --> 00:24:46.400]  跪榮耀給父神
[00:24:46.400 --> 00:24:49.400]  其實我們說這個喜樂殺手
[00:24:49.400 --> 00:24:51.400]  都是個比喻
[00:24:51.400 --> 00:24:53.400]  過去現在未來的事情
[00:24:53.400 --> 00:24:56.400]  有哪樣東西有能力殺死任何東西
[00:24:56.400 --> 00:24:58.400]  人就不同
[00:24:58.400 --> 00:25:00.400]  人可以殺的
[00:25:00.400 --> 00:25:03.400]  何止是喜樂呢
[00:25:03.400 --> 00:25:06.400]  這個就是人最可怕的地方
[00:25:06.400 --> 00:25:09.400]  最近一連串的槍擊案
[00:25:09.400 --> 00:25:13.400]  星期五是烏克蘭戰爭一百日
[00:25:13.400 --> 00:25:17.400]  昨天是六四事件三十三週年
[00:25:17.400 --> 00:25:20.400]  都提醒我們這個事實
[00:25:20.400 --> 00:25:23.400]  但這個就是我們相信的福音
[00:25:23.400 --> 00:25:25.400]  耶穌從死裡復活
[00:25:25.400 --> 00:25:30.400]  不只是給我們一個心靈創傷的醫治
[00:25:30.400 --> 00:25:32.400]  如果我們相信的救人
[00:25:32.400 --> 00:25:34.400]  只是一種心理治療
[00:25:34.400 --> 00:25:36.400]  只是為了今生帶來喜樂
[00:25:36.400 --> 00:25:37.400]  暫時的興奮劑
[00:25:37.400 --> 00:25:39.400]  沒有來生的盼望
[00:25:39.400 --> 00:25:42.400]  根本不會給我們任何的勇氣
[00:25:42.400 --> 00:25:44.400]  去面對死亡
[00:25:44.400 --> 00:25:46.400]  但耶穌基督死而復活
[00:25:46.400 --> 00:25:48.400]  就是讓我們可以相信
[00:25:48.400 --> 00:25:51.400]  神是主宰生命死亡的一位
[00:25:51.400 --> 00:25:53.400]  祂透過信復致死
[00:25:53.400 --> 00:25:57.400]  一切都是在祂面前跪下宣應
[00:25:57.400 --> 00:25:59.400]  耶穌基督是主
[00:25:59.400 --> 00:26:04.400]  所以耶穌基督不單止不懼怕人
[00:26:04.400 --> 00:26:06.400]  這個喜樂殺手
[00:26:06.400 --> 00:26:09.400]  人就是耶穌基督的喜樂
[00:26:09.400 --> 00:26:11.400]  就算祂要死在人的酒
[00:26:11.400 --> 00:26:14.400]  基督徒一樣
[00:26:14.400 --> 00:26:17.400]  當我們有永生的盼望
[00:26:17.400 --> 00:26:21.400]  我們就可以人不善而不懼
[00:26:21.400 --> 00:26:25.400]  因為神已經將我們分別為聖
[00:26:25.400 --> 00:26:27.400]  我們甚至可以像耶穌一樣說
[00:26:27.400 --> 00:26:29.400]  那殺人身體
[00:26:29.400 --> 00:26:32.400]  但不能滅人靈魂的
[00:26:32.400 --> 00:26:34.400]  不要怕他們
[00:26:34.400 --> 00:26:36.400]  透過我對神的敬畏
[00:26:36.400 --> 00:26:39.400]  和我們對來生盼望的信心
[00:26:39.400 --> 00:26:41.400]  我們已經勝過死亡
[00:26:41.400 --> 00:26:43.400]  讓我總結
[00:26:43.400 --> 00:26:46.400]  我們今天開始觀察的時候
[00:26:46.400 --> 00:26:48.400]  我首先和大家說
[00:26:48.400 --> 00:26:50.400]  外面的事情和人
[00:26:50.400 --> 00:26:52.400]  不一定是壞的
[00:26:52.400 --> 00:26:54.400]  我們心裏面出來的
[00:26:54.400 --> 00:26:56.400]  未必一定是好的
[00:26:56.400 --> 00:26:59.400]  你將任何的事情變為你的偶像
[00:26:59.400 --> 00:27:02.400]  祂就不能再令你喜樂
[00:27:02.400 --> 00:27:06.400]  所以人可以是你的喜樂殺手
[00:27:06.400 --> 00:27:09.400]  信人不可以信神一樣
[00:27:09.400 --> 00:27:11.400]  但如果我們對人性
[00:27:11.400 --> 00:27:15.400]  有一個比較中肯的評估
[00:27:15.400 --> 00:27:17.400]  有一個不卑不亢的評估
[00:27:17.400 --> 00:27:19.400]  我們仍然可以在人群當中
[00:27:19.400 --> 00:27:21.400]  快快樂樂地生活
[00:27:21.400 --> 00:27:25.400]  學而是習之不亦越乎
[00:27:25.400 --> 00:27:27.400]  學是透過溝通
[00:27:27.400 --> 00:27:29.400]  習是透過社群
[00:27:29.400 --> 00:27:31.400]  當你能夠互相學習
[00:27:31.400 --> 00:27:33.400]  做人就會很愉快
[00:27:33.400 --> 00:27:35.400]  當你能夠學而自容在社群當中
[00:27:35.400 --> 00:27:37.400]  付諸實踐的時候
[00:27:37.400 --> 00:27:39.400]  人生就會有多點的滿足
[00:27:39.400 --> 00:27:42.400]  而且有憑自遠方來
[00:27:42.400 --> 00:27:43.400]  不亦樂乎
[00:27:43.400 --> 00:27:46.400]  如果有機會將你的時間投資
[00:27:46.400 --> 00:27:48.400]  在支持其他志同道合
[00:27:48.400 --> 00:27:50.400]  在神國裏奔走的人
[00:27:50.400 --> 00:27:52.400]  這個就是作為基督徒
[00:27:52.400 --> 00:27:54.400]  我們人生最大的滿足
[00:27:54.400 --> 00:27:56.400]  人不知而不問
[00:27:56.400 --> 00:27:57.400]  不亦君子乎
[00:27:57.400 --> 00:27:59.400]  如果你對你的信心
[00:27:59.400 --> 00:28:01.400]  你神的兒女的身份有信心
[00:28:01.400 --> 00:28:03.400]  你就不會因為其他人
[00:28:03.400 --> 00:28:05.400]  不聽不明白你的信仰
[00:28:05.400 --> 00:28:07.400]  而感到煩躁
[00:28:07.400 --> 00:28:09.400]  因為作為基督徒
[00:28:09.400 --> 00:28:12.400]  我們甚至可以更進一步
[00:28:12.400 --> 00:28:14.400]  人不善而不懼
[00:28:14.400 --> 00:28:16.400]  不亦聖徒乎
[00:28:16.400 --> 00:28:18.400]  當一個基督徒
[00:28:18.400 --> 00:28:20.400]  他是真心相信
[00:28:20.400 --> 00:28:22.400]  他是神所分別為聖的
[00:28:22.400 --> 00:28:24.400]  他就不會懼怕
[00:28:24.400 --> 00:28:27.400]  遭到人不善意的對待
[00:28:27.400 --> 00:28:29.400]  他不單止不會懼怕人
[00:28:29.400 --> 00:28:31.400]  這個喜樂殺手
[00:28:31.400 --> 00:28:34.400]  人就是他的喜樂
[00:28:34.400 --> 00:28:37.400]  就算要他死在人的手
[00:28:37.400 --> 00:28:39.400]  因為他能夠以基督的心為心
[00:28:39.400 --> 00:28:42.400]  讓我們低頭禱告
[00:28:42.400 --> 00:28:45.400]  至聖天父我們感謝你
[00:28:45.400 --> 00:28:49.400]  讓我們在你的話語當中得到鼓勵
[00:28:49.400 --> 00:28:52.400]  知道雖然在這個紛亂的世界當中
[00:28:52.400 --> 00:28:55.400]  我們見到有很多可怕的事情
[00:28:55.400 --> 00:28:57.400]  我們見到很多危險
[00:28:57.400 --> 00:29:00.400]  我們見到一些不可思議的人的罪惡
[00:29:00.400 --> 00:29:03.400]  但我們仍然是可以好像耶穌基督
[00:29:03.400 --> 00:29:05.400]  在這個十字架上面
[00:29:05.400 --> 00:29:07.400]  望到這個世界的時候
[00:29:07.400 --> 00:29:10.400]  跟神尼說 父啊 饒恕他們
[00:29:10.400 --> 00:29:13.400]  因為他們做的他們不曉得
[00:29:13.400 --> 00:29:15.400]  幫助我們
[00:29:15.400 --> 00:29:18.400]  在我們這個人群當中
[00:29:18.400 --> 00:29:20.400]  能夠繼續做鹽做光
[00:29:20.400 --> 00:29:21.400]  不要氣餒
[00:29:21.400 --> 00:29:23.400]  反過來繼續站穩
[00:29:23.400 --> 00:29:26.400]  為神尼的國得到滿足
[00:29:26.400 --> 00:29:28.400]  我們這樣吐高
[00:29:28.400 --> 00:29:30.400]  奉主耶穌基督聖名而求 阿們
