
[00:00:00.000 --> 00:00:03.920]  昨晚在這裡分享第一課堂道的時候
[00:23:17.400 --> 00:23:20.800]  請你叫拉撒路用紙尖沾一點水
[00:23:20.800 --> 00:23:21.600]  濕一濕我的喉嚨
[00:23:21.600 --> 00:23:25.600]  因為這裏很辛苦
[00:23:25.600 --> 00:23:27.600]  亞伯拉罕就說
[00:23:27.600 --> 00:23:29.200]  你我陰陽分隔
[00:23:29.200 --> 00:23:31.600]  再生的時候你就風光
[00:23:31.600 --> 00:23:33.800]  現在你就這樣傳遞
[00:23:33.800 --> 00:23:34.800]  那個財主就說
[00:23:34.800 --> 00:23:38.200]  那就麻煩你差遣拉撒路
[00:23:38.200 --> 00:23:41.000]  去告訴我五個兄弟
[00:23:41.000 --> 00:23:42.800]  告訴他們的情況
[00:23:42.800 --> 00:23:45.400]  免得他們重蹈覆轍
[00:23:45.400 --> 00:23:49.400]  然後亞伯拉罕說
[00:23:49.400 --> 00:23:51.400]  他們有摩西的律法
[00:23:51.400 --> 00:23:52.600]  如果聽就聽
[00:23:52.600 --> 00:23:53.800]  不聽也沒有辦法
[00:23:53.800 --> 00:23:57.600]  即使死人復活他們也不會聽
[00:23:57.600 --> 00:24:02.600]  我想說的是
[00:24:02.600 --> 00:24:05.800]  在這個故事裏面
[00:24:05.800 --> 00:24:07.800]  陰間的財主
[00:24:07.800 --> 00:24:13.200]  是認得他當時在生的拉撒路
[00:24:13.200 --> 00:24:14.400]  所以他們認得
[00:24:14.400 --> 00:24:15.400]  不單止是這樣
[00:24:15.400 --> 00:24:16.400]  他認得亞伯拉罕
[00:24:16.400 --> 00:24:17.600]  他有沒有見過亞伯拉罕
[00:24:17.600 --> 00:24:18.600]  沒有的
[00:24:18.600 --> 00:24:19.600]  沒有見過亞伯拉罕
[00:24:19.600 --> 00:24:20.800]  那怎樣認得
[00:24:20.800 --> 00:24:23.000]  那他就認得
[00:24:23.000 --> 00:24:29.800]  我還記得在《登山變象》的記載裏面
[00:24:29.800 --> 00:24:34.400]  彼得、雅各、約翰跟耶穌上山禱告
[00:24:34.400 --> 00:24:39.000]  然後有變象
[00:24:39.000 --> 00:24:41.200]  摩西有以利亞
[00:24:41.200 --> 00:24:44.800]  是主耶穌的兩旁
[00:24:44.800 --> 00:24:46.000]  彼得、雅各、約翰
[00:24:46.000 --> 00:24:48.400]  他們從來沒有見過摩西和以利亞
[00:24:48.400 --> 00:24:52.200]  但他們卻一眼認得出是他們
[00:24:52.200 --> 00:24:54.200]  我不敢肯定地說
[00:24:54.200 --> 00:24:56.600]  但這些蛛絲馬跡的推論
[00:24:56.600 --> 00:24:58.400]  可以說復活之後的改變
[00:24:58.400 --> 00:24:59.800]  大概會是一些
[00:24:59.800 --> 00:25:03.200]  更直接更透明的狀態和關係
[00:25:03.200 --> 00:25:05.200]  正如司徒保羅說
[00:25:05.200 --> 00:25:06.600]  如今我們看見的
[00:25:06.600 --> 00:25:09.200]  彷彿是一個模糊的鏡影
[00:25:09.200 --> 00:25:11.400]  到那時候就要面對面
[00:25:11.400 --> 00:25:13.200]  我們現在只不過是來到
[00:25:13.200 --> 00:25:15.800]  我所推斷的是有限的
[00:25:15.800 --> 00:25:20.200]  不過到時我們會更加清楚
[00:25:20.200 --> 00:25:22.200]  因此撒多哥人不相信復活
[00:25:22.200 --> 00:25:25.200]  是因為他們一方面不明白聖經
[00:25:25.200 --> 00:25:28.800]  另一方面又不曉得上帝的大能
[00:25:28.800 --> 00:25:31.200]  這是什麼意思呢
[00:25:31.200 --> 00:25:34.800]  耶穌說:論到死人復活
[00:25:34.800 --> 00:25:37.400]  你們沒有念過摩西的書
[00:25:37.400 --> 00:25:40.600]  經濟篇上所載的嗎?
[00:25:40.600 --> 00:25:42.000]  上帝對摩西說:
[00:25:42.000 --> 00:25:43.800]  我是阿伯拉罕的上帝
[00:25:43.800 --> 00:25:45.000]  以撒的上帝
[00:25:45.000 --> 00:25:46.600]  雅各的上帝
[00:25:46.600 --> 00:25:49.400]  上帝不是死人的上帝
[00:25:49.400 --> 00:25:51.400]  而是活人的上帝
[00:25:51.400 --> 00:25:53.800]  你們是大錯了
[00:25:53.800 --> 00:25:57.000]  主耶穌在這裡所說的是什麼呢?
[00:25:57.000 --> 00:26:02.200]  主耶穌在這裡所說的是上帝是
[00:26:02.200 --> 00:26:05.000]  上帝是
[00:26:05.000 --> 00:26:07.400]  在《聖經》第三章
[00:26:07.400 --> 00:26:09.800]  耶穌說:在《銷載經濟》裡
[00:26:09.800 --> 00:26:11.600]  向摩西宣言
[00:26:11.600 --> 00:26:13.000]  自我介紹是說:
[00:26:13.000 --> 00:26:16.000]  我是你父親的上帝
[00:26:16.000 --> 00:26:17.800]  是阿伯拉罕的上帝
[00:26:17.800 --> 00:26:19.000]  是以撒的上帝
[00:26:19.000 --> 00:26:21.400]  是雅各的上帝
[00:26:21.400 --> 00:26:23.800]  我們知道阿伯拉罕、以撒、雅各
[00:26:23.800 --> 00:26:29.000]  是整個以色列民族的族長或先祖
[00:26:29.000 --> 00:26:31.800]  而耶和華是他們的上帝
[00:26:31.800 --> 00:26:34.800]  這個介紹有什麼特別呢?
[00:26:34.800 --> 00:26:37.400]  我們看到當上帝差派摩西
[00:26:37.400 --> 00:26:39.600]  帶領以色列人出埃及的時候
[00:26:39.600 --> 00:26:43.000]  摩西問:如果那群以色列人問我
[00:26:43.000 --> 00:26:46.800]  那個差我來的那位是誰的時候
[00:26:46.800 --> 00:26:49.400]  我應該怎麼回答呢?
[00:26:49.400 --> 00:26:51.600]  上帝對摩西說:
[00:26:51.600 --> 00:26:54.800]  我是
[00:26:54.800 --> 00:26:56.600]  你要對以色列人這樣說
[00:26:56.600 --> 00:26:58.600]  那位我是
[00:26:58.600 --> 00:27:02.600]  打發我到你們這裡
[00:27:02.600 --> 00:27:05.200]  是不是很抽象?
[00:27:05.200 --> 00:27:06.800]  我最近重讀
[00:27:06.800 --> 00:27:11.200]  奧古斯丁那本的《懺悔錄》
[00:27:11.200 --> 00:27:13.800]  其實我不喜歡懺悔錄這個翻譯
[00:27:13.800 --> 00:27:17.200]  因為懺悔錄很多時候被我們聯想到
[00:27:17.200 --> 00:27:19.200]  大陸那些悔過書
[00:27:19.200 --> 00:27:23.400]  懺悔錄完全沒有什麼悔過的意味
[00:27:23.400 --> 00:27:24.800]  是一種自白
[00:27:24.800 --> 00:27:29.600]  是奧古斯丁對信仰的一種上下反省
[00:27:29.600 --> 00:27:31.200]  我特別有興趣在第十一卷
[00:27:31.200 --> 00:27:34.200]  談到時間的問題
[00:27:34.200 --> 00:27:40.000]  他指出時間基本上是不可以掌握的
[00:27:40.000 --> 00:27:45.200]  我們一般是以過去、現在、將來
[00:27:45.200 --> 00:27:48.600]  來理解時間
[00:27:48.600 --> 00:27:51.000]  但是往者已矣
[00:27:51.000 --> 00:27:53.800]  過去的已經不再存在
[00:27:53.800 --> 00:27:57.200]  而將來又未曾來到
[00:27:57.200 --> 00:28:02.600]  因此過去和將來其實並不存在
[00:28:02.600 --> 00:28:05.600]  我們所有的只是現在
[00:28:05.600 --> 00:28:07.600]  這一刻
[00:28:07.600 --> 00:28:10.600]  但是令事情更加複雜的是
[00:28:10.600 --> 00:28:13.200]  現在是不能夠停下來
[00:28:13.200 --> 00:28:16.400]  讓我們揣摩、讓我們理解
[00:28:16.400 --> 00:28:21.800]  它只不過是過去和未來之間一個過渡性的狀態
[00:28:21.800 --> 00:28:25.000]  而當你意識到這個現在的時候
[00:28:25.000 --> 00:28:29.200]  其實它已經成為過去
[00:28:29.200 --> 00:28:32.800]  所以是完全把握不了
[00:28:32.800 --> 00:28:34.200]  因此到頭來
[00:28:34.200 --> 00:28:37.600]  所謂過去、現在、將來
[00:28:37.600 --> 00:28:43.400]  其實沒有一樣是我們可以掌握的
[00:28:43.400 --> 00:28:45.400]  如果不用我們去解釋的時候
[00:28:45.400 --> 00:28:47.200]  我們都知道時間是什麼
[00:28:47.200 --> 00:28:50.200]  看一看就知道了
[00:28:50.200 --> 00:28:52.400]  但當我們嘗試去解釋
[00:28:52.400 --> 00:28:54.000]  究竟是什麼時間的時候
[00:28:54.000 --> 00:28:55.200]  我們卻發現
[00:28:55.200 --> 00:29:00.000]  我們根本不知道自己在說什麼
[00:29:00.000 --> 00:29:02.800]  近年社工心理輔導界有一個非常流行的觀念
[00:29:02.800 --> 00:29:04.200]  就是mindfulness
[00:29:04.200 --> 00:29:06.800]  一種密觀、靜觀
[00:29:06.800 --> 00:29:11.800]  他們花了很多時間去研究和實踐這個概念
[00:29:11.800 --> 00:29:15.400]  我很簡單地說這個概念去到最基本的
[00:29:15.400 --> 00:29:16.600]  其實就是說
[00:29:16.600 --> 00:29:20.200]  生命就在呼吸之間
[00:29:20.200 --> 00:29:25.200]  無論你有多麼輝煌和不堪的過去
[00:29:25.200 --> 00:29:29.800]  也都無論你有多麼燦爛和充滿盼望的將來
[00:29:29.800 --> 00:29:31.600]  你真正擁有的
[00:29:31.600 --> 00:29:36.400]  就只不過在這一呼一吸之間
[00:29:36.400 --> 00:29:38.600]  過去的已經不存在
[00:29:38.600 --> 00:29:39.600]  將來是怎樣
[00:29:39.600 --> 00:29:43.000]  也都只不過是一種推斷、一種期待
[00:29:43.000 --> 00:29:47.000]  這一刻到底你想怎樣過
[00:29:47.000 --> 00:29:51.600]  無論你有三十年、五十年或八十年的命
[00:29:51.600 --> 00:29:57.400]  你的一生其實就濃縮在這一呼一吸之間
[00:29:57.400 --> 00:29:58.800]  有了這個醒悟
[00:29:58.800 --> 00:30:03.400]  你才能夠知道怎樣去面對你的過去和你的將來
[00:30:03.400 --> 00:30:08.200]  我想這個也是我們熟悉《馬學書第四章》所說
[00:30:08.200 --> 00:30:10.400]  你們有些人說
[00:30:10.400 --> 00:30:13.200]  今天或明天我們要去某個地方
[00:30:13.200 --> 00:30:16.200]  住一頭半個月
[00:30:16.200 --> 00:30:19.200]  做一些買賣來賺一些使用
[00:30:19.200 --> 00:30:22.200]  其實明天是怎樣你們都不知道
[00:30:22.200 --> 00:30:24.200]  你們的生命好像甚麼呢
[00:30:24.200 --> 00:30:26.600]  你們好像一片薄霧
[00:30:26.600 --> 00:30:30.600]  太陽一出來就煙消雲散
[00:30:30.600 --> 00:30:34.800]  你們最好習慣一下這樣想
[00:30:34.800 --> 00:30:38.000]  主願意而我們仍然在生的時候
[00:30:38.000 --> 00:30:41.600]  我們會這樣,會那樣
[00:30:41.600 --> 00:30:45.400]  上帝說「我是」
[00:30:45.400 --> 00:30:47.400]  「我是甚麼呢?」
[00:30:47.400 --> 00:30:48.600]  因為實在難以理解
[00:30:48.600 --> 00:30:52.000]  因此《和學本聖經》就將它擴充為
[00:30:52.000 --> 00:30:55.600]  「我是自有永有的」
[00:30:55.600 --> 00:30:57.400]  但在原來的文字上
[00:30:57.400 --> 00:31:01.200]  上帝就只是說「我是」
[00:31:01.200 --> 00:31:04.600]  這個「我是」牽連了一個非常重要的概念
[00:31:04.600 --> 00:31:11.400]  也是主耶穌在這裡指出信徒理解復活的一個很關鍵的概念
[00:31:11.400 --> 00:31:13.600]  就是永恆
[00:31:13.600 --> 00:31:16.000]  小時候看過一本書
[00:31:16.000 --> 00:31:18.400]  是一本宗教書
[00:31:18.400 --> 00:31:23.200]  書名叫做《從永遠到永遠》
[00:31:23.200 --> 00:31:26.400]  它是將時間畫成一條直線
[00:31:26.400 --> 00:31:29.000]  一條無限長的直線
[00:31:29.000 --> 00:31:31.200]  由深不見底過去
[00:31:31.200 --> 00:31:34.200]  伸展到看不盡頭的將來
[00:31:34.200 --> 00:31:37.400]  而人類歷史就處於無限的過去
[00:31:37.400 --> 00:31:40.800]  和無限的將來之間
[00:31:40.800 --> 00:31:43.200]  但我們讀過書的都知道
[00:31:43.200 --> 00:31:45.400]  X/∞
[00:31:45.400 --> 00:31:48.200]  永遠是等於零
[00:31:48.200 --> 00:31:50.200]  因此起碼數學觀念來說
[00:31:50.200 --> 00:31:52.400]  其實我們是不存在的
[00:31:52.400 --> 00:31:54.400]  這個我想也是佛家所說的
[00:31:54.400 --> 00:31:55.800]  色即是空
[00:31:55.800 --> 00:31:58.000]  空即是色的意思
[00:31:58.000 --> 00:32:00.800]  一切都只是一種色相幻覺
[00:32:00.800 --> 00:32:04.600]  並沒有實質的存在
[00:32:04.600 --> 00:32:10.000]  但我想這種對永恆的理解不足之處
[00:32:10.000 --> 00:32:16.200]  就是永恆在本質上仍然被規限在時間的裡面
[00:32:16.200 --> 00:32:21.000]  我用時間來描繪這個永恆
[00:32:21.000 --> 00:32:26.000]  因此是沒有辦法超越這個時間
[00:32:26.000 --> 00:32:29.800]  永恆只不過是被理解為一條無限長的時間線
[00:32:29.800 --> 00:32:30.800]  換句話來說
[00:32:30.800 --> 00:32:32.600]  永恆是被時間所定義
[00:32:32.600 --> 00:32:33.600]  已經發生了的
[00:32:33.600 --> 00:32:36.200]  就永遠長埋在過去之中
[00:32:36.200 --> 00:32:38.800]  無法挽回
[00:32:38.800 --> 00:32:43.000]  我猜師兄用另一個概念來表達永恆
[00:32:43.000 --> 00:32:45.200]  我覺得是更加合乎聖經
[00:32:45.200 --> 00:32:47.000]  也更加合理
[00:32:47.000 --> 00:32:49.000]  他說永恆是什麼呢?
[00:32:49.000 --> 00:32:52.800]  永恆就是Ever-Present
[00:32:52.800 --> 00:32:57.600]  就是恆常的現在式
[00:32:57.600 --> 00:33:00.400]  時間是停不下來的
[00:33:00.400 --> 00:33:05.200]  但現在卻是事情發生最實在的時式
[00:33:05.200 --> 00:33:07.600]  而上帝在他的永恆裡面
[00:33:07.600 --> 00:33:10.800]  就是用恆常的現在式
[00:33:10.800 --> 00:33:17.200]  來參與個人、社會、民族、世界、宇宙的歷史
[00:33:17.200 --> 00:33:19.600]  也因為他是
[00:33:19.600 --> 00:33:23.200]  是他並沒有過去或將來
[00:33:23.200 --> 00:33:28.600]  他永遠是以現在來參與我們的生命
[00:33:28.600 --> 00:33:30.600]  這個永恆的概念
[00:33:30.600 --> 00:33:31.600]  舉例來說
[00:33:31.600 --> 00:33:33.400]  一下子就解決了我們
[00:33:33.400 --> 00:33:39.600]  企圖用儒定論這類比較論盡的概念
[00:33:39.600 --> 00:33:47.600]  來解釋我們解釋不來的種種信仰神學上的問題
[00:33:47.600 --> 00:33:49.000]  昨晚晚堂之後
[00:33:49.000 --> 00:33:51.200]  一牧師問我
[00:33:51.200 --> 00:33:52.600]  他說很有興趣
[00:33:52.600 --> 00:33:56.600]  這個永恆的概念怎麼解決預定的問題
[00:33:56.600 --> 00:33:59.000]  我想其實很簡單
[00:33:59.000 --> 00:34:03.000]  就是預定這個概念本身就預設了時間
[00:34:03.000 --> 00:34:04.800]  就是過去、現在、將來
[00:34:04.800 --> 00:34:08.000]  因此無論你怎麼想都好
[00:34:08.000 --> 00:34:11.000]  你都走不出時間這個框架
[00:34:11.000 --> 00:34:12.800]  因此也難以走出
[00:34:12.800 --> 00:34:17.200]  是不是整定這個陰影
[00:34:17.200 --> 00:34:18.800]  而永恆的上帝
[00:34:18.800 --> 00:34:26.200]  卻是恆常地以現在時式來參與我們的生命歷史
[00:34:26.200 --> 00:34:31.400]  而不是一種早有預謀的參與
[00:34:31.400 --> 00:34:35.600]  無論如何上帝是燒著荊棘裡向摩西說
[00:34:35.600 --> 00:34:37.600]  祂是亞伯拉罕的上帝
[00:34:37.600 --> 00:34:38.800]  以撒的上帝
[00:34:38.800 --> 00:34:40.200]  雅各的上帝
[00:34:40.200 --> 00:34:42.000]  上帝是
[00:34:42.000 --> 00:34:44.600]  在上帝永恆的現在裡
[00:34:44.600 --> 00:34:48.000]  沒有東西是成為過去的
[00:34:48.000 --> 00:34:49.400]  在上帝永恆的裡面
[00:34:49.400 --> 00:34:53.600]  亞伯拉罕、以撒、雅各都沒有成為過去
[00:34:53.600 --> 00:34:55.400]  因此主耶穌在這裡說
[00:34:55.400 --> 00:34:57.200]  祂是活人的上帝
[00:34:57.200 --> 00:35:00.000]  祂不是死人的上帝
[00:35:00.000 --> 00:35:03.000]  這就是耶穌斥責撒度戈人
[00:35:03.000 --> 00:35:06.400]  或者也包括我們
[00:35:06.400 --> 00:35:13.400]  我們其實並不曉得上帝的大能
[00:35:13.400 --> 00:35:16.200]  從這個角度我們才稍微明白到
[00:35:16.200 --> 00:35:20.400]  主耶穌在約翰福音第十七章第五節說
[00:35:20.400 --> 00:35:22.600]  認識你獨一的真神
[00:35:22.600 --> 00:35:25.800]  並且認識你差來的耶穌基督
[00:35:25.800 --> 00:35:29.200]  這個就是永生
[00:35:29.200 --> 00:35:32.000]  不是很遙遠的將來
[00:35:32.000 --> 00:35:34.400]  這個就是永生
[00:35:34.400 --> 00:35:36.400]  認識獨一的真神
[00:35:36.400 --> 00:35:37.800]  主耶穌所說的永生
[00:35:37.800 --> 00:35:43.800]  是相對於一般的生物性的生命
[00:35:43.800 --> 00:35:47.800]  即是金席、吾軀、龜、固土、太宗、君、體也相同
[00:35:47.800 --> 00:35:50.800]  那種生物的軀體
[00:35:50.800 --> 00:35:53.000]  耶穌所說的永生
[00:35:53.000 --> 00:35:55.800]  是在於認識那位創造宇宙萬物
[00:35:55.800 --> 00:35:57.400]  不可見、不可摸
[00:35:57.400 --> 00:36:00.000]  住在人不能靠近光裡面
[00:36:00.000 --> 00:36:02.800]  那位獨一的真神
[00:36:02.800 --> 00:36:07.000]  並且由於從來沒有人看見上帝
[00:36:07.000 --> 00:36:09.000]  只有在腐壞裡錄身子
[00:36:09.000 --> 00:36:10.800]  將祂表明出來
[00:36:10.800 --> 00:36:17.000]  所以人必須也只能夠透過耶穌去認識祂
[00:36:17.000 --> 00:36:20.000]  認識祂就是永生
[00:36:20.000 --> 00:36:22.800]  因為祂永遠可以用現在式
[00:36:22.800 --> 00:36:24.600]  介入我們的生命
[00:36:24.600 --> 00:36:27.200]  關鍵地使用甚至扭轉
[00:36:27.200 --> 00:36:30.000]  每一件發生在我們身上的事情
[00:36:30.000 --> 00:36:31.400]  以致到最後
[00:36:31.400 --> 00:36:34.800]  我們發現萬事都互相效力
[00:36:34.800 --> 00:36:39.200]  叫信靠的人得到益處
[00:36:39.200 --> 00:36:41.200]  上帝是亞伯拉罕的上帝
[00:36:41.200 --> 00:36:42.400]  以撒的上帝
[00:36:42.400 --> 00:36:43.800]  雅各的上帝
[00:36:43.800 --> 00:36:45.000]  祂是活人的上帝
[00:36:45.000 --> 00:36:47.400]  祂不是死人的上帝
[00:36:47.400 --> 00:36:52.800]  復活生命就是讓永恆來到界合時間
[00:36:52.800 --> 00:36:55.200]  讓那些注定要淹沒於歷史
[00:36:55.200 --> 00:36:57.000]  被人遺忘的一切
[00:36:57.000 --> 00:37:01.400]  都帶上了上帝參與的人記
[00:37:01.400 --> 00:37:03.000]  換句話說
[00:37:03.000 --> 00:37:05.800]  我們此時此刻所有的一切
[00:37:05.800 --> 00:37:07.600]  我們今天、明天的計劃
[00:37:07.600 --> 00:37:09.800]  我們今生今世的勞苦
[00:37:09.800 --> 00:37:13.400]  雖然是會隨著歲月來到過去
[00:37:13.400 --> 00:37:14.800]  但是這一切的價值
[00:37:14.800 --> 00:37:18.200]  並不是在於要將它吞噬的虛空
[00:37:18.200 --> 00:37:21.800]  而是在於賦予它意義的永恆
[00:37:21.800 --> 00:37:23.600]  而相對於醉生夢死
[00:37:23.600 --> 00:37:25.600]  行屍走肉的生活形態來說
[00:37:25.600 --> 00:37:27.200]  這個生命是真實的
[00:37:27.200 --> 00:37:31.000]  是不被物質、環境和條件所限制的
[00:37:31.000 --> 00:37:31.800]  簡單來說
[00:37:31.800 --> 00:37:36.400]  這個生命是永恆的
[00:37:36.400 --> 00:37:39.400]  復活就發生於現在
[00:37:39.400 --> 00:37:42.600]  否則很可能它永遠不會發生
[00:37:42.600 --> 00:37:44.000]  意識是倘若現在我們
[00:37:44.000 --> 00:37:45.800]  經歷不到復活的生命
[00:37:45.800 --> 00:37:47.600]  意識不到永恆的介入
[00:37:47.600 --> 00:37:49.200]  恐怕我們對將來的復活
[00:37:49.200 --> 00:37:51.600]  也都是沒有什麼把握
[00:37:51.600 --> 00:37:54.800]  復活的盼望要改變的
[00:37:54.800 --> 00:37:56.800]  是我們整個人生的方向
[00:37:56.800 --> 00:38:00.000]  我們做人的態度
[00:38:00.000 --> 00:38:04.600]  如果我們不用一般民間宗教的天堂觀念
[00:38:04.600 --> 00:38:06.600]  來理解天國的話
[00:38:06.600 --> 00:38:11.000]  那麼天國就不是遙遠飄渺的將來
[00:38:11.000 --> 00:38:13.400]  而是就是現在
[00:38:13.400 --> 00:38:14.800]  正如主耶穌說的
[00:38:14.800 --> 00:38:18.800]  天國就在你們心裡
[00:38:18.800 --> 00:38:23.000]  我們有片刻的靜默
[00:38:23.000 --> 00:38:26.600]  然後我帶大家去祈禱
[00:38:26.600 --> 00:38:28.000]  天父我們實在要承認
[00:38:28.000 --> 00:38:30.000]  我們往往是聽得太多
[00:38:30.000 --> 00:38:31.800]  信得太少
[00:38:31.800 --> 00:38:33.600]  我們又知道得太多
[00:38:33.600 --> 00:38:36.200]  卻又明白得太少
[00:38:36.200 --> 00:38:38.800]  以前我們每個禮拜坐在教會廳
[00:38:38.800 --> 00:38:41.200]  好像坐在糧倉裡
[00:38:41.200 --> 00:38:43.800]  卻仍然時時感到饑寒交迫
[00:38:43.800 --> 00:38:47.600]  心靈困乏
[00:38:47.600 --> 00:38:50.400]  天父幫助我們重新認識你
[00:38:50.400 --> 00:38:51.600]  就是這裡
[00:38:51.600 --> 00:38:53.000]  就是此生
[00:38:53.000 --> 00:38:55.400]  認識你復活的大能
[00:38:55.400 --> 00:38:58.200]  在一切黑暗、失敗、不確定
[00:38:58.200 --> 00:39:00.000]  甚至死亡當中
[00:39:00.000 --> 00:39:01.200]  認定你就是那位
[00:39:01.200 --> 00:39:04.400]  恆常以現在式介入歷史
[00:39:04.400 --> 00:39:06.600]  介入我們生命的上帝
[00:39:06.600 --> 00:39:09.800]  以致我們不灰心、不放棄
[00:39:09.800 --> 00:39:11.200]  知道在你裡面
[00:39:11.200 --> 00:39:15.000]  永遠有新的、出人意表的可能
[00:39:15.000 --> 00:39:16.200]  幫助我們認識
[00:39:16.200 --> 00:39:17.200]  你確實是那位
[00:39:17.200 --> 00:39:19.800]  獨一不死的永活真神
[00:39:19.800 --> 00:39:20.600]  我們禱告
[00:39:20.600 --> 00:39:22.800]  是奉主耶穌基督的名
[00:39:22.800 --> 00:39:23.800]  阿門
