
[00:00:00.000 --> 00:00:04.700]  今天我們開始一個新的書卷系列
[00:17:40.240 --> 00:17:43.240]  以弗所書是一封戰書
[00:17:43.240 --> 00:17:45.240]  是一本戰書
[00:17:45.240 --> 00:17:48.240]  保羅是一個打仗的人
[00:17:48.240 --> 00:17:53.240]  保羅因十家起這個戰爭
[00:17:53.240 --> 00:17:56.240]  亦都是威十家去爭戰
[00:17:56.240 --> 00:17:59.240]  保羅不是一個學者受財
[00:17:59.240 --> 00:18:02.240]  保羅是一個屬靈的鬥士
[00:18:02.240 --> 00:18:03.240]  如果保羅是一個狀元
[00:18:03.240 --> 00:18:06.240]  他不是一個文狀元
[00:18:06.240 --> 00:18:07.240]  他是一個武狀元
[00:18:07.240 --> 00:18:09.240]  你明不明
[00:18:09.240 --> 00:18:13.240]  所以今天我們去看《神學》演繹的時候
[00:18:13.240 --> 00:18:14.240]  有一個很大的問題
[00:18:14.240 --> 00:18:16.240]  因為在這裏寫《神學》的人
[00:18:16.240 --> 00:18:18.240]  都是一個文狀元
[00:18:18.240 --> 00:18:20.240]  但保羅不是一個文狀元
[00:18:20.240 --> 00:18:27.240]  保羅是一個將整個生命傾倒於天國的武狀元
[00:18:27.240 --> 00:18:29.240]  我們講完介紹
[00:18:29.240 --> 00:18:31.240]  我們現在可以進入以弗所書
[00:18:31.240 --> 00:18:32.240]  以弗所書第一章
[00:18:32.240 --> 00:18:34.240]  我將它簡單化
[00:18:34.240 --> 00:18:36.240]  很簡單三點
[00:18:36.240 --> 00:18:38.240]  但亦都是很不簡單的三點
[00:18:38.240 --> 00:18:39.240]  第一點
[00:18:39.240 --> 00:18:43.240]  一篇長氣離地的頌讚
[00:18:43.240 --> 00:18:45.240]  三節至十四節
[00:18:45.240 --> 00:18:48.240]  我會告訴你為何是長氣離地的頌讚
[00:18:48.240 --> 00:18:52.240]  第二,一個照亮眼睛的祈求
[00:18:52.240 --> 00:18:54.240]  今天我們要講的
[00:18:54.240 --> 00:18:57.240]  最後,一股浩瀚無盡的大能
[00:18:57.240 --> 00:18:59.240]  今天我不夠時間講三點
[00:18:59.240 --> 00:19:01.240]  最多講兩點半
[00:19:01.240 --> 00:19:04.240]  下星期繼續回來講最後那一點半
[00:19:04.240 --> 00:19:08.240]  第一,保羅開始以弗所書的時候
[00:19:08.240 --> 00:19:11.240]  是一篇長氣離地的頌讚
[00:19:11.240 --> 00:19:14.240]  聖經學者告訴我們知道
[00:19:14.240 --> 00:19:17.240]  在以弗所書裏面有八句特別長的句子
[00:19:17.240 --> 00:19:20.240]  而一章三至十四節
[00:19:20.240 --> 00:19:24.240]  是所有最長句子裏面居首
[00:19:24.240 --> 00:19:25.240]  這一句
[00:19:25.240 --> 00:19:26.240]  如果你看英文也好
[00:19:26.240 --> 00:19:27.240]  看中文也好
[00:19:27.240 --> 00:19:28.240]  是十二節的聖經
[00:19:28.240 --> 00:19:30.240]  第三節去到十四節
[00:19:30.240 --> 00:19:31.240]  但在原文
[00:19:31.240 --> 00:19:32.240]  在希臘文裏面
[00:19:32.240 --> 00:19:34.240]  是一句說話
[00:19:34.240 --> 00:19:35.240]  他不斷地講
[00:19:35.240 --> 00:19:38.240]  講到最後才有句號
[00:19:38.240 --> 00:19:42.240]  講真文法上真的不是很好
[00:19:42.240 --> 00:19:46.240]  這個保羅一開始頌讚的時候
[00:19:46.240 --> 00:19:47.240]  好像停不了手
[00:19:47.240 --> 00:19:49.240]  停不了口
[00:19:49.240 --> 00:19:51.240]  我們通常的祈禱
[00:19:51.240 --> 00:19:54.240]  講到最後都是想要那樣東西
[00:19:54.240 --> 00:19:55.240]  讚神兩句
[00:19:55.240 --> 00:19:57.240]  這樣就可以去我們要求的東西
[00:19:57.240 --> 00:19:58.240]  但保羅不是
[00:19:58.240 --> 00:19:59.240]  他開始頌讚
[00:19:59.240 --> 00:20:01.240]  他不能停止
[00:20:01.240 --> 00:20:04.240]  於是他不斷地寫
[00:20:04.240 --> 00:20:08.240]  寫了二百零三個希臘文字
[00:20:08.240 --> 00:20:10.240]  才停止
[00:20:10.240 --> 00:20:13.240]  一個長氣的頌讚
[00:20:13.240 --> 00:20:16.240]  但不單止長氣
[00:20:16.240 --> 00:20:18.240]  而是一個完全離地的頌讚
[00:20:18.240 --> 00:20:21.240]  你記得當時保羅在坐牢
[00:20:21.240 --> 00:20:24.240]  保羅有鎖鏈鎖住他
[00:20:24.240 --> 00:20:25.240]  但他的讚美
[00:20:25.240 --> 00:20:26.240]  他的祈求
[00:20:26.240 --> 00:20:28.240]  和他當時的情況
[00:20:28.240 --> 00:20:31.240]  是完全沒有關係的
[00:20:31.240 --> 00:20:32.240]  如果你有機會
[00:20:32.240 --> 00:20:35.240]  待會我們去看一點保羅的讚美
[00:20:35.240 --> 00:20:37.240]  你會發覺他所讚美的東西
[00:20:37.240 --> 00:20:40.240]  全部都是眼睛看不見
[00:20:40.240 --> 00:20:42.240]  手摸不著的事情
[00:20:42.240 --> 00:20:47.240]  是完全離地的一個頌讚
[00:20:47.240 --> 00:20:50.240]  我不知道你們有沒有聽過
[00:20:50.240 --> 00:20:51.240]  有一個詩歌
[00:20:51.240 --> 00:20:53.240]  叫 Count Your Blessings
[00:20:53.240 --> 00:20:54.240]  主的恩典
[00:20:54.240 --> 00:20:55.240]  有沒有唱過
[00:20:55.240 --> 00:20:56.240]  主的恩典
[00:20:56.240 --> 00:20:58.240]  樣樣都要數
[00:20:58.240 --> 00:20:59.240]  Count Your Blessings
[00:20:59.240 --> 00:21:00.240]  Name Them One By One
[00:21:00.240 --> 00:21:01.240]  一個一個
[00:21:01.240 --> 00:21:02.240]  保羅就是在唱這樣的詩歌
[00:21:02.240 --> 00:21:05.240]  他開始頌讚神
[00:21:05.240 --> 00:21:06.240]  一點一點
[00:21:06.240 --> 00:21:07.240]  一個祝福
[00:21:07.240 --> 00:21:08.240]  一個祝福
[00:21:08.240 --> 00:21:10.240]  這樣感謝上帝
[00:21:10.240 --> 00:21:13.240]  但他所有的祝福
[00:21:13.240 --> 00:21:15.240]  全部都是眼睛看不見的東西
[00:21:15.240 --> 00:21:19.240]  好像當保羅去祈禱的時候
[00:21:19.240 --> 00:21:20.240]  他眼睛一閉上
[00:21:20.240 --> 00:21:24.240]  他有另外一隻天眼就開了
[00:21:24.240 --> 00:21:28.240]  保羅有第三隻眼
[00:21:28.240 --> 00:21:29.240]  叫天眼
[00:21:29.240 --> 00:21:30.240]  當他祈禱的時候
[00:21:30.240 --> 00:21:32.240]  他不是用這兩隻眼來祈禱
[00:21:32.240 --> 00:21:34.240]  他用第三隻眼
[00:21:34.240 --> 00:21:35.240]  用天眼來祈禱
[00:21:35.240 --> 00:21:36.240]  當他祈禱的時候
[00:21:36.240 --> 00:21:37.240]  他的天眼就開了
[00:21:37.240 --> 00:21:39.240]  於是他天眼所看到的東西
[00:21:39.240 --> 00:21:41.240]  成為他的頌讚
[00:21:41.240 --> 00:21:43.240]  今天我們又不一樣
[00:21:43.240 --> 00:21:45.240]  今天如果我叫你去寫
[00:21:45.240 --> 00:21:48.240]  頌讚的一個讚美的時候
[00:21:48.240 --> 00:21:49.240]  真是感謝主
[00:21:49.240 --> 00:21:51.240]  兒子今年進到一間好學校
[00:21:51.240 --> 00:21:52.240]  感謝主
[00:21:52.240 --> 00:21:54.240]  女兒今年考試很好
[00:21:54.240 --> 00:21:55.240]  感謝主
[00:21:55.240 --> 00:21:56.240]  我們今年又搬新屋
[00:21:56.240 --> 00:21:57.240]  感謝主
[00:21:57.240 --> 00:21:58.240]  我又買好車
[00:21:58.240 --> 00:22:00.240]  又升職
[00:22:00.240 --> 00:22:02.240]  所以在我美國默會的時候
[00:22:02.240 --> 00:22:04.240]  這首歌是禁歌
[00:22:04.240 --> 00:22:05.240]  不可以唱的
[00:22:05.240 --> 00:22:07.240]  因為你叫那些人
[00:22:07.240 --> 00:22:08.240]  主的恩典
[00:22:08.240 --> 00:22:09.240]  樣樣都要數
[00:22:09.240 --> 00:22:12.240]  他就張開自己的眼
[00:22:12.240 --> 00:22:14.240]  自己覺得值得讚美的東西
[00:22:14.240 --> 00:22:15.240]  他就在那裏讚美
[00:22:15.240 --> 00:22:18.240]  但是保羅的讚美
[00:22:18.240 --> 00:22:20.240]  完全和你眼睛所看見的東西
[00:22:20.240 --> 00:22:22.240]  完全不一樣
[00:22:22.240 --> 00:22:24.240]  完全離地的讚美
