
[00:00:00.000 --> 00:00:02.880]  今天和大家講的題目是崇尚真理
[00:17:55.640 --> 00:17:56.520]  為什麼我去探訪他
[00:17:56.520 --> 00:17:59.640]  因為教會的弟兄姐妹覺得他很痛苦
[00:17:59.640 --> 00:18:01.440]  沒有見他很久
[00:18:01.440 --> 00:18:03.720]  我牧師去到的時候就說
[00:18:03.720 --> 00:18:04.960]  牧師你這麼遠來到
[00:18:04.960 --> 00:18:07.240]  不如用你的身份去關心他
[00:18:07.240 --> 00:18:09.000]  激勵一下他
[00:18:09.000 --> 00:18:11.360]  這個傳道人就因為他
[00:18:11.360 --> 00:18:13.240]  我去的時候他一年多之前
[00:18:13.240 --> 00:18:17.080]  他唯一的兒子就死了
[00:18:17.080 --> 00:18:18.640]  他內心裡面很悲憤
[00:18:18.640 --> 00:18:19.800]  甚至他很不明白
[00:18:19.800 --> 00:18:22.920]  為什麼神要拿走他兒子的生命
[00:18:22.920 --> 00:18:24.320]  自此他就埋怨神
[00:18:24.320 --> 00:18:28.760]  他就不回教會
[00:18:28.760 --> 00:18:31.240]  第二個人 第二個傳道人
[00:18:31.240 --> 00:18:31.960]  我去探訪他
[00:18:31.960 --> 00:18:33.000]  同一間的教會
[00:18:33.000 --> 00:18:35.840]  第二個的義工傳道人
[00:18:35.840 --> 00:18:37.080]  他的生活是怎麼樣呢
[00:18:37.080 --> 00:18:39.320]  我告訴你 我覺得
[00:18:39.320 --> 00:18:42.200]  我見起來我覺得很心酸
[00:18:42.200 --> 00:18:43.320]  這個姐妹來的
[00:18:43.320 --> 00:18:47.280]  這個姐妹她的家庭開了一個雜貨舖
[00:18:47.280 --> 00:18:50.200]  她丈夫負責做這個雜貨舖
[00:18:50.200 --> 00:18:54.280]  她平時除了要義工在教會服侍之外
[00:18:54.280 --> 00:18:59.280]  她也要很多時間幫她的丈夫看舖
[00:18:59.280 --> 00:19:01.000]  不單止這樣
[00:19:01.000 --> 00:19:02.840]  她另外還有一個兒子
[00:19:02.840 --> 00:19:04.080]  她有幾個兒女
[00:19:04.080 --> 00:19:09.200]  她另外有一個兒子有嚴重的弱智
[00:19:09.200 --> 00:19:14.720]  還有四肢活動能力都是不行的
[00:19:14.720 --> 00:19:16.480]  我去探訪她的時候
[00:19:16.480 --> 00:19:19.400]  她兒子就放在一間屋的天台
[00:19:19.400 --> 00:19:24.280]  平日就放在天台那裡
[00:19:24.280 --> 00:19:25.680]  讓她看看天
[00:19:25.680 --> 00:19:28.280]  一天她就上去三次
[00:19:28.280 --> 00:19:33.200]  餵她兒子吃飯 幫她兒子清潔
[00:19:33.200 --> 00:19:35.880]  她家裡沒有其他人幫她做這件事
[00:19:35.880 --> 00:19:39.280]  但是這個媽媽自小就不離不棄這個兒子
[00:19:39.280 --> 00:19:43.920]  因為她家裡一早就說要趕走這個兒子
[00:19:43.920 --> 00:19:46.360]  但是她不放棄
[00:19:46.360 --> 00:19:49.640]  繼續照顧這個兒子
[00:19:49.640 --> 00:19:52.000]  她還有一個大女兒
[00:19:52.000 --> 00:19:55.720]  大女兒十幾歲就不見了
[00:19:55.720 --> 00:19:57.440]  這個女兒不是她的親生女兒
[00:19:57.440 --> 00:20:03.000]  她小時候原本是幫人家照顧小女兒的
[00:20:03.000 --> 00:20:08.040]  但是那個人父母離婚 變異 走了
[00:20:08.040 --> 00:20:09.800]  父母都離開了那個地方
[00:20:09.800 --> 00:20:11.880]  沒有人理這個小女兒
[00:20:11.880 --> 00:20:16.000]  而他們就領養了這個小女兒成為自己的女兒
[00:20:16.000 --> 00:20:18.160]  但是這個女兒到十幾歲的時候
[00:20:18.160 --> 00:20:21.360]  離家出走不見了很多個月
[00:20:21.360 --> 00:20:23.160]  她的心裡面很掛念這個女兒
[00:20:23.160 --> 00:20:25.360]  但是又找不到
[00:20:25.360 --> 00:20:27.520]  我看到這個姐妹
[00:20:27.520 --> 00:20:29.440]  但是她另外一方面在教會裡面
[00:20:29.440 --> 00:20:34.600]  她都很熱心做很多侍奉的工作
[00:20:34.600 --> 00:20:35.840]  我想如果我是她的時候
[00:20:35.840 --> 00:20:37.320]  我真的很難捱
[00:20:37.320 --> 00:20:39.000]  我怎麼能夠
[00:20:39.000 --> 00:20:41.240]  丈夫有時候也會埋怨自己
[00:20:41.240 --> 00:20:42.600]  那麼多時間給教會做什麼
[00:20:42.600 --> 00:20:45.360]  多點時間幫我看店
[00:20:45.360 --> 00:20:46.960]  而另一方面她的心裡面
[00:20:46.960 --> 00:20:50.160]  也自責自己不夠照顧好自己的兒子
[00:20:50.160 --> 00:20:54.080]  也掛念自己失散了的女兒
[00:20:54.080 --> 00:20:56.680]  也有教會有很多事務
[00:20:56.680 --> 00:20:58.360]  但是我告訴你聽聽 姐妹
[00:20:58.360 --> 00:21:00.000]  我去的時候
[00:21:00.000 --> 00:21:04.240]  雖然她生命遇到那麼多的痛苦
[00:21:04.240 --> 00:21:08.240]  但是她很積極地面對
[00:21:08.240 --> 00:21:10.600]  我覺得神賜福給她
[00:21:10.600 --> 00:21:13.640]  雖然她一天也只有二十四小時
[00:21:13.640 --> 00:21:16.360]  但是她都處理得很好
[00:21:16.360 --> 00:21:20.760]  那麼多件事情她都處理得很好
[00:21:20.760 --> 00:21:24.840]  還有她的心裡面經歷了很大的力量
[00:21:24.840 --> 00:21:28.120]  很大的喜樂
[00:21:28.120 --> 00:21:31.080]  這些叫不叫順利?弟兄姊妹
[00:21:31.080 --> 00:21:34.760]  有時候我們經常想順利就不會是這樣
[00:21:34.760 --> 00:21:37.680]  但是我們見到神和她同在
[00:21:37.680 --> 00:21:38.880]  雖然她經歷了很多
[00:21:38.880 --> 00:21:41.680]  不是我們平常人經歷那麼多的悽慘
[00:21:41.680 --> 00:21:44.120]  但是她很有力量 很順利地
[00:21:44.120 --> 00:21:47.600]  這樣按著時間 按著她的生命
[00:21:47.600 --> 00:21:51.440]  去得著力量去面對這些事情
[00:21:51.440 --> 00:21:53.320]  弟兄姊妹
[00:21:53.320 --> 00:21:55.080]  神在我們裡面
[00:21:55.080 --> 00:21:58.680]  帶給我們這種的福份 你經歷到嗎?
[00:21:58.680 --> 00:22:01.040]  很想你們停一停
[00:22:01.040 --> 00:22:03.240]  給自己一個評分 想一想
[00:22:03.240 --> 00:22:04.840]  兩樣的事情
[00:22:04.840 --> 00:22:06.960]  由零至十分
[00:22:06.960 --> 00:22:09.600]  你遠避罪惡
[00:22:09.600 --> 00:22:16.160]  你給自己多少分呢?
[00:22:16.160 --> 00:22:18.520]  愛慕神的話
[00:22:18.520 --> 00:22:20.880]  零至十分
[00:22:20.880 --> 00:22:31.280]  你又會給自己多少分呢?
[00:22:31.280 --> 00:22:33.360]  相信你越是願意的時候
[00:22:33.360 --> 00:22:34.880]  就代表你越高分
[00:22:34.880 --> 00:22:36.800]  你越高分的時候
[00:22:36.800 --> 00:22:38.680]  你越會經歷到
[00:22:38.680 --> 00:22:42.360]  神給你生命上面的保守和祝福
[00:22:42.360 --> 00:22:43.640]  第二點
[00:22:43.640 --> 00:22:44.960]  我們看完二人的時候
[00:22:44.960 --> 00:22:46.400]  看看相反這段經文
[00:22:46.400 --> 00:22:47.880]  第四第五節我們怎麼說
[00:22:47.880 --> 00:23:05.440]  再讀一次 預備 1 2 3
[00:23:05.440 --> 00:23:06.400]  第一件事我們看
[00:23:06.400 --> 00:23:08.040]  惡人一無所有
[00:23:08.040 --> 00:23:09.200]  他說並不是
[00:23:09.200 --> 00:23:10.360]  聖經裡面第四節說
[00:23:10.360 --> 00:23:12.160]  惡人並不是這樣
[00:23:12.160 --> 00:23:14.640]  其實說惡人說得很簡單
[00:23:14.640 --> 00:23:17.240]  因為這一章的聖經
[00:23:17.240 --> 00:23:19.280]  重點是說二人
[00:23:19.280 --> 00:23:21.640]  二人的生命和惡人的比較
[00:23:21.640 --> 00:23:24.040]  結局是會不同的
[00:23:24.040 --> 00:23:26.680]  這群不敬虔不信神的人
[00:23:26.680 --> 00:23:30.200]  他們最後是會一無所有
[00:23:30.200 --> 00:23:32.000]  他同樣也有用一個圖像
[00:23:32.000 --> 00:23:35.240]  用吹散康丕的圖像來做比較
[00:23:35.240 --> 00:23:39.600]  這群惡人就像康丕一樣被風吹散
[00:23:39.600 --> 00:23:42.240]  康丕就是那些碎草
[00:23:42.240 --> 00:23:44.360]  他們打菊的時候
[00:23:44.360 --> 00:23:48.320]  有些碎草彈到到處都是
[00:23:48.320 --> 00:23:50.760]  好像我們剪草剪完之後
[00:23:50.760 --> 00:23:53.440]  彈來彈去還有些碎草到處都是
[00:23:53.440 --> 00:23:56.960]  有些碎草風一吹的時候
[00:23:56.960 --> 00:23:58.320]  他完全沒有抵抗能力
[00:23:58.320 --> 00:24:04.600]  隨著風周圍飄走
[00:24:04.600 --> 00:24:06.080]  昨天和今天都很大風
[00:24:06.080 --> 00:24:08.400]  我家裡昨天我一直去預備這篇講章的時候
[00:24:08.400 --> 00:24:12.480]  我看我後面花園那幾棵樹
[00:24:12.480 --> 00:24:15.880]  吹得很厲害
[00:24:15.880 --> 00:24:19.720]  其中有兩棵香蕉樹
[00:24:19.720 --> 00:24:22.040]  完全動都沒有動過
[00:24:22.040 --> 00:24:23.440]  很堅固
[00:24:23.440 --> 00:24:26.560]  有一棵樹很幼的
[00:24:26.560 --> 00:24:28.880]  長得很高
[00:24:28.880 --> 00:24:30.760]  吹到歪掉
[00:24:30.760 --> 00:24:33.040]  簡直是吹到歪的
[00:24:33.040 --> 00:24:36.320]  另外有幾個盆栽
[00:24:36.320 --> 00:24:38.560]  用盆來種的
[00:24:38.560 --> 00:24:40.760]  簡直是吹到歪掉
[00:24:40.760 --> 00:24:43.600]  當我看到的時候我想剛好和我說這一點
[00:24:43.600 --> 00:24:47.600]  剛好預備到這一點就剛好了這個例子
[00:24:47.600 --> 00:24:50.680]  原來紮根很重要
[00:24:50.680 --> 00:24:54.080]  盆栽我沒有找東西紮實它
[00:24:54.080 --> 00:24:57.120]  它的盆栽根也沒有下去地下
[00:24:57.120 --> 00:24:58.760]  所以昨天一大風
[00:24:58.760 --> 00:25:03.400]  這麼多盆的盆栽都吹塌了
[00:25:03.400 --> 00:25:05.000]  幼的那棵樹
[00:25:05.000 --> 00:25:07.760]  下面的根也紮得不夠深
[00:25:07.760 --> 00:25:09.640]  雖然它未至於塌了
[00:25:09.640 --> 00:25:11.600]  但已經歪掉了
[00:25:11.600 --> 00:25:13.360]  但兩棵香蕉樹
[00:25:13.360 --> 00:25:15.960]  它的根在下面很穩固
[00:25:15.960 --> 00:25:18.720]  動都不動
[00:25:18.720 --> 00:25:20.600]  同樣弟兄姊妹
[00:25:20.600 --> 00:25:23.880]  這裡也讓我們看到惡人和義人有什麼不同
[00:25:23.880 --> 00:25:26.560]  我們紮的根不同
[00:25:26.560 --> 00:25:27.920]  這群惡人
[00:25:27.920 --> 00:25:30.520]  他們紮的根是在自己的罪惡上面
[00:25:30.520 --> 00:25:32.680]  他浸淫在自己的罪惡上面
[00:25:32.680 --> 00:25:34.160]  所以他們完全沒有抵抗能力
[00:25:34.160 --> 00:25:36.200]  這些罪人有來的時候
[00:25:36.200 --> 00:25:39.320]  他就隨風隨著這樣去
[00:25:39.320 --> 00:25:41.320]  他的結果也是
[00:25:41.320 --> 00:25:44.920]  他的生命是一無所有
[00:25:44.920 --> 00:25:48.600]  到最後惡人是難逃審判
[00:25:48.600 --> 00:25:49.880]  在審判的時候
[00:25:49.880 --> 00:25:51.680]  在上帝的子民面前
[00:25:51.680 --> 00:25:53.240]  公討他的時候
[00:25:53.240 --> 00:25:54.720]  他必然站立不住
[00:25:54.720 --> 00:25:56.040]  他的人生的宿命
[00:25:56.040 --> 00:25:57.080]  他沒有生命
[00:25:57.080 --> 00:25:58.520]  他的靈裡面是死的
[00:25:58.520 --> 00:26:00.480]  永遠和神隔絕了
[00:26:00.480 --> 00:26:02.600]  和我們行神道的人
[00:26:02.600 --> 00:26:04.480]  是完全不同的結局
[00:26:04.480 --> 00:26:06.840]  所以到最後第三點
[00:26:06.840 --> 00:26:09.520]  第六節
[00:26:09.520 --> 00:26:10.320]  我們一起再讀
[00:26:10.320 --> 00:26:11.920]  預備一二三
[00:26:11.920 --> 00:26:15.600]  因為耶和華知道義人的道路
[00:26:15.600 --> 00:26:19.080]  惡人的道路卻必滅亡
[00:26:19.080 --> 00:26:21.480]  這裡告訴我們最後一點就是
[00:26:21.480 --> 00:26:25.320]  上帝判定善惡
[00:26:25.320 --> 00:26:27.600]  這一節的經文我很喜歡
[00:26:27.600 --> 00:26:30.640]  特別有五個字
[00:26:30.640 --> 00:26:34.080]  耶和華知道
[00:26:34.080 --> 00:26:36.840]  耶和華是知道的
[00:26:36.840 --> 00:26:41.240]  人在做 神在看
[00:26:41.240 --> 00:26:43.560]  我們有時候在地上不明白
[00:26:43.560 --> 00:26:46.200]  我經常聽神的話
[00:26:46.200 --> 00:26:47.520]  為什麼我的生活是這樣的
[00:26:47.520 --> 00:26:51.520]  反而他們不聽神的話
[00:26:51.520 --> 00:26:53.040]  不行神的道
[00:26:53.040 --> 00:26:55.640]  他們好像很風光 很逍遙
[00:26:55.640 --> 00:26:57.360]  我做了很多的事
[00:26:57.360 --> 00:27:00.560]  我自己默默付出了很多的事
[00:27:00.560 --> 00:27:02.640]  好像別人都不知道
[00:27:02.640 --> 00:27:06.680]  自己好像很吃虧
[00:27:06.680 --> 00:27:08.800]  對不對?
[00:27:08.800 --> 00:27:11.040]  但這裡告訴你
[00:27:11.040 --> 00:27:14.920]  神是知道
[00:27:14.920 --> 00:27:16.120]  創造主
[00:27:16.120 --> 00:27:17.520]  我們的神 我們的王
[00:27:17.520 --> 00:27:19.000]  祂是知道
[00:27:19.000 --> 00:27:21.360]  有時候我們太著眼和別人比較的時候
[00:27:21.360 --> 00:27:25.200]  但是神祂是知道一切
[00:27:25.200 --> 00:27:26.600]  在神裡面
[00:27:26.600 --> 00:27:30.520]  惡人的道是注定滅亡
[00:27:30.520 --> 00:27:33.680]  無論今生或者在永恆裡面
[00:27:33.680 --> 00:27:35.160]  祂都是滅亡
[00:27:35.160 --> 00:27:36.480]  祂要面對著
[00:27:36.480 --> 00:27:40.000]  祂最終都是要受審判
[00:27:40.000 --> 00:27:41.680]  所以弟兄姊妹
[00:27:41.680 --> 00:27:43.560]  這五個字很重要
[00:27:43.560 --> 00:27:46.480]  都經常提醒我自己
[00:27:46.480 --> 00:27:48.280]  自己做了別人不知道怎麼辦
[00:27:48.280 --> 00:27:49.320]  神知道
[00:27:49.320 --> 00:27:51.200]  耶和華知道
[00:27:51.200 --> 00:27:52.480]  在神裡面
[00:27:52.480 --> 00:27:55.400]  祂一定會判定善惡
[00:27:55.400 --> 00:27:59.920]  神會為你伸張正義
[00:27:59.920 --> 00:28:01.200]  所以到最後
[00:28:01.200 --> 00:28:02.280]  弟兄姊妹
[00:28:02.280 --> 00:28:06.360]  你的抉擇是怎麼樣呢?
[00:28:06.360 --> 00:28:08.280]  你的抉擇
[00:28:08.280 --> 00:28:11.520]  你可以選擇繼續成為一個康丕
[00:28:11.520 --> 00:28:13.360]  但也可以選擇
[00:28:13.360 --> 00:28:18.280]  被神栽在溪水旁的一棵樹
[00:28:18.280 --> 00:28:19.960]  分別就在於
[00:28:19.960 --> 00:28:21.480]  你選擇
[00:28:21.480 --> 00:28:25.640]  你繼續浸淫在什麼樣的生活當中
[00:28:25.640 --> 00:28:27.640]  你浸淫在神的話
[00:28:27.640 --> 00:28:33.440]  還是浸淫在一些罪惡裡面?
[00:28:33.440 --> 00:28:34.600]  當你決策完之後
[00:28:34.600 --> 00:28:36.160]  我繼續鼓勵弟兄姊妹
[00:28:36.160 --> 00:28:37.400]  我很多謝弟兄姊妹
[00:28:37.400 --> 00:28:38.440]  有些弟兄姊妹回應
[00:28:38.440 --> 00:28:40.080]  她在生活上面上次說完
[00:28:40.080 --> 00:28:41.280]  每天一背
[00:28:41.280 --> 00:28:42.720]  他們真的有背到東西
[00:28:42.720 --> 00:28:44.800]  有建立到其他人
[00:28:44.800 --> 00:28:46.240]  同樣我鼓勵弟兄姊妹
[00:28:46.240 --> 00:28:47.560]  我們實踐
[00:28:47.560 --> 00:28:49.200]  親近神
[00:28:49.200 --> 00:28:51.720]  在我們生活當中
[00:28:51.720 --> 00:28:53.640]  繼續愛慕神的說話
[00:28:53.640 --> 00:28:54.840]  實踐神的說話
[00:28:54.840 --> 00:28:56.240]  這個才是真正的蒙福
[00:28:56.240 --> 00:29:01.480]  我們一起祈禱
[00:29:01.480 --> 00:29:04.560]  親愛主求祢牽我們的手
[00:29:04.560 --> 00:29:07.040]  建立我們
[00:29:07.040 --> 00:29:08.640]  雖然在這個地上生活
[00:29:08.640 --> 00:29:12.320]  我們仍然覺得有時有很多的挑戰
[00:29:12.320 --> 00:29:14.080]  有時我們都缺乏力量
[00:29:14.080 --> 00:29:16.040]  有時都覺得軟弱
[00:29:16.040 --> 00:29:17.360]  但我們知道神
[00:29:17.360 --> 00:29:18.640]  祢就是我們的力量
[00:29:18.640 --> 00:29:19.640]  祢是我們的師哥
[00:29:19.640 --> 00:29:20.840]  是我們的盾牌
[00:29:20.840 --> 00:29:23.440]  是我們喜樂的泉源
[00:29:23.440 --> 00:29:25.200]  我們的心能夠有喜樂
[00:29:25.200 --> 00:29:27.720]  因為有神在我們當中
[00:29:27.720 --> 00:29:29.600]  我們求神繼續激勵我們
[00:29:29.600 --> 00:29:31.560]  在座每一位弟兄姊妹
[00:29:31.560 --> 00:29:33.120]  我們不單止知道
[00:29:33.120 --> 00:29:35.280]  神祢的說話很好
[00:29:35.280 --> 00:29:37.280]  而我們真的願意
[00:29:37.280 --> 00:29:40.240]  將神祢的說話藏在心裏面
[00:29:40.240 --> 00:29:41.520]  實踐出來
[00:29:41.520 --> 00:29:43.440]  免得我們得罪祢
[00:29:43.440 --> 00:29:46.760]  求聖靈在我們每一個人的心裏工作
[00:29:46.760 --> 00:29:48.120]  讓我們知道
[00:29:48.120 --> 00:29:50.360]  神呀祢就是那位掌權的神
[00:29:50.360 --> 00:29:53.280]  我們願意將我們一生的家托給祢
[00:29:53.280 --> 00:29:54.560]  求主祢幫助我們
[00:29:54.560 --> 00:29:56.960]  無論我們在每一天的靈修
[00:29:56.960 --> 00:29:58.760]  在我們主人學的學習
[00:29:58.760 --> 00:30:01.080]  甚至我們同人全福音裏面
[00:30:01.080 --> 00:30:02.240]  我們都經歷到
[00:30:02.240 --> 00:30:04.440]  神祢賜給我們生命的福分
[00:30:04.440 --> 00:30:05.320]  聽我們祈禱
[00:30:05.320 --> 00:30:07.040]  奉耶穌基督聖名求
[00:30:07.040 --> 00:30:08.040]  阿門
