
[00:00:00.000 --> 00:00:04.360]  好 頂姐妹 由上年開始
[00:23:50.360 --> 00:23:56.360]  就等於手上拿著一把鈍的劍
[00:23:56.360 --> 00:24:01.360]  甚至沒有拿著東西的手
[00:24:01.360 --> 00:24:04.360]  或者可以防守一時
[00:24:04.360 --> 00:24:07.360]  但是面對試探的時候
[00:24:07.360 --> 00:24:11.360]  是沒有辦法主動的還擊
[00:24:11.360 --> 00:24:18.360]  所以我也想我們一起去思考一個問題
[00:24:18.360 --> 00:24:22.360]  我們現在手上那把劍
[00:24:22.360 --> 00:24:25.360]  是一把鋒利的劍
[00:24:25.360 --> 00:24:32.360]  還是一把根本拿來切普通東西都切不到的劍
[00:24:32.360 --> 00:24:35.360]  我們對神話語的認識
[00:24:35.360 --> 00:24:42.360]  是否足夠讓我們在最黑暗的時刻站穩
[00:24:42.360 --> 00:24:48.360]  我這樣問不是想大家覺得內疚覺得羞愧
[00:24:48.360 --> 00:24:52.360]  而是很想發出一個邀請
[00:24:52.360 --> 00:24:57.360]  我們真的要磨利這把劍
[00:24:57.360 --> 00:25:01.360]  最近我和牧師溝通的時候
[00:25:01.360 --> 00:25:07.360]  我們都很想去有一些聖經的課程
[00:25:07.360 --> 00:25:11.360]  目的其實就是很想磨利大家的劍
[00:25:11.360 --> 00:25:16.360]  最初我們背負著一種壓力
[00:25:16.360 --> 00:25:20.360]  起點租多了兩個單位
[00:25:20.360 --> 00:25:22.360]  大家會問你們拿來做什麼
[00:25:22.360 --> 00:25:26.360]  我們又交代不到就很麻煩
[00:25:26.360 --> 00:25:31.360]  最初我們就想在那裡搞課程
[00:25:31.360 --> 00:25:36.360]  但日間搞課程來來去去都是那幾個
[00:25:36.360 --> 00:25:41.360]  所以我們才想開一個晚上的課程
[00:25:41.360 --> 00:25:51.360]  讓大家可以參與的機會和空間都大一點
[00:25:51.360 --> 00:25:57.360]  早兩天我和牧師說有很多人報名
[00:25:57.360 --> 00:26:01.360]  很多人報名?多少人?
[00:26:01.360 --> 00:26:03.360]  我說十三個
[00:26:03.360 --> 00:26:05.360]  十三個很少
[00:26:05.360 --> 00:26:08.360]  我們多少人?弟兄姊妹
[00:26:08.360 --> 00:26:11.360]  起碼都八三人
[00:26:11.360 --> 00:26:14.360]  我們一起去努力
[00:26:14.360 --> 00:26:21.360]  讓這把劍可以磨利一點
[00:26:21.360 --> 00:26:28.360]  以致我們在面對不同的艱難和挑戰裡面
[00:26:28.360 --> 00:26:31.360]  我們知道怎樣去回應
[00:26:31.360 --> 00:26:34.360]  知道怎樣去還擊
[00:26:34.360 --> 00:26:39.360]  有關詳情你們可以看看稍後的報告
[00:26:39.360 --> 00:26:47.360]  總結一個剛強的人要被全面的軍裝去裝備好
[00:26:47.360 --> 00:26:51.360]  六件軍裝缺一不可
[00:26:51.360 --> 00:26:56.360]  真理不會讓我們自己跌倒
[00:26:56.360 --> 00:27:02.360]  公義讓我們不會活在控告裡面
[00:27:02.360 --> 00:27:09.360]  福音的平安讓我們不會被環境去動搖
[00:27:09.360 --> 00:27:14.360]  信心讓我們不會被謊言去擊倒
[00:27:14.360 --> 00:27:18.360]  救恩的確據讓我們不要失去身份
[00:27:18.360 --> 00:27:25.360]  神的道讓我們能夠主動回應不同的挑戰
[00:27:25.360 --> 00:27:27.360]  不同的問題
[00:27:27.360 --> 00:27:30.360]  剛強不是感覺強
[00:27:30.360 --> 00:27:34.360]  而是在生命裡面被全面的裝備
[00:27:34.360 --> 00:27:37.360]  求主去幫我們
[00:27:37.360 --> 00:27:41.360]  第三部分是說到一個剛強的生活
[00:27:41.360 --> 00:27:45.360]  很需要的一個元素
[00:27:45.360 --> 00:27:48.360]  我們一起看十八至二十節
[00:27:48.360 --> 00:27:49.360]  我們一起讀
[00:27:49.360 --> 00:27:50.360]  123
[00:27:50.360 --> 00:27:54.360]  要靠著聖靈隨時多方禱告祈求
[00:27:54.360 --> 00:27:57.360]  並要為此警醒不倦
[00:27:57.360 --> 00:27:59.360]  為眾聖徒祈求
[00:27:59.360 --> 00:28:01.360]  也要為我祈求
[00:28:01.360 --> 00:28:04.360]  讓我有口才能放膽開口
[00:28:04.360 --> 00:28:07.360]  講明福音的奧秘
[00:28:07.360 --> 00:28:10.360]  我為這福音的奧秘
[00:28:10.360 --> 00:28:13.360]  作了戴鐵鏈的使者
[00:28:13.360 --> 00:28:19.360]  讓我照著當盡的本份放膽宣講
[00:28:19.360 --> 00:28:20.360]  十八節說
[00:28:20.360 --> 00:28:25.360]  要靠著聖靈隨時多方禱告祈求
[00:28:25.360 --> 00:28:31.360]  祈禱是貫穿整個真正的生命節奏
[00:28:31.360 --> 00:28:34.360]  十八節的祈禱這個字
[00:28:34.360 --> 00:28:38.360]  是在接駁前面軍裝的段落
[00:28:38.360 --> 00:28:40.360]  在文法上
[00:28:40.360 --> 00:28:46.360]  禱告這個字是指穿軍裝的方式
[00:28:46.360 --> 00:28:48.360]  或持續的狀態
[00:28:48.360 --> 00:28:51.360]  不是一個獨立的第七個步驟
[00:28:51.360 --> 00:28:52.360]  換句話說
[00:28:52.360 --> 00:28:54.360]  保羅的意思是
[00:28:54.360 --> 00:28:58.360]  我們穿這副軍裝的整個過程裏
[00:28:58.360 --> 00:29:02.360]  都是在祈禱當中進行
[00:29:02.360 --> 00:29:03.360]  沒有禱告
[00:29:03.360 --> 00:29:05.360]  軍裝是死的
[00:29:05.360 --> 00:29:06.360]  有禱告
[00:29:06.360 --> 00:29:09.360]  這副軍裝才是活的
[00:29:09.360 --> 00:29:12.360]  就好像我們的手機一樣
[00:29:12.360 --> 00:29:15.360]  我們會用一些好的手機
[00:29:15.360 --> 00:29:18.360]  有沒有人是用iPhone17的
[00:29:18.360 --> 00:29:21.360]  我們的手機再好的功能
[00:29:21.360 --> 00:29:24.360]  更好如果沒有訊息
[00:29:24.360 --> 00:29:25.360]  收不到
[00:29:25.360 --> 00:29:27.360]  Disconnect
[00:29:27.360 --> 00:29:31.360]  它只是一塊很貴的磚頭
[00:29:31.360 --> 00:29:34.360]  同樣我們認識很多的真理
[00:29:34.360 --> 00:29:35.360]  我們有信心
[00:29:35.360 --> 00:29:37.360]  我們有救恩的確據
[00:29:37.360 --> 00:29:39.360]  但如果我們沒有祈禱
[00:29:39.360 --> 00:29:44.360]  我們和能力的源頭斷了線
[00:29:44.360 --> 00:29:46.360]  面對的真戰
[00:29:46.360 --> 00:29:51.360]  就會覺得有力沒有用
[00:29:51.360 --> 00:29:55.360]  保羅用四個詞語去形容這種連線
[00:29:55.360 --> 00:29:56.360]  靠著聖靈
[00:29:56.360 --> 00:29:58.360]  不是靠自己去想
[00:29:58.360 --> 00:30:04.360]  而是博通和聖靈的頻道
[00:30:04.360 --> 00:30:08.360]  隨時不是開會才祈禱
[00:30:08.360 --> 00:30:09.360]  不是吃飯才祈禱
[00:30:09.360 --> 00:30:11.360]  不是翻崇拜才祈禱
[00:30:11.360 --> 00:30:14.360]  而是上上去禱告
[00:30:14.360 --> 00:30:16.360]  多方
[00:30:16.360 --> 00:30:18.360]  不只是用一種形式
[00:30:18.360 --> 00:30:21.360]  而是可以用任何的形式
[00:30:21.360 --> 00:30:24.360]  什麼事都可以和神去傾
[00:30:24.360 --> 00:30:27.360]  祈求將真實
[00:30:27.360 --> 00:30:29.360]  我們自己的軟弱
[00:30:29.360 --> 00:30:31.360]  講給上帝知
[00:30:31.360 --> 00:30:35.360]  今日我們的祈禱生活又是怎樣呢
[00:30:35.360 --> 00:30:37.360]  求主去幫我們
[00:30:37.360 --> 00:30:39.360]  我們的祈禱
[00:30:39.360 --> 00:30:41.360]  保羅更加提醒我們
[00:30:41.360 --> 00:30:46.360]  這個祈禱是站立得穩的關鍵
[00:30:46.360 --> 00:30:50.360]  是一個警醒不倦的禱告
[00:30:50.360 --> 00:30:52.360]  屬靈真戰最大的危險
[00:30:52.360 --> 00:30:54.360]  不是我們太弱
[00:30:54.360 --> 00:30:58.360]  而是我們不覺得自己在打仗
[00:30:58.360 --> 00:31:00.360]  當人失去了警醒
[00:31:00.360 --> 00:31:03.360]  就會鬆懈妥協
[00:31:03.360 --> 00:31:05.360]  慢慢就會跌下去
[00:31:05.360 --> 00:31:07.360]  禱告最大的挑戰
[00:31:07.360 --> 00:31:09.360]  不是我們不懂得祈禱
[00:31:09.360 --> 00:31:12.360]  而是站一會就會停
[00:31:12.360 --> 00:31:14.360]  保羅說要不倦
[00:31:14.360 --> 00:31:16.360]  不要放棄
[00:31:16.360 --> 00:31:20.360]  因為屬靈真戰不是一日完成
[00:31:20.360 --> 00:31:24.360]  禱告不可以只是一時的熱心
[00:31:24.360 --> 00:31:27.360]  在十九世紀英國
[00:31:27.360 --> 00:31:30.360]  有一個人叫做喬治·慕勒
[00:31:30.360 --> 00:31:32.360]  慕勒年輕的時候
[00:31:32.360 --> 00:31:36.360]  他是一個浪子
[00:31:36.360 --> 00:31:40.360]  他會偷竊、說謊
[00:31:40.360 --> 00:31:43.360]  是一個放蕩不羈的人
[00:31:43.360 --> 00:31:46.360]  但當他遇見耶穌之後
[00:31:46.360 --> 00:31:50.360]  他決定要用一生去證明一件事
[00:31:50.360 --> 00:31:51.360]  神是信實的
[00:31:51.360 --> 00:31:53.360]  祈禱是真實的
[00:31:53.360 --> 00:31:57.360]  他在英國Bristol開了一間孤兒院
[00:31:57.360 --> 00:32:01.360]  收容了成千上萬無家可歸的孤兒
[00:32:01.360 --> 00:32:04.360]  但他立了一個原則
[00:32:04.360 --> 00:32:08.360]  從不公開籌款
[00:32:08.360 --> 00:32:12.360]  從來不告訴別人自己有需要
[00:32:12.360 --> 00:32:15.360]  只是將一切的需要帶到神的面前
[00:32:15.360 --> 00:32:18.360]  他相信如果神呼召他做這件事
[00:32:18.360 --> 00:32:20.360]  一定會公認
[00:32:20.360 --> 00:32:25.360]  幾十年來沒有一個小朋友是餓著睡覺
[00:32:25.360 --> 00:32:27.360]  有一次早餐時間
[00:32:27.360 --> 00:32:31.360]  廚房沒有食物了
[00:32:31.360 --> 00:32:35.360]  慕勒叫小朋友坐下
[00:32:35.360 --> 00:32:39.360]  他帶小朋友做了一個感恩的禱告
[00:32:39.360 --> 00:32:42.360]  感謝神賜下食物
[00:32:42.360 --> 00:32:44.360]  但廚房沒有食物
[00:32:44.360 --> 00:32:46.360]  為什麼還要感恩?
[00:32:46.360 --> 00:32:49.360]  他相信主的公認
[00:32:49.360 --> 00:32:51.360]  在祈禱完結後
[00:32:51.360 --> 00:32:52.360]  有人敲門
[00:32:52.360 --> 00:32:58.360]  送了足夠所有小朋友吃飽的麵包和牛奶
[00:32:58.360 --> 00:33:02.360]  他將每一個禱告都記錄起來
[00:33:02.360 --> 00:33:06.360]  超過了五萬個禱告的經驗
[00:33:06.360 --> 00:33:10.360]  他的生命令我最感動的
[00:33:10.360 --> 00:33:13.360]  不是這些即時的答案
[00:33:13.360 --> 00:33:16.360]  在禱告裡面得到這些即時答案
[00:33:16.360 --> 00:33:18.360]  而是他有五個朋友
[00:33:18.360 --> 00:33:20.360]  他為他們的得救去禱告
[00:33:20.360 --> 00:33:26.360]  第一位朋友在他祈禱之後幾個月就信了主
[00:33:26.360 --> 00:33:31.360]  第二第三位在他祈禱之後幾年就信了主
[00:33:31.360 --> 00:33:36.360]  第四位在他祈禱之後幾十年就信了主
[00:33:36.360 --> 00:33:41.360]  第五位朋友為他祈禱了六十年
[00:33:41.360 --> 00:33:44.360]  直到慕勒臨終
[00:33:44.360 --> 00:33:48.360]  這個人都沒有信耶穌
[00:33:48.360 --> 00:33:52.360]  但他不斷地為他禱告
[00:33:52.360 --> 00:33:56.360]  這位朋友在他喪禮之後
[00:33:56.360 --> 00:33:58.360]  決了自信主
[00:33:58.360 --> 00:34:01.360]  頂姐妹這個經歷提醒我們
[00:34:01.360 --> 00:34:04.360]  禱告不倦不是因為我們看見答案
[00:34:04.360 --> 00:34:08.360]  而是因為我們認識那位垂聽禱告的神
[00:34:08.360 --> 00:34:15.360]  他不是禱告到見到結果就停
[00:34:15.360 --> 00:34:18.360]  他是禱告到生命的終結
[00:34:18.360 --> 00:34:22.360]  這個朋友神在他生命完結之後
[00:34:22.360 --> 00:34:25.360]  成就了上帝的應許
[00:34:25.360 --> 00:34:28.360]  保羅提醒我們要警醒不倦
[00:34:28.360 --> 00:34:31.360]  為眾聖徒祈求
[00:34:31.360 --> 00:34:33.360]  慕勒就是這樣用他的一生
[00:34:33.360 --> 00:34:36.360]  示範了這句說話的意思
[00:34:36.360 --> 00:34:39.360]  真正剛強的人不是祈禱很多
[00:34:39.360 --> 00:34:42.360]  而是祈禱到底
[00:34:42.360 --> 00:34:47.360]  保羅更加是十八節加上為眾聖徒祈求
[00:34:47.360 --> 00:34:50.360]  這句說話不是一個附帶的補充
[00:34:50.360 --> 00:34:54.360]  而是屬靈真戰裏面一個很重要的提醒
[00:34:54.360 --> 00:34:57.360]  前面說到信德的盾牌
[00:34:57.360 --> 00:35:03.360]  我提到每一個士兵拿著盾牌排成一直線
[00:35:03.360 --> 00:35:08.360]  就可以保護著大家
[00:35:08.360 --> 00:35:14.360]  作戰的時候士兵彼此成為一個堅固的防線
[00:35:14.360 --> 00:35:19.360]  這種陣型厲害的地方
[00:35:19.360 --> 00:35:22.360]  不是因為某一個士兵特別強
[00:35:22.360 --> 00:35:28.360]  而是每一個人都沒有單獨暴露在敵人面前
[00:35:28.360 --> 00:35:31.360]  只要有一個缺口出現
[00:35:31.360 --> 00:35:34.360]  整個防線就受到威脅
[00:35:34.360 --> 00:35:38.360]  而敵人往往就是專門找這些破口
[00:35:38.360 --> 00:35:41.360]  教會的屬靈真戰都一樣
[00:35:41.360 --> 00:35:45.360]  神從來沒有叫我們信徒孤軍作戰
[00:35:45.360 --> 00:35:48.360]  而是很想我們彼此扶持
[00:35:48.360 --> 00:35:49.360]  彼此守望
[00:35:49.360 --> 00:35:51.360]  彼此代求
[00:35:51.360 --> 00:35:54.360]  當我們缺少了為弟兄姊妹祈禱
[00:35:54.360 --> 00:35:58.360]  就好像這個防線出現了一個缺口
[00:35:58.360 --> 00:36:02.360]  讓身邊的人獨自面對攻擊
[00:36:02.360 --> 00:36:05.360]  但當我們彼此代求的時候
[00:36:05.360 --> 00:36:09.360]  就好像將這些盾牌彼此連結起來
[00:36:09.360 --> 00:36:14.360]  讓整個群體都得到保護和堅固
[00:36:14.360 --> 00:36:20.360]  但很多時候我們的祈禱都停留在自己的需要裡面
[00:36:20.360 --> 00:36:26.360]  我們都可以嘗試花時間了解我們身邊的弟兄姊妹
[00:36:26.360 --> 00:36:28.360]  有什麼需要祈禱
[00:36:28.360 --> 00:36:34.360]  去為身邊的弟兄姊妹的生命作出守望
[00:36:34.360 --> 00:36:39.360]  去一起建立堅固的保障
[00:36:39.360 --> 00:36:44.360]  保羅亦都做了一個很實際的榜樣
[00:36:44.360 --> 00:36:47.360]  十九至二十節他提出
[00:36:47.360 --> 00:36:49.360]  也要為我祈求
[00:36:49.360 --> 00:36:50.360]  讓我有口才
[00:36:50.360 --> 00:36:54.360]  能夠放膽講明福音的奧秘
[00:36:54.360 --> 00:36:56.360]  保羅是使徒
[00:36:56.360 --> 00:36:57.360]  是宣教士
[00:36:57.360 --> 00:36:58.360]  是寫聖經的人
[00:36:58.360 --> 00:37:02.360]  但他都會說請你為我祈禱
[00:37:02.360 --> 00:37:03.360]  弟兄姊妹
[00:37:03.360 --> 00:37:06.360]  我們要為我們身邊的弟兄姊妹祈禱
[00:37:06.360 --> 00:37:09.360]  要為教會的領袖祈禱
[00:37:09.360 --> 00:37:12.360]  要為同宮去禱告
[00:37:12.360 --> 00:37:14.360]  沒有了大家的祈禱
[00:37:14.360 --> 00:37:17.360]  其實我們很容易有缺口
[00:37:17.360 --> 00:37:19.360]  求主去幫我們
[00:37:19.360 --> 00:37:23.360]  最後我們去到二十一節至二十四節
[00:37:23.360 --> 00:37:25.360]  剛強的根源
[00:37:25.360 --> 00:37:31.360]  我們是活在恩典的群體裡面
[00:37:31.360 --> 00:37:33.360]  保羅講完屬靈真戰
[00:37:33.360 --> 00:37:35.360]  講完全副軍裝
[00:37:35.360 --> 00:37:36.360]  講完禱告之後
[00:37:36.360 --> 00:37:39.360]  他沒有停在戰場的畫面
[00:37:39.360 --> 00:37:42.360]  而是將信徒帶到群體
[00:37:42.360 --> 00:37:45.360]  關係、愛和恩典
[00:37:45.360 --> 00:37:47.360]  他在二十一節提到
[00:37:47.360 --> 00:37:49.360]  有個人叫推基古
[00:37:49.360 --> 00:37:50.360]  一個很真實的人
[00:37:50.360 --> 00:37:52.360]  他特別去探訪信徒
[00:37:52.360 --> 00:37:54.360]  安慰信徒的心
[00:37:54.360 --> 00:37:58.360]  他不只是給我們有軍裝
[00:37:58.360 --> 00:38:01.360]  神也給我們有彼此
[00:38:01.360 --> 00:38:04.360]  屬靈真戰不是一個人去打
[00:38:04.360 --> 00:38:06.360]  軍裝不是一個人去穿
[00:38:06.360 --> 00:38:09.360]  禱告也不是一個人去求
[00:38:09.360 --> 00:38:14.360]  神用人去安慰我們身邊的人
[00:38:14.360 --> 00:38:18.360]  用群體去托住群體
[00:38:18.360 --> 00:38:22.360]  你身邊有沒有這樣的推基古呢?
[00:38:22.360 --> 00:38:25.360]  你又有沒有成為別人的推基古呢?
[00:38:25.360 --> 00:38:28.360]  保羅最後祝福信徒
[00:38:28.360 --> 00:38:30.360]  平安、愛心、信心
[00:38:30.360 --> 00:38:33.360]  正正呼應前面的軍裝
[00:38:33.360 --> 00:38:35.360]  平安對應福音的孩
[00:38:35.360 --> 00:38:38.360]  信心對應那個盾牌
[00:38:38.360 --> 00:38:42.360]  而愛心是貫穿整副軍裝的核心
[00:38:42.360 --> 00:38:45.360]  軍裝不是冰冷的盔甲
[00:38:45.360 --> 00:38:50.360]  而是活在愛、信心、平安裡面的生命
[00:38:50.360 --> 00:38:55.360]  而整卷書的收結是一個字
[00:38:55.360 --> 00:38:57.360]  因典
[00:38:57.360 --> 00:39:01.360]  我們能夠站立得穩是因典
[00:39:01.360 --> 00:39:04.360]  我們能夠祈禱是因典
[00:39:04.360 --> 00:39:08.360]  我們能夠穿上這副軍裝也是因典
[00:39:08.360 --> 00:39:12.360]  我們能夠被剛強、能夠愛主也是因典
[00:39:12.360 --> 00:39:17.360]  我們從來都不是靠自己去打贏這場仗
[00:39:17.360 --> 00:39:21.360]  是上帝自己托著我們每一步
[00:39:47.360 --> 00:39:52.360]  惟有耶穌基督在十字架上為我們死
[00:39:52.360 --> 00:39:56.360]  惟有耶穌基督有復活的能力
[00:39:56.360 --> 00:40:01.360]  惟有耶穌基督陪伴我們走過我們每一步
