
[00:00:00.000 --> 00:00:02.000]  Hello 大家早晨
[00:23:58.120 --> 00:24:00.120]  特別是我們很著緊的事情
[00:24:00.120 --> 00:24:06.120]  總是有很多的困擾挑戰在當中
[00:24:06.120 --> 00:24:09.120]  主有求你幫助我們
[00:24:09.120 --> 00:24:12.120]  不單止看到這些問題
[00:24:12.120 --> 00:24:15.120]  就是在每一天的經歷裡面
[00:24:15.120 --> 00:24:19.120]  我們看到你帶領我們走過
[00:24:19.120 --> 00:24:22.120]  而且好像每天的飯吃一樣
[00:24:22.120 --> 00:24:26.120]  你給足夠的我們去經歷
[00:24:26.120 --> 00:24:28.120]  主有求你幫助我們
[00:24:28.120 --> 00:24:33.120]  幫助我們在這一條跟隨你的路上
[00:24:33.120 --> 00:24:38.120]  能夠認清什麼才是最重要
[00:24:38.120 --> 00:24:40.120]  求你幫助我們
[00:24:40.120 --> 00:24:44.120]  願主祝福我們每一個人
[00:24:44.120 --> 00:24:46.120]  特別是阿G
[00:24:46.120 --> 00:24:47.120]  願你與我們同在
[00:24:47.120 --> 00:24:48.120]  奉主名及
[00:24:48.120 --> 00:24:49.120]  阿門
