
[00:00:00.000 --> 00:00:12.000]  在大年初二的日子先祝福大家新年進步 身體健康
[00:19:42.000 --> 00:19:47.000]  這幾十年很流行磁帶血的保存
[00:19:47.000 --> 00:19:52.000]  就是為了能夠保持出生時細胞的活性
[00:19:52.000 --> 00:19:56.000]  以致你日後可以用作癌症治療
[00:19:56.000 --> 00:19:59.000]  或者骨髓移植的一個很重要的材料
[00:19:59.000 --> 00:20:02.000]  幹細胞也是一個很豐富儲存的地方
[00:20:02.000 --> 00:20:04.000]  去儲存骨髓
[00:20:04.000 --> 00:20:07.000]  所以看到今年的作者在二千多年前
[00:20:07.000 --> 00:20:09.000]  已經在上帝的啟示裡面
[00:20:09.000 --> 00:20:13.000]  他已經提到磁帶的重要
[00:20:13.000 --> 00:20:19.000]  是上帝幫助人根生生命源頭的地方
[00:20:19.000 --> 00:20:21.000]  所以當他在《經文》說
[00:20:21.000 --> 00:20:23.000]  當我們敬畏耶和華
[00:20:23.000 --> 00:20:25.000]  他就會依照我們的土祠
[00:20:25.000 --> 00:20:28.000]  說信祂要根生我們生命的源頭
[00:20:28.000 --> 00:20:31.000]  使我們生命有力
[00:20:31.000 --> 00:20:33.000]  接著他就說
[00:20:33.000 --> 00:20:36.000]  會滋潤你的八骨
[00:20:36.000 --> 00:20:38.000]  有一個譯本也說
[00:20:38.000 --> 00:20:40.000]  你的骨頭是怎樣的
[00:20:40.000 --> 00:20:42.000]  必得力量
[00:20:42.000 --> 00:20:44.000]  我們人到某個年紀
[00:20:44.000 --> 00:20:47.000]  開始對骨頭有些感覺
[00:20:47.000 --> 00:20:49.000]  很容易聽到一聲
[00:20:49.000 --> 00:20:50.000]  或者走樓梯
[00:20:50.000 --> 00:20:51.000]  突然間沒有力氣
[00:20:51.000 --> 00:20:53.000]  好像腳不聽話
[00:20:53.000 --> 00:20:56.000]  好像突然間腳軟軟的
[00:20:56.000 --> 00:20:59.000]  有時覺得好像八骨不靈活
[00:20:59.000 --> 00:21:02.000]  但這裏是說敬畏耶和華的人
[00:21:02.000 --> 00:21:04.000]  神要使你的骨頭得滋潤
[00:21:04.000 --> 00:21:06.000]  好像塗了高油一樣
[00:21:06.000 --> 00:21:10.000]  祂會使你的骨頭再一次有力
[00:21:10.000 --> 00:21:12.000]  所以當敬畏耶和華的時候
[00:21:12.000 --> 00:21:14.000]  原來神會依照我們
[00:21:14.000 --> 00:21:16.000]  會使我們的骨頭有力
[00:21:16.000 --> 00:21:20.000]  那究竟敬畏耶和華的人是怎樣的呢
[00:21:20.000 --> 00:21:22.000]  甚麼是敬畏耶和華呢
[00:21:22.000 --> 00:21:25.000]  敬畏這個字英文是fear
[00:21:25.000 --> 00:21:27.000]  我們都知道是好像懼怕
[00:21:27.000 --> 00:21:30.000]  但原來有一位拉比曾經這樣來解釋
[00:21:30.000 --> 00:21:33.000]  他說敬畏耶和華不是怕我們
[00:21:33.000 --> 00:21:35.000]  不是要怕神
[00:21:35.000 --> 00:21:38.000]  他說敬畏耶和華是出自希伯來語
[00:21:38.000 --> 00:21:42.000]  是指一個人承認並且明白耶和華
[00:21:42.000 --> 00:21:45.000]  就是那位掌控我們生活範圍
[00:21:45.000 --> 00:21:48.000]  每個環境的神
[00:21:48.000 --> 00:21:53.000]  使我們願意來順從祂
[00:21:53.000 --> 00:21:56.000]  然後這個拉比舉了一個例子
[00:21:56.000 --> 00:22:00.000]  他說當我們站在火車的路軌上
[00:22:00.000 --> 00:22:04.000]  我們迎面而來有一個火車來的時候
[00:22:04.000 --> 00:22:06.000]  我們最明智的做法是怎樣的呢
[00:22:06.000 --> 00:22:09.000]  就是離開這個路軌
[00:22:09.000 --> 00:22:14.000]  他說因為火車對這個路軌有絕對的佔有權
[00:22:14.000 --> 00:22:16.000]  如果我們不離開
[00:22:16.000 --> 00:22:18.000]  我們就會被這個火車撞倒
[00:22:18.000 --> 00:22:20.000]  他說更加準確來說
[00:22:20.000 --> 00:22:24.000]  火車才是支配這條路軌
[00:22:24.000 --> 00:22:26.000]  我們要做的就是尊重
[00:22:26.000 --> 00:22:33.000]  以及去畏懼火車對這個路軌的支配權
[00:22:33.000 --> 00:22:35.000]  所以當我們離開這個路軌
[00:22:35.000 --> 00:22:39.000]  就是對這個權柄服從的一個反應
[00:22:39.000 --> 00:22:43.000]  同樣應用在今天我們的生活中
[00:22:43.000 --> 00:22:47.000]  當我們認識到上帝統管整個地球
[00:22:47.000 --> 00:22:49.000]  生活每一個層面的時候
[00:22:49.000 --> 00:22:52.000]  我們承認上帝的統治權
[00:22:52.000 --> 00:22:56.000]  我們會認識到上帝在我們生命中
[00:22:56.000 --> 00:22:58.000]  他掌管我們的生活
[00:22:58.000 --> 00:23:00.000]  掌管我們每個環境
[00:23:00.000 --> 00:23:03.000]  所以我們基督徒會知道
[00:23:03.000 --> 00:23:05.000]  每一件事發生在我們生命中
[00:23:05.000 --> 00:23:07.000]  並不是偶然
[00:23:07.000 --> 00:23:11.000]  我們知道上帝是有他的心意
[00:23:11.000 --> 00:23:13.000]  而在每一件事上
[00:23:13.000 --> 00:23:16.000]  我們要做的就是要靠著神
[00:23:16.000 --> 00:23:17.000]  去認定神
[00:23:17.000 --> 00:23:21.000]  我們就能夠作出智慧的決定
[00:23:21.000 --> 00:23:24.000]  但是在聖經裡我們看到
[00:23:24.000 --> 00:23:26.000]  他認定的就是獨一的真神
[00:23:26.000 --> 00:23:27.000]  他沒有懼怕環境
[00:23:27.000 --> 00:23:29.000]  他驚威的就是
[00:23:29.000 --> 00:23:32.000]  最終在獅子坑裡平安無事
[00:23:32.000 --> 00:23:34.000]  沙特拉米薩亞伯利哥
[00:23:34.000 --> 00:23:37.000]  他們都沒有因為經歷不好的遭遇
[00:23:37.000 --> 00:23:42.000]  他們沒有懼怕尼泊加利薩王的威脅
[00:23:42.000 --> 00:23:43.000]  約伯也是我們所熟悉的
[00:23:43.000 --> 00:23:46.000]  他沒有因為經歷不好的遭遇
[00:23:46.000 --> 00:23:48.000]  而容讓自己犯罪
[00:23:48.000 --> 00:23:50.000]  他遠離我時
[00:23:50.000 --> 00:23:52.000]  保守自己的心
[00:23:52.000 --> 00:23:54.000]  今天同樣盼望
[00:23:54.000 --> 00:23:56.000]  我們一起立志
[00:23:56.000 --> 00:23:58.000]  我們要在每一個環境都承認
[00:23:58.000 --> 00:24:00.000]  神就是我們的主
[00:24:00.000 --> 00:24:02.000]  在新的一年裡
[00:24:02.000 --> 00:24:04.000]  我們都依靠他遠離我時
[00:24:04.000 --> 00:24:06.000]  神就必點
[00:24:06.000 --> 00:24:08.000]  使我們的生命有力
[00:24:08.000 --> 00:24:11.000]  並且使我們的骨頭有力
[00:24:11.000 --> 00:24:13.000]  最後一個祝福
[00:24:13.000 --> 00:24:15.000]  就是祝福滿滿
[00:24:15.000 --> 00:24:18.000]  在我們剛才讀的《易本》裡
[00:24:18.000 --> 00:24:22.000]  他說你要以財物和一切初熟的土產
[00:24:22.000 --> 00:24:25.000]  尊崇耶和華
[00:24:25.000 --> 00:24:29.000]  《新普及易本》是易造最好的出產
[00:24:29.000 --> 00:24:31.000]  訊息版的《易本》
[00:24:31.000 --> 00:24:33.000]  即是Message 《易本》是易造
[00:24:33.000 --> 00:24:35.000]  The first and the best
[00:24:35.000 --> 00:24:37.000]  在幾個《易本》裡都給我們看到
[00:24:37.000 --> 00:24:39.000]  一個意思就是
[00:24:39.000 --> 00:24:42.000]  我們要用努力所獲得
[00:24:42.000 --> 00:24:45.000]  第一批的成就就要怎樣
[00:24:45.000 --> 00:24:47.000]  獻給耶和華
[00:24:47.000 --> 00:24:49.000]  其實這個也是按照
[00:24:49.000 --> 00:24:51.000]  舊約的律法耶和華的吩咐
[00:24:51.000 --> 00:24:53.000]  看到在《利美記》裡有說
[00:24:53.000 --> 00:24:56.000]  他說在莊稼收割的時候
[00:24:56.000 --> 00:24:58.000]  我們要將初熟的莊稼獻上
[00:24:58.000 --> 00:25:00.000]  《文素記》也講返
[00:25:00.000 --> 00:25:02.000]  最好的新郵
[00:25:02.000 --> 00:25:04.000]  最好的新酒和五穀
[00:25:04.000 --> 00:25:06.000]  我們都要帶來獻給耶和華
[00:25:06.000 --> 00:25:08.000]  這些初熟之物
[00:25:08.000 --> 00:25:10.000]  《馬拉基書》三章十節
[00:25:10.000 --> 00:25:12.000]  也是我們熟悉的
[00:25:12.000 --> 00:25:15.000]  將當立的十分之一串燕獻上
[00:25:15.000 --> 00:25:17.000]  送入倉庫
[00:25:17.000 --> 00:25:20.000]  我們看到在這幾個《吳經文》裡
[00:25:20.000 --> 00:25:22.000]  同樣是告訴我們
[00:25:22.000 --> 00:25:24.000]  我們都要有一個奉獻的心
[00:25:24.000 --> 00:25:28.000]  奉獻的心是帶著一個尊崇的心
[00:25:28.000 --> 00:25:31.000]  來擺上我們的奉獻
[00:25:31.000 --> 00:25:34.000]  今天我們怎樣花費我們的金錢
[00:25:34.000 --> 00:25:38.000]  我們怎樣去分配我們的財富
[00:25:38.000 --> 00:25:40.000]  我們怎樣使用上帝
[00:25:40.000 --> 00:25:42.000]  所賜給我們的財產
[00:25:42.000 --> 00:25:46.000]  是一個生命優先的次序
[00:25:46.000 --> 00:25:48.000]  《馬拉基書》三章十節
[00:25:48.000 --> 00:25:50.000]  其實正在考驗我們
[00:25:50.000 --> 00:25:53.000]  對上帝祝福的回應
[00:25:53.000 --> 00:25:56.000]  同樣也是讓我們
[00:25:56.000 --> 00:26:00.000]  去經驗上帝祝福的途徑
[00:26:00.000 --> 00:26:02.000]  我們怎樣奉獻
[00:26:02.000 --> 00:26:04.000]  正在表達上帝
[00:26:04.000 --> 00:26:09.000]  在我們生命裡面有什麼位置
[00:26:09.000 --> 00:26:11.000]  不知道大家有沒有試過有這個經驗
[00:26:11.000 --> 00:26:13.000]  我們可能預備了一些食物
[00:26:13.000 --> 00:26:14.000]  或者買了一些蛋糕
[00:26:14.000 --> 00:26:16.000]  我們很想跟同事
[00:26:16.000 --> 00:26:19.000]  或者跟我們的朋友分享
[00:26:19.000 --> 00:26:21.000]  我們心目中一定有些
[00:26:21.000 --> 00:26:22.000]  很想分享的人
[00:26:22.000 --> 00:26:24.000]  我們就會先給那些人
[00:26:24.000 --> 00:26:25.000]  先選擇
[00:26:25.000 --> 00:26:27.000]  誰誰誰你先拿
[00:26:27.000 --> 00:26:29.000]  可能很想第一個
[00:26:29.000 --> 00:26:31.000]  某些人我想第一時間祝福他
[00:26:31.000 --> 00:26:33.000]  請他先吃
[00:26:33.000 --> 00:26:35.000]  到最後還有剩下的
[00:26:35.000 --> 00:26:36.000]  分開了你會怎樣
[00:26:36.000 --> 00:26:38.000]  路過的人你都會怎樣
[00:26:38.000 --> 00:26:41.000]  有蛋糕你吃不吃
[00:26:41.000 --> 00:26:45.000]  但是在我們送蛋糕之後
[00:26:45.000 --> 00:26:48.000]  其實我們知道可能最後那個人
[00:26:48.000 --> 00:26:49.000]  路過的人拿那塊蛋糕
[00:26:49.000 --> 00:26:50.000]  跟第一個人拿的蛋糕
[00:26:50.000 --> 00:26:53.000]  其實可能是同一塊蛋糕
[00:26:53.000 --> 00:26:54.000]  但是在我們的內心裡面
[00:26:54.000 --> 00:26:55.000]  在我們心裡面
[00:26:55.000 --> 00:26:58.000]  我們心裡看重的人的位置
[00:26:58.000 --> 00:27:01.000]  肯定是有不同
[00:27:01.000 --> 00:27:05.000]  有一次我買了一些食物給我兒子
[00:27:05.000 --> 00:27:07.000]  我兒子今年升中
[00:27:07.000 --> 00:27:09.000]  即是幾年前
[00:27:09.000 --> 00:27:10.000]  我就跟兒子說
[00:27:10.000 --> 00:27:13.000]  不如你讓媽媽試一下
[00:27:13.000 --> 00:27:14.000]  我兒子就這樣說
[00:27:14.000 --> 00:27:17.000]  不行給你試有口水
[00:27:17.000 --> 00:27:20.000]  然後我說我付錢買的
[00:27:20.000 --> 00:27:22.000]  給我試一點也不行
[00:27:22.000 --> 00:27:26.000]  他說媽媽不如你自己去買一杯
[00:27:26.000 --> 00:27:28.000]  當刻聽完之後
[00:27:28.000 --> 00:27:30.000]  心裡面其實就有些
[00:27:30.000 --> 00:27:32.000]  就是這樣的感覺
[00:27:32.000 --> 00:27:35.000]  最後他真的拿給我
[00:27:35.000 --> 00:27:37.000]  他說媽媽剛才你不是說想試嗎
[00:27:37.000 --> 00:27:39.000]  現在給你試
[00:27:39.000 --> 00:27:42.000]  大家應該明白是什麼事
[00:27:42.000 --> 00:27:43.000]  吃不完
[00:27:43.000 --> 00:27:46.000]  當下的感覺真的酸溜溜
[00:27:46.000 --> 00:27:50.000]  大家就明白是什麼事
[00:27:50.000 --> 00:27:54.000]  耶和華看重我們對財物的態度
[00:27:54.000 --> 00:27:57.000]  一切都是神所賜的
[00:27:57.000 --> 00:27:59.000]  祂看重的就是
[00:27:59.000 --> 00:28:03.000]  祂在我們心中的位置
[00:28:03.000 --> 00:28:05.000]  經文繼續說
[00:28:05.000 --> 00:28:07.000]  祂說你要以財物
[00:28:07.000 --> 00:28:09.000]  和一切粗俗的土產
[00:28:09.000 --> 00:28:11.000]  尊崇耶和華
[00:28:11.000 --> 00:28:14.000]  這樣你的倉庫就怎樣
[00:28:14.000 --> 00:28:15.000]  必充滿有餘
[00:28:15.000 --> 00:28:18.000]  你的酒池也新酒盈日
[00:28:18.000 --> 00:28:20.000]  另一個中文譯本是
[00:28:20.000 --> 00:28:22.000]  裝滿和盛滿
[00:28:22.000 --> 00:28:25.000]  滿的意思是說流出來
[00:28:25.000 --> 00:28:27.000]  不單止充足
[00:28:27.000 --> 00:28:29.000]  是滿到 overflow
[00:28:29.000 --> 00:28:30.000]  流出來
[00:28:30.000 --> 00:28:32.000]  倒出來流出來
[00:28:32.000 --> 00:28:34.000]  好像上帝的祝福是滿日
[00:28:34.000 --> 00:28:36.000]  覆杯滿日的意思
[00:28:36.000 --> 00:28:39.000]  今天當我們尊崇神的時候
[00:28:39.000 --> 00:28:41.000]  神說祂給我們的
[00:28:41.000 --> 00:28:43.000]  祂的祝福也是尊容我們
[00:28:43.000 --> 00:28:46.000]  祂也會尊容我們
[00:28:46.000 --> 00:28:49.000]  最後在第十一到十二節
[00:28:49.000 --> 00:28:50.000]  經文提醒我們
[00:28:50.000 --> 00:28:54.000]  我們是耶和華所愛的
[00:28:54.000 --> 00:28:56.000]  如果我們看回聖經的分段
[00:28:56.000 --> 00:28:58.000]  或者看回實體版聖經
[00:28:58.000 --> 00:28:59.000]  其實一般我們以為
[00:28:59.000 --> 00:29:02.000]  去到第十節就是一個完結
[00:29:02.000 --> 00:29:04.000]  因為它有一個分段的位置
[00:29:04.000 --> 00:29:05.000]  很清楚
[00:29:05.000 --> 00:29:08.000]  但是如果看回經文的鋪排
[00:29:08.000 --> 00:29:09.000]  在第一節和第十一節
[00:29:09.000 --> 00:29:11.000]  都有一個重複的字眼
[00:29:11.000 --> 00:29:12.000]  就是「我而」
[00:29:12.000 --> 00:29:14.000]  我們看到作者是很刻意
[00:29:14.000 --> 00:29:16.000]  去鋪排一個首尾呼應
[00:29:16.000 --> 00:29:18.000]  一個開首結尾
[00:29:18.000 --> 00:29:21.000]  他也選用一個重複的技巧和結構
[00:29:21.000 --> 00:29:24.000]  他這樣應用就是想提醒我們
[00:29:24.000 --> 00:29:25.000]  他還有話要說
[00:29:25.000 --> 00:29:27.000]  他說完之後
[00:29:27.000 --> 00:29:30.000]  這才是一個完整的段落
[00:29:30.000 --> 00:29:31.000]  這裡他說
[00:29:31.000 --> 00:29:33.000]  我而你不要輕看耶和華管教
[00:29:33.000 --> 00:29:35.000]  亦都不可厭煩他的雜鼻
[00:29:35.000 --> 00:29:37.000]  因為耶和華所愛的
[00:29:37.000 --> 00:29:38.000]  他必雜鼻
[00:29:38.000 --> 00:29:39.000]  正如父親雜鼻
[00:29:39.000 --> 00:29:42.000]  他所愛的兒子
[00:29:42.000 --> 00:29:44.000]  這裡有兩個「不可」
[00:29:44.000 --> 00:29:46.000]  如果大家有留意
[00:29:46.000 --> 00:29:48.000]  剛才我在開始的時候跟大家分享
[00:29:48.000 --> 00:29:50.000]  如果看回經文的鋪排
[00:29:50.000 --> 00:29:53.000]  「可」「要」「不要」或者「不可」
[00:29:53.000 --> 00:29:54.000]  然後「必」
[00:29:54.000 --> 00:29:56.000]  或者「要」「不要」
[00:29:56.000 --> 00:29:57.000]  然後「要」
[00:29:57.000 --> 00:30:00.000]  很清楚是有「不可」「要」
[00:30:00.000 --> 00:30:02.000]  或者「可」「要」
[00:30:02.000 --> 00:30:04.000]  但是在這裡
[00:30:04.000 --> 00:30:06.000]  我們看到是有兩個「不可」
[00:30:06.000 --> 00:30:07.000]  它是沒有一個「要」字
[00:30:07.000 --> 00:30:09.000]  如果較為正面的語句
[00:30:09.000 --> 00:30:11.000]  我們看到應該就在第十二節
[00:30:11.000 --> 00:30:14.000]  他說因為你是耶和華所愛
[00:30:14.000 --> 00:30:17.000]  因為你是耶和華所愛
[00:30:17.000 --> 00:30:19.000]  這裡告訴我們
[00:30:19.000 --> 00:30:23.000]  因為上帝管教他所愛兒女
[00:30:23.000 --> 00:30:24.000]  其實很特別的
[00:30:24.000 --> 00:30:25.000]  你要想
[00:30:25.000 --> 00:30:26.000]  頭一段經文一直都是說祝福
[00:30:26.000 --> 00:30:28.000]  都是說神的祝福
[00:30:28.000 --> 00:30:29.000]  我們要怎樣做神就祝福我們
[00:30:29.000 --> 00:30:31.000]  但是為什麼說到這裡說
[00:30:31.000 --> 00:30:32.000]  神要管教
[00:30:32.000 --> 00:30:34.000]  神要雜鼻
[00:30:34.000 --> 00:30:36.000]  父母是不會雜鼻別人的孩子
[00:30:36.000 --> 00:30:39.000]  祂只會穿著自己親生女兒
[00:30:39.000 --> 00:30:41.000]  因為愛的緣故
[00:30:41.000 --> 00:30:43.000]  因為這個就是作者的重點
[00:30:43.000 --> 00:30:44.000]  作者很想告訴我們
[00:30:44.000 --> 00:30:46.000]  今天在我們人生裏面
[00:30:46.000 --> 00:30:48.000]  我們都會經歷很多順境的時候
[00:30:48.000 --> 00:30:51.000]  但是同樣我們都會經歷一些逆境的時候
[00:30:51.000 --> 00:30:55.000]  原來這些都是上帝的一個祝福
[00:30:55.000 --> 00:30:58.000]  都是上帝一個個安排
[00:30:58.000 --> 00:30:59.000]  這個經文提醒我們
[00:30:59.000 --> 00:31:01.000]  我們不要輕看耶和華管教
[00:31:01.000 --> 00:31:03.000]  不要厭煩祂的雜鼻
[00:31:03.000 --> 00:31:04.000]  那我們就會問
[00:31:04.000 --> 00:31:07.000]  我們什麼時候會忘記神的管教
[00:31:07.000 --> 00:31:09.000]  我們什麼時候會厭煩呢
[00:31:09.000 --> 00:31:12.000]  就是當我們面對困難
[00:31:12.000 --> 00:31:15.000]  當我們遇到大的問題
[00:31:15.000 --> 00:31:16.000]  當我們覺得很煩惱
[00:31:16.000 --> 00:31:18.000]  或者我們很埋怨的時候
[00:31:18.000 --> 00:31:20.000]  我們不明白今天為什麼神容許
[00:31:20.000 --> 00:31:22.000]  這些事情發生在我們生命的時候
[00:31:22.000 --> 00:31:23.000]  甚至有的時候
[00:31:23.000 --> 00:31:25.000]  我們覺得神很遠離我們
[00:31:25.000 --> 00:31:27.000]  是不是神不愛我們呢
[00:31:27.000 --> 00:31:31.000]  在這些時候我們還很容易自為聰明
[00:31:31.000 --> 00:31:33.000]  我們就用了自己的方法
[00:31:33.000 --> 00:31:35.000]  我們做了一些安排
[00:31:35.000 --> 00:31:38.000]  我們去解決了事情
[00:31:38.000 --> 00:31:41.000]  所以真言的作者在這裡提醒我們
[00:31:41.000 --> 00:31:45.000]  當我們全心認定上帝是我們的主
[00:31:45.000 --> 00:31:48.000]  知道祂是愛我們的神
[00:31:48.000 --> 00:31:51.000]  我們要記得上帝對我們的愛是愛到底
[00:31:51.000 --> 00:31:52.000]  不止順境
[00:31:52.000 --> 00:31:53.000]  不止逆境
[00:31:53.000 --> 00:31:54.000]  在困難的時候
[00:31:54.000 --> 00:31:56.000]  祂會用另外一種方式
[00:31:56.000 --> 00:31:58.000]  去表達祂的愛
[00:31:58.000 --> 00:32:01.000]  所以無論在面對什麼環境裡面
[00:32:01.000 --> 00:32:07.000]  我們仍然要繼續專心敬畏耶和華
[00:32:07.000 --> 00:32:12.000]  最後我想用這幅圖做一個結束
[00:32:12.000 --> 00:32:13.000]  不知道大家看不看到
[00:32:13.000 --> 00:32:14.000]  我會嘗試去講
[00:32:14.000 --> 00:32:15.000]  可能很小的
[00:32:15.000 --> 00:32:17.000]  第一張圖
[00:32:17.000 --> 00:32:20.000]  他說如果你現在伸手
[00:32:20.000 --> 00:32:23.000]  好像上帝拿著他的話語一樣
[00:32:23.000 --> 00:32:24.000]  來吧 我來教你
[00:32:24.000 --> 00:32:26.000]  我來教你怎樣去生活
[00:32:26.000 --> 00:32:27.000]  然後那個人看到什麼
[00:32:27.000 --> 00:32:28.000]  背著的
[00:32:28.000 --> 00:32:29.000]  就說什麼
[00:32:29.000 --> 00:32:32.000]  我的人生由我自己來決定
[00:32:32.000 --> 00:32:34.000]  準備走了那個方向
[00:32:34.000 --> 00:32:35.000]  接著下面第二幅圖
[00:32:35.000 --> 00:32:36.000]  旁邊的第二幅圖
[00:32:36.000 --> 00:32:37.000]  他就說
[00:32:37.000 --> 00:32:39.000]  之後不要
[00:32:39.000 --> 00:32:40.000]  那又怎樣
[00:32:40.000 --> 00:32:41.000]  看到那個人又怎樣
[00:32:41.000 --> 00:32:43.000]  趙頭爛額了
[00:32:43.000 --> 00:32:45.000]  他就走來好像馬宴神那樣
[00:32:45.000 --> 00:32:46.000]  你呀
[00:32:46.000 --> 00:32:49.000]  為什麼給我這樣的人生
[00:32:49.000 --> 00:32:51.000]  接著彷彿上帝跟他說
[00:32:51.000 --> 00:32:57.000]  那不是你自己決定的嗎
[00:32:57.000 --> 00:32:59.000]  開始的時候
[00:32:59.000 --> 00:33:02.000]  我提到第三張
[00:33:02.000 --> 00:33:05.000]  整個經文的鋪排非常整齊
[00:33:05.000 --> 00:33:08.000]  正反擺在我們面前
[00:33:08.000 --> 00:33:12.000]  我們能不能得到上帝的祝福
[00:33:12.000 --> 00:33:15.000]  是在乎我們的選擇
[00:33:15.000 --> 00:33:18.000]  願在新一年的開始
[00:33:18.000 --> 00:33:21.000]  我們都做出明智的決定
[00:33:21.000 --> 00:33:24.000]  在一切所行的事上
[00:33:24.000 --> 00:33:27.000]  百分百順靠上帝
[00:33:27.000 --> 00:33:28.000]  我們一起低頭
[00:33:28.000 --> 00:33:31.000]  我們有個祈禱
[00:33:31.000 --> 00:33:33.000]  愛我們的天父上帝
[00:33:33.000 --> 00:33:35.000]  我們感謝你
[00:33:35.000 --> 00:33:37.000]  因為我們知道
[00:33:37.000 --> 00:33:39.000]  你是我們的主
[00:33:39.000 --> 00:33:41.000]  你是生命的主
[00:33:41.000 --> 00:33:44.000]  你是帶領我們的神
[00:33:44.000 --> 00:33:46.000]  求你幫助我們
[00:33:46.000 --> 00:33:48.000]  就好像今天在經文裡面
[00:33:48.000 --> 00:33:52.000]  真面作者對我們的提醒鼓勵一樣
[00:33:52.000 --> 00:33:57.000]  我們要在我們一切所行的事上認定你
[00:33:57.000 --> 00:33:59.000]  我們不依靠自己的聰明
[00:33:59.000 --> 00:34:01.000]  你就必自引我們的路
[00:34:01.000 --> 00:34:03.000]  你就必帶領我們
[00:34:03.000 --> 00:34:04.000]  賜福我們
[00:34:04.000 --> 00:34:06.000]  醫治我們的身體
[00:34:06.000 --> 00:34:08.000]  使我們的骨頭有力
[00:34:08.000 --> 00:34:10.000]  引領我們的路
[00:34:10.000 --> 00:34:11.000]  使我們祝福滿滿
[00:34:11.000 --> 00:34:13.000]  靠生命幫助我們
[00:34:13.000 --> 00:34:15.000]  在這一年的裡面
[00:34:15.000 --> 00:34:17.000]  讓我們在每一件事情上
[00:34:17.000 --> 00:34:20.000]  懂得尋求神力的帶領
[00:34:20.000 --> 00:34:22.000]  百分百的信靠
[00:34:22.000 --> 00:34:23.000]  因為神你是那位
[00:34:23.000 --> 00:34:25.000]  絕對可信可靠的神
[00:34:25.000 --> 00:34:26.000]  因為你就是那位
[00:34:26.000 --> 00:34:28.000]  慈愛信實的主
[00:34:28.000 --> 00:34:29.000]  求你遂聽
[00:34:29.000 --> 00:34:30.000]  我們在你面前的禱告
[00:34:30.000 --> 00:34:32.000]  同心的交託是奉主
[00:34:32.000 --> 00:34:34.000]  耶穌基督得勝名字而求
[00:34:34.000 --> 00:34:35.000]  阿們
