
[00:00:00.000 --> 00:00:06.040]  很高興見到大家一齊回來敬拜神
[00:26:35.600 --> 00:26:43.600]  我要問的問題就是
[00:26:43.600 --> 00:26:47.600]  他們同樣犯了侵佔的罪
[00:26:47.600 --> 00:26:51.600]  亦都同樣犯了借刀殺人的罪
[00:26:51.600 --> 00:26:56.600]  但是為什麼聖經對阿蝦所犯的罪的判語
[00:26:56.600 --> 00:27:00.600]  是這麼嚴重 或者是嚴重得多呢?
[00:27:00.600 --> 00:27:04.600]  一般我們都認為大衛犯罪是最厲害的
[00:27:04.600 --> 00:27:07.600]  大衛應該是嚴重些的
[00:27:07.600 --> 00:27:10.600]  但是聖經在這裏看來的判語不是
[00:27:10.600 --> 00:27:15.600]  對阿蝦的判語是嚴重得多的 為什麼呢?
[00:27:15.600 --> 00:27:25.600]  我們看回二十五節那裏說
[00:27:25.600 --> 00:27:30.600]  從來沒有像阿蝦的賣了自己
[00:27:30.600 --> 00:27:34.600]  行耶和華眼中看為惡的事
[00:27:34.600 --> 00:27:38.600]  從來沒有人 即是大衛是之前的
[00:27:38.600 --> 00:27:42.600]  沒有說大衛都不夠他
[00:27:42.600 --> 00:27:48.600]  不是比大衛厲害 即是說判語來看
[00:27:48.600 --> 00:27:52.600]  為什麼會這樣呢?
[00:27:52.600 --> 00:27:56.600]  我的理解就是這樣
[00:27:56.600 --> 00:28:02.600]  答案就是在第八和第九節
[00:28:02.600 --> 00:28:05.600]  或者是後面重複
[00:28:05.600 --> 00:28:11.600]  其實是第十二十三節差不多
[00:28:11.600 --> 00:28:14.600]  其實是重複的
[00:28:14.600 --> 00:28:21.600]  在第八第九節裏面
[00:28:21.600 --> 00:28:23.600]  從那裏顯示就是說
[00:28:23.600 --> 00:28:28.600]  阿蝦他是 或者耶誓別都是
[00:28:28.600 --> 00:28:33.600]  阿蝦他是利用神公義的律法
[00:28:33.600 --> 00:28:37.600]  去謀害無辜的人
[00:28:37.600 --> 00:28:41.600]  他是假借一個公義
[00:28:41.600 --> 00:28:44.600]  公正的信仰或者程序
[00:28:44.600 --> 00:28:47.600]  來去做邪惡的事
[00:28:47.600 --> 00:28:51.600]  這個是很恐怖的
[00:28:51.600 --> 00:28:55.600]  真是比大衛所犯的罪更加恐怖
[00:28:55.600 --> 00:29:01.600]  即是小朋友在你面前說謊
[00:29:01.600 --> 00:29:03.600]  你生氣嗎?
[00:29:03.600 --> 00:29:10.600]  小朋友犯錯
[00:29:10.600 --> 00:29:13.600]  小朋友說謊
[00:29:13.600 --> 00:29:15.600]  小朋友在你面前問他
[00:29:15.600 --> 00:29:17.600]  還大眼睛看著你說謊
[00:29:17.600 --> 00:29:24.600]  那個可惡就是這樣
[00:29:32.600 --> 00:29:36.600]  利用神的公義來去陷害無辜
[00:29:36.600 --> 00:29:40.600]  假借公義公正的程序
[00:29:40.600 --> 00:29:43.600]  來去做邪惡的事
[00:29:43.600 --> 00:29:45.600]  那又是什麼意思呢?
[00:29:45.600 --> 00:29:49.600]  那就是說
[00:29:49.600 --> 00:29:54.600]  阿蝦他是公然踐踏神的律法
[00:29:54.600 --> 00:29:58.600]  他是公然挑戰神的公義公正公平
[00:29:58.600 --> 00:30:02.600]  那你說這個罪是不是很大呢?
[00:30:02.600 --> 00:30:06.600]  所以我都認為
[00:30:06.600 --> 00:30:09.600]  阿蝦的罪是更加嚴重的
[00:30:09.600 --> 00:30:12.600]  當然他亦都加上
[00:30:12.600 --> 00:30:14.600]  他是帶頭去
[00:30:14.600 --> 00:30:17.600]  令到全國的人民去拜偶像
[00:30:17.600 --> 00:30:21.600]  那這個罪亦都是一個死罪
[00:30:21.600 --> 00:30:23.600]  所以他是怎樣呢?
[00:30:23.600 --> 00:30:27.600]  他是罪大惡極不可饒恕
[00:30:27.600 --> 00:30:31.600]  那他們的下場是怎樣呢?
[00:30:31.600 --> 00:30:35.600]  根據聖經後來的記載
[00:30:35.600 --> 00:30:38.600]  耶西別後來死得很慘
[00:30:38.600 --> 00:30:41.600]  阿蝦就不是死得很慘
[00:30:41.600 --> 00:30:43.600]  不過死得很烏龍
[00:30:43.600 --> 00:30:46.600]  大家自己再看後面的經文
[00:30:46.600 --> 00:30:50.600]  還有一樣東西很特別的
[00:30:50.600 --> 00:30:52.600]  阿蝦有七十個兒子
[00:30:52.600 --> 00:30:59.600]  這七十個兒子後來都被耶斯列的長老貴就全部殺了
[00:30:59.600 --> 00:31:02.600]  很可能
[00:31:02.600 --> 00:31:08.600]  其中現在那幾個幫他殺拿伯的長老貴就
[00:31:08.600 --> 00:31:11.600]  很可能都是將來在那班人裏面的
[00:31:11.600 --> 00:31:13.600]  如果是的時候怎樣呢?
[00:31:13.600 --> 00:31:15.600]  那就真是報應了
[00:31:23.600 --> 00:31:28.600]  阿蝦等人所犯的罪
[00:31:28.600 --> 00:31:32.600]  現代的人一樣會犯
[00:31:32.600 --> 00:31:37.600]  我可以引述一些人的說話
[00:31:37.600 --> 00:31:39.600]  大家就會明白
[00:31:39.600 --> 00:31:44.600]  印度的甘地
[00:31:44.600 --> 00:31:47.600]  他認為現在這個世界的人
[00:31:47.600 --> 00:31:49.600]  他會犯七種的罪
[00:31:49.600 --> 00:31:51.600]  七種的大罪
[00:31:51.600 --> 00:31:55.600]  其中兩種和阿蝦犯的罪差不多
[00:31:55.600 --> 00:31:57.600]  第一就是
[00:31:57.600 --> 00:32:01.600]  埋沒良知的沉落
[00:32:01.600 --> 00:32:09.600]  阿蝦就死都要拿到拿伯的葡萄園才開心
[00:32:09.600 --> 00:32:12.600]  埋沒良知
[00:32:12.600 --> 00:32:17.600]  第二種就是不顧倫理道德的生意
[00:32:19.600 --> 00:32:21.600]  不理神的律法
[00:32:21.600 --> 00:32:24.600]  阿蝦要逼拿伯將塊地給他
[00:32:24.600 --> 00:32:26.600]  買也好換也好
[00:32:26.600 --> 00:32:28.600]  只是做生意
[00:32:28.600 --> 00:32:31.600]  不過不理神的律法
[00:32:31.600 --> 00:32:38.600]  另一位作家叫做Ashley Cooper
[00:32:38.600 --> 00:32:43.600]  他又列出了現代人會犯的七項大罪
[00:32:43.600 --> 00:32:45.600]  Seven deadly sins
[00:32:45.600 --> 00:32:48.600]  就不是天主教講的那些Seven deadly sins
[00:32:48.600 --> 00:32:50.600]  七罪宗
[00:32:50.600 --> 00:32:52.600]  現代人的七罪宗
[00:32:52.600 --> 00:32:57.600]  其中兩項又和他們有關
[00:32:57.600 --> 00:33:02.600]  第一就是用真理作為武器去攻擊人
[00:33:02.600 --> 00:33:06.600]  這個正正就是他們所做的
[00:33:06.600 --> 00:33:08.600]  第二
[00:33:08.600 --> 00:33:12.600]  盲目順從的忠心
[00:33:12.600 --> 00:33:14.600]  就是那班長老貴族
[00:33:16.600 --> 00:33:19.600]  不理真理不理正義
[00:33:19.600 --> 00:33:22.600]  只是屈服於強權之下
[00:33:22.600 --> 00:33:26.600]  盲目效忠
[00:33:26.600 --> 00:33:28.600]  陷害無辜
[00:33:28.600 --> 00:33:34.600]  今日這個社會
[00:33:34.600 --> 00:33:36.600]  很多人都還是有這樣做
[00:33:36.600 --> 00:33:38.600]  一樣會這樣犯這種罪
[00:33:38.600 --> 00:33:40.600]  所以
[00:33:41.600 --> 00:33:46.600]  啊哈這裡聖經所講的殺人
[00:33:46.600 --> 00:33:49.600]  神怎樣審判
[00:33:49.600 --> 00:33:53.600]  這個訊息也是為我們講
[00:33:53.600 --> 00:34:00.600]  啊哈耶洗別和那些貴族長老
[00:34:00.600 --> 00:34:04.600]  他們所犯的罪和犯罪的原則
[00:34:04.600 --> 00:34:07.600]  我們要引以為教
[00:34:07.600 --> 00:34:09.600]  要放在心裏面
[00:34:10.600 --> 00:34:12.600]  不要做他們所做的事
[00:34:12.600 --> 00:34:15.600]  最後
[00:34:15.600 --> 00:34:21.600]  我和大家一起去讀
[00:34:21.600 --> 00:34:23.600]  今日回應的經文
[00:34:23.600 --> 00:34:27.600]  也都在程序表上或者你看螢光幕
[00:34:27.600 --> 00:34:31.600]  是加拉太書六章七節
[00:34:31.600 --> 00:34:35.600]  我們一起讀
[00:34:35.600 --> 00:34:40.600]  不要自欺神是輕慢不得的
[00:34:40.600 --> 00:34:42.600]  人種的是什麼
[00:34:42.600 --> 00:34:44.600]  收的也是什麼
[00:34:44.600 --> 00:34:47.600]  各位弟兄姊妹
[00:34:47.600 --> 00:34:52.600]  這個世界的潮流和周圍的人都會告訴我們
[00:34:52.600 --> 00:34:55.600]  不用那麼認真去守神的吩咐
[00:34:55.600 --> 00:34:59.600]  聖經的教訓道理不用那麼認真的我們對它
[00:35:02.600 --> 00:35:05.600]  但是聖經告訴我們
[00:35:05.600 --> 00:35:07.600]  神的公義聖潔
[00:35:07.600 --> 00:35:13.600]  他的道德倫理和真理的標準從來都沒有改變過
[00:35:13.600 --> 00:35:20.600]  他也都必定會按他所定的標準來去審判
[00:35:20.600 --> 00:35:23.600]  或者去賞賜我們各人
[00:35:23.600 --> 00:35:29.600]  所以我們要堅守聖經的教導
[00:35:30.600 --> 00:35:33.600]  作神光明的兒女
[00:35:33.600 --> 00:35:36.600]  做主耶穌所喜悅的門徒
[00:35:36.600 --> 00:35:41.600]  主耶穌已經釘了十字架
[00:35:41.600 --> 00:35:43.600]  為我們流血
[00:35:43.600 --> 00:35:44.600]  寫命
[00:35:44.600 --> 00:35:46.600]  買熟了我們
[00:35:46.600 --> 00:35:49.600]  我們不要再出賣自己
[00:35:49.600 --> 00:35:51.600]  我們一起去讀
[00:35:56.600 --> 00:36:01.600]  在祈禱之前請弟兄姊妹也都用少許時間
[00:36:01.600 --> 00:36:04.600]  去默想一下
[00:36:04.600 --> 00:36:08.600]  默想一下今天的經文對你的教導
[00:36:08.600 --> 00:36:13.600]  去對比一下我們日常的生活我們所做的
[00:36:13.600 --> 00:36:17.600]  究竟有沒有衝突呢
[00:36:17.600 --> 00:36:23.600]  今天的聖經教導我們有沒有給我們新的啟示
[00:36:23.600 --> 00:36:26.600]  給我們亮光 給我們指引
[00:36:26.600 --> 00:36:30.600]  以致我們往後的生活
[00:36:30.600 --> 00:36:35.600]  能不能夠走在神的喜悅的旨意裡面
[00:36:35.600 --> 00:36:39.600]  我們用少許時間默想一下
[00:36:54.600 --> 00:36:56.600]  我們一起祈禱
[00:36:56.600 --> 00:37:00.600]  親愛的天父我們感謝你
[00:37:00.600 --> 00:37:03.600]  藉著今天的訊息教導我們
[00:37:03.600 --> 00:37:06.600]  我們願意在神面前立志
[00:37:06.600 --> 00:37:13.600]  因著主耶穌用祂寶貴的生命來買熟我們
[00:37:13.600 --> 00:37:20.600]  我們願意按著神的心意今後在一生裡面
[00:37:21.600 --> 00:37:24.600]  去活在神的教導裡面
[00:37:24.600 --> 00:37:30.600]  我們不會再出賣我們自己
[00:37:30.600 --> 00:37:36.600]  我們會緊緊去依靠神 依靠主
[00:37:36.600 --> 00:37:40.600]  做神光明聖洁的兒女
[00:37:40.600 --> 00:37:44.600]  也都做主耶穌一個所喜悅的門徒
[00:37:44.600 --> 00:37:50.600]  求神賜給我們這個恩典能力幫助我們
[00:37:51.600 --> 00:37:54.600]  我們感恩祈禱,奉耶穌基督之名。
