
[00:00:00.000 --> 00:00:04.120]  今天的題目是《峰迴路轉》
[00:18:05.520 --> 00:18:09.520]  為了要叫人知罪而頒佈的
[00:18:09.520 --> 00:18:12.320]  未有律法之前,其實人人都犯罪
[00:18:12.320 --> 00:18:12.920]  對嗎?
[00:18:12.920 --> 00:18:13.320]  (是)
[00:18:13.320 --> 00:18:14.120]  對吧?
[00:18:14.120 --> 00:18:17.320]  不過其實他們又不知道自己犯了甚麼罪
[00:18:17.320 --> 00:18:19.920]  也不知道甚麼是罪
[00:18:19.920 --> 00:18:24.920]  直到神將聖潔公義的律法賜給人
[00:18:24.920 --> 00:18:29.320]  人一拿律法和自己的行為一對比
[00:18:29.320 --> 00:18:31.920]  就發現大件事了
[00:18:31.920 --> 00:18:34.320]  原來我們犯了這麼多罪
[00:18:34.320 --> 00:18:37.320]  原來沒有人沒有犯過罪
[00:18:37.320 --> 00:18:41.320]  不過更慘的是我們不會解決自己的罪
[00:18:41.320 --> 00:18:43.120]  這豈不是很大件事
[00:18:43.120 --> 00:18:44.320]  我們又知罪
[00:18:44.320 --> 00:18:46.520]  不過我們又對付不了罪
[00:18:46.520 --> 00:18:48.920]  所以就要等耶穌來
[00:18:48.920 --> 00:18:50.320]  所以等耶穌來
[00:18:50.320 --> 00:18:52.720]  律法就完成了他的責任
[00:18:52.720 --> 00:18:55.120]  在羅馬書三章二十節這樣說
[00:18:55.120 --> 00:18:56.520]  大家一起讀吧
[00:18:56.520 --> 00:18:58.720]  「所以凡有血氣的」
[00:18:58.720 --> 00:19:01.020]  「會有一個人犯了法」
[00:19:01.020 --> 00:19:06.120]  (因為律法本是叫人之罪)
[00:19:06.120 --> 00:19:10.920]  對,因為律法本是叫人之罪
[00:19:10.920 --> 00:19:15.920]  律法是通過中間人摩西頒布給以色列人的
[00:19:15.920 --> 00:19:17.120]  咦?
[00:19:17.120 --> 00:19:18.620]  有個中間人
[00:19:18.620 --> 00:19:20.920]  有個中間人即是兩邊
[00:19:20.920 --> 00:19:22.220]  即是人頒布
[00:19:22.220 --> 00:19:24.420]  有人就要離行
[00:19:24.420 --> 00:19:29.720]  不過上帝將應許賜給阿伯拉罕的時候
[00:19:29.720 --> 00:19:32.020]  神卻是一位
[00:19:32.020 --> 00:19:36.220]  上帝完全按照祂自己的慈愛和信實
[00:19:36.220 --> 00:19:41.820]  就可以將任何的福氣賜給任何的人
[00:19:41.820 --> 00:19:46.520]  我們需要的是憑信心去接受
[00:19:46.520 --> 00:19:49.320]  下二節又這樣提到
[00:19:49.320 --> 00:19:53.820]  「聖經白眾人都圈在罪履」
[00:19:53.820 --> 00:19:57.420]  即是律法將眾人都圈在罪履
[00:19:57.420 --> 00:19:58.720]  甚麼是圈?
[00:19:58.720 --> 00:20:01.620]  原來是關閉圍繞
[00:20:01.620 --> 00:20:03.220]  而下二、三節又提到
[00:20:03.220 --> 00:20:06.720]  「我們是被看守在律法之下」
[00:20:06.720 --> 00:20:08.820]  看守的意思又是甚麼呢?
[00:20:08.820 --> 00:20:11.020]  監視監護
[00:20:11.020 --> 00:20:12.520]  咦?原來在保羅
[00:20:12.520 --> 00:20:15.620]  看起來耶穌未來之前
[00:20:15.620 --> 00:20:18.620]  我們眾人都在坐牢
[00:20:18.620 --> 00:20:22.220]  都囚禁在律法監牢裏面
[00:20:22.220 --> 00:20:24.320]  因為我們處理不了我們的罪
[00:20:24.320 --> 00:20:27.020]  我們就繼續困在裏面
[00:20:27.020 --> 00:20:29.220]  不過大家不用擔心
[00:20:29.220 --> 00:20:31.620]  律法叫「罪顯多」
[00:20:31.620 --> 00:20:32.820]  叫我們知罪
[00:20:32.820 --> 00:20:34.520]  不過就讓我們看到
[00:20:34.520 --> 00:20:37.720]  「恩典更多」
[00:20:37.720 --> 00:20:40.320]  我們一起讀這段聖經五章二十節
[00:20:40.320 --> 00:20:41.320]  羅馬書
[00:20:41.320 --> 00:20:43.720]  「律法本是個天職
[00:20:43.720 --> 00:20:45.620]  要過間多
[00:20:45.620 --> 00:20:48.120]  此時聖罪更多
[00:20:48.120 --> 00:20:50.720]  恩典就更多更多」
[00:20:50.720 --> 00:20:51.920]  Amen
[00:20:51.920 --> 00:20:55.520]  因為我們認識到自己的大壞無能
[00:20:55.520 --> 00:20:57.920]  就會產生一個積極的作用
[00:20:57.920 --> 00:21:01.820]  叫我們轉眼望向耶穌
[00:21:01.820 --> 00:21:04.220]  投靠基督
[00:21:04.220 --> 00:21:06.720]  保羅進一步再說
[00:21:06.720 --> 00:21:08.520]  究竟我們在律法之下
[00:21:08.520 --> 00:21:10.320]  當時是怎樣的?
[00:21:10.320 --> 00:21:11.920]  所以在二十四節他說
[00:21:11.920 --> 00:21:16.020]  「律法是我們訓蒙的師父」
[00:21:16.020 --> 00:21:17.720]  甚麼是訓蒙的師父呢?
[00:21:17.720 --> 00:21:21.320]  當時在希臘或者羅馬的家庭裏面
[00:21:21.320 --> 00:21:24.720]  有些勞僕是負責督導兒童的
[00:21:24.720 --> 00:21:28.320]  那些勞僕是不需要教導他們的
[00:21:28.320 --> 00:21:30.420]  他純粹照顧這些兒童
[00:21:30.420 --> 00:21:33.620]  把這些兒童平平安安地帶到學校
[00:21:33.620 --> 00:21:35.420]  交給老師而已
[00:21:35.420 --> 00:21:38.420]  保羅說這不是律法的功用
[00:21:38.420 --> 00:21:42.120]  律法的功用是將我們帶到耶穌基督那裏
[00:21:42.120 --> 00:21:44.220]  因為祂不可以拯救我們
[00:21:44.220 --> 00:21:46.920]  耶穌基督才可以拯救我們
[00:21:46.920 --> 00:21:49.420]  當我們去到耶穌基督那裏的時候
[00:21:49.420 --> 00:21:51.220]  律法就沒有用了
[00:21:51.220 --> 00:21:52.620]  就不需要了
[00:21:52.620 --> 00:21:55.520]  所以我們放監了
[00:21:55.520 --> 00:21:58.920]  我們真正自由了
[00:21:58.920 --> 00:22:02.120]  從此我們不是活在律法之下
[00:22:02.120 --> 00:22:06.320]  而是活在恩典之下
[00:22:06.320 --> 00:22:07.320]  在律法之下
[00:22:07.320 --> 00:22:11.620]  人看見的是神聖潔的標準
[00:22:11.620 --> 00:22:13.120]  在律法之下
[00:22:13.120 --> 00:22:17.620]  人都看見自己的完全無能
[00:22:17.620 --> 00:22:21.520]  對罪我們真的起不了甚麼作用
[00:22:21.520 --> 00:22:24.220]  不過在沒有辦法的時候
[00:22:24.220 --> 00:22:29.020]  知道了上帝恩信稱義的拯救方法
[00:22:29.020 --> 00:22:31.820]  我們是不是應該很興奮很雀躍呢
[00:22:31.820 --> 00:22:35.620]  我們有得救嘛
[00:22:35.620 --> 00:22:37.120]  有一位弟兄
[00:22:37.120 --> 00:22:39.220]  我認識了好幾年了
[00:22:39.220 --> 00:22:42.820]  他信主應該有二十多年的時間了
[00:22:42.820 --> 00:22:47.020]  雖然他和太太一直都有行常回教會
[00:22:47.020 --> 00:22:48.620]  亦都有侍奉
[00:22:48.620 --> 00:22:51.220]  不過原來他是一個幽暗面
[00:22:51.220 --> 00:22:54.220]  一直都沒有人知道
[00:22:54.220 --> 00:22:56.820]  原來他在過往二十多年
[00:22:56.820 --> 00:22:59.720]  他都有賭球的習慣
[00:22:59.720 --> 00:23:02.420]  連他的家人都不知道
[00:23:02.420 --> 00:23:04.120]  他門口的家人
[00:23:04.120 --> 00:23:08.020]  有時都會在外面借錢去賭球
[00:23:08.020 --> 00:23:10.120]  由於工作不順利
[00:23:10.120 --> 00:23:14.020]  經濟又緊張
[00:23:14.020 --> 00:23:18.620]  這個習慣在過往二十多年都甩不了
[00:23:18.620 --> 00:23:20.520]  特別在過去幾年
[00:23:20.520 --> 00:23:23.120]  全球經濟這麼差
[00:23:23.120 --> 00:23:25.420]  香港經濟這麼差
[00:23:25.420 --> 00:23:28.020]  他的習慣漸漸失控
[00:23:28.020 --> 00:23:29.520]  失控到一個地步
[00:23:29.520 --> 00:23:31.020]  他跟我說
[00:23:31.020 --> 00:23:36.320]  他都形容自己是病態的賭徒
[00:23:36.320 --> 00:23:37.620]  沒有辦法
[00:23:37.620 --> 00:23:38.420]  但很有趣
[00:23:38.420 --> 00:23:40.620]  上帝真的沒有放棄過人
[00:23:40.620 --> 00:23:43.220]  真的捉住他不放
[00:23:43.220 --> 00:23:48.120]  他在這樣的困境當中
[00:23:48.120 --> 00:23:51.120]  但他的心總是裸裸亂亂
[00:23:51.120 --> 00:23:54.320]  他的屬靈生命總是有事不滿足
[00:23:54.320 --> 00:23:58.420]  他竟然去報門女
[00:23:58.420 --> 00:24:00.620]  我經常都說
[00:24:00.620 --> 00:24:03.220]  你不去面對就由自可
[00:24:03.220 --> 00:24:06.620]  你一認真去面對就不得了
[00:24:06.620 --> 00:24:08.920]  上帝就出手了
[00:24:08.920 --> 00:24:12.220]  當他很認真地去面對自己的信仰
[00:24:12.220 --> 00:24:14.520]  東窗就事發了
[00:24:14.520 --> 00:24:18.220]  他賭球的事被他的家人知道了
[00:24:18.220 --> 00:24:20.220]  他不單止得罪家人
[00:24:20.220 --> 00:24:23.020]  他更加知道他得罪上帝
[00:24:23.020 --> 00:24:27.920]  所以他願意在家人和教會的面前去認罪
[00:24:27.920 --> 00:24:30.520]  不過他知道他除了認罪之外
[00:24:30.520 --> 00:24:34.320]  更加重要的是真正的悔改
[00:24:34.320 --> 00:24:36.420]  所以他求聖明幫他
[00:24:36.420 --> 00:24:39.720]  幫他戒除賭人
[00:24:39.720 --> 00:24:42.420]  這麼多年他一直沒有勇氣
[00:24:42.420 --> 00:24:46.120]  將他軟弱的一面告訴他的家人
[00:24:46.120 --> 00:24:48.620]  告訴弟兄姊妹
[00:24:48.620 --> 00:24:50.920]  不過到了他門女畢業
[00:24:50.920 --> 00:24:53.720]  他公開告訴弟兄姊妹
[00:24:53.720 --> 00:24:56.220]  困擾了他二十多年的導引
[00:24:56.220 --> 00:25:00.120]  在兩年的門女生活完全戒掉了
[00:25:00.120 --> 00:25:02.120]  我們給掌聲耶穌
[00:25:02.120 --> 00:25:09.120]  他太太和他的家人
[00:25:09.120 --> 00:25:12.720]  都對他這個行為的改變
[00:25:12.720 --> 00:25:14.720]  真是引以為傲
[00:25:14.720 --> 00:25:16.020]  他說戒賭之後
[00:25:16.020 --> 00:25:19.020]  他整個人變得輕鬆自由
[00:25:19.020 --> 00:25:22.420]  和家人的關係都改善了很多
[00:25:22.420 --> 00:25:25.220]  我相信這個可能是
[00:25:25.220 --> 00:25:31.520]  上帝帶給他們這個家庭一份很大的祝福
[00:25:31.520 --> 00:25:35.820]  世人在聖潔的上帝面前都犯了罪
[00:25:35.820 --> 00:25:38.220]  立法早賜一面鏡
[00:25:38.220 --> 00:25:40.120]  這面鏡照什麼?
[00:25:40.120 --> 00:25:42.520]  照到我們的罪
[00:25:42.520 --> 00:25:45.920]  並且將人帶回耶穌的面前
[00:25:45.920 --> 00:25:48.020]  若果我們不去耶穌的面前
[00:25:48.020 --> 00:25:49.620]  沒有人可以得救
[00:25:49.620 --> 00:25:51.920]  無論今天我們信了主
[00:25:51.920 --> 00:25:53.620]  還未信主
[00:25:53.620 --> 00:25:57.620]  律法、真理都可以叫我們知罪
[00:25:57.620 --> 00:26:00.820]  如果你今天有任何的困擾
[00:26:00.820 --> 00:26:03.420]  令你覺得軟弱
[00:26:03.420 --> 00:26:05.720]  或者有責心的事
[00:26:05.720 --> 00:26:07.220]  你可以放心
[00:26:07.220 --> 00:26:12.220]  去到愛你愛到底的耶穌面前
[00:26:12.220 --> 00:26:14.520]  他是真正的出路
[00:26:14.520 --> 00:26:18.320]  救人脫離罪的捆綁
[00:26:18.320 --> 00:26:20.920]  得著真正的自由
[00:26:20.920 --> 00:26:24.420]  出死入生
[00:26:24.420 --> 00:26:27.420]  救人脫離罪的捆綁
[00:26:27.420 --> 00:26:29.520]  得著真正的自由
[00:26:29.520 --> 00:26:31.220]  出死入生
[00:26:31.220 --> 00:26:34.420]  難道這不是福音的真義嗎?
[00:26:34.420 --> 00:26:37.420]  所以到第三點我想和你們分享的
[00:26:37.420 --> 00:26:41.620]  應許的實現就是要活出真確的福音
[00:26:41.620 --> 00:26:44.620]  所以我請大家先讀下面四節聖經好嗎?
[00:27:04.420 --> 00:27:13.820]  (聖經中)
[00:27:13.820 --> 00:27:14.720]  謝謝
[00:27:14.720 --> 00:27:16.820]  大家有沒有留意第26節?
[00:27:16.820 --> 00:27:18.820]  「因信基督」
[00:27:18.820 --> 00:27:22.220]  誰是神的兒子?
[00:27:22.220 --> 00:27:24.620]  「因信基督耶穌」
[00:27:24.620 --> 00:27:26.020]  誰是神的兒子?
[00:27:26.020 --> 00:27:27.620]  我讀
[00:27:27.620 --> 00:27:29.020]  「到時」
[00:27:29.020 --> 00:27:31.120]  誰是「到時」?
[00:27:31.120 --> 00:27:33.420]  我們,個個
[00:27:33.420 --> 00:27:36.620]  只要你是真正信靠耶穌的
[00:27:36.620 --> 00:27:39.720]  我們都是神的兒女
[00:27:39.720 --> 00:27:42.320]  我們都從律法的管轄裡面
[00:27:42.320 --> 00:27:43.620]  被釋放出來
[00:27:43.620 --> 00:27:45.320]  我們都被放監
[00:27:45.320 --> 00:27:48.120]  我們不再在師父的手下
[00:27:48.120 --> 00:27:50.520]  並且我們是神的後子
[00:27:50.520 --> 00:27:54.820]  有權承受神家中的產業
[00:27:54.820 --> 00:27:59.220]  受洗是基督徒外表的一個憑據
[00:27:59.220 --> 00:28:02.520]  也在人前作為一個公開的見證
[00:28:02.520 --> 00:28:04.420]  宣告自己的聖養
[00:28:04.420 --> 00:28:06.120]  表明自己的同罪
[00:28:06.120 --> 00:28:07.520]  要一刀兩斷
[00:28:07.520 --> 00:28:11.020]  我們要跟耶穌基督同死同活
[00:28:11.020 --> 00:28:16.120]  在主裡面成為一
[00:28:16.120 --> 00:28:20.120]  福音得而且確打破了種族的界限
[00:28:20.120 --> 00:28:22.520]  無論你是猶太人、希利利人
[00:28:22.520 --> 00:28:23.920]  就是希臘人
[00:28:23.920 --> 00:28:26.220]  打破了社會的界線
[00:28:26.220 --> 00:28:27.720]  無論你是做主的
[00:28:27.720 --> 00:28:29.020]  你是做僕的
[00:28:29.020 --> 00:28:32.120]  也打破了性別的分野
[00:28:32.120 --> 00:28:35.320]  無論你是男還是女
[00:28:35.320 --> 00:28:35.920]  是啊
[00:28:35.920 --> 00:28:38.120]  因為所有人在神的面前
[00:28:38.120 --> 00:28:40.520]  都是有同等的地位
[00:28:40.520 --> 00:28:42.320]  一同領受應許
[00:28:42.320 --> 00:28:44.120]  承受產業
[00:28:44.120 --> 00:28:47.120]  我想邀請你一起讀完四章一至七節
[00:28:47.120 --> 00:28:47.720]  好不好?
[00:28:47.720 --> 00:28:49.020]  一、二、三
[00:28:49.020 --> 00:28:51.520]  我承擔民眾產業的
[00:28:51.520 --> 00:28:53.920]  雖然是截截截死人
[00:28:53.920 --> 00:28:56.120]  但我仍然承擔政策
[00:28:56.120 --> 00:28:58.720]  確保民眾不分別自然
[00:28:58.720 --> 00:29:02.120]  大量師傅和本家的教學
[00:29:02.120 --> 00:29:05.720]  適合女子與靈的時侯來做
[00:29:05.720 --> 00:29:07.920]  我們在生命的時侯
[00:29:07.920 --> 00:29:10.520]  受盤於世俗祖學之下
[00:29:10.520 --> 00:29:12.220]  也自然此
[00:29:12.220 --> 00:29:14.220]  及其時侯滿足
[00:29:14.220 --> 00:29:16.920]  神就差人家的遺旨
[00:29:16.920 --> 00:29:18.520]  為女子所生
[00:29:18.520 --> 00:29:21.120]  且生下律法以後
[00:29:21.120 --> 00:29:23.420]  要法律法以後的事
[00:29:23.420 --> 00:29:24.520]  讀不來
[00:29:24.520 --> 00:29:27.520]  要法律法律不止的敬佩
[00:29:27.520 --> 00:29:29.720]  請你幫我讀完這兩節
[00:29:29.720 --> 00:29:31.720]  你們既為兒子
[00:29:31.720 --> 00:29:33.920]  神就差他兒子的力
[00:29:33.920 --> 00:29:36.120]  進入你無的心
[00:29:36.120 --> 00:29:38.520]  呼叫「阿爸父」
[00:29:38.520 --> 00:29:40.420]  可見從此以後
[00:29:40.420 --> 00:29:41.820]  你不是奴僕
[00:29:41.820 --> 00:29:43.720]  乃是兒子了
[00:29:43.720 --> 00:29:45.020]  既是兒子
[00:29:45.020 --> 00:29:48.820]  就靠著神為後子
[00:29:48.820 --> 00:29:52.020]  原來按照當時的律法和習俗
[00:29:52.020 --> 00:29:53.220]  法律和習俗
[00:29:53.220 --> 00:29:55.220]  未成年的小朋友
[00:29:55.220 --> 00:29:58.120]  是不可以立即承受遺產的
[00:29:58.120 --> 00:30:00.620]  他們雖然有兒子的地位
[00:30:00.620 --> 00:30:04.620]  但需要受監護人的照顧和督導
[00:30:04.620 --> 00:30:06.620]  行動沒有自由
[00:30:06.620 --> 00:30:08.220]  就像奴僕一樣
[00:30:08.220 --> 00:30:10.220]  一定要他們長大成人
[00:30:10.220 --> 00:30:11.820]  到了合法年齡
[00:30:11.820 --> 00:30:15.120]  才可以領受父親的產業
[00:30:15.120 --> 00:30:16.720]  如果你在這裡看到
[00:30:16.720 --> 00:30:18.720]  「師父」又出現了
[00:30:18.720 --> 00:30:20.220]  不過原來這裡的「師父」
[00:30:20.220 --> 00:30:23.220]  和剛才三章二十四節的「師父」
[00:30:23.220 --> 00:30:25.520]  原文是兩個不同的字
[00:30:25.520 --> 00:30:27.020]  剛才那個「師父」
[00:30:27.020 --> 00:30:28.020]  我都提到
[00:30:28.020 --> 00:30:30.220]  是督導兒童的奴僕
[00:30:30.220 --> 00:30:31.620]  不過他們其實是
[00:30:31.620 --> 00:30:34.220]  將兒童帶到老師的面前
[00:30:34.220 --> 00:30:35.420]  不需要教的
[00:30:35.420 --> 00:30:36.920]  不過這裡的「師父」
[00:30:36.920 --> 00:30:40.020]  原來是有教導的職責的
[00:30:40.020 --> 00:30:42.320]  所以這裡的「師父」和管家
[00:30:42.320 --> 00:30:43.720]  可以是奴僕
[00:30:43.720 --> 00:30:46.220]  也可以是親朋戚友
[00:30:46.220 --> 00:30:51.820]  一直到小朋友十七歲的時候
[00:30:51.820 --> 00:30:53.120]  他們就成年了
[00:30:53.120 --> 00:30:56.720]  就不再需要被這兩種「師父」
[00:30:56.720 --> 00:30:58.720]  的管或者教
[00:30:58.720 --> 00:31:02.820]  可以有資格承受父親的產業
[00:31:02.820 --> 00:31:05.420]  大家如果看看第三節
[00:31:05.420 --> 00:31:07.220]  保羅又形容我們
[00:31:07.220 --> 00:31:08.920]  還在律法時候
[00:31:08.920 --> 00:31:10.020]  像什麼
[00:31:10.020 --> 00:31:13.220]  原來像是小朋友受制於
[00:31:13.220 --> 00:31:15.920]  受管於世俗的小學
[00:31:15.920 --> 00:31:17.520]  在讀小學而已
[00:31:17.520 --> 00:31:19.420]  這樣不就很像小學雞嗎
[00:31:19.420 --> 00:31:22.120]  大家經常用這些詞去詞語
[00:31:22.120 --> 00:31:23.520]  那代表什麼呢
[00:31:23.520 --> 00:31:24.620]  其實代表
[00:31:24.620 --> 00:31:27.820]  其實律法之下
[00:31:27.820 --> 00:31:30.720]  律法本身是粗淺的道理
[00:31:30.720 --> 00:31:33.520]  是宗教或者教理的初階
[00:31:33.520 --> 00:31:35.520]  好像在讀小學一樣
[00:31:35.520 --> 00:31:37.420]  是沒有救贖的能力的
[00:31:37.420 --> 00:31:39.220]  就呼應著第三章
[00:31:39.220 --> 00:31:41.420]  有關律法的教導
[00:31:41.420 --> 00:31:42.820]  但是大家再看下去
[00:31:42.820 --> 00:31:45.120]  第四和第五節的時候
[00:31:45.120 --> 00:31:47.020]  時候到了
[00:31:47.020 --> 00:31:48.520]  時候滿足的時候
[00:31:48.520 --> 00:31:50.220]  誰來啊
[00:31:50.220 --> 00:31:52.320]  耶穌就來了
[00:31:52.320 --> 00:31:54.020]  時候到了耶穌來
[00:31:54.020 --> 00:31:57.820]  就將我們從律法裡面救贖了出來
[00:31:57.820 --> 00:31:59.920]  得著兒女的身份
[00:31:59.920 --> 00:32:02.020]  而第六和第七節
[00:32:02.020 --> 00:32:07.020]  更加講到猜了誰進入我們的心
[00:32:07.020 --> 00:32:09.320]  聖靈進入我們的心
[00:32:09.320 --> 00:32:10.520]  聖靈進入我們的心
[00:32:10.520 --> 00:32:13.720]  我們就向天父喊什麼
[00:32:13.720 --> 00:32:15.320]  阿巴乎
[00:32:15.320 --> 00:32:17.620]  我們稱天父為阿巴乎
[00:32:17.620 --> 00:32:23.520]  就是說我們正式成為神的後子了
[00:32:23.520 --> 00:32:25.920]  當我們接受了福音之後
[00:32:25.920 --> 00:32:28.320]  上個星期Pastor Lily也有說過
[00:32:28.320 --> 00:32:30.320]  聖靈就會教導我們
[00:32:30.320 --> 00:32:35.420]  如何有能力活出一個得救的生命
[00:32:35.420 --> 00:32:37.820]  看看多倫多後書這句金句怎麼說
[00:32:37.820 --> 00:32:39.420]  大家一起讀
[00:32:39.420 --> 00:32:41.420]  「若有人在基督之下」
[00:32:41.420 --> 00:32:43.420]  「那就是深屬的日」
[00:32:43.420 --> 00:32:46.920]  「就使這個都變成新的日」
[00:32:46.920 --> 00:32:48.420]  是的
[00:32:48.420 --> 00:32:51.920]  在耶穌裡面重生得救的人
[00:32:51.920 --> 00:32:56.120]  真的沒有任何年紀、性別、背景
[00:32:56.120 --> 00:32:57.420]  在耶穌裡面
[00:32:57.420 --> 00:33:00.220]  他就是新造的人
[00:33:00.220 --> 00:33:03.420]  講一個新造的人的故事給你們聽
[00:33:03.420 --> 00:33:07.020]  我媽媽七十九歲才相信耶穌
[00:33:07.020 --> 00:33:09.420]  她現在已經八十四歲了
[00:33:09.420 --> 00:33:13.020]  我之前也在這裡分享過一些她成長的片段
[00:33:13.020 --> 00:33:17.820]  她由疫情開始到現在
[00:33:17.820 --> 00:33:20.820]  她差不多三年沒有回教會了
[00:33:20.820 --> 00:33:22.820]  不過她真的很乖
[00:33:22.820 --> 00:33:26.920]  因為她一直沒有間斷地上網做崇拜
[00:33:26.920 --> 00:33:30.220]  每一個星期定時上網做崇拜
[00:33:30.220 --> 00:33:34.620]  每晚她聽完半小時聖經才會睡覺
[00:33:34.620 --> 00:33:36.220]  每晚
[00:33:36.220 --> 00:33:38.320]  真的很乖
[00:33:38.320 --> 00:33:41.820]  她說不聽過睡不著
[00:33:41.820 --> 00:33:45.820]  最近半年一切都復常了
[00:33:45.820 --> 00:33:48.820]  她也開始回教會了
[00:33:48.820 --> 00:33:53.320]  接下來的六月她就受洗了
[00:33:53.320 --> 00:33:56.320]  是不是很開心?
[00:33:56.320 --> 00:34:00.320]  從三月開始她就上受洗班
[00:34:00.320 --> 00:34:04.720]  她真的讓我在她生命上見證了
[00:34:04.720 --> 00:34:07.620]  上帝奇妙的作為
[00:34:07.620 --> 00:34:10.520]  如何成為一個新造的人
[00:34:10.520 --> 00:34:12.520]  她每個星期上受洗班
[00:34:12.520 --> 00:34:16.020]  告訴我最早她是第一個上班的
[00:34:16.020 --> 00:34:19.720]  她說有時候比老師更早
[00:34:19.720 --> 00:34:23.320]  我說對的,媽媽,繼續這樣做吧
[00:34:23.320 --> 00:34:24.820]  她也很有趣
[00:34:24.820 --> 00:34:28.220]  她還會主動問傳道人拿筆記
[00:34:28.220 --> 00:34:29.820]  拿完筆記不只是拿
[00:34:29.820 --> 00:34:31.520]  她回家真的會看
[00:34:31.520 --> 00:34:35.520]  前幾堂課有些教會學校的老師跟我一起
[00:34:35.520 --> 00:34:40.220]  我們說教會學校的導演姐妹都未必這麼乖
[00:34:40.220 --> 00:34:44.720]  拿回去會看那裡乖嗎?
[00:34:44.720 --> 00:34:47.520]  接著她每個星期跟我說電話
[00:34:47.520 --> 00:34:50.720]  會把她上課的情況告訴我
[00:34:50.720 --> 00:34:55.020]  最近她已經寫好她的得救見證了
[00:34:55.020 --> 00:34:56.520]  她自己寫的
[00:34:56.520 --> 00:34:58.020]  雖然那些紙不是很大
[00:34:58.020 --> 00:35:01.220]  也寫了三張紙的得救見證
[00:35:01.220 --> 00:35:03.720]  我還看過,我真的看過了
[00:35:03.720 --> 00:35:05.720]  我說媽媽傳給我看
[00:35:05.720 --> 00:35:08.520]  接著我說你真的寫得挺好
[00:35:08.520 --> 00:35:12.520]  她寫得挺好,她由自己是無神論者
[00:35:12.520 --> 00:35:20.020]  說到今天為何她確信耶穌是她真正的救主
[00:35:20.020 --> 00:35:22.320]  她為何會信得這麼真確呢?
[00:35:22.320 --> 00:35:27.420]  當她五年前患上臨斑癌四期的時候
[00:35:27.420 --> 00:35:29.320]  因為擴散了
[00:35:29.320 --> 00:35:34.820]  她其實很辛苦,也不想做任何的治療
[00:35:34.820 --> 00:35:37.320]  不過醫生說如果你不做任何的治療
[00:35:37.320 --> 00:35:39.120]  你就只剩下三個月了
[00:35:39.120 --> 00:35:43.020]  所以她聽了醫生和家人的勸告
[00:35:43.020 --> 00:35:44.620]  就做了化療
[00:35:44.620 --> 00:35:46.720]  她說在化療的初期
[00:35:46.720 --> 00:35:49.820]  她很清楚聽到一把聲音
[00:35:49.820 --> 00:35:52.020]  這把聲音跟她說了兩次
[00:35:52.020 --> 00:35:53.620]  她不懂的
[00:35:53.620 --> 00:35:56.820]  第一次是她躺在床上
[00:35:56.820 --> 00:35:59.720]  她聽到一把她不懂的聲音跟她說
[00:35:59.720 --> 00:36:03.520]  你不要放棄,你有得救的
[00:36:03.520 --> 00:36:06.320]  她就望望周圍,沒有人
[00:36:06.320 --> 00:36:10.920]  她以為自己做夢,沒有理會
[00:36:10.920 --> 00:36:13.320]  過了一兩個星期,兩三個星期
[00:36:13.320 --> 00:36:15.620]  她就坐在床上聽
[00:36:15.620 --> 00:36:19.120]  接著她說同一把聲音
[00:36:19.120 --> 00:36:21.220]  同一句說話
[00:36:21.220 --> 00:36:24.920]  你不要放棄,你有得救的
[00:36:24.920 --> 00:36:28.620]  接著她再望望附近,一個人都沒有
[00:36:28.620 --> 00:36:32.220]  她又不知為何會有這麼強的信心
[00:36:32.220 --> 00:36:35.920]  她知道這是耶穌跟她說話
[00:36:35.920 --> 00:36:37.920]  她說實在太奇妙了
[00:36:37.920 --> 00:36:41.320]  人人做化療是一次比一次辛苦
[00:36:41.320 --> 00:36:43.820]  因為她要做六個循環
[00:36:43.820 --> 00:36:48.020]  她說我竟然是一次比一次舒服
[00:36:48.020 --> 00:36:53.020]  所以她知道是上帝幫她
[00:36:53.020 --> 00:36:54.820]  整個療程完成之後
[00:36:54.820 --> 00:36:57.220]  主診醫生就跟我媽媽說
[00:36:57.220 --> 00:37:02.120]  你體內所有的癌細胞都沒有了
[00:37:02.120 --> 00:37:06.920]  嘩,真是太厲害了
[00:37:06.920 --> 00:37:09.920]  因為她在美國接受治療
[00:37:09.920 --> 00:37:11.620]  她的醫生就跟她說
[00:37:11.620 --> 00:37:17.220]  你是我病人裡面的超級星星
[00:37:17.220 --> 00:37:21.220]  媽媽還說,她今天還有甚麼改變
[00:37:21.220 --> 00:37:23.220]  媽媽說她信主之後
[00:37:23.220 --> 00:37:27.620]  內心有一種寧靜和平安的感覺
[00:37:27.620 --> 00:37:31.920]  她說每晚聽完聖經就睡得很好
[00:37:31.920 --> 00:37:34.720]  有時想事情想不通
[00:37:34.720 --> 00:37:37.320]  負面情緒又出來
[00:37:37.320 --> 00:37:39.420]  不過不知為何她說
[00:37:39.420 --> 00:37:42.320]  很快她又好像想通了
[00:37:42.320 --> 00:37:43.720]  她就告訴我
[00:37:43.720 --> 00:37:45.420]  她的牧師教她
[00:37:45.420 --> 00:37:47.620]  這是聖靈提她的
[00:37:47.620 --> 00:37:50.220]  她又很乖,她又信她牧師
[00:37:50.220 --> 00:37:52.420]  還告訴我
[00:37:52.420 --> 00:37:54.920]  我說,是呀,真是好
[00:37:54.920 --> 00:37:58.520]  你繼續要依靠上帝
