
[00:00:00.000 --> 00:00:03.560]  教會今年的主題是照明人生
[00:17:05.560 --> 00:17:07.560]  他領受的照明
[00:17:07.560 --> 00:17:09.560]  或者他的特質是什麼呢
[00:17:09.560 --> 00:17:10.560]  是一個會計師
[00:17:10.560 --> 00:17:11.560]  會計師怎麼做呢
[00:17:11.560 --> 00:17:14.560]  他就要做一個誠實正直不同流合污
[00:17:14.560 --> 00:17:16.560]  拒絕和罪惡妥協
[00:17:16.560 --> 00:17:21.560]  也要無懼隨時失去鐵飯碗的風險
[00:17:21.560 --> 00:17:22.560]  為什麼呢
[00:17:22.560 --> 00:17:24.560]  會計師很多東西要簽的
[00:17:24.560 --> 00:17:27.560]  公司叫你簽你簽不簽
[00:17:27.560 --> 00:17:29.560]  如果違反道德
[00:17:29.560 --> 00:17:31.560]  違反誠實的
[00:17:31.560 --> 00:17:33.560]  我領受的照明
[00:17:33.560 --> 00:17:35.560]  給我有機會做到這個會計師
[00:17:35.560 --> 00:17:37.560]  我就要做一個誠實正直的人
[00:17:37.560 --> 00:17:40.560]  這個是他的名字
[00:17:40.560 --> 00:17:43.560]  第三是說一個媽媽
[00:17:43.560 --> 00:17:46.560]  這個媽媽不是做虎媽
[00:17:46.560 --> 00:17:49.560]  不是做直升機的父母
[00:17:49.560 --> 00:17:51.560]  不是做怪獸家長
[00:17:51.560 --> 00:17:55.560]  這個媽媽他領受的照明
[00:17:55.560 --> 00:17:57.560]  讓他人生走到這裡有兒有女
[00:17:57.560 --> 00:18:00.560]  他就是用上帝的說話
[00:18:00.560 --> 00:18:03.560]  用聖經的價值觀來教育兒女
[00:18:03.560 --> 00:18:05.560]  這個是他的名字
[00:18:05.560 --> 00:18:06.560]  是他的照明
[00:18:06.560 --> 00:18:08.560]  第一次回來
[00:18:08.560 --> 00:18:10.560]  照明需要
[00:18:10.560 --> 00:18:13.560]  第二部分我們會講回顧
[00:18:13.560 --> 00:18:17.560]  回顧一下上帝給你什麼特質
[00:18:17.560 --> 00:18:19.560]  你出生在一個什麼家庭
[00:18:19.560 --> 00:18:20.560]  什麼背景
[00:18:20.560 --> 00:18:22.560]  在什麼學校受詛咒
[00:18:22.560 --> 00:18:23.560]  你做什麼工作
[00:18:23.560 --> 00:18:25.560]  你今天來到什麼崗位
[00:18:25.560 --> 00:18:29.560]  上帝怎麼用你這個人
[00:18:29.560 --> 00:18:32.560]  他對你的心意是怎樣
[00:18:32.560 --> 00:18:33.560]  求主幫助
[00:18:33.560 --> 00:18:36.560]  願你活出神創造的你
[00:18:36.560 --> 00:18:38.560]  是那個你已經被救贖
[00:18:38.560 --> 00:18:42.560]  被改變的你
[00:18:42.560 --> 00:18:44.560]  這個是第一部分
[00:18:44.560 --> 00:18:46.560]  第二部分
[00:18:46.560 --> 00:18:49.560]  第七節至到第十一節
[00:18:49.560 --> 00:18:54.560]  上主是按他的主權
[00:18:54.560 --> 00:18:58.560]  提名召喚鼓勵
[00:18:58.560 --> 00:18:59.560]  人在受造的時候
[00:18:59.560 --> 00:19:01.560]  就被賦予一個名字
[00:19:01.560 --> 00:19:03.560]  就是上帝的心意
[00:19:03.560 --> 00:19:04.560]  有一種特質
[00:19:04.560 --> 00:19:07.560]  有他的計劃放在我們身上
[00:19:07.560 --> 00:19:10.560]  接著上帝就會提名呼喚我們
[00:19:10.560 --> 00:19:13.560]  活出你本來是一個這樣的人
[00:19:13.560 --> 00:19:15.560]  我的心意是這樣
[00:19:15.560 --> 00:19:16.560]  你要活出這樣
[00:19:16.560 --> 00:19:18.560]  不過人有時候
[00:19:18.560 --> 00:19:21.560]  是會不忿氣
[00:19:21.560 --> 00:19:23.560]  對我們這個的意識
[00:19:23.560 --> 00:19:25.560]  是會不忿氣
[00:19:25.560 --> 00:19:28.560]  對我們這個人
[00:19:28.560 --> 00:19:29.560]  出生在一個這樣的家庭
[00:19:29.560 --> 00:19:30.560]  我們不忿氣
[00:19:30.560 --> 00:19:31.560]  對我們這個人
[00:19:31.560 --> 00:19:32.560]  為什麼我要這樣的性格
[00:19:32.560 --> 00:19:34.560]  有些人很不喜歡自己
[00:19:34.560 --> 00:19:36.560]  為什麼我要這麼敏感
[00:19:36.560 --> 00:19:37.560]  為什麼我要這麼小器
[00:19:37.560 --> 00:19:39.560]  為什麼我會這麼內向
[00:19:39.560 --> 00:19:41.560]  為什麼我不可以像其他人一樣
[00:19:41.560 --> 00:19:42.560]  這麼魅力
[00:19:42.560 --> 00:19:45.560]  一出來就很多人喜歡我
[00:19:45.560 --> 00:19:48.560]  人會不喜歡自己
[00:19:48.560 --> 00:19:53.560]  人會和創造主爭論
[00:19:53.560 --> 00:19:56.560]  為什麼要這樣
[00:19:56.560 --> 00:19:58.560]  第七至八節
[00:19:58.560 --> 00:20:00.560]  上帝強調
[00:20:00.560 --> 00:20:02.560]  他是那位創造的主
[00:20:02.560 --> 00:20:04.560]  他有主權
[00:20:04.560 --> 00:20:06.560]  和創造有關
[00:20:06.560 --> 00:20:09.560]  我做光又做暗
[00:20:09.560 --> 00:20:11.560]  我施平安又降災禍
[00:20:11.560 --> 00:20:15.560]  造作這一切的是我耶和華
[00:20:15.560 --> 00:20:18.560]  上次已經提到在創造的時候
[00:20:18.560 --> 00:20:21.560]  有光與暗代表福與禍
[00:20:21.560 --> 00:20:23.560]  這裡說平安與災禍
[00:20:23.560 --> 00:20:25.560]  是誰給的
[00:20:25.560 --> 00:20:27.560]  是上帝給的
[00:20:27.560 --> 00:20:29.560]  上帝有這種主權
[00:20:29.560 --> 00:20:30.560]  是祂做的
[00:20:30.560 --> 00:20:33.560]  一切福與禍
[00:20:33.560 --> 00:20:35.560]  平安與災禍
[00:20:35.560 --> 00:20:37.560]  都是上帝創造的一部分
[00:20:37.560 --> 00:20:39.560]  都是祂的計劃
[00:20:39.560 --> 00:20:40.560]  第八節
[00:20:40.560 --> 00:20:42.560]  朱天娜至上而敵
[00:20:42.560 --> 00:20:43.560]  窮倉降下公義
[00:20:43.560 --> 00:20:45.560]  地面裂開產出救恩
[00:20:45.560 --> 00:20:47.560]  使公義一同發生
[00:20:47.560 --> 00:20:52.560]  這都是我耶和華造成的
[00:20:52.560 --> 00:20:55.560]  至上而敵是在說下雨
[00:20:55.560 --> 00:20:57.560]  甚至可能是在說好的事
[00:20:57.560 --> 00:20:59.560]  這裡說雨水
[00:20:59.560 --> 00:21:01.560]  和公義是神的福氣
[00:21:01.560 --> 00:21:02.560]  但地面裂開
[00:21:02.560 --> 00:21:03.560]  地面裂開
[00:21:03.560 --> 00:21:05.560]  你想到的是甚麼
[00:21:05.560 --> 00:21:07.560]  地撕裂
[00:21:07.560 --> 00:21:09.560]  地撕裂是地震
[00:21:09.560 --> 00:21:11.560]  可以是災禍
[00:21:11.560 --> 00:21:14.560]  災禍是怎樣產出救恩
[00:21:14.560 --> 00:21:16.560]  災禍與救恩放在一起
[00:21:16.560 --> 00:21:18.560]  怎樣公義發生
[00:21:18.560 --> 00:21:19.560]  很多我們不明白的東西
[00:21:19.560 --> 00:21:20.560]  究竟是災禍
[00:21:20.560 --> 00:21:24.560]  還是神施行的公義
[00:21:24.560 --> 00:21:25.560]  沒有錯
[00:21:25.560 --> 00:21:26.560]  都一同發生
[00:21:26.560 --> 00:21:29.560]  是我耶和華所造
[00:21:29.560 --> 00:21:32.560]  一切都是出於上帝的手
[00:21:32.560 --> 00:21:35.560]  是上帝有主權
[00:21:35.560 --> 00:21:36.560]  在這裡
[00:21:36.560 --> 00:21:38.560]  作者很想我們明白
[00:21:38.560 --> 00:21:39.560]  或者上帝的說話
[00:21:39.560 --> 00:21:40.560]  很想我們明白
[00:21:40.560 --> 00:21:42.560]  我們人生都是這樣
[00:21:42.560 --> 00:21:43.560]  一切的事物
[00:21:43.560 --> 00:21:45.560]  包括光與暗
[00:21:45.560 --> 00:21:46.560]  福與禍
[00:21:46.560 --> 00:21:48.560]  原來都是上帝造的
[00:21:48.560 --> 00:21:49.560]  但我們人不喜歡
[00:21:49.560 --> 00:21:51.560]  人不太想去接受
[00:21:51.560 --> 00:21:53.560]  人很想去拒絕
[00:21:53.560 --> 00:21:55.560]  或者不斷地去問
[00:21:55.560 --> 00:21:58.560]  我人生為何有這樣的禍
[00:21:58.560 --> 00:22:00.560]  不能像別人一樣有那麼多的福
[00:22:00.560 --> 00:22:03.560]  為何我人生要遭遇那麼多的難題
[00:22:03.560 --> 00:22:05.560]  為何一波未平一波又起
[00:22:05.560 --> 00:22:08.560]  為何我不可以像他那樣風平浪靜
[00:22:08.560 --> 00:22:09.560]  你看看他人生的道路
[00:22:09.560 --> 00:22:11.560]  讀完書又順利畢業
[00:22:11.560 --> 00:22:12.560]  畢業之後又找到工作
[00:22:12.560 --> 00:22:15.560]  找到工作又一直地攀上
[00:22:15.560 --> 00:22:17.560]  樣樣都有
[00:22:17.560 --> 00:22:20.560]  但為何我那麼倒楣呢
[00:22:20.560 --> 00:22:22.560]  很多的問題
[00:22:22.560 --> 00:22:25.560]  人不喜歡問為甚麼
[00:22:25.560 --> 00:22:27.560]  第九至十一節
[00:22:27.560 --> 00:22:31.560]  上帝就用了這個比喻
[00:22:31.560 --> 00:22:34.560]  來告訴人
[00:22:34.560 --> 00:22:37.560]  他創造的主權
[00:22:37.560 --> 00:22:39.560]  他揀選的主權
[00:22:39.560 --> 00:22:40.560]  第九節說
[00:22:40.560 --> 00:22:43.560]  禍災乃與造他的主爭論
[00:22:43.560 --> 00:22:45.560]  你跟創造主爭論
[00:22:45.560 --> 00:22:47.560]  爭論甚麼
[00:22:47.560 --> 00:22:49.560]  這個比喻是圖像和圖器
[00:22:49.560 --> 00:22:50.560]  即是那些器皿
[00:22:50.560 --> 00:22:52.560]  它不過是地上層
[00:22:52.560 --> 00:22:54.560]  瓦片中的一塊瓦片
[00:22:54.560 --> 00:22:57.560]  泥土豈可對磚弄它
[00:22:57.560 --> 00:22:58.560]  跟它說
[00:22:58.560 --> 00:23:00.560]  你在做甚麼
[00:23:00.560 --> 00:23:02.560]  所做的物豈可說
[00:23:02.560 --> 00:23:04.560]  你沒有手
[00:23:04.560 --> 00:23:05.560]  沒有手的意思是甚麼
[00:23:05.560 --> 00:23:06.560]  要麼你做我沒有手
[00:23:06.560 --> 00:23:08.560]  要麼你的手怎麼做
[00:23:08.560 --> 00:23:10.560]  我們遲些就有一個活動
[00:23:10.560 --> 00:23:12.560]  已經邀請了
[00:23:12.560 --> 00:23:14.560]  做陶瓷
[00:23:14.560 --> 00:23:17.560]  找了一個師傅來教我們做
[00:23:17.560 --> 00:23:19.560]  二百元兩堂
[00:23:19.560 --> 00:23:20.560]  做餐具
[00:23:20.560 --> 00:23:21.560]  不是做陶瓷說錯了
[00:23:21.560 --> 00:23:23.560]  先做木雕
[00:23:23.560 --> 00:23:26.560]  陶瓷是另一個
[00:23:26.560 --> 00:23:27.560]  這個比喻說甚麼
[00:23:27.560 --> 00:23:28.560]  你為甚麼質問他
[00:23:28.560 --> 00:23:30.560]  那些物件你為甚麼質問
[00:23:30.560 --> 00:23:32.560]  那個做你的主人
[00:23:32.560 --> 00:23:33.560]  第十節
[00:23:33.560 --> 00:23:34.560]  你對他說甚麼
[00:23:34.560 --> 00:23:36.560]  禍災乃對父親的說
[00:23:36.560 --> 00:23:38.560]  你生的是甚麼
[00:23:38.560 --> 00:23:39.560]  對母親即婦人說
[00:23:39.560 --> 00:23:41.560]  你產的是甚麼
[00:23:41.560 --> 00:23:43.560]  做兒女時可能真的會問
[00:23:43.560 --> 00:23:44.560]  你為甚麼生我出來
[00:23:44.560 --> 00:23:46.560]  你為甚麼生成我這樣
[00:23:46.560 --> 00:23:47.560]  你不能問
[00:23:47.560 --> 00:23:48.560]  生你的是父母
[00:23:48.560 --> 00:23:49.560]  當然我們今天知道
[00:23:49.560 --> 00:23:52.560]  是上帝讓我們能夠存留在這個世界
[00:23:52.560 --> 00:23:54.560]  但人很想問
[00:23:54.560 --> 00:23:55.560]  主權在哪裏
[00:23:55.560 --> 00:23:56.560]  上帝說在上帝那裏
[00:23:56.560 --> 00:23:58.560]  所以來到第十一節
[00:23:58.560 --> 00:24:00.560]  上帝說耶和以色列的聖者
[00:24:00.560 --> 00:24:02.560]  就是造就以色列的如此說
[00:24:02.560 --> 00:24:04.560]  將來的事你們可以問我
[00:24:04.560 --> 00:24:06.560]  至於我的種子並我手的工作
[00:24:06.560 --> 00:24:09.560]  你們可以求我命定
[00:24:09.560 --> 00:24:11.560]  這裏不單單回答古列
[00:24:11.560 --> 00:24:13.560]  其實古列也沒有問他
[00:24:13.560 --> 00:24:14.560]  其實上帝知道是以色列人
[00:24:14.560 --> 00:24:16.560]  一直這樣來質問上帝
[00:24:16.560 --> 00:24:17.560]  最後回來
[00:24:17.560 --> 00:24:18.560]  有甚麼不明白
[00:24:18.560 --> 00:24:19.560]  你來問我
[00:24:19.560 --> 00:24:21.560]  有甚麼不明白
[00:24:21.560 --> 00:24:22.560]  你可以吩咐我
[00:24:22.560 --> 00:24:24.560]  不過最後上帝怎樣回答
[00:24:24.560 --> 00:24:26.560]  就是上帝自己
[00:24:26.560 --> 00:24:29.560]  一切主權在上帝那裏
[00:24:29.560 --> 00:24:32.560]  其實《耳塞書》第四十五章
[00:24:32.560 --> 00:24:36.560]  講上帝按他心意提名召喚古列
[00:24:36.560 --> 00:24:40.560]  講上帝按他主權提名召喚古列
[00:24:40.560 --> 00:24:41.560]  不停在十一節
[00:24:41.560 --> 00:24:42.560]  不過今天我沒有時間講
[00:24:42.560 --> 00:24:44.560]  你回去可以繼續看
[00:24:44.560 --> 00:24:47.560]  不斷重複上帝的主權
[00:24:47.560 --> 00:24:50.560]  上帝提名揀選古列
[00:24:50.560 --> 00:24:53.560]  為要他成就他在以色列人身上的心意
[00:24:53.560 --> 00:24:55.560]  解經的部份來到這裏
[00:24:55.560 --> 00:24:58.560]  我們又來做第二個反思應用
[00:24:58.560 --> 00:25:00.560]  第一個是講活出來的名字
[00:25:00.560 --> 00:25:08.560]  第二個是講顯出你的信靠和信服
[00:25:08.560 --> 00:25:11.560]  顯出你的信靠和信服
[00:25:11.560 --> 00:25:12.560]  這個是第二個
[00:25:12.560 --> 00:25:16.560]  和第二節一起反思應用
[00:25:16.560 --> 00:25:19.560]  如果從創造的角度看照明
[00:25:19.560 --> 00:25:22.560]  有福有禍其實一點都不出奇
[00:25:22.560 --> 00:25:25.560]  照明包括我們整個人生的際遇
[00:25:25.560 --> 00:25:27.560]  有起有跌
[00:25:27.560 --> 00:25:28.560]  有禍有福
[00:25:28.560 --> 00:25:30.560]  有好與壞
[00:25:30.560 --> 00:25:32.560]  我們的人生有悲有喜
[00:25:32.560 --> 00:25:35.560]  禍福本來就是照明的一部份
[00:25:35.560 --> 00:25:38.560]  每個人都有屬於自己的一個福份
[00:25:38.560 --> 00:25:42.560]  每個人都有屬於自己的一個禍
[00:25:42.560 --> 00:25:47.560]  只不過人往往是帶著怨言來度過自己一生
[00:25:47.560 --> 00:25:49.560]  如果我們只是帶著怨言
[00:25:49.560 --> 00:25:50.560]  我們帶著不忿
[00:25:50.560 --> 00:25:51.560]  我們帶著不滿
[00:25:51.560 --> 00:25:57.560]  我們根本沒有辦法來度過一個喜樂又滿足的人生
[00:25:57.560 --> 00:25:59.560]  如果我們只是質疑上帝
[00:25:59.560 --> 00:26:01.560]  為什麼為什麼為什麼的時候
[00:26:01.560 --> 00:26:03.560]  我們都沒有辦法來就著上帝
[00:26:03.560 --> 00:26:06.560]  我們就是順著上帝你做我這個特質
[00:26:06.560 --> 00:26:09.560]  就是順著上帝你讓我人生有這種的際遇
[00:26:09.560 --> 00:26:11.560]  我就好好的來度活出來
[00:26:11.560 --> 00:26:13.560]  將你本來給我的心意
[00:26:13.560 --> 00:26:15.560]  景文一而再告訴他
[00:26:15.560 --> 00:26:17.560]  一切都是出於神
[00:26:17.560 --> 00:26:19.560]  很多的事其實無從解釋
[00:26:19.560 --> 00:26:20.560]  也都不需要解釋
[00:26:20.560 --> 00:26:24.560]  因為神的創造早已將這些事計算在內
[00:26:24.560 --> 00:26:26.560]  人根本沒有需要問過究竟
[00:26:26.560 --> 00:26:29.560]  不過人仍然是不甘心
[00:26:29.560 --> 00:26:31.560]  所以很喜歡問
[00:26:31.560 --> 00:26:33.560]  在我講道理裏面
[00:26:33.560 --> 00:26:36.560]  我常常提一位神學家叫做楊肥力
[00:26:36.560 --> 00:26:38.560]  Philip Yancey
[00:26:38.560 --> 00:26:41.560]  他寫了很多很寶貴的書
[00:26:41.560 --> 00:26:43.560]  三十年前
[00:26:43.560 --> 00:26:47.560]  他寫了一本書叫做《無語問上帝》
[00:26:47.560 --> 00:26:50.560]  是有關苦難的書
[00:26:50.560 --> 00:26:53.560]  《無語問上帝》其實他下面有一個分題
[00:26:53.560 --> 00:26:55.560]  不過這本書太小看不到我打出來
[00:26:55.560 --> 00:27:00.560]  三個不敢問出聲的問題
[00:27:00.560 --> 00:27:02.560]  什麼問題呢?
[00:27:02.560 --> 00:27:04.560]  上帝公平嗎?
[00:27:04.560 --> 00:27:06.560]  上帝沉默嗎?
[00:27:06.560 --> 00:27:08.560]  上帝是否隱藏了?
[00:27:08.560 --> 00:27:10.560]  為什麼要這樣問?
[00:27:10.560 --> 00:27:11.560]  因為要面對苦難
[00:27:11.560 --> 00:27:13.560]  為什麼要問上帝是否公平?
[00:27:13.560 --> 00:27:14.560]  有很多人來看
[00:27:14.560 --> 00:27:16.560]  有些嬰兒可以平平安安出世
[00:27:16.560 --> 00:27:18.560]  為什麼有些嬰兒要夭折?
[00:27:18.560 --> 00:27:21.560]  有些嬰兒一出世的時候就五官整齊
[00:27:21.560 --> 00:27:24.560]  為什麼有些嬰兒是套唇或者沒有手沒有腳?
[00:27:24.560 --> 00:27:25.560]  上帝公平嗎?
[00:27:25.560 --> 00:27:28.560]  為什麼有些人出生可以在一個很好的環境
[00:27:28.560 --> 00:27:32.560]  但是有些人出生就在很貧窮很落後
[00:27:32.560 --> 00:27:34.560]  衛生條件
[00:27:34.560 --> 00:27:36.560]  生活條件很差的地方
[00:27:36.560 --> 00:27:40.560]  上帝是否不公平?
[00:27:40.560 --> 00:27:42.560]  人生有很多際遇
[00:27:42.560 --> 00:27:44.560]  很多天災人禍
[00:27:44.560 --> 00:27:45.560]  上帝是否沉默了?
[00:27:45.560 --> 00:27:46.560]  上帝是否隱藏了?
[00:27:46.560 --> 00:27:49.560]  為什麼不出手阻止那些事情發生?
[00:27:49.560 --> 00:27:51.560]  為什麼上帝不拯救那些人?
[00:27:51.560 --> 00:27:53.560]  有很多很多這些問題
[00:27:53.560 --> 00:27:55.560]  我想我們也有
[00:27:55.560 --> 00:27:57.560]  很多這些問題
[00:27:57.560 --> 00:28:02.560]  作者嘗試從不同的角度去探討這三個問題
[00:28:02.560 --> 00:28:04.560]  包括從舊弱到新弱
[00:28:04.560 --> 00:28:06.560]  從阿伯拉罕到約伯
[00:28:06.560 --> 00:28:08.560]  從耶穌到保羅
[00:28:08.560 --> 00:28:11.560]  他嘗試帶讀者從這些人身上去看
[00:28:11.560 --> 00:28:15.560]  就是從這些信心的偉人身上去看
[00:28:15.560 --> 00:28:17.560]  看到真的有很多不公平
[00:28:17.560 --> 00:28:19.560]  看到有很多上帝隱藏了
[00:28:19.560 --> 00:28:23.560]  好像沉默了的事件
[00:28:23.560 --> 00:28:24.560]  沒有否認
[00:28:24.560 --> 00:28:26.560]  聖經從來沒有否認
[00:28:26.560 --> 00:28:27.560]  包括以色列人
[00:28:27.560 --> 00:28:29.560]  他們有幾百年
[00:28:29.560 --> 00:28:33.560]  上帝容讓他們在一個滅亡的境況
[00:28:33.560 --> 00:28:35.560]  沉默
[00:28:35.560 --> 00:28:39.560]  但是上帝不在
[00:28:39.560 --> 00:28:41.560]  從這些人身上
[00:28:41.560 --> 00:28:43.560]  他們學會什麼呢?
[00:28:43.560 --> 00:28:47.560]  學會對上帝的信服
[00:28:47.560 --> 00:28:49.560]  對上帝的信靠
[00:28:49.560 --> 00:28:51.560]  為什麼呢?
[00:28:51.560 --> 00:28:54.560]  因為紛紛來打從心底裡
[00:28:54.560 --> 00:28:57.560]  要問我們所信的上帝是一個怎樣的上帝
[00:28:57.560 --> 00:28:59.560]  無論以色列人
[00:28:59.560 --> 00:29:01.560]  或者今天歷世歷代的信徒都知道
[00:29:01.560 --> 00:29:03.560]  上帝是善良的上帝
[00:29:03.560 --> 00:29:05.560]  上帝不會是那位作弄我們的上帝
[00:29:05.560 --> 00:29:08.560]  上帝不會是那位有惡念的上帝
[00:29:08.560 --> 00:29:10.560]  他就是把你弄成這樣
[00:29:10.560 --> 00:29:11.560]  上帝不是這樣
[00:29:11.560 --> 00:29:13.560]  上帝是那位良善的上帝
[00:29:13.560 --> 00:29:17.560]  所以一切出於祂的都是好
[00:29:17.560 --> 00:29:20.560]  我們要帶著這樣的信靠祂的心
[00:29:20.560 --> 00:29:24.560]  並且要帶著這樣信服祂的心
[00:29:24.560 --> 00:29:27.560]  來跟隨這位上帝
[00:29:27.560 --> 00:29:30.560]  頂姐妹
[00:29:30.560 --> 00:29:33.560]  你願不願意就是這樣
[00:29:33.560 --> 00:29:36.560]  去接受上帝做你
[00:29:36.560 --> 00:29:39.560]  今天呈現在我們眼前的你
[00:29:39.560 --> 00:29:40.560]  出生的時候的你
[00:29:40.560 --> 00:29:42.560]  成長的時候的你
[00:29:42.560 --> 00:29:46.560]  來到今天甚至往後的你
[00:29:46.560 --> 00:29:50.560]  上帝提不明白你也要選擇
[00:29:50.560 --> 00:29:54.560]  結束的時候說一個故事
[00:29:54.560 --> 00:29:56.560]  上次結束的時候說一個繪本的故事
[00:29:56.560 --> 00:29:57.560]  叫做《李肯特別》
[00:29:57.560 --> 00:30:00.560]  今天我也要說一個繪本的故事
[00:30:00.560 --> 00:30:03.560]  叫做《艾文的母子》
[00:30:03.560 --> 00:30:05.560]  但我只能夠長話短說
[00:30:05.560 --> 00:30:06.560]  在一個小丘上
[00:30:06.560 --> 00:30:10.560]  有一個地方叫做母丘
[00:30:10.560 --> 00:30:12.560]  這個小城每個人都會戴帽
[00:30:12.560 --> 00:30:13.560]  醫生會戴醫生帽
[00:30:13.560 --> 00:30:14.560]  廚師會戴廚師帽
[00:30:14.560 --> 00:30:17.560]  從帽子你就會看到這個人
[00:30:17.560 --> 00:30:19.560]  喜歡什麼和擅長什麼
[00:30:19.560 --> 00:30:21.560]  艾文是一個男孩子
[00:30:21.560 --> 00:30:23.560]  他爸爸是一個帽匠
[00:30:23.560 --> 00:30:25.560]  是一個很出色做帽的人
[00:30:25.560 --> 00:30:29.560]  他能夠為顧客度身訂做最適合的帽
[00:30:29.560 --> 00:30:31.560]  這個城每個小朋友
[00:30:31.560 --> 00:30:32.560]  無論男孩子還是女孩子
[00:30:32.560 --> 00:30:34.560]  到十歲的時候就會慶祝
[00:30:34.560 --> 00:30:35.560]  一個叫做壽帽節
[00:30:35.560 --> 00:30:37.560]  人人會給他一頂帽子
[00:30:37.560 --> 00:30:41.560]  艾文很期待自己十歲生日的日子
[00:30:41.560 --> 00:30:43.560]  那些人就給他什麼帽子
[00:30:43.560 --> 00:30:45.560]  有一個麵包的師傅
[00:30:45.560 --> 00:30:47.560]  給了他一頂廚師帽
[00:30:47.560 --> 00:30:49.560]  但這頂帽子很大
[00:30:49.560 --> 00:30:50.560]  遮住他的眼睛 遮住他的臉
[00:30:50.560 --> 00:30:51.560]  所以他一戴就跌倒
[00:30:51.560 --> 00:30:54.560]  另一個人是一個音樂的老師
[00:30:54.560 --> 00:30:56.560]  給了他一頂音樂的帽子
[00:30:56.560 --> 00:30:57.560]  很多樂器
[00:30:57.560 --> 00:30:59.560]  他走路的時候就叮叮噹噹
[00:30:59.560 --> 00:31:03.560]  有另一個帽子是一位消防員給他的
[00:31:03.560 --> 00:31:05.560]  他很有心送給他
[00:31:05.560 --> 00:31:07.560]  這個消防的帽子也是很大頂很重的
[00:31:07.560 --> 00:31:10.560]  那些消防的器具
[00:31:10.560 --> 00:31:12.560]  又掛在那裏
[00:31:12.560 --> 00:31:13.560]  這個艾文
[00:31:13.560 --> 00:31:15.560]  他收了這幾頂帽子
[00:31:15.560 --> 00:31:16.560]  但他很害怕
[00:31:16.560 --> 00:31:18.560]  他戴了第一頂帽子之後走過
[00:31:18.560 --> 00:31:20.560]  他害怕見到這位音樂老師
[00:31:20.560 --> 00:31:21.560]  他就要換
[00:31:21.560 --> 00:31:22.560]  跟著戴了音樂老師的帽子
[00:31:22.560 --> 00:31:24.560]  他見到這個消防員的時候
[00:31:24.560 --> 00:31:26.560]  又要換
[00:31:26.560 --> 00:31:27.560]  他很沮喪
[00:31:27.560 --> 00:31:28.560]  不知怎麼辦
[00:31:28.560 --> 00:31:31.560]  走的時候他都跌倒
[00:31:31.560 --> 00:31:32.560]  他跌倒
[00:31:32.560 --> 00:31:33.560]  但他上學
[00:31:33.560 --> 00:31:35.560]  他戴著這幾頂帽子上學
[00:31:35.560 --> 00:31:36.560]  他回到學校
[00:31:36.560 --> 00:31:38.560]  那些同學在動來動去
[00:31:38.560 --> 00:31:39.560]  見到他那麼沮喪
[00:31:39.560 --> 00:31:40.560]  打他一巴掌
[00:31:40.560 --> 00:31:41.560]  叮叮噹噹
[00:31:41.560 --> 00:31:44.560]  坐在椅子上要擰後他的時候又跌倒
[00:31:44.560 --> 00:31:45.560]  老師就跟他說
[00:31:45.560 --> 00:31:47.560]  你還是回家吧
[00:31:47.560 --> 00:31:49.560]  很騷擾
[00:31:49.560 --> 00:31:51.560]  所以他很沮喪地回家
[00:31:51.560 --> 00:31:53.560]  回家的時候又是這樣
[00:31:53.560 --> 00:31:54.560]  就跌倒
[00:31:54.560 --> 00:31:56.560]  但他突然間聽到一把聲音
[00:31:56.560 --> 00:31:59.560]  很熟悉的聲音叫他
[00:31:59.560 --> 00:32:01.560]  這把聲音
[00:32:01.560 --> 00:32:04.560]  是來自他的爸爸
[00:32:04.560 --> 00:32:06.560]  爸爸就跟他說
[00:32:06.560 --> 00:32:07.560]  嘩 看看
[00:32:07.560 --> 00:32:10.560]  你今天好像不太好
[00:32:10.560 --> 00:32:12.560]  他說 是呀
[00:32:12.560 --> 00:32:13.560]  爸爸就說
[00:32:13.560 --> 00:32:15.560]  好像沒有一頂帽子適合你
[00:32:15.560 --> 00:32:17.560]  喊文點頭
[00:32:17.560 --> 00:32:18.560]  爸爸就說
[00:32:18.560 --> 00:32:19.560]  是呀
[00:32:19.560 --> 00:32:21.560]  你不想傷害別人的心
[00:32:21.560 --> 00:32:22.560]  是不是
[00:32:22.560 --> 00:32:23.560]  他就說 沒錯
[00:32:23.560 --> 00:32:25.560]  你怎麼知道的
[00:32:25.560 --> 00:32:27.560]  因為我是武將
[00:32:27.560 --> 00:32:29.560]  人戴了不適合的帽子
[00:32:29.560 --> 00:32:30.560]  會發生什麼事
[00:32:30.560 --> 00:32:32.560]  我一早就知道
[00:32:32.560 --> 00:32:34.560]  別人給你一頂帽子
[00:32:34.560 --> 00:32:37.560]  其實不表示你一定要戴上去
[00:32:37.560 --> 00:32:38.560]  他們是為你好
[00:32:38.560 --> 00:32:41.560]  不過他們不了解你
[00:32:41.560 --> 00:32:43.560]  做帽子是我的工作
[00:32:43.560 --> 00:32:44.560]  我是武將
[00:32:44.560 --> 00:32:46.560]  也是你的爸爸
[00:32:46.560 --> 00:32:48.560]  喊文就問爸爸
[00:32:48.560 --> 00:32:50.560]  那你可不可以為我做一頂
[00:32:50.560 --> 00:32:51.560]  屬於我的帽子
[00:32:51.560 --> 00:32:53.560]  又適合我的帽子
[00:32:53.560 --> 00:32:54.560]  爸爸就說
[00:32:54.560 --> 00:32:55.560]  可以
