
[00:00:00.000 --> 00:00:06.000]  好多信徒都好奇 究竟牧師每日是做什麼的呢
[00:19:10.000 --> 00:19:11.000]  以前的一位弟兄
[00:19:11.000 --> 00:19:13.000]  以前那時候三十幾歲
[00:19:13.000 --> 00:19:14.000]  他說
[00:19:14.000 --> 00:19:15.000]  黃牧師你現在是不是
[00:19:15.000 --> 00:19:16.000]  在柴灣領教會
[00:19:16.000 --> 00:19:17.000]  我說不是
[00:19:17.000 --> 00:19:19.000]  我一直都是在做總會
[00:19:19.000 --> 00:19:20.000]  差會
[00:19:20.000 --> 00:19:21.000]  宣教士
[00:19:21.000 --> 00:19:22.000]  全因堂是江牧師領
[00:19:22.000 --> 00:19:24.000]  我的其中一個會友
[00:19:24.000 --> 00:19:26.000]  欣賞牧者的侍奉
[00:19:26.000 --> 00:19:28.000]  尊重神給牧者的屬命權利
[00:19:28.000 --> 00:19:30.000]  我尊重江牧師
[00:19:30.000 --> 00:19:32.000]  他是我的牧者
[00:19:32.000 --> 00:19:35.000]  我是遵從他的教導
[00:19:35.000 --> 00:19:39.000]  以愛和其他肢體結合
[00:19:39.000 --> 00:19:41.000]  Need together
[00:19:41.000 --> 00:19:42.000]  蕭行這樣
[00:19:42.000 --> 00:19:43.000]  這個保羅教導我們
[00:19:43.000 --> 00:19:45.000]  努力紮根建道
[00:19:45.000 --> 00:19:47.000]  經歷基督
[00:19:47.000 --> 00:19:48.000]  保羅說
[00:19:48.000 --> 00:19:50.000]  我看萬事如糞土
[00:19:50.000 --> 00:19:52.000]  以經歷基督為至寶
[00:19:52.000 --> 00:19:53.000]  因為所有的知識
[00:19:53.000 --> 00:19:55.000]  所有的智慧
[00:19:55.000 --> 00:19:56.000]  所有的豐盛
[00:19:56.000 --> 00:19:58.000]  都是在基督裡面
[00:19:58.000 --> 00:19:59.000]  這個很厲害
[00:19:59.000 --> 00:20:00.000]  我下個禮拜
[00:20:00.000 --> 00:20:02.000]  都會講多一點這方面
[00:20:02.000 --> 00:20:04.000]  所以如果你不讀聖經
[00:20:04.000 --> 00:20:06.000]  你不經歷基督的話
[00:20:06.000 --> 00:20:09.000]  你就損失了
[00:20:09.000 --> 00:20:11.000]  你浪費了很多機會
[00:20:11.000 --> 00:20:13.000]  尚存感恩的心
[00:20:13.000 --> 00:20:15.000]  感謝主給你有
[00:20:15.000 --> 00:20:17.000]  全因堂這個好的教育
[00:20:17.000 --> 00:20:19.000]  我們很欣賞執持
[00:20:19.000 --> 00:20:22.000]  他們按照他們的能力
[00:20:22.000 --> 00:20:24.000]  盡心來服侍主
[00:20:24.000 --> 00:20:25.000]  這個很好
[00:20:25.000 --> 00:20:27.000]  這是一個好的教育
[00:20:27.000 --> 00:20:30.000]  上帝將你放在這裡
[00:20:30.000 --> 00:20:31.000]  祝福你
[00:20:31.000 --> 00:20:33.000]  我希望你在這裡發揚光大
[00:20:33.000 --> 00:20:34.000]  叫教會
[00:20:34.000 --> 00:20:36.000]  叫整個宗派
[00:20:36.000 --> 00:20:41.000]  整個基督教都得益
[00:20:41.000 --> 00:20:43.000]  我們全因堂這麼小
[00:20:43.000 --> 00:20:46.000]  但我們有這麼多宣教基地
[00:20:46.000 --> 00:20:48.000]  支持這麼多宣教士
[00:20:48.000 --> 00:20:49.000]  這個很厲害
[00:20:49.000 --> 00:20:51.000]  你每奉獻一元
[00:20:51.000 --> 00:20:54.000]  在我們的宣教基金
[00:20:54.000 --> 00:20:57.000]  就會影響到全世界
[00:20:57.000 --> 00:21:00.000]  這個真的沒有浪費
[00:21:00.000 --> 00:21:03.000]  提防世俗的哲學
[00:21:03.000 --> 00:21:04.000]  和觀念
[00:21:04.000 --> 00:21:06.000]  世俗來了很多東西
[00:21:06.000 --> 00:21:08.000]  搞亂我們的思想
[00:21:08.000 --> 00:21:10.000]  所以如果你讀聖經
[00:21:10.000 --> 00:21:12.000]  在教會裡彼此相愛
[00:21:12.000 --> 00:21:14.000]  當你這樣的時候
[00:21:14.000 --> 00:21:15.000]  你就醒了
[00:21:15.000 --> 00:21:18.000]  你就在基督裡得到悟性
[00:21:18.000 --> 00:21:19.000]  信心
[00:21:19.000 --> 00:21:21.000]  你就處變不驚
[00:21:21.000 --> 00:21:23.000]  你就知道做一個怎樣的基督徒
[00:21:23.000 --> 00:21:25.000]  在這個混亂的世界
[00:21:25.000 --> 00:21:30.000]  這個變幻莫測的時代裡
[00:21:30.000 --> 00:21:36.000]  你能夠做一個真的有福氣的
[00:21:36.000 --> 00:21:40.000]  有堅定的喜樂的基督徒
[00:21:40.000 --> 00:21:43.000]  我們一起低頭祈禱
[00:21:43.000 --> 00:21:44.000]  親愛的主席
[00:21:44.000 --> 00:21:45.000]  我們多謝你
[00:21:45.000 --> 00:21:47.000]  我們為全因堂的弟兄姊妹感恩
[00:21:47.000 --> 00:21:49.000]  也為我們的目的感恩
[00:21:49.000 --> 00:21:53.000]  為每一位執事的奴婦感恩
[00:21:53.000 --> 00:21:55.000]  每一個信徒的師傅感恩
[00:21:55.000 --> 00:21:59.000]  我們知道每一件事都是上帝賜給我們
[00:21:59.000 --> 00:22:02.000]  我們在這個黑暗渤茂的世代
[00:22:02.000 --> 00:22:03.000]  這個末世的時候
[00:22:03.000 --> 00:22:05.000]  我們能夠彼此相愛
[00:22:05.000 --> 00:22:07.000]  我們有牧者來招待我們
[00:22:07.000 --> 00:22:10.000]  我們又學習去欣賞我們的牧者
[00:22:10.000 --> 00:22:12.000]  我們又彼此之間激勵
[00:22:12.000 --> 00:22:13.000]  我們感謝你
[00:22:13.000 --> 00:22:14.000]  求你祝福全因堂
[00:22:14.000 --> 00:22:21.000]  叫我們能夠在這個黑暗的世代裡做光做焰
[00:22:21.000 --> 00:22:24.000]  叫你的名透過我們得出榮耀
[00:22:24.000 --> 00:22:26.000]  我們祈禱奉耶穌基督的名
