
[00:00:00.000 --> 00:00:06.000]  請您打開我們今天思想的經文 哥林多前書第十五章
[00:22:13.000 --> 00:22:17.000]  一個金融危機就什麼都沒有了
[00:22:17.000 --> 00:22:21.000]  既然如此何必不盡情享受
[00:22:21.000 --> 00:22:23.000]  今朝有酒今朝醉
[00:22:23.000 --> 00:22:27.000]  明日醒來就去墳墓睡覺
[00:22:27.000 --> 00:22:30.000]  保羅說得很清楚
[00:22:30.000 --> 00:22:32.000]  若基督沒有復活
[00:22:32.000 --> 00:22:34.000]  仍在罪理
[00:22:34.000 --> 00:22:36.000]  或者你會問
[00:22:36.000 --> 00:22:40.000]  耶穌基督的復活和我們今天的罪有什麼關係呢
[00:22:40.000 --> 00:22:44.000]  為什麼耶穌基督的復活去解決我們現在的罪呢
[00:22:44.000 --> 00:22:46.000]  兩個是完全沒有關係的
[00:22:46.000 --> 00:22:50.000]  或者我用一個例子大家會明白
[00:22:50.000 --> 00:22:52.000]  假如之間
[00:22:52.000 --> 00:22:58.000]  我今天偷了梁帆一個麵包
[00:22:58.000 --> 00:23:00.000]  我被警察抓到
[00:23:00.000 --> 00:23:02.000]  抓了我去坐牢
[00:23:02.000 --> 00:23:04.000]  坐19年牢
[00:23:04.000 --> 00:23:06.000]  孤星類的載板
[00:23:06.000 --> 00:23:08.000]  偷了個麵包
[00:23:08.000 --> 00:23:10.000]  抓我坐19年
[00:23:10.000 --> 00:23:12.000]  那我19年
[00:23:12.000 --> 00:23:14.000]  坐完牢出來了
[00:23:14.000 --> 00:23:16.000]  就應該自由身了
[00:23:16.000 --> 00:23:18.000]  為什麼呢
[00:23:18.000 --> 00:23:20.000]  我已經償了那個罪假
[00:23:20.000 --> 00:23:22.000]  警察不可以再抓我了
[00:23:22.000 --> 00:23:24.000]  因為我已經償了那個贖價
[00:23:24.000 --> 00:23:26.000]  你判我19年牢
[00:23:26.000 --> 00:23:28.000]  我坐完之後你不可以再抓我了
[00:23:28.000 --> 00:23:30.000]  相反來說
[00:23:30.000 --> 00:23:32.000]  反過來說
[00:23:32.000 --> 00:23:34.000]  我今天殺了梁帆
[00:23:34.000 --> 00:23:36.000]  被警察抓了我
[00:23:36.000 --> 00:23:38.000]  判死刑
[00:23:38.000 --> 00:23:40.000]  我死了
[00:23:40.000 --> 00:23:42.000]  我生了之後復活
[00:23:42.000 --> 00:23:44.000]  警察不可以再抓我了
[00:23:44.000 --> 00:23:46.000]  因為我已經償了那個贖價
[00:23:46.000 --> 00:23:48.000]  那個贖價是什麼呢
[00:23:48.000 --> 00:23:50.000]  死嘛
[00:23:50.000 --> 00:23:52.000]  判死刑嘛
[00:23:52.000 --> 00:23:54.000]  我就死了
[00:23:54.000 --> 00:23:56.000]  死了之後我復活
[00:23:56.000 --> 00:23:58.000]  警察不可以再抓我了
[00:23:58.000 --> 00:24:00.000]  因為我已經償了那個贖價
[00:24:00.000 --> 00:24:02.000]  所以大家知道
[00:24:02.000 --> 00:24:04.000]  在英國讀法律的人
[00:24:04.000 --> 00:24:06.000]  知道英國有一個這樣的法律故事
[00:24:06.000 --> 00:24:08.000]  很多年前
[00:24:08.000 --> 00:24:10.000]  有個人是殺人
[00:24:10.000 --> 00:24:12.000]  判死刑
[00:24:12.000 --> 00:24:14.000]  那個死刑是上吊的
[00:24:14.000 --> 00:24:16.000]  那個律師說
[00:24:16.000 --> 00:24:18.000]  認罪認罪判死
[00:24:18.000 --> 00:24:20.000]  這樣都可以
[00:24:20.000 --> 00:24:22.000]  你不會死的
[00:24:22.000 --> 00:24:24.000]  真的上吊
[00:24:24.000 --> 00:24:26.000]  在繩子上割斷了
[00:24:26.000 --> 00:24:28.000]  然後那個人就掉下來
[00:24:28.000 --> 00:24:30.000]  生了
[00:24:30.000 --> 00:24:32.000]  那個人當然要抓他再吊
[00:24:32.000 --> 00:24:34.000]  不行
[00:24:34.000 --> 00:24:36.000]  那個律法說
[00:24:36.000 --> 00:24:38.000]  是被判上吊
[00:24:38.000 --> 00:24:40.000]  他沒有說上吊而死
[00:24:40.000 --> 00:24:42.000]  他就上吊了
[00:24:42.000 --> 00:24:44.000]  他已經賠了那個贖價
[00:24:44.000 --> 00:24:46.000]  所以你不可以再去
[00:24:46.000 --> 00:24:48.000]  所以所有法律都要加上這句
[00:24:48.000 --> 00:24:50.000]  上吊而死
[00:24:52.000 --> 00:24:54.000]  如果基督是有復活
[00:24:54.000 --> 00:24:56.000]  替我們
[00:24:56.000 --> 00:24:58.000]  背了所有的罪
[00:24:58.000 --> 00:25:00.000]  他復活的時候
[00:25:00.000 --> 00:25:02.000]  他就償了我們的罪價
[00:25:02.000 --> 00:25:04.000]  如果耶穌沒有復活的時候
[00:25:04.000 --> 00:25:06.000]  就好像我殺了兩犯
[00:25:06.000 --> 00:25:08.000]  判我死刑
[00:25:08.000 --> 00:25:10.000]  死了沒有復活的時候
[00:25:10.000 --> 00:25:12.000]  就永遠死了
[00:25:12.000 --> 00:25:14.000]  沒得救了
[00:25:14.000 --> 00:25:16.000]  所以為什麼保羅告訴你
[00:25:16.000 --> 00:25:18.000]  如果基督沒有復活我們刑在罪裡
[00:25:18.000 --> 00:25:20.000]  就是這個意思
[00:25:20.000 --> 00:25:22.000]  或者你會問
[00:25:22.000 --> 00:25:24.000]  我怎麼知道耶穌復活
[00:25:24.000 --> 00:25:26.000]  第一節至十一節
[00:25:26.000 --> 00:25:28.000]  保羅就告訴你
[00:25:28.000 --> 00:25:30.000]  復活的證據在哪裡
[00:25:30.000 --> 00:25:32.000]  耶穌的復活不是神話
[00:25:32.000 --> 00:25:34.000]  不是虛求
[00:25:34.000 --> 00:25:36.000]  不是幻覺
[00:25:36.000 --> 00:25:38.000]  而是有證有據
[00:25:38.000 --> 00:25:40.000]  究竟證據在哪裡
[00:25:40.000 --> 00:25:42.000]  第一個證據就在
[00:25:42.000 --> 00:25:44.000]  哥倫多傳之十五章
[00:25:44.000 --> 00:25:46.000]  三至八節
[00:25:46.000 --> 00:25:48.000]  耶穌的顯現
[00:25:48.000 --> 00:25:50.000]  顯給十二個門徒漢
[00:25:50.000 --> 00:25:52.000]  後來給五百多個弟兄漢
[00:25:52.000 --> 00:25:54.000]  其中大半如今還在
[00:25:54.000 --> 00:25:56.000]  以後顯給雅各漢
[00:25:56.000 --> 00:25:58.000]  末後顯給我漢
[00:25:58.000 --> 00:26:00.000]  耶穌的顯現不是秘秘密密的
[00:26:00.000 --> 00:26:02.000]  不是說
[00:26:02.000 --> 00:26:04.000]  弟兄姊妹
[00:26:04.000 --> 00:26:06.000]  我告訴你一件秘密的事
[00:26:06.000 --> 00:26:08.000]  就是我看過你沒看過
[00:26:08.000 --> 00:26:10.000]  什麼事啊
[00:26:10.000 --> 00:26:12.000]  司徒華犯生啊
[00:26:12.000 --> 00:26:14.000]  於是你說
[00:26:14.000 --> 00:26:16.000]  你怎樣
[00:26:16.000 --> 00:26:18.000]  有沒有其他人
[00:26:18.000 --> 00:26:20.000]  你們見不到
[00:26:20.000 --> 00:26:22.000]  只有我才見到
[00:26:22.000 --> 00:26:24.000]  但現在耶穌不是
[00:26:24.000 --> 00:26:26.000]  不是秘密的
[00:26:26.000 --> 00:26:28.000]  顯現
[00:26:28.000 --> 00:26:30.000]  他一時間
[00:26:30.000 --> 00:26:32.000]  向五百多個人顯現
[00:26:32.000 --> 00:26:34.000]  不可能
[00:26:34.000 --> 00:26:36.000]  五百多個人都有眼花
[00:26:36.000 --> 00:26:38.000]  沒理由
[00:26:38.000 --> 00:26:40.000]  這五百多個人
[00:26:40.000 --> 00:26:42.000]  都是幻覺
[00:26:42.000 --> 00:26:44.000]  去目擊證人
[00:26:44.000 --> 00:26:46.000]  不是偽造
[00:26:46.000 --> 00:26:48.000]  是歷史的明證
[00:26:48.000 --> 00:26:50.000]  是歷史的明證
[00:26:50.000 --> 00:26:52.000]  所以為什麼
[00:26:52.000 --> 00:26:54.000]  我們相信耶穌基督已經復活
[00:26:54.000 --> 00:26:56.000]  是有根有據
[00:26:56.000 --> 00:26:58.000]  的歷史根據
[00:26:58.000 --> 00:27:00.000]  歷史根據是什麼呢
[00:27:00.000 --> 00:27:02.000]  就是說
[00:27:02.000 --> 00:27:04.000]  他曾經向很多人顯現
[00:27:04.000 --> 00:27:06.000]  他們這些人
[00:27:06.000 --> 00:27:08.000]  保羅寫這封信的時候
[00:27:08.000 --> 00:27:10.000]  大半還在
[00:27:10.000 --> 00:27:12.000]  是目擊的證人
[00:27:12.000 --> 00:27:14.000]  第二個理由
[00:27:14.000 --> 00:27:16.000]  記載在約翰福音第20章1至9節
[00:27:16.000 --> 00:27:18.000]  約翰福音第20章1至9節
[00:27:18.000 --> 00:27:20.000]  是
[00:27:20.000 --> 00:27:22.000]  那個證據是空的墳墓
[00:27:22.000 --> 00:27:24.000]  根據約翰的記載
[00:27:24.000 --> 00:27:26.000]  當星期日早上
[00:27:26.000 --> 00:27:28.000]  天還黑的時候
[00:27:28.000 --> 00:27:30.000]  穆達拉瑪利亞就來到安葬耶穌的地方
[00:27:30.000 --> 00:27:32.000]  希望
[00:27:32.000 --> 00:27:34.000]  去
[00:27:34.000 --> 00:27:36.000]  去拜祭他
[00:27:36.000 --> 00:27:38.000]  去到的時候
[00:27:38.000 --> 00:27:40.000]  竟然發覺石頭拿開
[00:27:40.000 --> 00:27:42.000]  因為猶太人不是撞在地上
[00:27:42.000 --> 00:27:44.000]  而是撞在洞裡
[00:27:44.000 --> 00:27:46.000]  拿著石頭封住
[00:27:46.000 --> 00:27:48.000]  於是
[00:27:48.000 --> 00:27:50.000]  他就害怕
[00:27:50.000 --> 00:27:52.000]  跑去告訴門徒
[00:27:52.000 --> 00:27:54.000]  有人當然是偷了耶穌的屍體
[00:27:54.000 --> 00:27:56.000]  很明顯
[00:27:56.000 --> 00:27:58.000]  打開門當然有人盜屍案
[00:27:58.000 --> 00:28:00.000]  於是彼得
[00:28:00.000 --> 00:28:02.000]  和約翰就馬上去看
[00:28:02.000 --> 00:28:04.000]  想想
[00:28:04.000 --> 00:28:06.000]  誰拿走
[00:28:06.000 --> 00:28:08.000]  耶穌的身體
[00:28:08.000 --> 00:28:10.000]  是絕對不相信
[00:28:10.000 --> 00:28:12.000]  耶穌復活的
[00:28:12.000 --> 00:28:14.000]  但其實
[00:28:14.000 --> 00:28:16.000]  第20章第8節就告訴你
[00:28:16.000 --> 00:28:18.000]  當時約翰記載得
[00:28:18.000 --> 00:28:20.000]  非常詳細
[00:28:20.000 --> 00:28:22.000]  當約翰和彼得去到墳墓的時候
[00:28:22.000 --> 00:28:24.000]  第4節
[00:28:24.000 --> 00:28:26.000]  他們看見
[00:28:26.000 --> 00:28:28.000]  細麻布還放在那裡
[00:28:28.000 --> 00:28:30.000]  又看見耶穌的果頭根
[00:28:30.000 --> 00:28:32.000]  沒有和細麻布放在一起
[00:28:32.000 --> 00:28:34.000]  是另外一處捲著
[00:28:34.000 --> 00:28:36.000]  原來猶太人安葬的方式
[00:28:36.000 --> 00:28:38.000]  不是用棺材
[00:28:38.000 --> 00:28:40.000]  是用果絲布
[00:28:40.000 --> 00:28:42.000]  加上香膏
[00:28:42.000 --> 00:28:44.000]  就是防腐劑
[00:28:44.000 --> 00:28:46.000]  綁緊木乃伊
[00:28:46.000 --> 00:28:48.000]  然後頭上
[00:28:48.000 --> 00:28:50.000]  是另外一條根綁著
[00:28:50.000 --> 00:28:52.000]  聖經就說
[00:28:52.000 --> 00:28:54.000]  約翰年輕一點
[00:28:54.000 --> 00:28:56.000]  跑得快一點
[00:28:56.000 --> 00:28:58.000]  彼得年長一點
[00:28:58.000 --> 00:29:00.000]  但約翰不敢進去
[00:29:00.000 --> 00:29:02.000]  彼得大膽一點
[00:29:02.000 --> 00:29:04.000]  走進去看
[00:29:04.000 --> 00:29:06.000]  他看見了什麼傷信呢
[00:29:06.000 --> 00:29:08.000]  約翰就
[00:29:08.000 --> 00:29:10.000]  很詳細描述
[00:29:10.000 --> 00:29:12.000]  他看見那些果絲布和果頭根
[00:29:12.000 --> 00:29:14.000]  是分開的
[00:29:14.000 --> 00:29:16.000]  果頭根仍然捲著
[00:29:16.000 --> 00:29:18.000]  捲著是什麼意思呢
[00:29:18.000 --> 00:29:20.000]  仍然維持原狀
[00:29:20.000 --> 00:29:22.000]  大家想一想就會知道
[00:29:22.000 --> 00:29:24.000]  如果有人偷了耶穌的屍體
[00:29:24.000 --> 00:29:26.000]  就成年那些果頭根
[00:29:26.000 --> 00:29:28.000]  全部都搬走了
[00:29:28.000 --> 00:29:30.000]  但不是
[00:29:30.000 --> 00:29:32.000]  如果耶穌沒有死
[00:29:32.000 --> 00:29:34.000]  復活
[00:29:34.000 --> 00:29:36.000]  不是復活,是復活
[00:29:36.000 --> 00:29:38.000]  如果耶穌有一點窒息
[00:29:38.000 --> 00:29:40.000]  突然醒過來
[00:29:40.000 --> 00:29:42.000]  他也要解開那些細麻布
[00:29:42.000 --> 00:29:44.000]  解開那些
[00:29:44.000 --> 00:29:46.000]  然後才走人
[00:29:46.000 --> 00:29:48.000]  所以就一堆東西放在那裏
[00:29:48.000 --> 00:29:50.000]  但現在約翰和彼得看見什麼
[00:29:50.000 --> 00:29:52.000]  他看見果絲布仍然捲著
[00:29:52.000 --> 00:29:54.000]  果頭根仍然捲著
[00:29:54.000 --> 00:29:56.000]  裏面的餡就不見了
[00:29:56.000 --> 00:29:58.000]  有一點像
[00:29:58.000 --> 00:30:00.000]  端午節的時候
[00:30:00.000 --> 00:30:02.000]  那些果精種
[00:30:02.000 --> 00:30:04.000]  一個個果精種放在雪櫃
[00:30:04.000 --> 00:30:06.000]  媽媽回來的時候打開雪櫃看
[00:30:06.000 --> 00:30:08.000]  所有果精種的繩子
[00:30:08.000 --> 00:30:10.000]  是沒有拆掉
[00:30:10.000 --> 00:30:12.000]  葉仍然維持著果精種
[00:30:12.000 --> 00:30:14.000]  後面的全部都不見了
[00:30:14.000 --> 00:30:16.000]  有什麼理由
[00:30:16.000 --> 00:30:18.000]  蒸發了
[00:30:18.000 --> 00:30:20.000]  我不知道怎樣蒸發了
[00:30:20.000 --> 00:30:22.000]  為什麼耶穌的屍體不見了
[00:30:22.000 --> 00:30:24.000]  唯一一個可能性
[00:30:24.000 --> 00:30:26.000]  他成為一個復活的身體
[00:30:26.000 --> 00:30:28.000]  所以聖經就說
[00:30:28.000 --> 00:30:30.000]  我相信了
[00:30:30.000 --> 00:30:32.000]  他們就相信了
[00:30:32.000 --> 00:30:36.000]  或者有很多人會
[00:30:36.000 --> 00:30:38.000]  跟我說
[00:30:38.000 --> 00:30:40.000]  你講的所有這些都是聖經講的
[00:30:40.000 --> 00:30:42.000]  聖經說
[00:30:42.000 --> 00:30:44.000]  他響著五百人
[00:30:44.000 --> 00:30:46.000]  顯現
[00:30:46.000 --> 00:30:48.000]  聖經說
[00:30:48.000 --> 00:30:50.000]  是他空的墳墓
[00:30:50.000 --> 00:30:52.000]  你信聖經就自然信
[00:30:52.000 --> 00:30:54.000]  我不信聖經我就不信
[00:30:54.000 --> 00:30:56.000]  我有兩個答案
[00:30:56.000 --> 00:30:58.000]  第一個
[00:30:58.000 --> 00:31:00.000]  你試試不要看聖經
[00:31:00.000 --> 00:31:02.000]  看看聖經以外的典籍
[00:31:02.000 --> 00:31:04.000]  其中一個最有名的就是約瑟夫
[00:31:04.000 --> 00:31:06.000]  約瑟夫
[00:31:06.000 --> 00:31:08.000]  是一個生於公元後
[00:31:08.000 --> 00:31:10.000]  三十七年的人
[00:31:10.000 --> 00:31:12.000]  他在羅馬人
[00:31:12.000 --> 00:31:14.000]  反對羅馬人獨立戰爭當中的時候
[00:31:14.000 --> 00:31:16.000]  被羅馬人抓住
[00:31:16.000 --> 00:31:18.000]  當時有四十個人被羅馬人攜著
[00:31:18.000 --> 00:31:20.000]  三十八個人戰死
[00:31:20.000 --> 00:31:22.000]  剩下兩個投降
[00:31:22.000 --> 00:31:24.000]  其中一個就是他
[00:31:24.000 --> 00:31:26.000]  羅馬人就賞識他的才幹
[00:31:26.000 --> 00:31:28.000]  就把他關在羅馬
[00:31:28.000 --> 00:31:30.000]  他就在羅馬地方
[00:31:30.000 --> 00:31:32.000]  專心著述
[00:31:32.000 --> 00:31:34.000]  寫成兩本書
[00:31:34.000 --> 00:31:36.000]  第一本叫做猶太的戰爭
[00:31:36.000 --> 00:31:38.000]  第二本叫猶太古史
[00:31:38.000 --> 00:31:40.000]  Antiquities of the Jews
[00:31:40.000 --> 00:31:42.000]  在大學圖書館
[00:31:42.000 --> 00:31:44.000]  你都找到這兩本書
[00:31:44.000 --> 00:31:46.000]  在猶太古史裡面
[00:31:46.000 --> 00:31:48.000]  有一段是講到耶穌
[00:31:48.000 --> 00:31:50.000]  他講到耶穌
[00:31:50.000 --> 00:31:52.000]  聲稱他自己是上帝的兒子
[00:31:52.000 --> 00:31:54.000]  聲稱他自己是上帝的兒子
[00:31:54.000 --> 00:31:56.000]  結果被
[00:31:56.000 --> 00:31:58.000]  被拉多釘在十字架
[00:31:58.000 --> 00:32:00.000]  奇怪的是
[00:32:00.000 --> 00:32:02.000]  約瑟夫說
[00:32:02.000 --> 00:32:04.000]  他復活了
[00:32:04.000 --> 00:32:06.000]  向門徒顯現
[00:32:06.000 --> 00:32:08.000]  有很多人跟隨他
[00:32:08.000 --> 00:32:10.000]  當然約瑟夫寫這段聖經的時候
[00:32:10.000 --> 00:32:12.000]  寫這段話的時候
[00:32:12.000 --> 00:32:14.000]  在猶太古史
[00:32:14.000 --> 00:32:16.000]  是用一些很鄙視的眼光
[00:32:16.000 --> 00:32:18.000]  當他是魔術師
[00:32:18.000 --> 00:32:20.000]  但是反而證明了
[00:32:20.000 --> 00:32:22.000]  耶穌他都復活了
[00:32:22.000 --> 00:32:24.000]  除了這個之外
[00:32:24.000 --> 00:32:26.000]  在1945年希伯來大學的
[00:32:26.000 --> 00:32:30.000]  Professor Joachim Sukinich
[00:32:30.000 --> 00:32:32.000]  教授在耶路撒冷
[00:32:32.000 --> 00:32:34.000]  發掘到兩副人骨
[00:32:34.000 --> 00:32:36.000]  在公園口五十年
[00:32:36.000 --> 00:32:40.000]  裡面刻了一個圖文
[00:32:40.000 --> 00:32:42.000]  是求耶穌幫助他
[00:32:42.000 --> 00:32:46.000]  因為他相信
[00:32:46.000 --> 00:32:48.000]  他會復活
[00:32:48.000 --> 00:32:52.000]  從考古學裡面來說
[00:32:52.000 --> 00:32:56.000]  從這些歷史的外面的明證
[00:32:56.000 --> 00:32:58.000]  我們都很相信
[00:32:58.000 --> 00:33:00.000]  耶穌真的復活
[00:33:00.000 --> 00:33:02.000]  但是你會問
[00:33:02.000 --> 00:33:04.000]  這些歷史證據
[00:33:04.000 --> 00:33:06.000]  只不過是可能性
[00:33:06.000 --> 00:33:08.000]  我也同意
[00:33:08.000 --> 00:33:10.000]  可能性
[00:33:10.000 --> 00:33:12.000]  就是說我們的信仰
[00:33:12.000 --> 00:33:14.000]  不是蠻從不是迷信
[00:33:14.000 --> 00:33:16.000]  是有證有據
[00:33:16.000 --> 00:33:18.000]  但是所謂有證有據
[00:33:18.000 --> 00:33:20.000]  只不過是證明
[00:33:20.000 --> 00:33:22.000]  耶穌的復活很有可能性
[00:33:22.000 --> 00:33:24.000]  不可能是絕對性
[00:33:24.000 --> 00:33:26.000]  是不是
[00:33:26.000 --> 00:33:28.000]  所有的東西都是可能性
[00:33:28.000 --> 00:33:30.000]  譬如你問我
[00:33:30.000 --> 00:33:32.000]  張學良
[00:33:32.000 --> 00:33:34.000]  是不是擄劫了
[00:33:34.000 --> 00:33:36.000]  這個蔣介石
[00:33:36.000 --> 00:33:38.000]  我們可以說
[00:33:38.000 --> 00:33:40.000]  現今我們擁有的證據
[00:33:40.000 --> 00:33:42.000]  是很有可能
[00:33:42.000 --> 00:33:44.000]  99.9%張學良真的擄劫了
[00:33:44.000 --> 00:33:46.000]  可能不是
[00:33:46.000 --> 00:33:48.000]  日後找到證據的時候
[00:33:48.000 --> 00:33:50.000]  只不過是兩個演戲
[00:33:50.000 --> 00:33:52.000]  可能不出奇
[00:33:52.000 --> 00:33:54.000]  這個只不過是一個可能性
[00:33:54.000 --> 00:33:56.000]  不是一個絕對性
[00:33:56.000 --> 00:33:58.000]  但是耶穌基督的復活
[00:33:58.000 --> 00:34:00.000]  是絕對性
[00:34:00.000 --> 00:34:02.000]  不是一個可能性
[00:34:02.000 --> 00:34:04.000]  所以保羅在哥林多前書第十五章
[00:34:04.000 --> 00:34:06.000]  是屢次講一句說話
[00:34:06.000 --> 00:34:08.000]  耶穌基督被釘死被埋葬
[00:34:08.000 --> 00:34:10.000]  是按照聖經所說
[00:34:10.000 --> 00:34:12.000]  按照聖經所說
[00:34:12.000 --> 00:34:14.000]  否則我們信就是謊言
[00:34:14.000 --> 00:34:16.000]  否則我們信就是謊言
[00:34:16.000 --> 00:34:18.000]  這句說話很奇怪
[00:34:18.000 --> 00:34:20.000]  很弔詭性
[00:34:20.000 --> 00:34:22.000]  我就想到希伯來書第十一章第一句
[00:34:22.000 --> 00:34:24.000]  我就想到希伯來書第十一章第一句
[00:34:24.000 --> 00:34:26.000]  什麼叫信
[00:34:26.000 --> 00:34:28.000]  信是未見之時的實體
[00:34:28.000 --> 00:34:30.000]  信是未見之時的實體
[00:34:30.000 --> 00:34:32.000]  是所望之時的確據
[00:34:32.000 --> 00:34:34.000]  這句說話是完全不合理的
[00:34:34.000 --> 00:34:36.000]  你想一下
[00:34:36.000 --> 00:34:38.000]  將來的事
[00:34:38.000 --> 00:34:40.000]  怎麼會是確據呢
[00:34:40.000 --> 00:34:42.000]  將來的事
[00:34:42.000 --> 00:34:44.000]  沒有人說是確據
[00:34:44.000 --> 00:34:46.000]  將來
[00:34:46.000 --> 00:34:48.000]  一定有一個
[00:34:48.000 --> 00:34:50.000]  未知的元素在裡面
[00:34:50.000 --> 00:34:52.000]  不肯定的元素
[00:34:52.000 --> 00:34:54.000]  Element of Uncertainty
[00:34:54.000 --> 00:34:56.000]  如果我告訴你
[00:34:56.000 --> 00:34:58.000]  我將來一定是代梁振英做特首
[00:34:58.000 --> 00:35:00.000]  香港特首
[00:35:00.000 --> 00:35:02.000]  這個
[00:35:02.000 --> 00:35:04.000]  沒有說肯定
[00:35:04.000 --> 00:35:06.000]  完全不肯定
[00:35:06.000 --> 00:35:10.000]  而且是零點零零零零零零零零零一
[00:35:10.000 --> 00:35:12.000]  跟我年紀沒有關係
[00:35:12.000 --> 00:35:14.000]  跟我信仰有關係
[00:35:14.000 --> 00:35:16.000]  所以
[00:35:16.000 --> 00:35:18.000]  那個
[00:35:18.000 --> 00:35:20.000]  是完全不合理的
[00:35:20.000 --> 00:35:22.000]  是完全不合理的
[00:35:22.000 --> 00:35:24.000]  信怎麼會是將來之時的確據呢
[00:35:24.000 --> 00:35:26.000]  信怎麼會是將來之時的確據呢
[00:35:26.000 --> 00:35:28.000]  我想一想
[00:35:28.000 --> 00:35:30.000]  不是
[00:35:30.000 --> 00:35:32.000]  我想通了
[00:35:32.000 --> 00:35:34.000]  舉個例子大家會明白
[00:35:34.000 --> 00:35:36.000]  假如
[00:35:36.000 --> 00:35:38.000]  我向我太太求婚
[00:35:38.000 --> 00:35:40.000]  即是未結婚
[00:35:40.000 --> 00:35:42.000]  我現在向我太太
[00:35:42.000 --> 00:35:44.000]  Past tense 我向我太太求婚
[00:35:44.000 --> 00:35:46.000]  我太太就問我
[00:35:46.000 --> 00:35:48.000]  你想我嫁給你嗎
[00:35:48.000 --> 00:35:50.000]  我說是呀
[00:35:50.000 --> 00:35:52.000]  你真的愛我嗎
[00:35:52.000 --> 00:35:54.000]  你會不會變心
[00:35:54.000 --> 00:35:56.000]  你會不會將來
[00:35:56.000 --> 00:35:58.000]  移情別戀
[00:35:58.000 --> 00:36:00.000]  你會不會重新找一個
[00:36:00.000 --> 00:36:02.000]  當我年紀開始大
[00:36:02.000 --> 00:36:04.000]  你沒那麼漂亮的時候
[00:36:04.000 --> 00:36:06.000]  你會不會找另一個
[00:36:06.000 --> 00:36:08.000]  我絕對不會說
[00:36:08.000 --> 00:36:10.000]  這些是將來的事
[00:36:10.000 --> 00:36:12.000]  誰會肯定
[00:36:12.000 --> 00:36:14.000]  將來有一個
[00:36:14.000 --> 00:36:16.000]  Element of Uncertainty
[00:36:16.000 --> 00:36:18.000]  所以我不能夠答應
[00:36:18.000 --> 00:36:20.000]  我老實告訴你
[00:36:20.000 --> 00:36:22.000]  這些是屬於將來的事
[00:36:22.000 --> 00:36:24.000]  我不能夠擔保
[00:36:24.000 --> 00:36:26.000]  嫁給你才奇怪
[00:36:26.000 --> 00:36:28.000]  我想問一下所有的姐妹
[00:36:28.000 --> 00:36:30.000]  如果有人向你求婚
[00:36:30.000 --> 00:36:32.000]  你肯定
[00:36:32.000 --> 00:36:34.000]  你不會移情別戀嗎
[00:36:34.000 --> 00:36:36.000]  這些是將來的事
[00:36:36.000 --> 00:36:38.000]  誰會肯定
[00:36:38.000 --> 00:36:40.000]  或許有一天是這樣
[00:36:40.000 --> 00:36:42.000]  可能在我的機會較少
[00:36:42.000 --> 00:36:44.000]  沒有人會嫁給你
[00:36:44.000 --> 00:36:46.000]  如果你想他嫁給你
[00:36:46.000 --> 00:36:48.000]  肯定
[00:36:48.000 --> 00:36:50.000]  Absolutely
[00:36:50.000 --> 00:36:52.000]  絕對的
[00:36:52.000 --> 00:36:54.000]  為甚麼
[00:36:54.000 --> 00:36:56.000]  因為你是保證人
[00:36:56.000 --> 00:36:58.000]  如果你作為一個
[00:36:58.000 --> 00:37:00.000]  保證人
[00:37:00.000 --> 00:37:02.000]  你一定要說絕對
[00:37:02.000 --> 00:37:04.000]  是不是
[00:37:04.000 --> 00:37:06.000]  我們求婚的時候
[00:37:06.000 --> 00:37:08.000]  會說得那麼絕對
[00:37:08.000 --> 00:37:10.000]  更何況上帝答應我們
[00:37:10.000 --> 00:37:12.000]  豈不是一個將來的事
[00:37:12.000 --> 00:37:14.000]  的確據嗎
[00:37:14.000 --> 00:37:16.000]  一點都不矛盾
[00:37:16.000 --> 00:37:18.000]  當然
[00:37:18.000 --> 00:37:20.000]  我太太為甚麼會嫁給我
[00:37:20.000 --> 00:37:22.000]  就是By Faith
[00:37:22.000 --> 00:37:24.000]  她這個信
[00:37:24.000 --> 00:37:26.000]  是甚麼
[00:37:26.000 --> 00:37:28.000]  Add as if
[00:37:28.000 --> 00:37:30.000]  為甚麼她會嫁給我
[00:37:30.000 --> 00:37:32.000]  因為我對她的應許
[00:37:32.000 --> 00:37:34.000]  我當她的誓言
[00:37:34.000 --> 00:37:36.000]  我告訴她的說話
[00:37:36.000 --> 00:37:38.000]  她就相信我這句說話
[00:37:38.000 --> 00:37:40.000]  她相信我這句說話
[00:37:40.000 --> 00:37:42.000]  然後Add as if
[00:37:42.000 --> 00:37:44.000]  即是相信
[00:37:44.000 --> 00:37:46.000]  好我嫁給你
[00:37:46.000 --> 00:37:48.000]  同樣都是
[00:37:48.000 --> 00:37:50.000]  甚麼叫相信
[00:37:50.000 --> 00:37:52.000]  耶穌告訴我們將來一定有復活
[00:37:52.000 --> 00:37:54.000]  因為耶穌已經復活
[00:37:54.000 --> 00:37:56.000]  是將來
[00:37:56.000 --> 00:37:58.000]  之事的確據
[00:37:58.000 --> 00:38:00.000]  我們就信他這句說話
[00:38:00.000 --> 00:38:02.000]  按聖經所說
[00:38:02.000 --> 00:38:04.000]  我們的信就不是謊言
[00:38:04.000 --> 00:38:06.000]  我覺得很有道理
[00:38:06.000 --> 00:38:08.000]  非常非常
[00:38:08.000 --> 00:38:10.000]  有道理
[00:38:10.000 --> 00:38:12.000]  就因為這樣的緣故
