
[00:00:00.000 --> 00:00:04.000]  好 今天我們要來分享的主題是
[00:18:24.000 --> 00:18:27.000]  讓我們可以彼此的提醒
[00:18:27.000 --> 00:18:32.000]  我們已經擁有最重要的救主耶穌
[00:18:32.000 --> 00:18:34.000]  讓我們用這樣的眼光來看
[00:18:34.000 --> 00:18:37.000]  我們所面對的每一件事情
[00:18:37.000 --> 00:18:39.000]  然後來依靠他
[00:18:39.000 --> 00:18:43.000]  曾經有很多訓練會
[00:18:43.000 --> 00:18:47.000]  都帶大家進行一種活動
[00:18:47.000 --> 00:18:49.000]  他就是給大家一個問題
[00:18:49.000 --> 00:18:53.000]  這個問題就是給大家一段時間
[00:18:53.000 --> 00:18:54.000]  請你想一下
[00:18:54.000 --> 00:18:58.000]  如果你的生命現在只剩下一天
[00:18:58.000 --> 00:19:02.000]  那你覺得最重要的事情是哪些
[00:19:02.000 --> 00:19:04.000]  你覺得你最需要
[00:19:04.000 --> 00:19:08.000]  趕快去照顧去完成去解決
[00:19:08.000 --> 00:19:11.000]  去處理的事情有哪些
[00:19:11.000 --> 00:19:14.000]  那這個時候通常我們的優先順序
[00:19:14.000 --> 00:19:16.000]  就會很快的排了下來
[00:19:16.000 --> 00:19:18.000]  我們就會很快的知道
[00:19:18.000 --> 00:19:21.000]  我們生命當中到底哪些是重要的
[00:19:21.000 --> 00:19:25.000]  哪些是可以先放在一邊的事情
[00:19:25.000 --> 00:19:28.000]  所以這個好消息給了牧羊人
[00:19:28.000 --> 00:19:32.000]  這個好消息也給了所有的人
[00:19:32.000 --> 00:19:33.000]  給了所有的人
[00:19:33.000 --> 00:19:37.000]  我們一起來讀二章十一節
[00:19:37.000 --> 00:19:39.000]  二章十一節說什麼呢
[00:19:39.000 --> 00:19:42.000]  因今天在大衛的城裡
[00:19:42.000 --> 00:19:44.000]  為你們生了救主
[00:19:44.000 --> 00:19:46.000]  救世主基督
[00:19:46.000 --> 00:19:48.000]  那在第十節天使告訴他們說
[00:19:48.000 --> 00:19:50.000]  這個大喜的信息
[00:19:50.000 --> 00:19:53.000]  這個好消息是關乎誰的呢
[00:19:53.000 --> 00:19:55.000]  關乎萬民的
[00:19:55.000 --> 00:19:57.000]  這個萬民一開始指的是以色列人
[00:19:57.000 --> 00:20:01.000]  但這個字後來通用指全世界的人
[00:20:01.000 --> 00:20:02.000]  今天在大衛的城裡
[00:20:02.000 --> 00:20:07.000]  為你們降生的救主救世主基督
[00:20:07.000 --> 00:20:11.000]  那這個消息跟不是以色列人的我們
[00:20:11.000 --> 00:20:13.000]  有什麼關係呢
[00:20:13.000 --> 00:20:15.000]  我剛剛講了這個萬民
[00:20:15.000 --> 00:20:17.000]  其實已經包含我們
[00:20:17.000 --> 00:20:19.000]  那為我們生了救主
[00:20:19.000 --> 00:20:21.000]  為什麼要為我們生救主
[00:20:21.000 --> 00:20:25.000]  為什麼這位救主要為我們來到
[00:20:25.000 --> 00:20:28.000]  因為我們有需要
[00:20:28.000 --> 00:20:29.000]  有一個小男孩
[00:20:29.000 --> 00:20:31.000]  他寫信給聖誕老人
[00:20:31.000 --> 00:20:33.000]  信上說親愛的聖誕老公公
[00:20:33.000 --> 00:20:36.000]  我家有三個小孩
[00:20:36.000 --> 00:20:40.000]  小傑三歲 大維四歲 蔓蔓七歲
[00:20:40.000 --> 00:20:43.000]  小傑有時很乖 大維也是
[00:20:43.000 --> 00:20:48.000]  但蔓蔓一直很乖 我是蔓蔓
[00:20:48.000 --> 00:20:54.000]  那為什麼這個蔓蔓要說自己一直很乖
[00:20:54.000 --> 00:20:58.000]  因為他想要告訴聖誕老公公
[00:20:58.000 --> 00:21:00.000]  他一直很乖
[00:21:00.000 --> 00:21:05.000]  所以他的禮物可以大一點
[00:21:05.000 --> 00:21:06.000]  可以好一點
[00:21:06.000 --> 00:21:09.000]  可以是他心裡想要的那個
[00:21:09.000 --> 00:21:12.000]  可能是以前
[00:21:12.000 --> 00:21:16.000]  其實現在也很流行小車 腳踏車
[00:21:16.000 --> 00:21:20.000]  可能是最新的iPhone
[00:21:20.000 --> 00:21:25.000]  可能是他想要的最好的禮物
[00:21:25.000 --> 00:21:28.000]  那蔓蔓她說她自己一直很乖
[00:21:28.000 --> 00:21:31.000]  其實這也是反映出我們每一個人
[00:21:31.000 --> 00:21:40.000]  大部分時候會有的心理的想法
[00:21:40.000 --> 00:21:43.000]  我們需要救主
[00:21:43.000 --> 00:21:46.000]  因為我們知道我們還不完全
[00:21:46.000 --> 00:21:48.000]  我們需要救主
[00:21:48.000 --> 00:21:53.000]  因為我們知道我們有做不到的地方
[00:21:53.000 --> 00:21:57.000]  我們有想要做但做不到的地方
[00:21:57.000 --> 00:22:00.000]  我們也有很多時候我們不想做
[00:22:00.000 --> 00:22:05.000]  但是還是做了的時候
[00:22:05.000 --> 00:22:07.000]  上帝為我們預備了天堂
[00:22:07.000 --> 00:22:09.000]  要當作禮物賜給所有的人
[00:22:09.000 --> 00:22:12.000]  但是這個天堂是全然美麗的
[00:22:12.000 --> 00:22:15.000]  沒有任何的罪惡和罪惡的誤會
[00:22:15.000 --> 00:22:18.000]  所以如果在我們生命當中有罪惡的誤會
[00:22:18.000 --> 00:22:21.000]  我們就無法進入這個美麗的天堂
[00:22:21.000 --> 00:22:24.000]  那應該怎麼辦
[00:22:24.000 --> 00:22:26.000]  我本來想找一張就是聖經當中
[00:22:26.000 --> 00:22:30.000]  就是講到新耶路撒冷城的那個畫面
[00:22:30.000 --> 00:22:33.000]  但是我找了蠻多的
[00:22:33.000 --> 00:22:38.000]  最後都覺得沒有辦法放上來
[00:22:38.000 --> 00:22:41.000]  一方面因為我沒看過
[00:22:41.000 --> 00:22:43.000]  一方面我就覺得那個
[00:22:43.000 --> 00:22:45.000]  實在沒有辦法完全的表達
[00:22:45.000 --> 00:22:48.000]  天堂到底有多美
[00:22:48.000 --> 00:22:50.000]  天堂到底有多聖祭
[00:22:50.000 --> 00:22:53.000]  天堂到底有多美好
[00:22:53.000 --> 00:22:56.000]  所以我們都期待進入這個天堂
[00:22:56.000 --> 00:22:58.000]  我們最近有一堂課
[00:22:58.000 --> 00:23:01.000]  那個課的老師他跟我們講一個見證
[00:23:01.000 --> 00:23:05.000]  他說他去年辦他們社區的聖誕佈道會
[00:23:05.000 --> 00:23:07.000]  然後他就用了一個例子
[00:23:07.000 --> 00:23:09.000]  來跟所有的人佈道
[00:23:09.000 --> 00:23:12.000]  我覺得他真的是神給他佈道的恩賜
[00:23:12.000 --> 00:23:13.000]  他也有那個熱情
[00:23:13.000 --> 00:23:15.000]  他就用了兩個氣球
[00:23:15.000 --> 00:23:17.000]  一個氣球灌清氣
[00:23:17.000 --> 00:23:19.000]  所以就會往上飛
[00:23:19.000 --> 00:23:23.000]  一個氣球灌就是自己吹的氣
[00:23:23.000 --> 00:23:25.000]  所以它就會往下沉
[00:23:25.000 --> 00:23:26.000]  所以當這個氣球放起來
[00:23:26.000 --> 00:23:27.000]  對比起來的時候
[00:23:27.000 --> 00:23:28.000]  一個氣球往上飛
[00:23:28.000 --> 00:23:30.000]  一個氣球往下沉
[00:23:30.000 --> 00:23:31.000]  他就問所有的人說
[00:23:31.000 --> 00:23:33.000]  所有的在我們當中的人
[00:23:33.000 --> 00:23:35.000]  你們要上天堂的請舉手
[00:23:35.000 --> 00:23:38.000]  你們知道發生什麼事情嗎
[00:23:38.000 --> 00:23:41.000]  全部的人都舉手了
[00:23:41.000 --> 00:23:44.000]  然後會後檢討會的時候
[00:23:44.000 --> 00:23:47.000]  所有的陪談員就跟那個牧師講說
[00:23:47.000 --> 00:23:50.000]  牧師啊這樣子我們很傻眼
[00:23:50.000 --> 00:23:53.000]  因為我們不知道要跟誰陪談
[00:23:53.000 --> 00:23:57.000]  因為現場幾百人全部舉手
[00:23:57.000 --> 00:23:59.000]  然後牧師就想說
[00:23:59.000 --> 00:24:01.000]  好對今年應該講清楚一點
[00:24:01.000 --> 00:24:03.000]  應該跟所有的人說
[00:24:03.000 --> 00:24:04.000]  如果你願意
[00:24:04.000 --> 00:24:05.000]  你想要進入天堂
[00:24:05.000 --> 00:24:07.000]  你要靠著耶穌
[00:24:07.000 --> 00:24:08.000]  你願意藉著耶穌
[00:24:08.000 --> 00:24:11.000]  為你捨身流血的這個恩典
[00:24:11.000 --> 00:24:12.000]  他就講到藉著耶穌
[00:24:12.000 --> 00:24:13.000]  講得清楚一點
[00:24:13.000 --> 00:24:16.000]  然後再請大家舉手
[00:24:16.000 --> 00:24:17.000]  但是我們就看見
[00:24:17.000 --> 00:24:21.000]  天堂是不是所有的人都想要進去
[00:24:21.000 --> 00:24:22.000]  問一下你旁邊的人
[00:24:22.000 --> 00:24:27.000]  你想要進入天堂
[00:24:27.000 --> 00:24:29.000]  我們每個人都想要進入天堂
[00:24:29.000 --> 00:24:32.000]  但是這個天堂是這樣子的美麗
[00:24:32.000 --> 00:24:34.000]  是這樣子的聖潔
[00:24:34.000 --> 00:24:37.000]  我們沒有辦法帶著罪惡的誤會進去
[00:24:37.000 --> 00:24:40.000]  那該怎麼辦呢
[00:24:40.000 --> 00:24:42.000]  有一張聖誕卡
[00:24:42.000 --> 00:24:44.000]  不是慢慢的聖誕卡
[00:24:44.000 --> 00:24:46.000]  有一張聖誕卡是這樣寫的
[00:24:46.000 --> 00:24:47.000]  我念給大家聽
[00:24:47.000 --> 00:24:53.000]  如果我們最大的需要是更多的資訊
[00:24:53.000 --> 00:24:56.000]  那上帝會賜下的是教育專家
[00:24:56.000 --> 00:24:59.000]  如果我們需要的是更多的技術
[00:24:59.000 --> 00:25:02.000]  上帝會拆下的是科技人員
[00:25:02.000 --> 00:25:05.000]  如果我們需要的是更多的金錢
[00:25:05.000 --> 00:25:08.000]  上帝會派下經濟高手
[00:25:08.000 --> 00:25:11.000]  如果我們需要的是更多的享樂
[00:25:11.000 --> 00:25:14.000]  上帝會派下娛樂的高手
[00:25:14.000 --> 00:25:19.000]  但是我們真正最大的需要是被賜福
[00:25:19.000 --> 00:25:23.000]  我們真正的需要是被天父來饒恕原諒
[00:25:23.000 --> 00:25:27.000]  所以上帝賜給我們的是救主
[00:25:27.000 --> 00:25:30.000]  這是我們真正最大的需要
[00:25:30.000 --> 00:25:32.000]  救主已經為你降生
[00:25:32.000 --> 00:25:34.000]  就是耶穌
[00:25:34.000 --> 00:25:36.000]  你願意接受他成為你的救主
[00:25:36.000 --> 00:25:40.000]  讓你可以進入上帝為你預備的天堂嗎
[00:25:40.000 --> 00:25:42.000]  我們曾經接受過的
[00:25:42.000 --> 00:25:45.000]  我們還要再繼續不斷的提醒自己
[00:25:45.000 --> 00:25:48.000]  我們是不是繼續的依靠耶穌的恩典
[00:25:48.000 --> 00:25:50.000]  我們是不是繼續的依靠他
[00:25:50.000 --> 00:25:52.000]  而不是依靠我們的行為
[00:25:52.000 --> 00:25:54.000]  像這個慢慢一樣
[00:25:54.000 --> 00:25:56.000]  說慢慢一直很乖
[00:25:56.000 --> 00:25:59.000]  所以可以進天堂
[00:25:59.000 --> 00:26:01.000]  還是我們依靠的是耶穌的
[00:26:01.000 --> 00:26:04.000]  為我們捨身留學的恩典
[00:26:04.000 --> 00:26:09.000]  罪是我們做不到上帝眼中正確的事情
[00:26:09.000 --> 00:26:13.000]  罪也是我們做了上帝眼中不正確的事情
[00:26:13.000 --> 00:26:15.000]  我們雖然都不完美
[00:26:15.000 --> 00:26:17.000]  但耶穌他正是為了你我
[00:26:17.000 --> 00:26:21.000]  和這世界上每一個不完美的人降生
[00:26:21.000 --> 00:26:23.000]  他成為我們的救主
[00:26:23.000 --> 00:26:25.000]  使我們可以因為相信
[00:26:25.000 --> 00:26:27.000]  接受耶穌成為我們的救主
[00:26:27.000 --> 00:26:30.000]  罪就得以赦免
[00:26:30.000 --> 00:26:33.000]  罪就得以赦免
[00:26:33.000 --> 00:26:34.000]  有一個故事說到
[00:26:34.000 --> 00:26:40.000]  曾經有一個
[00:26:40.000 --> 00:26:41.000]  有一個故事曾經說到
[00:26:41.000 --> 00:26:43.000]  有一個富翁
[00:26:43.000 --> 00:26:46.000]  他有一個他所珍愛的兒子
[00:26:46.000 --> 00:26:50.000]  這個兒子和他都很喜歡名畫
[00:26:50.000 --> 00:26:51.000]  所以他們一起到處旅行
[00:26:51.000 --> 00:26:53.000]  收購最好的畫
[00:26:53.000 --> 00:26:55.000]  然後他的兒子眼光獨到
[00:26:55.000 --> 00:26:57.000]  而且擅長交涉
[00:26:57.000 --> 00:26:59.000]  所以所有世界上的名畫
[00:26:59.000 --> 00:27:01.000]  他們大部分都收購到了
[00:27:01.000 --> 00:27:06.000]  成為他們家中展示廳當中的裝飾品
[00:27:06.000 --> 00:27:08.000]  那這個富翁和兒子
[00:27:08.000 --> 00:27:11.000]  他們一起分享這個嗜好
[00:27:11.000 --> 00:27:15.000]  他們彼此都覺得人生真的是滿足了
[00:27:15.000 --> 00:27:17.000]  別人也看到這個父子相處
[00:27:17.000 --> 00:27:19.000]  現在都非常的羨慕
[00:27:19.000 --> 00:27:21.000]  有一年的冬天戰爭爆發
[00:27:21.000 --> 00:27:24.000]  這個兒子被徵召入伍
[00:27:24.000 --> 00:27:26.000]  但是幾個禮拜之後
[00:27:26.000 --> 00:27:27.000]  父親就收到了一個電報
[00:27:27.000 --> 00:27:30.000]  說兒子在戰場上失蹤了
[00:27:30.000 --> 00:27:34.000]  那這個時候父親的心就非常的焦躁不安
[00:27:34.000 --> 00:27:38.000]  但是最後不幸的消息還是傳來了
[00:27:38.000 --> 00:27:42.000]  他的兒子確實陣亡了
[00:27:42.000 --> 00:27:48.000]  而這個父親即將要度過
[00:27:48.000 --> 00:27:52.000]  第一個沒有兒子陪伴的聖誕節
[00:27:52.000 --> 00:27:55.000]  兒子曾經可以和他一起分享名畫
[00:27:55.000 --> 00:27:57.000]  可以一起討論
[00:27:57.000 --> 00:28:02.000]  一起開心的彼此來分享的這個兒子
[00:28:02.000 --> 00:28:07.000]  已經離開他了
[00:28:07.000 --> 00:28:09.000]  在聖誕節的早晨
[00:28:09.000 --> 00:28:13.000]  有一聲敲門聲喚醒了這個
[00:28:13.000 --> 00:28:17.000]  感覺到難過跟絕望的父親
[00:28:17.000 --> 00:28:20.000]  然後這個父親開門
[00:28:20.000 --> 00:28:23.000]  就看到有一個人拿著包裹來
[00:28:23.000 --> 00:28:26.000]  那這個包裹裡面是什麼東西呢
[00:28:26.000 --> 00:28:32.000]  這個包裹就是一幅他兒子的畫像
[00:28:32.000 --> 00:28:37.000]  這是他軍中的同袍幫他兒子畫的
[00:28:37.000 --> 00:28:39.000]  雖然不是傑出的藝術品
[00:28:39.000 --> 00:28:43.000]  但是他兒子的神情卻讓他感覺到非常的得安慰
[00:28:43.000 --> 00:28:45.000]  栩栩如生的兒子畫像
[00:28:45.000 --> 00:28:48.000]  讓這個老翁不只得了安慰
[00:28:48.000 --> 00:28:53.000]  更是有一股非常強烈的激動的情緒
[00:28:53.000 --> 00:28:55.000]  他向這個送包裹的人致謝
[00:28:55.000 --> 00:29:01.000]  他也把這個畫跟其他的名畫一樣掛在牆上
[00:29:01.000 --> 00:29:03.000]  因為他懷念他的兒子
[00:29:03.000 --> 00:29:06.000]  這帶給他很大的安慰
[00:29:06.000 --> 00:29:10.000]  過了一陣子這個老人這個父親
[00:29:10.000 --> 00:29:15.000]  他體會到雖然他的兒子不在了
[00:29:15.000 --> 00:29:17.000]  但是人活在很多人的心裡
[00:29:17.000 --> 00:29:22.000]  因為這個兒子在戰場上救了很多的人
[00:29:22.000 --> 00:29:29.000]  這個兒子在戰場上不顧自己的安危去幫助別人
[00:29:29.000 --> 00:29:32.000]  然後投入在這個戰爭的當中
[00:29:32.000 --> 00:29:36.000]  然後也為國為其他的同胞犧牲了他的生命
[00:29:36.000 --> 00:29:39.000]  很多曾經被他幫助過的
[00:29:39.000 --> 00:29:46.000]  很多曾經被他在戰場上幫助得救的這些人
[00:29:46.000 --> 00:29:52.000]  後來回到從戰場上回來都寫信給這個父親
[00:29:52.000 --> 00:29:57.000]  告訴這個父親他的兒子所做的事情是多麼讓他們感動
[00:29:57.000 --> 00:30:03.000]  所以這個父親也發現原來他的兒子雖然離開了世界
[00:30:03.000 --> 00:30:07.000]  但是仍然好像活在很多人的心裡面
[00:30:07.000 --> 00:30:12.000]  他心裡面除了因為這幅兒子的畫得到安慰
[00:30:12.000 --> 00:30:20.000]  他的心裡面也更因為這些人的回應感受到極大的安慰
[00:30:20.000 --> 00:30:24.000]  後來這個老父親還是過世了
[00:30:24.000 --> 00:30:26.000]  當這個老父親過世的時候
[00:30:26.000 --> 00:30:31.000]  所有藝術界的人都知道這個老父親
[00:30:31.000 --> 00:30:35.000]  這個老人他的家中有什麼
[00:30:35.000 --> 00:30:38.000]  有很多很多的名畫
[00:30:38.000 --> 00:30:41.000]  所以他們就預料這些都會拍滿
[00:30:41.000 --> 00:30:44.000]  所以他們就想要來買這些名畫
[00:30:44.000 --> 00:30:51.000]  果然這個老父親的遺囑就指定所有的畫都要拍賣了
[00:30:51.000 --> 00:30:56.000]  當拍賣會的那一天正商雲集
[00:30:56.000 --> 00:31:01.000]  所有的藝術家所有的收藏家都來到這個會場
[00:31:01.000 --> 00:31:04.000]  大家都想要來買名畫
[00:31:04.000 --> 00:31:10.000]  因為買到一幅名畫掛在家裡就會覺得自己水平提升
[00:31:10.000 --> 00:31:14.000]  然後就會覺得自己很滿足
[00:31:14.000 --> 00:31:18.000]  當他們開始拍賣的時候
[00:31:18.000 --> 00:31:22.000]  第一幅畫是什麼
[00:31:22.000 --> 00:31:24.000]  是梵谷的
[00:31:24.000 --> 00:31:27.000]  是畢卡索的
[00:31:27.000 --> 00:31:30.000]  還是哪一個人
[00:31:30.000 --> 00:31:36.000]  第一幅畫是這個老人的兒子的畫像
[00:31:36.000 --> 00:31:41.000]  所有的人一看就說這是誰
[00:31:41.000 --> 00:31:43.000]  這是什麼畫
[00:31:43.000 --> 00:31:46.000]  這不是我們所要買的名畫
[00:31:46.000 --> 00:31:50.000]  但是首先拍賣的是這幅畫
[00:31:50.000 --> 00:31:52.000]  大家的人就開始鼓噪
[00:31:52.000 --> 00:31:54.000]  就說我們要買的是畢卡索的
[00:31:54.000 --> 00:31:57.000]  我們要買的是莫內的
[00:31:57.000 --> 00:32:00.000]  我們要買的是某某人的某某人的名畫
[00:32:00.000 --> 00:32:06.000]  但是負責主持拍賣會的人
[00:32:06.000 --> 00:32:11.000]  他按照這個老父親老人的遺囑
[00:32:11.000 --> 00:32:12.000]  非常的堅定
[00:32:12.000 --> 00:32:16.000]  就說人家規定就是要先賣這幅畫
[00:32:16.000 --> 00:32:21.000]  所以就開始有人忍不住了
[00:32:21.000 --> 00:32:24.000]  趕快把這幅畫結束掉
[00:32:24.000 --> 00:32:26.000]  有人就出了獎
[00:32:26.000 --> 00:32:29.000]  出了一百塊
[00:32:29.000 --> 00:32:31.000]  整個拍賣場鴉雀無聲
[00:32:31.000 --> 00:32:33.000]  沒有人回應
[00:32:33.000 --> 00:32:34.000]  有沒有人要標
[00:32:34.000 --> 00:32:36.000]  一百塊
[00:32:36.000 --> 00:32:38.000]  一百塊一次
[00:32:38.000 --> 00:32:39.000]  一百塊兩次
[00:32:39.000 --> 00:32:41.000]  然後這個時候還有人在大聲喊
[00:32:41.000 --> 00:32:42.000]  趕快趕快啦
[00:32:42.000 --> 00:32:43.000]  我們趕快把這幅畫賣掉
[00:32:43.000 --> 00:32:47.000]  我們就可以買其他的畫了
[00:32:47.000 --> 00:32:49.000]  但是還是要賣這幅畫
[00:32:49.000 --> 00:32:51.000]  所以一百塊三次
[00:32:51.000 --> 00:32:53.000]  成交
[00:32:53.000 --> 00:32:58.000]  成交了之後呢
[00:32:58.000 --> 00:33:02.000]  其他的人就等著要買這幅畫對不對
[00:33:02.000 --> 00:33:07.000]  結果拍賣會的主持人就說
[00:33:07.000 --> 00:33:10.000]  好結束了
[00:33:10.000 --> 00:33:12.000]  這個拍賣會結束了
[00:33:12.000 --> 00:33:14.000]  因為老人的遺囑說
[00:33:14.000 --> 00:33:19.000]  這是他兒子的真畫像
[00:33:19.000 --> 00:33:23.000]  這是他所愛的兒子
[00:33:23.000 --> 00:33:25.000]  他曾經跟他的兒子分享
[00:33:25.000 --> 00:33:32.000]  這每一幅所謂的世界名畫珍藏品
[00:33:32.000 --> 00:33:40.000]  所以他想要讓願意買
[00:33:40.000 --> 00:33:42.000]  他兒子這幅畫的人
[00:33:42.000 --> 00:33:46.000]  來得著所有的這些藝術品
[00:33:46.000 --> 00:33:48.000]  所有的珍藏
[00:33:48.000 --> 00:33:50.000]  因為他知道這樣的一個人
[00:33:50.000 --> 00:33:56.000]  一定也會好好的愛惜所有的珍藏品
[00:33:56.000 --> 00:33:59.000]  耶穌已經為我們來到世間
[00:33:59.000 --> 00:34:02.000]  上帝已經將耶穌賜給我們
[00:34:02.000 --> 00:34:04.000]  成為我們的救主
[00:34:04.000 --> 00:34:07.000]  這就是給我們的好消息
[00:34:07.000 --> 00:34:10.000]  我們生命當中所擁有的
[00:34:10.000 --> 00:34:12.000]  什麼是最重要的呢
[00:34:12.000 --> 00:34:14.000]  當我們已經擁有了最重要的
[00:34:14.000 --> 00:34:18.000]  我們是不是有把它放在我們的心上
[00:34:18.000 --> 00:34:20.000]  讓它真的成為我們生命當中
[00:34:20.000 --> 00:34:22.000]  最重要的那一位呢
[00:34:22.000 --> 00:34:24.000]  我們一起來禱告
