
[00:00:00.000 --> 00:00:05.420]  過去幾個月 東方閃電 無孔不入
[00:21:14.120 --> 00:21:16.520]  會不會都好像J. I. Pekka一樣
[00:21:16.520 --> 00:21:18.680]  I walked
[00:21:18.680 --> 00:21:22.680]  如果你發覺你改變不了這個現實
[00:21:22.680 --> 00:21:24.920]  你會不會好像他一樣
[00:21:24.920 --> 00:21:30.440]  我不會再留在這個地方
[00:21:30.440 --> 00:21:33.960]  這個是一個立場的選擇
[00:21:33.960 --> 00:21:38.800]  為什麼J. I. Pekka做這個選擇
[00:21:38.800 --> 00:21:41.400]  我們今天就來看一看
[00:21:41.400 --> 00:21:45.600]  教會的根基到底是什麼
[00:21:45.600 --> 00:21:47.760]  到底誰是Boss呢
[00:21:47.760 --> 00:21:52.400]  誰是主呢
[00:21:52.400 --> 00:21:57.280]  我們一起讀一讀
[00:21:57.280 --> 00:21:59.080]  我們一起讀一讀
[00:21:59.080 --> 00:22:04.000]  聖經裡面十七節至十九節
[00:22:04.000 --> 00:22:05.840]  一起讀
[00:22:05.840 --> 00:22:10.320]  耶穌對他說:你是有福的
[00:22:10.320 --> 00:22:13.120]  因為這不是屬於肉的指示你的
[00:22:13.120 --> 00:22:16.280]  乃是我在天上的父指示你的
[00:22:16.280 --> 00:22:17.560]  我還告訴你
[00:22:17.560 --> 00:22:18.880]  你是彼得
[00:22:18.880 --> 00:22:22.320]  我要把我的教會建造在這盤石上
[00:22:22.320 --> 00:22:25.360]  陰間的權柄不能勝過他
[00:22:25.360 --> 00:22:27.680]  我要把天國的約時給你
[00:22:27.680 --> 00:22:30.000]  凡你在地上所捆綁的
[00:22:30.000 --> 00:22:31.960]  在天上也要捆綁
[00:22:31.960 --> 00:22:34.120]  凡你在地上所釋放的
[00:22:34.120 --> 00:22:36.160]  在天上也要釋放
[00:22:36.160 --> 00:22:37.960]  在這段聖經
[00:22:37.960 --> 00:22:40.000]  天主教的詮釋
[00:22:40.000 --> 00:22:44.320]  帶給他們開始有一個教宗的制度出來
[00:22:44.320 --> 00:22:47.400]  他們說教會的根基
[00:22:47.400 --> 00:22:51.360]  教會的Boss是教宗
[00:22:51.360 --> 00:22:56.120]  而彼得就是第一任的教宗
[00:22:56.120 --> 00:22:58.920]  上帝無疑是教會的頭
[00:22:58.920 --> 00:23:01.280]  但因為上帝看不到的
[00:23:01.280 --> 00:23:04.160]  人是要找一些看得到的東西
[00:23:04.160 --> 00:23:05.920]  看得到的人
[00:23:05.920 --> 00:23:08.440]  所以在地上的教會
[00:23:08.440 --> 00:23:10.960]  都需要有一個看得到的人
[00:23:10.960 --> 00:23:14.600]  來作為神在地上的代表
[00:23:14.600 --> 00:23:16.080]  這個人是誰呢?
[00:23:16.080 --> 00:23:18.080]  他說:聖經說
[00:23:18.080 --> 00:23:19.760]  耶穌說
[00:23:19.760 --> 00:23:21.400]  就是彼得了
[00:23:21.400 --> 00:23:25.280]  我們以後都要循著這個規矩
[00:23:25.280 --> 00:23:28.800]  選一個在地上作為神的代表
[00:23:28.800 --> 00:23:31.560]  一個這樣的教宗
[00:23:31.560 --> 00:23:34.520]  他們的根據是什麼呢?
[00:23:34.520 --> 00:23:38.000]  他們的根據十八字
[00:23:38.000 --> 00:23:39.240]  他說:耶穌說
[00:23:39.240 --> 00:23:42.000]  你是彼得
[00:23:42.000 --> 00:23:45.440]  彼得這個字拉丁文是石的意思
[00:23:45.440 --> 00:23:47.920]  而希臘文就是石
[00:23:47.920 --> 00:23:49.840]  都是有石這個意思的
[00:23:49.840 --> 00:23:51.160]  是石
[00:23:51.160 --> 00:23:55.280]  他說:我要將我的教會建造在這石上
[00:23:55.280 --> 00:23:57.040]  拉丁文是一樣的
[00:23:57.040 --> 00:23:59.040]  都是石的上面
[00:23:59.040 --> 00:24:00.800]  所以
[00:24:00.800 --> 00:24:02.040]  耶穌就說
[00:24:02.040 --> 00:24:04.760]  祂要將教會建立在彼得上
[00:24:04.760 --> 00:24:08.080]  因為彼得的名字就是石的意思
[00:24:08.080 --> 00:24:09.400]  對
[00:24:09.400 --> 00:24:10.800]  還是不對?
[00:24:10.800 --> 00:24:12.080]  第二個理由
[00:24:12.080 --> 00:24:13.200]  祂就說
[00:24:13.200 --> 00:24:17.800]  陰間的權柄不能勝過祂
[00:24:17.800 --> 00:24:19.240]  第三
[00:24:19.240 --> 00:24:21.000]  十九節
[00:24:21.000 --> 00:24:22.120]  祂說:耶穌這麼說
[00:24:22.120 --> 00:24:25.040]  我要將天國的約時來給你
[00:24:25.040 --> 00:24:26.720]  就是彼得
[00:24:26.720 --> 00:24:28.680]  凡你在地上捆綁的
[00:24:28.680 --> 00:24:30.280]  在天上都要捆綁
[00:24:30.280 --> 00:24:31.880]  凡你在地上釋放的
[00:24:31.880 --> 00:24:34.360]  在天上都要釋放
[00:24:34.360 --> 00:24:35.600]  接著祂就問
[00:24:35.600 --> 00:24:39.400]  如果耶穌連續給了三個理由
[00:24:39.400 --> 00:24:42.800]  這個不是說彼得
[00:24:42.800 --> 00:24:44.800]  祂是說誰呢?
[00:24:44.800 --> 00:24:47.080]  他說:我教中學的時候
[00:24:47.080 --> 00:24:48.440]  曾經有一段時間
[00:24:48.440 --> 00:24:53.000]  在一間天主教的學校待課
[00:24:53.000 --> 00:24:56.080]  入正正式式教之前
[00:24:56.080 --> 00:24:58.040]  待了半年
[00:24:58.040 --> 00:25:01.840]  半年裏面曾經跟一個天主教的神父
[00:25:01.840 --> 00:25:03.360]  是高主教那裏教的
[00:25:03.360 --> 00:25:04.800]  跟那個神父
[00:25:04.800 --> 00:25:07.400]  來談到有關這個問題
[00:25:07.400 --> 00:25:10.120]  他就列出這三個理由
[00:25:10.120 --> 00:25:12.800]  接著我就跟他
[00:25:12.800 --> 00:25:15.960]  來逐一回應
[00:25:15.960 --> 00:25:19.360]  在回應的過程當中
[00:25:19.360 --> 00:25:21.680]  我覺得他都很開放
[00:25:21.680 --> 00:25:23.280]  但是他要講理
[00:25:23.280 --> 00:25:26.120]  最後我就翻查翻查翻查
[00:25:26.120 --> 00:25:28.560]  翻查了很多不同的書籍
[00:25:28.560 --> 00:25:30.480]  那些識經書之後
[00:25:30.480 --> 00:25:33.360]  我就跟他說
[00:25:33.360 --> 00:25:35.000]  第一
[00:25:35.000 --> 00:25:39.680]  他說彼得就是那塊盆石
[00:25:39.680 --> 00:25:42.160]  我說這個是合聖經
[00:25:42.160 --> 00:25:44.840]  抑或不合聖經
[00:25:44.840 --> 00:25:48.160]  他說這個當然是合
[00:25:48.160 --> 00:25:53.240]  接著我就給了一些理據給他看
[00:25:53.240 --> 00:25:57.560]  彼得的原文是叫做Petros
[00:25:57.560 --> 00:25:59.840]  P-E-T-R-O-S
[00:25:59.840 --> 00:26:03.360]  這個字的本身是石仔的意思
[00:26:03.360 --> 00:26:05.400]  是石仔
[00:26:05.400 --> 00:26:10.520]  但是耶穌說我要將我的教會建造在這盆石上
[00:26:10.520 --> 00:26:12.440]  這個盆石
[00:26:12.440 --> 00:26:16.360]  希臘文的原文叫做Petra
[00:26:16.360 --> 00:26:20.120]  是巨型的盆石
[00:26:20.120 --> 00:26:22.520]  推不動的盆石
[00:26:22.520 --> 00:26:25.240]  是這個意思
[00:26:25.240 --> 00:26:28.840]  他們說這個是你的看法
[00:26:28.840 --> 00:26:31.560]  是不是真的呢?
[00:26:31.560 --> 00:26:37.400]  接著我就跟他打開彼得前書二章七八
[00:26:37.400 --> 00:26:45.240]  就是耶穌是被人所棄的那個石頭
[00:26:45.240 --> 00:26:47.160]  原來二章八節
[00:26:47.160 --> 00:26:49.120]  他跟著來說說
[00:26:49.120 --> 00:26:52.400]  耶穌基督是一個被人所棄的一塊石頭
[00:26:52.400 --> 00:26:54.200]  他是一塊怎樣的石頭呢?
[00:26:54.200 --> 00:26:55.280]  我們一起讀
[00:26:55.280 --> 00:27:00.320]  「又說作了半腳的石頭,跌人的盆石,
[00:27:00.320 --> 00:27:03.920]  他們既不信從,就在道理上半跌。
[00:27:03.920 --> 00:27:07.160]  他們這樣半跌也是預定的。」
[00:27:07.160 --> 00:27:11.480]  耶穌透過彼得在這個地方
[00:27:11.480 --> 00:27:14.280]  由彼得的口說出來
[00:27:14.280 --> 00:27:17.360]  祂不是盆石
[00:27:17.360 --> 00:27:21.560]  祂在這個地方非常清楚地介紹
[00:27:21.560 --> 00:27:23.920]  耶穌才是盆石
[00:27:23.920 --> 00:27:25.120]  而祂是什麼呢?
[00:27:25.120 --> 00:27:30.040]  祂說我們都是在這個教會裡面
[00:27:30.040 --> 00:27:33.680]  神的殿裡面的石頭
[00:27:33.680 --> 00:27:36.200]  彼得形容自己和宗徒
[00:27:36.200 --> 00:27:40.040]  是這個神的殿的一個石頭
[00:27:40.040 --> 00:27:45.520]  完全跟耶穌基督在馬太十六章所說的一致
[00:27:45.520 --> 00:27:48.600]  跟原文是一致的
[00:27:48.600 --> 00:27:51.880]  接著另一方面
[00:27:51.880 --> 00:27:56.200]  盆石的用法
[00:27:56.200 --> 00:27:57.720]  我將我找到的經文
[00:27:57.720 --> 00:27:58.520]  我告訴大家
[00:27:58.520 --> 00:28:02.720]  如果真的要將所有有關盆石的經文讀出來
[00:28:02.720 --> 00:28:05.880]  我只是讀完那些經文已經是一堂
[00:28:05.880 --> 00:28:08.080]  即是講到我沒有時間讀
[00:28:08.080 --> 00:28:11.600]  我現在將那些比較有代表性的經文拿出來
[00:28:11.600 --> 00:28:14.960]  給大家看到盆石這句字寓意的用法
[00:28:14.960 --> 00:28:19.200]  在舊約的聖經都是針對神來說的
[00:28:19.200 --> 00:28:22.640]  是人敬拜的對象來說的
[00:28:22.640 --> 00:28:26.480]  《創世紀》四十九二十四
[00:28:26.480 --> 00:28:27.960]  大家找到一起讀
[00:28:27.960 --> 00:28:30.160]  「但他的弓仍舊堅硬
[00:28:30.160 --> 00:28:32.880]  他的手現狀敏捷
[00:28:32.880 --> 00:28:35.040]  這是因以色列的木者
[00:28:35.040 --> 00:28:36.240]  以色列的盆石
[00:28:36.240 --> 00:28:39.480]  就是雅各的大能者」
[00:28:39.480 --> 00:28:43.440]  聖經裡面有很多我們叫他做一個對偶
[00:28:43.440 --> 00:28:46.200]  或者排偶
[00:28:46.200 --> 00:28:51.120]  是為了要加深人對那方面的了解認識
[00:28:51.120 --> 00:28:53.440]  他會將兩句的句子放在一起
[00:28:53.440 --> 00:28:56.960]  其實都是指同樣的東西
[00:28:56.960 --> 00:28:58.280]  在這個地方
[00:28:58.280 --> 00:28:59.920]  以色列的盆石
[00:28:59.920 --> 00:29:02.560]  就是雅各的大能者
[00:29:02.560 --> 00:29:03.880]  那是誰呢?
[00:29:03.880 --> 00:29:06.200]  雅各的大能者是誰呢?
[00:29:06.200 --> 00:29:07.680]  就是耶和華
[00:29:07.680 --> 00:29:10.040]  《新明紀》三十二章十五節
[00:29:10.040 --> 00:29:12.440]  在這段聖經再一次出現
[00:29:12.440 --> 00:29:14.720]  這些排偶的用法
[00:29:14.720 --> 00:29:16.800]  對比的用法
[00:29:16.800 --> 00:29:20.240]  「但耶穌倫漸漸肥胖
[00:29:20.240 --> 00:29:21.480]  粗壯光滑
[00:29:21.480 --> 00:29:22.920]  踢跳奔跑
[00:29:22.920 --> 00:29:25.640]  便離棄造他的神
[00:29:25.640 --> 00:29:28.320]  興翰救他的盆石」
[00:29:28.320 --> 00:29:31.560]  造他的神和救他的盆石
[00:29:31.560 --> 00:29:33.320]  再一次放在一起
[00:29:33.320 --> 00:29:34.840]  去讓人看得見
[00:29:34.840 --> 00:29:37.320]  造我們的神是誰呢?
[00:29:37.320 --> 00:29:41.280]  就是救我們的盆石
[00:29:41.280 --> 00:29:43.440]  《新明紀》十八節
[00:29:43.440 --> 00:29:46.480]  你興奮生你的盆石
[00:29:46.480 --> 00:29:49.160]  忘記剷你的神
[00:29:49.160 --> 00:29:53.080]  生和剷同樣的意思
[00:29:53.080 --> 00:29:54.680]  生你的盆石
[00:29:54.680 --> 00:29:58.000]  就是等於剷你的神
[00:29:58.000 --> 00:29:59.440]  就是生剷過剷
[00:29:59.440 --> 00:30:00.840]  一樣那個字
[00:30:00.840 --> 00:30:03.960]  然後《新明紀》三十二章三十二節一起讀
[00:30:03.960 --> 00:30:05.960]  「據我們的仇敵自己斷定
[00:30:05.960 --> 00:30:09.880]  他們的盆石不如我們的盆石」
[00:30:09.880 --> 00:30:11.560]  再一次讓大家看到
[00:30:11.560 --> 00:30:14.000]  原來外邦的人形容他們的神
[00:30:14.000 --> 00:30:15.040]  他們的偶像
[00:30:15.040 --> 00:30:17.120]  都是用盆石形容的
[00:30:17.120 --> 00:30:19.640]  但是在這個地方他們都很清楚看到
[00:30:19.640 --> 00:30:21.960]  以色列那個盆石
[00:30:21.960 --> 00:30:23.600]  軟性他們
[00:30:23.600 --> 00:30:26.240]  是沒得比的
[00:30:26.240 --> 00:30:28.280]  因為這樣盆石
[00:30:28.280 --> 00:30:31.320]  其實都是敬拜的對象
[00:30:31.320 --> 00:30:33.200]  詩篇十八篇第二節
[00:30:33.200 --> 00:30:34.400]  我們一起讀
[00:30:34.400 --> 00:30:36.160]  又說我的岩石
[00:30:36.160 --> 00:30:37.320]  我的山寨
[00:30:37.320 --> 00:30:38.280]  我的救主
[00:30:38.280 --> 00:30:39.040]  我的神
[00:30:39.040 --> 00:30:40.040]  我的盆石
[00:30:40.040 --> 00:30:41.400]  我所投靠的
[00:30:41.400 --> 00:30:42.800]  祂是我的盾牌
[00:30:42.800 --> 00:30:44.360]  是拯救我的國
[00:30:44.360 --> 00:30:45.680]  是我的高台
[00:30:45.680 --> 00:30:47.520]  再一次出現
[00:30:47.520 --> 00:30:48.960]  盆石
[00:30:48.960 --> 00:30:51.880]  和山寨和救主和神
[00:30:51.880 --> 00:30:54.760]  是同樣的意思
[00:30:54.760 --> 00:30:57.560]  都是指著耶和華來說的
[00:30:57.560 --> 00:31:00.480]  然後詩篇十八篇三十一節
[00:31:00.480 --> 00:31:01.760]  我們一起讀
[00:31:01.760 --> 00:31:04.080]  除了耶和華誰是神呢?
[00:31:04.080 --> 00:31:05.200]  除了我們的神
[00:31:05.200 --> 00:31:06.920]  誰是盆石呢?
[00:31:06.920 --> 00:31:08.880]  再一次強調
[00:31:08.880 --> 00:31:12.520]  盆石不是用在人的上面
[00:31:12.520 --> 00:31:13.720]  而是在舊約裏面
[00:31:13.720 --> 00:31:15.840]  一而再再而三
[00:31:15.840 --> 00:31:18.320]  繼續不斷讓我們看見
[00:31:18.320 --> 00:31:21.080]  舊約裏面用盆石
[00:31:21.080 --> 00:31:23.240]  做一個比喻性的用法的時間
[00:31:23.240 --> 00:31:27.600]  只是用在耶和華的身上
[00:31:27.600 --> 00:31:29.680]  好了
[00:31:29.680 --> 00:31:32.080]  神父就跟著說
[00:31:32.080 --> 00:31:35.160]  這個是你的解法
[00:31:35.160 --> 00:31:37.960]  但都有可能是指彼得呢?
[00:31:37.960 --> 00:31:40.160]  那你後面又怎麼解釋?
[00:31:40.160 --> 00:31:42.800]  祂說你是彼得
[00:31:42.800 --> 00:31:45.400]  我要將天國的約時給你
[00:31:45.400 --> 00:31:46.160]  不是你們
[00:31:46.160 --> 00:31:47.720]  是你
[00:31:47.720 --> 00:31:48.920]  你是只有誰呢?
[00:31:48.920 --> 00:31:50.080]  只有一個
[00:31:50.080 --> 00:31:51.840]  當時是對彼得說
[00:31:51.840 --> 00:31:53.560]  凡你在地上捆綁
[00:31:53.560 --> 00:31:54.680]  在天上就捆綁
[00:31:54.680 --> 00:31:56.160]  凡你在地上釋放
[00:31:56.160 --> 00:31:57.800]  在天上也要釋放
[00:31:57.800 --> 00:31:59.720]  那你說祂不是教宗
[00:31:59.720 --> 00:32:00.560]  祂不是教皇
[00:32:00.560 --> 00:32:02.400]  那祂是誰呢?
[00:32:02.400 --> 00:32:03.720]  那我說
[00:32:03.720 --> 00:32:06.600]  這一句我沒有否定
[00:32:06.600 --> 00:32:09.120]  耶穌有這個權柄給彼得
[00:32:09.120 --> 00:32:12.040]  那個是指彼得來說
[00:32:12.040 --> 00:32:13.720]  但我就問祂
[00:32:13.720 --> 00:32:15.920]  那祢有沒有這個權柄呢?
[00:32:15.920 --> 00:32:17.440]  祂說我沒有的
[00:32:17.440 --> 00:32:20.120]  是教宗有
[00:32:20.120 --> 00:32:20.760]  那我說
[00:32:20.760 --> 00:32:22.560]  那你信不信聖經呢?
[00:32:22.560 --> 00:32:23.760]  祂說信
[00:32:23.760 --> 00:32:25.280]  如果你信聖經的時候
[00:32:25.280 --> 00:32:26.480]  不如我們多看兩章
[00:32:26.480 --> 00:32:28.440]  看下去吧
[00:32:28.440 --> 00:32:30.360]  那就看到十八章
[00:32:30.360 --> 00:32:31.800]  十八節
[00:32:31.800 --> 00:32:33.880]  我們一起讀一讀
[00:32:33.880 --> 00:32:36.840]  「我實在告訴你們
[00:32:36.840 --> 00:32:39.680]  凡你們在地上所捆綁的
[00:32:39.680 --> 00:32:41.520]  在天上也要捆綁
[00:32:41.520 --> 00:32:43.840]  凡你們在地上所釋放的
[00:32:43.840 --> 00:32:46.200]  在天上也要釋放」
[00:32:46.200 --> 00:32:49.120]  那你們是誰呀?
[00:32:49.120 --> 00:32:49.640]  弟子們
[00:32:49.640 --> 00:32:51.800]  你們是誰呀?
[00:32:51.800 --> 00:32:53.320]  就是我們
[00:32:53.320 --> 00:32:55.000]  你們就是我們
[00:32:55.000 --> 00:32:56.520]  我們是誰呀?
[00:32:56.520 --> 00:33:00.080]  就是全部得救了的人
[00:33:00.080 --> 00:33:02.600]  所有的門徒
[00:33:02.600 --> 00:33:03.840]  所以我跟他們說
[00:33:03.840 --> 00:33:05.360]  彼得有那個權柄
[00:33:05.360 --> 00:33:06.880]  沒有錯的
[00:33:06.880 --> 00:33:10.320]  但同樣我們也有的
[00:33:10.320 --> 00:33:11.440]  那這個「我們」
[00:33:11.440 --> 00:33:12.520]  「你們」是誰呢?
[00:33:12.520 --> 00:33:14.080]  是所有的門徒
[00:33:14.080 --> 00:33:15.680]  那什麼叫所有的門徒呀?
[00:33:15.680 --> 00:33:19.280]  全部領受了聖靈的使
[00:33:19.280 --> 00:33:21.480]  那哪些人領受了聖靈的使呀?
[00:33:21.480 --> 00:33:22.680]  加入教會
[00:33:22.680 --> 00:33:23.800]  聖靈的使
[00:33:23.800 --> 00:33:25.520]  是我們加入教會
[00:33:25.520 --> 00:33:26.920]  一個基本的
[00:33:26.920 --> 00:33:29.080]  一個手續
[00:33:29.080 --> 00:33:30.600]  就是那些聽過福音
[00:33:30.600 --> 00:33:32.440]  又接受了這個福音
[00:33:32.440 --> 00:33:35.000]  認定耶穌基督是我們唯一的救主
[00:33:35.000 --> 00:33:36.040]  這些人
[00:33:36.040 --> 00:33:37.640]  既然信祂
[00:33:37.640 --> 00:33:43.000]  就領受所應許的聖靈為人祭
[00:33:43.000 --> 00:33:45.320]  「已不所屬一章十三十四節」
[00:33:45.320 --> 00:33:47.160]  很清楚地說
[00:33:47.160 --> 00:33:48.160]  因為這樣
[00:33:48.160 --> 00:33:51.280]  所以我跟他說
[00:33:51.280 --> 00:33:53.760]  除非你未受聖靈的使
[00:33:53.760 --> 00:33:55.880]  如果你受了聖靈的使
[00:33:55.880 --> 00:33:57.880]  你也有這個權柄
[00:33:57.880 --> 00:33:59.520]  那我跟著我想問
[00:33:59.520 --> 00:34:01.560]  有多少人有把握
[00:34:01.560 --> 00:34:03.000]  你已經受了聖靈的使
[00:34:03.000 --> 00:34:05.800]  可不可以舉手呀?
[00:34:05.800 --> 00:34:06.640]  感謝神
[00:34:06.640 --> 00:34:08.120]  那有多少個
[00:34:08.120 --> 00:34:09.800]  不是很有把握
[00:34:09.800 --> 00:34:11.040]  不知道受了沒有
[00:34:11.040 --> 00:34:13.760]  可不可以舉手呀?
[00:34:13.760 --> 00:34:15.080]  都有些
[00:34:15.080 --> 00:34:16.360]  那我想問
[00:34:16.360 --> 00:34:17.720]  不知道受了沒有
[00:34:17.720 --> 00:34:20.560]  想不想受了它呀?
[00:34:20.560 --> 00:34:21.080]  想
[00:34:21.080 --> 00:34:21.440]  是
[00:34:21.440 --> 00:34:22.200]  感謝神
[00:34:22.200 --> 00:34:23.080]  感謝神
[00:34:23.080 --> 00:34:24.600]  很多
[00:34:24.600 --> 00:34:26.560]  ABC
[00:34:26.560 --> 00:34:28.280]  很簡單
[00:34:28.280 --> 00:34:28.920]  A
[00:34:28.920 --> 00:34:29.720]  我們承認
[00:34:29.720 --> 00:34:31.800]  我是無力自救的罪人
[00:34:31.800 --> 00:34:33.040]  聖經說的
[00:34:33.040 --> 00:34:34.520]  我們承認自己的罪
[00:34:34.520 --> 00:34:35.400]  神是信實的
[00:34:35.400 --> 00:34:36.280]  是公義的
[00:34:36.280 --> 00:34:38.680]  必要赦免我們的罪
[00:34:38.680 --> 00:34:40.560]  洗淨我們一切的不義
[00:34:40.560 --> 00:34:41.280]  B
[00:34:41.280 --> 00:34:43.120]  相信
[00:34:43.120 --> 00:34:48.320]  相信耶穌基督是唯一的救主
[00:34:48.320 --> 00:34:49.880]  這個很重要
[00:34:49.880 --> 00:34:51.040]  祂能夠救我們
[00:34:51.040 --> 00:34:52.520]  祂也已經來到這個世界
[00:34:52.520 --> 00:34:54.000]  為我們死在十字架上
[00:34:54.000 --> 00:34:55.240]  一次過
[00:34:55.240 --> 00:34:57.760]  來將我們的罪取清
[00:34:57.760 --> 00:34:58.560]  C
[00:34:58.560 --> 00:34:59.680]  Confess
[00:34:59.680 --> 00:35:01.120]  心裡相信
[00:35:01.120 --> 00:35:02.400]  口裡承認
[00:35:02.400 --> 00:35:04.040]  羅馬書十章九節
[00:35:04.040 --> 00:35:06.840]  就必得救
[00:35:06.840 --> 00:35:09.600]  以弗所書一章十三十四就說
[00:35:09.600 --> 00:35:11.680]  當我們做這個決定
[00:35:11.680 --> 00:35:14.520]  既然信祂的時候
[00:35:14.520 --> 00:35:19.160]  就必領受所應許的聖靈
[00:35:19.160 --> 00:35:19.760]  A
[00:35:19.760 --> 00:35:20.280]  B
[00:35:20.280 --> 00:35:21.560]  C
[00:35:21.560 --> 00:35:23.000]  就是這麼簡單
[00:35:23.000 --> 00:35:24.360]  那我接著問
[00:35:24.360 --> 00:35:25.120]  剛才舉手
[00:35:25.120 --> 00:35:29.000]  很想受聖靈的洗的弟兄姊妹
[00:35:29.000 --> 00:35:32.040]  有多少個你願意A、B、C的
[00:35:32.040 --> 00:35:33.200]  其他那些
[00:35:33.200 --> 00:35:35.400]  已經受了的都舉手
[00:35:35.400 --> 00:35:38.280]  有多少個受了聖靈的洗或者
[00:35:38.280 --> 00:35:39.640]  你願意A、B、C的
[00:35:39.640 --> 00:35:40.680]  全部都舉手
[00:35:40.680 --> 00:35:42.760]  看看有多少個
[00:35:42.760 --> 00:35:43.440]  OK
[00:35:43.440 --> 00:35:45.080]  接著來
[00:35:45.080 --> 00:35:46.200]  既然是這樣的時候
[00:35:46.200 --> 00:35:47.040]  我想問
[00:35:47.040 --> 00:35:51.520]  還有沒有人未A、B、C的
[00:35:51.520 --> 00:35:54.760]  有沒有啊?
[00:35:54.760 --> 00:35:55.720]  只有一個
[00:35:55.720 --> 00:35:58.480]  那可以寫別人的名字
[00:35:58.480 --> 00:35:59.880]  寫在回應紙那裡
[00:35:59.880 --> 00:36:03.000]  我們三福隊會幫你做A、B、C
[00:36:03.000 --> 00:36:05.200]  更加清楚
[00:36:05.200 --> 00:36:06.480]  只剩下一個
[00:36:06.480 --> 00:36:09.200]  那就是說我們用掌聲恭喜剛才
[00:36:09.200 --> 00:36:11.320]  做了A、B、C決定的那些
[00:36:11.320 --> 00:36:15.680]  請原諒
[00:36:15.680 --> 00:36:17.040]  弟兄姊妹
[00:36:17.040 --> 00:36:19.120]  這個很重要
[00:36:19.120 --> 00:36:21.440]  原來我們今天
[00:36:21.440 --> 00:36:23.480]  當領受了這個救恩
[00:36:23.480 --> 00:36:26.600]  有了聖靈的洗的時候
[00:36:26.600 --> 00:36:28.320]  聖經說
[00:36:28.320 --> 00:36:30.800]  無論是猶太人
[00:36:30.800 --> 00:36:32.120]  是希臘人
[00:36:32.120 --> 00:36:33.200]  或者外邦人
[00:36:33.200 --> 00:36:36.280]  或者非猶太人
[00:36:36.280 --> 00:36:37.400]  無論是男的
[00:36:37.400 --> 00:36:38.120]  是女的
[00:36:38.120 --> 00:36:38.760]  是老的
[00:36:38.760 --> 00:36:40.000]  是幼的
[00:36:40.000 --> 00:36:44.400]  都從一位聖靈受洗
[00:36:44.400 --> 00:36:46.680]  忍於一位聖靈
[00:36:46.680 --> 00:36:49.320]  加入基督的身體
[00:36:49.320 --> 00:36:51.440]  成為身體的一部分
[00:36:51.440 --> 00:36:52.400]  基督的身體是什麼?
[00:36:52.400 --> 00:36:53.440]  就是教會
[00:36:53.440 --> 00:36:56.280]  我們就是教會的一分子
[00:36:56.280 --> 00:36:58.400]  原來因為這樣
[00:36:58.400 --> 00:36:59.920]  我們很感恩
[00:36:59.920 --> 00:37:02.920]  神給我們一個權柄去捆綁
[00:37:02.920 --> 00:37:04.080]  怎樣去捆綁?
[00:37:04.080 --> 00:37:05.840]  如果一個人不信的時候
[00:37:05.840 --> 00:37:07.640]  我們就說定給他聽
[00:37:07.640 --> 00:37:09.960]  他們是沒有辦法能夠得到救恩
[00:37:09.960 --> 00:37:11.200]  我們去宣告
[00:37:11.200 --> 00:37:12.800]  但如果他一信主的時候
[00:37:12.800 --> 00:37:13.960]  A、B、C的時候
[00:37:13.960 --> 00:37:17.280]  你和我就有信心去宣告
[00:37:17.280 --> 00:37:18.360]  弟兄
[00:37:18.360 --> 00:37:19.240]  姊妹
[00:37:19.240 --> 00:37:20.360]  恭喜你
[00:37:20.360 --> 00:37:22.960]  你已經是神家裡的一分子
[00:37:22.960 --> 00:37:23.960]  你是神的兒子
[00:37:23.960 --> 00:37:25.320]  你是神的女兒
[00:37:25.320 --> 00:37:26.920]  我們一起恭喜他
[00:37:26.920 --> 00:37:27.720]  弟兄姊妹
[00:37:27.720 --> 00:37:30.440]  這就是宣告
[00:37:30.440 --> 00:37:32.080]  接著
[00:37:32.080 --> 00:37:34.840]  教會的Boss是誰呢?
[00:37:34.840 --> 00:37:36.760]  根基是誰呢?
[00:37:36.760 --> 00:37:39.560]  頭目是誰呢?
[00:37:39.560 --> 00:37:42.960]  在這段聖經當中
[00:37:42.960 --> 00:37:44.920]  彼得的宣告
[00:37:44.920 --> 00:37:46.680]  是其中一個可能
[00:37:46.680 --> 00:37:49.680]  馬太十六章十六節一起讀
[00:37:49.680 --> 00:37:51.240]  西門彼得回答說
[00:37:51.240 --> 00:37:55.400]  「你是基督是永生神的兒子」
[00:37:55.400 --> 00:37:56.480]  有人說
[00:37:56.480 --> 00:37:59.120]  其實整個教會的根基
[00:37:59.120 --> 00:38:02.200]  耶穌說我要將教會建造在這盤石上
[00:38:02.200 --> 00:38:03.920]  這個盤石
[00:38:03.920 --> 00:38:06.080]  就是指彼得的宣告
[00:38:06.080 --> 00:38:08.120]  任何一個教會宣告
[00:38:08.120 --> 00:38:09.200]  耶穌就是基督
[00:38:09.200 --> 00:38:10.120]  就是Boss
[00:38:10.120 --> 00:38:12.880]  就是王
[00:38:12.880 --> 00:38:14.880]  是永生神的兒子
[00:38:14.880 --> 00:38:16.400]  如果他這樣的時候
[00:38:16.400 --> 00:38:20.320]  這個教會就是神的教會
[00:38:20.320 --> 00:38:21.640]  但是另一個解釋
[00:38:21.640 --> 00:38:23.240]  更加直接
[00:38:23.240 --> 00:38:26.440]  是更多聖經的經文來告訴你
[00:38:26.440 --> 00:38:29.760]  不是間接由彼得的口宣告那件事
[00:38:29.760 --> 00:38:31.760]  而是直接我們就認定
