
[00:00:00.000 --> 00:00:11.700]  最近在地鐵站的廣告燈箱看到一張照片
[00:36:32.700 --> 00:36:42.700]  在大智師蓋亞法的院子裡面
[00:36:42.700 --> 00:36:52.700]  在大智師蓋亞法的院子裡面
[00:36:52.700 --> 00:37:02.700]  在大智師蓋亞法的院子裡面
[00:37:02.700 --> 00:37:12.700]  在大智師蓋亞法的院子裡面
[00:37:12.700 --> 00:37:22.700]  在大智師蓋亞法的院子裡面
[00:37:22.700 --> 00:37:32.700]  在大智師蓋亞法的院子裡面
[00:37:32.700 --> 00:37:42.700]  在大智師蓋亞法的院子裡面
[00:37:42.700 --> 00:37:52.700]  在大智師蓋亞法的院子裡面
[00:37:52.700 --> 00:38:02.700]  在大智師蓋亞法的院子裡面
[00:38:02.700 --> 00:38:12.700]  在大智師蓋亞法的院子裡面
[00:38:12.700 --> 00:38:22.700]  在大智師蓋亞法的院子裡面
[00:38:22.700 --> 00:38:32.700]  在大智師蓋亞法的院子裡面
[00:38:32.700 --> 00:38:42.700]  在大智師蓋亞法的院子裡面
[00:38:42.700 --> 00:38:52.700]  在大智師蓋亞法的院子裡面
[00:38:52.700 --> 00:39:02.700]  在大智師蓋亞法的院子裡面
[00:39:02.700 --> 00:39:12.700]  在大智師蓋亞法的院子裡面
[00:39:12.700 --> 00:39:22.700]  在大智師蓋亞法的院子裡面
[00:39:22.700 --> 00:39:32.700]  在大智師蓋亞法的院子裡面
[00:39:32.700 --> 00:39:42.700]  在大智師蓋亞法的院子裡面
[00:39:42.700 --> 00:39:52.700]  在大智師蓋亞法的院子裡面
[00:39:52.700 --> 00:40:02.700]  在大智師蓋亞法的院子裡面
[00:40:02.700 --> 00:40:12.700]  在大智師蓋亞法的院子裡面
[00:40:12.700 --> 00:40:22.700]  在大智師蓋亞法的院子裡面
[00:40:22.700 --> 00:40:32.700]  在大智師蓋亞法的院子裡面
[00:40:32.700 --> 00:40:42.700]  在大智師蓋亞法的院子裡面
[00:40:42.700 --> 00:40:52.700]  在大智師蓋亞法的院子裡面
[00:40:52.700 --> 00:41:02.700]  在大智師蓋亞法的院子裡面
[00:41:02.700 --> 00:41:12.700]  在大智師蓋亞法的院子裡面
[00:41:12.700 --> 00:41:22.700]  在大智師蓋亞法的院子裡面
[00:41:22.700 --> 00:41:32.700]  在大智師蓋亞法的院子裡面
[00:41:32.700 --> 00:41:42.700]  在大智師蓋亞法的院子裡面
[00:41:42.700 --> 00:41:52.700]  在大智師蓋亞法的院子裡面
[00:41:52.700 --> 00:41:53.900]  耶稣基督的名
[00:41:53.900 --> 00:41:54.900]  Amen
