
[00:00:00.000 --> 00:00:04.920]  不知大家有沒有自己跟自己說話的習慣
[00:20:56.620 --> 00:20:58.580]  這就是神的愛
[00:20:58.580 --> 00:21:02.340]  這就是我們所信的神
[00:21:02.340 --> 00:21:05.340]  祂是公義,也是慈愛
[00:21:05.340 --> 00:21:11.940]  祂是聖潔,不容忍罪惡
[00:21:11.940 --> 00:21:15.820]  所以神不以有罪為無罪
[00:21:15.820 --> 00:21:20.900]  而是充滿憐憫,願意赦免
[00:21:20.900 --> 00:21:26.780]  在這裏大衛用了一個形象來描述
[00:21:26.780 --> 00:21:29.300]  天父上帝對我們的愛
[00:21:29.300 --> 00:21:31.580]  這裏是說到
[00:21:31.580 --> 00:21:38.300]  他用父親的愛來形容神對我們的愛
[00:21:38.300 --> 00:21:40.300]  父親怎樣憐恤他的兒女
[00:21:40.300 --> 00:21:46.420]  也或怎樣憐恤敬畏他的人
[00:21:46.420 --> 00:21:49.540]  由於神是我們的創造者
[00:21:49.540 --> 00:21:54.780]  聖經說,祂知道我們不過是塵土
[00:21:54.780 --> 00:21:57.700]  由於祂是我們的天父上帝
[00:21:57.700 --> 00:22:02.620]  祂也知道我們的生命很短暫
[00:22:02.620 --> 00:22:05.580]  短暫到像草花一樣
[00:22:05.580 --> 00:22:08.820]  驚風一吹,便歸無有
[00:22:08.820 --> 00:22:10.340]  不過很明顯
[00:22:10.340 --> 00:22:12.020]  我們都知道,聖經告訴我們
[00:22:12.020 --> 00:22:15.700]  神的愛永不改變,也永不止息
[00:22:15.700 --> 00:22:18.540]  如果祂是我們造物之主的時候
[00:22:18.540 --> 00:22:21.260]  祂就有權柄,統管萬有
[00:22:21.260 --> 00:22:24.900]  祂的國度亦是沒有窮盡
[00:22:24.900 --> 00:22:28.740]  不知道大家有沒有跟我一樣的感覺
[00:22:28.740 --> 00:22:30.100]  有沒有這樣的感覺
[00:22:30.100 --> 00:22:33.580]  當我們越認識這個神的時候
[00:22:33.580 --> 00:22:35.460]  我們越感到渺小
[00:22:35.460 --> 00:22:37.620]  越感到污穢
[00:22:37.620 --> 00:22:39.820]  越感到自己不配
[00:22:39.820 --> 00:22:41.260]  有沒有這樣的感覺
[00:22:41.260 --> 00:22:43.260]  雖然是這樣
[00:22:43.260 --> 00:22:44.700]  我們要認定一件事
[00:22:44.700 --> 00:22:48.420]  我們並不是這個宇宙偶然撞出來
[00:22:48.420 --> 00:22:50.940]  發生的偶然產物
[00:22:50.940 --> 00:22:54.580]  而是神刻意創造我們
[00:22:54.580 --> 00:22:56.420]  是神所愛
[00:22:56.420 --> 00:22:59.860]  亦是神所賜下聖靈的活人
[00:22:59.860 --> 00:23:03.820]  這個愛,我相信是超乎人的理解
[00:23:03.820 --> 00:23:05.220]  因為我們在世界上
[00:23:05.220 --> 00:23:08.300]  找不到同類型神對人的愛
[00:23:08.300 --> 00:23:11.820]  所以大衛在另一個詩篇裏曾經這樣說
[00:23:11.820 --> 00:23:18.500]  他說,當我看到天上所造的日月星宿
[00:23:18.500 --> 00:23:20.500]  我心底裏發出一個讚嘆
[00:23:20.500 --> 00:23:21.380]  讚嘆就是說
[00:23:21.380 --> 00:23:23.740]  人算甚麼,你竟顧念他
[00:23:23.740 --> 00:23:27.700]  世人算甚麼,你竟眷顧他
[00:23:27.700 --> 00:23:30.180]  臨單子神創造我們
[00:23:30.180 --> 00:23:35.220]  祂亦賜給我們榮耀尊貴為冠冕
[00:23:35.220 --> 00:23:36.700]  正如我剛才所說
[00:23:36.700 --> 00:23:37.620]  這個就是恩典
[00:23:37.620 --> 00:23:38.420]  恩典就是甚麼
[00:23:38.420 --> 00:23:41.500]  恩典就是神給我們一些不配有的恩惠
[00:23:41.500 --> 00:23:43.500]  這個就是恩典
[00:23:43.500 --> 00:23:46.380]  我們所信的神充滿恩典
[00:23:46.380 --> 00:23:50.540]  祂亦願意將祂的恩典
[00:23:50.540 --> 00:23:53.580]  給過一些等待祂的恩典的人
[00:23:53.580 --> 00:23:57.820]  所以大衛在另一個詩篇裏說了一句
[00:23:57.820 --> 00:23:59.100]  我的心
[00:23:59.100 --> 00:24:01.020]  你曾經對耶和這樣說
[00:24:01.020 --> 00:24:03.020]  你是我的主
[00:24:03.020 --> 00:24:06.060]  我的好處不在你以外
[00:24:06.060 --> 00:24:09.020]  頂尖我想今天說一句很簡單的說話
[00:24:09.020 --> 00:24:11.500]  但是你要帶著這句說話
[00:24:11.500 --> 00:24:12.700]  離開今天的聚會
[00:24:12.700 --> 00:24:13.900]  離開今天的敬拜
[00:24:13.900 --> 00:24:17.740]  因為神是我們的主
[00:24:17.740 --> 00:24:20.140]  是我們一切的良善
[00:24:20.140 --> 00:24:24.060]  我們的好處不在祂以外
[00:24:24.060 --> 00:24:26.380]  由於這樣的原因
[00:24:26.380 --> 00:24:29.420]  大衛在這個詩篇結尾的時候
[00:24:29.420 --> 00:24:31.020]  你都去催迫我們
[00:24:31.020 --> 00:24:32.380]  鼓勵我們
[00:24:32.380 --> 00:24:37.180]  你都去讚頌參加整個的創造
[00:24:37.180 --> 00:24:39.180]  你都去讚頌我們的神
[00:24:39.180 --> 00:24:41.500]  他說無論是天使
[00:24:41.500 --> 00:24:43.900]  無論是天上的諸君
[00:24:43.900 --> 00:24:45.180]  作祂服役的
[00:24:45.180 --> 00:24:46.540]  祂所喜悅的
[00:24:46.540 --> 00:24:48.540]  所有的一切被造的
[00:24:48.540 --> 00:24:52.220]  都要稱頌耶和華
[00:24:52.220 --> 00:24:55.100]  都要稱頌耶和華
[00:24:55.100 --> 00:24:58.300]  我相信當被造之物
[00:24:58.300 --> 00:25:01.660]  遇到創造主
[00:25:01.660 --> 00:25:03.660]  當不配的罪人
[00:25:03.660 --> 00:25:07.340]  遇到次因點的神
[00:25:07.340 --> 00:25:10.540]  我相信這個最自然的反應
[00:25:10.540 --> 00:25:14.780]  就是讚嘆、讚美、稱頌我們的神
[00:25:14.780 --> 00:25:18.780]  記不記得當耶穌將要入耶路
[00:25:18.780 --> 00:25:21.260]  最後一次入耶路撒冷的時候
[00:25:21.260 --> 00:25:22.940]  所發生的事情
[00:25:22.940 --> 00:25:26.700]  當耶穌騎著雷力
[00:25:26.700 --> 00:25:28.780]  去入耶路撒冷的時候
[00:25:28.780 --> 00:25:29.900]  當時的人
[00:25:29.900 --> 00:25:32.540]  周圍的人很大的歡呼
[00:25:32.540 --> 00:25:35.020]  很大的讚頌
[00:25:35.020 --> 00:25:37.020]  有幾個法律學人和耶穌說
[00:25:37.020 --> 00:25:38.620]  你的門徒這麼吵
[00:25:38.620 --> 00:25:40.220]  叫他們安靜一點
[00:25:40.220 --> 00:25:41.260]  耶穌怎麼說
[00:25:41.260 --> 00:25:42.300]  耶穌告訴你
[00:25:42.300 --> 00:25:44.460]  如果這班人不開口的時候
[00:25:44.460 --> 00:25:46.780]  連石頭都要呼叫起來
[00:25:46.780 --> 00:25:48.060]  看不看到
[00:25:48.060 --> 00:25:50.220]  願意我們都像大衛一樣
[00:25:50.220 --> 00:25:51.740]  告訴我們
[00:25:51.740 --> 00:25:53.100]  我的心
[00:25:53.100 --> 00:25:54.620]  我要稱頌
[00:25:54.620 --> 00:25:56.620]  我們的主、我們的神
[00:25:56.620 --> 00:26:00.620]  請我們低頭祈禱
[00:26:00.620 --> 00:26:03.420]  耶穌基督我們都是一個健忘的人
[00:26:03.420 --> 00:26:06.060]  但我們感謝祢對我們的內心
[00:26:06.060 --> 00:26:08.380]  所以如果我們在生命、生活上
[00:26:08.380 --> 00:26:10.220]  我們只看到自己的缺乏
[00:26:10.220 --> 00:26:11.820]  而忘記了祢的因點
[00:26:11.820 --> 00:26:13.420]  祢的豐盛的時候
[00:26:13.420 --> 00:26:15.820]  神也求祢饒恕我們
[00:26:15.820 --> 00:26:18.780]  求祢喚醒我們的心靈
[00:26:18.780 --> 00:26:23.660]  讓我們經常不忘祢的恩惠
[00:26:23.660 --> 00:26:25.020]  主人我們很感謝祢
[00:26:25.020 --> 00:26:28.540]  沒有按我們的罪來懲罰我們
[00:26:28.540 --> 00:26:30.620]  神也求祢幫助我們
[00:26:30.620 --> 00:26:33.500]  讓我們和罪永遠分離
[00:26:33.500 --> 00:26:34.860]  讓我們的生命
[00:26:34.860 --> 00:26:37.260]  好像一首天上的樂曲一樣
[00:26:37.260 --> 00:26:40.060]  用我們所有的一切來讚美祢
[00:26:40.060 --> 00:26:41.340]  直到永遠
[00:26:41.340 --> 00:26:42.140]  聽我們的祈禱
[00:26:42.140 --> 00:26:44.460]  奉耶穌基督名字而求
[00:26:44.460 --> 00:26:46.220]  阿們
