
[00:00:00.000 --> 00:00:02.880]  在上個月的主撐崇拜當中
[00:21:47.520 --> 00:21:51.840]  望着大自然、望着花草樹木、望着小鳥
[00:21:51.840 --> 00:21:53.560]  在那裏祈禱
[00:21:53.560 --> 00:21:56.800]  在那裏明白神的心
[00:21:56.800 --> 00:21:58.880]  在那裏經歷神
[00:21:58.880 --> 00:22:02.280]  除了十二章的飛鳥
[00:22:02.280 --> 00:22:04.480]  在一百記三十八章
[00:22:04.480 --> 00:22:08.000]  說到烏鴉
[00:22:08.000 --> 00:22:09.840]  四十一節
[00:22:09.840 --> 00:22:12.040]  三十八章四十一節
[00:22:12.040 --> 00:22:15.320]  誰能爲烏鴉預備食物呢
[00:22:15.320 --> 00:22:17.640]  那是烏鴉之初
[00:22:17.640 --> 00:22:19.960]  哀求神
[00:22:19.960 --> 00:22:21.360]  因無食物
[00:22:21.360 --> 00:22:23.040]  飛來飛去
[00:22:23.040 --> 00:22:25.800]  烏鴉經常出現在聖經當中
[00:22:25.800 --> 00:22:26.640]  你想起烏鴉
[00:22:26.640 --> 00:22:28.520]  沒有想起就空笑
[00:22:28.520 --> 00:22:30.400]  說烏鴉很可怕
[00:22:30.400 --> 00:22:31.080]  不是
[00:22:31.080 --> 00:22:32.320]  烏鴉呢
[00:22:32.320 --> 00:22:33.760]  你看看聖經
[00:22:33.760 --> 00:22:34.800]  洪水過後
[00:22:34.800 --> 00:22:37.440]  一魯鴉就派一隻烏鴉
[00:22:37.440 --> 00:22:38.840]  去找江地
[00:22:38.840 --> 00:22:41.720]  當先知以利亞肚餓的時候
[00:22:41.720 --> 00:22:43.680]  神就差遣烏鴉
[00:22:43.680 --> 00:22:45.600]  給食物以利亞
[00:22:45.600 --> 00:22:47.560]  還有詩篇是說到神
[00:22:47.560 --> 00:22:49.200]  是關心那些烏鴉
[00:22:49.200 --> 00:22:50.800]  還有是樓架福音
[00:22:50.800 --> 00:22:52.800]  耶穌基督說雀仔的時候
[00:22:52.800 --> 00:22:58.240]  是說烏鴉
[00:22:58.240 --> 00:23:00.000]  神就邀請約伯
[00:23:00.000 --> 00:23:01.960]  就看看烏鴉
[00:23:01.960 --> 00:23:02.960]  不過還沒看烏鴉
[00:23:02.960 --> 00:23:03.920]  以前他說
[00:23:03.920 --> 00:23:07.040]  不如看看放眼世界
[00:23:07.040 --> 00:23:10.680]  看看我如何對每樣生物
[00:23:10.680 --> 00:23:12.320]  那種關心
[00:23:12.320 --> 00:23:14.400]  所以還沒說烏鴉之前
[00:23:14.400 --> 00:23:16.800]  就在三十八章三十九節
[00:23:16.800 --> 00:23:18.200]  神就跟約伯說
[00:23:18.200 --> 00:23:19.600]  你知不知道
[00:23:19.600 --> 00:23:23.080]  那些武師是會肚餓的
[00:23:23.080 --> 00:23:24.560]  接着又再說
[00:23:24.560 --> 00:23:27.400]  你知不知道那些野生羊
[00:23:27.400 --> 00:23:29.560]  什麼時候生產的
[00:23:29.560 --> 00:23:31.120]  去看看吧
[00:23:31.120 --> 00:23:32.160]  接着又說
[00:23:32.160 --> 00:23:36.240]  你有沒有跟着野狼去走
[00:23:36.240 --> 00:23:38.920]  它是會穿過山區的草場
[00:23:38.920 --> 00:23:41.920]  喫那些青綠之物
[00:23:41.920 --> 00:23:43.640]  說完這些之後
[00:23:43.640 --> 00:23:46.560]  他就說烏鴉
[00:23:46.560 --> 00:23:48.920]  他說
[00:23:48.920 --> 00:23:52.600]  誰爲烏鴉的孩子提供食物
[00:23:52.600 --> 00:23:55.320]  當小烏鴉肚餓的時候
[00:23:55.320 --> 00:23:56.880]  受苦的時候
[00:23:56.880 --> 00:24:00.720]  它的反應就像約伯受苦一樣
[00:24:00.720 --> 00:24:03.680]  它會在巢當中做什麼
[00:24:03.680 --> 00:24:06.760]  它是向神呼求
[00:24:06.760 --> 00:24:09.560]  它向神求助
[00:24:09.560 --> 00:24:12.080]  它向神禱告
[00:24:12.080 --> 00:24:14.040]  烏鴉小烏鴉
[00:24:14.040 --> 00:24:16.280]  用它沙啞的聲音
[00:24:16.280 --> 00:24:19.480]  表明它需要神
[00:24:19.480 --> 00:24:23.520]  需要做物主的供應
[00:24:23.520 --> 00:24:25.080]  而神就說
[00:24:25.080 --> 00:24:26.160]  我會供應
[00:24:26.160 --> 00:24:27.760]  我會關心
[00:24:27.760 --> 00:24:32.120]  因爲我是奠定這個世界的根基的位置
[00:24:32.120 --> 00:24:34.600]  在這個世界的開始
[00:24:34.600 --> 00:24:36.400]  每一樣東西
[00:24:36.400 --> 00:24:40.400]  從那個去曠野的一滴雨水
[00:24:40.400 --> 00:24:44.720]  從這些野生羊能夠走路的第一步
[00:24:44.720 --> 00:24:47.200]  我都知道我會在乎
[00:24:47.200 --> 00:24:48.720]  我會關心
[00:24:48.720 --> 00:24:51.800]  我是站在這個世界美麗
[00:24:51.800 --> 00:24:52.920]  美善
[00:24:52.920 --> 00:24:56.200]  和痛苦的中間
[00:24:56.200 --> 00:24:59.400]  我是關心每一個生物
[00:24:59.400 --> 00:25:01.280]  我是關心你們
[00:25:01.280 --> 00:25:03.000]  我是關心烏鴉
[00:25:03.000 --> 00:25:05.640]  我是關心你們
[00:25:05.640 --> 00:25:08.200]  所以在《約伯記》
[00:25:08.200 --> 00:25:10.400]  你見不到
[00:25:10.400 --> 00:25:13.120]  約伯的詩歌
[00:25:13.120 --> 00:25:17.480]  講到爲什麼苦難會發生
[00:25:17.480 --> 00:25:18.960]  不講的
[00:25:18.960 --> 00:25:20.480]  它只是講到
[00:25:20.480 --> 00:25:23.000]  神在每時每刻
[00:25:23.000 --> 00:25:25.000]  都會眷顧我們
[00:25:25.000 --> 00:25:27.280]  都會站在我們那裏
[00:25:27.280 --> 00:25:29.080]  看着我們
[00:25:29.080 --> 00:25:32.720]  聽我們好像小烏鴉
[00:25:32.720 --> 00:25:35.680]  那種呼求的聲音
[00:25:35.680 --> 00:25:39.320]  祈禱的聲音
[00:25:39.320 --> 00:25:43.120]  尼古勒斯·沃特托夫
[00:25:43.120 --> 00:25:46.360]  他是耶魯大學榮優的教授
[00:25:46.360 --> 00:25:47.600]  教哲學
[00:25:47.600 --> 00:25:49.080]  又教神學
[00:25:49.080 --> 00:25:55.280]  當今是世界級的哲學家
[00:25:55.280 --> 00:25:57.720]  是做分析哲學的
[00:25:57.720 --> 00:26:00.680]  他會處理苦罪的問題
[00:26:00.680 --> 00:26:02.560]  神是否存在的問題
[00:26:02.560 --> 00:26:04.160]  他是很前衛
[00:26:04.160 --> 00:26:07.520]  是很當代的哲學家
[00:26:07.520 --> 00:26:11.920]  再將這些課題重新思考
[00:26:11.920 --> 00:26:13.840]  他二十五歲的兒子
[00:26:13.840 --> 00:26:18.280]  在意外喪生
[00:26:18.280 --> 00:26:20.720]  他寫了一本很特別的書
[00:26:20.720 --> 00:26:22.040]  因爲他是一個哲學家
[00:26:22.040 --> 00:26:23.480]  不會寫這些書的
[00:26:23.480 --> 00:26:25.280]  不過他寫了一本這樣的書
[00:26:25.280 --> 00:26:27.440]  講到他的哀傷
[00:26:27.440 --> 00:26:30.480]  講到他的怨恨
[00:26:30.480 --> 00:26:31.960]  他說
[00:26:31.960 --> 00:26:34.080]  我找不到解釋
[00:26:34.080 --> 00:26:36.880]  我不知道怎麼做
[00:26:36.880 --> 00:26:41.560]  我只能夠面對這個最深的痛苦
[00:26:41.560 --> 00:26:45.160]  我相信這位全能的父神
[00:26:45.160 --> 00:26:48.000]  是那位創造大地的一位
[00:26:48.000 --> 00:26:51.920]  我相信耶穌基督的復活
[00:26:51.920 --> 00:26:54.200]  但是我又知道
[00:26:54.200 --> 00:26:57.680]  我的兒子他最旺盛
[00:26:57.680 --> 00:27:00.840]  最精彩的時間
[00:27:00.840 --> 00:27:04.680]  就是他的生命被奪去
[00:27:04.680 --> 00:27:07.080]  我不能夠將這些生命的碎片黏在一起
[00:27:07.080 --> 00:27:09.080]  我是非常失落
[00:27:09.080 --> 00:27:13.520]  我不知道神爲什麼不看着我的兒子
[00:27:13.520 --> 00:27:17.760]  我不知道神爲什麼要我受傷
[00:27:17.760 --> 00:27:21.120]  我不能夠明白
[00:27:21.120 --> 00:27:23.800]  這就是這位出色的哲學家
[00:27:23.800 --> 00:27:26.160]  伍斯托夫的感受
[00:27:26.160 --> 00:27:27.920]  他的理性
[00:27:27.920 --> 00:27:34.280]  不能夠解釋他心靈當中的爲什麼
[00:27:34.280 --> 00:27:38.720]  他表達出唯有哀傷哀悼的心靈
[00:27:38.720 --> 00:27:42.360]  在哀悼當中他有盼望
[00:27:42.360 --> 00:27:45.200]  在哀悼當中他有盼望
[00:27:45.200 --> 00:27:46.880]  爲什麼這麼說呢
[00:27:46.880 --> 00:27:48.960]  就是透過神的恩典
[00:27:48.960 --> 00:27:50.320]  哀悼
[00:27:50.320 --> 00:27:51.240]  他哀悼
[00:27:51.240 --> 00:27:54.960]  他哀悼叫他能夠繼續保持這個問題
[00:27:54.960 --> 00:27:56.480]  繼續去發問
[00:27:56.480 --> 00:27:59.160]  不是除掉這個問題
[00:27:59.160 --> 00:28:00.840]  當他哀悼的時候
[00:28:00.840 --> 00:28:02.840]  他就去找神
[00:28:02.840 --> 00:28:05.280]  去接駁神
[00:28:05.280 --> 00:28:10.440]  因此能夠忍受那些不能忍受的痛苦
[00:28:10.440 --> 00:28:12.440]  他走到神的面前
[00:28:12.440 --> 00:28:14.920]  去哀悼去求憐憫
[00:28:14.920 --> 00:28:18.160]  他就像小鴉一樣
[00:28:18.160 --> 00:28:21.840]  在神的面前用沙啞的聲音
[00:28:21.840 --> 00:28:24.520]  去呼求去祈禱
[00:28:24.520 --> 00:28:28.600]  原來人在哀傷當中是有力量的
[00:28:28.600 --> 00:28:30.000]  在哀傷當中
[00:28:30.000 --> 00:28:33.160]  人的自滿是被打破
[00:28:33.160 --> 00:28:35.960]  人知道唯有神是他的力量
[00:28:35.960 --> 00:28:40.600]  人是需要那個能夠超越死亡的愛的權能
[00:28:40.600 --> 00:28:43.120]  需要這位的神
[00:28:43.120 --> 00:28:45.360]  所以胡教授
[00:28:45.360 --> 00:28:46.960]  他用沙啞的聲音
[00:28:46.960 --> 00:28:49.440]  好像烏鴉的聲音
[00:28:49.440 --> 00:28:51.440]  祈求神的恩惠
[00:28:51.440 --> 00:28:57.200]  祈求那個超越死亡的愛圍繞着他
[00:28:57.200 --> 00:28:59.640]  所以弟兄姐妹們
[00:28:59.640 --> 00:29:02.440]  去到大自然
[00:29:02.440 --> 00:29:05.640]  是對我們靈魂有益的
[00:29:05.640 --> 00:29:07.400]  當你哀悼的時候
[00:29:07.400 --> 00:29:09.280]  你找你的朋友
[00:29:09.280 --> 00:29:11.240]  找你的牧者
[00:29:11.240 --> 00:29:12.280]  一起祈禱
[00:29:12.280 --> 00:29:14.200]  但這時候
[00:29:14.200 --> 00:29:16.080]  他們不在的時候
[00:29:16.080 --> 00:29:18.960]  你也可以跑到大自然那裏
[00:29:18.960 --> 00:29:21.880]  在那裏談心吐意
[00:29:21.880 --> 00:29:25.680]  好像烏鴉之初那樣
[00:29:25.680 --> 00:29:28.560]  用你沙啞的聲音
[00:29:28.560 --> 00:29:30.560]  向神哀求
[00:29:30.560 --> 00:29:32.200]  祈求祂的慰養
[00:29:32.200 --> 00:29:34.160]  祈求祂的恩惠
[00:29:34.160 --> 00:29:36.240]  記得這樣做
[00:29:36.240 --> 00:29:38.840]  千萬不要不做
[00:29:38.840 --> 00:29:40.560]  很多時候
[00:29:40.560 --> 00:29:42.600]  當我們哀傷的時候
[00:29:42.600 --> 00:29:44.920]  我們不會找神的
[00:29:44.920 --> 00:29:46.440]  我們忘記找神
[00:29:46.440 --> 00:29:48.080]  試一下吧
[00:29:48.080 --> 00:29:49.280]  當你哀悼的時候
[00:29:49.280 --> 00:29:51.840]  哀傷的時候
[00:29:51.840 --> 00:29:54.280]  你去找神
[00:29:54.280 --> 00:29:56.680]  在那裏祈求神的恩惠
[00:29:56.680 --> 00:29:58.720]  和神的慰養
[00:29:58.720 --> 00:30:01.080]  所以聖經這樣說
[00:30:01.080 --> 00:30:02.440]  是聖經說的
[00:30:02.440 --> 00:30:04.040]  剛纔你們看過的
[00:30:04.040 --> 00:30:06.600]  你們回去再看約百記
[00:30:06.600 --> 00:30:09.360]  聖經說跟動物聊天
[00:30:09.360 --> 00:30:12.800]  跟大地和植物聊天
[00:30:12.800 --> 00:30:14.920]  跟鳥聊天
[00:30:14.920 --> 00:30:16.680]  跟他們聊天
[00:30:16.680 --> 00:30:18.320]  向他們發問
[00:30:18.320 --> 00:30:20.240]  他們會指名的
[00:30:20.240 --> 00:30:22.760]  所以我們瞭解大自然
[00:30:22.760 --> 00:30:24.200]  玉米和豆
[00:30:24.200 --> 00:30:25.360]  豆和南瓜
[00:30:25.360 --> 00:30:26.920]  植物和人
[00:30:26.920 --> 00:30:28.000]  人和人
[00:30:28.000 --> 00:30:29.560]  人和神之間
[00:30:29.560 --> 00:30:31.640]  聯繫的重要性
[00:30:31.640 --> 00:30:33.400]  所以當我們說
[00:30:33.400 --> 00:30:36.760]  我們乘靈家學習關愛大自然
[00:30:36.760 --> 00:30:37.840]  關愛萬物
[00:30:37.840 --> 00:30:42.240]  面對氣候轉變的可怕
[00:30:42.240 --> 00:30:43.440]  爲我們的下一代
[00:30:43.440 --> 00:30:46.120]  找持續的生活方式的時候
[00:30:46.120 --> 00:30:50.080]  我們當然要關注大自然
[00:30:50.080 --> 00:30:52.040]  大自然是什麼
[00:30:52.040 --> 00:30:55.040]  神看一切的都是美好的
[00:30:55.040 --> 00:30:56.800]  並且我們當中什麼
[00:30:56.800 --> 00:30:58.600]  跟他們聊天
[00:30:58.600 --> 00:31:00.320]  聽他們的智慧
[00:31:00.320 --> 00:31:01.800]  神透過大自然
[00:31:01.800 --> 00:31:03.800]  會向我們說話
[00:31:03.800 --> 00:31:05.640]  所以我們可以
[00:31:05.640 --> 00:31:07.520]  多一起去大自然
[00:31:07.520 --> 00:31:09.000]  我們在那裏聊天
[00:31:09.000 --> 00:31:10.720]  我們一起去
[00:31:10.720 --> 00:31:13.440]  觀望動物的動作
[00:31:13.440 --> 00:31:16.480]  試聽小鳥的聲音
[00:31:16.480 --> 00:31:18.400]  他們不是蠢的
[00:31:18.400 --> 00:31:21.040]  他們會給我們生命的智慧
[00:31:21.040 --> 00:31:22.480]  所以大卿姊妹們
[00:31:22.480 --> 00:31:23.720]  讓我們多一些
[00:31:23.720 --> 00:31:25.680]  一起邁向大自然
[00:31:25.680 --> 00:31:26.520]  與此同時
[00:31:26.520 --> 00:31:29.000]  我們仍然生活在這個大地
[00:31:29.000 --> 00:31:30.280]  在這個社會
[00:31:30.280 --> 00:31:31.760]  繼續大家努力
[00:31:31.760 --> 00:31:33.400]  堅持美善
[00:31:33.400 --> 00:31:35.720]  不要以惡報惡
[00:31:35.720 --> 00:31:38.560]  要支持灰心的人
[00:31:38.560 --> 00:31:40.560]  關心苦難的人
[00:31:40.560 --> 00:31:43.200]  尊重所有的人
[00:31:43.200 --> 00:31:44.360]  愛主
[00:31:44.360 --> 00:31:45.640]  侍奉主
[00:31:45.640 --> 00:31:46.960]  傳福音
[00:31:46.960 --> 00:31:47.760]  世汗
[00:31:47.760 --> 00:31:49.520]  這個世界
[00:31:49.520 --> 00:31:52.920]  願耶穌基督因爲與你們同在
[00:31:52.920 --> 00:31:56.320]  願那個能夠勝過死亡的愛
[00:31:56.320 --> 00:31:58.480]  常常圍住你們
[00:31:58.480 --> 00:31:59.000]  阿們
