
[00:00:00.000 --> 00:00:03.000]  今年的御府麒麟週四十天
[00:18:17.000 --> 00:18:19.000]  因為我們連罪裏面的快樂
[00:18:19.000 --> 00:18:21.000]  在一世做好幾個徒有甚麼用呢
[00:18:21.000 --> 00:18:22.000]  到最後都死了
[00:18:22.000 --> 00:18:26.000]  倒不如吃吃喝喝快樂罷了
[00:18:26.000 --> 00:18:27.000]  但不是
[00:18:27.000 --> 00:18:28.000]  告訴他們
[00:18:28.000 --> 00:18:30.000]  是有一個真是肉身的復活
[00:18:30.000 --> 00:18:32.000]  而我們將來復活的肉身
[00:18:32.000 --> 00:18:35.000]  都是像這樣的
[00:18:35.000 --> 00:18:38.000]  很感謝主
[00:18:38.000 --> 00:18:42.000]  給了我們一個永活的盼望和把握
[00:18:42.000 --> 00:18:43.000]  第三
[00:18:43.000 --> 00:18:44.000]  主耶穌說
[00:18:44.000 --> 00:18:49.000]  未見而信的人有福了
[00:18:49.000 --> 00:18:51.000]  未見而信
[00:18:51.000 --> 00:18:56.000]  那班門徒沒有我們這麼有福
[00:18:56.000 --> 00:18:58.000]  他們是見到耶穌
[00:18:58.000 --> 00:19:00.000]  嘩!真是復活啊
[00:19:00.000 --> 00:19:07.000]  甚至不論你夠不夠膽去摸摸釘痕的洞
[00:19:07.000 --> 00:19:10.000]  插隻手去看看肋旁的傷口
[00:19:10.000 --> 00:19:13.000]  無論你當日門徒夠膽還是不夠膽
[00:19:13.000 --> 00:19:16.000]  不過他不夠我們這麼有福
[00:19:16.000 --> 00:19:20.000]  因為我們都是未見而信
[00:19:20.000 --> 00:19:24.000]  我們是沒有見過耶穌復活的身體
[00:19:24.000 --> 00:19:27.000]  我們只是信聖經講而我們就信
[00:19:27.000 --> 00:19:32.000]  所以我們都算是未見而信的人
[00:19:32.000 --> 00:19:35.000]  我們就是那個未見而信的人
[00:19:35.000 --> 00:19:36.000]  是有福的
[00:19:36.000 --> 00:19:39.000]  所以我們要堅信耶穌的復活
[00:19:39.000 --> 00:19:42.000]  未見而信的人有福了
[00:19:42.000 --> 00:19:44.000]  這是主耶穌講的
[00:19:44.000 --> 00:19:47.000]  有一個故事是這樣的
[00:19:47.000 --> 00:19:49.000]  兒子是承繼父業
[00:19:49.000 --> 00:19:55.000]  爸爸花了三年教他做生意的原則和方法
[00:19:55.000 --> 00:19:57.000]  這樣做生意
[00:19:57.000 --> 00:20:01.000]  有什麼商業模式
[00:20:01.000 --> 00:20:03.000]  有什麼商業模式
[00:20:03.000 --> 00:20:08.000]  我讀企業管理就學這些
[00:20:08.000 --> 00:20:11.000]  有什麼經營模式
[00:20:11.000 --> 00:20:12.000]  有什麼辦法
[00:20:12.000 --> 00:20:14.000]  有什麼要小心
[00:20:14.000 --> 00:20:19.000]  有什麼會令企業能夠力久不衰
[00:20:19.000 --> 00:20:22.000]  有什麼會令他做得好業績好
[00:20:22.000 --> 00:20:25.000]  原來有九個
[00:20:25.000 --> 00:20:27.000]  我讀書的時候都這樣講
[00:20:27.000 --> 00:20:28.000]  一個生意做得好
[00:20:28.000 --> 00:20:30.000]  企業做得好
[00:20:30.000 --> 00:20:33.000]  是有九個好的原因
[00:20:33.000 --> 00:20:37.000]  終於到最後發現哪個最重要
[00:20:37.000 --> 00:20:39.000]  原來是企業文化最重要
[00:20:39.000 --> 00:20:41.000]  這是我的論文
[00:20:41.000 --> 00:20:44.000]  企業文化最為重要
[00:20:44.000 --> 00:20:48.000]  爸爸雖然教兒子三年怎樣做生意
[00:20:48.000 --> 00:20:52.000]  只不過怕這個兒子養尊處優
[00:20:52.000 --> 00:20:54.000]  二世祖一名
[00:20:54.000 --> 00:20:57.000]  怕他膽怯不能承擔
[00:20:57.000 --> 00:20:59.000]  兒子經常出來跟爸爸做生意
[00:20:59.000 --> 00:21:00.000]  哎呀不要了
[00:21:00.000 --> 00:21:01.000]  我不行的
[00:21:01.000 --> 00:21:02.000]  我沒力氣
[00:21:02.000 --> 00:21:04.000]  我不懂
[00:21:04.000 --> 00:21:06.000]  那些辦法我不懂
[00:21:06.000 --> 00:21:08.000]  我看見不知怎樣跟人談判
[00:21:08.000 --> 00:21:09.000]  哎呀呀呀
[00:21:09.000 --> 00:21:10.000]  不知怎麼辦
[00:21:10.000 --> 00:21:12.000]  害怕的
[00:21:12.000 --> 00:21:14.000]  不敢做
[00:21:14.000 --> 00:21:15.000]  膽怯
[00:21:15.000 --> 00:21:16.000]  不敢承擔
[00:21:16.000 --> 00:21:18.000]  爸爸你先繼續做
[00:21:18.000 --> 00:21:19.000]  請人做
[00:21:19.000 --> 00:21:21.000]  我幫幫客人
[00:21:21.000 --> 00:21:22.000]  當然好
[00:21:22.000 --> 00:21:24.000]  因為都是自己
[00:21:24.000 --> 00:21:25.000]  到最後有人出力
[00:21:25.000 --> 00:21:27.000]  不用自己那麼辛苦
[00:21:27.000 --> 00:21:29.000]  養尊處優
[00:21:29.000 --> 00:21:31.000]  為了讓兒子放心工作
[00:21:31.000 --> 00:21:34.000]  爸爸向他展示
[00:21:34.000 --> 00:21:36.000]  你放心做
[00:21:36.000 --> 00:21:38.000]  我已經為你預備好了
[00:21:38.000 --> 00:21:40.000]  爸爸向他顯示自己
[00:21:40.000 --> 00:21:42.000]  你看我做了這麼多年生意
[00:21:42.000 --> 00:21:44.000]  我在銀行有巨額存款
[00:21:44.000 --> 00:21:46.000]  資金不會脫裂
[00:21:46.000 --> 00:21:48.000]  有什麼頂住
[00:21:48.000 --> 00:21:49.000]  犯錯
[00:21:49.000 --> 00:21:50.000]  蝕錢
[00:21:50.000 --> 00:21:51.000]  不要緊的
[00:21:51.000 --> 00:21:53.000]  去做
[00:21:53.000 --> 00:21:54.000]  而且
[00:21:54.000 --> 00:21:56.000]  我年紀老想退休
[00:21:56.000 --> 00:21:58.000]  做別人養
[00:21:58.000 --> 00:21:59.000]  我弟弟
[00:21:59.000 --> 00:22:00.000]  即是你叔叔
[00:22:00.000 --> 00:22:01.000]  他會幫你的
[00:22:01.000 --> 00:22:03.000]  他跟我一起做生意
[00:22:03.000 --> 00:22:04.000]  經驗非常豐富
[00:22:04.000 --> 00:22:06.000]  他會幫你的
[00:22:06.000 --> 00:22:08.000]  我有紅樓資金
[00:22:08.000 --> 00:22:10.000]  又有叔叔幫忙
[00:22:10.000 --> 00:22:11.000]  又搞這麼多事
[00:22:11.000 --> 00:22:13.000]  行的你放心做
[00:22:13.000 --> 00:22:15.000]  其實
[00:22:15.000 --> 00:22:17.000]  這個爸爸向他表示
[00:22:17.000 --> 00:22:18.000]  好像主耶穌
[00:22:18.000 --> 00:22:20.000]  你看我的手
[00:22:20.000 --> 00:22:22.000]  真是釘痕
[00:22:22.000 --> 00:22:24.000]  我現在有一個新的肉身
[00:22:24.000 --> 00:22:25.000]  真是行的
[00:22:25.000 --> 00:22:27.000]  以前我不是教你這樣做
[00:22:27.000 --> 00:22:29.000]  你和我繼續去宣講
[00:22:29.000 --> 00:22:31.000]  這個福音
[00:22:31.000 --> 00:22:33.000]  叫更多人未見而信
[00:22:33.000 --> 00:22:35.000]  我不行的
[00:22:35.000 --> 00:22:37.000]  我先給你看了
[00:22:37.000 --> 00:22:39.000]  看看我的存摺
[00:22:39.000 --> 00:22:41.000]  嘩
[00:22:41.000 --> 00:22:43.000]  巨額存款
[00:22:43.000 --> 00:22:45.000]  有上主無量的支持
[00:22:45.000 --> 00:22:47.000]  還有聖靈幫手
[00:22:47.000 --> 00:22:48.000]  你不用怕
[00:22:48.000 --> 00:22:49.000]  放心做
[00:22:49.000 --> 00:22:50.000]  努力做
[00:22:50.000 --> 00:22:52.000]  有我在
[00:22:52.000 --> 00:22:54.000]  有我在
[00:22:54.000 --> 00:22:55.000]  主耶穌的顯現
[00:22:55.000 --> 00:22:57.000]  就是想讓門徒知道
[00:22:57.000 --> 00:22:59.000]  有我在
[00:22:59.000 --> 00:23:00.000]  你不是死了嗎
[00:23:00.000 --> 00:23:01.000]  沒有死
[00:23:01.000 --> 00:23:02.000]  我復活了
[00:23:02.000 --> 00:23:04.000]  有我繼續在
[00:23:04.000 --> 00:23:06.000]  我不在
[00:23:06.000 --> 00:23:08.000]  聖靈在
[00:23:08.000 --> 00:23:09.000]  放心
[00:23:09.000 --> 00:23:11.000]  我復活的主
[00:23:11.000 --> 00:23:13.000]  絕對能夠支持你的
[00:23:13.000 --> 00:23:15.000]  今日的金句
[00:23:15.000 --> 00:23:17.000]  是羅馬書第一章第三到第四節
[00:23:17.000 --> 00:23:19.000]  這件聖經
[00:23:19.000 --> 00:23:21.000]  雖然是羅馬書一章
[00:23:21.000 --> 00:23:23.000]  但我們可能很少讀到
[00:23:23.000 --> 00:23:25.000]  論道他而指
[00:23:25.000 --> 00:23:27.000]  我主耶穌基督
[00:23:27.000 --> 00:23:29.000]  按肉身說
[00:23:29.000 --> 00:23:33.000]  是從大胃後裔生的
[00:23:33.000 --> 00:23:35.000]  按聖善的靈說
[00:23:35.000 --> 00:23:37.000]  因從死裡復活
[00:23:37.000 --> 00:23:39.000]  以大能
[00:23:39.000 --> 00:23:41.000]  顯明是上帝的兒子
[00:23:41.000 --> 00:23:43.000]  留意
[00:23:43.000 --> 00:23:45.000]  羅馬書一開始
[00:23:45.000 --> 00:23:47.000]  保羅說
[00:23:47.000 --> 00:23:49.000]  如果要講耶穌基督
[00:23:49.000 --> 00:23:51.000]  論道他而指我主耶穌基督
[00:23:51.000 --> 00:23:53.000]  從肉體來說
[00:23:53.000 --> 00:23:55.000]  是大胃後裔生的
[00:23:55.000 --> 00:23:57.000]  他是大胃後裔
[00:23:57.000 --> 00:23:59.000]  是一個人來的
[00:23:59.000 --> 00:24:01.000]  按肉體來說是後裔
[00:24:01.000 --> 00:24:03.000]  是上主完成他的約
[00:24:03.000 --> 00:24:05.000]  大胃後裔生出君王
[00:24:05.000 --> 00:24:07.000]  也是完成阿伯拉罕的約
[00:24:07.000 --> 00:24:09.000]  君王從你而出
[00:24:09.000 --> 00:24:11.000]  國道從你而立
[00:24:11.000 --> 00:24:13.000]  第四節
[00:24:13.000 --> 00:24:15.000]  但是按聖靈來說
[00:24:15.000 --> 00:24:17.000]  按聖善的靈說
[00:24:17.000 --> 00:24:19.000]  因為從死裡復活
[00:24:19.000 --> 00:24:21.000]  顯明自己是神的兒子
[00:24:21.000 --> 00:24:23.000]  用大能
[00:24:23.000 --> 00:24:25.000]  顯明自己是神的兒子
[00:24:25.000 --> 00:24:27.000]  所以其實
[00:24:27.000 --> 00:24:29.000]  也可以這樣說
[00:24:29.000 --> 00:24:31.000]  要按聖善的靈說
[00:24:31.000 --> 00:24:33.000]  按聖靈來說
[00:24:33.000 --> 00:24:35.000]  是聖靈叫他從死裡復活
[00:24:35.000 --> 00:24:37.000]  證明他是神的兒子
[00:24:37.000 --> 00:24:39.000]  所以三一上主
[00:24:39.000 --> 00:24:41.000]  都在復活的事上
[00:24:41.000 --> 00:24:43.000]  顯明自己
[00:24:43.000 --> 00:24:45.000]  上主
[00:24:45.000 --> 00:24:47.000]  聖父出心意
[00:24:47.000 --> 00:24:49.000]  耶穌基督
[00:24:49.000 --> 00:24:51.000]  自己去執行
[00:24:51.000 --> 00:24:53.000]  受苦受死
[00:24:53.000 --> 00:24:55.000]  然後復活
[00:24:55.000 --> 00:24:57.000]  而聖靈也讓耶穌
[00:24:57.000 --> 00:24:59.000]  在死亡中復活
[00:24:59.000 --> 00:25:01.000]  是聖靈的能力
[00:25:01.000 --> 00:25:03.000]  聖靈做這些事的嗎?
[00:25:03.000 --> 00:25:05.000]  是的,不是聖靈只是這樣
[00:25:05.000 --> 00:25:07.000]  一個魂,當然不是
[00:25:07.000 --> 00:25:09.000]  起初神創造天地
[00:25:09.000 --> 00:25:11.000]  地是空虛混沌於滅黑暗
[00:25:11.000 --> 00:25:13.000]  神的靈
[00:25:13.000 --> 00:25:15.000]  運行在水面上
[00:25:15.000 --> 00:25:17.000]  神的靈參與了
[00:25:17.000 --> 00:25:19.000]  創造的開始
[00:25:19.000 --> 00:25:21.000]  耶穌基督從死裡復活
[00:25:21.000 --> 00:25:23.000]  都是聖靈在運行
[00:25:23.000 --> 00:25:25.000]  他的能力
[00:25:25.000 --> 00:25:27.000]  叫兒子耶穌從死裡復活
[00:25:27.000 --> 00:25:29.000]  當然主耶穌自己也有復活的大能
[00:25:29.000 --> 00:25:31.000]  因為從耶穌的角度
[00:25:31.000 --> 00:25:33.000]  我將命捨了
[00:25:33.000 --> 00:25:35.000]  我可以將命拿回來
[00:25:35.000 --> 00:25:37.000]  這是聖經說的
[00:25:37.000 --> 00:25:39.000]  讚美耶穌
[00:25:39.000 --> 00:25:41.000]  祂的復活,我們同樣有復活的把握
[00:25:41.000 --> 00:25:43.000]  跟大家看
[00:25:43.000 --> 00:25:45.000]  是復活的第一
[00:25:45.000 --> 00:25:47.000]  向門徒顯現
[00:25:47.000 --> 00:25:49.000]  主耶穌是特意向門徒顯現
[00:25:49.000 --> 00:25:51.000]  很多次
[00:25:51.000 --> 00:25:53.000]  不厭其詳是想表達
[00:25:53.000 --> 00:25:55.000]  我真是復活了,而且逐生復活
[00:25:55.000 --> 00:25:57.000]  所以你放心地相信
[00:25:57.000 --> 00:25:59.000]  放心地傳揚
[00:25:59.000 --> 00:26:01.000]  這是今天想和大家講的
[00:26:01.000 --> 00:26:03.000]  經文訊息
[00:26:03.000 --> 00:26:05.000]  讚美上主
[00:26:05.000 --> 00:26:07.000]  我們祈禱
[00:26:07.000 --> 00:26:09.000]  讚美耶穌
[00:26:09.000 --> 00:26:11.000]  祢從死裡復活
[00:26:11.000 --> 00:26:13.000]  顯明自己是神的兒子
[00:26:13.000 --> 00:26:15.000]  就是神自己本身
[00:26:15.000 --> 00:26:17.000]  沒有一個人
[00:26:17.000 --> 00:26:19.000]  能夠勝過死亡
[00:26:19.000 --> 00:26:21.000]  個個都怕死
[00:26:21.000 --> 00:26:23.000]  個個都想長命一秒鐘
[00:26:23.000 --> 00:26:27.000]  個個都不停地保身
[00:26:27.000 --> 00:26:29.000]  想保住
[00:26:29.000 --> 00:26:31.000]  個個都學養生
[00:26:31.000 --> 00:26:33.000]  不過
[00:26:33.000 --> 00:26:35.000]  會成功嗎?
[00:26:35.000 --> 00:26:37.000]  其實生命根本不在自己手裡
[00:26:37.000 --> 00:26:39.000]  多少強壯健康
[00:26:39.000 --> 00:26:41.000]  孔武有力的人
[00:26:41.000 --> 00:26:43.000]  生命很短暫
[00:26:43.000 --> 00:26:45.000]  有些人看來體弱多病
[00:26:45.000 --> 00:26:47.000]  不過他很長壽
[00:26:47.000 --> 00:26:49.000]  有些人看來體弱多病
[00:26:49.000 --> 00:26:51.000]  又很短壽
[00:26:51.000 --> 00:26:53.000]  又很短壽
[00:26:53.000 --> 00:26:55.000]  我們不知道
[00:26:55.000 --> 00:26:57.000]  一生人只不過都在你的手中
[00:26:57.000 --> 00:26:59.000]  甚至有些
[00:26:59.000 --> 00:27:01.000]  飽讀詩書
[00:27:01.000 --> 00:27:03.000]  不過一下
[00:27:03.000 --> 00:27:05.000]  又因為意外失去生命
[00:27:05.000 --> 00:27:07.000]  十分可惜
[00:27:07.000 --> 00:27:09.000]  總之生命不在自己掌握之中
[00:27:09.000 --> 00:27:11.000]  但當認識主的時候
[00:27:11.000 --> 00:27:13.000]  我們就知道
[00:27:13.000 --> 00:27:15.000]  雖然有一天呼出最後一口氣
[00:27:15.000 --> 00:27:17.000]  行完人生路程
[00:27:17.000 --> 00:27:19.000]  是主將我們接去
[00:27:19.000 --> 00:27:21.000]  將來你叫我們身體改變
[00:27:21.000 --> 00:27:23.000]  給一個新的身體我們
[00:27:23.000 --> 00:27:25.000]  這個身體
[00:27:25.000 --> 00:27:27.000]  是和主復活的身體相似
[00:27:27.000 --> 00:27:29.000]  有肉身
[00:27:29.000 --> 00:27:31.000]  不過又不被物理世界所限制
[00:27:31.000 --> 00:27:33.000]  要吃東西
[00:27:33.000 --> 00:27:35.000]  又可以吃
[00:27:35.000 --> 00:27:37.000]  不吃也可以
[00:27:37.000 --> 00:27:39.000]  主讓我們見到
[00:27:39.000 --> 00:27:41.000]  你自己復活的身體
[00:27:41.000 --> 00:27:43.000]  少少在聖經裡表示
[00:27:43.000 --> 00:27:45.000]  主心裡我們很高興
[00:27:45.000 --> 00:27:47.000]  主將來
[00:27:47.000 --> 00:27:49.000]  我們現在雖然不知道
[00:27:49.000 --> 00:27:51.000]  不過將來有一天
[00:27:51.000 --> 00:27:53.000]  我們都會穿上這個新的身體
[00:27:53.000 --> 00:27:55.000]  讚美上主
[00:27:55.000 --> 00:27:57.000]  你自己肉身復活
[00:27:57.000 --> 00:27:59.000]  從死裡復活
[00:27:59.000 --> 00:28:01.000]  願祢得榮耀
[00:28:01.000 --> 00:28:03.000]  願祢得稱讚
[00:28:03.000 --> 00:28:05.000]  我敬拜祢
[00:28:05.000 --> 00:28:07.000]  我讚美祢
[00:28:07.000 --> 00:28:09.000]  阿們
