
[00:00:00.000 --> 00:00:04.000]  今天的題目為單身平反
[00:14:52.000 --> 00:14:53.000]  無論結婚也好
[00:14:53.000 --> 00:14:55.000]  單身也好
[00:14:55.000 --> 00:14:56.000]  最終極的考慮
[00:14:56.000 --> 00:14:59.000]  他能否用上帝給他的身份
[00:14:59.000 --> 00:15:02.000]  去活出神的旨意和計劃
[00:15:02.000 --> 00:15:05.000]  接著我們再進入第二個題目
[00:15:05.000 --> 00:15:08.000]  婚姻是否信徒必經之路呢?
[00:15:08.000 --> 00:15:09.000]  不知大家又會怎樣看呢?
[00:15:09.000 --> 00:15:11.000]  我們一起讀25至31節
[00:15:11.000 --> 00:15:13.000]  關於未婚女士
[00:15:13.000 --> 00:15:15.000]  我沒有主的命令
[00:15:15.000 --> 00:15:17.000]  但我既蒙主憐憫
[00:15:17.000 --> 00:15:19.000]  作為一個可信靠的人
[00:15:19.000 --> 00:15:22.000]  把自己的意見告訴你們
[00:15:22.000 --> 00:15:24.000]  因現今的艱難
[00:15:24.000 --> 00:15:25.000]  據我看來
[00:15:25.000 --> 00:15:27.000]  人不如安於現狀
[00:15:27.000 --> 00:15:29.000]  你已經有了妻子
[00:15:29.000 --> 00:15:31.000]  就不要求擺團
[00:15:31.000 --> 00:15:33.000]  你說沒有妻子
[00:15:33.000 --> 00:15:35.000]  就不要想娶妻
[00:15:35.000 --> 00:15:38.000]  你若娶妻並不是犯罪
[00:15:38.000 --> 00:15:40.000]  未婚女子若出嫁
[00:15:40.000 --> 00:15:41.000]  也不是犯罪
[00:15:41.000 --> 00:15:42.000]  然而
[00:15:42.000 --> 00:15:45.000]  這等人會遭受欲身上的苦難
[00:15:45.000 --> 00:15:48.000]  我寧願你們免受這苦難
[00:15:48.000 --> 00:15:49.000]  弟兄們
[00:15:49.000 --> 00:15:50.000]  我就是說
[00:15:50.000 --> 00:15:51.000]  時候不多了
[00:15:51.000 --> 00:15:53.000]  從此以後
[00:15:53.000 --> 00:15:54.000]  那有妻子的
[00:15:54.000 --> 00:15:56.000]  要像沒有一樣
[00:15:56.000 --> 00:15:58.000]  哀哭的不像在哀哭
[00:15:58.000 --> 00:16:00.000]  快樂的不像在快樂
[00:16:00.000 --> 00:16:02.000]  購買的像一無所得
[00:16:02.000 --> 00:16:04.000]  享受這世界的
[00:16:04.000 --> 00:16:06.000]  不像在享受這世界
[00:16:06.000 --> 00:16:10.000]  因為這世界的局面將要過去了
[00:16:10.000 --> 00:16:14.000]  在經文裏面
[00:16:14.000 --> 00:16:17.000]  第26節提及「艱難」這兩個字
[00:16:17.000 --> 00:16:20.000]  到28節再提及「苦難」
[00:16:20.000 --> 00:16:22.000]  到29至31節就詳細說
[00:16:22.000 --> 00:16:24.000]  「艱難」「苦難」是甚麼呢?
[00:16:24.000 --> 00:16:26.000]  你見到29節說「時候不多了」
[00:16:26.000 --> 00:16:27.000]  象徵著
[00:16:27.000 --> 00:16:30.000]  距離「艱難」的日子越來越近
[00:16:30.000 --> 00:16:32.000]  在保羅和當時的那麼多教會裏面
[00:16:32.000 --> 00:16:35.000]  都有一個很強烈的末世的迫切感
[00:16:35.000 --> 00:16:38.000]  他們覺得主快要回來了
[00:16:38.000 --> 00:16:39.000]  將會有一個大的苦難
[00:16:39.000 --> 00:16:42.000]  很快迫近他們的眼前
[00:16:42.000 --> 00:16:46.000]  這個末世是充滿著苦難和思念的
[00:16:46.000 --> 00:16:47.000]  好像戰爭一樣
[00:16:47.000 --> 00:16:49.000]  到時可能會妻離子散
[00:16:49.000 --> 00:16:50.000]  欲哭無淚
[00:16:50.000 --> 00:16:52.000]  你有的財產可能會沒有了
[00:16:52.000 --> 00:16:55.000]  甚至這個世界地上的一切都會終結
[00:16:55.000 --> 00:16:56.000]  沒錯
[00:16:56.000 --> 00:16:57.000]  當主作樂的時候
[00:16:57.000 --> 00:16:59.000]  這個世界的一切都會終結
[00:16:59.000 --> 00:17:02.000]  耶穌亦都在瑪利福音22章30節說
[00:17:02.000 --> 00:17:04.000]  「當復活的日子時候到了
[00:17:04.000 --> 00:17:07.000]  人也不娶也不嫁
[00:17:07.000 --> 00:17:10.000]  而是像天上的天是一樣」
[00:17:10.000 --> 00:17:12.000]  人也不娶也不嫁
[00:17:12.000 --> 00:17:14.000]  而是像天上的天是一樣
[00:17:14.000 --> 00:17:16.000]  提醒了我們原來
[00:17:16.000 --> 00:17:18.000]  婚姻這件事
[00:17:18.000 --> 00:17:19.000]  沒錯
[00:17:19.000 --> 00:17:21.000]  是一生一世的
[00:17:21.000 --> 00:17:22.000]  是非常重要的
[00:17:22.000 --> 00:17:24.000]  但不是去到永恆
[00:17:24.000 --> 00:17:26.000]  去到天國的時候
[00:17:26.000 --> 00:17:30.000]  所有的婚姻制度都會結束
[00:17:30.000 --> 00:17:31.000]  去到天國的時候
[00:17:31.000 --> 00:17:33.000]  我們只剩下一個身份
[00:17:33.000 --> 00:17:35.000]  如果還記得幾個星期前
[00:17:35.000 --> 00:17:37.000]  洪立群博士說到的時候
[00:17:37.000 --> 00:17:38.000]  都提到一樣東西
[00:17:38.000 --> 00:17:39.000]  當我們去到天國的時候
[00:17:39.000 --> 00:17:41.000]  我們只剩下一個身份
[00:17:41.000 --> 00:17:42.000]  我們再不是誰人的丈夫
[00:17:42.000 --> 00:17:44.000]  不是誰人的妻子
[00:17:44.000 --> 00:17:45.000]  我們只剩下一個身份
[00:17:45.000 --> 00:17:49.000]  就是我們都是天父的兒女
[00:17:49.000 --> 00:17:51.000]  所以當保羅和那麼多教會
[00:17:51.000 --> 00:17:52.000]  面對著一個
[00:17:52.000 --> 00:17:55.000]  這麼迫切的末世的感覺的時候
[00:17:55.000 --> 00:17:57.000]  信徒應該怎樣呢?
[00:17:57.000 --> 00:17:59.000]  他們維持單身還是快點結婚呢?
[00:17:59.000 --> 00:18:01.000]  或者結了婚的不如快點離婚呢?
[00:18:01.000 --> 00:18:03.000]  去做單身呢?
[00:18:03.000 --> 00:18:06.000]  保羅的教導很簡單
[00:18:06.000 --> 00:18:08.000]  就在26節末那裡說
[00:18:08.000 --> 00:18:11.000]  人不如安於現狀
[00:18:11.000 --> 00:18:13.000]  因為單身和結婚
[00:18:13.000 --> 00:18:15.000]  在上帝眼中都是平等的
[00:18:15.000 --> 00:18:16.000]  沒有分別
[00:18:16.000 --> 00:18:17.000]  不需要特別因為主在內
[00:18:17.000 --> 00:18:18.000]  要做轉變
[00:18:18.000 --> 00:18:21.000]  最重要的就是安於現狀
[00:18:21.000 --> 00:18:22.000]  你是單身的
[00:18:22.000 --> 00:18:23.000]  你就繼續單身
[00:18:23.000 --> 00:18:24.000]  你是已婚的
[00:18:24.000 --> 00:18:26.000]  你就繼續和你的配偶一起
[00:18:26.000 --> 00:18:29.000]  不需要刻意去做轉變
[00:18:29.000 --> 00:18:32.000]  今天很多人會覺得
[00:18:32.000 --> 00:18:33.000]  我做單身的
[00:18:33.000 --> 00:18:34.000]  面對著很多的壓力
[00:18:34.000 --> 00:18:36.000]  情慾的試探
[00:18:36.000 --> 00:18:38.000]  感情的壓力
[00:18:38.000 --> 00:18:39.000]  家人的壓力
[00:18:39.000 --> 00:18:41.000]  自己的孤單感
[00:18:41.000 --> 00:18:42.000]  不如快點結婚算了
[00:18:42.000 --> 00:18:44.000]  結婚就可以解決一切問題了
[00:18:44.000 --> 00:18:45.000]  是不是這樣呢?
[00:18:45.000 --> 00:18:47.000]  已婚人士就會另醜了
[00:18:47.000 --> 00:18:48.000]  可能結婚的時候
[00:18:48.000 --> 00:18:50.000]  就會有更多的問題出現
[00:18:50.000 --> 00:18:52.000]  所以更重要的不是靠結婚
[00:18:52.000 --> 00:18:55.000]  將這些問題的壓力去改變
[00:18:55.000 --> 00:18:56.000]  結婚恩賜和單身恩賜
[00:18:56.000 --> 00:18:57.000]  都是神的賜予
[00:18:57.000 --> 00:18:58.000]  神的恩典
[00:18:58.000 --> 00:19:00.000]  神的安排
[00:19:00.000 --> 00:19:03.000]  而更重要的對已婚人士來說
[00:19:03.000 --> 00:19:05.000]  就是婚姻
[00:19:05.000 --> 00:19:07.000]  就是要對上帝
[00:19:07.000 --> 00:19:09.000]  和對你的配偶
[00:19:09.000 --> 00:19:10.000]  毀身
[00:19:10.000 --> 00:19:12.000]  你同一時間要毀身在上帝裏
[00:19:12.000 --> 00:19:13.000]  毀身在你的配偶裏
[00:19:13.000 --> 00:19:17.000]  才能夠過一個美滿的婚姻生活
[00:19:17.000 --> 00:19:20.000]  去到我們要平反的內容
[00:19:20.000 --> 00:19:24.000]  就是說婚姻是否信徒必經之路呢?
[00:19:24.000 --> 00:19:26.000]  我相信這個觀念不單止在教會
[00:19:26.000 --> 00:19:28.000]  可能在社會裏都覺得
[00:19:28.000 --> 00:19:29.000]  男大當婚
[00:19:29.000 --> 00:19:32.000]  女大就要當嫁
[00:19:32.000 --> 00:19:36.000]  所以好像人長大了就要結婚了
[00:19:36.000 --> 00:19:37.000]  所以到農曆新年的時候
[00:19:37.000 --> 00:19:38.000]  當你去拜年
[00:19:38.000 --> 00:19:40.000]  如果你仍然三十歲
[00:19:40.000 --> 00:19:42.000]  你去到你的姑媽拜年的時候
[00:19:42.000 --> 00:19:43.000]  姑媽就會說你
[00:19:43.000 --> 00:19:44.000]  阿女
[00:19:44.000 --> 00:19:45.000]  不是啊
[00:19:45.000 --> 00:19:47.000]  姑媽就應該叫做姪女
[00:19:47.000 --> 00:19:49.000]  說去年你又當我利是
[00:19:49.000 --> 00:19:50.000]  今年又當我利是
[00:19:50.000 --> 00:19:52.000]  下年就不行了
[00:19:52.000 --> 00:19:53.000]  你明不明白我說什麼?
[00:19:53.000 --> 00:19:55.000]  要結婚了
[00:19:55.000 --> 00:19:57.000]  長大了就要結婚了
[00:19:57.000 --> 00:19:59.000]  不單止在世人的眼光
[00:19:59.000 --> 00:20:01.000]  可能有時我們教會都會覺得
[00:20:01.000 --> 00:20:02.000]  嘩!真的要結婚了
[00:20:02.000 --> 00:20:03.000]  為什麼?
[00:20:03.000 --> 00:20:06.000]  往往就是被這兩段經文影響了我們的觀念
[00:20:06.000 --> 00:20:07.000]  這兩段經文就是
[00:20:07.000 --> 00:20:09.000]  那人獨居不好
[00:20:09.000 --> 00:20:11.000]  和二人成為一體
[00:20:11.000 --> 00:20:12.000]  在創世紀
[00:20:12.000 --> 00:20:13.000]  是我們很熟悉
[00:20:13.000 --> 00:20:15.000]  經常有教導的經文
[00:20:15.000 --> 00:20:18.000]  但往往可能我們忽略了一些小小的東西
[00:20:18.000 --> 00:20:20.000]  以致有一個錯誤的想法
[00:20:20.000 --> 00:20:22.000]  首先獨居不好是什麼意思?
[00:20:22.000 --> 00:20:24.000]  獨居不好不是說你單身不好
[00:20:24.000 --> 00:20:26.000]  千萬不要誤會
[00:20:26.000 --> 00:20:28.000]  那時候是亞當達一個人
[00:20:28.000 --> 00:20:30.000]  上帝創造的旨意就不是一個人
[00:20:30.000 --> 00:20:32.000]  人類是一個群居的動物
[00:20:32.000 --> 00:20:34.000]  人類有群體性
[00:20:34.000 --> 00:20:35.000]  與人之間要有關係
[00:20:35.000 --> 00:20:36.000]  要有來往
[00:20:36.000 --> 00:20:38.000]  不可以一個人孤零零獨自
[00:20:38.000 --> 00:20:39.000]  這就不合乎神的心意
[00:20:39.000 --> 00:20:40.000]  所以獨居就是說
[00:20:40.000 --> 00:20:42.000]  那個人不可以離群獨處
[00:20:42.000 --> 00:20:44.000]  就不是說不可以單身
[00:20:44.000 --> 00:20:46.000]  好與不好是什麼意思?
[00:20:46.000 --> 00:20:48.000]  在創世紀你會看到很多好
[00:20:48.000 --> 00:20:50.000]  唯一不好是什麼?
[00:20:50.000 --> 00:20:51.000]  那人獨居不好
[00:20:51.000 --> 00:20:52.000]  好意思就是說
[00:20:52.000 --> 00:20:54.000]  按照上帝的創造
[00:20:54.000 --> 00:20:56.000]  符合了上帝創造的目的
[00:20:56.000 --> 00:20:57.000]  那就為之好
[00:20:57.000 --> 00:20:59.000]  如果不能夠按照上帝的創造
[00:20:59.000 --> 00:21:00.000]  不符合上帝的目的
[00:21:00.000 --> 00:21:01.000]  那為之不好
[00:21:01.000 --> 00:21:04.000]  所以當上帝說那人獨居不好
[00:21:04.000 --> 00:21:06.000]  是針對當時亞當一個人
[00:21:06.000 --> 00:21:08.000]  沒有配偶幫助他
[00:21:08.000 --> 00:21:11.000]  去完成神創造計劃的旨意
[00:21:11.000 --> 00:21:13.000]  所以上帝就要
[00:21:13.000 --> 00:21:15.000]  砌造一個配偶給亞當
[00:21:15.000 --> 00:21:17.000]  以致他能夠二人成為一體
[00:21:17.000 --> 00:21:19.000]  二人成為一體又不要誤會
[00:21:19.000 --> 00:21:21.000]  不是說兩個半個人合為一體
[00:21:21.000 --> 00:21:23.000]  剛才那是希臘神話
[00:21:23.000 --> 00:21:25.000]  不是聖經的心意
[00:21:25.000 --> 00:21:29.000]  那個聯合成為一體的希伯來文字
[00:21:29.000 --> 00:21:30.000]  是Kin
[00:21:30.000 --> 00:21:32.000]  是兩個獨立個體
[00:21:32.000 --> 00:21:33.000]  拼合在一起
[00:21:33.000 --> 00:21:35.000]  仍然有自己的獨立性
[00:21:35.000 --> 00:21:36.000]  他成為一體
[00:21:36.000 --> 00:21:40.000]  是成為一個血肉彼此有關聯的一體
[00:21:40.000 --> 00:21:43.000]  就不是兩個一半結合為一
[00:21:43.000 --> 00:21:45.000]  而是兩個獨立個體
[00:21:45.000 --> 00:21:47.000]  結合成為一個整體
[00:21:47.000 --> 00:21:49.000]  一個新的家庭
[00:21:49.000 --> 00:21:51.000]  在神眼中不可分開
[00:21:51.000 --> 00:21:54.000]  所以在當時創世的時代
[00:21:54.000 --> 00:21:55.000]  人類就要藉著婚姻
[00:21:55.000 --> 00:21:57.000]  去結合完成神的旨意
[00:21:57.000 --> 00:21:58.000]  當時神給予的旨意就是
[00:21:58.000 --> 00:22:01.000]  要新養眾多 遍滿地面
[00:22:01.000 --> 00:22:03.000]  但到了今天的時代
[00:22:03.000 --> 00:22:06.000]  婚姻的意義不單是新養眾多
[00:22:06.000 --> 00:22:07.000]  更重要的是
[00:22:07.000 --> 00:22:09.000]  要二人成為一體
[00:22:09.000 --> 00:22:11.000]  夫婦要同心彼此的偉身
[00:22:11.000 --> 00:22:13.000]  結合在一起
[00:22:13.000 --> 00:22:17.000]  去完成神給夫婦家庭的計劃和旨意
[00:22:17.000 --> 00:22:19.000]  所以更重要的是
[00:22:19.000 --> 00:22:23.000]  他的生命能否完成神給他的計劃和旨意
[00:22:23.000 --> 00:22:25.000]  更加重要
[00:22:25.000 --> 00:22:27.000]  所以在今天的新約時代
[00:22:27.000 --> 00:22:29.000]  一個人是否完整的呢?
[00:22:29.000 --> 00:22:34.000]  他是不是有一個完整合神生命的生命呢?
[00:22:34.000 --> 00:22:36.000]  就不是靠婚姻去達成
[00:22:36.000 --> 00:22:41.000]  不是說結了婚就能夠完成神給你的人生的旨意和生命
[00:22:41.000 --> 00:22:44.000]  一個人有一個完整的生命
[00:22:44.000 --> 00:22:47.000]  不一定要靠結婚
[00:22:47.000 --> 00:22:49.000]  最好的例子是什麼呢?
[00:22:49.000 --> 00:22:50.000]  我們的主耶穌基督
[00:22:50.000 --> 00:22:52.000]  祂有一個完整的生命
[00:22:52.000 --> 00:22:55.000]  祂有一個完成神計劃的人生
[00:22:55.000 --> 00:22:57.000]  但主耶穌基督有沒有結過婚呢?
[00:22:57.000 --> 00:22:58.000]  絕對沒有
[00:22:58.000 --> 00:22:59.000]  如果有人說有的話
[00:22:59.000 --> 00:23:01.000]  那些就是異端了
[00:23:01.000 --> 00:23:03.000]  在楊方十七章第四節說
[00:23:03.000 --> 00:23:06.000]  耶穌說我在地上已經榮耀你
[00:23:06.000 --> 00:23:08.000]  你交給我做的工作
[00:23:08.000 --> 00:23:10.000]  我已完成了
[00:23:10.000 --> 00:23:11.000]  意思就是說
[00:23:11.000 --> 00:23:13.000]  當耶穌知道他將要釘上十字架
[00:23:13.000 --> 00:23:16.000]  去完成神給他一生的使命的時候
[00:23:16.000 --> 00:23:19.000]  他知道他的人生已經完整
[00:23:19.000 --> 00:23:21.000]  他已經為上帝完成了神的心意
[00:23:21.000 --> 00:23:23.000]  除了新約
[00:23:23.000 --> 00:23:24.000]  耶穌的例子
[00:23:24.000 --> 00:23:26.000]  其實司祭約翰也是獨生的
[00:23:26.000 --> 00:23:28.000]  在舊約也有耶利米
[00:23:28.000 --> 00:23:32.000]  耶利米更加是神明顯說了他的心意給他聽
[00:23:32.000 --> 00:23:37.000]  我們一起讀耶利米書十六章一至二節
[00:23:37.000 --> 00:23:40.000]  耶和華的話又臨到我說
[00:23:40.000 --> 00:23:42.000]  你不可在這地方娶妻
[00:23:42.000 --> 00:23:45.000]  為自己生兒育女
[00:23:45.000 --> 00:23:48.000]  神很明確地跟耶利米說
[00:23:48.000 --> 00:23:49.000]  你要獨生
[00:23:49.000 --> 00:23:50.000]  你不可以結婚生子
[00:23:50.000 --> 00:23:51.000]  為什麼呢?
[00:23:51.000 --> 00:23:54.000]  因為當時上帝要透過巴比倫
[00:23:54.000 --> 00:23:56.000]  去滅絕猶大國
[00:23:56.000 --> 00:23:57.000]  去滅絕耶路撒冷
[00:23:57.000 --> 00:24:00.000]  上帝要透過耶利米獨生的生活
[00:24:00.000 --> 00:24:03.000]  去見證到神的審判猶大的訊息
[00:24:03.000 --> 00:24:07.000]  神不單只想用耶利米的口去宣講神的話語
[00:24:07.000 --> 00:24:09.000]  他更加要用耶利米的人生
[00:24:09.000 --> 00:24:11.000]  他的獨生的生活
[00:24:11.000 --> 00:24:12.000]  他的際遇
[00:24:12.000 --> 00:24:13.000]  他的被囚
[00:24:13.000 --> 00:24:14.000]  他的殉道
[00:24:14.000 --> 00:24:15.000]  去見證神的道
[00:24:15.000 --> 00:24:17.000]  所以透過耶利米的人生
[00:24:17.000 --> 00:24:20.000]  我們見到神對他的呼召
[00:24:20.000 --> 00:24:22.000]  雖然他沒有結婚
[00:24:22.000 --> 00:24:26.000]  但他用他的信心去完成了一個獨生的人生
[00:24:26.000 --> 00:24:28.000]  完成了神的託付
[00:24:28.000 --> 00:24:30.000]  所以在人的眼中
[00:24:30.000 --> 00:24:31.000]  耶利米好像很孤獨
[00:24:31.000 --> 00:24:33.000]  但實際上他的生命是豐盛
[00:24:33.000 --> 00:24:36.000]  因為他完成了神給他的生命的旨意
[00:24:36.000 --> 00:24:38.000]  達成了上帝給他的目的
[00:24:38.000 --> 00:24:41.000]  獨生是耶利米的見證
[00:24:41.000 --> 00:24:45.000]  見證了婚姻不是必然要經歷的豐盛人生之路
[00:24:45.000 --> 00:24:47.000]  最重要的就是
[00:24:47.000 --> 00:24:50.000]  完成了神的託付
[00:24:50.000 --> 00:24:54.000]  所以我們接著要平反的就是
[00:24:54.000 --> 00:24:56.000]  婚姻是不是順從必經之路呢?
[00:24:56.000 --> 00:24:59.000]  所以他有一個肯定就是「不是」
[00:24:59.000 --> 00:25:01.000]  第三個問題
[00:25:01.000 --> 00:25:04.000]  單身是否更加能夠讓我們對主忠誠呢?
[00:25:04.000 --> 00:25:07.000]  我們再看保羅在三十二至三十五節的教導
[00:25:07.000 --> 00:25:08.000]  我們一起讀
[00:25:08.000 --> 00:25:11.000]  「我願你們一無掛慮」
[00:25:11.000 --> 00:25:24.000]  「於是他就分心了
[00:25:24.000 --> 00:25:26.000]  沒有結婚的和未婚的女子
[00:25:26.000 --> 00:25:28.000]  是為主的事掛慮
[00:25:28.000 --> 00:25:31.000]  為要身體和心靈都聖潔
[00:25:31.000 --> 00:25:34.000]  已經出嫁的是為世上的事掛慮
[00:25:34.000 --> 00:25:37.000]  想怎樣讓丈夫喜悅
[00:25:37.000 --> 00:25:40.000]  我說這話是為你們的益處
[00:25:40.000 --> 00:25:42.000]  不是要限制你們
[00:25:42.000 --> 00:25:44.000]  而是要你們做合宜的事
[00:25:44.000 --> 00:25:47.000]  得以不分心地對主忠誠」
[00:25:47.000 --> 00:25:50.000]  你看到在這裡
[00:25:50.000 --> 00:25:55.000]  保羅講出一個很重要的訊息
[00:25:55.000 --> 00:25:57.000]  其實最重要的是我們每個人
[00:25:57.000 --> 00:25:59.000]  無論單身也好 已婚也好
[00:25:59.000 --> 00:26:02.000]  要過一個土主喜悅的生活
[00:26:02.000 --> 00:26:05.000]  當然沒有結婚的人
[00:26:05.000 --> 00:26:07.000]  可能可以更加專一
[00:26:07.000 --> 00:26:09.000]  去過一個土神喜悅的生活
[00:26:09.000 --> 00:26:11.000]  但結了婚的信徒
[00:26:11.000 --> 00:26:12.000]  都可能可以
[00:26:12.000 --> 00:26:15.000]  但保羅說他可能有更多的事要掛慮
[00:26:15.000 --> 00:26:16.000]  要分心了
[00:26:16.000 --> 00:26:19.000]  因為他除了要專心事主
[00:26:19.000 --> 00:26:21.000]  還要照顧妻子
[00:26:21.000 --> 00:26:24.000]  在第三十四字你會看到
[00:26:24.000 --> 00:26:27.000]  「沒有結婚的和未婚的女子」
[00:26:27.000 --> 00:26:28.000]  這裡要澄清
[00:26:28.000 --> 00:26:30.000]  澄清不是翻譯錯誤
[00:26:30.000 --> 00:26:34.000]  「沒有結婚的」在希臘文的原文
[00:26:34.000 --> 00:26:38.000]  是指那些沒有丈夫的婦人
[00:26:38.000 --> 00:26:42.000]  所以是指離了婚或配偶
[00:26:42.000 --> 00:26:47.000]  已經不在世 已經逝世的婦人
[00:26:47.000 --> 00:26:48.000]  即是寡婦
[00:26:48.000 --> 00:26:50.000]  未婚的女子即是處女
[00:26:50.000 --> 00:26:56.000]  他們能夠專一為主的事去掛慮
[00:26:56.000 --> 00:26:59.000]  保持著身體和心靈的聖潔
[00:26:59.000 --> 00:27:01.000]  但如果出嫁了的婦人
[00:27:01.000 --> 00:27:03.000]  可能又要去照顧丈夫
[00:27:03.000 --> 00:27:05.000]  多一個掛慮在裡面
[00:27:05.000 --> 00:27:08.000]  但看到保羅的口吻就是說
[00:27:08.000 --> 00:27:10.000]  「我說者或是為你們益處」
[00:27:10.000 --> 00:27:12.000]  不是要限制你們
[00:27:12.000 --> 00:27:14.000]  保羅沒有一個很絕對的命令
[00:27:14.000 --> 00:27:18.000]  在當中他的口吻和態度
[00:27:18.000 --> 00:27:22.000]  沒有其他原則性的命令那麼強硬
[00:27:22.000 --> 00:27:23.000]  所以我想說
[00:27:23.000 --> 00:27:26.000]  保羅在這裡雖然很明顯
[00:27:26.000 --> 00:27:30.000]  仍然站在獨身恩賜的
[00:27:30.000 --> 00:27:33.000]  生命榜樣的角度來說
[00:27:33.000 --> 00:27:36.000]  他想強調結婚好
[00:27:36.000 --> 00:27:39.000]  但單身可能更加專一為主
[00:27:39.000 --> 00:27:42.000]  因為沒有了那麼多的掛慮
[00:27:42.000 --> 00:27:44.000]  例如照顧丈夫或妻子
[00:27:44.000 --> 00:27:48.000]  但這是一個比較處境性的問題
[00:27:48.000 --> 00:27:50.000]  不是一個普遍性的命令
[00:27:50.000 --> 00:27:52.000]  仍然是那句
[00:27:52.000 --> 00:27:53.000]  最重要的是
[00:27:53.000 --> 00:27:56.000]  無論你是單身或結婚
[00:27:56.000 --> 00:27:58.000]  關鍵是你如何用你的生活處境
[00:27:58.000 --> 00:28:00.000]  去專心侍主
[00:28:00.000 --> 00:28:02.000]  忠誠對待主
[00:28:02.000 --> 00:28:04.000]  所以對於第三個問題
[00:28:04.000 --> 00:28:06.000]  單身能否更加專心對主忠誠
[00:28:06.000 --> 00:28:08.000]  我給不了一個絕對的答案給大家
[00:28:08.000 --> 00:28:11.000]  我覺得很視乎每個人的處境
[00:28:11.000 --> 00:28:13.000]  已婚的人
[00:28:13.000 --> 00:28:15.000]  可能他也要照顧家庭
[00:28:15.000 --> 00:28:17.000]  但如果他的配偶
[00:28:17.000 --> 00:28:20.000]  和他一樣能夠委身侍主
[00:28:20.000 --> 00:28:22.000]  也一樣能夠
[00:28:22.000 --> 00:28:24.000]  一心一意願意侍奉神
[00:28:24.000 --> 00:28:27.000]  兩夫婦能夠彼此委身的時候
[00:28:27.000 --> 00:28:29.000]  我相信他也一樣可以
[00:28:29.000 --> 00:28:31.000]  好好的侍奉主
[00:28:31.000 --> 00:28:33.000]  單身的人
[00:28:33.000 --> 00:28:35.000]  當然他可能沒有那麼多掛慮
[00:28:35.000 --> 00:28:36.000]  可以專心侍主
[00:28:36.000 --> 00:28:37.000]  但同一時間
[00:28:37.000 --> 00:28:40.000]  單身的人也有很多處境性的問題
[00:28:40.000 --> 00:28:43.000]  可能他也要照顧年老的爸爸媽媽
[00:28:43.000 --> 00:28:45.000]  他可能也有其他的問題限制住他
[00:28:45.000 --> 00:28:47.000]  所以這個問題
[00:28:47.000 --> 00:28:50.000]  我留給大家自己去思想
[00:28:50.000 --> 00:28:52.000]  但我更加想說的
[00:28:52.000 --> 00:28:53.000]  剩下五分鐘的時候
[00:28:53.000 --> 00:28:55.000]  我們看一看
[00:28:55.000 --> 00:28:56.000]  既然我們發覺
[00:28:56.000 --> 00:28:57.000]  原來單身和已婚
[00:28:57.000 --> 00:29:00.000]  都是同樣在整個眼中那麼重要的
[00:29:00.000 --> 00:29:01.000]  原來在我們教會裏面
[00:29:01.000 --> 00:29:03.000]  有一半人都是單身的
[00:29:03.000 --> 00:29:06.000]  原來過去我們因為這些問題
[00:29:06.000 --> 00:29:08.000]  對他們可能有一些奇異的眼光
[00:29:08.000 --> 00:29:10.000]  或者不明白他們的處境
[00:29:10.000 --> 00:29:12.000]  所以今天我也很想
[00:29:12.000 --> 00:29:13.000]  剩下一點時間去看看
[00:29:13.000 --> 00:29:16.000]  怎樣能夠讓單身的信徒
[00:29:16.000 --> 00:29:18.000]  過一個豐盛的生活呢
[00:29:18.000 --> 00:29:20.000]  第一個我們可以看的就是
[00:29:20.000 --> 00:29:22.000]  要接納自己的情緒
[00:29:22.000 --> 00:29:24.000]  原來單身的他們有很多
[00:29:24.000 --> 00:29:26.000]  他們的問題壓力
[00:29:26.000 --> 00:29:28.000]  是我們已婚人士
[00:29:28.000 --> 00:29:30.000]  有時候可能會忽略了的
[00:29:30.000 --> 00:29:31.000]  譬如就是
[00:29:31.000 --> 00:29:33.000]  一種孤單感
[00:29:33.000 --> 00:29:35.000]  特別在情人節
[00:29:35.000 --> 00:29:37.000]  或者大時大節
[00:29:37.000 --> 00:29:38.000]  兩夫妻去旅行
[00:29:38.000 --> 00:29:41.000]  或者一家人一起去吃大餐
[00:29:41.000 --> 00:29:42.000]  這個單身人
[00:29:42.000 --> 00:29:43.000]  他就會有一個
[00:29:43.000 --> 00:29:45.000]  很強烈的孤單感在裏面
[00:29:45.000 --> 00:29:46.000]  有一種自憐
[00:29:46.000 --> 00:29:47.000]  無奈
[00:29:47.000 --> 00:29:48.000]  沒有自信心
[00:29:48.000 --> 00:29:49.000]  甚至會覺得
[00:29:49.000 --> 00:29:50.000]  神好像虧待了自己
[00:29:50.000 --> 00:29:52.000]  忘記了自己
[00:29:52.000 --> 00:29:54.000]  妒忌已婚的人士
[00:29:54.000 --> 00:29:56.000]  後悔錯過結婚的機會
[00:29:56.000 --> 00:29:57.000]  很內疚
[00:29:57.000 --> 00:29:58.000]  覺得不能夠滿足
[00:29:58.000 --> 00:30:00.000]  爸爸媽媽給自己的期望
[00:30:00.000 --> 00:30:01.000]  很遺憾因為錯過了
[00:30:01.000 --> 00:30:03.000]  一個結婚生子的機會
[00:30:03.000 --> 00:30:04.000]  很憤怒
[00:30:04.000 --> 00:30:06.000]  覺得很不公平
[00:30:06.000 --> 00:30:08.000]  亦都可能很掙扎
[00:30:08.000 --> 00:30:09.000]  但是面對一些
[00:30:09.000 --> 00:30:14.000]  不信主的人士追求的時候
