
[00:00:00.000 --> 00:00:07.440]  感謝天父給我第二次來到Swindon這個地方
[00:17:19.200 --> 00:17:21.200]  生活下去的時候
[00:17:21.200 --> 00:17:23.200]  就完全不同的局面
[00:17:23.200 --> 00:17:25.200]  為什麼呢?
[00:17:25.200 --> 00:17:27.200]  有地方就種下地
[00:17:27.200 --> 00:17:29.200]  我們中國人來到英國
[00:17:29.200 --> 00:17:31.200]  有後院做什麼?
[00:17:31.200 --> 00:17:33.200]  種下花之外
[00:17:33.200 --> 00:17:35.200]  當然是種下菜
[00:17:35.200 --> 00:17:37.200]  一有菜
[00:17:37.200 --> 00:17:39.200]  你知道種了菜你能吃完嗎?
[00:17:39.200 --> 00:17:41.200]  吃不完就拿回教會送給弟兄姊妹
[00:17:41.200 --> 00:17:43.200]  但是有些人
[00:17:43.200 --> 00:17:45.200]  就去超市買
[00:17:45.200 --> 00:17:47.200]  你想想在那時候
[00:17:47.200 --> 00:17:49.200]  農耕的時代
[00:17:49.200 --> 00:17:51.200]  有羊有牛
[00:17:51.200 --> 00:17:53.200]  有種菜
[00:17:53.200 --> 00:17:55.200]  那又怎樣? 做生意
[00:17:55.200 --> 00:17:57.200]  當在這個
[00:17:57.200 --> 00:17:59.200]  進到英許地
[00:17:59.200 --> 00:18:01.200]  拿好地之後
[00:18:01.200 --> 00:18:03.200]  就開始做生意的過程裡面
[00:18:03.200 --> 00:18:05.200]  你就會變成一個很特別的現象
[00:18:05.200 --> 00:18:07.200]  就好像我以前
[00:18:07.200 --> 00:18:09.200]  去美國讀書
[00:18:09.200 --> 00:18:11.200]  我讀工商管理
[00:18:11.200 --> 00:18:13.200]  (笑聲)
[00:18:13.200 --> 00:18:15.200]  就是工商管理
[00:18:15.200 --> 00:18:17.200]  奸商管理都一樣
[00:18:17.200 --> 00:18:19.200]  因為商就是奸
[00:18:19.200 --> 00:18:21.200]  那你想想
[00:18:21.200 --> 00:18:23.200]  在英許地裡面
[00:18:23.200 --> 00:18:25.200]  安逸? 不是安逸
[00:18:25.200 --> 00:18:27.200]  去發展
[00:18:27.200 --> 00:18:29.200]  有商業行為
[00:18:29.200 --> 00:18:31.200]  奸的東西就出現了
[00:18:31.200 --> 00:18:33.200]  基督徒都一樣奸
[00:18:33.200 --> 00:18:35.200]  你想想
[00:18:35.200 --> 00:18:37.200]  有個姐妹跟我說
[00:18:37.200 --> 00:18:39.200]  她說我很不喜歡
[00:18:39.200 --> 00:18:41.200]  那個教會的長老
[00:18:41.200 --> 00:18:43.200]  為什麼? 我就跟她打工
[00:18:43.200 --> 00:18:45.200]  她刻薄你? 不是
[00:18:45.200 --> 00:18:47.200]  不過在教會她是一套
[00:18:47.200 --> 00:18:49.200]  在公司又是另外一套
[00:18:49.200 --> 00:18:51.200]  那裡是天使
[00:18:51.200 --> 00:18:53.200]  那邊是魔鬼
[00:18:53.200 --> 00:18:55.200]  看不出她是長老
[00:18:55.200 --> 00:18:57.200]  或者是執事
[00:18:57.200 --> 00:18:59.200]  或者是基督徒
[00:18:59.200 --> 00:19:01.200]  當我們來到看到
[00:19:01.200 --> 00:19:03.200]  原來在英許地裡面
[00:19:03.200 --> 00:19:05.200]  正正是我們自己的生命
[00:19:05.200 --> 00:19:07.200]  能不能彰顯到
[00:19:07.200 --> 00:19:09.200]  神的榮美
[00:19:09.200 --> 00:19:11.200]  我擁有的兩個職位
[00:19:11.200 --> 00:19:13.200]  是專職和目職
[00:19:13.200 --> 00:19:15.200]  當我們這個說法
[00:19:15.200 --> 00:19:17.200]  正正是我們今天新約的信徒
[00:19:17.200 --> 00:19:19.200]  都有面對的
[00:19:19.200 --> 00:19:21.200]  我們信主的時候
[00:19:21.200 --> 00:19:23.200]  特別是
[00:19:23.200 --> 00:19:25.200]  洗禮的時候都一樣
[00:19:25.200 --> 00:19:27.200]  面對著 牧師說
[00:19:27.200 --> 00:19:29.200]  你信了主之後 你願不願意一生侍奉神?
[00:19:29.200 --> 00:19:31.200]  侍奉
[00:19:31.200 --> 00:19:33.200]  誰不侍奉都不會
[00:19:33.200 --> 00:19:35.200]  上到祠了
[00:19:35.200 --> 00:19:37.200]  你說一生侍奉神
[00:19:37.200 --> 00:19:39.200]  不就和結婚的時候
[00:19:39.200 --> 00:19:41.200]  矮肚子一樣
[00:19:41.200 --> 00:19:43.200]  結婚之後
[00:19:43.200 --> 00:19:45.200]  做了基督徒 洗禮之後
[00:19:45.200 --> 00:19:47.200]  都不刀你
[00:19:47.200 --> 00:19:49.200]  這個是我們今天很大的問題
[00:19:49.200 --> 00:19:51.200]  為什麼?
[00:19:51.200 --> 00:19:53.200]  因為我們很多的外邦神
[00:19:53.200 --> 00:19:55.200]  還沒來取調
[00:19:55.200 --> 00:19:57.200]  這個約書叫他們將外邦神取調
[00:19:57.200 --> 00:19:59.200]  就是說
[00:19:59.200 --> 00:20:01.200]  不是真的我們家裡擺了個佛像
[00:20:01.200 --> 00:20:03.200]  偶像擺在那裡
[00:20:03.200 --> 00:20:05.200]  我們心裡的人生觀
[00:20:05.200 --> 00:20:07.200]  價值觀
[00:20:07.200 --> 00:20:09.200]  和道德觀
[00:20:09.200 --> 00:20:11.200]  有沒有改變過
[00:20:11.200 --> 00:20:13.200]  原來在聖經裡
[00:20:13.200 --> 00:20:15.200]  有很多的原理
[00:20:15.200 --> 00:20:17.200]  很多的原則
[00:20:17.200 --> 00:20:19.200]  很多的真理
[00:20:19.200 --> 00:20:21.200]  叫我們去學習
[00:20:21.200 --> 00:20:23.200]  但是我們有沒有來學習
[00:20:23.200 --> 00:20:25.200]  這個才是重要
[00:20:25.200 --> 00:20:27.200]  當我們在生命裡
[00:20:27.200 --> 00:20:29.200]  有很多的偏離的思想
[00:20:29.200 --> 00:20:31.200]  帶著我們走
[00:20:31.200 --> 00:20:33.200]  從小到大
[00:20:33.200 --> 00:20:35.200]  媽媽爸爸教導我們
[00:20:35.200 --> 00:20:37.200]  你越賺得多錢
[00:20:37.200 --> 00:20:39.200]  就越成功
[00:20:39.200 --> 00:20:41.200]  所以我們在物質主義裡
[00:20:41.200 --> 00:20:43.200]  要好好地去做
[00:20:43.200 --> 00:20:45.200]  有個弟兄
[00:20:45.200 --> 00:20:47.200]  準備要去讀神學
[00:20:47.200 --> 00:20:49.200]  準備要去讀神學
[00:20:49.200 --> 00:20:51.200]  要讀神學的時候
[00:20:51.200 --> 00:20:53.200]  他兒子跟他說
[00:20:53.200 --> 00:20:55.200]  以後我們每年去旅行
[00:20:55.200 --> 00:20:57.200]  沒有了
[00:20:57.200 --> 00:20:59.200]  原來讀了神學
[00:20:59.200 --> 00:21:01.200]  要做牧師
[00:21:01.200 --> 00:21:03.200]  很慘的
[00:21:03.200 --> 00:21:05.200]  收入很低的
[00:21:05.200 --> 00:21:07.200]  爸爸本來做領導階層
[00:21:07.200 --> 00:21:09.200]  每年去兩次旅遊
[00:21:09.200 --> 00:21:11.200]  都有的
[00:21:11.200 --> 00:21:13.200]  一做了牧師
[00:21:13.200 --> 00:21:15.200]  一讀了神學
[00:21:15.200 --> 00:21:17.200]  就沒有了
[00:21:17.200 --> 00:21:19.200]  這種物質主義
[00:21:19.200 --> 00:21:21.200]  是充斥著小孩子都知道的
[00:21:21.200 --> 00:21:23.200]  甚至我們教育裡
[00:21:23.200 --> 00:21:25.200]  都有成功神學
[00:21:25.200 --> 00:21:27.200]  成功神學是什麼意思
[00:21:27.200 --> 00:21:29.200]  我們來到
[00:21:29.200 --> 00:21:31.200]  越高的位置越被尊崇
[00:21:31.200 --> 00:21:33.200]  越高的位置越被尊崇
[00:21:33.200 --> 00:21:35.200]  所以我有一個註冊部的同工
[00:21:35.200 --> 00:21:37.200]  就告訴我
[00:21:37.200 --> 00:21:39.200]  有個弟兄來到想讀神學
[00:21:39.200 --> 00:21:41.200]  讀什麼?讀道學碩士
[00:21:41.200 --> 00:21:43.200]  為什麼你要讀道學碩士?
[00:21:43.200 --> 00:21:45.200]  做牧師
[00:21:45.200 --> 00:21:47.200]  為什麼要做牧師?
[00:21:47.200 --> 00:21:49.200]  做牧師很威風的
[00:21:49.200 --> 00:21:51.200]  做牧師很威風的
[00:21:51.200 --> 00:21:53.200]  好像一言堂牧師說了
[00:21:53.200 --> 00:21:55.200]  就聽了
[00:21:55.200 --> 00:21:57.200]  一個來自中國的弟兄
[00:21:57.200 --> 00:21:59.200]  為什麼?
[00:21:59.200 --> 00:22:01.200]  中國大陸牧師是很少的
[00:22:01.200 --> 00:22:03.200]  牧師在課堂裡
[00:22:03.200 --> 00:22:05.200]  他講什麼
[00:22:05.200 --> 00:22:07.200]  就像聖主一樣
[00:22:07.200 --> 00:22:09.200]  所以我經常在想
[00:22:09.200 --> 00:22:11.200]  當提摩太前書第三章第一節
[00:22:11.200 --> 00:22:13.200]  保羅這樣說
[00:22:13.200 --> 00:22:15.200]  他說
[00:22:15.200 --> 00:22:17.200]  如果你要做監督的時候
[00:22:17.200 --> 00:22:19.200]  你要善務善工
[00:22:19.200 --> 00:22:21.200]  善務善工
[00:22:21.200 --> 00:22:23.200]  就是做好事
[00:22:23.200 --> 00:22:25.200]  我們很多人善務
[00:22:25.200 --> 00:22:27.200]  只是聖職
[00:22:27.200 --> 00:22:29.200]  做好事
[00:22:29.200 --> 00:22:31.200]  做牧師、傳道人、告慰
[00:22:31.200 --> 00:22:33.200]  以為這樣才是成功
[00:22:33.200 --> 00:22:35.200]  你想想
[00:22:35.200 --> 00:22:37.200]  當我們來看
[00:22:37.200 --> 00:22:39.200]  有一個會議
[00:22:39.200 --> 00:22:41.200]  叫尼西亞會議
[00:22:41.200 --> 00:22:43.200]  尼西亞信經
[00:22:43.200 --> 00:22:45.200]  你聽過
[00:22:45.200 --> 00:22:47.200]  尼西亞信經就是尼西亞大會
[00:22:47.200 --> 00:22:49.200]  在主後325年
[00:22:49.200 --> 00:22:51.200]  開的一個大會
[00:22:51.200 --> 00:22:53.200]  尼西亞大會
[00:22:53.200 --> 00:22:55.200]  尼西亞信經出來了
[00:22:55.200 --> 00:22:57.200]  還有66卷書成為正典
[00:22:57.200 --> 00:22:59.200]  都是那一次會議
[00:22:59.200 --> 00:23:01.200]  來決定的
[00:23:01.200 --> 00:23:03.200]  去參加的人是什麼人?
[00:23:03.200 --> 00:23:07.200]  全部都是主教
[00:23:07.200 --> 00:23:09.200]  但我們翻查聖經裡
[00:23:09.200 --> 00:23:11.200]  沒有主教這個位置
[00:23:11.200 --> 00:23:13.200]  有長老
[00:23:13.200 --> 00:23:15.200]  有執事
[00:23:15.200 --> 00:23:17.200]  有監督
[00:23:17.200 --> 00:23:19.200]  但沒有主教
[00:23:19.200 --> 00:23:21.200]  一開始
[00:23:21.200 --> 00:23:23.200]  不僅不合而為一
[00:23:23.200 --> 00:23:25.200]  還是善務
[00:23:25.200 --> 00:23:27.200]  成績
[00:23:27.200 --> 00:23:29.200]  每個人都想在高位
[00:23:29.200 --> 00:23:31.200]  更加去到一個地步
[00:23:31.200 --> 00:23:33.200]  有教皇、洪雨主教
[00:23:33.200 --> 00:23:35.200]  舒基主教
[00:23:35.200 --> 00:23:37.200]  各樣不同的職位
[00:23:37.200 --> 00:23:39.200]  成功神學
[00:23:39.200 --> 00:23:41.200]  充斥著我們
[00:23:41.200 --> 00:23:43.200]  基督徒的場合
[00:23:43.200 --> 00:23:45.200]  還有誰是你的老闆?
[00:23:45.200 --> 00:23:47.200]  當我們來看
[00:23:47.200 --> 00:23:49.200]  我們的生命裡
[00:23:49.200 --> 00:23:51.200]  去到這個應許地裡
[00:23:51.200 --> 00:23:53.200]  當我們去到工作裡
[00:23:53.200 --> 00:23:55.200]  誰是我們的老闆?
[00:23:55.200 --> 00:23:57.200]  很多時候當我們
[00:23:57.200 --> 00:23:59.200]  回到家裡的時候
[00:23:59.200 --> 00:24:01.200]  老婆走過來跟我們聊天
[00:24:01.200 --> 00:24:03.200]  我還沒搞定
[00:24:03.200 --> 00:24:05.200]  兒女跟他玩
[00:24:05.200 --> 00:24:07.200]  都沒空
[00:24:07.200 --> 00:24:09.200]  你的工作
[00:24:09.200 --> 00:24:11.200]  你的老闆
[00:24:11.200 --> 00:24:13.200]  真的是你的老闆
[00:24:13.200 --> 00:24:15.200]  你的工作就是你的主人
[00:24:15.200 --> 00:24:17.200]  在過程裡充斥著
[00:24:17.200 --> 00:24:19.200]  這些外邦神
[00:24:19.200 --> 00:24:21.200]  在過程裡
[00:24:21.200 --> 00:24:23.200]  價值觀
[00:24:23.200 --> 00:24:25.200]  衡量是怎樣的衡量呢?
[00:24:25.200 --> 00:24:27.200]  還有我們有
[00:24:27.200 --> 00:24:29.200]  物質主義
[00:24:29.200 --> 00:24:31.200]  也有崇拜
[00:24:31.200 --> 00:24:33.200]  品牌
[00:24:33.200 --> 00:24:35.200]  我們帶著
[00:24:35.200 --> 00:24:37.200]  名牌包包
[00:24:37.200 --> 00:24:39.200]  身份高了很多
[00:24:39.200 --> 00:24:41.200]  這是我們很多時候
[00:24:41.200 --> 00:24:43.200]  都有的現象
[00:24:43.200 --> 00:24:45.200]  這個品牌的崇拜
[00:24:45.200 --> 00:24:47.200]  成為我們的外邦神
[00:24:47.200 --> 00:24:49.200]  還有一樣更厲害的
[00:24:49.200 --> 00:24:51.200]  就是自我為中心
[00:24:51.200 --> 00:24:53.200]  自我為中心
[00:24:53.200 --> 00:24:55.200]  表示什麼?
[00:24:55.200 --> 00:24:57.200]  整個世界都是在我周圍轉的
[00:24:57.200 --> 00:24:59.200]  我是中心
[00:24:59.200 --> 00:25:01.200]  你們每個聽我說
[00:25:01.200 --> 00:25:03.200]  來了解我
[00:25:03.200 --> 00:25:05.200]  我就是世界最核心的一個
[00:25:05.200 --> 00:25:07.200]  你想一下
[00:25:07.200 --> 00:25:09.200]  今天你去想一下
[00:25:09.200 --> 00:25:11.200]  我怎樣我想什麼
[00:25:11.200 --> 00:25:13.200]  我們每一樣事情
[00:25:13.200 --> 00:25:15.200]  都以我的想法為最終
[00:25:15.200 --> 00:25:17.200]  這個外邦神
[00:25:17.200 --> 00:25:19.200]  充斥著我們的世界
[00:25:19.200 --> 00:25:21.200]  所以當我們看到
[00:25:21.200 --> 00:25:23.200]  這個約書夏說
[00:25:23.200 --> 00:25:25.200]  要將外邦神除去的時候
[00:25:25.200 --> 00:25:27.200]  我們千萬不要有一個迷思
[00:25:27.200 --> 00:25:29.200]  不要緊
[00:25:29.200 --> 00:25:31.200]  我會好好管理外邦神
[00:25:31.200 --> 00:25:33.200]  我懂得怎樣管理
[00:25:33.200 --> 00:25:35.200]  我保留著他不要緊
[00:25:35.200 --> 00:25:37.200]  但是約書夏說
[00:25:37.200 --> 00:25:39.200]  將這個外邦神
[00:25:39.200 --> 00:25:41.200]  除掉
[00:25:41.200 --> 00:25:43.200]  不可以留在當中
[00:25:43.200 --> 00:25:45.200]  當這個說法
[00:25:45.200 --> 00:25:47.200]  讓我們知道
[00:25:47.200 --> 00:25:49.200]  原來我們在出埃及記第19章
[00:25:49.200 --> 00:25:51.200]  和約書夏記第24章
[00:25:51.200 --> 00:25:53.200]  裡面
[00:25:53.200 --> 00:25:55.200]  有兩節經文作為對比
[00:25:55.200 --> 00:25:57.200]  這兩節經文
[00:25:57.200 --> 00:25:59.200]  當我們說
[00:25:59.200 --> 00:26:01.200]  我們如果來遵守神的約
[00:26:01.200 --> 00:26:03.200]  守祂的誡命
[00:26:03.200 --> 00:26:05.200]  我們就擁有
[00:26:05.200 --> 00:26:07.200]  祭司的國度
[00:26:07.200 --> 00:26:09.200]  和祭司的身份的時候
[00:26:09.200 --> 00:26:11.200]  那裡有一個很重要的說法
[00:26:11.200 --> 00:26:13.200]  若實在聽從我的話
[00:26:13.200 --> 00:26:15.200]  弟兄姊妹們
[00:26:15.200 --> 00:26:17.200]  不要將我們每年的
[00:26:17.200 --> 00:26:19.200]  主題作為一個口號式
[00:26:19.200 --> 00:26:21.200]  來看
[00:26:21.200 --> 00:26:23.200]  我們實在的
[00:26:23.200 --> 00:26:25.200]  來聽從神的話
[00:26:25.200 --> 00:26:27.200]  不是只有「說」字
[00:26:27.200 --> 00:26:29.200]  到了約書夏記第24章
[00:26:29.200 --> 00:26:31.200]  特別是第14節
[00:26:31.200 --> 00:26:33.200]  也說
[00:26:33.200 --> 00:26:35.200]  你們想在大河那邊
[00:26:35.200 --> 00:26:37.200]  去信那些敬拜的神
[00:26:37.200 --> 00:26:39.200]  還是要誠心實意的
[00:26:39.200 --> 00:26:41.200]  侍奉耶和華神呢
[00:26:41.200 --> 00:26:43.200]  今天我們來到神的教會
[00:26:43.200 --> 00:26:45.200]  我們在這裡的時候
[00:26:45.200 --> 00:26:47.200]  究竟我們信神的真實度
[00:26:47.200 --> 00:26:49.200]  去到什麼地步呢
[00:26:49.200 --> 00:26:51.200]  你就會發覺
[00:26:51.200 --> 00:26:53.200]  這兩節經文的對比
[00:26:53.200 --> 00:26:55.200]  是很清晰的
[00:26:55.200 --> 00:26:57.200]  無論摩西
[00:26:57.200 --> 00:26:59.200]  來跟神說
[00:26:59.200 --> 00:27:01.200]  對他們來告訴他們
[00:27:01.200 --> 00:27:03.200]  你們要怎樣真真實實
[00:27:03.200 --> 00:27:05.200]  侍奉神
[00:27:05.200 --> 00:27:07.200]  或者是約書夏
[00:27:07.200 --> 00:27:09.200]  在這裡取得所有的地方
[00:27:09.200 --> 00:27:11.200]  進入了英許地之後
[00:27:11.200 --> 00:27:13.200]  對他們說
[00:27:13.200 --> 00:27:15.200]  你們要怎樣去面對
[00:27:15.200 --> 00:27:17.200]  是實在的
[00:27:17.200 --> 00:27:19.200]  誠心實意的
[00:27:19.200 --> 00:27:21.200]  侍奉神
[00:27:21.200 --> 00:27:23.200]  所以當我們這樣看的時候
[00:27:23.200 --> 00:27:25.200]  這兩節的經文
[00:27:25.200 --> 00:27:27.200]  對比摩西
[00:27:27.200 --> 00:27:29.200]  叫我們有目的
[00:27:29.200 --> 00:27:31.200]  然後約書夏記
[00:27:31.200 --> 00:27:33.200]  進入英許地
[00:27:33.200 --> 00:27:35.200]  實踐
[00:27:35.200 --> 00:27:37.200]  我們擁有的雙職身份的時候
[00:27:37.200 --> 00:27:39.200]  這就在令到
[00:27:39.200 --> 00:27:41.200]  我們今天要思想
[00:27:41.200 --> 00:27:43.200]  一個很重要的議題
[00:27:43.200 --> 00:27:45.200]  就是叫做
[00:27:45.200 --> 00:27:47.200]  受洗就等同
[00:27:47.200 --> 00:27:49.200]  進入英許地
[00:27:49.200 --> 00:27:51.200]  你會不會發覺
[00:27:51.200 --> 00:27:53.200]  洗禮之後
[00:27:53.200 --> 00:27:55.200]  剛才說的
[00:27:55.200 --> 00:27:57.200]  在這裡我願意一生跟從神
[00:27:57.200 --> 00:27:59.200]  其實不就正正像約書夏
[00:27:59.200 --> 00:28:01.200]  和這些以色列人
[00:28:01.200 --> 00:28:03.200]  就在那裡事件的地方
[00:28:03.200 --> 00:28:05.200]  你們願不願意
[00:28:05.200 --> 00:28:07.200]  去誠心實意的跟從
[00:28:07.200 --> 00:28:09.200]  不是在這裡
[00:28:09.200 --> 00:28:11.200]  要做什麼
[00:28:11.200 --> 00:28:13.200]  我們廣東人
[00:28:13.200 --> 00:28:15.200]  有一句話
[00:28:15.200 --> 00:28:17.200]  什麼當吃生菜
[00:28:17.200 --> 00:28:19.200]  沒錯了
[00:28:19.200 --> 00:28:21.200]  看到他們嗎
[00:28:21.200 --> 00:28:23.200]  一定願意
[00:28:23.200 --> 00:28:25.200]  做不做見證
[00:28:25.200 --> 00:28:27.200]  做見證
[00:28:27.200 --> 00:28:29.200]  我們看約書夏記
[00:28:29.200 --> 00:28:31.200]  第24章
[00:28:31.200 --> 00:28:33.200]  這幾節的經文
[00:28:33.200 --> 00:28:35.200]  說了23節
[00:28:35.200 --> 00:28:37.200]  約書夏說
[00:28:37.200 --> 00:28:39.200]  將你的外邦神除掉
[00:28:39.200 --> 00:28:41.200]  一心歸向神
[00:28:41.200 --> 00:28:43.200]  這才是我們真實要面對的
[00:28:43.200 --> 00:28:45.200]  所以保羅
[00:28:45.200 --> 00:28:47.200]  有一個
[00:28:47.200 --> 00:28:49.200]  保羅三論
[00:28:49.200 --> 00:28:51.200]  是值得我們學習的
[00:28:51.200 --> 00:28:53.200]  保羅三論是說什麼呢
[00:28:53.200 --> 00:28:55.200]  其實很簡單
[00:28:55.200 --> 00:28:57.200]  也你們聽過
[00:28:57.200 --> 00:28:59.200]  就是在
[00:28:59.200 --> 00:29:01.200]  哥倫多前書第12章那裡
[00:29:01.200 --> 00:29:03.200]  教會論
[00:29:03.200 --> 00:29:05.200]  肢體論
[00:29:05.200 --> 00:29:07.200]  和屬靈恩賜論
[00:29:07.200 --> 00:29:09.200]  兩節的經文
[00:29:09.200 --> 00:29:11.200]  是在12章27
[00:29:11.200 --> 00:29:13.200]  28節
[00:29:13.200 --> 00:29:15.200]  所謂教會論
[00:29:15.200 --> 00:29:17.200]  這裡說你們就是基督的生子
[00:29:17.200 --> 00:29:19.200]  大家認不認同
[00:29:19.200 --> 00:29:21.200]  你們就是基督的生子
[00:29:21.200 --> 00:29:23.200]  教會就是基督的生子
[00:29:23.200 --> 00:29:25.200]  所以
[00:29:25.200 --> 00:29:27.200]  頭就是基督
[00:29:27.200 --> 00:29:29.200]  教會就是他的身
[00:29:29.200 --> 00:29:31.200]  所謂教會是他的身的時候
[00:29:31.200 --> 00:29:33.200]  我們可以想起
[00:29:33.200 --> 00:29:35.200]  合二來說
[00:29:35.200 --> 00:29:37.200]  就是我們這裡的教會
[00:29:37.200 --> 00:29:39.200]  就是
[00:29:39.200 --> 00:29:41.200]  史雲頓華人基督教會
[00:29:41.200 --> 00:29:43.200]  講二來說
[00:29:43.200 --> 00:29:45.200]  就是古往今來的所有的基督徒
[00:29:45.200 --> 00:29:47.200]  是教會
[00:29:47.200 --> 00:29:49.200]  但是我們不要說這麼遠
[00:29:49.200 --> 00:29:51.200]  就說回這裡
[00:29:51.200 --> 00:29:53.200]  教會就是基督的生子
[00:29:53.200 --> 00:29:55.200]  然後第二點
[00:29:55.200 --> 00:29:57.200]  就是肢體論
[00:29:57.200 --> 00:29:59.200]  你們各自作肢體
[00:29:59.200 --> 00:30:01.200]  每個人都作肢體
[00:30:01.200 --> 00:30:03.200]  那你就會問
[00:30:03.200 --> 00:30:05.200]  肢體有什麼
[00:30:05.200 --> 00:30:07.200]  肢體有功能
[00:30:07.200 --> 00:30:09.200]  每個人都有功能
[00:30:09.200 --> 00:30:11.200]  那你會發覺
[00:30:11.200 --> 00:30:13.200]  你如果有這個功能的時候
[00:30:13.200 --> 00:30:15.200]  你會不會發揮呢
[00:30:15.200 --> 00:30:17.200]  願不願意發揮出來呢
[00:30:17.200 --> 00:30:19.200]  先問一下你是什麼功能
[00:30:19.200 --> 00:30:21.200]  心肝脾肺腎是哪一種
[00:30:21.200 --> 00:30:23.200]  還是盲腸
[00:30:23.200 --> 00:30:25.200]  盲腸也很特別
[00:30:25.200 --> 00:30:27.200]  盲腸
[00:30:27.200 --> 00:30:29.200]  盲腸有什麼作用
[00:30:29.200 --> 00:30:31.200]  要來割的
[00:30:31.200 --> 00:30:33.200]  盲腸
[00:30:33.200 --> 00:30:35.200]  是不是要來割的
[00:30:35.200 --> 00:30:37.200]  人們的研究就說
[00:30:37.200 --> 00:30:39.200]  盲腸好像沒什麼作用
[00:30:39.200 --> 00:30:41.200]  有空
[00:30:41.200 --> 00:30:43.200]  塞了就割了算了
[00:30:43.200 --> 00:30:45.200]  原來當疫情發生之後
[00:30:45.200 --> 00:30:47.200]  人們就開始發覺
[00:30:47.200 --> 00:30:51.200]  盲腸可以來生發益生菌
[00:30:51.200 --> 00:30:53.200]  可以防疫的
[00:30:53.200 --> 00:30:55.200]  保住盲腸
[00:30:55.200 --> 00:30:57.200]  不要隨便割
[00:30:57.200 --> 00:30:59.200]  原來我們每一個身體裡面的器官
[00:30:59.200 --> 00:31:01.200]  肢體都有用的
[00:31:01.200 --> 00:31:03.200]  就是說如果它
[00:31:03.200 --> 00:31:05.200]  是有用而你不去用它
[00:31:05.200 --> 00:31:07.200]  有沒有問題
[00:31:07.200 --> 00:31:09.200]  你是眼睛不看
[00:31:09.200 --> 00:31:11.200]  不看
[00:31:11.200 --> 00:31:13.200]  問一下自己
[00:31:13.200 --> 00:31:15.200]  你存在的價值是什麼
[00:31:15.200 --> 00:31:17.200]  沒有
[00:31:17.200 --> 00:31:19.200]  對不對
[00:31:19.200 --> 00:31:21.200]  如果你是眼睛不看
[00:31:21.200 --> 00:31:23.200]  你是沒有價值的
[00:31:23.200 --> 00:31:25.200]  所以我們發覺原來
[00:31:25.200 --> 00:31:27.200]  在這個過程裡
[00:31:27.200 --> 00:31:29.200]  我們看到保羅
[00:31:29.200 --> 00:31:31.200]  將這三個論
[00:31:31.200 --> 00:31:33.200]  教會論、肢體論
[00:31:33.200 --> 00:31:35.200]  還告訴我們屬靈恩賜論
[00:31:35.200 --> 00:31:37.200]  他在第十一節那裡
[00:31:37.200 --> 00:31:39.200]  告訴我們神聖靈隨著他的記憶
[00:31:39.200 --> 00:31:41.200]  將屬靈恩賜分給我們每一個信徒
[00:31:41.200 --> 00:31:43.200]  每一個信徒
[00:31:43.200 --> 00:31:45.200]  每一個信徒
[00:31:45.200 --> 00:31:47.200]  都有這個屬靈恩賜
[00:31:47.200 --> 00:31:49.200]  屬於肢體裡面的發揮功能
[00:31:49.200 --> 00:31:51.200]  所以我們的屬靈恩賜
[00:31:51.200 --> 00:31:53.200]  最少有一個
[00:31:53.200 --> 00:31:55.200]  可以多過一個
[00:31:55.200 --> 00:31:57.200]  二個、三個、四個
[00:31:57.200 --> 00:31:59.200]  有些人說
[00:31:59.200 --> 00:32:01.200]  很有恩賜的、很有才華的
[00:32:01.200 --> 00:32:03.200]  他可能聖靈給多他幾個
[00:32:03.200 --> 00:32:05.200]  但是你要記住一件事
[00:32:05.200 --> 00:32:07.200]  當給了的時候
[00:32:07.200 --> 00:32:09.200]  耶穌說一個比喻是很特別
[00:32:09.200 --> 00:32:11.200]  他就說有一個人
[00:32:11.200 --> 00:32:13.200]  拿了一千兩銀子之後
[00:32:13.200 --> 00:32:15.200]  他將它埋在地裡
[00:32:15.200 --> 00:32:17.200]  埋在地裡
[00:32:17.200 --> 00:32:19.200]  很特別
[00:32:19.200 --> 00:32:21.200]  埋在地裡
[00:32:21.200 --> 00:32:23.200]  如果用肢體論
[00:32:23.200 --> 00:32:25.200]  和屬靈恩賜論
[00:32:25.200 --> 00:32:27.200]  肢體不發功能
[00:32:27.200 --> 00:32:29.200]  屬靈恩賜不發揮
[00:32:29.200 --> 00:32:31.200]  埋在地裡
[00:32:31.200 --> 00:32:33.200]  很像什麼呢?
[00:32:33.200 --> 00:32:35.200]  牧師傳徒人跟弟兄姊妹說
[00:32:35.200 --> 00:32:37.200]  你出來幫忙
[00:32:37.200 --> 00:32:39.200]  侍奉一下,發揮一下你的恩賜
[00:32:39.200 --> 00:32:41.200]  他說不行的
[00:32:41.200 --> 00:32:43.200]  多謙卑
[00:32:43.200 --> 00:32:47.200]  謙卑不代表
[00:32:47.200 --> 00:32:49.200]  屬靈恩賜不發揮
[00:32:49.200 --> 00:32:51.200]  因為那個
[00:32:51.200 --> 00:32:53.200]  拿著一千兩銀子
[00:32:53.200 --> 00:32:55.200]  埋在地裡
[00:32:55.200 --> 00:32:57.200]  他的結局是什麼呢?
[00:32:57.200 --> 00:32:59.200]  四個字
[00:32:59.200 --> 00:33:03.200]  是嗎?
[00:33:03.200 --> 00:33:05.200]  你現在說出來
[00:33:05.200 --> 00:33:07.200]  大聲一點
[00:33:07.200 --> 00:33:09.200]  被人收起來
[00:33:09.200 --> 00:33:11.200]  被人收起來
