
[00:00:00.000 --> 00:00:07.000]  我會欣賞剛才worship 添唱 先尋找他的國和他的義
[00:14:08.000 --> 00:14:09.000]  可以說是摩西
[00:14:09.000 --> 00:14:11.000]  但以你書撒加利亞書
[00:14:11.000 --> 00:14:13.000]  以西傑書
[00:14:13.000 --> 00:14:14.000]  七十八章說
[00:14:14.000 --> 00:14:15.000]  以色列復國
[00:14:15.000 --> 00:14:16.000]  復國在
[00:14:16.000 --> 00:14:17.000]  以色列山上復國
[00:14:17.000 --> 00:14:19.000]  不是在美洲復國
[00:14:19.000 --> 00:14:21.000]  是在巴勒斯坦復國
[00:14:21.000 --> 00:14:22.000]  但是他們無法知道
[00:14:22.000 --> 00:14:23.000]  靈界發生什麼事
[00:14:23.000 --> 00:14:24.000]  因為沒有一個人死了
[00:14:24.000 --> 00:14:26.000]  之後回頭告訴我
[00:14:26.000 --> 00:14:27.000]  只有主耶穌
[00:14:27.000 --> 00:14:29.000]  用short story
[00:14:29.000 --> 00:14:30.000]  一個短故事的方式
[00:14:30.000 --> 00:14:32.000]  那個叫parables
[00:14:32.000 --> 00:14:33.000]  中文翻譯叫比喻
[00:14:33.000 --> 00:14:35.000]  耶穌用最簡單的方法
[00:14:35.000 --> 00:14:37.000]  用最short story的方法
[00:14:37.000 --> 00:14:39.000]  是說天國發生什麼事
[00:14:39.000 --> 00:14:40.000]  靈界發生什麼事
[00:14:40.000 --> 00:14:41.000]  舉個例
[00:14:41.000 --> 00:14:42.000]  路加方第十五章
[00:14:42.000 --> 00:14:44.000]  當財主和拉薩路兩個死了之後
[00:14:44.000 --> 00:14:46.000]  有天使來接他走
[00:14:46.000 --> 00:14:49.000]  兩個下陰間
[00:14:49.000 --> 00:14:50.000]  財主的陰間那裡
[00:14:50.000 --> 00:14:51.000]  就沒有空調
[00:14:51.000 --> 00:14:52.000]  沒有冷氣
[00:14:52.000 --> 00:14:53.000]  鬼死那麼容易
[00:14:53.000 --> 00:14:54.000]  那個不是地獄
[00:14:54.000 --> 00:14:55.000]  陰間不是地獄
[00:14:55.000 --> 00:14:57.000]  天堂地獄
[00:14:57.000 --> 00:14:59.000]  下完陰間四個不同地方
[00:14:59.000 --> 00:15:00.000]  去到陰間
[00:15:00.000 --> 00:15:01.000]  等候審判
[00:15:01.000 --> 00:15:02.000]  等候拿回身體
[00:15:02.000 --> 00:15:03.000]  我們人死了
[00:15:03.000 --> 00:15:04.000]  不會做鬼
[00:15:04.000 --> 00:15:05.000]  我知道萬聖節就到
[00:15:05.000 --> 00:15:07.000]  你不要聽那些東西
[00:15:07.000 --> 00:15:10.000]  學生在學校化妝
[00:15:10.000 --> 00:15:11.000]  化妝一個西瓜
[00:15:11.000 --> 00:15:12.000]  或者火腿
[00:15:12.000 --> 00:15:14.000]  或者色仔
[00:15:14.000 --> 00:15:15.000]  或者化一個太空人
[00:15:15.000 --> 00:15:16.000]  OK
[00:15:16.000 --> 00:15:17.000]  千萬不要扮鬼扮馬
[00:15:17.000 --> 00:15:20.000]  萬聖節根本不是扮鬼扮馬
[00:15:20.000 --> 00:15:22.000]  是商人出去做生意
[00:15:22.000 --> 00:15:24.000]  賣很多賺很多錢
[00:15:24.000 --> 00:15:27.000]  人死了之後不會做天使
[00:15:27.000 --> 00:15:28.000]  人死了之後不會做鬼
[00:15:28.000 --> 00:15:29.000]  這個世界有沒有鬼
[00:15:29.000 --> 00:15:30.000]  當然有
[00:15:30.000 --> 00:15:31.000]  很猛
[00:15:31.000 --> 00:15:32.000]  人家跟你講鬼故事
[00:15:32.000 --> 00:15:33.000]  你不要聽
[00:15:33.000 --> 00:15:34.000]  我沒有興趣
[00:15:34.000 --> 00:15:35.000]  我們看到的
[00:15:35.000 --> 00:15:36.000]  You want to see that
[00:15:36.000 --> 00:15:37.000]  I don't
[00:15:37.000 --> 00:15:41.000]  原來人死了之後
[00:15:41.000 --> 00:15:42.000]  有記憶
[00:15:42.000 --> 00:15:45.000]  財主遠遠望見拉薩路
[00:15:45.000 --> 00:15:46.000]  哇
[00:15:46.000 --> 00:15:48.000]  拉薩路真舒服
[00:15:48.000 --> 00:15:49.000]  他那裡有冷氣
[00:15:49.000 --> 00:15:50.000]  我這裡沒有
[00:15:50.000 --> 00:15:51.000]  鬼死不熱
[00:15:51.000 --> 00:15:54.000]  拉薩路就在阿巴拉罕的懷裡
[00:15:54.000 --> 00:15:55.000]  他就叫阿巴拉罕
[00:15:55.000 --> 00:15:57.000]  你可不可以叫拉薩路過來
[00:15:57.000 --> 00:15:58.000]  用手指點水
[00:15:58.000 --> 00:15:59.000]  點我的舌頭
[00:15:59.000 --> 00:16:00.000]  很熱很辛苦
[00:16:00.000 --> 00:16:02.000]  這裡沒有血水
[00:16:03.000 --> 00:16:04.000]  這裡很熱
[00:16:04.000 --> 00:16:07.000]  拉薩路說
[00:16:07.000 --> 00:16:08.000]  你我之間
[00:16:08.000 --> 00:16:09.000]  我走不過來你那裡
[00:16:09.000 --> 00:16:10.000]  你又過不來我那裡
[00:16:10.000 --> 00:16:12.000]  因為你和我中間有一個chasm
[00:16:12.000 --> 00:16:14.000]  有一個深淵
[00:16:14.000 --> 00:16:15.000]  過不去
[00:16:15.000 --> 00:16:18.000]  原來陰間有兩個compartment
[00:16:18.000 --> 00:16:19.000]  兩個地方
[00:16:19.000 --> 00:16:21.000]  一個是很舒服的
[00:16:21.000 --> 00:16:22.000]  一個是很辛苦的
[00:16:22.000 --> 00:16:24.000]  人的靈魂就去那裡了
[00:16:24.000 --> 00:16:25.000]  肉身不去那裡
[00:16:25.000 --> 00:16:27.000]  人死了之後
[00:16:27.000 --> 00:16:28.000]  肉身就被埋葬被火葬
[00:16:28.000 --> 00:16:30.000]  只有靈魂永遠存在
[00:16:30.000 --> 00:16:31.000]  在靈魂被困住
[00:16:34.000 --> 00:16:35.000]  人死了之後
[00:16:35.000 --> 00:16:37.000]  我們有記憶
[00:16:37.000 --> 00:16:38.000]  有memory
[00:16:38.000 --> 00:16:39.000]  有感覺
[00:16:39.000 --> 00:16:40.000]  覺得辛苦
[00:16:40.000 --> 00:16:41.000]  還有這個財主
[00:16:41.000 --> 00:16:43.000]  發現自己還有四個弟弟
[00:16:43.000 --> 00:16:45.000]  他就不想他幾個弟弟
[00:16:45.000 --> 00:16:46.000]  像他那樣
[00:16:46.000 --> 00:16:47.000]  走來陰間
[00:16:47.000 --> 00:16:48.000]  將來入地獄
[00:16:48.000 --> 00:16:49.000]  等候審判
[00:16:49.000 --> 00:16:50.000]  拿回身體
[00:16:50.000 --> 00:16:52.000]  拿回身體去地獄受苦
[00:16:52.000 --> 00:16:53.000]  但是不死的
[00:16:53.000 --> 00:16:57.000]  今生如果有人有末期癌症
[00:16:57.000 --> 00:16:58.000]  痛得很厲害
[00:16:58.000 --> 00:16:59.000]  他死了就不痛了
[00:16:59.000 --> 00:17:02.000]  但是如果身體不死的怎麼辦
[00:17:03.000 --> 00:17:04.000]  沒門出
[00:17:04.000 --> 00:17:05.000]  在地獄沒門出
[00:17:05.000 --> 00:17:07.000]  那邊好一點的
[00:17:07.000 --> 00:17:09.000]  財主就叫阿伯拉罕
[00:17:09.000 --> 00:17:11.000]  你可不可以叫拉薩羅回去
[00:17:11.000 --> 00:17:12.000]  我還有五個弟弟
[00:17:12.000 --> 00:17:13.000]  五個弟弟
[00:17:13.000 --> 00:17:14.000]  跟他說
[00:17:14.000 --> 00:17:17.000]  我不想他像我那樣
[00:17:17.000 --> 00:17:18.000]  我都沒得轉彎
[00:17:18.000 --> 00:17:20.000]  I've reached the point of no return
[00:17:20.000 --> 00:17:21.000]  我沒得回頭
[00:17:21.000 --> 00:17:25.000]  阿伯拉罕說不行
[00:17:25.000 --> 00:17:28.000]  有個人從死裡復活
[00:17:28.000 --> 00:17:29.000]  告訴你的五個弟弟
[00:17:29.000 --> 00:17:30.000]  他要信他有先知
[00:17:30.000 --> 00:17:31.000]  他的律法
[00:17:31.000 --> 00:17:32.000]  他可以信
[00:17:32.000 --> 00:17:33.000]  他不信你給他看什麼
[00:17:33.000 --> 00:17:34.000]  他都不信
[00:17:34.000 --> 00:17:38.000]  所以人有感覺
[00:17:38.000 --> 00:17:40.000]  死了之後靈魂有感覺
[00:17:40.000 --> 00:17:41.000]  有記憶
[00:17:41.000 --> 00:17:43.000]  記得誰打誰
[00:17:43.000 --> 00:17:46.000]  但是受的苦就是辛苦
[00:17:46.000 --> 00:17:47.000]  不是給火燒給蟲咬
[00:17:47.000 --> 00:17:49.000]  那個地獄是另外一個地方
[00:17:49.000 --> 00:17:51.000]  陰間那個地方叫什麼
[00:17:51.000 --> 00:17:53.000]  一直等到主耶穌釘上十字架的時候
[00:17:53.000 --> 00:17:54.000]  有兩個強盜
[00:17:54.000 --> 00:17:55.000]  其中一個說
[00:17:55.000 --> 00:17:57.000]  主阿當你德國降臨的時候
[00:17:57.000 --> 00:17:58.000]  求你紀念我
[00:17:58.000 --> 00:18:01.000]  Remember me when you receive your kingdom
[00:18:01.000 --> 00:18:04.000]  And come again
[00:18:04.000 --> 00:18:08.000]  耶穌說我實在告訴你
[00:18:08.000 --> 00:18:09.000]  Truly I say to you
[00:18:09.000 --> 00:18:11.000]  今天你和我在樂園裡面
[00:18:11.000 --> 00:18:14.000]  原來陰間另外一個地方叫樂園
[00:18:14.000 --> 00:18:15.000]  Paradise
[00:18:15.000 --> 00:18:16.000]  那裡就叫Paradise
[00:18:16.000 --> 00:18:18.000]  Paradise不是天堂
[00:18:18.000 --> 00:18:19.000]  天堂在上面
[00:18:19.000 --> 00:18:21.000]  陰間在下面
[00:18:21.000 --> 00:18:22.000]  耶穌死了之後
[00:18:22.000 --> 00:18:24.000]  那個靈魂去到陰間
[00:18:24.000 --> 00:18:27.000]  就向監獄的靈來proclaim
[00:18:27.000 --> 00:18:28.000]  救恩已經完成了
[00:18:28.000 --> 00:18:32.000]  就將新約時代聖徒的靈魂帶到天上
[00:18:32.000 --> 00:18:34.000]  帶到天堂
[00:18:34.000 --> 00:18:35.000]  靈魂而已
[00:18:35.000 --> 00:18:36.000]  沒有肉身
[00:18:36.000 --> 00:18:39.000]  那麼舊約聖徒仍然在樂園
[00:18:39.000 --> 00:18:43.000]  用了很多時間來research
[00:18:43.000 --> 00:18:44.000]  全部是聖經說的
[00:18:44.000 --> 00:18:46.000]  這七個奧秘
[00:18:46.000 --> 00:18:47.000]  第一
[00:18:47.000 --> 00:18:48.000]  三魂一體的真神是一個奧秘
[00:18:48.000 --> 00:18:50.000]  我們沒有發展完全明白的
[00:18:50.000 --> 00:18:52.000]  如果有人跟你說我完全明白
[00:18:52.000 --> 00:18:53.000]  他要麼說謊
[00:18:53.000 --> 00:18:54.000]  要麼發神經
[00:18:54.000 --> 00:18:55.000]  我們的智慧
[00:18:55.000 --> 00:18:58.000]  我們兩磅半磚的腦袋沒有發展了解
[00:18:58.000 --> 00:18:59.000]  如果神告訴我們
[00:18:59.000 --> 00:19:00.000]  我們都不會明白
[00:19:00.000 --> 00:19:01.000]  第二件事
[00:19:01.000 --> 00:19:02.000]  福音是一個奧秘
[00:19:02.000 --> 00:19:04.000]  基督是一個奧秘
[00:19:04.000 --> 00:19:06.000]  天國是一個奧秘
[00:19:06.000 --> 00:19:11.000]  道成肉身是一個奧秘
[00:19:11.000 --> 00:19:14.000]  為什麼猶太人不肯接受耶穌做救主
[00:19:14.000 --> 00:19:16.000]  是一個奧秘
[00:19:16.000 --> 00:19:18.000]  很大的奧秘
[00:19:18.000 --> 00:19:20.000]  所以神的國度交給猶太人
[00:19:20.000 --> 00:19:22.000]  就將它轉交給外邦人
[00:19:22.000 --> 00:19:24.000]  我有slide跟你說
[00:19:24.000 --> 00:19:27.000]  最後教會是一個奧秘
[00:19:27.000 --> 00:19:29.000]  上帝在地上設立教會
[00:19:29.000 --> 00:19:30.000]  他沒有設立神學院
[00:19:30.000 --> 00:19:31.000]  沒有設立機構
[00:19:31.000 --> 00:19:33.000]  他只設立教會
[00:19:33.000 --> 00:19:35.000]  教會我全世界到處去
[00:19:35.000 --> 00:19:38.000]  有什麼教會我沒見過
[00:19:38.000 --> 00:19:40.000]  教會很複雜
[00:19:40.000 --> 00:19:42.000]  誰都可以進來
[00:19:42.000 --> 00:19:45.000]  人得到豐盛的生命也是教會
[00:19:45.000 --> 00:19:47.000]  人受傷害也是教會
[00:19:47.000 --> 00:19:49.000]  有時候我問神
[00:19:49.000 --> 00:19:50.000]  Why
[00:19:50.000 --> 00:19:52.000]  為什麼會有這樣的事情發生
[00:19:52.000 --> 00:19:54.000]  我的智慧不及他的智慧
[00:19:54.000 --> 00:19:56.000]  這是一個奧秘
[00:19:56.000 --> 00:19:57.000]  教會是一個奧秘
[00:19:57.000 --> 00:19:59.000]  耶穌在教會看得很厲害
[00:19:59.000 --> 00:20:01.000]  當教會是新婦
[00:20:01.000 --> 00:20:04.000]  新郎哥來迎接新娘的時候
[00:20:04.000 --> 00:20:07.000]  他就是以新郎哥的身份迎接新娘
[00:20:07.000 --> 00:20:09.000]  這個和男女和性是沒有關係的
[00:20:09.000 --> 00:20:11.000]  是一種relationship
[00:20:11.000 --> 00:20:12.000]  是很close的
[00:20:12.000 --> 00:20:13.000]  我們要以人的言語
[00:20:13.000 --> 00:20:15.000]  你用什麼言語來表達
[00:20:15.000 --> 00:20:17.000]  是最親密的言語
[00:20:17.000 --> 00:20:19.000]  就是新婚那晚最親密
[00:20:19.000 --> 00:20:22.000]  能夠和你愛的人結婚
[00:20:22.000 --> 00:20:24.000]  那一晚是很親密的
[00:20:24.000 --> 00:20:27.000]  今天猶太人
[00:20:27.000 --> 00:20:28.000]  如果信主加入教會
[00:20:28.000 --> 00:20:29.000]  他也是新婦的一部分
[00:20:29.000 --> 00:20:31.000]  但是教會被提之後
[00:20:31.000 --> 00:20:34.000]  他們信主的猶太人就不是新婦了
[00:20:34.000 --> 00:20:37.000]  他們只可以做伴娘
[00:20:37.000 --> 00:20:40.000]  而教會奧秘中的奧秘
[00:20:40.000 --> 00:20:42.000]  就是教會被提
[00:20:42.000 --> 00:20:44.000]  保羅知道
[00:20:44.000 --> 00:20:46.000]  保羅在哥倫多厚書說
[00:20:46.000 --> 00:20:49.000]  我前十四年去過第三層天
[00:20:49.000 --> 00:20:50.000]  或在身外或在身內
[00:20:50.000 --> 00:20:51.000]  我不知道只有主知道
[00:20:51.000 --> 00:20:53.000]  其實神就將他的靈魂出竅
[00:20:53.000 --> 00:20:54.000]  帶他到天堂
[00:20:54.000 --> 00:20:56.000]  在那裏聽到天子隱密的言語
[00:20:56.000 --> 00:20:58.000]  天子就將教會的奧秘告訴保羅
[00:20:58.000 --> 00:21:00.000]  只是他一個人知道
[00:21:00.000 --> 00:21:02.000]  而且不讓他所認識的東西寫出來
[00:21:02.000 --> 00:21:03.000]  不行
[00:21:03.000 --> 00:21:05.000]  有些東西他不能說
[00:21:05.000 --> 00:21:08.000]  保羅書信每一卷書信
[00:21:08.000 --> 00:21:10.000]  都是和教會有關係
[00:21:10.000 --> 00:21:13.000]  教會是一個wonderful thing
[00:21:14.000 --> 00:21:17.000]  我有經文教會有很多假基督徒
[00:21:17.000 --> 00:21:20.000]  有墨紙有秘紙
[00:21:20.000 --> 00:21:22.000]  你知道有秘紙你不要拔掉
[00:21:22.000 --> 00:21:24.000]  你拔掉會影響那些好草
[00:21:24.000 --> 00:21:29.000]  保羅說因為我認識的東西太多
[00:21:29.000 --> 00:21:33.000]  所以主要是想在我肉身上加一根刺
[00:21:33.000 --> 00:21:37.000]  就是保羅解釋那根刺是什麼
[00:21:37.000 --> 00:21:39.000]  就是撒旦和他妻翼
[00:21:39.000 --> 00:21:41.000]  要盯著我
[00:21:41.000 --> 00:21:43.000]  看有什麼可以害我
[00:21:44.000 --> 00:21:46.000]  我現在完全明白保羅的心聲
[00:21:46.000 --> 00:21:49.000]  撒旦不喜歡我
[00:21:49.000 --> 00:21:51.000]  我在前線傳福音
[00:21:51.000 --> 00:21:53.000]  我大佬和你肉搏
[00:21:53.000 --> 00:21:56.000]  我區區肉身怎麼和撒旦搏
[00:21:56.000 --> 00:21:58.000]  如果不是神差派天使保護我
[00:21:58.000 --> 00:21:59.000]  我死了很多次
[00:21:59.000 --> 00:22:05.000]  我現在明白保羅為什麼在他肉身上加一根刺
[00:22:05.000 --> 00:22:06.000]  我完全明白
[00:22:06.000 --> 00:22:08.000]  我以前唸都唸過那些經文
[00:22:08.000 --> 00:22:10.000]  我不明白
[00:22:10.000 --> 00:22:11.000]  聖經很深
[00:22:13.000 --> 00:22:15.000]  我今天只講天國奧秘
[00:22:15.000 --> 00:22:16.000]  這一堂也講不完
[00:22:16.000 --> 00:22:19.000]  天國是聖經七奧秘的其中一個奧秘
[00:22:19.000 --> 00:22:21.000]  當我在小學五年級
[00:22:21.000 --> 00:22:23.000]  在培正小學讀書的時候
[00:22:23.000 --> 00:22:25.000]  聖經老師教我們馬可福音
[00:22:25.000 --> 00:22:27.000]  施洗約翰出來
[00:22:27.000 --> 00:22:29.000]  做先鋒
[00:22:29.000 --> 00:22:32.000]  在曠野裡吃蝗蟲野蜜
[00:22:32.000 --> 00:22:34.000]  穿著那些獸皮
[00:22:34.000 --> 00:22:35.000]  吃蝗蟲野蜜
[00:22:35.000 --> 00:22:37.000]  一個野人
[00:22:37.000 --> 00:22:39.000]  一出來就說
[00:22:39.000 --> 00:22:40.000]  毒蛇的種類
[00:22:40.000 --> 00:22:42.000]  誰叫你們逃避將來的憤怒呢
[00:22:43.000 --> 00:22:44.000]  有些人說我很兇
[00:22:44.000 --> 00:22:45.000]  上港台好像
[00:22:45.000 --> 00:22:47.000]  我不知道你在講什麼
[00:22:47.000 --> 00:22:48.000]  還是在罵我
[00:22:48.000 --> 00:22:49.000]  我不會罵人的
[00:22:49.000 --> 00:22:50.000]  所以我講到這裡
[00:22:50.000 --> 00:22:51.000]  我弄了兩個爛笑話
[00:22:51.000 --> 00:22:53.000]  讓你鬆一鬆
[00:22:53.000 --> 00:22:54.000]  我怎麼罵你呢
[00:22:54.000 --> 00:22:56.000]  報道家罵人不奇怪
[00:22:56.000 --> 00:22:58.000]  中國有個出名的報道家叫宋尚哲
[00:22:58.000 --> 00:23:00.000]  他一上港台就罵人了
[00:23:00.000 --> 00:23:02.000]  他講罪嘛
[00:23:02.000 --> 00:23:04.000]  一講罪你就以為他罵你
[00:23:04.000 --> 00:23:06.000]  施洗約翰怎麼罵人呢
[00:23:06.000 --> 00:23:08.000]  毒蛇的種類啊
[00:23:08.000 --> 00:23:10.000]  我有沒有叫你毒蛇的種類
[00:23:10.000 --> 00:23:12.000]  我起感
[00:23:12.000 --> 00:23:14.000]  我有沒有資格罵人呢
[00:23:14.000 --> 00:23:16.000]  誰叫你們逃避將來的憤怒呢
[00:23:16.000 --> 00:23:18.000]  天國近了你們當悔改
[00:23:18.000 --> 00:23:19.000]  順服任
[00:23:19.000 --> 00:23:20.000]  什麼叫天國
[00:23:20.000 --> 00:23:22.000]  天國英文叫The Kingdom of Heaven
[00:23:22.000 --> 00:23:24.000]  天國不是神的國
[00:23:24.000 --> 00:23:26.000]  神的國是Kingdom of God
[00:23:26.000 --> 00:23:28.000]  神的國在天上
[00:23:28.000 --> 00:23:30.000]  主權在神那裡
[00:23:30.000 --> 00:23:32.000]  天國在地上
[00:23:32.000 --> 00:23:34.000]  主權在人那裡
[00:23:34.000 --> 00:23:36.000]  所以主耶穌教我們祈禱的時候
[00:23:36.000 --> 00:23:39.000]  怨婦的旨意行在地上
[00:23:39.000 --> 00:23:42.000]  輿同行在天上
[00:23:42.000 --> 00:23:43.000]  地上
[00:23:43.000 --> 00:23:47.000]  神的國是交給人的
[00:23:47.000 --> 00:23:51.000]  當在舊約時代福音要傳出來的時候
[00:23:51.000 --> 00:23:52.000]  神要道成肉身
[00:23:52.000 --> 00:23:53.000]  將來要道成肉身的時候
[00:23:53.000 --> 00:23:55.000]  他要找一個家族
[00:23:55.000 --> 00:23:57.000]  而這個家族要qualify
[00:23:57.000 --> 00:23:59.000]  神要將他的獨生子交給他
[00:23:59.000 --> 00:24:03.000]  神就要他將他的獨生子獻祭給上帝
[00:24:03.000 --> 00:24:04.000]  看他祭不祭
[00:24:04.000 --> 00:24:07.000]  有一個祭叫阿伯拉罕
[00:24:07.000 --> 00:24:09.000]  阿伯拉罕願意在一百一十幾歲的時候
[00:24:09.000 --> 00:24:11.000]  將一個teenager的兒子以殺預備
[00:24:11.000 --> 00:24:12.000]  殺了他
[00:24:12.000 --> 00:24:15.000]  切開一片片來獻祭
[00:24:15.000 --> 00:24:17.000]  神說你不用了
[00:24:17.000 --> 00:24:18.000]  那兩隻羊呢
[00:24:18.000 --> 00:24:19.000]  兩隻角是卡住的
[00:24:19.000 --> 00:24:20.000]  你拿一隻羊獻祭
[00:24:20.000 --> 00:24:22.000]  現在我知道你是有這樣的信心
[00:24:22.000 --> 00:24:24.000]  叫做信心之父
[00:24:24.000 --> 00:24:27.000]  就跟他納藥
[00:24:27.000 --> 00:24:29.000]  跟他行割禮
[00:24:29.000 --> 00:24:32.000]  他世世代代出生之後
[00:24:32.000 --> 00:24:34.000]  第八天行割禮
[00:24:34.000 --> 00:24:36.000]  回教徒都行割禮的
[00:24:36.000 --> 00:24:40.000]  回教所信的神叫阿拉
[00:24:40.000 --> 00:24:42.000]  阿拉就是耶和華
[00:24:42.000 --> 00:24:44.000]  但不同的地方
[00:24:44.000 --> 00:24:45.000]  耶穌基督的身份
[00:24:45.000 --> 00:24:48.000]  這就是德教的唯一條件
[00:24:48.000 --> 00:24:49.000]  耶穌是誰
[00:24:49.000 --> 00:24:52.000]  回教認為耶穌是先知
[00:24:52.000 --> 00:24:54.000]  阿伯拉罕也是先知
[00:24:54.000 --> 00:24:56.000]  穆罕默德也是先知
[00:24:56.000 --> 00:24:58.000]  摩門教也是信的神
[00:24:58.000 --> 00:25:00.000]  他認為耶穌是天使長
[00:25:00.000 --> 00:25:02.000]  猶太教覺得耶穌是一個好人
[00:25:02.000 --> 00:25:03.000]  good man
[00:25:03.000 --> 00:25:05.000]  一個rabbi 一個夫子
[00:25:05.000 --> 00:25:07.000]  他可能殺錯好人
[00:25:07.000 --> 00:25:09.000]  他真是好人
[00:25:09.000 --> 00:25:12.000]  摩門教就認為耶穌是天使長
[00:25:12.000 --> 00:25:14.000]  耶和華聖人會就不接納三位一體
[00:25:14.000 --> 00:25:16.000]  天主教就接納三位一體
[00:25:16.000 --> 00:25:17.000]  你知道有些天主教徒
[00:25:17.000 --> 00:25:18.000]  經常都這樣
[00:25:18.000 --> 00:25:21.000]  in the name of the father of the son of the holy ghost
[00:25:21.000 --> 00:25:22.000]  經常都這樣
[00:25:22.000 --> 00:25:23.000]  一見到你不妥
[00:25:23.000 --> 00:25:25.000]  就弄一個十字
[00:25:25.000 --> 00:25:27.000]  即是說你不妥
[00:25:27.000 --> 00:25:31.000]  本來很好
[00:25:31.000 --> 00:25:32.000]  但當他有聖母
[00:25:32.000 --> 00:25:34.000]  還有天主聖母瑪利亞
[00:25:34.000 --> 00:25:35.000]  這個要命
[00:25:35.000 --> 00:25:37.000]  是三位一體
[00:25:37.000 --> 00:25:38.000]  不可以減
[00:25:38.000 --> 00:25:41.000]  亦都不可以加
[00:25:41.000 --> 00:25:45.000]  基督教是相信神
[00:25:45.000 --> 00:25:46.000]  是聖父
[00:25:46.000 --> 00:25:47.000]  聖子
[00:25:47.000 --> 00:25:48.000]  聖靈
[00:25:48.000 --> 00:25:51.000]  神對教會很特別
[00:25:51.000 --> 00:25:52.000]  舊約時代
[00:25:52.000 --> 00:25:53.000]  神和阿伯拉罕納約
[00:25:53.000 --> 00:25:54.000]  和羅亞納約
[00:25:54.000 --> 00:25:56.000]  和大衛納約
[00:25:56.000 --> 00:25:58.000]  那些叫舊約
[00:25:58.000 --> 00:26:01.000]  和某些人納約
[00:26:01.000 --> 00:26:03.000]  舊約時代神和你納約
[00:26:03.000 --> 00:26:05.000]  很厲害的聖經已經有記載
[00:26:05.000 --> 00:26:06.000]  但在新約時代
[00:26:06.000 --> 00:26:09.000]  神和每一個信主的人納約
[00:26:09.000 --> 00:26:11.000]  就是我們每個月首主餐
[00:26:11.000 --> 00:26:12.000]  這杯是用我的血
[00:26:12.000 --> 00:26:14.000]  與你們所納的新約
[00:26:14.000 --> 00:26:16.000]  你們每逢喝的時候
[00:26:16.000 --> 00:26:17.000]  要如此行
[00:26:17.000 --> 00:26:19.000]  為的是紀念我
[00:26:19.000 --> 00:26:21.000]  他和每一個人納約
[00:26:21.000 --> 00:26:24.000]  我以後有機會和你講道
[00:26:24.000 --> 00:26:25.000]  講新天新地
[00:26:25.000 --> 00:26:27.000]  究竟將來教會
[00:26:27.000 --> 00:26:29.000]  信主基督徒住在哪裏
[00:26:29.000 --> 00:26:30.000]  猶太人住在外面
[00:26:30.000 --> 00:26:32.000]  我們住在裏面
[00:26:32.000 --> 00:26:33.000]  和耶穌在裏面
[00:26:33.000 --> 00:26:34.000]  聖城耶路撒冷
[00:26:34.000 --> 00:26:35.000]  從天而降
[00:26:35.000 --> 00:26:36.000]  長闊高
[00:26:36.000 --> 00:26:38.000]  每一個層次是四千里
[00:26:38.000 --> 00:26:39.000]  有十二道城門
[00:26:39.000 --> 00:26:40.000]  十二道城門寫著
[00:26:40.000 --> 00:26:42.000]  以色列十二支派的名字
[00:26:42.000 --> 00:26:43.000]  每個城門有支柱
[00:26:43.000 --> 00:26:46.000]  支柱寫著十二使徒的名字
[00:26:46.000 --> 00:26:50.000]  天國近了
[00:26:50.000 --> 00:26:53.000]  他是預表將來有教會
[00:26:53.000 --> 00:26:54.000]  這不是神的國近了
[00:26:54.000 --> 00:26:55.000]  神的國不用近
[00:26:55.000 --> 00:26:57.000]  神的國永遠在這裏
[00:26:57.000 --> 00:26:59.000]  神的國是自有永有
[00:26:59.000 --> 00:27:01.000]  你們當悔改
[00:27:01.000 --> 00:27:02.000]  信服人
[00:27:02.000 --> 00:27:05.000]  但神的國和天國是有關連的
[00:27:05.000 --> 00:27:07.000]  我一年級的時候
[00:27:07.000 --> 00:27:09.000]  有人帶我去教會
[00:27:09.000 --> 00:27:10.000]  主日學
[00:27:10.000 --> 00:27:11.000]  一年級
[00:27:11.000 --> 00:27:12.000]  我比別人小一點
[00:27:12.000 --> 00:27:13.000]  我四歲
[00:27:13.000 --> 00:27:14.000]  我不知為何
[00:27:14.000 --> 00:27:16.000]  我媽媽一早讓我開學
[00:27:16.000 --> 00:27:17.000]  其實是不好的
[00:27:17.000 --> 00:27:18.000]  這麼早開學
[00:27:18.000 --> 00:27:19.000]  有什麼都不知道
[00:27:19.000 --> 00:27:20.000]  讀到中學的時候
[00:27:20.000 --> 00:27:21.000]  那些男生和女生
[00:27:21.000 --> 00:27:23.000]  每天見面都不夠
[00:27:23.000 --> 00:27:24.000]  星期六去看電影
[00:27:24.000 --> 00:27:25.000]  逛街
[00:27:25.000 --> 00:27:26.000]  見面不夠
[00:27:26.000 --> 00:27:28.000]  那時候我不知道
[00:27:28.000 --> 00:27:29.000]  被人小兩年
[00:27:29.000 --> 00:27:30.000]  讀書讀得到
[00:27:30.000 --> 00:27:32.000]  但這種psychosexual development
[00:27:32.000 --> 00:27:33.000]  是遲一點的
[00:27:33.000 --> 00:27:34.000]  我寧願大人兩年
[00:27:34.000 --> 00:27:35.000]  我寧願小人兩年
[00:27:35.000 --> 00:27:37.000]  做班長沒有我的份
[00:27:37.000 --> 00:27:40.000]  那個時代
[00:27:40.000 --> 00:27:41.000]  差兩年
[00:27:41.000 --> 00:27:42.000]  差很遠
[00:27:42.000 --> 00:27:43.000]  我記得有個同學
[00:27:43.000 --> 00:27:44.000]  中學的時候
