
[00:00:00.000 --> 00:00:02.800]  多謝主讓我們在聆聽主的說話
[00:22:32.720 --> 00:22:33.720]  或者我叔叔
[00:22:33.720 --> 00:22:34.720]  我舅父
[00:22:34.720 --> 00:22:35.720]  我姪女
[00:22:35.720 --> 00:22:37.720]  於是我偏幫他
[00:22:37.720 --> 00:22:38.720]  我不是這樣的
[00:22:38.720 --> 00:22:41.720]  這個就是這樣的情況
[00:22:41.720 --> 00:22:47.720]  以東人在這個情況之下
[00:22:47.720 --> 00:22:50.720]  凍了在這裏
[00:22:50.720 --> 00:22:54.720]  剛才我已經說過
[00:22:54.720 --> 00:22:58.720]  在那一天
[00:22:58.720 --> 00:23:01.720]  是一個耶和華神
[00:23:01.720 --> 00:23:03.720]  執行審判
[00:23:03.720 --> 00:23:05.720]  或者管教
[00:23:05.720 --> 00:23:07.720]  目的是為了
[00:23:07.720 --> 00:23:09.720]  挽回
[00:23:09.720 --> 00:23:12.720]  相當於不是無緣無故
[00:23:12.720 --> 00:23:13.720]  沒有事做
[00:23:13.720 --> 00:23:15.720]  有空來搞一下這個世界
[00:23:15.720 --> 00:23:19.720]  他來得有事做
[00:23:19.720 --> 00:23:21.720]  他做得有些行動
[00:23:21.720 --> 00:23:24.720]  就必然是因為有些事
[00:23:24.720 --> 00:23:26.720]  他想糾正過來
[00:23:27.720 --> 00:23:31.720]  而不是去進一步摧毀他
[00:23:31.720 --> 00:23:32.720]  或者用英文說
[00:23:32.720 --> 00:23:34.720]  agitate
[00:23:34.720 --> 00:23:36.720]  使得他更加可怕
[00:23:36.720 --> 00:23:38.720]  更加促使那種慘況
[00:23:38.720 --> 00:23:40.720]  更加嚴重
[00:23:40.720 --> 00:23:42.720]  所以不是來到他
[00:23:42.720 --> 00:23:44.720]  要想趕盡殺絕
[00:23:44.720 --> 00:23:46.720]  殺死以東人
[00:23:46.720 --> 00:23:49.720]  很多人去看俄巴底亞書
[00:23:49.720 --> 00:23:50.720]  很多基督徒
[00:23:50.720 --> 00:23:51.720]  我不怕老實說
[00:23:51.720 --> 00:23:52.720]  很多基督徒
[00:23:52.720 --> 00:23:54.720]  包括牧師傳道
[00:23:54.720 --> 00:23:55.720]  甚麼學者都
[00:23:55.720 --> 00:23:57.720]  看俄巴底亞書就說
[00:23:57.720 --> 00:24:00.720]  上帝為猶太人報仇
[00:24:00.720 --> 00:24:01.720]  誰害他
[00:24:01.720 --> 00:24:02.720]  上帝就報仇
[00:24:02.720 --> 00:24:03.720]  申冤在我
[00:24:03.720 --> 00:24:04.720]  我必報應
[00:24:04.720 --> 00:24:06.720]  有這些經文
[00:24:06.720 --> 00:24:09.720]  但你有沒有看看這段聖經
[00:24:09.720 --> 00:24:11.720]  上帝為甚麼要用俄巴底亞
[00:24:11.720 --> 00:24:12.720]  用這個字眼
[00:24:12.720 --> 00:24:13.720]  而且不是一次
[00:24:13.720 --> 00:24:14.720]  是兩次
[00:24:14.720 --> 00:24:15.720]  on the day
[00:24:15.720 --> 00:24:18.720]  而這個字眼
[00:24:18.720 --> 00:24:20.720]  剛才你都聽過我講到的
[00:24:20.720 --> 00:24:25.720]  最多用到在這個約爾書裏面
[00:24:25.720 --> 00:24:28.720]  甚至講到耶和華的日子
[00:24:28.720 --> 00:24:30.720]  是來作審判
[00:24:30.720 --> 00:24:33.720]  審判的目的仍然是挽回
[00:24:33.720 --> 00:24:36.720]  即使上帝要幫以色列民
[00:24:36.720 --> 00:24:41.720]  不會被外邦人欺負的時候
[00:24:41.720 --> 00:24:43.720]  在俄巴底亞書
[00:24:43.720 --> 00:24:46.720]  以及約爾書裏面
[00:24:46.720 --> 00:24:47.720]  都同時講
[00:24:47.720 --> 00:24:50.720]  上帝其實在糾正
[00:24:50.720 --> 00:24:53.720]  所有人的錯誤
[00:24:53.720 --> 00:24:59.720]  糾正的目的是挽回
[00:24:59.720 --> 00:25:01.720]  不是摧毀
[00:25:01.720 --> 00:25:06.720]  當然如果你糾正
[00:25:06.720 --> 00:25:08.720]  糾正極不正
[00:25:08.720 --> 00:25:12.720]  上帝就不是摧毀你
[00:25:12.720 --> 00:25:16.720]  是你的罪惡造出來自我摧毀
[00:25:16.720 --> 00:25:18.720]  這個就是以東在上文
[00:25:18.720 --> 00:25:20.720]  剛剛第十節我們講過
[00:25:20.720 --> 00:25:23.720]  你會內耗
[00:25:23.720 --> 00:25:25.720]  作繭自縛
[00:25:25.720 --> 00:25:32.720]  如果我們在這個觀念去理解
[00:25:32.720 --> 00:25:36.720]  這段俄巴底亞書的經文的時候
[00:25:36.720 --> 00:25:39.720]  就讓我們更加進一步看見
[00:25:39.720 --> 00:25:41.720]  上帝在這個時候
[00:25:41.720 --> 00:25:46.720]  教導他們怎樣不要踩入
[00:25:46.720 --> 00:25:49.720]  這個錯誤的地步裏面
[00:25:49.720 --> 00:25:51.720]  有一位學者
[00:25:51.720 --> 00:25:56.720]  他叫Gerhard von Wack
[00:25:56.720 --> 00:25:59.720]  他是德國學者
[00:25:59.720 --> 00:26:01.720]  他曾經講到
[00:26:01.720 --> 00:26:02.720]  on the day
[00:26:02.720 --> 00:26:04.720]  這個陳述在聖經裏面
[00:26:04.720 --> 00:26:08.720]  是充滿戰爭的意味
[00:26:10.720 --> 00:26:12.720]  是一種屬靈的爭戰
[00:26:12.720 --> 00:26:16.720]  以及肉體上的一個爭戰的描述
[00:26:16.720 --> 00:26:22.720]  如果我們按照他這個看法
[00:26:22.720 --> 00:26:25.720]  去理解經文的時候
[00:26:25.720 --> 00:26:28.720]  我們就會得出一個結果
[00:26:28.720 --> 00:26:31.720]  在聖經裏面
[00:26:31.720 --> 00:26:34.720]  往往在那一天
[00:26:34.720 --> 00:26:39.720]  或者在耶和華的日子的描述之下
[00:26:40.720 --> 00:26:43.720]  其實都是提醒我們
[00:26:43.720 --> 00:26:47.720]  不要在這樣的情況之下
[00:26:47.720 --> 00:26:51.720]  我們以為可以乘機去為自己
[00:26:51.720 --> 00:26:53.720]  刮一些的好處
[00:26:53.720 --> 00:26:55.720]  包括真正的利益
[00:26:55.720 --> 00:26:58.720]  以及一些世界的虛名
[00:26:58.720 --> 00:27:00.720]  我給幾個例子大家看看
[00:27:00.720 --> 00:27:05.720]  每逢在戰爭困厄的時候
[00:27:05.720 --> 00:27:08.720]  談及到在那一天
[00:27:08.720 --> 00:27:10.720]  這個描述
[00:27:10.720 --> 00:27:13.720]  都是叫那個人打賞十二分精神
[00:27:13.720 --> 00:27:15.720]  而不是在那個時候
[00:27:15.720 --> 00:27:17.720]  乘機去博取一些好處
[00:27:17.720 --> 00:27:24.720]  在撒姆爾記下第十一章第八至第十五節當中
[00:27:24.720 --> 00:27:26.720]  就清楚告訴他們
[00:27:26.720 --> 00:27:29.720]  有一個這樣的現象
[00:27:29.720 --> 00:27:31.720]  在當時
[00:27:31.720 --> 00:27:37.720]  當大胃王犯了罪之後
[00:27:37.720 --> 00:27:43.720]  搞到一位他的部將
[00:27:43.720 --> 00:27:47.720]  叫做烏尼亞的妻子懷仁
[00:27:47.720 --> 00:27:53.720]  大胃為了掩飾自己的罪惡
[00:27:53.720 --> 00:27:57.720]  他沒有向上帝認罪
[00:27:57.720 --> 00:28:02.720]  相反他趁著戰爭的時間
[00:28:03.720 --> 00:28:07.720]  猜烏尼亞上戰場
[00:28:07.720 --> 00:28:11.720]  在猜烏尼亞上戰場的時候
[00:28:11.720 --> 00:28:15.720]  他使出了兩個陰謀
[00:28:15.720 --> 00:28:17.720]  第一個陰謀是什麼呢
[00:28:17.720 --> 00:28:19.720]  如果第一個陰謀成功不需要第二個陰謀
[00:28:19.720 --> 00:28:21.720]  第一個陰謀就是
[00:28:21.720 --> 00:28:26.720]  他馬上叫烏尼亞這位的首將
[00:28:26.720 --> 00:28:30.720]  回去耶路撒冷城
[00:28:30.720 --> 00:28:32.720]  大胃城
[00:28:32.720 --> 00:28:35.720]  見完他之後就跟他說
[00:28:35.720 --> 00:28:37.720]  反正你都回來了
[00:28:37.720 --> 00:28:43.720]  回家跟妻子聚一聚吧
[00:28:43.720 --> 00:28:47.720]  但是結局是怎樣
[00:28:47.720 --> 00:28:50.720]  這位烏尼亞因為他的忠誠
[00:28:50.720 --> 00:28:52.720]  明白在戰爭的時候
[00:28:52.720 --> 00:28:55.720]  不是去追求自己的享受
[00:28:55.720 --> 00:29:00.720]  我的軍隊正在我前線打仗的時候
[00:29:00.720 --> 00:29:02.720]  我作為將軍
[00:29:02.720 --> 00:29:06.720]  不應該是因為皇上或者大胃王
[00:29:06.720 --> 00:29:09.720]  叫我回來匯報的時候
[00:29:09.720 --> 00:29:12.720]  我趁機享受一下
[00:29:12.720 --> 00:29:13.720]  他沒有這樣做
[00:29:13.720 --> 00:29:17.720]  於是乎他沒有回到他的房子裡
[00:29:17.720 --> 00:29:20.720]  跟他的妻子去有行房
[00:29:20.720 --> 00:29:23.720]  大胃都奸狡了
[00:29:23.720 --> 00:29:26.720]  希望以此來掩飾
[00:29:26.720 --> 00:29:29.720]  自己使得烏尼亞的妻子懷孕
[00:29:29.720 --> 00:29:32.720]  打算弄一頂綠帽子給她享受一下
[00:29:32.720 --> 00:29:34.720]  夠俗了吧
[00:29:34.720 --> 00:29:35.720]  不是做
[00:29:35.720 --> 00:29:37.720]  真的弄一頂綠帽子給她享受
[00:29:37.720 --> 00:29:38.720]  她不肯
[00:29:38.720 --> 00:29:41.720]  綠帽子你不肯戴
[00:29:41.720 --> 00:29:43.720]  那你就要走得快
[00:29:43.720 --> 00:29:45.720]  什麼快啊
[00:29:45.720 --> 00:29:46.720]  死得快
[00:29:46.720 --> 00:29:47.720]  於是乎大胃怎樣
[00:29:47.720 --> 00:29:49.720]  好,既然你不肯戴綠帽子
[00:29:49.720 --> 00:29:51.720]  我就第二個陰謀
[00:29:51.720 --> 00:29:53.720]  送你上去一程
[00:29:53.720 --> 00:29:54.720]  去打仗的時候
[00:29:54.720 --> 00:29:57.720]  個個上去衝啊的時候
[00:29:57.720 --> 00:30:00.720]  誰知道就叫大家退縮
[00:30:00.720 --> 00:30:01.720]  只剩下烏尼亞一個
[00:30:01.720 --> 00:30:02.720]  戰死沙強
[00:30:02.720 --> 00:30:05.720]  弟兄姊妹
[00:30:05.720 --> 00:30:08.720]  這段聖經
[00:30:08.720 --> 00:30:11.720]  告訴我們一個事實
[00:30:11.720 --> 00:30:13.720]  在爭戰的時候
[00:30:13.720 --> 00:30:20.720]  不是去乘機博取利益的機會
[00:30:20.720 --> 00:30:23.720]  今天的人就是這樣做事的
[00:30:23.720 --> 00:30:24.720]  個個在衰的時候
[00:30:24.720 --> 00:30:29.720]  他就在那個時候上位
[00:30:29.720 --> 00:30:30.720]  誰衰的時候
[00:30:30.720 --> 00:30:32.720]  他就借機上位
[00:30:32.720 --> 00:30:35.720]  不用說哪些
[00:30:35.720 --> 00:30:41.720]  說我們加拿大政府已經清楚了
[00:30:41.720 --> 00:30:45.720]  當加拿大
[00:30:45.720 --> 00:30:49.720]  說要美國加我們關稅的時候
[00:30:49.720 --> 00:30:51.720]  你看看我們這些政治人物
[00:30:51.720 --> 00:30:54.720]  多懂得利用這些機會去做什麼
[00:30:54.720 --> 00:30:57.720]  謀取自己的利益
[00:30:57.720 --> 00:30:59.720]  多愛國
[00:30:59.720 --> 00:31:00.720]  我很愛國的
[00:31:00.720 --> 00:31:02.720]  我之前就算我支持美國
[00:31:02.720 --> 00:31:04.720]  現在我都不支持了
[00:31:04.720 --> 00:31:08.720]  多公義啊
[00:31:08.720 --> 00:31:12.720]  這是什麼態度啊
[00:31:12.720 --> 00:31:15.720]  之前好友老友的時候
[00:31:15.720 --> 00:31:16.720]  又說稱兄道弟
[00:31:16.720 --> 00:31:19.720]  美國和加拿大特別安省
[00:31:19.720 --> 00:31:23.720]  多麼友好的兄弟邦國
[00:31:23.720 --> 00:31:25.720]  一說加你關稅的時候
[00:31:25.720 --> 00:31:27.720]  馬上就說我很公義的
[00:31:27.720 --> 00:31:30.720]  我們一定要反抗
[00:31:30.720 --> 00:31:32.720]  我現在不再支持了
[00:31:32.720 --> 00:31:34.720]  我現在不是說政治
[00:31:34.720 --> 00:31:36.720]  我想說人性
[00:31:36.720 --> 00:31:38.720]  就是很喜歡利用這些機會
[00:31:38.720 --> 00:31:43.720]  來為自己謀取一些籌碼
[00:31:43.720 --> 00:31:47.720]  把自己包裝得多漂亮
[00:31:47.720 --> 00:31:50.720]  為什麼那麼多基督徒又跟著去做呢
[00:31:50.720 --> 00:31:54.720]  我一起反美了
[00:31:54.720 --> 00:31:57.720]  我又愛國了
[00:31:57.720 --> 00:31:59.720]  上個禮拜我才跟大家說
[00:31:59.720 --> 00:32:03.720]  這班人只是利用很多愚蠢的人
[00:32:03.720 --> 00:32:06.720]  看東西看得不清楚的人
[00:32:06.720 --> 00:32:09.720]  就被他們去愚弄
[00:32:09.720 --> 00:32:13.720]  被他們去操控了
[00:32:13.720 --> 00:32:18.720]  都不知道
[00:32:18.720 --> 00:32:20.720]  以東人是怎樣
[00:32:20.720 --> 00:32:24.720]  當在眾人面前
[00:32:24.720 --> 00:32:28.720]  你見到你的兄弟邦國
[00:32:28.720 --> 00:32:32.720]  雅國出事的時候
[00:32:32.720 --> 00:32:36.720]  你就站在眾人面前
[00:32:36.720 --> 00:32:40.720]  我很喜歡這個NRSV的譯本
[00:32:40.720 --> 00:32:42.720]  以及NET的譯本
[00:32:42.720 --> 00:32:48.720]  You stood alone
[00:32:48.720 --> 00:32:50.720]  或者NRSV的翻譯
[00:32:50.720 --> 00:32:53.720]  You stood aside
[00:32:53.720 --> 00:32:57.720]  你站在另一邊
[00:32:57.720 --> 00:33:02.720]  你站在這裡給眾人看見
[00:33:02.720 --> 00:33:04.720]  我很公平的
[00:33:04.720 --> 00:33:11.720]  就算雅國是我們歷史上的兄弟友邦
[00:33:11.720 --> 00:33:14.720]  我都不會幫他的
[00:33:14.720 --> 00:33:20.720]  跟他劃清界線
[00:33:20.720 --> 00:33:28.720]  這是不是做兄弟邦的應有的行為呢
[00:33:28.720 --> 00:33:32.720]  你們很喜歡聽故事
[00:33:32.720 --> 00:33:34.720]  講個故事給大家聽
[00:33:34.720 --> 00:33:38.720]  牧師小時候
[00:33:38.720 --> 00:33:40.720]  牧師有三兄弟
[00:33:40.720 --> 00:33:43.720]  有三弟妹
[00:33:43.720 --> 00:33:46.720]  我做大哥的
[00:33:46.720 --> 00:33:48.720]  做大哥又做大表哥
[00:33:48.720 --> 00:33:51.720]  所以親戚朋友
[00:33:51.720 --> 00:33:55.720]  你講句大家都要聽
[00:33:55.720 --> 00:33:58.720]  做不做另一件事呢
[00:33:58.720 --> 00:34:03.720]  小時候我弟弟有一年考試考第一
[00:34:03.720 --> 00:34:05.720]  我都未考過第一
[00:34:05.720 --> 00:34:08.720]  我最叻都考到第十四
[00:34:08.720 --> 00:34:10.720]  我弟弟考第一
[00:34:10.720 --> 00:34:14.720]  我爸爸媽媽說江宗耀祖了
[00:34:14.720 --> 00:34:18.720]  買架車仔
[00:34:18.720 --> 00:34:20.720]  大家有沒有見過以前有些車仔
[00:34:20.720 --> 00:34:22.720]  小朋友坐在裡面
[00:34:22.720 --> 00:34:24.720]  然後可以有兩個腳踏踏
[00:34:24.720 --> 00:34:26.720]  可以在路上行
[00:34:26.720 --> 00:34:28.720]  軚盤可以扭
[00:34:28.720 --> 00:34:30.720]  我還記得那架車仔在哪裡買的
[00:34:30.720 --> 00:34:32.720]  大丸百貨
[00:34:32.720 --> 00:34:34.720]  貴東西
[00:34:34.720 --> 00:34:36.720]  不是一般粗東西
[00:34:36.720 --> 00:34:38.720]  兩兄弟
[00:34:38.720 --> 00:34:40.720]  我做大哥都光榮
[00:34:40.720 --> 00:34:42.720]  弟弟有架車仔
[00:34:42.720 --> 00:34:46.720]  我們家住在西營盤
[00:34:46.720 --> 00:34:48.720]  金魚街
[00:34:48.720 --> 00:34:50.720]  金魚街是一條什麼街呢
[00:34:50.720 --> 00:34:52.720]  大家不會不知道
[00:34:52.720 --> 00:34:56.720]  這條街是填海填回來的
[00:34:56.720 --> 00:34:58.720]  這麼奇怪
[00:34:58.720 --> 00:35:00.720]  牧師是不是
[00:35:00.720 --> 00:35:02.720]  金魚街是一條
[00:35:02.720 --> 00:35:04.720]  剛剛以前的海
[00:35:04.720 --> 00:35:06.720]  政府為了香港開埠
[00:35:06.720 --> 00:35:08.720]  填填填第一就填那堆
[00:35:08.720 --> 00:35:10.720]  所以有條斜坡
[00:35:10.720 --> 00:35:12.720]  就好像一條街
[00:35:12.720 --> 00:35:14.720]  然後填出去
[00:35:14.720 --> 00:35:16.720]  我家就在那裡
[00:35:16.720 --> 00:35:18.720]  我們放學就一齊去滑車仔
[00:35:18.720 --> 00:35:20.720]  很開心
[00:35:20.720 --> 00:35:22.720]  兩兄弟在斜坡的頂
[00:35:22.720 --> 00:35:24.720]  弟弟你拿著軚盤
[00:35:24.720 --> 00:35:26.720]  哥哥就負責
[00:35:26.720 --> 00:35:28.720]  在後面一推
[00:35:28.720 --> 00:35:30.720]  我跳上架車一起滑下去
[00:35:30.720 --> 00:35:32.720]  你拿穩架車不是翻車的
[00:35:32.720 --> 00:35:34.720]  我弟弟也厲害
[00:35:34.720 --> 00:35:36.720]  他喜歡開車
[00:35:36.720 --> 00:35:38.720]  兩兄弟很開心
[00:35:38.720 --> 00:35:42.720]  我家就住舊樓
[00:35:42.720 --> 00:35:44.720]  我住三樓頂樓
[00:35:44.720 --> 00:35:46.720]  二樓就有兩兄弟
[00:35:46.720 --> 00:35:48.720]  兩兄弟
[00:35:48.720 --> 00:35:50.720]  我們都有交流
[00:35:50.720 --> 00:35:52.720]  偶爾有聊聊天
[00:35:52.720 --> 00:35:54.720]  但是沒什麼一起玩的
[00:35:54.720 --> 00:35:58.720]  因為不是很合得來
[00:35:58.720 --> 00:36:00.720]  自己有弟弟
[00:36:00.720 --> 00:36:02.720]  一起玩
[00:36:02.720 --> 00:36:04.720]  這兩兄弟
[00:36:04.720 --> 00:36:06.720]  二樓的就走出來
[00:36:06.720 --> 00:36:08.720]  見到我們這樣滑
[00:36:08.720 --> 00:36:10.720]  他很想來玩
[00:36:10.720 --> 00:36:12.720]  我們就跟他說
[00:36:12.720 --> 00:36:14.720]  不要了
[00:36:14.720 --> 00:36:16.720]  我們車仔坐一個人
[00:36:16.720 --> 00:36:18.720]  我也是坐在車尾騎上去
[00:36:18.720 --> 00:36:20.720]  第二不借給你玩了
[00:36:20.720 --> 00:36:22.720]  就在這個時候
[00:36:22.720 --> 00:36:24.720]  當我們再滑下去的時候
[00:36:24.720 --> 00:36:26.720]  這兩兄弟
[00:36:26.720 --> 00:36:28.720]  作出了一個歷史上
[00:36:28.720 --> 00:36:30.720]  我們一生難忘的事情
[00:36:30.720 --> 00:36:32.720]  因為我家裡最多的
[00:36:32.720 --> 00:36:34.720]  在街上除了垃圾之外
[00:36:34.720 --> 00:36:36.720]  最多是狗屎
[00:36:36.720 --> 00:36:38.720]  這兩兄弟就在那裡
[00:36:38.720 --> 00:36:40.720]  撿了一隻爛手套
[00:36:40.720 --> 00:36:42.720]  就把屎扔到我弟弟那裡
[00:36:42.720 --> 00:36:44.720]  無榮火三丈起
[00:36:44.720 --> 00:36:46.720]  他不扔不中我
[00:36:46.720 --> 00:36:48.720]  但是扔中我弟弟
[00:36:48.720 --> 00:36:50.720]  我就馬上跟他說
[00:36:50.720 --> 00:36:52.720]  你有沒有搞錯
[00:36:52.720 --> 00:36:54.720]  你欺負我弟弟
[00:36:54.720 --> 00:36:56.720]  那當然是怎樣
[00:36:56.720 --> 00:36:58.720]  拼過了
[00:36:58.720 --> 00:37:00.720]  是不是
[00:37:00.720 --> 00:37:02.720]  兩姐妹
[00:37:02.720 --> 00:37:06.720]  弟弟有事
[00:37:06.720 --> 00:37:08.720]  哥哥就要出馬
[00:37:08.720 --> 00:37:10.720]  哥哥有事弟弟就要出馬
[00:37:10.720 --> 00:37:12.720]  這些才叫兄弟
[00:37:12.720 --> 00:37:14.720]  而不是因為
[00:37:14.720 --> 00:37:16.720]  沒有理由去做
[00:37:16.720 --> 00:37:18.720]  我們被人欺負
[00:37:18.720 --> 00:37:22.720]  如果那一刻
[00:37:22.720 --> 00:37:24.720]  我站在這裡
[00:37:24.720 --> 00:37:26.720]  弟弟
[00:37:26.720 --> 00:37:28.720]  人家扔你了就不扔我
[00:37:28.720 --> 00:37:30.720]  你是車主
[00:37:30.720 --> 00:37:32.720]  贏回來
[00:37:32.720 --> 00:37:34.720]  關我什麼事
[00:37:34.720 --> 00:37:36.720]  如果我這樣做的
[00:37:36.720 --> 00:37:38.720]  我是誰
[00:37:38.720 --> 00:37:42.720]  我就是易東
[00:37:42.720 --> 00:37:44.720]  我就是易蘇
[00:37:44.720 --> 00:37:50.720]  其實上帝在這裡
[00:37:50.720 --> 00:37:52.720]  說了這句話
[00:37:52.720 --> 00:37:54.720]  你在那天
[00:37:54.720 --> 00:37:56.720]  你站在這裡
[00:37:56.720 --> 00:37:58.720]  其實是在說一件事
[00:37:58.720 --> 00:38:00.720]  上帝說得很清楚
[00:38:00.720 --> 00:38:02.720]  給易東人知道
[00:38:02.720 --> 00:38:04.720]  你的表現
[00:38:04.720 --> 00:38:06.720]  你的心底裡
[00:38:06.720 --> 00:38:08.720]  其實是多麼恨你的兄弟
[00:38:08.720 --> 00:38:10.720]  為什麼你這麼恨
[00:38:10.720 --> 00:38:12.720]  你的兄弟
[00:38:12.720 --> 00:38:14.720]  就因為你懷恨在心
[00:38:14.720 --> 00:38:16.720]  在過去歷史裡面
[00:38:16.720 --> 00:38:18.720]  你認為你的兄弟
[00:38:18.720 --> 00:38:20.720]  搶了你的長子的名分
[00:38:20.720 --> 00:38:22.720]  你的兄弟搶了
[00:38:22.720 --> 00:38:24.720]  你父親給你的長子的祝福
[00:38:24.720 --> 00:38:26.720]  在哪裡找得到
[00:38:26.720 --> 00:38:28.720]  在《創世紀》
[00:38:28.720 --> 00:38:30.720]  第25章
[00:38:30.720 --> 00:38:32.720]  和第27章裡面
[00:38:32.720 --> 00:38:34.720]  分別就記載了這兩件事件
[00:38:34.720 --> 00:38:36.720]  大家可以回去寫下
[00:38:36.720 --> 00:38:38.720]  自己再看一下
[00:38:38.720 --> 00:38:40.720]  《創世紀》第25章
[00:38:40.720 --> 00:38:42.720]  第27節至第34節
[00:38:42.720 --> 00:38:44.720]  那裡就說到
[00:38:44.720 --> 00:38:46.720]  易蘇怎樣出賣
[00:38:46.720 --> 00:38:48.720]  自己的長子名分
[00:38:48.720 --> 00:38:50.720]  給瓦國
[00:38:50.720 --> 00:38:52.720]  在《創世紀》第27章
[00:38:52.720 --> 00:38:54.720]  第1至45節裡面
[00:38:54.720 --> 00:38:56.720]  也都說了
[00:38:56.720 --> 00:38:58.720]  瓦國怎樣在過程當中
[00:38:58.720 --> 00:39:02.720]  騙走了長子的祝福
[00:39:02.720 --> 00:39:06.720]  因為這兩段的歷史
[00:39:06.720 --> 00:39:08.720]  使得易蘇和瓦國
[00:39:08.720 --> 00:39:10.720]  這兩兄弟
[00:39:10.720 --> 00:39:12.720]  自此
[00:39:12.720 --> 00:39:14.720]  心存芥蒂
[00:39:14.720 --> 00:39:18.720]  即或將來
[00:39:18.720 --> 00:39:20.720]  經過了很多日子
[00:39:20.720 --> 00:39:22.720]  瓦國都受苦了
[00:39:22.720 --> 00:39:24.720]  被外府欺騙了
[00:39:24.720 --> 00:39:26.720]  做了奴僕
[00:39:26.720 --> 00:39:28.720]  十幾年的時間
[00:39:28.720 --> 00:39:30.720]  然後經歷這麼多的情況
[00:39:30.720 --> 00:39:32.720]  瓦國再有機會和易蘇見面
[00:39:32.720 --> 00:39:34.720]  好像修和那樣
[00:39:34.720 --> 00:39:36.720]  但實質上
[00:39:36.720 --> 00:39:38.720]  兩兄弟
[00:39:38.720 --> 00:39:40.720]  從來都沒有
[00:39:40.720 --> 00:39:44.720]  將這份芥蒂
[00:39:44.720 --> 00:39:46.720]  將它除去
[00:39:46.720 --> 00:39:50.720]  現在
[00:39:50.720 --> 00:39:54.720]  由大國
[00:39:54.720 --> 00:39:56.720]  避滅
[00:39:56.720 --> 00:39:58.720]  其實就是一個機會
[00:39:58.720 --> 00:40:02.720]  暴露出
[00:40:02.720 --> 00:40:04.720]  這位兄弟
[00:40:04.720 --> 00:40:06.720]  以東人
[00:40:06.720 --> 00:40:08.720]  即易蘇的後裔
[00:40:08.720 --> 00:40:10.720]  你們
[00:40:10.720 --> 00:40:12.720]  這份芥蒂
[00:40:12.720 --> 00:40:14.720]  是
[00:40:14.720 --> 00:40:16.720]  有沒有被
[00:40:16.720 --> 00:40:18.720]  好好地處理
[00:40:18.720 --> 00:40:20.720]  還是你是讓
[00:40:20.720 --> 00:40:22.720]  這份芥蒂
[00:40:22.720 --> 00:40:24.720]  進一步的
[00:40:24.720 --> 00:40:26.720]  更衍生
[00:40:26.720 --> 00:40:28.720]  更可怕的後果
[00:40:28.720 --> 00:40:30.720]  結果就告訴他們知道
[00:40:30.720 --> 00:40:32.720]  上帝看在眼裡
[00:40:32.720 --> 00:40:36.720]  你們根本以東人
[00:40:38.720 --> 00:40:40.720]  在這一刻
[00:40:40.720 --> 00:40:42.720]  是借刀殺人
[00:40:42.720 --> 00:40:44.720]  你的兄弟國
[00:40:44.720 --> 00:40:46.720]  被欺負
[00:40:46.720 --> 00:40:48.720]  被外邦的
[00:40:48.720 --> 00:40:50.720]  新巴比倫國去擄
[00:40:50.720 --> 00:40:52.720]  擄了它整個國家
[00:40:52.720 --> 00:40:54.720]  周邊其他的人
[00:40:54.720 --> 00:40:56.720]  都來到的時候
[00:40:56.720 --> 00:40:58.720]  你們做什麼
[00:40:58.720 --> 00:41:00.720]  動在這裡
[00:41:00.720 --> 00:41:02.720]  還要站在眾人面前
[00:41:02.720 --> 00:41:06.720]  為什麼要站在眾人面前
[00:41:06.720 --> 00:41:08.720]  因為你好像顯得
[00:41:08.720 --> 00:41:10.720]  我大公無私
[00:41:10.720 --> 00:41:12.720]  我不會偏幫我
[00:41:12.720 --> 00:41:14.720]  這個兄弟幫
[00:41:14.720 --> 00:41:18.720]  但更嚴重是什麼
[00:41:18.720 --> 00:41:22.720]  更嚴重的是
[00:41:22.720 --> 00:41:24.720]  懲罰以東是誰
[00:41:24.720 --> 00:41:26.720]  懲罰以東
[00:41:26.720 --> 00:41:30.720]  哪一個懲罰
[00:41:30.720 --> 00:41:32.720]  猶大國
[00:41:32.720 --> 00:41:34.720]  是上帝
[00:41:36.720 --> 00:41:38.720]  On the day
[00:41:38.720 --> 00:41:40.720]  上帝
[00:41:40.720 --> 00:41:42.720]  在那一天
[00:41:42.720 --> 00:41:44.720]  要做事
[00:41:44.720 --> 00:41:46.720]  你的心態就是
[00:41:46.720 --> 00:41:48.720]  利用上帝的
[00:41:48.720 --> 00:41:50.720]  做事來滿足
[00:41:50.720 --> 00:41:52.720]  你自己
[00:41:52.720 --> 00:41:54.720]  那份恨
[00:41:54.720 --> 00:41:56.720]  猶大國的心
[00:41:56.720 --> 00:41:58.720]  有多深
[00:41:58.720 --> 00:42:00.720]  這種
[00:42:00.720 --> 00:42:02.720]  我稱之為
[00:42:02.720 --> 00:42:04.720]  借上帝的刀
[00:42:04.720 --> 00:42:06.720]  來殺人
[00:42:06.720 --> 00:42:08.720]  就是這個原因
[00:42:08.720 --> 00:42:10.720]  這個是更加醜惡
[00:42:10.720 --> 00:42:12.720]  的現象
[00:42:12.720 --> 00:42:14.720]  借上帝的手
[00:42:14.720 --> 00:42:16.720]  來滿足
[00:42:16.720 --> 00:42:18.720]  自己的私慾
[00:42:18.720 --> 00:42:20.720]  讓我在這裡
[00:42:20.720 --> 00:42:22.720]  輕輕說一下
