
[00:00:00.000 --> 00:00:03.000]  2025年很快就要結束了
[00:16:28.920 --> 00:16:29.720]  不僅如此
[00:16:29.720 --> 00:16:31.560]  他也確信神有能力
[00:16:31.560 --> 00:16:34.840]  可以救他脫離一切的仇敵
[00:16:34.840 --> 00:16:35.760]  第三
[00:16:35.760 --> 00:16:37.280]  神是一個慈愛的神
[00:16:37.280 --> 00:16:38.800]  所以大衛說
[00:16:38.800 --> 00:16:42.000]  我求祢憑祢的慈愛來拯救我
[00:16:42.000 --> 00:16:43.560]  神若不是愛的話
[00:16:43.560 --> 00:16:44.600]  神不會拯救
[00:16:44.600 --> 00:16:46.320]  神拯救因為祂是愛
[00:16:46.320 --> 00:16:48.360]  第四個重要的確信
[00:16:48.360 --> 00:16:50.160]  就是神的公義
[00:16:50.160 --> 00:16:53.240]  神是一個懲罰惡人
[00:16:53.240 --> 00:16:55.760]  賞賜義人的神
[00:16:55.760 --> 00:16:56.840]  說得很清楚
[00:16:56.840 --> 00:17:00.240]  而這四個確信
[00:17:00.240 --> 00:17:01.520]  就讓我們知道
[00:17:01.520 --> 00:17:05.320]  原來大衛對神很有信心
[00:17:05.320 --> 00:17:07.360]  聖經的希伯來書告訴我們
[00:17:07.360 --> 00:17:08.880]  人非有信
[00:17:08.880 --> 00:17:09.560]  怎樣?
[00:17:09.560 --> 00:17:11.680]  就不能得神的喜悅
[00:17:11.680 --> 00:17:13.600]  因為到神面前來的人
[00:17:13.600 --> 00:17:15.120]  我們必須要信有神
[00:17:15.120 --> 00:17:19.000]  而且相信他會賞賜那些尋求祂的人
[00:17:19.000 --> 00:17:19.760]  我們都知道
[00:17:19.760 --> 00:17:21.800]  大衛是一個很蒙福
[00:17:21.800 --> 00:17:23.080]  很多神的恩典
[00:17:23.080 --> 00:17:24.280]  是得到神的喜悅
[00:17:24.280 --> 00:17:25.520]  賞賜
[00:17:25.520 --> 00:17:26.800]  大衛也告訴我們
[00:17:26.800 --> 00:17:29.880]  對神的信心其實來自兩個很重要的東西
[00:17:29.880 --> 00:17:31.120]  第一個是什麼?
[00:17:31.120 --> 00:17:31.920]  認識神
[00:17:31.920 --> 00:17:33.640]  你要知道這個神是什麼
[00:17:33.640 --> 00:17:34.920]  第二個是什麼?
[00:17:34.920 --> 00:17:38.880]  我們要跟神有真正的個人相交的經驗
[00:17:38.880 --> 00:17:41.920]  所以當2026年快要來臨的時候
[00:17:41.920 --> 00:17:44.280]  我們都鼓勵大家
[00:17:44.280 --> 00:17:45.680]  鼓勵大家什麼?
[00:17:45.680 --> 00:17:49.240]  我們要做一些計劃
[00:17:49.240 --> 00:17:51.640]  來多認識我們的上帝
[00:17:51.640 --> 00:17:53.040]  我們的耶穌基督
[00:17:53.040 --> 00:17:54.440]  我們可以參加主日學
[00:17:54.440 --> 00:17:55.320]  去祈禱會
[00:17:55.320 --> 00:17:56.320]  查經班
[00:17:56.320 --> 00:17:57.520]  多點認識祂
[00:17:57.520 --> 00:17:58.920]  也通過服侍神
[00:17:58.920 --> 00:18:00.080]  服侍人
[00:18:00.080 --> 00:18:02.720]  來跟神有更深的經歷
[00:18:02.720 --> 00:18:04.120]  好了,我們再看
[00:18:04.120 --> 00:18:06.880]  來到詩篇的結尾的時候
[00:18:06.880 --> 00:18:08.560]  大衛做了一個總結
[00:18:08.560 --> 00:18:11.080]  這個總結
[00:18:11.080 --> 00:18:11.800]  就是說
[00:18:11.800 --> 00:18:15.920]  「耶和華是應當稱重的」
[00:18:15.920 --> 00:18:17.720]  大衛在鼓勵他的讀者
[00:18:17.720 --> 00:18:22.680]  要讚美上帝的信實、慈愛、大能、公義、憐憫
[00:18:22.680 --> 00:18:24.280]  如果我們能夠守潔心清
[00:18:24.280 --> 00:18:26.640]  來到這個父母面前的時候
[00:18:26.640 --> 00:18:27.840]  我們不需要懼怕
[00:18:27.840 --> 00:18:28.880]  不需要羞愧
[00:18:28.880 --> 00:18:29.720]  為什麼?
[00:18:29.720 --> 00:18:31.680]  因為祂是我們的神
[00:18:31.680 --> 00:18:33.600]  祂是我們的主
[00:18:33.600 --> 00:18:35.200]  然後在第二十二節
[00:18:35.200 --> 00:18:39.040]  大衛再進一步去說
[00:18:39.040 --> 00:18:42.120]  說他自己一個很坦白的感受
[00:18:42.120 --> 00:18:43.000]  他說
[00:18:43.000 --> 00:18:44.840]  「我感到羞愧」
[00:18:44.840 --> 00:18:46.040]  因為他曾經說
[00:18:46.040 --> 00:18:47.920]  「在我急促的時候」
[00:18:47.920 --> 00:18:49.240]  我曾經這樣說
[00:18:49.240 --> 00:18:51.760]  「我從你眼前被隔絕」
[00:18:51.760 --> 00:18:52.480]  什麼意思?
[00:18:52.480 --> 00:18:54.560]  大衛很坦白承認了一件事
[00:18:54.560 --> 00:18:56.480]  曾經在他人生的歷程裡面
[00:18:56.480 --> 00:18:57.640]  當他感到恐懼
[00:18:57.640 --> 00:19:00.360]  當他感到無助的時候
[00:19:00.360 --> 00:19:01.920]  他就錯誤地認為
[00:19:01.920 --> 00:19:05.560]  神已經離棄了他
[00:19:05.560 --> 00:19:08.200]  這其實也是人性
[00:19:08.200 --> 00:19:09.640]  當你遇到困難
[00:19:09.640 --> 00:19:11.040]  當你祈禱的時候
[00:19:11.040 --> 00:19:12.960]  完全沒有反應
[00:19:12.960 --> 00:19:14.240]  你會怎麼樣?
[00:19:14.240 --> 00:19:15.840]  你突然之間會覺得
[00:19:15.840 --> 00:19:16.640]  神啊
[00:19:16.640 --> 00:19:18.560]  祢是不是已經離開了我?
[00:19:18.560 --> 00:19:20.600]  祢是不是已經不再看到我了?
[00:19:20.600 --> 00:19:23.240]  祢是不是已經不再聽我的禱告了?
[00:19:23.240 --> 00:19:24.880]  不過大衛讓我們立刻看到
[00:19:24.880 --> 00:19:26.360]  他另外一個即時的反應
[00:19:26.360 --> 00:19:27.960]  他馬上承認
[00:19:27.960 --> 00:19:30.760]  這是一個錯誤的想法
[00:19:30.760 --> 00:19:34.720]  是一個沒有經過深思熟慮的反應
[00:19:34.720 --> 00:19:36.600]  當他祈禱的時候
[00:19:36.600 --> 00:19:38.640]  他體驗到神的信心
[00:19:38.640 --> 00:19:39.880]  所以我們可以這樣理解
[00:19:39.880 --> 00:19:41.160]  對大衛來說
[00:19:41.160 --> 00:19:41.680]  沒錯
[00:19:41.680 --> 00:19:46.680]  他曾經經過這個疑惑的確信
[00:19:46.680 --> 00:19:48.400]  更加寶貴
[00:19:48.400 --> 00:19:51.520]  所以他在這個時候情不自禁地讚美神
[00:19:51.520 --> 00:19:53.160]  不單只是讚美神
[00:19:53.160 --> 00:19:55.640]  也鼓勵其他神的子民
[00:19:55.640 --> 00:19:57.760]  去讚美這個神
[00:19:57.760 --> 00:19:58.480]  所以
[00:19:58.480 --> 00:19:59.360]  各位弟兄姊妹
[00:19:59.360 --> 00:20:00.600]  各位朋友
[00:20:00.600 --> 00:20:03.680]  我們都知道這個世界是神所創造的
[00:20:03.680 --> 00:20:04.760]  是美好的
[00:20:04.760 --> 00:20:05.720]  不過
[00:20:05.720 --> 00:20:08.600]  當罪進入世界之後
[00:20:08.600 --> 00:20:11.920]  這個本來是美好的世界
[00:20:11.920 --> 00:20:13.080]  同時
[00:20:13.080 --> 00:20:16.200]  也充滿了各式各樣的苦難
[00:20:16.200 --> 00:20:17.040]  這些苦難
[00:20:17.040 --> 00:20:19.600]  正如我們剛才所分享的
[00:20:19.600 --> 00:20:23.920]  可以來自天災、疾病、戰爭、經濟、家庭
[00:20:23.920 --> 00:20:25.720]  甚至教會
[00:20:25.720 --> 00:20:26.600]  是不是?
[00:20:26.600 --> 00:20:28.760]  但是大衛一直告訴我們
[00:20:28.760 --> 00:20:30.520]  是這個上帝
[00:20:30.520 --> 00:20:31.520]  是這個上帝
[00:20:31.520 --> 00:20:32.520]  我們的盤石
[00:20:32.520 --> 00:20:33.360]  祂有能力
[00:20:33.360 --> 00:20:37.880]  也願意帶領我們渡過世界上每一個風和浪
[00:20:37.880 --> 00:20:39.120]  在結尾的時候
[00:20:39.120 --> 00:20:40.520]  祂說了一句話
[00:20:40.520 --> 00:20:41.200]  祂說
[00:20:41.200 --> 00:20:44.200]  凡仰望耶和華的人
[00:20:44.200 --> 00:20:46.040]  你們都要壯膽
[00:20:46.040 --> 00:20:48.760]  堅固你們的心
[00:20:48.760 --> 00:20:49.160]  弟兄姊妹
[00:20:49.160 --> 00:20:50.400]  我相信大家都認同
[00:20:50.400 --> 00:20:51.440]  這個世界
[00:20:51.440 --> 00:20:54.880]  不是每天都天色常藍
[00:20:54.880 --> 00:20:57.600]  不是每天都風平浪靜
[00:20:57.600 --> 00:20:59.040]  人生總是有波折
[00:20:59.040 --> 00:21:01.200]  人生總是有暴風
[00:21:01.200 --> 00:21:05.880]  不過這段經文可以給我們一個很重要的學習的功課
[00:21:05.880 --> 00:21:09.280]  縱然我們在風起雲湧之時
[00:21:09.280 --> 00:21:12.600]  只要我們願意來到這個萬古的盤石
[00:21:12.600 --> 00:21:13.480]  我們的主
[00:21:13.480 --> 00:21:14.920]  我們的神面前
[00:21:14.920 --> 00:21:16.640]  我們就能夠得到安慰
[00:21:16.640 --> 00:21:17.720]  得到保護
[00:21:17.720 --> 00:21:19.200]  因為這是神的應許
[00:21:19.200 --> 00:21:21.080]  所以願意我們在接下來這一年
[00:21:21.080 --> 00:21:25.200]  我們能夠憑信心仰望我們的主耶穌
[00:21:25.200 --> 00:21:26.560]  我們的上帝
[00:21:26.560 --> 00:21:28.720]  在祂的裡面尋求力量
[00:21:28.720 --> 00:21:32.480]  渡過人生每一個的風和浪
[00:21:32.480 --> 00:21:34.560]  願意祂賜給我們一個剛強
[00:21:34.560 --> 00:21:35.520]  仁愛
[00:21:35.520 --> 00:21:36.800]  謹守的心
[00:21:36.800 --> 00:21:38.560]  來面對我們
[00:21:38.560 --> 00:21:40.640]  接下來的2026年
[00:21:40.640 --> 00:21:44.880]  請我們同低頭祈禱
[00:21:44.880 --> 00:21:46.440]  天上父神來到你面前
[00:21:46.440 --> 00:21:48.320]  我們多謝讚你
[00:21:48.320 --> 00:21:51.080]  因為你是我們的盤石
[00:21:51.080 --> 00:21:52.400]  你是我們的神
[00:21:52.400 --> 00:21:54.240]  雖然這個世界因為罪的緣故
[00:21:54.240 --> 00:21:56.120]  充滿了天災人禍
[00:21:56.120 --> 00:21:58.040]  充滿了苦難罪惡
[00:21:58.040 --> 00:22:00.400]  但是聖經告訴我們
[00:22:00.400 --> 00:22:02.960]  當洪水氾濫之時
[00:22:02.960 --> 00:22:05.000]  你仍然坐著為王
[00:22:05.000 --> 00:22:07.680]  當風起雲湧的時候
[00:22:07.680 --> 00:22:09.640]  我們仍然可以來到你的裡面
[00:22:09.640 --> 00:22:11.120]  得著平安喜樂
[00:22:11.120 --> 00:22:12.720]  和滿滿的恩典
[00:22:12.720 --> 00:22:14.280]  神下求你讓我們的信心
[00:22:14.280 --> 00:22:16.240]  能夠完全投放在
[00:22:16.240 --> 00:22:18.640]  你堅固的盤石上面
[00:22:18.640 --> 00:22:20.120]  一生不走差
[00:22:20.120 --> 00:22:21.480]  多謝你給我們一切祈禱
[00:22:21.480 --> 00:22:22.480]  奉主明求
