
[00:00:00.000 --> 00:00:05.000]  最後一部份,我們要講到在逆境裏面怎樣自強
[00:25:54.000 --> 00:25:59.000]  很多時候為了去附教友的婚宴
[00:25:59.000 --> 00:26:01.000]  搞到自己家人都不滿意
[00:26:01.000 --> 00:26:05.000]  自己的腸胃又不妥當
[00:26:05.000 --> 00:26:08.000]  這類的例子其實很多
[00:26:08.000 --> 00:26:11.000]  假如你能夠由開始就被人知道
[00:26:11.000 --> 00:26:14.000]  你的做人處事的原則
[00:26:14.000 --> 00:26:16.000]  不是因為針對人
[00:26:16.000 --> 00:26:19.000]  只不過因為這是你做事的原則
[00:26:19.000 --> 00:26:23.000]  其他人就會知道你不去他的婚宴
[00:26:23.000 --> 00:26:25.000]  不是因為你不給他面子
[00:26:25.000 --> 00:26:27.000]  只不過這是你的原則
[00:26:27.000 --> 00:26:30.000]  人家就能夠接納的
[00:26:30.000 --> 00:26:34.000]  簡化社交不會叫你疏遠朋友
[00:26:34.000 --> 00:26:37.000]  只會叫你保留到的朋友
[00:26:37.000 --> 00:26:39.000]  都是深交的朋友
[00:26:39.000 --> 00:26:43.000]  你何必需要這麼多泛泛之交呢?
[00:26:43.000 --> 00:26:48.000]  這樣一來既可以節省大量的金錢和時間
[00:26:48.000 --> 00:26:51.000]  旁邊又有一些真心的朋友在
[00:26:51.000 --> 00:26:56.000]  請問你有什麼真的輸了?
[00:26:56.000 --> 00:26:58.000]  第九
[00:26:58.000 --> 00:27:02.000]  嘗試學習選擇你的資訊來源
[00:27:02.000 --> 00:27:05.000]  大概不用我們重複
[00:27:05.000 --> 00:27:07.000]  我們都知道
[00:27:07.000 --> 00:27:09.000]  我們的世界已經進入了一個
[00:27:09.000 --> 00:27:11.000]  資訊爆炸的時代
[00:27:11.000 --> 00:27:14.000]  意思就是無論你怎麼努力
[00:27:14.000 --> 00:27:18.000]  其實是不會看得完你身邊的資訊
[00:27:18.000 --> 00:27:22.000]  所以選擇就變得必須了
[00:27:22.000 --> 00:27:24.000]  舉個例子來說
[00:27:24.000 --> 00:27:26.000]  現在的報紙為了銷路
[00:27:26.000 --> 00:27:28.000]  已經變得非常之大一疊
[00:27:28.000 --> 00:27:30.000]  每天你要看完它嗎?
[00:27:30.000 --> 00:27:35.000]  你就非花上兩三個小時以上不可
[00:27:35.000 --> 00:27:37.000]  花了兩三個小時看
[00:27:37.000 --> 00:27:38.000]  看完之後
[00:27:38.000 --> 00:27:40.000]  你是不是多知道你的世界呢?
[00:27:40.000 --> 00:27:41.000]  不是
[00:27:41.000 --> 00:27:43.000]  你其實是上當了
[00:27:43.000 --> 00:27:46.000]  因為你看之前和看之後
[00:27:46.000 --> 00:27:48.000]  對這個世界是同樣迷迷糊糊的
[00:27:48.000 --> 00:27:50.000]  不變東西的
[00:27:50.000 --> 00:27:52.000]  因為今天報紙上的東西
[00:27:52.000 --> 00:27:55.000]  那些不是一些什麼的資訊
[00:27:55.000 --> 00:27:58.000]  只是那些娛樂性的新聞
[00:27:58.000 --> 00:28:02.000]  目的是幫你謀殺你的時間
[00:28:02.000 --> 00:28:04.000]  很少的資訊
[00:28:04.000 --> 00:28:07.000]  是你沒有它不行
[00:28:07.000 --> 00:28:12.000]  或者是解錯了就活不了這一類的
[00:28:12.000 --> 00:28:13.000]  換句話說
[00:28:13.000 --> 00:28:17.000]  沒有很多時間去陪別人來花
[00:28:17.000 --> 00:28:21.000]  你其實就不需要報紙老闆
[00:28:21.000 --> 00:28:25.000]  替你將你的時間謀殺掉
[00:28:25.000 --> 00:28:28.000]  所以首先你可以削減
[00:28:28.000 --> 00:28:31.000]  四分之三看報紙的時間
[00:28:31.000 --> 00:28:33.000]  如果你真的想對社會時事
[00:28:33.000 --> 00:28:35.000]  有多一點的洞察力
[00:28:35.000 --> 00:28:38.000]  我建議你找一些好的
[00:28:38.000 --> 00:28:42.000]  質素高一點的時事評論雜誌來看
[00:28:42.000 --> 00:28:45.000]  你發覺你會對社會事務
[00:28:45.000 --> 00:28:48.000]  多了一種的洞察力
[00:28:48.000 --> 00:28:50.000]  你千萬不要擔心
[00:28:50.000 --> 00:28:52.000]  你會被人家小知道
[00:28:52.000 --> 00:28:55.000]  一些社會正在發生什麼事
[00:28:55.000 --> 00:28:58.000]  在一個現代城市裡面生活
[00:28:58.000 --> 00:29:02.000]  你根本不可能不知道發生什麼事
[00:29:02.000 --> 00:29:05.000]  你所謂小知道一些
[00:29:05.000 --> 00:29:07.000]  是非常之可能
[00:29:07.000 --> 00:29:09.000]  不過是一些小道消息
[00:29:09.000 --> 00:29:11.000]  或者是小圈子的消息
[00:29:11.000 --> 00:29:16.000]  還有我們整個報刊的傳媒界
[00:29:16.000 --> 00:29:19.000]  你知不知道廣告主每年花多少錢
[00:29:19.000 --> 00:29:22.000]  大約是八十億美元
[00:29:22.000 --> 00:29:24.000]  他們的目標在哪裡
[00:29:24.000 --> 00:29:26.000]  他們的工作在哪裡
[00:29:26.000 --> 00:29:30.000]  就是盼望你知道整個消費市場的消息
[00:29:30.000 --> 00:29:33.000]  請問簡樸生活
[00:29:33.000 --> 00:29:35.000]  沒有了這些消息
[00:29:35.000 --> 00:29:37.000]  你有什麼損失呢
[00:29:37.000 --> 00:29:39.000]  第十
[00:29:39.000 --> 00:29:41.000]  金錢問題
[00:29:41.000 --> 00:29:43.000]  除非你是突然間失業
[00:29:43.000 --> 00:29:45.000]  有一些非常之巨大的支出
[00:29:45.000 --> 00:29:48.000]  是不能夠稍微停止的
[00:29:48.000 --> 00:29:52.000]  譬如說好像是房的供樓房債
[00:29:52.000 --> 00:29:56.000]  或者你有兒女在外國讀書
[00:29:56.000 --> 00:30:01.000]  這些是不能夠突然間停頓的
[00:30:01.000 --> 00:30:06.000]  除非你有這些巨大的恆久的恆常的支出
[00:30:06.000 --> 00:30:07.000]  如果不是
[00:30:07.000 --> 00:30:12.000]  一切為了一次金融風暴而生的憂慮
[00:30:12.000 --> 00:30:15.000]  可能都是過分誇大了
[00:30:15.000 --> 00:30:18.000]  首先我們說一下我們生活所需
[00:30:18.000 --> 00:30:20.000]  一個實行簡樸生活的人
[00:30:20.000 --> 00:30:24.000]  他會發現他的生活所需其實很有限
[00:30:24.000 --> 00:30:29.000]  就算公司實行裁減薪水15%
[00:30:29.000 --> 00:30:33.000]  會不會威脅到我們基本生活所需呢
[00:30:33.000 --> 00:30:38.000]  如果我們按土耳其紡織企業聯盟所公佈的
[00:30:38.000 --> 00:30:41.000]  全世界各國人裡面
[00:30:41.000 --> 00:30:43.000]  國民儲蓄率
[00:30:43.000 --> 00:30:45.000]  所謂的國民儲蓄率
[00:30:45.000 --> 00:30:51.000]  就是以國民的儲蓄佔國民生產總值的比率
[00:30:51.000 --> 00:30:54.000]  國民儲蓄率最高的
[00:30:54.000 --> 00:30:57.000]  全部都是以華人為主的社團
[00:30:57.000 --> 00:31:01.000]  全世界最高的是新加坡50%
[00:31:01.000 --> 00:31:04.000]  第二位就是中國44%
[00:31:04.000 --> 00:31:07.000]  榜尾包榜尾是什麼
[00:31:07.000 --> 00:31:08.000]  希臘
[00:31:08.000 --> 00:31:11.000]  希臘人只存4%
[00:31:11.000 --> 00:31:16.000]  這些和專家勸告我們的生活方法是相同的
[00:31:16.000 --> 00:31:19.000]  原來專家認為一個正常日子裡面
[00:31:19.000 --> 00:31:23.000]  我們只應該用收入的一半來生活
[00:31:23.000 --> 00:31:26.000]  另一半是應該儲起來的
[00:31:26.000 --> 00:31:29.000]  所謂積谷房機就是這個意思
[00:31:29.000 --> 00:31:32.000]  如果你昨天有儲蓄習慣
[00:31:32.000 --> 00:31:34.000]  今天經濟低迷
[00:31:34.000 --> 00:31:38.000]  你就不需要張望了
[00:31:38.000 --> 00:31:40.000]  做好金錢的管家
[00:31:40.000 --> 00:31:44.000]  是簡樸生活不可或缺的條件
[00:31:44.000 --> 00:31:47.000]  我試試給你幾點考慮
[00:31:47.000 --> 00:31:50.000]  如何做好金錢的管家
[00:31:50.000 --> 00:31:52.000]  我給你幾個建議
[00:31:52.000 --> 00:31:55.000]  第一儲蓄是必須的
[00:31:55.000 --> 00:31:59.000]  上面引導土耳其紡織企業聯盟的世界性報告
[00:31:59.000 --> 00:32:04.000]  告訴我們儲蓄和國家民族性有關係
[00:32:04.000 --> 00:32:09.000]  中國人傳統的積谷房機智慧是非常有效的
[00:32:09.000 --> 00:32:13.000]  放在現在的社會來說更加是必須的
[00:32:13.000 --> 00:32:15.000]  這一點做得不好
[00:32:15.000 --> 00:32:19.000]  下面各點你都不用再看下去了
[00:32:19.000 --> 00:32:23.000]  因為你一定會將自己的生活搞到一團糟
[00:32:23.000 --> 00:32:29.000]  結果你很可能一生都會被債項拖垮了
[00:32:29.000 --> 00:32:32.000]  按海恩斯的經濟學理論
[00:32:32.000 --> 00:32:36.000]  他說一個國家的經濟體系裏
[00:32:36.000 --> 00:32:38.000]  假如有太多的儲蓄
[00:32:38.000 --> 00:32:42.000]  花費在消費金錢就會越少
[00:32:42.000 --> 00:32:45.000]  於是就會影響就業
[00:32:45.000 --> 00:32:49.000]  因為會造成較少人獲得工作
[00:32:49.000 --> 00:32:53.000]  結果廠商的生產率就會下降
[00:32:53.000 --> 00:32:57.000]  昔日西方國家鼓勵消費積極推動生產
[00:32:57.000 --> 00:33:00.000]  和這個理論很有關係
[00:33:00.000 --> 00:33:04.000]  但是現在越來越多的研究指出
[00:33:04.000 --> 00:33:07.000]  這個理論是錯誤的
[00:33:07.000 --> 00:33:09.000]  按土耳其的研究
[00:33:09.000 --> 00:33:13.000]  除了掛名第七的委內瑞拉之外
[00:33:13.000 --> 00:33:18.000]  其他全世界首八名都在亞洲國家裏面
[00:33:18.000 --> 00:33:26.000]  這個次序是新加坡第一、中國第二、馬來西亞、泰國、南韓、印尼和日本
[00:33:26.000 --> 00:33:32.000]  就是七個亞洲國家佔世界儲蓄首
[00:33:32.000 --> 00:33:37.000]  為什麼我們說海恩斯的理論是不對的呢?
[00:33:37.000 --> 00:33:44.000]  原來海恩斯是將儲蓄和積聚金錢混為一談
[00:33:44.000 --> 00:33:46.000]  二者有什麼分別呢?
[00:33:46.000 --> 00:33:53.000]  儲蓄的意思是不要消耗你所有擁有的物資
[00:33:53.000 --> 00:33:59.000]  應該要將它儲下來作進一步生產所用
[00:33:59.000 --> 00:34:01.000]  是錯誤的
[00:34:01.000 --> 00:34:03.000]  自他們懂得將食物收藏起來
[00:34:03.000 --> 00:34:06.000]  以應明日沒有收穫的時候所需
[00:34:06.000 --> 00:34:10.000]  人們才會開始免淪為餓夫
[00:34:10.000 --> 00:34:13.000]  他們或者將種子留起來
[00:34:13.000 --> 00:34:17.000]  或者將獵物風乾保存到冬天
[00:34:17.000 --> 00:34:21.000]  人類才會開始有一個有保障的生活
[00:34:21.000 --> 00:34:23.000]  一個有保障的生活
[00:34:23.000 --> 00:34:28.000]  然後才會使到文明可以發展出來
[00:34:28.000 --> 00:34:31.000]  世界文明是這樣開始發展的
[00:34:31.000 --> 00:34:32.000]  不單止這樣
[00:34:32.000 --> 00:34:38.000]  現代社會上廣大人群所收取的薪金
[00:34:38.000 --> 00:34:44.000]  其實是依賴當地儲蓄者所積聚的金錢
[00:34:44.000 --> 00:34:49.000]  然後他才有錢可以得到薪金
[00:34:49.000 --> 00:34:55.000]  因為只有這樣銀行才有錢借給工業家投資
[00:34:55.000 --> 00:35:04.000]  譬如說香港工人所收的月薪是多於中國內陸省份的同行
[00:35:04.000 --> 00:35:09.000]  這自然與香港工人的教育背景生產力
[00:35:09.000 --> 00:35:15.000]  和對工作的積極性等等的固有作用有原因
[00:35:15.000 --> 00:35:20.000]  但最主要原因是因為香港僱主所積存的資本
[00:35:20.000 --> 00:35:25.000]  是多於中國內陸省份的同行
[00:35:25.000 --> 00:35:33.000]  這是儲蓄所引發出的一種結果
[00:35:33.000 --> 00:35:36.000]  但積聚金錢就不同了
[00:35:36.000 --> 00:35:39.000]  那些其實有點像耶穌所說的
[00:35:39.000 --> 00:35:42.000]  是將錢埋在地下的意思
[00:35:42.000 --> 00:35:46.000]  就是說你不花費又不拿去做投資
[00:35:46.000 --> 00:35:52.000]  這樣才會符合到凱因斯理論上所針對的問題
[00:35:52.000 --> 00:35:56.000]  簡單來說自古以來儲蓄再投資
[00:35:56.000 --> 00:36:01.000]  都是一種被肯定又促進社會繁榮的手段
[00:36:01.000 --> 00:36:04.000]  是必須儘早學習的行為
[00:36:04.000 --> 00:36:10.000]  你要儲蓄多少當然就跟個人消費行為和收入有密切關係
[00:36:10.000 --> 00:36:15.000]  香港有一段時間公樓佔了一個家庭收入的65%
[00:36:15.000 --> 00:36:18.000]  或者有些更多
[00:36:18.000 --> 00:36:26.000]  這樣自然就不容許我們將收入的一半儲蓄起來
[00:36:26.000 --> 00:36:29.000]  但坦白說
[00:36:29.000 --> 00:36:35.000]  如果用65%的收入來供樓其實是很辛苦的
[00:36:35.000 --> 00:36:39.000]  除非你對未來幾年的加薪有確實的把握
[00:36:39.000 --> 00:36:45.000]  假如不是這樣供樓的比重是又危險又過份辛苦的
[00:36:45.000 --> 00:36:47.000]  是完全不值得的
[00:36:47.000 --> 00:36:51.000]  什麼比例的供款會較容易又安全呢
[00:36:51.000 --> 00:36:53.000]  就是你的總供款
[00:36:53.000 --> 00:36:56.000]  包括你的汽車供款物業供款等等
[00:36:56.000 --> 00:37:01.000]  你的總供款以不超過收入的三分之一為主
[00:37:01.000 --> 00:37:05.000]  那麼你手頭上有的現金就會比較充裕
[00:37:05.000 --> 00:37:08.000]  如果有任何突發性的大開支
[00:37:08.000 --> 00:37:11.000]  好像你突然患重病或者失業
[00:37:11.000 --> 00:37:15.000]  你就較有能力去應付到的
[00:37:15.000 --> 00:37:19.000]  第二你要防備廣告
[00:37:19.000 --> 00:37:22.000]  現代社會的廣告是一個無處不在的
[00:37:22.000 --> 00:37:28.000]  環境上來說幾乎可以說是你避無可避的
[00:37:28.000 --> 00:37:33.000]  能避得過只是心靈上而已
[00:37:33.000 --> 00:37:38.000]  或者還要加上一些生活原則
[00:37:38.000 --> 00:37:41.000]  廣告商都是一些專門人才
[00:37:41.000 --> 00:37:45.000]  他們精通心理的攻防線
[00:37:45.000 --> 00:37:48.000]  所以一定要有自己的原則
[00:37:48.000 --> 00:37:51.000]  才不會被廣告商牽著鼻子走
[00:37:51.000 --> 00:37:55.000]  他說不穿某牌子的牛仔褲就不如不穿
[00:37:55.000 --> 00:37:59.000]  你說我穿了這條牛仔褲非常貼身舒服
[00:37:59.000 --> 00:38:02.000]  就好像穿舊了的皮鞋一樣
[00:38:02.000 --> 00:38:04.000]  根本不需要換的
[00:38:04.000 --> 00:38:06.000]  多謝你,這樣就夠了
[00:38:06.000 --> 00:38:09.000]  這種有就應該知足的智慧
[00:38:09.000 --> 00:38:14.000]  在每年季末大減價中就更加應該用出來
[00:38:14.000 --> 00:38:17.000]  因為我們整屋的雜物
[00:38:17.000 --> 00:38:21.000]  大多數都在大公司大減價時搬回家
[00:38:21.000 --> 00:38:25.000]  第三,學校堅持只用一張信用卡
[00:38:25.000 --> 00:38:29.000]  用多張信用卡來炎耀於人前
[00:38:29.000 --> 00:38:31.000]  是非常落伍的思想
[00:38:31.000 --> 00:38:35.000]  正因為信用卡是銀行一門大生意
[00:38:35.000 --> 00:38:37.000]  所以他們是無所不用其極
[00:38:37.000 --> 00:38:40.000]  引誘人成為他的會員
[00:38:40.000 --> 00:38:43.000]  有了幾十年跟銀行打交道
[00:38:43.000 --> 00:38:45.000]  我有一個小經驗
[00:38:45.000 --> 00:38:47.000]  凡銀行低聲下氣
[00:38:47.000 --> 00:38:49.000]  向你提供的服務
[00:38:49.000 --> 00:38:51.000]  你最好遠遠走開
[00:38:51.000 --> 00:38:55.000]  因為沒有一間銀行是慈悲為懷的
[00:38:55.000 --> 00:38:56.000]  他們肯這樣做
[00:38:56.000 --> 00:38:59.000]  因為只要你假以顏色
[00:38:59.000 --> 00:39:02.000]  他們就大得你的好處
[00:39:02.000 --> 00:39:05.000]  信用卡就是一門這樣的生意
[00:39:05.000 --> 00:39:07.000]  堅持只用一張信用卡
[00:39:07.000 --> 00:39:10.000]  而且堅持不用未來錢
[00:39:10.000 --> 00:39:15.000]  你就勝過了銀行這個信用卡的遊戲
[00:39:15.000 --> 00:39:17.000]  意思是什麼呢
[00:39:17.000 --> 00:39:21.000]  就是不容許銀行賺你半分錢利息
[00:39:21.000 --> 00:39:25.000]  你只容許銀行先替你結帳
[00:39:25.000 --> 00:39:29.000]  到你的帳單一來就立刻如數清還
[00:39:29.000 --> 00:39:31.000]  絕不拖欠
[00:39:31.000 --> 00:39:36.000]  我就是用這種自動付款的方法來付卡數
[00:39:36.000 --> 00:39:38.000]  所以銀行從來沒有試過
[00:39:38.000 --> 00:39:44.000]  從我的信用卡賺到半分錢利息
[00:39:44.000 --> 00:39:46.000]  這個我覺得
[00:39:46.000 --> 00:39:51.000]  是用戶能夠勝過銀行極其罕有的例子
[00:39:51.000 --> 00:39:55.000]  就是嘗試把信用卡的付款方法
[00:39:55.000 --> 00:39:59.000]  用自動付款的方式來結帳
[00:39:59.000 --> 00:40:02.000]  銀行就不可以賺到你半分利息了
[00:40:02.000 --> 00:40:04.000]  第四
[00:40:04.000 --> 00:40:06.000]  永不借貸
[00:40:06.000 --> 00:40:11.000]  借貸做生意是現代社會正常又合理的活動
[00:40:11.000 --> 00:40:15.000]  但這種借貸是有生產力的借貸
[00:40:15.000 --> 00:40:17.000]  銀行是評估過你的生產力
[00:40:17.000 --> 00:40:19.000]  知道你借出的錢
[00:40:19.000 --> 00:40:21.000]  你有本利歸還的能力
[00:40:21.000 --> 00:40:24.000]  它才會借給你
[00:40:24.000 --> 00:40:29.000]  這就不在我們要討論的範圍裏面了
[00:40:29.000 --> 00:40:34.000]  但假如你要靠不同的信用卡來投資
[00:40:34.000 --> 00:40:36.000]  而投資的款額
[00:40:36.000 --> 00:40:39.000]  又是用在非生產性的項目上
[00:40:39.000 --> 00:40:41.000]  好像生活娛樂等等
[00:40:41.000 --> 00:40:47.000]  你實際上是把自己穩定的生活當掉了
[00:40:47.000 --> 00:40:49.000]  假如你欠了信用卡
[00:40:49.000 --> 00:40:51.000]  銀行收不到你的還款
[00:40:51.000 --> 00:40:55.000]  它就會把你收帳的功夫交給收帳公司
[00:40:55.000 --> 00:40:59.000]  這些公司常常和黑社會勾結
[00:40:59.000 --> 00:41:01.000]  它們採用的恐嚇手段
[00:41:01.000 --> 00:41:04.000]  會叫你日夜都活在恐懼裏面
[00:41:04.000 --> 00:41:07.000]  有時還會禍及家人
[00:41:07.000 --> 00:41:12.000]  這種結果是不能夠不事先放在考慮之列的
[00:41:12.000 --> 00:41:14.000]  不借貸
[00:41:14.000 --> 00:41:18.000]  其實不單止是不向銀行借貸
[00:41:18.000 --> 00:41:21.000]  也包括了不向親友借貸
[00:41:21.000 --> 00:41:23.000]  由一開始就實行儲蓄
[00:41:23.000 --> 00:41:26.000]  根本就不需要借貸過活
[00:41:26.000 --> 00:41:29.000]  假如用借貸來做投資
[00:41:29.000 --> 00:41:31.000]  就應該先和銀行商量
[00:41:31.000 --> 00:41:33.000]  銀行如果拒絕
[00:41:33.000 --> 00:41:36.000]  你就要慎重考慮自己的投資項目
[00:41:36.000 --> 00:41:38.000]  到底風險是不是過高
[00:41:38.000 --> 00:41:40.000]  為什麼銀行有生意都不做呢
[00:41:40.000 --> 00:41:43.000]  另類銀行是財務公司
[00:41:43.000 --> 00:41:45.000]  他們做得比較濫
[00:41:45.000 --> 00:41:48.000]  因為他們的追訴手段也比較兇狠
[00:41:48.000 --> 00:41:51.000]  不借貸當然就包括了
[00:41:51.000 --> 00:41:55.000]  不和銀行和財務公司打交道
[00:41:55.000 --> 00:42:00.000]  不要說這種理財手法是過份保守
[00:42:00.000 --> 00:42:04.000]  這些是保著健康而又安全的生活之道
[00:42:04.000 --> 00:42:06.000]  在理財方面
[00:42:06.000 --> 00:42:08.000]  冒險激進的
[00:42:08.000 --> 00:42:11.000]  常常是我們跨台的前奏
[00:42:11.000 --> 00:42:15.000]  極少人能夠靠這樣來發達
[00:42:15.000 --> 00:42:17.000]  第五
[00:42:17.000 --> 00:42:19.000]  降低你的物慾
[00:42:19.000 --> 00:42:23.000]  現在沒有人要求你清心寡慾
[00:42:23.000 --> 00:42:26.000]  只要求你監察自己
[00:42:26.000 --> 00:42:30.000]  那個好像脫韁野馬的物慾
[00:42:30.000 --> 00:42:33.000]  要自己能夠真正快樂起來
[00:42:33.000 --> 00:42:36.000]  不是你放縱你的物慾
[00:42:36.000 --> 00:42:40.000]  是不讓物慾來驅使你
[00:42:40.000 --> 00:42:45.000]  這樣來管制自己的物慾
[00:42:45.000 --> 00:42:47.000]  算不算合理呢
[00:42:47.000 --> 00:42:51.000]  我們會是一個傳媒非常發達的都市
[00:42:51.000 --> 00:42:55.000]  你以為傳媒老闆是靠什麼來發達的
[00:42:55.000 --> 00:42:58.000]  沒錯就是靠廣告
[00:42:58.000 --> 00:43:01.000]  廣告一個簡單的任務就是說服你
[00:43:01.000 --> 00:43:06.000]  告訴你放在口袋裡的銀錢是不正常的
[00:43:06.000 --> 00:43:10.000]  我是告訴你如果你沒有擁有這件貨品
[00:43:10.000 --> 00:43:12.000]  你根本就是落伍的
[00:43:12.000 --> 00:43:14.000]  所以現代社會裡面
[00:43:14.000 --> 00:43:19.000]  消費主義就成了都市人幸福的代名詞
[00:43:19.000 --> 00:43:22.000]  但是消費後將貨品搬回家
[00:43:22.000 --> 00:43:24.000]  你碰到兩個問題
[00:43:24.000 --> 00:43:29.000]  所買的東西到底有沒有真正用呢
[00:43:29.000 --> 00:43:34.000]  現在家裡空置的地方越來越少
[00:43:34.000 --> 00:43:36.000]  怎麼解決呢
[00:43:36.000 --> 00:43:37.000]  第二
[00:43:37.000 --> 00:43:39.000]  買東西時那種快樂
[00:43:39.000 --> 00:43:41.000]  隨著銀貨兩壓之後
[00:43:41.000 --> 00:43:44.000]  就消失得無影無蹤
[00:43:44.000 --> 00:43:48.000]  留下來只是安置你買回來的東西
[00:43:48.000 --> 00:43:50.000]  這種煩惱
[00:43:50.000 --> 00:43:53.000]  譬如說家裡的運動器材
[00:43:53.000 --> 00:43:57.000]  廚房裡數不盡又永遠不會用到的
[00:43:57.000 --> 00:44:01.000]  杯、碗、筷、碟等等
[00:44:01.000 --> 00:44:05.000]  這些人人都有的
[00:44:05.000 --> 00:44:09.000]  你如果不立刻限制自己的購買慾
[00:44:09.000 --> 00:44:13.000]  你怎樣可以解決這些問題呢
[00:44:13.000 --> 00:44:16.000]  要限制自己的購買慾
[00:44:16.000 --> 00:44:21.000]  有沒有辦法能夠幫到我們呢
[00:44:21.000 --> 00:44:22.000]  有
[00:44:22.000 --> 00:44:23.000]  第一
[00:44:23.000 --> 00:44:25.000]  限定自己
[00:44:25.000 --> 00:44:28.000]  不是當購買慾升起的時候
[00:44:28.000 --> 00:44:30.000]  就立刻去購買
[00:44:30.000 --> 00:44:35.000]  讓這種要購買的思想放在腦裡
[00:44:35.000 --> 00:44:38.000]  讓它停留一段時間
[00:44:38.000 --> 00:44:41.000]  隔幾天再檢討是不是一定要買
[00:44:41.000 --> 00:44:44.000]  這樣就會減低你很多
[00:44:44.000 --> 00:44:47.000]  因為購買衝動
[00:44:47.000 --> 00:44:50.000]  而買了很多無謂的東西
[00:44:50.000 --> 00:44:55.000]  一定是想買東西的時候不要買
[00:44:55.000 --> 00:44:57.000]  多留幾天才買
[00:44:57.000 --> 00:44:58.000]  第二
[00:44:58.000 --> 00:45:01.000]  你要檢討一下現在使用的服務
[00:45:01.000 --> 00:45:03.000]  是不是都是有必要繼續的
[00:45:03.000 --> 00:45:04.000]  譬如舉個例子
[00:45:04.000 --> 00:45:07.000]  很多香港人的手提電話
[00:45:07.000 --> 00:45:11.000]  根本是用來多餘的
[00:45:11.000 --> 00:45:16.000]  你試一下留意地鐵、巴士聽人講電話
[00:45:16.000 --> 00:45:19.000]  反正他說出來你肯定聽到的
[00:45:19.000 --> 00:45:23.000]  都是用手提電話來約吃飯、逛街
[00:45:23.000 --> 00:45:25.000]  完全不是
[00:45:25.000 --> 00:45:30.000]  用經濟學來說完全不是用在生產性的通訊上
[00:45:30.000 --> 00:45:33.000]  你試一下將電話截斷了
[00:45:33.000 --> 00:45:35.000]  不單只是耳根清靜
[00:45:35.000 --> 00:45:40.000]  同時一點都不會影響你生活的質素
[00:45:40.000 --> 00:45:43.000]  或者你試一下去想一想
[00:45:43.000 --> 00:45:48.000]  電話公司提供的那些答錄轉化服務
[00:45:48.000 --> 00:45:50.000]  是不是真的必須的
[00:45:50.000 --> 00:45:55.000]  沒有了它是不是人家接觸你很困難
[00:45:55.000 --> 00:45:56.000]  你明不明白
[00:45:56.000 --> 00:46:01.000]  重要的信息是一定會再打過來的
[00:46:01.000 --> 00:46:08.000]  為什麼不將這些要花錢而且越來越貴的服務取消呢
[00:46:08.000 --> 00:46:13.000]  假如你能夠將不需要的消費習慣和服務取消了
[00:46:13.000 --> 00:46:17.000]  你不單止不覺得生活水準下降
[00:46:17.000 --> 00:46:22.000]  你還剩下一片自由的空間可以讓你呼吸
[00:46:22.000 --> 00:46:27.000]  你會立刻有一種全新的釋放感
[00:46:27.000 --> 00:46:34.000]  你可以說這些都是立竿見影的清洗行動力
[00:46:34.000 --> 00:46:39.000]  第二個大範圍就是重整家庭
[00:46:39.000 --> 00:46:42.000]  我在這一章的開始那裡
[00:46:42.000 --> 00:46:46.000]  我就提到南韓在這一趟的金融風暴那裡
[00:46:46.000 --> 00:46:48.000]  很多人去自殺
[00:46:48.000 --> 00:46:56.000]  其實這個現象應該對亞洲人是升起一個警號來的
[00:46:56.000 --> 00:46:58.000]  為什麼南韓有這麼多人自殺呢
[00:46:58.000 --> 00:47:01.000]  南韓是一個父權社會
[00:47:01.000 --> 00:47:04.000]  女性雖然很多都有工作做
[00:47:04.000 --> 00:47:08.000]  但是社會上一般是為男人視瞻的
[00:47:08.000 --> 00:47:12.000]  平安的日子男人好像擁有最高權力
[00:47:12.000 --> 00:47:15.000]  但當社會陷入經濟低迷
[00:47:15.000 --> 00:47:18.000]  男人承受的壓力就非常之巨大
[00:47:18.000 --> 00:47:20.000]  到有一天他撐不過來
[00:47:20.000 --> 00:47:23.000]  他就會截斷崩潰了
[00:47:23.000 --> 00:47:27.000]  有時甚至會連累整個家庭下陷
[00:47:27.000 --> 00:47:33.000]  香港的女性地位算是在亞洲各國排名很高
[00:47:33.000 --> 00:47:37.000]  但女性地位高就不等於家庭地位高
[00:47:37.000 --> 00:47:42.000]  香港男人以事業為重仍然是高於以家庭為重
[00:47:42.000 --> 00:47:45.000]  為什麼呢?很多男人下班後
[00:47:45.000 --> 00:47:49.000]  只會跟同事相約或公司加班
[00:47:49.000 --> 00:47:51.000]  香港男人都認為
[00:47:51.000 --> 00:47:56.000]  用「我要回家了」做藉口去拒絕
[00:47:56.000 --> 00:48:01.000]  男人就會覺得太過良良康了
[00:48:01.000 --> 00:48:07.000]  真正的男人是不是應該爽快答應
[00:48:07.000 --> 00:48:11.000]  然後將家庭放在後面呢?
[00:48:11.000 --> 00:48:16.000]  你是不是以為家庭一世樓樓長嗎?
[00:48:16.000 --> 00:48:18.000]  等一會怕什麼呢?
[00:48:18.000 --> 00:48:21.000]  還是你會常常跟家人說
[00:48:21.000 --> 00:48:25.000]  我這麼辛苦都不是想家人過得更好嗎?
[00:48:25.000 --> 00:48:32.000]  你是不是一直用這種藉口去逃避家庭責任呢?
[00:48:32.000 --> 00:48:36.000]  假如是的話
[00:48:36.000 --> 00:48:40.000]  就正正講明當外面環境變得惡劣的時候
[00:48:40.000 --> 00:48:43.000]  甚至職業都不保了
