
[00:00:00.000 --> 00:00:03.040]  真言四章二十三節 我們一同來念
[00:20:49.020 --> 00:20:50.120]  你記得那個杖嗎
[00:20:50.120 --> 00:20:51.120]  摩西有個杖啊
[00:20:51.120 --> 00:20:52.120]  你有沒有杖啊
[00:20:52.120 --> 00:20:54.520]  沒杖怎麼辦啊
[00:20:54.520 --> 00:20:56.920]  這人啊
[00:20:56.920 --> 00:20:59.220]  可神說不需要杖
[00:20:59.220 --> 00:21:00.320]  也不需要約束呀
[00:21:00.320 --> 00:21:02.820]  Hallelujah
[00:21:02.820 --> 00:21:05.720]  叫御祭司去
[00:21:05.720 --> 00:21:09.520]  臺約貴的祭司把腳放到水裡
[00:21:09.520 --> 00:21:12.320]  水就分成兩半
[00:21:12.320 --> 00:21:13.420]  You see
[00:21:13.420 --> 00:21:15.620]  永不重複
[00:21:15.620 --> 00:21:19.820]  耶穌在四福音三次一字蝦子
[00:21:19.820 --> 00:21:21.720]  三次
[00:21:21.720 --> 00:21:25.820]  三次的方法通通不一樣
[00:21:25.820 --> 00:21:29.520]  我們的神真的充滿創意的神
[00:21:29.520 --> 00:21:33.520]  今天我們真的需要謙卑下來求問神
[00:21:33.520 --> 00:21:35.720]  求神來更新我們的心思
[00:21:35.720 --> 00:21:40.020]  把創意性的思想賜給我們
[00:21:40.020 --> 00:21:42.820]  當我們謙卑來尋求的時候
[00:21:42.820 --> 00:21:44.820]  神就能讓我們看見
[00:21:44.820 --> 00:21:47.920]  祂要我們看見
[00:21:47.920 --> 00:21:50.120]  祂就讓我們聽見
[00:21:50.120 --> 00:21:52.920]  祂要我們聽見
[00:21:52.920 --> 00:21:54.920]  你們
[00:21:54.920 --> 00:21:58.620]  科學家牛頓是個非常偉大的發明家
[00:21:58.620 --> 00:22:01.420]  可他從來不說他是發明家
[00:22:01.420 --> 00:22:04.620]  他只是他說他發現
[00:22:04.620 --> 00:22:09.220]  神在大自然中所做一切奇妙的工作
[00:22:09.220 --> 00:22:15.520]  他只是看見神要他看見的
[00:22:15.520 --> 00:22:19.420]  牛頓是怎麼發現地心吸引力的呢
[00:22:19.420 --> 00:22:21.820]  他看見 看見什麼
[00:22:21.820 --> 00:22:25.320]  蘋果從樹上掉下來
[00:22:25.320 --> 00:22:27.920]  我們也看見蘋果從樹上掉下來
[00:22:27.920 --> 00:22:32.520]  只不過撿來吃就是了
[00:22:32.520 --> 00:22:34.520]  他看見
[00:22:34.520 --> 00:22:38.220]  神要他看見
[00:22:38.220 --> 00:22:42.820]  就發出偉大的發明出來
[00:22:42.820 --> 00:22:45.820]  神不但讓你能夠看見祂所看見
[00:22:45.820 --> 00:22:47.220]  神也要幫助你
[00:22:47.220 --> 00:22:50.720]  聽見 祂要你聽見
[00:22:50.720 --> 00:22:54.620]  很多時候我們只想聽我們自己想聽的
[00:22:54.620 --> 00:22:56.820]  有的時候我們需要調整我們自己
[00:22:56.820 --> 00:22:59.320]  更新來到神的面前
[00:22:59.320 --> 00:23:03.720]  讓我們來聽神要我們聽的
[00:23:03.720 --> 00:23:06.320]  George Washington Culver是
[00:23:06.320 --> 00:23:09.820]  有一個外號叫美國花生大王
[00:23:09.820 --> 00:23:11.420]  年輕的時代
[00:23:11.420 --> 00:23:14.620]  當他在尋求前面的道路跟方向的時候
[00:23:14.620 --> 00:23:16.720]  有一天晚上走在曠野裡面
[00:23:16.720 --> 00:23:19.820]  他舉頭望見滿天的星斗
[00:23:19.820 --> 00:23:21.720]  他向神祈求說
[00:23:21.720 --> 00:23:23.620]  創造宇宙萬有的真神
[00:23:23.620 --> 00:23:27.320]  請祢告訴我宇宙的奧秘吧
[00:23:27.320 --> 00:23:28.520]  神就回答他說
[00:23:28.520 --> 00:23:30.120]  渺小的人啊
[00:23:30.120 --> 00:23:32.420]  這個問題對你太大了
[00:23:32.420 --> 00:23:34.020]  OK
[00:23:34.020 --> 00:23:34.920]  他再一次說
[00:23:34.920 --> 00:23:37.120]  創造宇宙萬有的真神
[00:23:37.120 --> 00:23:40.620]  向我顯明人生的奧秘吧
[00:23:40.620 --> 00:23:41.520]  神又回答說
[00:23:41.520 --> 00:23:42.920]  渺小的人啊
[00:23:42.920 --> 00:23:45.920]  這個問題對你還是太大
[00:23:45.920 --> 00:23:47.820]  他又回到神的面前
[00:23:47.820 --> 00:23:50.520]  那創造宇宙萬有的真神
[00:23:50.520 --> 00:23:55.020]  請祢讓我告訴我花生的奧秘吧
[00:23:55.020 --> 00:23:55.720]  神對他說
[00:23:55.720 --> 00:23:58.520]  這個問題對你剛剛好
[00:23:58.520 --> 00:24:00.520]  只要你願意聆聽
[00:24:00.520 --> 00:24:04.220]  我告訴你花生所有的奧秘
[00:24:04.220 --> 00:24:05.820]  結果他一生當中發明了
[00:24:05.820 --> 00:24:09.520]  三百多種使用花生的方法
[00:24:09.520 --> 00:24:10.820]  Hallelujah
[00:24:10.820 --> 00:24:14.820]  神是赤下創意性思想的神
[00:24:14.820 --> 00:24:17.020]  只要你謙卑你自己
[00:24:17.020 --> 00:24:18.720]  能夠聆聽
[00:24:18.720 --> 00:24:20.620]  勇敢跟隨
[00:24:20.620 --> 00:24:23.620]  你就能夠經歷神的突破
[00:24:23.620 --> 00:24:24.720]  Amen
[00:24:24.720 --> 00:24:25.220]  弟兄姊妹
[00:24:25.220 --> 00:24:27.420]  意念太重要了
[00:24:27.420 --> 00:24:29.220]  無論你今天的環境是如何
[00:24:29.220 --> 00:24:29.920]  我告訴你
[00:24:29.920 --> 00:24:34.020]  你的意念能夠戰勝環境的
[00:24:34.020 --> 00:24:35.220]  我曾經讀過一本書
[00:24:35.220 --> 00:24:38.820]  書名叫《勇者長存》
[00:24:38.820 --> 00:24:39.620]  裡面講到說
[00:24:39.620 --> 00:24:42.820]  人生會遇到各樣的逆境
[00:24:42.820 --> 00:24:46.020]  但它說逆境會過去的
[00:24:46.020 --> 00:24:49.220]  只有勇者會長存
[00:24:49.220 --> 00:24:50.920]  什麼是勇者
[00:24:50.920 --> 00:24:53.920]  勇者不是講力量大的人
[00:24:53.920 --> 00:24:57.520]  它乃是指的在意念上
[00:24:57.520 --> 00:24:59.620]  能夠戰勝仇敵
[00:24:59.620 --> 00:25:01.720]  戰勝環境的人
[00:25:01.720 --> 00:25:02.120]  弟兄姊
[00:25:02.120 --> 00:25:05.120]  今天無論你所遇到的環境多麼的困難
[00:25:05.120 --> 00:25:06.520]  你一定要記得一件事情
[00:25:06.520 --> 00:25:09.820]  環境是會過去的
[00:25:09.820 --> 00:25:13.320]  應許神的同在永不改變
[00:25:13.320 --> 00:25:16.920]  你的神今天仍然能夠把得勝的意念
[00:25:16.920 --> 00:25:19.420]  放在你腦海當中
[00:25:19.420 --> 00:25:22.320]  你要保守你的心思意念
[00:25:22.320 --> 00:25:26.620]  讓你的心思意念常常降伏在神的面前
[00:25:26.620 --> 00:25:28.420]  你要擴張你的心思意念
[00:25:28.420 --> 00:25:32.720]  期待神做偉大奇妙的事情
[00:25:32.720 --> 00:25:35.720]  更是要更新你的心思意念
[00:25:35.720 --> 00:25:38.620]  領受神創意性的思想
[00:25:38.620 --> 00:25:40.720]  你就能經歷突破
[00:25:40.720 --> 00:25:41.320]  Amen
[00:25:41.320 --> 00:25:42.520]  我們一起禱告
[00:25:42.520 --> 00:25:44.620]  現在我們再次來到裡面獻上我們的感謝
[00:25:44.620 --> 00:25:45.920]  謝謝你主啊
[00:25:45.920 --> 00:25:49.120]  你真是隨時與我們同在的神
[00:25:49.120 --> 00:25:50.720]  你更是在每一天的生活當中
[00:25:50.720 --> 00:25:52.720]  樂意來引導我們
[00:25:52.720 --> 00:25:55.720]  你賜下得勝的意念在我們中間
[00:25:55.720 --> 00:25:59.420]  你也樂意把得勝的機會擺在我們面前
[00:25:59.420 --> 00:26:01.420]  幫助我們每一位弟兄姊妹
[00:26:01.420 --> 00:26:03.420]  也許過去我們常常落入
[00:26:03.420 --> 00:26:06.120]  讓我們心思遊蕩的光景
[00:26:06.120 --> 00:26:09.020]  但今天我們重新迴轉
[00:26:09.020 --> 00:26:10.020]  我們重新來到裡面
[00:26:10.020 --> 00:26:11.220]  把我們的心思意念
[00:26:11.220 --> 00:26:15.020]  樂意降伏在你聖靈的管制之下
[00:26:15.020 --> 00:26:17.620]  容許你來帶領我們
[00:26:17.620 --> 00:26:20.120]  因為心思意念太重要了
[00:26:20.120 --> 00:26:23.320]  影響我們一生的道路跟方向
[00:26:23.320 --> 00:26:25.220]  求你來調整我們
[00:26:25.220 --> 00:26:26.720]  幫助我們
[00:26:26.720 --> 00:26:30.120]  好讓我們走在你要我們走的道路上
[00:26:30.120 --> 00:26:31.920]  經歷你的恩典
[00:26:31.920 --> 00:26:33.720]  經歷你的得勝
[00:26:33.720 --> 00:26:34.620]  我們謝謝你
[00:26:34.620 --> 00:26:38.020]  感謝禱告奉耶穌得勝的名祈求
[00:26:38.020 --> 00:26:38.620]  Amen
[00:26:38.620 --> 00:26:40.220]  一同祈禱我們唱這首詩歌
[00:26:40.220 --> 00:26:42.220]  Hallelujah
