
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 早晨 平安
[00:20:58.520 --> 00:21:00.520]  當時是前蘇聯
[00:21:00.520 --> 00:21:03.520]  即是蘇維埃政權被推倒
[00:21:03.520 --> 00:21:05.520]  他們插一個十字架
[00:21:05.520 --> 00:21:07.520]  他們就拉了起來
[00:21:07.520 --> 00:21:09.520]  但他們不斷堅持不斷插
[00:21:09.520 --> 00:21:12.520]  去祈求上主能夠看顧他們的國家
[00:21:13.520 --> 00:21:14.520]  直到今天
[00:21:14.520 --> 00:21:19.520]  估計有十萬個十字架在這個山頭
[00:21:19.520 --> 00:21:22.520]  而當中當你一路細心看
[00:21:22.520 --> 00:21:25.520]  有些人都寫了一些圖文
[00:21:25.520 --> 00:21:30.520]  去紀念去鄰近的烏克蘭的朋友
[00:21:30.520 --> 00:21:38.520]  十字架山的碑文上面最後寫著
[00:21:38.520 --> 00:21:42.520]  感謝立陶宛的人民對十字架山的貢獻
[00:21:43.520 --> 00:21:46.520]  而這座山向歐洲乃至全世界
[00:21:46.520 --> 00:21:49.520]  見證這片土地人民的信仰
[00:21:49.520 --> 00:21:52.520]  各位弟姐妹
[00:21:52.520 --> 00:21:54.520]  無論是十字架山
[00:21:54.520 --> 00:21:56.520]  奧斯威新的集中營
[00:21:56.520 --> 00:21:58.520]  都代表了眼目
[00:21:58.520 --> 00:22:00.520]  人的眼目
[00:22:00.520 --> 00:22:03.520]  大概不單要著眼於自己
[00:22:03.520 --> 00:22:07.520]  也要著眼於上主所關懷的世界
[00:22:07.520 --> 00:22:09.520]  人的信心
[00:22:09.520 --> 00:22:12.520]  人要增加原諒人的信心
[00:22:13.520 --> 00:22:16.520]  不僅要建基於相信的信念
[00:22:16.520 --> 00:22:20.520]  也要建基於每一天一點一滴的行動
[00:22:20.520 --> 00:22:24.520]  使我想起亞國書說
[00:22:24.520 --> 00:22:28.520]  信心無行為是死的
[00:22:28.520 --> 00:22:33.520]  今天是普世聖餐主日
[00:22:33.520 --> 00:22:36.520]  讓我們更加要從自己的目光
[00:22:36.520 --> 00:22:40.520]  轉向上主所愛的普世
