
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹,新年快樂!
[00:16:24.000 --> 00:16:25.000]  你看到了
[00:16:25.000 --> 00:16:26.000]  但是你知不知道
[00:16:26.000 --> 00:16:28.000]  還有一樣你
[00:16:28.000 --> 00:16:30.000]  看不到的境界
[00:16:30.000 --> 00:16:32.000]  而這一樣的境界
[00:16:32.000 --> 00:16:33.000]  是需要我們
[00:16:33.000 --> 00:16:35.000]  時間的剁毛
[00:16:35.000 --> 00:16:37.000]  和操練的
[00:16:37.000 --> 00:16:38.000]  有些什麼呢
[00:16:38.000 --> 00:16:40.000]  生命的內涵
[00:16:40.000 --> 00:16:42.000]  屬靈的深度
[00:16:42.000 --> 00:16:44.000]  視野的闊度
[00:16:44.000 --> 00:16:46.000]  和我們靈裏面
[00:16:46.000 --> 00:16:48.000]  究竟有多清心
[00:16:48.000 --> 00:16:50.000]  靈裏面有多少的敏銳
[00:16:50.000 --> 00:16:52.000]  這些全部都是
[00:16:52.000 --> 00:16:56.000]  我們要操練出來的
[00:16:56.000 --> 00:16:57.000]  滕近輝牧師
[00:16:57.000 --> 00:17:00.000]  他在一篇文章裏面
[00:17:00.000 --> 00:17:02.000]  叫做《近輝遺語》
[00:17:02.000 --> 00:17:04.000]  他寫了一段說話
[00:17:04.000 --> 00:17:05.000]  他這樣說的
[00:17:05.000 --> 00:17:07.000]  神師恩給我們
[00:17:07.000 --> 00:17:09.000]  是要以我們的容量
[00:17:09.000 --> 00:17:11.000]  為標準
[00:17:11.000 --> 00:17:12.000]  容量夠大
[00:17:12.000 --> 00:17:14.000]  一年就會更多
[00:17:14.000 --> 00:17:15.000]  但是很多信徒
[00:17:15.000 --> 00:17:19.000]  追求與信心的容量太少
[00:17:19.000 --> 00:17:22.000]  只能夠結出少量的果子
[00:17:22.000 --> 00:17:24.000]  甚至他們的生命
[00:17:24.000 --> 00:17:26.000]  會停滯不前
[00:17:26.000 --> 00:17:28.000]  其實在說什麼呢
[00:17:28.000 --> 00:17:29.000]  神師恩
[00:17:29.000 --> 00:17:32.000]  說神給我們恩典的時候
[00:17:32.000 --> 00:17:35.000]  要以我們這個容量
[00:17:35.000 --> 00:17:37.000]  為標準
[00:17:37.000 --> 00:17:38.000]  這個容量
[00:17:38.000 --> 00:17:41.000]  我打一個比喻
[00:17:41.000 --> 00:17:42.000]  我把這個心靈
[00:17:42.000 --> 00:17:44.000]  這個生命的容量
[00:17:44.000 --> 00:17:46.000]  這個心靈的口袋
[00:17:46.000 --> 00:17:48.000]  如果夠大的話
[00:17:48.000 --> 00:17:49.000]  嘩!這個口袋夠大
[00:17:49.000 --> 00:17:50.000]  那你自然會怎樣
[00:17:50.000 --> 00:17:52.000]  嘩!有很多禮物
[00:17:52.000 --> 00:17:53.000]  放進去吧
[00:17:53.000 --> 00:17:54.000]  神的恩典
[00:17:54.000 --> 00:17:56.000]  嘩!再有很多的恩典
[00:17:56.000 --> 00:17:59.000]  在我們這個心靈的口袋裏面
[00:17:59.000 --> 00:18:01.000]  但是很多信徒
[00:18:01.000 --> 00:18:02.000]  滕牧師說
[00:18:02.000 --> 00:18:05.000]  追求與信心的容量太少
[00:18:05.000 --> 00:18:08.000]  就是說我們的生命
[00:18:08.000 --> 00:18:09.000]  很狹窄
[00:18:09.000 --> 00:18:11.000]  就是說我們的心靈
[00:18:11.000 --> 00:18:13.000]  很狹窄的時候
[00:18:13.000 --> 00:18:16.000]  我們的生命只能夠結出
[00:18:16.000 --> 00:18:18.000]  很少量的果子
[00:18:18.000 --> 00:18:20.000]  甚至我們的生命
[00:18:20.000 --> 00:18:22.000]  會停滯不前
[00:18:22.000 --> 00:18:25.000]  所以滕牧師這番說話
[00:18:25.000 --> 00:18:29.000]  的確給我們一些反思
[00:18:29.000 --> 00:18:30.000]  譬如
[00:18:30.000 --> 00:18:32.000]  我的胃夠大
[00:18:32.000 --> 00:18:34.000]  我就可以吃自助餐
[00:18:34.000 --> 00:18:36.000]  頂尖妹,你吃多少碟?
[00:18:36.000 --> 00:18:38.000]  一次自助餐吃多少碟?
[00:18:38.000 --> 00:18:40.000]  可否吃十碟?
[00:18:40.000 --> 00:18:42.000]  我揮揮手來看看
[00:18:42.000 --> 00:18:44.000]  能否吃到?
[00:18:44.000 --> 00:18:45.000]  吃不到?
[00:18:45.000 --> 00:18:46.000]  五碟呢?
[00:18:46.000 --> 00:18:49.000]  其實我三碟已經頂不住了
[00:18:49.000 --> 00:18:50.000]  原來我發現
[00:18:50.000 --> 00:18:52.000]  我是一些細胃的人士
[00:18:52.000 --> 00:18:53.000]  你明白嗎?
[00:18:53.000 --> 00:18:54.000]  我說什麼
[00:18:54.000 --> 00:18:56.000]  當我的胃夠大的時候
[00:18:56.000 --> 00:18:58.000]  嘩!我吃很多碟的時候
[00:18:58.000 --> 00:19:00.000]  嘩!我放進去
[00:19:00.000 --> 00:19:01.000]  我就消化到了
[00:19:01.000 --> 00:19:03.000]  但是當我的胃小的時候
[00:19:03.000 --> 00:19:05.000]  吃一碟麵已經很飽了
[00:19:05.000 --> 00:19:09.000]  就要視乎你胃的容量有多少
[00:19:09.000 --> 00:19:11.000]  頂尖妹,我考考你的眼力
[00:19:11.000 --> 00:19:12.000]  可否幫我數到
[00:19:12.000 --> 00:19:14.000]  這裡有多少碟?
[00:19:14.000 --> 00:19:16.000]  再數一次
[00:19:16.000 --> 00:19:17.000]  不對
[00:19:17.000 --> 00:19:18.000]  桌面也要數
[00:19:18.000 --> 00:19:20.000]  考考大家的眼力
[00:19:20.000 --> 00:19:24.000]  在一次的晚餐
[00:19:24.000 --> 00:19:26.000]  一次的晚餐裡
[00:19:26.000 --> 00:19:27.000]  這裡有多少碟呢?
[00:19:27.000 --> 00:19:29.000]  大家都知道我去了哪裡吃
[00:19:29.000 --> 00:19:31.000]  能否數到?
[00:19:31.000 --> 00:19:33.000]  阿Phil,能否數到?
[00:19:33.000 --> 00:19:40.000]  還是大家要換一換眼鏡?
[00:19:40.000 --> 00:19:42.000]  是多少?
[00:19:42.000 --> 00:19:44.000]  讓我看看
[00:19:44.000 --> 00:19:46.000]  多少?
[00:19:46.000 --> 00:19:49.000]  有13碟
[00:19:49.000 --> 00:19:50.000]  即是多少?
[00:19:50.000 --> 00:19:51.000]  後面有10碟
[00:19:51.000 --> 00:19:53.000]  其實是沒有獎的
[00:19:53.000 --> 00:19:56.000]  為什麼我數到12碟?
[00:19:56.000 --> 00:19:59.000]  那邊有兩碟
[00:19:59.000 --> 00:20:01.000]  下面那邊有3碟
[00:20:01.000 --> 00:20:06.000]  那是豉油
[00:20:06.000 --> 00:20:07.000]  不介意的
[00:20:07.000 --> 00:20:08.000]  知道嗎?
[00:20:08.000 --> 00:20:10.000]  我是否計算錯了?
[00:20:10.000 --> 00:20:13.000]  然後我想問
[00:20:13.000 --> 00:20:16.000]  你知道這個女孩子是誰嗎?
[00:20:16.000 --> 00:20:19.000]  你怎麼知道?
[00:20:19.000 --> 00:20:21.000]  真的
[00:20:21.000 --> 00:20:22.000]  讓我看看
[00:20:22.000 --> 00:20:23.000]  但我想問
[00:20:23.000 --> 00:20:24.000]  有沒有人相信我
[00:20:24.000 --> 00:20:26.000]  一次可以吃到12碟?
[00:20:29.000 --> 00:20:31.000]  (笑)
[00:20:31.000 --> 00:20:33.000]  搞錯
[00:20:33.000 --> 00:20:34.000]  後面那些
[00:20:34.000 --> 00:20:36.000]  我沒那麼大食吧?
[00:20:36.000 --> 00:20:38.000]  不可能的事
[00:20:38.000 --> 00:20:39.000]  誰知道你說什麼
[00:20:39.000 --> 00:20:41.000]  (笑)
[00:20:41.000 --> 00:20:42.000]  當然不可能
[00:20:42.000 --> 00:20:44.000]  當然是跟朋友一起吃
[00:20:44.000 --> 00:20:46.000]  無論如何
[00:20:46.000 --> 00:20:48.000]  你都看不到我的胃這麼大
[00:20:48.000 --> 00:20:49.000]  能量這麼多
[00:20:49.000 --> 00:20:52.000]  純粹讓大家輕鬆一下
[00:20:52.000 --> 00:20:54.000]  其實我想說
[00:20:54.000 --> 00:20:56.000]  胃越大
[00:20:56.000 --> 00:20:58.000]  自然能量這麼多東西吃
[00:20:58.000 --> 00:21:00.000]  有時很佩服長者
[00:21:00.000 --> 00:21:02.000]  他們吃自助餐
[00:21:02.000 --> 00:21:03.000]  很厲害的
[00:21:03.000 --> 00:21:04.000]  你知道嗎?
[00:21:04.000 --> 00:21:07.000]  每一碟都很滿
[00:21:07.000 --> 00:21:09.000]  你問詩曼就知道
[00:21:09.000 --> 00:21:11.000]  有空跟他們吃自助餐
[00:21:11.000 --> 00:21:12.000]  你就會明白
[00:21:12.000 --> 00:21:13.000]  吃完之後
[00:21:13.000 --> 00:21:14.000]  還有另一個胃
[00:21:14.000 --> 00:21:15.000]  是不是?
[00:21:15.000 --> 00:21:17.000]  (笑)
[00:21:17.000 --> 00:21:18.000]  好
[00:21:18.000 --> 00:21:20.000]  當我在想
[00:21:20.000 --> 00:21:22.000]  陳近輝牧師說
[00:21:22.000 --> 00:21:25.000]  以我們生命成為容量
[00:21:25.000 --> 00:21:28.000]  說的是我們心靈的口袋
[00:21:28.000 --> 00:21:30.000]  我給一個比喻
[00:21:30.000 --> 00:21:33.000]  這個容量是說
[00:21:33.000 --> 00:21:35.000]  我們心靈的口袋
[00:21:35.000 --> 00:21:38.000]  究竟有多大
[00:21:38.000 --> 00:21:43.000]  能夠載得完神的恩典呢?
[00:21:43.000 --> 00:21:45.000]  但當這個心靈的口袋
[00:21:45.000 --> 00:21:46.000]  很狹窄
[00:21:46.000 --> 00:21:48.000]  很窄小的時候
[00:21:48.000 --> 00:21:51.000]  我只能夠擠到很少
[00:21:51.000 --> 00:21:53.000]  神的恩典
[00:21:53.000 --> 00:21:55.000]  神的恩典給我們
[00:21:55.000 --> 00:21:57.000]  要以我們這個生命
[00:21:57.000 --> 00:21:59.000]  這個心靈的容量
[00:21:59.000 --> 00:22:01.000]  為標準
[00:22:01.000 --> 00:22:03.000]  所以其實
[00:22:03.000 --> 00:22:05.000]  正正就是要反問
[00:22:05.000 --> 00:22:07.000]  問問自己
[00:22:07.000 --> 00:22:09.000]  我這個心靈的口袋
[00:22:09.000 --> 00:22:10.000]  有多大
[00:22:10.000 --> 00:22:14.000]  能夠載得多少的恩典呢?
[00:22:14.000 --> 00:22:16.000]  還是我這個心靈的口袋
[00:22:16.000 --> 00:22:18.000]  其實已經穿了洞
[00:22:18.000 --> 00:22:21.000]  我生命裏面已經不健康
[00:22:21.000 --> 00:22:23.000]  已經破裂了
[00:22:23.000 --> 00:22:25.000]  當神傾覆
[00:22:25.000 --> 00:22:27.000]  剛才那首歌
[00:22:27.000 --> 00:22:29.000]  把福氣倒下來的時候
[00:22:29.000 --> 00:22:32.000]  我心靈的口袋穿了洞
[00:22:32.000 --> 00:22:34.000]  那你明白我在說什麼嗎?
[00:22:34.000 --> 00:22:38.000]  神不是不施恩給我們
[00:22:38.000 --> 00:22:41.000]  神每天都給我們恩典
[00:22:41.000 --> 00:22:42.000]  但問題是
[00:22:42.000 --> 00:22:45.000]  我們這個心靈的口袋
[00:22:45.000 --> 00:22:47.000]  我給你幾個字
[00:22:47.000 --> 00:22:50.000]  「食唔食得住」
[00:22:50.000 --> 00:22:52.000]  「食唔食得住」
[00:22:52.000 --> 00:22:54.000]  神的恩典呢?
[00:22:54.000 --> 00:22:56.000]  我的胃不夠大
[00:22:56.000 --> 00:22:59.000]  我吃不了十二碟壽司
[00:22:59.000 --> 00:23:01.000]  會鑊利會吐
[00:23:01.000 --> 00:23:03.000]  就是這個意思
[00:23:03.000 --> 00:23:05.000]  當我的心靈的口袋很小
[00:23:05.000 --> 00:23:07.000]  甚至已經穿了洞
[00:23:07.000 --> 00:23:10.000]  裏面也不健康的話
[00:23:10.000 --> 00:23:12.000]  神的恩典倒下倒下倒下
[00:23:12.000 --> 00:23:13.000]  不斷倒恩典
[00:23:13.000 --> 00:23:15.000]  每天都有的
[00:23:15.000 --> 00:23:17.000]  但我就欣著
[00:23:17.000 --> 00:23:20.000]  我這個心靈的狹窄
[00:23:20.000 --> 00:23:21.000]  於是我就
[00:23:21.000 --> 00:23:24.000]  「食唔食得住」
[00:23:24.000 --> 00:23:26.000]  神的恩典
[00:23:26.000 --> 00:23:28.000]  當問題一來挑戰
[00:23:28.000 --> 00:23:30.000]  然後有磨爛的時候
[00:23:30.000 --> 00:23:32.000]  好像亞比斯這個人生
[00:23:32.000 --> 00:23:34.000]  這個時候正正在考驗
[00:23:34.000 --> 00:23:36.000]  我們這個生命的口袋有多大
[00:23:36.000 --> 00:23:39.000]  究竟這個容量有多大
[00:23:39.000 --> 00:23:42.000]  吃到多少的恩典呢?
[00:23:42.000 --> 00:23:44.000]  每年去到年尾
[00:23:44.000 --> 00:23:45.000]  我又想起
[00:23:45.000 --> 00:23:47.000]  去年三十一日的
[00:23:47.000 --> 00:23:49.000]  「感恩見證分享會」
[00:23:49.000 --> 00:23:51.000]  每年都聽到很多
[00:23:51.000 --> 00:23:53.000]  神蹟奇事
[00:23:53.000 --> 00:23:55.000]  很多恩典的見證
[00:23:55.000 --> 00:23:57.000]  特別是我常常
[00:23:57.000 --> 00:23:59.000]  很有印象的就是
[00:23:59.000 --> 00:24:02.000]  在危難裏面經歷的弟兄姊妹
[00:24:02.000 --> 00:24:04.000]  癌症病患
[00:24:04.000 --> 00:24:06.000]  如何在磨爛的日子
[00:24:06.000 --> 00:24:08.000]  死去復來
[00:24:08.000 --> 00:24:11.000]  經歷過那種高山低谷的經歷
[00:24:11.000 --> 00:24:13.000]  這些弟兄姊妹
[00:24:13.000 --> 00:24:15.000]  一定去到邊緣的時候
[00:24:15.000 --> 00:24:17.000]  他們如何抓住神不放手
[00:24:17.000 --> 00:24:19.000]  多麼沒有信心
[00:24:19.000 --> 00:24:22.000]  仍然我都有一絲的信心
[00:24:22.000 --> 00:24:24.000]  去抓緊神
[00:24:24.000 --> 00:24:26.000]  我治療的時候
[00:24:26.000 --> 00:24:29.000]  很害怕骨頭再發展的時候
[00:24:29.000 --> 00:24:31.000]  但這些弟兄姊妹
[00:24:31.000 --> 00:24:33.000]  當他們拿著咪高峰來講見證的時候
[00:24:33.000 --> 00:24:35.000]  看見的是什麼?
[00:24:35.000 --> 00:24:37.000]  是看見神的大能
[00:24:37.000 --> 00:24:39.000]  就在他們生命裏面
[00:24:39.000 --> 00:24:41.000]  那種堅強
[00:24:41.000 --> 00:24:43.000]  加上他們的另一半
[00:24:43.000 --> 00:24:45.000]  從來都不放棄他們
[00:24:45.000 --> 00:24:48.000]  就算裏面多麼百感交集
[00:24:48.000 --> 00:24:49.000]  很多辛酸
[00:24:49.000 --> 00:24:50.000]  很多苦澀
[00:24:50.000 --> 00:24:51.000]  或者很多無奈
[00:24:51.000 --> 00:24:52.000]  都有口難言
[00:24:52.000 --> 00:24:54.000]  不懂表達自己的情緒
[00:24:54.000 --> 00:24:55.000]  很多緊張
[00:24:55.000 --> 00:24:57.000]  但他們仍然都在抓緊
[00:24:57.000 --> 00:24:59.000]  彼此之詞
[00:24:59.000 --> 00:25:01.000]  我眼裏面見到
[00:25:01.000 --> 00:25:05.000]  很多生命的小鬥士
[00:25:05.000 --> 00:25:07.000]  生命小鬥士
[00:25:07.000 --> 00:25:09.000]  他們背後
[00:25:09.000 --> 00:25:11.000]  他們的生命多麼漂亮
[00:25:11.000 --> 00:25:13.000]  他們的心靈的口袋
[00:25:13.000 --> 00:25:15.000]  是多麼大
[00:25:15.000 --> 00:25:18.000]  可以承載很多的恩典
[00:25:18.000 --> 00:25:21.000]  這些恩典成為了他們的力量
[00:25:21.000 --> 00:25:23.000]  以致他們
[00:25:23.000 --> 00:25:25.000]  關關難過
[00:25:25.000 --> 00:25:26.000]  就會怎樣?
[00:25:26.000 --> 00:25:28.000]  關關過了
[00:25:28.000 --> 00:25:30.000]  亞比斯
[00:25:30.000 --> 00:25:31.000]  他求福氣
[00:25:31.000 --> 00:25:33.000]  這個福氣不單止是
[00:25:33.000 --> 00:25:35.000]  地上要擴張地土
[00:25:35.000 --> 00:25:37.000]  祝福以色列的回應神
[00:25:37.000 --> 00:25:39.000]  你一早說過
[00:25:39.000 --> 00:25:41.000]  給以色列地阿巴拉罕的鷹海
[00:25:41.000 --> 00:25:43.000]  他還有
[00:25:43.000 --> 00:25:44.000]  看不見
[00:25:44.000 --> 00:25:46.000]  心靈裏面的容量
[00:25:46.000 --> 00:25:47.000]  為甚麼?
[00:25:47.000 --> 00:25:49.000]  當容量夠大
[00:25:49.000 --> 00:25:51.000]  承載滿滿恩典的時候
[00:25:51.000 --> 00:25:53.000]  這些恩典就可以成為
[00:25:53.000 --> 00:25:56.000]  他那份力量去祝福
[00:25:56.000 --> 00:25:58.000]  他自己猶大之牌
[00:25:58.000 --> 00:26:00.000]  以色列的
[00:26:00.000 --> 00:26:02.000]  亞比斯
[00:26:02.000 --> 00:26:04.000]  擴張他的境界
[00:26:04.000 --> 00:26:07.000]  為了他自己
[00:26:07.000 --> 00:26:09.000]  能夠承擔
[00:26:09.000 --> 00:26:10.000]  現在
[00:26:10.000 --> 00:26:11.000]  甚至乎
[00:26:11.000 --> 00:26:13.000]  預備將來
[00:26:13.000 --> 00:26:15.000]  未來的
[00:26:15.000 --> 00:26:16.000]  不知道的
[00:26:16.000 --> 00:26:19.000]  面前的所有挑戰
[00:26:19.000 --> 00:26:21.000]  他還未說完
[00:26:21.000 --> 00:26:22.000]  接著他說
[00:26:22.000 --> 00:26:24.000]  主啊!你要怎樣?
[00:26:24.000 --> 00:26:26.000]  常與我做甚麼?
[00:26:26.000 --> 00:26:27.000]  同在啊!
[00:26:27.000 --> 00:26:29.000]  你一定要和我同在
[00:26:29.000 --> 00:26:30.000]  但原來很特別
[00:26:30.000 --> 00:26:32.000]  當我再找清楚的時候
[00:26:32.000 --> 00:26:34.000]  原文和英文
[00:26:34.000 --> 00:26:35.000]  多了幾個字
[00:26:35.000 --> 00:26:36.000]  為甚麼?
[00:26:36.000 --> 00:26:38.000]  Let your hand be with me
[00:26:38.000 --> 00:26:40.000]  你的手要與我一起
[00:26:40.000 --> 00:26:42.000]  為甚麼要強調
[00:26:42.000 --> 00:26:44.000]  神的手
[00:26:44.000 --> 00:26:46.000]  當神的手一出
[00:26:46.000 --> 00:26:47.000]  即是在說甚麼?
[00:26:47.000 --> 00:26:49.000]  當神的手一出
[00:26:49.000 --> 00:26:51.000]  你給我一隻手
[00:26:51.000 --> 00:26:53.000]  做甚麼?
[00:26:53.000 --> 00:26:55.000]  是的
[00:26:55.000 --> 00:26:57.000]  當神的手一出
[00:26:57.000 --> 00:26:59.000]  你的能力就在這裏
[00:26:59.000 --> 00:27:00.000]  你的幫助就在這裏
[00:27:00.000 --> 00:27:02.000]  你的拯救就在這裏
[00:27:02.000 --> 00:27:03.000]  所以
[00:27:03.000 --> 00:27:04.000]  在人不能
[00:27:04.000 --> 00:27:06.000]  亞比斯的痛苦裏面
[00:27:06.000 --> 00:27:07.000]  在人不能
[00:27:07.000 --> 00:27:08.000]  但是甚麼?
[00:27:08.000 --> 00:27:11.000]  在神做甚麼?
[00:27:11.000 --> 00:27:13.000]  和你旁邊兩個人說一次
[00:27:13.000 --> 00:27:14.000]  要祝福他
[00:27:14.000 --> 00:27:15.000]  在人不能
[00:27:15.000 --> 00:27:17.000]  但是甚麼?
[00:27:17.000 --> 00:27:18.000]  很肯定的
[00:27:18.000 --> 00:27:21.000]  在神凡事都能
[00:27:21.000 --> 00:27:23.000]  當神的手一出
[00:27:23.000 --> 00:27:26.000]  主啊!你幫助我甚麼?
[00:27:26.000 --> 00:27:27.000]  保佑我
[00:27:27.000 --> 00:27:28.000]  懂得背嗎?
[00:27:28.000 --> 00:27:29.000]  保佑我甚麼?
[00:27:29.000 --> 00:27:30.000]  不遭患難
[00:27:30.000 --> 00:27:32.000]  不受艱苦
[00:27:32.000 --> 00:27:34.000]  這裏在說
[00:27:34.000 --> 00:27:36.000]  這裏不是在說
[00:27:36.000 --> 00:27:38.000]  主啊!不如你拿走那些苦悲
[00:27:38.000 --> 00:27:40.000]  拿走那些困難
[00:27:40.000 --> 00:27:41.000]  不要讓我面對
[00:27:41.000 --> 00:27:42.000]  不是的
[00:27:42.000 --> 00:27:43.000]  當你再看清楚
[00:27:43.000 --> 00:27:45.000]  聖經是這樣寫的
[00:27:45.000 --> 00:27:46.000]  他說
[00:27:46.000 --> 00:27:48.000]  Don't let evil
[00:27:48.000 --> 00:27:49.000]  做甚麼?
[00:27:49.000 --> 00:27:50.000]  Hurt me
[00:27:50.000 --> 00:27:52.000]  我求神你出手做甚麼?
[00:27:52.000 --> 00:27:54.000]  將那些evil
[00:27:54.000 --> 00:27:55.000]  那些邪惡
[00:27:55.000 --> 00:28:00.000]  不要傷害到我
[00:28:00.000 --> 00:28:03.000]  然後Keep me from harm
[00:28:03.000 --> 00:28:05.000]  免受所有的傷害和痛苦
[00:28:05.000 --> 00:28:08.000]  就算我現在真的面前
[00:28:08.000 --> 00:28:09.000]  有很多挑戰和難處
[00:28:09.000 --> 00:28:12.000]  但是你一出手
[00:28:12.000 --> 00:28:15.000]  你的遮蓋就在這裏
[00:28:15.000 --> 00:28:17.000]  你的能力就在這裏
[00:28:17.000 --> 00:28:19.000]  以致到我不會
[00:28:19.000 --> 00:28:21.000]  因為這些邪惡
[00:28:21.000 --> 00:28:26.000]  來傷害到我的身體
[00:28:26.000 --> 00:28:29.000]  兼且心靈的狀況
[00:28:29.000 --> 00:28:32.000]  是新心靈的需要
[00:28:32.000 --> 00:28:34.000]  這些一切的事情
[00:28:34.000 --> 00:28:39.000]  不能影響我的心思情緒
[00:28:39.000 --> 00:28:42.000]  亞比斯整個禱告
[00:28:42.000 --> 00:28:44.000]  他們在求甚麼呢?
[00:28:44.000 --> 00:28:45.000]  他們在求甚麼呢?
[00:28:45.000 --> 00:28:46.000]  他說
[00:28:46.000 --> 00:28:48.000]  主啊!我知道我由出生開始
[00:28:48.000 --> 00:28:50.000]  我要面對很多很多的困難
[00:28:50.000 --> 00:28:52.000]  要面對很多很多的困難
[00:28:52.000 --> 00:28:54.000]  連我媽媽都改名叫我做亞比斯
[00:28:54.000 --> 00:28:56.000]  她生我好痛苦
[00:28:56.000 --> 00:28:58.000]  但是我不想因為我的名字
[00:28:58.000 --> 00:29:01.000]  而成為了我人生一切的奏作
[00:29:01.000 --> 00:29:03.000]  因為我相信主耶穌
[00:29:03.000 --> 00:29:05.000]  我們的神主耶和華
[00:29:05.000 --> 00:29:07.000]  是賜福的神
[00:29:07.000 --> 00:29:11.000]  我要求的是要一個完整的福氣臨到
[00:29:11.000 --> 00:29:14.000]  不單止抗止整個以色列這個地
[00:29:14.000 --> 00:29:16.000]  去回應主祢曾經說過
[00:29:16.000 --> 00:29:19.000]  給阿巴拉罕的應許
[00:29:19.000 --> 00:29:22.000]  無論是地,無論是人口,無論是福氣
[00:29:22.000 --> 00:29:24.000]  還有那些看不見的境界
[00:29:24.000 --> 00:29:26.000]  讓我的心靈夠大
[00:29:26.000 --> 00:29:29.000]  可以承載到神的恩典
[00:29:29.000 --> 00:29:31.000]  因為有恩典
[00:29:31.000 --> 00:29:33.000]  以致我有能力
[00:29:33.000 --> 00:29:37.000]  去承受現在未來的困難
[00:29:37.000 --> 00:29:41.000]  甚至是一切痛苦的事
[00:29:41.000 --> 00:29:43.000]  所以主啊!
[00:29:43.000 --> 00:29:47.000]  祢的手一定要與我同在
[00:29:47.000 --> 00:29:49.000]  祢的力量與我同在
[00:29:49.000 --> 00:29:51.000]  當祢一出手的時候
[00:29:51.000 --> 00:29:53.000]  我就知道祢的遮蓋在這裏
[00:29:53.000 --> 00:29:55.000]  祢的幫助在這裏
[00:29:55.000 --> 00:29:57.000]  祢的大能在這裏
[00:29:57.000 --> 00:29:59.000]  所有我面對的
[00:29:59.000 --> 00:30:01.000]  所有的邪惡困難
[00:30:01.000 --> 00:30:07.000]  都不能夠傷及我身心靈的狀況
[00:30:07.000 --> 00:30:10.000]  弟兄姊妹,你看到嗎?
[00:30:10.000 --> 00:30:12.000]  其實四句的祈禱文
[00:30:12.000 --> 00:30:14.000]  其實是連在一起的
[00:30:14.000 --> 00:30:17.000]  其實是一個完整的祈禱文
[00:30:17.000 --> 00:30:19.000]  亞比斯的祈禱
[00:30:19.000 --> 00:30:21.000]  講述什麼?
[00:30:21.000 --> 00:30:24.000]  祂講述我的生命是何等的軟弱
[00:30:24.000 --> 00:30:27.000]  祂知道自己有多不行
[00:30:27.000 --> 00:30:30.000]  祂體會到有很多事情都不能夠
[00:30:30.000 --> 00:30:33.000]  在新年裏每每都要祝福
[00:30:33.000 --> 00:30:35.000]  日本萬里,一帆風順
[00:30:35.000 --> 00:30:37.000]  有如意吉祥,還有什麼?
[00:30:37.000 --> 00:30:39.000]  出入平安,什麼心想事成?
[00:30:39.000 --> 00:30:41.000]  你有沒有說過這些話?
[00:30:41.000 --> 00:30:45.000]  但是祂在心靈裏最軟弱的時候
[00:30:45.000 --> 00:30:47.000]  受奏作的時候
[00:30:47.000 --> 00:30:50.000]  祂馬上轉向神
[00:30:50.000 --> 00:30:52.000]  要求這個福氣
[00:30:52.000 --> 00:30:57.000]  這不是一個自私的禱告
[00:30:57.000 --> 00:31:00.000]  祂要我裏面的生命
[00:31:00.000 --> 00:31:02.000]  要更加強壯
[00:31:02.000 --> 00:31:05.000]  祝福以色列家
[00:31:05.000 --> 00:31:07.000]  擴闊我心靈的口袋
[00:31:07.000 --> 00:31:09.000]  承載更多的恩典
[00:31:09.000 --> 00:31:13.000]  去承擔接受面前的挑戰
[00:31:13.000 --> 00:31:17.000]  祝福自己,祝福別人,祝福以色列地
[00:31:17.000 --> 00:31:22.000]  有這份生命的承載力的一個禱告
[00:31:22.000 --> 00:31:24.000]  第十節還記不記得說
[00:31:24.000 --> 00:31:27.000]  神有沒有應允祂的祈禱?
[00:31:27.000 --> 00:31:30.000]  神就應允了祂的祈禱
[00:31:30.000 --> 00:31:33.000]  當我再消化這段經文的時候
[00:31:33.000 --> 00:31:38.000]  我看到其實信仰真的很矛盾
[00:31:38.000 --> 00:31:42.000]  你還記得我一開始說的時候
[00:31:42.000 --> 00:31:45.000]  亞比斯的意思是什麼?
[00:31:45.000 --> 00:31:47.000]  我生祂做什麼?
[00:31:47.000 --> 00:31:48.000]  痛苦
[00:31:48.000 --> 00:31:51.000]  所以一輩子就好像拖著
[00:31:51.000 --> 00:31:54.000]  一身掛著痛苦的名字
[00:31:54.000 --> 00:31:58.000]  不想在奏作裏面祂要轉向神
[00:31:58.000 --> 00:32:00.000]  你賜福給我吧
[00:32:00.000 --> 00:32:01.000]  我相信弟兄姊妹
[00:32:01.000 --> 00:32:04.000]  你會明白這一點在說什麼
[00:32:04.000 --> 00:32:07.000]  但是還記得我說過
[00:32:07.000 --> 00:32:12.000]  祂的名字痛苦跟什麼有關係?
[00:32:12.000 --> 00:32:14.000]  跟什麼有關係?
[00:32:14.000 --> 00:32:19.000]  亞比斯比眾弟兄更什麼?
[00:32:19.000 --> 00:32:25.000]  痛苦跟尊貴有關係
[00:32:25.000 --> 00:32:28.000]  我真是百思不得其解
[00:32:28.000 --> 00:32:29.000]  論了很久
[00:32:29.000 --> 00:32:32.000]  都是看一些參考書
[00:32:32.000 --> 00:32:34.000]  或是看一些譯本
[00:32:34.000 --> 00:32:35.000]  亞比斯的禱告
[00:32:35.000 --> 00:32:38.000]  其實分開了兩派的學者
[00:32:38.000 --> 00:32:40.000]  有一派的大學者認為
[00:32:40.000 --> 00:32:42.000]  亞比斯的禱告千萬不要學
[00:32:42.000 --> 00:32:47.000]  他被認為是自私的禱告
