
[00:00:00.000 --> 00:00:05.220]  我想大家想像一個情景
[00:18:19.000 --> 00:18:21.120]  會說的說話
[00:18:21.120 --> 00:18:22.560]  如果一個被鬼附的人
[00:18:22.560 --> 00:18:24.760]  他怎麼可以將一個盲眼的人
[00:18:24.760 --> 00:18:26.960]  開他的眼睛
[00:18:26.960 --> 00:18:29.840]  不會有這個神跡出現的
[00:18:29.840 --> 00:18:32.440]  為甚麼同一個事件
[00:18:32.440 --> 00:18:36.280]  會有兩個這麼不同的反應呢
[00:18:36.280 --> 00:18:42.040]  我想答案是在十四、十五這兩節
[00:18:42.040 --> 00:18:43.560]  十四節主耶穌說
[00:18:43.560 --> 00:18:45.880]  我認識我的羊
[00:18:45.880 --> 00:18:48.720]  我的羊也認識我
[00:18:48.720 --> 00:18:50.160]  正如父認識我
[00:18:50.160 --> 00:18:52.560]  我也認識父一羊
[00:18:52.560 --> 00:18:54.120]  即是說
[00:18:54.120 --> 00:18:57.360]  兩個極端不同的反應
[00:18:57.360 --> 00:19:02.840]  分別在於我們是否認識耶穌
[00:19:02.840 --> 00:19:04.920]  認識的另一邊是信心
[00:19:04.920 --> 00:19:09.400]  即是說當我們對基督有真正的認識和信心的時候
[00:19:09.400 --> 00:19:11.880]  我們就是主的羊
[00:19:11.880 --> 00:19:14.280]  雖然耶穌
[00:19:14.280 --> 00:19:19.000]  雖然當時耶穌是對著猶太人來說這番說話
[00:19:19.000 --> 00:19:22.440]  但是耶穌的救恩
[00:19:22.440 --> 00:19:26.400]  絕不單單是給猶太人
[00:19:26.400 --> 00:19:29.360]  因為主耶穌在十六節有這樣的補充
[00:19:29.360 --> 00:19:31.400]  他說我另外有羊
[00:19:31.400 --> 00:19:33.480]  不是這圈裡的
[00:19:33.480 --> 00:19:35.800]  我必領他們來
[00:19:35.800 --> 00:19:38.600]  他們也要聽我的聲音
[00:19:38.600 --> 00:19:42.800]  並且要合成一群歸一個牧人了
[00:19:42.800 --> 00:19:43.960]  我想大家留意
[00:19:43.960 --> 00:19:45.080]  當主耶穌說
[00:19:45.080 --> 00:19:47.480]  我另外有羊不是這圈的
[00:19:47.480 --> 00:19:50.800]  主耶穌在說這群另外的羊是甚麼來的
[00:19:50.800 --> 00:19:54.920]  大部分的解經家都認為
[00:19:54.920 --> 00:19:59.880]  這裡所說的是猶太人以外的其他民族
[00:19:59.880 --> 00:20:02.800]  不過我們也聽過一些古怪的解說
[00:20:02.800 --> 00:20:10.160]  有人說會不會是指到其他星球的外星人
[00:20:10.160 --> 00:20:12.040]  這是一個很明顯
[00:20:12.040 --> 00:20:16.080]  用自己的意思來曲解聖經
[00:20:16.080 --> 00:20:20.800]  我們要按照聖經整體的教導來明白
[00:20:20.800 --> 00:20:22.000]  這句說話的意思
[00:20:22.000 --> 00:20:25.560]  所以另外的羊很明顯是指到其他的民族
[00:20:25.560 --> 00:20:29.640]  意思就是說雖然救恩是由猶太人而出
[00:20:29.640 --> 00:20:33.200]  但是救恩是給所有全人類的
[00:20:33.200 --> 00:20:36.880]  所以得救並不取決於我們的種族
[00:20:36.880 --> 00:20:40.920]  而是在乎我們是否認識耶穌基督
[00:20:40.920 --> 00:20:43.440]  我們是否相信祂和接受祂
[00:20:43.440 --> 00:20:45.080]  成為我們的救主
[00:20:45.080 --> 00:20:47.400]  以致祂的死能夠代替我們的死
[00:20:47.400 --> 00:20:50.000]  以致祂的復活成為我們的復活
[00:20:50.000 --> 00:20:54.320]  耶穌在二千多年之前所做的這個宣告
[00:20:54.320 --> 00:20:57.840]  今天仍然向我們每一個人發出
[00:20:57.840 --> 00:20:59.400]  這個宣告是甚麼
[00:20:59.400 --> 00:21:05.400]  「我是好牧人,好牧人為羊捨命」
[00:21:05.400 --> 00:21:08.160]  由於主耶穌願意為他的羊捨命
[00:21:08.160 --> 00:21:12.480]  所以祂能夠讓來到祂面前的人
[00:21:12.480 --> 00:21:15.040]  得著新的生命
[00:21:15.040 --> 00:21:19.600]  一個更加豐盛的生命
[00:21:19.600 --> 00:21:23.320]  當我們來到祂面前跟隨祂的時候
[00:21:23.320 --> 00:21:29.200]  聖經說「他就賜跟隨祂的人永生
[00:21:29.200 --> 00:21:31.400]  他們永不滅亡」
[00:21:31.400 --> 00:21:36.000]  這就是主耶穌的宣告和應許
[00:21:36.000 --> 00:21:39.280]  如果在座你們有不確定
[00:21:39.280 --> 00:21:42.400]  自己是不是神的羊
[00:21:42.400 --> 00:21:44.160]  或者你知道自己不是神的羊
[00:21:44.160 --> 00:21:46.560]  但很想成為神的羊
[00:21:46.560 --> 00:21:49.560]  請你務必完了崇拜之後來找我
[00:21:49.560 --> 00:21:52.640]  如果你知道你是神的羊
[00:21:52.640 --> 00:21:55.640]  但你從來很少聽到耶穌的聲音
[00:21:55.640 --> 00:21:58.240]  或者聽到也假裝聽不到
[00:21:58.240 --> 00:21:59.320]  求主憐憫
[00:21:59.320 --> 00:22:00.560]  讓我們再一次承諾
[00:22:00.560 --> 00:22:05.440]  我們要緊緊跟隨這個大牧人
[00:22:05.440 --> 00:22:09.520]  因為這是羊必須要做的決定
[00:22:09.520 --> 00:22:13.160]  而這個決定是一個很重要的決定
[00:22:13.160 --> 00:22:14.600]  為甚麼
[00:22:14.600 --> 00:22:17.280]  因為在《馬太福音》的二十五章
[00:22:17.280 --> 00:22:21.080]  三十一到三十三節
[00:22:21.080 --> 00:22:24.240]  主耶穌說「當人子在他榮耀裡
[00:22:24.240 --> 00:22:28.880]  同著眾天使降臨的時候」
[00:22:28.880 --> 00:22:31.520]  主耶穌要坐在他榮耀的寶座上
[00:22:31.520 --> 00:22:34.080]  萬民都要聚集在他面前
[00:22:34.080 --> 00:22:37.040]  祂要把他們分別出來
[00:22:37.040 --> 00:22:40.800]  好象牧人分別山羊與綿羊一般
[00:22:40.800 --> 00:22:43.520]  把綿羊安置在右邊
[00:22:43.520 --> 00:22:46.760]  山羊安置在左邊
[00:22:46.760 --> 00:22:50.080]  然後王就會向那右邊的說
[00:22:50.080 --> 00:22:52.560]  「你們這蒙我父賜福的
[00:22:52.560 --> 00:22:55.280]  可以承受那創世以來
[00:22:55.280 --> 00:22:58.600]  為你們預備的禍」
[00:22:58.600 --> 00:23:00.720]  對另外一邊的羊
[00:23:00.720 --> 00:23:04.280]  「你們這被咒咒的人離開我
[00:23:04.280 --> 00:23:09.360]  進入那為魔鬼和他的使者所預備的永火裡去」
[00:23:09.360 --> 00:23:13.080]  看不看到兩個很大的分別
[00:23:13.080 --> 00:23:16.680]  希望我們今天收到這個訊息
[00:23:16.680 --> 00:23:21.640]  不要學那群跟著前面那群羊跳下山的羊
[00:23:21.640 --> 00:23:26.600]  這個世界有很多紛亂的思想
[00:23:26.600 --> 00:23:30.760]  享樂主義、放縱主義、成功主義
[00:23:30.760 --> 00:23:32.240]  很多個主義
[00:23:32.240 --> 00:23:35.920]  但不要讓這個世界成為我們前面那隻羊
[00:23:35.920 --> 00:23:38.360]  我們要跟著我們的大牧者
[00:23:38.360 --> 00:23:39.840]  跟著我們的大牧者
[00:23:39.840 --> 00:23:41.440]  因為神的應許說
[00:23:41.440 --> 00:23:45.960]  「跟隨我的,我就賜他們永生」
[00:23:45.960 --> 00:23:48.400]  我們要跟著基督
[00:23:48.400 --> 00:23:49.680]  主祖基督多謝祢
[00:23:49.680 --> 00:23:52.560]  因為祢是我們的大牧者
[00:23:52.560 --> 00:23:55.520]  祢是我們的好牧人
[00:23:55.520 --> 00:23:57.160]  祢為羊捨命
[00:23:57.160 --> 00:23:58.200]  由於祢的捨命
[00:23:58.200 --> 00:24:02.280]  以至我們可以得到這份豐盛的生命
[00:24:02.280 --> 00:24:05.920]  只要我們願意活出這個豐盛生命的時候
[00:24:05.920 --> 00:24:08.440]  我們就要緊緊的跟隨祢
[00:24:08.440 --> 00:24:09.880]  不偏左不偏右
[00:24:09.880 --> 00:24:10.960]  緊緊的跟隨祢
[00:24:10.960 --> 00:24:12.560]  神求祢拖大我們
[00:24:12.560 --> 00:24:13.840]  只要我們有走失的
[00:24:13.840 --> 00:24:16.440]  神求祢去尋回我們
[00:24:16.440 --> 00:24:18.480]  只要我們受到傷害的時候
[00:24:18.480 --> 00:24:22.680]  神求祢親自的為我們包裹傷口
[00:24:22.680 --> 00:24:25.640]  我們知道祢必定賜福
[00:24:25.640 --> 00:24:26.920]  因為這個是祢的應許
[00:24:26.920 --> 00:24:28.360]  我們求祢繼續帶領
[00:24:28.360 --> 00:24:29.800]  除了我們未認識祢
[00:24:29.800 --> 00:24:33.520]  我們在座當中仍然有尋找祢
[00:24:33.520 --> 00:24:34.520]  讓祢的愛
[00:24:34.520 --> 00:24:36.880]  讓祢的真實顯露給他們看
[00:24:36.880 --> 00:24:39.120]  以致他們能夠將信心
[00:24:39.120 --> 00:24:41.840]  投放在這個好牧人身上
[00:24:41.840 --> 00:24:42.720]  我們再一次多謝祢
[00:24:42.720 --> 00:24:44.120]  聽我們祈禱奉主耶穌基督
[00:24:44.120 --> 00:24:45.920]  得勝的名字而求
[00:24:45.920 --> 00:24:46.920]  是不是
